,group,variable,month,DT 5TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 5TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
BETANZOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,2,0,1,1,3,4
BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,3,3,3,3,6
CABEZAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,6,0,3,0,9,9
CALAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,4,4,0,0,4,4,8
CAMARGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,16,4,0,0,16,4,20
CAPINOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,4,5,6,6,10,16
CAQUIAVIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,2,0,0,0,2,2
CARANAVI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
CARAPARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,3,0,0,0,3,0,3
CHACARILLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,0,1,0,1,1
CHALLAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,3,0,0,1,3,4
CHAQUI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,2,0,3,3
CHARAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,2,7,2,7,9
CHIMORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,4,9,4,9,13
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,0,1,0,1,1
CHUMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,4,20,19,20,23,43
CLIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,3,2,1,3,4,7
COBIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,4,10,1,0,5,10,15
COCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,7,4,1,2,8,6,14
COCHABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,23,57,22,62,45,119,164
COLCAPIRHUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,7,17,1,15,8,32,40
"COLCHA ""K""",otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,4,1,0,0,4,1,5
COLLANA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,4,1,2,1,6,7
COLPA BELGICA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,3,0,0,0,3,3
COLQUECHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,2,0,1,0,3,3
COLQUENCHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,2,0,0,0,2,2
COLQUIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,2,0,3,3
COMARAPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,3,10,0,0,3,10,13
COMBAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,2,8,2,8,10
CONCEPCION,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,0,1,0,1,1
COPACABANA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,1,10,1,11,12
CORO CORO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,6,0,0,0,6,6
COROICO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,0,0,0,1,0,1
CORQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,3,3,0,0,3,3,6
COTAGAITA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,1,0,3,1,4,5
COTOCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,52,126,2,18,54,144,198
CUATRO CAÑADAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,4,6,0,0,4,6,10
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,3,0,3,1,4
CULPINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
DESAGUADERO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,1,2,1,3,4
EL ALTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,15,151,38,87,53,238,291
EL PUENTE(STC),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,2,0,0,0,2,2
EL TORNO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,15,36,0,0,15,36,51
EL VILLAR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,1,2,1,2,3
ENTRE RIOS TRJ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,2,0,0,0,2,0,2
ENTRE RIOS CBBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,8,1,2,2,10,12
FERNANDEZ ALONSO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,2,0,16,0,18,18
FILADELFIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,1,1,1,2,3
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,11,13,11,13,24
GUANAY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,6,13,6,13,19
GUAQUI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,6,13,0,13,6,19
GUAYARAMERIN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,2,0,0,0,2,2
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,0,0,0,1,0,1
HUACHACALLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,2,0,3,3
HUARINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,1,2,1,2,3
HUAYLLAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,2,0,3,3
INCAHUASI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,1,0,1,1,2
INQUISIVI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,1,4,5,5,6,11
IXIAMAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,0,1,0,1,1
JESUS DE MACHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,4,10,8,4,12,14,26
LA ASUNTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,1,1,1,2,3
LA GUARDIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,79,146,257,65,336,211,547
LA PAZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,18,117,4,13,22,130,152
LAGUNILLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,2,1,0,1,2,3
LAJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,11,0,0,0,11,11
LLALLAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,0,4,0,4,4
LORETO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,0,2,0,2,2
MACHACAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
MAIRANA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
MECAPACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
MINEROS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,3,0,0,0,3,3
MIZQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,4,27,18,27,22,54,76
MOJOCOYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,3,4,2,4,5,9
MONTEAGUDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,4,0,2,4,6,4,10
MONTERO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,33,0,11,0,44,44
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,3,4,0,1,3,5,8
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,2,1,2,1,3
OKINAWA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,0,0,0,1,0,1
OMEREQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,5,8,5,9,14
ORURO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,26,0,0,0,26,26
PADILLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,8,7,8,8,16,15,31
PALOS BLANCOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
PASORAPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,1,8,1,8,9
PATACAMAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,9,16,9,16,25
PELECHUCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
POCONA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,0,1,0,1,1
POJO (CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,2,0,0,0,2,2
POROMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,1,0,7,1,8,9
PORONGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,13,10,7,57,20,67,87
PORTACHUELO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,0,0,0,1,0,1
PORVENIR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,4,15,1,2,5,17,22
PRESTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,0,2,0,2,2
PUCARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,9,1,8,2,17,19
PUERTO ACOSTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,1,1,1,1,2
PUERTO CARABUCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,3,0,2,0,5,5
PUERTO QUIJARRO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,1,2,0,3,1,4
PUERTO RICO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,0,0,0,1,0,1
PUERTO SUAREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,5,18,7,14,12,32,44
PUNA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,0,3,0,3,3
PUNATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,4,4,7,5,11,16
QUILLACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,6,12,13,24,19,36,55
RAQAYPAMPA(ETA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,2,0,0,0,2,2
REYES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,10,27,10,27,37
RIBERALTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,17,2,3,2,20,22
ROBORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,3,0,0,0,3,3
SABAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,3,19,5,15,8,34,42
SACABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,0,0,2,1,2,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
SAN ANDRES DE MACHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,0,11,16,12,16,28
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,1,1,1,2,3
SAN BENITO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,1,4,1,4,5
SAN BUENA VENTURA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,1,0,2,2
SAN CARLOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,2,2,0,0,2,2,4
SAN IGNACIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,6,8,6,8,14
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,20,67,0,3,20,70,90
SAN JAVIER(STC),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,2,0,0,1,2,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,3,3,6,3,9,12
SAN JUAN DE YAPACANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,3,7,4,3,7,10,17
SAN LORENZO(PND),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
SAN MATIAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,5,0,0,1,5,6
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,11,0,0,1,11,12
SAN PEDRO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,2,0,3,3
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,1,1,0,2,1,3
SAN PEDRO(PND),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,1,0,2,2
SAN RAFAEL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,2,4,16,4,18,22
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,97,149,16,46,113,195,308
SANTA ROSA DEL SARA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,2,2,2,2,4
SAPAHAQUI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,4,0,0,0,4,4
SHINAOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,2,9,1,7,3,16,19
SICAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,3,5,1,7,4,12,16
SORATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,5,4,1,4,6,8,14
SUCRE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,10,13,23,54,33,67,100
TACACOMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,2,5,0,3,2,8,10
TACOPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,4,0,0,0,4,4
TAPACARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,2,4,0,1,2,5,7
TARABUCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,2,1,2,2,4,6
TARATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,5,0,1,0,6,6
TARIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,7,0,9,1,16,17
TIAHUANACU,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,3,5,9,5,12,17
TINGUIPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,2,3,1,6,3,9,12
TIRAQUE (CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,4,0,3,0,7,7
TOCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,3,1,5,1,8,9
TOLATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,1,1,1,2,3
TOMINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
TRIGAL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,10,0,0,0,10,10
TUPIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
UMALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
UNCIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,2,0,1,0,3,3
URIONDO (A. CONCEPCION),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,2,0,0,0,2,2
URUBICHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,2,0,3,3
UYUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,0,0,0,1,0,1
VACAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,0,1,0,1,1
VALLEGRANDE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,7,0,0,1,7,8
VIACHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,6,0,1,1,7,8
VILA VILA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,2,1,3,1,5,6
VILLA TUNARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,2,17,5,10,7,27,34
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,0,0,0,1,0,1
VILLAZON,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,22,1,11,1,33,34
VINTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,5,0,7,1,12,13
WARNES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,6,28,0,1,6,29,35
YACUIBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,3,0,0,1,3,4
YANACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,1,3,0,2,1,5,6
YAPACANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,14,38,27,46,41,84,125
YOTALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,0,0,2,0,2,2
ZUDAÑEZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-01-01,0,1,0,0,0,1,1
ACHACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,2,12,1,6,3,18,21
ACHOCALLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,5,0,0,0,5,5
ALALAY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,0,0,1,0,1,1
ALTO BENI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,0,11,10,11,10,21
ANCORAIMES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,5,0,0,0,5,5
ANDAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,0,0,1,0,1,1
APOLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,2,0,1,0,3,3
ARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,3,1,0,2,3,3,6
ARBIETO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,2,0,2,0,4,4
ARQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,1,0,0,5,1,5,6
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,9,0,0,0,9,9
ATOCHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,0,1,1,1,1,2
AYATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,3,10,13,20,16,30,46
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,1,0,6,0,7,7
BAURES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,3,0,0,0,3,3
BELEN DE URMIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,0,0,1,0,1,1
BELLA FLOR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,0,4,1,4,1,5
BETANZOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,2,0,0,0,2,2
BOLIVAR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,0,0,1,0,1,1
CABEZAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,1,0,1,0,2,2
"CAIZA ""D""",otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,4,0,0,0,4,4
CALAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,1,2,0,0,1,2,3
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2021-02-01,4,5,1,3,5,8,13
