municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-01-01,3,3
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-01-01,6,6
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-01-01,1,1
YOCALLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-01-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,3,3
ANZALDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,3,3
ARBIETO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,3,3
ATOCHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
AZURDUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
CAJUATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,4,4
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
CARAPARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,3,3
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,4,4
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,116,116
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,3,3
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,48,48
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,4,4
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
ESCOMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
GUANAY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,13,13
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,103,103
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,3,3
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,3,3
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,33,33
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
POCONA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
PORCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
POROMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,25,25
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,3,3
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,2,2
PUNA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,5,5
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,9,9
ROBORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,2,2
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,4,4
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,3,3
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,4,4
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,2,2
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,2,2
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,179,179
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,8,8
SOPACHUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,36,36
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,20,20
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,19,19
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,10,10
UNCIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,2,2
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,2,2
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,2,2
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,8,8
YANACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,2,2
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-02-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,7,7
ANCORAIMES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
ATOCHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,11,11
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,3,3
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
CARACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,6,6
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,102,102
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
CONCEPCION,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,3,3
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,48,48
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,6,6
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
ESCOMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,14,14
HUACARETA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
LA ASUNTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,133,133
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
MACHACAMARCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,4,4
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,13,13
MOROCHATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,39,39
PADCAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,3,3
PADILLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
POROMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,3,3
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,20,20
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,4,4
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,4,4
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,11,11
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,4,4
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
SAN ANDRES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,10,10
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,4,4
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,140,140
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,33,33
TACOPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,17,17
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
TOCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,10,10
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
UNCIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
VILA VILA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
VILLA SERRANO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,3,3
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,11,11
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
YOTALA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,1,1
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-03-01,2,2
ACACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
ARANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,4,4
ATOCHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
BOYUIBE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
BUENA VISTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,2,2
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,4,4
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,9,9
CHOQUE COTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,14,14
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,94,94
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,5,5
CONCEPCION,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
COTOCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,4,4
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,41,41
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,2,2
ESCOMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,3,3
EUCALIPTUS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,10,10
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,2,2
HUARACAJE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,3,3
ICLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,2,2
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,110,110
LAJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,6,6
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,4,4
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,2,2
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,3,3
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,12,12
OMEREQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,44,44
PAILON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,2,2
POROMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,34,34
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,4,4
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,5,5
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,1,1
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2010-04-01,2,2
