municipality,group,variable,month,Vaginales,TOTAL
CAQUIAVIRI,atencion de partos en servicios,vaginales,2010-01-01,1,1
CARACOLLO,atencion de partos en servicios,vaginales,2010-01-01,12,12
CARANAVI,atencion de partos en servicios,vaginales,2010-01-01,77,77
CARAPARI,atencion de partos en servicios,vaginales,2010-01-01,12,12
CARIPUYO,atencion de partos en servicios,vaginales,2010-01-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2010-01-01,4,4
CHALLAPATA,atencion de partos en servicios,vaginales,2010-01-01,38,38
CHARAGUA,atencion de partos en servicios,vaginales,2010-01-01,40,40
CHARAÑA,atencion de partos en servicios,vaginales,2010-01-01,1,1
CHAYANTA,atencion de partos en servicios,vaginales,2010-01-01,5,5
CHIMORE,atencion de partos en servicios,vaginales,2010-01-01,22,22
CHIPAYA,atencion de partos en servicios,vaginales,2010-01-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2010-01-01,18,18
CHUMA,atencion de partos en servicios,vaginales,2010-01-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2010-01-01,10,10
CKOCHAS,atencion de partos en servicios,vaginales,2010-01-01,5,5
CLIZA,atencion de partos en servicios,vaginales,2010-01-01,16,16
COBIJA,atencion de partos en servicios,vaginales,2010-01-01,81,81
COCAPATA,atencion de partos en servicios,vaginales,2010-01-01,6,6
COCHABAMBA,atencion de partos en servicios,vaginales,2010-01-01,933,933
COIPASA,atencion de partos en servicios,vaginales,2010-01-01,1,1
COLCAPIRHUA,atencion de partos en servicios,vaginales,2010-01-01,49,49
"COLCHA ""K""",atencion de partos en servicios,vaginales,2010-01-01,4,4
COLLANA,atencion de partos en servicios,vaginales,2010-01-01,3,3
COLOMI,atencion de partos en servicios,vaginales,2010-01-01,27,27
COLPA BELGICA,atencion de partos en servicios,vaginales,2010-01-01,5,5
COLQUECHACA,atencion de partos en servicios,vaginales,2010-01-01,18,18
COLQUENCHA,atencion de partos en servicios,vaginales,2010-01-01,3,3
COLQUIRI,atencion de partos en servicios,vaginales,2010-01-01,7,7
COMARAPA,atencion de partos en servicios,vaginales,2010-01-01,27,27
CONCEPCION,atencion de partos en servicios,vaginales,2010-01-01,27,27
COPACABANA,atencion de partos en servicios,vaginales,2010-01-01,15,15
CORIPATA,atencion de partos en servicios,vaginales,2010-01-01,4,4
CORO CORO,atencion de partos en servicios,vaginales,2010-01-01,3,3
COROICO,atencion de partos en servicios,vaginales,2010-01-01,16,16
CORQUE,atencion de partos en servicios,vaginales,2010-01-01,3,3
COTAGAITA,atencion de partos en servicios,vaginales,2010-01-01,17,17
COTOCA,atencion de partos en servicios,vaginales,2010-01-01,47,47
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2010-01-01,15,15
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,vaginales,2010-01-01,1,1
CUEVO,atencion de partos en servicios,vaginales,2010-01-01,4,4
CULPINA,atencion de partos en servicios,vaginales,2010-01-01,21,21
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2010-01-01,7,7
DESAGUADERO,atencion de partos en servicios,vaginales,2010-01-01,4,4
EL ALTO,atencion de partos en servicios,vaginales,2010-01-01,993,993
EL CHORO,atencion de partos en servicios,vaginales,2010-01-01,2,2
EL PUENTE(STC),atencion de partos en servicios,vaginales,2010-01-01,3,3
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2010-01-01,11,11
EL TORNO,atencion de partos en servicios,vaginales,2010-01-01,46,46
EL VILLAR,atencion de partos en servicios,vaginales,2010-01-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2010-01-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2010-01-01,24,24
ESCOMA,atencion de partos en servicios,vaginales,2010-01-01,7,7
EUCALIPTUS,atencion de partos en servicios,vaginales,2010-01-01,5,5
EXALTACION,atencion de partos en servicios,vaginales,2010-01-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2010-01-01,19,19
FILADELFIA,atencion de partos en servicios,vaginales,2010-01-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2010-01-01,10,10
GUANAY,atencion de partos en servicios,vaginales,2010-01-01,7,7
GUAQUI,atencion de partos en servicios,vaginales,2010-01-01,6,6
GUAYARAMERIN,atencion de partos en servicios,vaginales,2010-01-01,73,73
GUTIERREZ,atencion de partos en servicios,vaginales,2010-01-01,8,8
HUACARETA,atencion de partos en servicios,vaginales,2010-01-01,9,9
HUANUNI,atencion de partos en servicios,vaginales,2010-01-01,16,16
HUARACAJE,atencion de partos en servicios,vaginales,2010-01-01,6,6
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2010-01-01,5,5
HUMANATA,atencion de partos en servicios,vaginales,2010-01-01,3,3
ICHOCA,atencion de partos en servicios,vaginales,2010-01-01,5,5
ICLA,atencion de partos en servicios,vaginales,2010-01-01,5,5
INCAHUASI,atencion de partos en servicios,vaginales,2010-01-01,16,16
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2010-01-01,11,11
IXIAMAS,atencion de partos en servicios,vaginales,2010-01-01,12,12
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2010-01-01,6,6
LA ASUNTA,atencion de partos en servicios,vaginales,2010-01-01,30,30
LA GUARDIA,atencion de partos en servicios,vaginales,2010-01-01,54,54
LA PAZ,atencion de partos en servicios,vaginales,2010-01-01,1111,1111
LAGUNILLAS,atencion de partos en servicios,vaginales,2010-01-01,9,9
LAJA,atencion de partos en servicios,vaginales,2010-01-01,6,6
LAS CARRERAS,atencion de partos en servicios,vaginales,2010-01-01,2,2
LICOMA PAMPA,atencion de partos en servicios,vaginales,2010-01-01,2,2
LLALLAGUA,atencion de partos en servicios,vaginales,2010-01-01,54,54
LLICA,atencion de partos en servicios,vaginales,2010-01-01,4,4
LORETO,atencion de partos en servicios,vaginales,2010-01-01,1,1
LURIBAY,atencion de partos en servicios,vaginales,2010-01-01,4,4
MACHACAMARCA,atencion de partos en servicios,vaginales,2010-01-01,3,3
MACHARETI,atencion de partos en servicios,vaginales,2010-01-01,2,2
MAGDALENA,atencion de partos en servicios,vaginales,2010-01-01,14,14
MAIRANA,atencion de partos en servicios,vaginales,2010-01-01,10,10
MAPIRI,atencion de partos en servicios,vaginales,2010-01-01,21,21
MECAPACA,atencion de partos en servicios,vaginales,2010-01-01,3,3
MINEROS,atencion de partos en servicios,vaginales,2010-01-01,19,19
MIZQUE,atencion de partos en servicios,vaginales,2010-01-01,22,22
MOCOMOCO,atencion de partos en servicios,vaginales,2010-01-01,3,3
MOJOCOYA,atencion de partos en servicios,vaginales,2010-01-01,8,8
MONTEAGUDO,atencion de partos en servicios,vaginales,2010-01-01,46,46
MONTERO,atencion de partos en servicios,vaginales,2010-01-01,128,128
MORO MORO,atencion de partos en servicios,vaginales,2010-01-01,1,1
MOROCHATA,atencion de partos en servicios,vaginales,2010-01-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,vaginales,2010-01-01,2,2
OCURI,atencion de partos en servicios,vaginales,2010-01-01,10,10
OKINAWA,atencion de partos en servicios,vaginales,2010-01-01,9,9
OMEREQUE,atencion de partos en servicios,vaginales,2010-01-01,8,8
ORURO,atencion de partos en servicios,vaginales,2010-01-01,382,382
PADCAYA,atencion de partos en servicios,vaginales,2010-01-01,18,18
PADILLA,atencion de partos en servicios,vaginales,2010-01-01,18,18
PAILON,atencion de partos en servicios,vaginales,2010-01-01,25,25
PALCA,atencion de partos en servicios,vaginales,2010-01-01,1,1
PALOS BLANCOS,atencion de partos en servicios,vaginales,2010-01-01,41,41
PAMPA GRANDE,atencion de partos en servicios,vaginales,2010-01-01,3,3
PAPEL PAMPA,atencion de partos en servicios,vaginales,2010-01-01,5,5
PASORAPA,atencion de partos en servicios,vaginales,2010-01-01,2,2
PATACAMAYA,atencion de partos en servicios,vaginales,2010-01-01,19,19
PAZÑA,atencion de partos en servicios,vaginales,2010-01-01,7,7
POCOATA,atencion de partos en servicios,vaginales,2010-01-01,10,10
POCONA,atencion de partos en servicios,vaginales,2010-01-01,20,20
POJO (CBBA),atencion de partos en servicios,vaginales,2010-01-01,18,18
POOPO,atencion de partos en servicios,vaginales,2010-01-01,2,2
PORCO,atencion de partos en servicios,vaginales,2010-01-01,13,13
POROMA,atencion de partos en servicios,vaginales,2010-01-01,18,18
PORONGO,atencion de partos en servicios,vaginales,2010-01-01,1,1
PORTACHUELO,atencion de partos en servicios,vaginales,2010-01-01,27,27
PORVENIR,atencion de partos en servicios,vaginales,2010-01-01,4,4
POSTRER VALLE,atencion de partos en servicios,vaginales,2010-01-01,3,3
POTOSI,atencion de partos en servicios,vaginales,2010-01-01,319,319
PRESTO,atencion de partos en servicios,vaginales,2010-01-01,4,4
PUCARA,atencion de partos en servicios,vaginales,2010-01-01,3,3
PUCARANI,atencion de partos en servicios,vaginales,2010-01-01,6,6
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2010-01-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2010-01-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2010-01-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2010-01-01,13,13
PUERTO RICO,atencion de partos en servicios,vaginales,2010-01-01,4,4
PUERTO SILES,atencion de partos en servicios,vaginales,2010-01-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2010-01-01,20,20
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2010-01-01,103,103
PUNA,atencion de partos en servicios,vaginales,2010-01-01,16,16
PUNATA,atencion de partos en servicios,vaginales,2010-01-01,45,45
QUILLACOLLO,atencion de partos en servicios,vaginales,2010-01-01,95,95
QUIME,atencion de partos en servicios,vaginales,2010-01-01,4,4
RAVELO,atencion de partos en servicios,vaginales,2010-01-01,5,5
REYES,atencion de partos en servicios,vaginales,2010-01-01,8,8
RIBERALTA,atencion de partos en servicios,vaginales,2010-01-01,172,172
ROBORE,atencion de partos en servicios,vaginales,2010-01-01,22,22
RURRENABAQUE,atencion de partos en servicios,vaginales,2010-01-01,24,24
SACABA,atencion de partos en servicios,vaginales,2010-01-01,188,188
SACABAMBA,atencion de partos en servicios,vaginales,2010-01-01,3,3
SACACA,atencion de partos en servicios,vaginales,2010-01-01,14,14
SAIPINA,atencion de partos en servicios,vaginales,2010-01-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2010-01-01,10,10
SAMAIPATA,atencion de partos en servicios,vaginales,2010-01-01,2,2
SAN ANDRES,atencion de partos en servicios,vaginales,2010-01-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en servicios,vaginales,2010-01-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2010-01-01,6,6
SAN BENITO,atencion de partos en servicios,vaginales,2010-01-01,10,10
SAN BORJA,atencion de partos en servicios,vaginales,2010-01-01,34,34
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2010-01-01,11,11
SAN CARLOS,atencion de partos en servicios,vaginales,2010-01-01,25,25
SAN IGNACIO,atencion de partos en servicios,vaginales,2010-01-01,30,30
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2010-01-01,81,81
SAN JAVIER(BNI),atencion de partos en servicios,vaginales,2010-01-01,4,4
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2010-01-01,14,14
SAN JOAQUIN,atencion de partos en servicios,vaginales,2010-01-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2010-01-01,25,25
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2010-01-01,16,16
SAN JULIAN,atencion de partos en servicios,vaginales,2010-01-01,61,61
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2010-01-01,16,16
SAN LUCAS,atencion de partos en servicios,vaginales,2010-01-01,29,29
SAN MATIAS,atencion de partos en servicios,vaginales,2010-01-01,11,11
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2010-01-01,9,9
SAN PEDRO,atencion de partos en servicios,vaginales,2010-01-01,9,9
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2010-01-01,9,9
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2010-01-01,2,2
SAN RAFAEL,atencion de partos en servicios,vaginales,2010-01-01,2,2
SAN RAMON BENI,atencion de partos en servicios,vaginales,2010-01-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2010-01-01,10,10
SANTA ANA,atencion de partos en servicios,vaginales,2010-01-01,29,29
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2010-01-01,1478,1478
SANTA ROSA,atencion de partos en servicios,vaginales,2010-01-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2010-01-01,12,12
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2010-01-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2010-01-01,4,4
SANTIVAÑES,atencion de partos en servicios,vaginales,2010-01-01,6,6
SENA,atencion de partos en servicios,vaginales,2010-01-01,5,5
SHINAOTA,atencion de partos en servicios,vaginales,2010-01-01,39,39
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2010-01-01,11,11
SIPE SIPE,atencion de partos en servicios,vaginales,2010-01-01,31,31
SOPACHUY,atencion de partos en servicios,vaginales,2010-01-01,9,9
SORACACHI,atencion de partos en servicios,vaginales,2010-01-01,3,3
SORATA,atencion de partos en servicios,vaginales,2010-01-01,8,8
SUCRE,atencion de partos en servicios,vaginales,2010-01-01,351,351
TACACOMA,atencion de partos en servicios,vaginales,2010-01-01,9,9
TACOPAYA,atencion de partos en servicios,vaginales,2010-01-01,1,1
TAPACARI,atencion de partos en servicios,vaginales,2010-01-01,21,21
TARABUCO,atencion de partos en servicios,vaginales,2010-01-01,17,17
TARACO,atencion de partos en servicios,vaginales,2010-01-01,6,6
TARATA,atencion de partos en servicios,vaginales,2010-01-01,5,5
TARIJA,atencion de partos en servicios,vaginales,2010-01-01,279,279
TARVITA,atencion de partos en servicios,vaginales,2010-01-01,18,18
TEOPONTE,atencion de partos en servicios,vaginales,2010-01-01,7,7
TIAWANACU,atencion de partos en servicios,vaginales,2010-01-01,12,12
TINGUIPAYA,atencion de partos en servicios,vaginales,2010-01-01,3,3
TIPUANI,atencion de partos en servicios,vaginales,2010-01-01,15,15
TIQUIPAYA,atencion de partos en servicios,vaginales,2010-01-01,56,56
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2010-01-01,20,20
TOCO,atencion de partos en servicios,vaginales,2010-01-01,1,1
TOLATA,atencion de partos en servicios,vaginales,2010-01-01,3,3
TOLEDO,atencion de partos en servicios,vaginales,2010-01-01,3,3
TOMAVE,atencion de partos en servicios,vaginales,2010-01-01,6,6
TOMINA,atencion de partos en servicios,vaginales,2010-01-01,13,13
TORO TORO,atencion de partos en servicios,vaginales,2010-01-01,2,2
TOTORA(CBBA),atencion de partos en servicios,vaginales,2010-01-01,15,15
TOTORA(ORR),atencion de partos en servicios,vaginales,2010-01-01,6,6
TRINIDAD,atencion de partos en servicios,vaginales,2010-01-01,187,187
TUPIZA,atencion de partos en servicios,vaginales,2010-01-01,91,91
TURCO,atencion de partos en servicios,vaginales,2010-01-01,2,2
UMALA,atencion de partos en servicios,vaginales,2010-01-01,10,10
UNCIA,atencion de partos en servicios,vaginales,2010-01-01,16,16
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2010-01-01,8,8
URUBICHA,atencion de partos en servicios,vaginales,2010-01-01,7,7
UYUNI,atencion de partos en servicios,vaginales,2010-01-01,34,34
VACAS,atencion de partos en servicios,vaginales,2010-01-01,14,14
VALLEGRANDE,atencion de partos en servicios,vaginales,2010-01-01,12,12
VIACHA,atencion de partos en servicios,vaginales,2010-01-01,51,51
VILA VILA,atencion de partos en servicios,vaginales,2010-01-01,3,3
VILLA CHARCAS,atencion de partos en servicios,vaginales,2010-01-01,9,9
VILLA MONTES,atencion de partos en servicios,vaginales,2010-01-01,56,56
VILLA RIVERO,atencion de partos en servicios,vaginales,2010-01-01,3,3
VILLA SERRANO,atencion de partos en servicios,vaginales,2010-01-01,14,14
VILLA TUNARI,atencion de partos en servicios,vaginales,2010-01-01,99,99
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2010-01-01,9,9
VILLAZON,atencion de partos en servicios,vaginales,2010-01-01,57,57
VINTO,atencion de partos en servicios,vaginales,2010-01-01,48,48
VITICHI,atencion de partos en servicios,vaginales,2010-01-01,5,5
WARNES,atencion de partos en servicios,vaginales,2010-01-01,64,64
YACO,atencion de partos en servicios,vaginales,2010-01-01,2,2
YACUIBA,atencion de partos en servicios,vaginales,2010-01-01,101,101
YAMPARAEZ,atencion de partos en servicios,vaginales,2010-01-01,13,13
YANACACHI,atencion de partos en servicios,vaginales,2010-01-01,1,1
YAPACANI,atencion de partos en servicios,vaginales,2010-01-01,51,51
YOCALLA,atencion de partos en servicios,vaginales,2010-01-01,5,5
YOTALA,atencion de partos en servicios,vaginales,2010-01-01,8,8
YUNCHARA,atencion de partos en servicios,vaginales,2010-01-01,2,2
ZUDAÑEZ,atencion de partos en servicios,vaginales,2010-01-01,2,2
ACACIO,atencion de partos en servicios,vaginales,2010-02-01,3,3
ACHACACHI,atencion de partos en servicios,vaginales,2010-02-01,31,31
ACHOCALLA,atencion de partos en servicios,vaginales,2010-02-01,6,6
AIQUILE,atencion de partos en servicios,vaginales,2010-02-01,32,32
ALCALA,atencion de partos en servicios,vaginales,2010-02-01,1,1
ALTO BENI,atencion de partos en servicios,vaginales,2010-02-01,6,6
ANCORAIMES,atencion de partos en servicios,vaginales,2010-02-01,4,4
ANTEQUERA,atencion de partos en servicios,vaginales,2010-02-01,1,1
ANZALDO,atencion de partos en servicios,vaginales,2010-02-01,3,3
APOLO,atencion de partos en servicios,vaginales,2010-02-01,9,9
ARAMPAMPA,atencion de partos en servicios,vaginales,2010-02-01,5,5
ARANI,atencion de partos en servicios,vaginales,2010-02-01,10,10
ARBIETO,atencion de partos en servicios,vaginales,2010-02-01,12,12
ARQUE,atencion de partos en servicios,vaginales,2010-02-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2010-02-01,43,43
ATOCHA,atencion de partos en servicios,vaginales,2010-02-01,8,8
AUCAPATA,atencion de partos en servicios,vaginales,2010-02-01,2,2
AYATA,atencion de partos en servicios,vaginales,2010-02-01,2,2
AYO AYO,atencion de partos en servicios,vaginales,2010-02-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2010-02-01,15,15
AZURDUY,atencion de partos en servicios,vaginales,2010-02-01,10,10
BATALLAS,atencion de partos en servicios,vaginales,2010-02-01,2,2
BAURES,atencion de partos en servicios,vaginales,2010-02-01,5,5
BERMEJO,atencion de partos en servicios,vaginales,2010-02-01,24,24
BETANZOS,atencion de partos en servicios,vaginales,2010-02-01,35,35
BOLIVAR,atencion de partos en servicios,vaginales,2010-02-01,2,2
BOYUIBE,atencion de partos en servicios,vaginales,2010-02-01,6,6
BUENA VISTA,atencion de partos en servicios,vaginales,2010-02-01,8,8
CABEZAS,atencion de partos en servicios,vaginales,2010-02-01,22,22
CAIROMA,atencion de partos en servicios,vaginales,2010-02-01,6,6
"CAIZA ""D""",atencion de partos en servicios,vaginales,2010-02-01,5,5
CAJUATA,atencion de partos en servicios,vaginales,2010-02-01,5,5
CALAMARCA,atencion de partos en servicios,vaginales,2010-02-01,6,6
CAMARGO,atencion de partos en servicios,vaginales,2010-02-01,20,20
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2010-02-01,1,1
CAMIRI,atencion de partos en servicios,vaginales,2010-02-01,50,50
CAPINOTA,atencion de partos en servicios,vaginales,2010-02-01,16,16
CARACOLLO,atencion de partos en servicios,vaginales,2010-02-01,13,13
CARANAVI,atencion de partos en servicios,vaginales,2010-02-01,63,63
CARAPARI,atencion de partos en servicios,vaginales,2010-02-01,10,10
CARIPUYO,atencion de partos en servicios,vaginales,2010-02-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2010-02-01,2,2
CHALLAPATA,atencion de partos en servicios,vaginales,2010-02-01,27,27
CHAQUI,atencion de partos en servicios,vaginales,2010-02-01,1,1
CHARAGUA,atencion de partos en servicios,vaginales,2010-02-01,37,37
CHARAÑA,atencion de partos en servicios,vaginales,2010-02-01,2,2
CHAYANTA,atencion de partos en servicios,vaginales,2010-02-01,4,4
CHIMORE,atencion de partos en servicios,vaginales,2010-02-01,14,14
CHIPAYA,atencion de partos en servicios,vaginales,2010-02-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2010-02-01,18,18
CHUMA,atencion de partos en servicios,vaginales,2010-02-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2010-02-01,11,11
CKOCHAS,atencion de partos en servicios,vaginales,2010-02-01,6,6
CLIZA,atencion de partos en servicios,vaginales,2010-02-01,15,15
COBIJA,atencion de partos en servicios,vaginales,2010-02-01,58,58
COCAPATA,atencion de partos en servicios,vaginales,2010-02-01,3,3
COCHABAMBA,atencion de partos en servicios,vaginales,2010-02-01,856,856
COLCAPIRHUA,atencion de partos en servicios,vaginales,2010-02-01,39,39
"COLCHA ""K""",atencion de partos en servicios,vaginales,2010-02-01,2,2
COLOMI,atencion de partos en servicios,vaginales,2010-02-01,22,22
COLPA BELGICA,atencion de partos en servicios,vaginales,2010-02-01,2,2
COLQUECHACA,atencion de partos en servicios,vaginales,2010-02-01,15,15
COLQUENCHA,atencion de partos en servicios,vaginales,2010-02-01,1,1
COLQUIRI,atencion de partos en servicios,vaginales,2010-02-01,8,8
COMANCHE,atencion de partos en servicios,vaginales,2010-02-01,1,1
COMARAPA,atencion de partos en servicios,vaginales,2010-02-01,26,26
CONCEPCION,atencion de partos en servicios,vaginales,2010-02-01,16,16
COPACABANA,atencion de partos en servicios,vaginales,2010-02-01,15,15
CORIPATA,atencion de partos en servicios,vaginales,2010-02-01,9,9
CORO CORO,atencion de partos en servicios,vaginales,2010-02-01,2,2
COROICO,atencion de partos en servicios,vaginales,2010-02-01,13,13
CORQUE,atencion de partos en servicios,vaginales,2010-02-01,3,3
COTAGAITA,atencion de partos en servicios,vaginales,2010-02-01,16,16
COTOCA,atencion de partos en servicios,vaginales,2010-02-01,46,46
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2010-02-01,29,29
CUEVO,atencion de partos en servicios,vaginales,2010-02-01,1,1
CULPINA,atencion de partos en servicios,vaginales,2010-02-01,12,12
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2010-02-01,3,3
DESAGUADERO,atencion de partos en servicios,vaginales,2010-02-01,4,4
EL ALTO,atencion de partos en servicios,vaginales,2010-02-01,891,891
EL CHORO,atencion de partos en servicios,vaginales,2010-02-01,4,4
EL PUENTE(STC),atencion de partos en servicios,vaginales,2010-02-01,11,11
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2010-02-01,14,14
EL TORNO,atencion de partos en servicios,vaginales,2010-02-01,46,46
EL VILLAR,atencion de partos en servicios,vaginales,2010-02-01,5,5
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2010-02-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2010-02-01,21,21
ESCOMA,atencion de partos en servicios,vaginales,2010-02-01,7,7
EUCALIPTUS,atencion de partos en servicios,vaginales,2010-02-01,5,5
EXALTACION,atencion de partos en servicios,vaginales,2010-02-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2010-02-01,15,15
FILADELFIA,atencion de partos en servicios,vaginales,2010-02-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2010-02-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2010-02-01,2,2
GUANAY,atencion de partos en servicios,vaginales,2010-02-01,17,17
GUAQUI,atencion de partos en servicios,vaginales,2010-02-01,4,4
GUAYARAMERIN,atencion de partos en servicios,vaginales,2010-02-01,62,62
GUTIERREZ,atencion de partos en servicios,vaginales,2010-02-01,7,7
HUACARETA,atencion de partos en servicios,vaginales,2010-02-01,9,9
HUANUNI,atencion de partos en servicios,vaginales,2010-02-01,16,16
HUARACAJE,atencion de partos en servicios,vaginales,2010-02-01,5,5
HUARINA,atencion de partos en servicios,vaginales,2010-02-01,3,3
ICLA,atencion de partos en servicios,vaginales,2010-02-01,9,9
INCAHUASI,atencion de partos en servicios,vaginales,2010-02-01,13,13
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2010-02-01,7,7
