municipality,group,variable,month,Inyectables,TOTAL
MOJINETE,otras actividades de enfermeria,inyectables,2012-01-01,18,18
MOJOCOYA,otras actividades de enfermeria,inyectables,2012-01-01,355,355
MONTEAGUDO,otras actividades de enfermeria,inyectables,2012-01-01,3953,3953
MONTERO,otras actividades de enfermeria,inyectables,2012-01-01,15437,15437
MORO MORO,otras actividades de enfermeria,inyectables,2012-01-01,178,178
MOROCHATA,otras actividades de enfermeria,inyectables,2012-01-01,172,172
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2012-01-01,211,211
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2012-01-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2012-01-01,209,209
OCURI,otras actividades de enfermeria,inyectables,2012-01-01,217,217
OKINAWA,otras actividades de enfermeria,inyectables,2012-01-01,366,366
OMEREQUE,otras actividades de enfermeria,inyectables,2012-01-01,309,309
ORURO,otras actividades de enfermeria,inyectables,2012-01-01,54894,54894
PADCAYA,otras actividades de enfermeria,inyectables,2012-01-01,1473,1473
PADILLA,otras actividades de enfermeria,inyectables,2012-01-01,1748,1748
PAILON,otras actividades de enfermeria,inyectables,2012-01-01,986,986
PALCA,otras actividades de enfermeria,inyectables,2012-01-01,177,177
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2012-01-01,696,696
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2012-01-01,134,134
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2012-01-01,193,193
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2012-01-01,137,137
PASORAPA,otras actividades de enfermeria,inyectables,2012-01-01,150,150
PATACAMAYA,otras actividades de enfermeria,inyectables,2012-01-01,96,96
PAZÑA,otras actividades de enfermeria,inyectables,2012-01-01,174,174
PELECHUCO,otras actividades de enfermeria,inyectables,2012-01-01,157,157
POCOATA,otras actividades de enfermeria,inyectables,2012-01-01,260,260
POCONA,otras actividades de enfermeria,inyectables,2012-01-01,216,216
POJO (CBBA),otras actividades de enfermeria,inyectables,2012-01-01,252,252
POOPO,otras actividades de enfermeria,inyectables,2012-01-01,344,344
PORCO,otras actividades de enfermeria,inyectables,2012-01-01,361,361
POROMA,otras actividades de enfermeria,inyectables,2012-01-01,463,463
PORONGO,otras actividades de enfermeria,inyectables,2012-01-01,358,358
PORTACHUELO,otras actividades de enfermeria,inyectables,2012-01-01,5910,5910
PORVENIR,otras actividades de enfermeria,inyectables,2012-01-01,698,698
POSTRER VALLE,otras actividades de enfermeria,inyectables,2012-01-01,93,93
POTOSI,otras actividades de enfermeria,inyectables,2012-01-01,45588,45588
PRESTO,otras actividades de enfermeria,inyectables,2012-01-01,283,283
PUCARA,otras actividades de enfermeria,inyectables,2012-01-01,39,39
PUCARANI,otras actividades de enfermeria,inyectables,2012-01-01,292,292
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2012-01-01,223,223
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2012-01-01,181,181
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2012-01-01,520,520
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2012-01-01,87,87
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2012-01-01,369,369
PUERTO RICO,otras actividades de enfermeria,inyectables,2012-01-01,1048,1048
PUERTO SILES,otras actividades de enfermeria,inyectables,2012-01-01,61,61
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2012-01-01,1451,1451
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2012-01-01,12092,12092
PUNA,otras actividades de enfermeria,inyectables,2012-01-01,631,631
PUNATA,otras actividades de enfermeria,inyectables,2012-01-01,3735,3735
QUIABAYA,otras actividades de enfermeria,inyectables,2012-01-01,76,76
QUILLACOLLO,otras actividades de enfermeria,inyectables,2012-01-01,5597,5597
QUIME,otras actividades de enfermeria,inyectables,2012-01-01,272,272
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2012-01-01,179,179
RAVELO,otras actividades de enfermeria,inyectables,2012-01-01,450,450
REYES,otras actividades de enfermeria,inyectables,2012-01-01,2497,2497
RIBERALTA,otras actividades de enfermeria,inyectables,2012-01-01,9640,9640
ROBORE,otras actividades de enfermeria,inyectables,2012-01-01,1478,1478
RURRENABAQUE,otras actividades de enfermeria,inyectables,2012-01-01,1405,1405
SABAYA,otras actividades de enfermeria,inyectables,2012-01-01,246,246
SACABA,otras actividades de enfermeria,inyectables,2012-01-01,3918,3918
SACABAMBA,otras actividades de enfermeria,inyectables,2012-01-01,96,96
SACACA,otras actividades de enfermeria,inyectables,2012-01-01,298,298
SAIPINA,otras actividades de enfermeria,inyectables,2012-01-01,207,207
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2012-01-01,442,442
SAMAIPATA,otras actividades de enfermeria,inyectables,2012-01-01,939,939
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2012-01-01,54,54
SAN ANDRES,otras actividades de enfermeria,inyectables,2012-01-01,419,419
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2012-01-01,78,78
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2012-01-01,65,65
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2012-01-01,273,273
SAN BENITO,otras actividades de enfermeria,inyectables,2012-01-01,279,279
SAN BORJA,otras actividades de enfermeria,inyectables,2012-01-01,1542,1542
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2012-01-01,570,570
SAN CARLOS,otras actividades de enfermeria,inyectables,2012-01-01,2582,2582
SAN IGNACIO,otras actividades de enfermeria,inyectables,2012-01-01,1503,1503
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2012-01-01,9277,9277
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2012-01-01,56,56
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2012-01-01,150,150
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2012-01-01,199,199
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2012-01-01,1225,1225
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2012-01-01,546,546
SAN JULIAN,otras actividades de enfermeria,inyectables,2012-01-01,1693,1693
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2012-01-01,210,210
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2012-01-01,989,989
SAN LUCAS,otras actividades de enfermeria,inyectables,2012-01-01,1797,1797
SAN MATIAS,otras actividades de enfermeria,inyectables,2012-01-01,606,606
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2012-01-01,620,620
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2012-01-01,120,120
SAN PEDRO,otras actividades de enfermeria,inyectables,2012-01-01,1238,1238
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2012-01-01,121,121
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2012-01-01,173,173
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2012-01-01,18,18
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2012-01-01,204,204
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2012-01-01,49,49
SAN RAFAEL,otras actividades de enfermeria,inyectables,2012-01-01,749,749
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2012-01-01,1963,1963
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2012-01-01,587,587
SANTA ANA,otras actividades de enfermeria,inyectables,2012-01-01,3403,3403
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2012-01-01,157167,157167
SANTA ROSA,otras actividades de enfermeria,inyectables,2012-01-01,171,171
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2012-01-01,832,832
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2012-01-01,46,46
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2012-01-01,421,421
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2012-01-01,211,211
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2012-01-01,89,89
SANTIVAÑES,otras actividades de enfermeria,inyectables,2012-01-01,217,217
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2012-01-01,50,50
SAPAHAQUI,otras actividades de enfermeria,inyectables,2012-01-01,148,148
SENA,otras actividades de enfermeria,inyectables,2012-01-01,234,234
SHINAOTA,otras actividades de enfermeria,inyectables,2012-01-01,2844,2844
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2012-01-01,263,263
SICAYA,otras actividades de enfermeria,inyectables,2012-01-01,27,27
SIPE SIPE,otras actividades de enfermeria,inyectables,2012-01-01,669,669
SOPACHUY,otras actividades de enfermeria,inyectables,2012-01-01,299,299
SORACACHI,otras actividades de enfermeria,inyectables,2012-01-01,110,110
SORATA,otras actividades de enfermeria,inyectables,2012-01-01,237,237
SUCRE,otras actividades de enfermeria,inyectables,2012-01-01,47185,47185
TACACHI,otras actividades de enfermeria,inyectables,2012-01-01,7,7
TACACOMA,otras actividades de enfermeria,inyectables,2012-01-01,310,310
TACOBAMBA,otras actividades de enfermeria,inyectables,2012-01-01,122,122
TACOPAYA,otras actividades de enfermeria,inyectables,2012-01-01,145,145
TAHUA,otras actividades de enfermeria,inyectables,2012-01-01,35,35
TAPACARI,otras actividades de enfermeria,inyectables,2012-01-01,333,333
TARABUCO,otras actividades de enfermeria,inyectables,2012-01-01,1043,1043
TARACO,otras actividades de enfermeria,inyectables,2012-01-01,112,112
TARATA,otras actividades de enfermeria,inyectables,2012-01-01,336,336
TARIJA,otras actividades de enfermeria,inyectables,2012-01-01,71158,71158
TARVITA,otras actividades de enfermeria,inyectables,2012-01-01,734,734
TEOPONTE,otras actividades de enfermeria,inyectables,2012-01-01,314,314
TIAWANACU,otras actividades de enfermeria,inyectables,2012-01-01,206,206
TINGUIPAYA,otras actividades de enfermeria,inyectables,2012-01-01,243,243
TIPUANI,otras actividades de enfermeria,inyectables,2012-01-01,641,641
TIQUIPAYA,otras actividades de enfermeria,inyectables,2012-01-01,712,712
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2012-01-01,316,316
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2012-01-01,43,43
TOCO,otras actividades de enfermeria,inyectables,2012-01-01,181,181
TODOS SANTOS,otras actividades de enfermeria,inyectables,2012-01-01,17,17
TOLATA,otras actividades de enfermeria,inyectables,2012-01-01,255,255
TOLEDO,otras actividades de enfermeria,inyectables,2012-01-01,125,125
TOMAVE,otras actividades de enfermeria,inyectables,2012-01-01,471,471
TOMINA,otras actividades de enfermeria,inyectables,2012-01-01,640,640
TORO TORO,otras actividades de enfermeria,inyectables,2012-01-01,318,318
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2012-01-01,274,274
TOTORA(ORR),otras actividades de enfermeria,inyectables,2012-01-01,75,75
TRIGAL,otras actividades de enfermeria,inyectables,2012-01-01,86,86
TRINIDAD,otras actividades de enfermeria,inyectables,2012-01-01,28711,28711
TUPIZA,otras actividades de enfermeria,inyectables,2012-01-01,6149,6149
TURCO,otras actividades de enfermeria,inyectables,2012-01-01,150,150
UMALA,otras actividades de enfermeria,inyectables,2012-01-01,93,93
UNCIA,otras actividades de enfermeria,inyectables,2012-01-01,257,257
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2012-01-01,1260,1260
URUBICHA,otras actividades de enfermeria,inyectables,2012-01-01,502,502
UYUNI,otras actividades de enfermeria,inyectables,2012-01-01,4137,4137
VACAS,otras actividades de enfermeria,inyectables,2012-01-01,247,247
VALLEGRANDE,otras actividades de enfermeria,inyectables,2012-01-01,3627,3627
VIACHA,otras actividades de enfermeria,inyectables,2012-01-01,4765,4765
VILA VILA,otras actividades de enfermeria,inyectables,2012-01-01,52,52
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2012-01-01,282,282
VILLA MONTES,otras actividades de enfermeria,inyectables,2012-01-01,5501,5501
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2012-01-01,167,167
VILLA RIVERO,otras actividades de enfermeria,inyectables,2012-01-01,206,206
VILLA SERRANO,otras actividades de enfermeria,inyectables,2012-01-01,679,679
VILLA TUNARI,otras actividades de enfermeria,inyectables,2012-01-01,2458,2458
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2012-01-01,418,418
VILLAZON,otras actividades de enfermeria,inyectables,2012-01-01,4289,4289
VINTO,otras actividades de enfermeria,inyectables,2012-01-01,535,535
VITICHI,otras actividades de enfermeria,inyectables,2012-01-01,330,330
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2012-01-01,33,33
WARNES,otras actividades de enfermeria,inyectables,2012-01-01,1738,1738
YACO,otras actividades de enfermeria,inyectables,2012-01-01,89,89
YACUIBA,otras actividades de enfermeria,inyectables,2012-01-01,18120,18120
YAMPARAEZ,otras actividades de enfermeria,inyectables,2012-01-01,447,447
YANACACHI,otras actividades de enfermeria,inyectables,2012-01-01,139,139
YAPACANI,otras actividades de enfermeria,inyectables,2012-01-01,4169,4169
YOCALLA,otras actividades de enfermeria,inyectables,2012-01-01,216,216
YOTALA,otras actividades de enfermeria,inyectables,2012-01-01,529,529
YUNCHARA,otras actividades de enfermeria,inyectables,2012-01-01,355,355
YUNGUYO DE LITORAL,otras actividades de enfermeria,inyectables,2012-01-01,7,7
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2012-01-01,395,395
ACACIO,otras actividades de enfermeria,inyectables,2012-02-01,100,100
ACHACACHI,otras actividades de enfermeria,inyectables,2012-02-01,812,812
ACHOCALLA,otras actividades de enfermeria,inyectables,2012-02-01,89,89
AIQUILE,otras actividades de enfermeria,inyectables,2012-02-01,845,845
ALALAY,otras actividades de enfermeria,inyectables,2012-02-01,47,47
ALCALA,otras actividades de enfermeria,inyectables,2012-02-01,226,226
ALTO BENI,otras actividades de enfermeria,inyectables,2012-02-01,200,200
ANCORAIMES,otras actividades de enfermeria,inyectables,2012-02-01,147,147
ANDAMARCA,otras actividades de enfermeria,inyectables,2012-02-01,117,117
ANTEQUERA,otras actividades de enfermeria,inyectables,2012-02-01,71,71
ANZALDO,otras actividades de enfermeria,inyectables,2012-02-01,181,181
APOLO,otras actividades de enfermeria,inyectables,2012-02-01,453,453
ARAMPAMPA,otras actividades de enfermeria,inyectables,2012-02-01,50,50
ARANI,otras actividades de enfermeria,inyectables,2012-02-01,131,131
ARBIETO,otras actividades de enfermeria,inyectables,2012-02-01,199,199
ARQUE,otras actividades de enfermeria,inyectables,2012-02-01,112,112
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2012-02-01,3496,3496
ATOCHA,otras actividades de enfermeria,inyectables,2012-02-01,4657,4657
AUCAPATA,otras actividades de enfermeria,inyectables,2012-02-01,73,73
AYATA,otras actividades de enfermeria,inyectables,2012-02-01,116,116
AYO AYO,otras actividades de enfermeria,inyectables,2012-02-01,49,49
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2012-02-01,702,702
AZURDUY,otras actividades de enfermeria,inyectables,2012-02-01,375,375
BATALLAS,otras actividades de enfermeria,inyectables,2012-02-01,222,222
BAURES,otras actividades de enfermeria,inyectables,2012-02-01,394,394
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2012-02-01,64,64
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2012-02-01,45,45
BELLA FLOR,otras actividades de enfermeria,inyectables,2012-02-01,35,35
BERMEJO,otras actividades de enfermeria,inyectables,2012-02-01,3913,3913
BETANZOS,otras actividades de enfermeria,inyectables,2012-02-01,1295,1295
BOLIVAR,otras actividades de enfermeria,inyectables,2012-02-01,60,60
BOLPEBRA,otras actividades de enfermeria,inyectables,2012-02-01,105,105
BOYUIBE,otras actividades de enfermeria,inyectables,2012-02-01,397,397
BUENA VISTA,otras actividades de enfermeria,inyectables,2012-02-01,273,273
