municipality,group,variable,month,Curaciones y/o suturas,TOTAL
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,32,32
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,15,15
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,32,32
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,11,11
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,51,51
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,55,55
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,35,35
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1526,1526
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,223,223
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,130,130
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,144,144
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,641,641
CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,4,4
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,100,100
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,19,19
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,29,29
CATACORA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1,1
CHACARILLA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,2,2
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1191,1191
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,22,22
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,91,91
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,9,9
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,65,65
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,300,300
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,5,5
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,14,14
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,101,101
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,53,53
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,15,15
CKOCHAS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,19,19
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,370,370
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1141,1141
COCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,11,11
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,10165,10165
COIPASA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,2,2
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,336,336
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,60,60
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,5,5
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,131,131
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,82,82
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,78,78
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,58,58
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,162,162
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,7,7
COMARAPA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,177,177
COMBAYA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,14,14
CONCEPCION,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,154,154
COPACABANA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,67,67
CORIPATA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,53,53
CORO CORO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,21,21
COROICO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,205,205
CORQUE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,32,32
COTAGAITA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,169,169
COTOCA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,329,329
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,3,3
CUATRO CAÑADAS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,350,350
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,3,3
CUEVO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,23,23
CULPINA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,72,72
CURAHUARA DE CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,21,21
CURVA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,3,3
DESAGUADERO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,40,40
EL ALTO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,10616,10616
EL CHORO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,9,9
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,106,106
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,142,142
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1365,1365
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,32,32
ENTRE RIOS TRJ,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,224,224
ENTRE RIOS CBBA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,181,181
ESCARA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,7,7
ESCOMA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,19,19
ESMERALDA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1,1
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,47,47
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,10,10
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,20,20
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,94,94
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,41,41
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,66,66
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,25,25
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,141,141
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,65,65
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1636,1636
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,35,35
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,51,51
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,13,13
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,48,48
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,782,782
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,104,104
HUARINA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,19,19
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,26,26
HUMANATA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,17,17
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,24,24
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,39,39
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,22,22
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,4,4
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,37,37
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,83,83
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,62,62
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,52,52
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,182,182
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1120,1120
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,25484,25484
LA RIVERA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,4,4
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,34,34
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,42,42
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,39,39
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,25,25
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,256,256
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,26,26
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,15,15
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,83,83
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,75,75
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,47,47
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,421,421
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,363,363
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,3,3
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,208,208
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,51,51
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,126,126
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,156,156
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,26,26
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1,1
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,22,22
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,311,311
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,2305,2305
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,20,20
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,27,27
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,8,8
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,16,16
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,39,39
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,126,126
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,39,39
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,6831,6831
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,238,238
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,143,143
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,199,199
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,56,56
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,143,143
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,18,18
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,89,89
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,20,20
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,2,2
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,17,17
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,43,43
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,46,46
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,54,54
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,67,67
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,19,19
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,144,144
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,60,60
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,47,47
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,45,45
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1155,1155
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,136,136
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,32,32
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,5576,5576
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,16,16
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,3,3
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,73,73
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,34,34
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,59,59
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,74,74
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,25,25
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,242,242
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,68,68
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,8,8
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,352,352
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,700,700
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,81,81
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,478,478
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,10,10
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1302,1302
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,37,37
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,49,49
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,28,28
REYES,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,291,291
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1793,1793
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,209,209
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,157,157
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,34,34
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1552,1552
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,9,9
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,49,49
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,83,83
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,25,25
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,130,130
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,14,14
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,41,41
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,26,26
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,11,11
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,86,86
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,46,46
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,856,856
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,84,84
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,153,153
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,394,394
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1067,1067
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,25,25
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,71,71
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,15,15
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,230,230
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,266,266
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,310,310
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,24,24
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,182,182
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,147,147
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,121,121
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,98,98
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,6,6
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,124,124
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,16,16
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,32,32
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,3,3
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,60,60
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,9,9
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,70,70
SAN RAMON BENI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,225,225
SAN RAMON SCZ,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,231,231
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,683,683
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,24241,24241
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,91,91
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,194,194
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,15,15
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,131,131
SANTIAGO DE HUATA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,46,46
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,7,7
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,61,61
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,18,18
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,47,47
SENA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,22,22
SHINAOTA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,116,116
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,147,147
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,12,12
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,265,265
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,31,31
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,44,44
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,115,115
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,6518,6518
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,5,5
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,38,38
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,14,14
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,10,10
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,5,5
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,60,60
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,28,28
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,8,8
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,136,136
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,11618,11618
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,63,63
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,40,40
TIAWANACU,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,37,37
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,25,25
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,166,166
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,408,408
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,100,100
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,12,12
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,76,76
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1,1
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,55,55
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,46,46
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,29,29
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,69,69
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,30,30
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,39,39
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,11,11
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,27,27
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,6249,6249
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1013,1013
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,17,17
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,16,16
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,111,111
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,222,222
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,88,88
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,291,291
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,36,36
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,214,214
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,634,634
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,13,13
VILLA CHARCAS,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,10,10
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,1156,1156
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,18,18
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,81,81
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,133,133
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2012-01-01,715,715
