municipality,group,variable,month,Sueros,TOTAL
CAQUIAVIRI,otras actividades de enfermeria,sueros,2012-01-01,7,7
CARACOLLO,otras actividades de enfermeria,sueros,2012-01-01,13,13
CARANAVI,otras actividades de enfermeria,sueros,2012-01-01,384,384
CARAPARI,otras actividades de enfermeria,sueros,2012-01-01,89,89
CARIPUYO,otras actividades de enfermeria,sueros,2012-01-01,35,35
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2012-01-01,21,21
CATACORA,otras actividades de enfermeria,sueros,2012-01-01,1,1
CHALLAPATA,otras actividades de enfermeria,sueros,2012-01-01,197,197
CHAQUI,otras actividades de enfermeria,sueros,2012-01-01,8,8
CHARAGUA,otras actividades de enfermeria,sueros,2012-01-01,167,167
CHARAÑA,otras actividades de enfermeria,sueros,2012-01-01,2,2
CHAYANTA,otras actividades de enfermeria,sueros,2012-01-01,15,15
CHIMORE,otras actividades de enfermeria,sueros,2012-01-01,54,54
CHIPAYA,otras actividades de enfermeria,sueros,2012-01-01,3,3
CHOQUE COTA,otras actividades de enfermeria,sueros,2012-01-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2012-01-01,149,149
CHUMA,otras actividades de enfermeria,sueros,2012-01-01,19,19
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,sueros,2012-01-01,3,3
CKOCHAS,otras actividades de enfermeria,sueros,2012-01-01,20,20
CLIZA,otras actividades de enfermeria,sueros,2012-01-01,55,55
COBIJA,otras actividades de enfermeria,sueros,2012-01-01,1066,1066
COCAPATA,otras actividades de enfermeria,sueros,2012-01-01,7,7
COCHABAMBA,otras actividades de enfermeria,sueros,2012-01-01,12706,12706
COLCAPIRHUA,otras actividades de enfermeria,sueros,2012-01-01,125,125
"COLCHA ""K""",otras actividades de enfermeria,sueros,2012-01-01,12,12
COLLANA,otras actividades de enfermeria,sueros,2012-01-01,24,24
COLOMI,otras actividades de enfermeria,sueros,2012-01-01,21,21
COLPA BELGICA,otras actividades de enfermeria,sueros,2012-01-01,24,24
COLQUECHACA,otras actividades de enfermeria,sueros,2012-01-01,35,35
COLQUENCHA,otras actividades de enfermeria,sueros,2012-01-01,5,5
COLQUIRI,otras actividades de enfermeria,sueros,2012-01-01,23,23
COMANCHE,otras actividades de enfermeria,sueros,2012-01-01,4,4
COMARAPA,otras actividades de enfermeria,sueros,2012-01-01,131,131
CONCEPCION,otras actividades de enfermeria,sueros,2012-01-01,157,157
COPACABANA,otras actividades de enfermeria,sueros,2012-01-01,24,24
CORIPATA,otras actividades de enfermeria,sueros,2012-01-01,8,8
CORO CORO,otras actividades de enfermeria,sueros,2012-01-01,9,9
COROICO,otras actividades de enfermeria,sueros,2012-01-01,105,105
CORQUE,otras actividades de enfermeria,sueros,2012-01-01,3,3
COTAGAITA,otras actividades de enfermeria,sueros,2012-01-01,131,131
COTOCA,otras actividades de enfermeria,sueros,2012-01-01,343,343
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2012-01-01,128,128
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,sueros,2012-01-01,3,3
CUEVO,otras actividades de enfermeria,sueros,2012-01-01,2,2
CULPINA,otras actividades de enfermeria,sueros,2012-01-01,93,93
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2012-01-01,4,4
CURVA,otras actividades de enfermeria,sueros,2012-01-01,2,2
DESAGUADERO,otras actividades de enfermeria,sueros,2012-01-01,5,5
EL ALTO,otras actividades de enfermeria,sueros,2012-01-01,7650,7650
EL CHORO,otras actividades de enfermeria,sueros,2012-01-01,9,9
EL PUENTE(STC),otras actividades de enfermeria,sueros,2012-01-01,38,38
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2012-01-01,68,68
EL TORNO,otras actividades de enfermeria,sueros,2012-01-01,627,627
EL VILLAR,otras actividades de enfermeria,sueros,2012-01-01,31,31
ENTRE RIOS TRJ,otras actividades de enfermeria,sueros,2012-01-01,122,122
ENTRE RIOS CBBA,otras actividades de enfermeria,sueros,2012-01-01,152,152
ESCARA,otras actividades de enfermeria,sueros,2012-01-01,1,1
ESCOMA,otras actividades de enfermeria,sueros,2012-01-01,25,25
EUCALIPTUS,otras actividades de enfermeria,sueros,2012-01-01,6,6
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2012-01-01,4,4
EXALTACION,otras actividades de enfermeria,sueros,2012-01-01,5,5
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2012-01-01,40,40
FILADELFIA,otras actividades de enfermeria,sueros,2012-01-01,42,42
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2012-01-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2012-01-01,24,24
GUANAY,otras actividades de enfermeria,sueros,2012-01-01,157,157
GUAQUI,otras actividades de enfermeria,sueros,2012-01-01,17,17
GUAYARAMERIN,otras actividades de enfermeria,sueros,2012-01-01,1838,1838
GUTIERREZ,otras actividades de enfermeria,sueros,2012-01-01,212,212
HUACARETA,otras actividades de enfermeria,sueros,2012-01-01,55,55
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2012-01-01,7,7
HUACHACALLA,otras actividades de enfermeria,sueros,2012-01-01,8,8
HUANUNI,otras actividades de enfermeria,sueros,2012-01-01,256,256
HUARACAJE,otras actividades de enfermeria,sueros,2012-01-01,9,9
HUARINA,otras actividades de enfermeria,sueros,2012-01-01,8,8
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2012-01-01,4,4
HUMANATA,otras actividades de enfermeria,sueros,2012-01-01,8,8
ICHOCA,otras actividades de enfermeria,sueros,2012-01-01,3,3
ICLA,otras actividades de enfermeria,sueros,2012-01-01,41,41
INCAHUASI,otras actividades de enfermeria,sueros,2012-01-01,11,11
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2012-01-01,12,12
INQUISIVI,otras actividades de enfermeria,sueros,2012-01-01,11,11
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2012-01-01,13,13
IXIAMAS,otras actividades de enfermeria,sueros,2012-01-01,42,42
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2012-01-01,79,79
LA ASUNTA,otras actividades de enfermeria,sueros,2012-01-01,70,70
LA GUARDIA,otras actividades de enfermeria,sueros,2012-01-01,449,449
LA PAZ,otras actividades de enfermeria,sueros,2012-01-01,50094,50094
LAGUNILLAS,otras actividades de enfermeria,sueros,2012-01-01,20,20
LAJA,otras actividades de enfermeria,sueros,2012-01-01,10,10
LAS CARRERAS,otras actividades de enfermeria,sueros,2012-01-01,34,34
LICOMA PAMPA,otras actividades de enfermeria,sueros,2012-01-01,2,2
LLALLAGUA,otras actividades de enfermeria,sueros,2012-01-01,358,358
LLICA,otras actividades de enfermeria,sueros,2012-01-01,8,8
LORETO,otras actividades de enfermeria,sueros,2012-01-01,5,5
LURIBAY,otras actividades de enfermeria,sueros,2012-01-01,11,11
MACHACAMARCA,otras actividades de enfermeria,sueros,2012-01-01,10,10
MACHARETI,otras actividades de enfermeria,sueros,2012-01-01,50,50
MAGDALENA,otras actividades de enfermeria,sueros,2012-01-01,314,314
MAIRANA,otras actividades de enfermeria,sueros,2012-01-01,112,112
MALLA,otras actividades de enfermeria,sueros,2012-01-01,2,2
MAPIRI,otras actividades de enfermeria,sueros,2012-01-01,204,204
MECAPACA,otras actividades de enfermeria,sueros,2012-01-01,7,7
MINEROS,otras actividades de enfermeria,sueros,2012-01-01,65,65
MIZQUE,otras actividades de enfermeria,sueros,2012-01-01,128,128
MOCOMOCO,otras actividades de enfermeria,sueros,2012-01-01,8,8
MOJINETE,otras actividades de enfermeria,sueros,2012-01-01,2,2
MOJOCOYA,otras actividades de enfermeria,sueros,2012-01-01,22,22
MONTEAGUDO,otras actividades de enfermeria,sueros,2012-01-01,820,820
MONTERO,otras actividades de enfermeria,sueros,2012-01-01,2976,2976
MORO MORO,otras actividades de enfermeria,sueros,2012-01-01,15,15
MOROCHATA,otras actividades de enfermeria,sueros,2012-01-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2012-01-01,9,9
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2012-01-01,10,10
OCURI,otras actividades de enfermeria,sueros,2012-01-01,24,24
OKINAWA,otras actividades de enfermeria,sueros,2012-01-01,40,40
OMEREQUE,otras actividades de enfermeria,sueros,2012-01-01,18,18
ORURO,otras actividades de enfermeria,sueros,2012-01-01,12644,12644
PADCAYA,otras actividades de enfermeria,sueros,2012-01-01,123,123
PADILLA,otras actividades de enfermeria,sueros,2012-01-01,454,454
PAILON,otras actividades de enfermeria,sueros,2012-01-01,197,197
PALCA,otras actividades de enfermeria,sueros,2012-01-01,5,5
PALOS BLANCOS,otras actividades de enfermeria,sueros,2012-01-01,97,97
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2012-01-01,6,6
PAMPA GRANDE,otras actividades de enfermeria,sueros,2012-01-01,10,10
PAPEL PAMPA,otras actividades de enfermeria,sueros,2012-01-01,5,5
PASORAPA,otras actividades de enfermeria,sueros,2012-01-01,13,13
PATACAMAYA,otras actividades de enfermeria,sueros,2012-01-01,14,14
PAZÑA,otras actividades de enfermeria,sueros,2012-01-01,14,14
PELECHUCO,otras actividades de enfermeria,sueros,2012-01-01,9,9
POCOATA,otras actividades de enfermeria,sueros,2012-01-01,12,12
POCONA,otras actividades de enfermeria,sueros,2012-01-01,11,11
POJO (CBBA),otras actividades de enfermeria,sueros,2012-01-01,17,17
POOPO,otras actividades de enfermeria,sueros,2012-01-01,15,15
PORCO,otras actividades de enfermeria,sueros,2012-01-01,29,29
POROMA,otras actividades de enfermeria,sueros,2012-01-01,36,36
PORONGO,otras actividades de enfermeria,sueros,2012-01-01,12,12
PORTACHUELO,otras actividades de enfermeria,sueros,2012-01-01,669,669
PORVENIR,otras actividades de enfermeria,sueros,2012-01-01,40,40
POTOSI,otras actividades de enfermeria,sueros,2012-01-01,3386,3386
PRESTO,otras actividades de enfermeria,sueros,2012-01-01,21,21
PUCARA,otras actividades de enfermeria,sueros,2012-01-01,2,2
PUCARANI,otras actividades de enfermeria,sueros,2012-01-01,12,12
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2012-01-01,4,4
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2012-01-01,9,9
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2012-01-01,51,51
PUERTO PEREZ,otras actividades de enfermeria,sueros,2012-01-01,2,2
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2012-01-01,57,57
PUERTO RICO,otras actividades de enfermeria,sueros,2012-01-01,37,37
PUERTO SILES,otras actividades de enfermeria,sueros,2012-01-01,4,4
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2012-01-01,476,476
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2012-01-01,7141,7141
PUNA,otras actividades de enfermeria,sueros,2012-01-01,37,37
PUNATA,otras actividades de enfermeria,sueros,2012-01-01,396,396
QUIABAYA,otras actividades de enfermeria,sueros,2012-01-01,2,2
QUILLACOLLO,otras actividades de enfermeria,sueros,2012-01-01,290,290
QUIME,otras actividades de enfermeria,sueros,2012-01-01,15,15
QUIRUSILLAS,otras actividades de enfermeria,sueros,2012-01-01,9,9
RAVELO,otras actividades de enfermeria,sueros,2012-01-01,35,35
REYES,otras actividades de enfermeria,sueros,2012-01-01,553,553
RIBERALTA,otras actividades de enfermeria,sueros,2012-01-01,2187,2187
ROBORE,otras actividades de enfermeria,sueros,2012-01-01,135,135
RURRENABAQUE,otras actividades de enfermeria,sueros,2012-01-01,99,99
SABAYA,otras actividades de enfermeria,sueros,2012-01-01,4,4
SACABA,otras actividades de enfermeria,sueros,2012-01-01,1687,1687
SACABAMBA,otras actividades de enfermeria,sueros,2012-01-01,8,8
SACACA,otras actividades de enfermeria,sueros,2012-01-01,12,12
SAIPINA,otras actividades de enfermeria,sueros,2012-01-01,32,32
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2012-01-01,19,19
SAMAIPATA,otras actividades de enfermeria,sueros,2012-01-01,85,85
SAN AGUSTIN,otras actividades de enfermeria,sueros,2012-01-01,5,5
SAN ANDRES,otras actividades de enfermeria,sueros,2012-01-01,2,2
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2012-01-01,1,1
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2012-01-01,4,4
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2012-01-01,130,130
SAN BENITO,otras actividades de enfermeria,sueros,2012-01-01,10,10
SAN BORJA,otras actividades de enfermeria,sueros,2012-01-01,97,97
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2012-01-01,93,93
SAN CARLOS,otras actividades de enfermeria,sueros,2012-01-01,541,541
SAN IGNACIO,otras actividades de enfermeria,sueros,2012-01-01,167,167
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2012-01-01,1512,1512
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2012-01-01,8,8
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2012-01-01,6,6
SAN JOAQUIN,otras actividades de enfermeria,sueros,2012-01-01,3,3
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2012-01-01,136,136
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2012-01-01,190,190
SAN JULIAN,otras actividades de enfermeria,sueros,2012-01-01,237,237
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2012-01-01,26,26
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2012-01-01,75,75
SAN LUCAS,otras actividades de enfermeria,sueros,2012-01-01,163,163
SAN MATIAS,otras actividades de enfermeria,sueros,2012-01-01,106,106
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2012-01-01,50,50
SAN PABLO DE LIPEZ,otras actividades de enfermeria,sueros,2012-01-01,5,5
SAN PEDRO,otras actividades de enfermeria,sueros,2012-01-01,105,105
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2012-01-01,93,93
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2012-01-01,14,14
SAN PEDRO DE QUEMES,otras actividades de enfermeria,sueros,2012-01-01,1,1
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2012-01-01,17,17
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2012-01-01,3,3
SAN RAFAEL,otras actividades de enfermeria,sueros,2012-01-01,47,47
SAN RAMON BENI,otras actividades de enfermeria,sueros,2012-01-01,140,140
SAN RAMON SCZ,otras actividades de enfermeria,sueros,2012-01-01,38,38
SANTA ANA,otras actividades de enfermeria,sueros,2012-01-01,425,425
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2012-01-01,26915,26915
SANTA ROSA,otras actividades de enfermeria,sueros,2012-01-01,75,75
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2012-01-01,125,125
SANTIAGO DE CALLAPA,otras actividades de enfermeria,sueros,2012-01-01,2,2
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2012-01-01,27,27
SANTIAGO DE HUATA,otras actividades de enfermeria,sueros,2012-01-01,9,9
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2012-01-01,6,6
SANTIVAÑES,otras actividades de enfermeria,sueros,2012-01-01,5,5
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2012-01-01,6,6
SAPAHAQUI,otras actividades de enfermeria,sueros,2012-01-01,9,9
SENA,otras actividades de enfermeria,sueros,2012-01-01,9,9
SHINAOTA,otras actividades de enfermeria,sueros,2012-01-01,520,520
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2012-01-01,25,25
SICAYA,otras actividades de enfermeria,sueros,2012-01-01,1,1
SIPE SIPE,otras actividades de enfermeria,sueros,2012-01-01,27,27
SOPACHUY,otras actividades de enfermeria,sueros,2012-01-01,48,48
SORACACHI,otras actividades de enfermeria,sueros,2012-01-01,11,11
SORATA,otras actividades de enfermeria,sueros,2012-01-01,73,73
SUCRE,otras actividades de enfermeria,sueros,2012-01-01,10668,10668
TACACOMA,otras actividades de enfermeria,sueros,2012-01-01,16,16
TACOBAMBA,otras actividades de enfermeria,sueros,2012-01-01,20,20
TACOPAYA,otras actividades de enfermeria,sueros,2012-01-01,18,18
TAHUA,otras actividades de enfermeria,sueros,2012-01-01,8,8
TAPACARI,otras actividades de enfermeria,sueros,2012-01-01,18,18
TARABUCO,otras actividades de enfermeria,sueros,2012-01-01,205,205
TARACO,otras actividades de enfermeria,sueros,2012-01-01,13,13
TARATA,otras actividades de enfermeria,sueros,2012-01-01,3,3
TARIJA,otras actividades de enfermeria,sueros,2012-01-01,17075,17075
TARVITA,otras actividades de enfermeria,sueros,2012-01-01,42,42
TEOPONTE,otras actividades de enfermeria,sueros,2012-01-01,12,12
TIAWANACU,otras actividades de enfermeria,sueros,2012-01-01,14,14
TINGUIPAYA,otras actividades de enfermeria,sueros,2012-01-01,20,20
TIPUANI,otras actividades de enfermeria,sueros,2012-01-01,57,57
TIQUIPAYA,otras actividades de enfermeria,sueros,2012-01-01,27,27
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2012-01-01,43,43
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,sueros,2012-01-01,5,5
TOCO,otras actividades de enfermeria,sueros,2012-01-01,12,12
TOLATA,otras actividades de enfermeria,sueros,2012-01-01,15,15
TOLEDO,otras actividades de enfermeria,sueros,2012-01-01,3,3
TOMAVE,otras actividades de enfermeria,sueros,2012-01-01,46,46
TOMINA,otras actividades de enfermeria,sueros,2012-01-01,62,62
TORO TORO,otras actividades de enfermeria,sueros,2012-01-01,21,21
TOTORA(CBBA),otras actividades de enfermeria,sueros,2012-01-01,10,10
TOTORA(ORR),otras actividades de enfermeria,sueros,2012-01-01,3,3
TRIGAL,otras actividades de enfermeria,sueros,2012-01-01,15,15
TRINIDAD,otras actividades de enfermeria,sueros,2012-01-01,7301,7301
TUPIZA,otras actividades de enfermeria,sueros,2012-01-01,362,362
TURCO,otras actividades de enfermeria,sueros,2012-01-01,8,8
UMALA,otras actividades de enfermeria,sueros,2012-01-01,5,5
UNCIA,otras actividades de enfermeria,sueros,2012-01-01,23,23
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2012-01-01,123,123
URUBICHA,otras actividades de enfermeria,sueros,2012-01-01,36,36
UYUNI,otras actividades de enfermeria,sueros,2012-01-01,415,415
VACAS,otras actividades de enfermeria,sueros,2012-01-01,12,12
VALLEGRANDE,otras actividades de enfermeria,sueros,2012-01-01,596,596
VIACHA,otras actividades de enfermeria,sueros,2012-01-01,584,584
VILA VILA,otras actividades de enfermeria,sueros,2012-01-01,15,15
VILLA CHARCAS,otras actividades de enfermeria,sueros,2012-01-01,21,21
VILLA MONTES,otras actividades de enfermeria,sueros,2012-01-01,626,626
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2012-01-01,39,39
VILLA RIVERO,otras actividades de enfermeria,sueros,2012-01-01,18,18
VILLA SERRANO,otras actividades de enfermeria,sueros,2012-01-01,32,32
VILLA TUNARI,otras actividades de enfermeria,sueros,2012-01-01,592,592
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2012-01-01,38,38
VILLAZON,otras actividades de enfermeria,sueros,2012-01-01,718,718
VINTO,otras actividades de enfermeria,sueros,2012-01-01,101,101
VITICHI,otras actividades de enfermeria,sueros,2012-01-01,8,8
WALDO BALLIVIAN,otras actividades de enfermeria,sueros,2012-01-01,6,6
WARNES,otras actividades de enfermeria,sueros,2012-01-01,199,199
YACO,otras actividades de enfermeria,sueros,2012-01-01,2,2
YACUIBA,otras actividades de enfermeria,sueros,2012-01-01,2218,2218
YAMPARAEZ,otras actividades de enfermeria,sueros,2012-01-01,46,46
YANACACHI,otras actividades de enfermeria,sueros,2012-01-01,4,4
YAPACANI,otras actividades de enfermeria,sueros,2012-01-01,1562,1562
YOCALLA,otras actividades de enfermeria,sueros,2012-01-01,15,15
YOTALA,otras actividades de enfermeria,sueros,2012-01-01,28,28
YUNCHARA,otras actividades de enfermeria,sueros,2012-01-01,24,24
ZUDAÑEZ,otras actividades de enfermeria,sueros,2012-01-01,25,25
ACACIO,otras actividades de enfermeria,sueros,2012-02-01,39,39
ACHACACHI,otras actividades de enfermeria,sueros,2012-02-01,75,75
ACHOCALLA,otras actividades de enfermeria,sueros,2012-02-01,3,3
AIQUILE,otras actividades de enfermeria,sueros,2012-02-01,65,65
ALALAY,otras actividades de enfermeria,sueros,2012-02-01,2,2
ALCALA,otras actividades de enfermeria,sueros,2012-02-01,14,14
ALTO BENI,otras actividades de enfermeria,sueros,2012-02-01,7,7
ANCORAIMES,otras actividades de enfermeria,sueros,2012-02-01,7,7
ANDAMARCA,otras actividades de enfermeria,sueros,2012-02-01,20,20
ANTEQUERA,otras actividades de enfermeria,sueros,2012-02-01,4,4
ANZALDO,otras actividades de enfermeria,sueros,2012-02-01,9,9
APOLO,otras actividades de enfermeria,sueros,2012-02-01,24,24
ARAMPAMPA,otras actividades de enfermeria,sueros,2012-02-01,5,5
ARANI,otras actividades de enfermeria,sueros,2012-02-01,7,7
ARBIETO,otras actividades de enfermeria,sueros,2012-02-01,6,6
ARQUE,otras actividades de enfermeria,sueros,2012-02-01,3,3
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2012-02-01,393,393
ATOCHA,otras actividades de enfermeria,sueros,2012-02-01,352,352
AYATA,otras actividades de enfermeria,sueros,2012-02-01,11,11
AYO AYO,otras actividades de enfermeria,sueros,2012-02-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2012-02-01,20,20
AZURDUY,otras actividades de enfermeria,sueros,2012-02-01,38,38
BATALLAS,otras actividades de enfermeria,sueros,2012-02-01,16,16
BAURES,otras actividades de enfermeria,sueros,2012-02-01,41,41
BELEN DE ANDAMARCA,otras actividades de enfermeria,sueros,2012-02-01,3,3
BELEN DE URMIRI,otras actividades de enfermeria,sueros,2012-02-01,3,3
BELLA FLOR,otras actividades de enfermeria,sueros,2012-02-01,13,13
BERMEJO,otras actividades de enfermeria,sueros,2012-02-01,2270,2270
BETANZOS,otras actividades de enfermeria,sueros,2012-02-01,73,73
BOLIVAR,otras actividades de enfermeria,sueros,2012-02-01,10,10
BOLPEBRA,otras actividades de enfermeria,sueros,2012-02-01,4,4
BOYUIBE,otras actividades de enfermeria,sueros,2012-02-01,71,71
BUENA VISTA,otras actividades de enfermeria,sueros,2012-02-01,36,36
CABEZAS,otras actividades de enfermeria,sueros,2012-02-01,176,176
CAIROMA,otras actividades de enfermeria,sueros,2012-02-01,24,24
"CAIZA ""D""",otras actividades de enfermeria,sueros,2012-02-01,7,7
CAJUATA,otras actividades de enfermeria,sueros,2012-02-01,25,25
CALAMARCA,otras actividades de enfermeria,sueros,2012-02-01,17,17
CAMARGO,otras actividades de enfermeria,sueros,2012-02-01,213,213
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2012-02-01,39,39
CAMIRI,otras actividades de enfermeria,sueros,2012-02-01,1564,1564
CAPINOTA,otras actividades de enfermeria,sueros,2012-02-01,77,77
CAQUIAVIRI,otras actividades de enfermeria,sueros,2012-02-01,14,14
CARACOLLO,otras actividades de enfermeria,sueros,2012-02-01,57,57
CARANAVI,otras actividades de enfermeria,sueros,2012-02-01,366,366
CARAPARI,otras actividades de enfermeria,sueros,2012-02-01,44,44
CARIPUYO,otras actividades de enfermeria,sueros,2012-02-01,7,7
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2012-02-01,14,14
CATACORA,otras actividades de enfermeria,sueros,2012-02-01,3,3
CHALLAPATA,otras actividades de enfermeria,sueros,2012-02-01,119,119
CHAQUI,otras actividades de enfermeria,sueros,2012-02-01,9,9
CHARAGUA,otras actividades de enfermeria,sueros,2012-02-01,143,143
CHAYANTA,otras actividades de enfermeria,sueros,2012-02-01,38,38
CHIMORE,otras actividades de enfermeria,sueros,2012-02-01,1011,1011
CHIPAYA,otras actividades de enfermeria,sueros,2012-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2012-02-01,152,152
CHUMA,otras actividades de enfermeria,sueros,2012-02-01,22,22
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,sueros,2012-02-01,10,10
CKOCHAS,otras actividades de enfermeria,sueros,2012-02-01,25,25
CLIZA,otras actividades de enfermeria,sueros,2012-02-01,43,43
COBIJA,otras actividades de enfermeria,sueros,2012-02-01,1106,1106
