,group,variable,month,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
CAMARGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,3,0,0,1,3,4
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,1,0,0,1,1,2
CAPINOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,4,18,0,0,4,18,22
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,4,0,0,1,4,5
CARAPARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,3,0,0,0,3,3
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,3,0,0,0,3,3
CLIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,4,0,0,0,4,4
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,2,0,2,1,4,5
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,6,13,0,0,6,13,19
COLLANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,2,1,0,0,2,1,3
CONCEPCION,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,2,0,0,0,2,0,2
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,2,0,0,1,2,3
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,1,0,0,1,1,2
CRUZ DE MACHACAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,3,14,0,0,3,14,17
CULPINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,5,0,0,0,5,5
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,59,96,11,2,70,98,168
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,3,9,0,0,3,9,12
EUCALIPTUS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,1,0,0,1,1,2
FILADELFIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,3,0,0,1,3,4
GUANAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,4,0,0,1,4,5
HUARINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,0,0,0,1,0,1
INQUISIVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,2,0,0,0,2,2
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,2,3,0,1,2,4,6
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,142,76,4,5,146,81,227
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,6,0,0,1,6,7
MAIRANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,1,0,0,0,1,1
MECAPACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,2,8,0,0,2,8,10
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,2,0,0,1,2,3
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,15,0,0,0,15,15
OMEREQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,7,12,0,0,7,12,19
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,16,20,0,0,16,20,36
PADILLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,3,0,0,1,3,4
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,4,9,1,3,5,12,17
PALCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,8,0,0,0,8,8
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,10,9,0,0,10,9,19
PASORAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,3,0,0,1,3,4
PORONGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,13,24,21,11,34,35,69
PUCARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,2,0,0,1,2,3
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,0,0,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,3,0,0,0,3,3
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,2,4,0,0,2,4,6
ROBORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,0,0,0,1,0,1
SABAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,17,0,0,1,17,18
SAMAIPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,0,0,0,1,0,1
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,1,0,0,1,1,2
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,3,6,0,0,3,6,9
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,5,6,0,0,5,6,11
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,2,0,0,0,2,2
SAN MATIAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,3,7,0,0,3,7,10
SAN PABLO DE LIPEZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,38,118,1,1,39,119,158
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,2,0,0,1,2,3
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,0,1,0,1,0,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,0,0,0,1,0,1
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,4,0,0,1,4,5
SORATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,2,0,0,1,2,3
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,16,20,0,0,16,20,36
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,4,29,0,0,4,29,33
TEOPONTE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,6,0,0,1,6,7
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,2,4,0,0,2,4,6
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,1,0,2,0,3,3
TOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,2,1,0,0,2,1,3
TOTORA(CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,3,0,0,0,3,3
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,12,12,0,0,12,12,24
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,0,0,0,1,0,1
UNCIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,1,0,0,0,1,1
URUBICHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,2,0,0,0,2,2
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,1,0,0,1,1,2
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,1,0,0,0,1,1
VILLA SERRANO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,2,6,0,0,2,6,8
VILLAZON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,2,5,0,0,2,5,7
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,0,0,0,1,0,1
YUNCHARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-01-01,1,0,0,0,1,0,1
ACHOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,2,0,0,0,2,2
ANCORAIMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,0,0,0,1,0,1
ANDAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,1,0,0,0,1,1
ANZALDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,1,0,0,0,1,1
ARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,0,1,0,2,0,2
ARBIETO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,2,0,0,1,2,3
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,7,8,0,0,7,8,15
BELEN DE URMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,0,0,0,1,0,1
BELLA FLOR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,4,3,0,0,4,3,7
BOYUIBE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,6,0,0,1,6,7
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,7,5,6,1,13,6,19
CAJUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,9,0,0,1,9,10
CAMARGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,3,1,0,2,3,5
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,4,10,0,0,4,10,14
CAPINOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,5,0,0,1,5,6
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,2,0,1,0,3,3
CARANAVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,17,21,0,0,17,21,38
CARAPARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,2,0,0,0,2,2
CARIPUYO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,1,1,6,2,7,9
CHARAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,0,0,0,1,0,1
CHUA COCANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,6,0,0,2,6,8
CLIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,4,0,0,1,4,5
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,8,0,0,2,8,10
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,6,24,0,0,6,24,30
COLLANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,2,0,0,0,2,2
COLOMI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,6,3,0,0,6,3,9
COLQUECHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,0,2,0,2,0,2
CONCEPCION,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,0,0,0,1,0,1
COPACABANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,0,3,1,4,1,5
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,5,0,0,1,5,6
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,1,0,0,1,1,2
CULPINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,7,0,0,2,7,9
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,43,115,3,10,46,125,171
EL CHORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,3,0,0,0,3,3
EL PUENTE(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,2,0,0,1,2,3
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,6,0,1,1,7,8
ESCOMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,0,3,2,3,2,5
GUANAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,4,7,0,0,4,7,11
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,5,0,0,2,5,7
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,8,15,3,3,11,18,29
HUATAJATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,1,0,0,0,1,1
LA ASUNTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,3,1,0,0,3,1,4
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,14,3,4,5,18,23
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,65,126,8,21,73,147,220
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,3,0,4,0,7,7
MACHACAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,4,0,0,2,4,6
MAIRANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,1,0,0,1,1,2
MECAPACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,1,0,0,0,1,1
MINEROS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,1,0,0,0,1,1
MOCOMOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,3,3,0,0,3,3,6
MOJOCOYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,5,0,0,2,5,7
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,1,0,0,1,1,2
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,3,0,1,1,4,5
OCURI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,26,51,0,0,26,51,77
PADILLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,2,0,0,1,2,3
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,5,7,1,2,6,9,15
PALCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,1,0,0,0,1,1
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,5,4,0,0,5,4,9
PASORAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,1,0,0,2,1,3
PAZÑA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,3,0,0,0,3,3
PORCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,2,0,0,0,2,2
PORONGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,3,1,0,0,3,1,4
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,3,22,21,11,24,33,57
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,0,0,1,2,1,3
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,1,0,0,1,1,2
PUNA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,1,0,0,0,1,1
QUIME,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,2,0,0,1,2,3
ROBORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,1,0,0,1,1,2
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,9,0,0,2,9,11
SACABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,10,0,0,1,10,11
SAMAIPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,3,0,0,0,3,3
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,3,0,0,1,3,4
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,2,0,0,0,2,2
SAN PABLO DE LIPEZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,2,0,0,2,2,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,58,201,3,1,61,202,263
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,3,0,0,0,3,3
SANTIVAÑES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,3,0,0,0,3,3
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,4,2,0,0,4,2,6
SICAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,4,0,0,1,4,5
SORACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,7,9,0,0,7,9,16
SORATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,1,0,0,1,1,2
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,11,17,1,1,12,18,30
TACACOMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,3,0,0,0,3,0,3
TACOPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,1,0,0,1,1,2
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,1,1,0,2,1,3
TARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,2,0,0,0,2,2
TARATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,0,4,7,4,7,11
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,13,29,4,1,17,30,47
TEOPONTE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,0,0,1,0,1,1
TOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,1,0,0,1,1,2
TOMAVE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,0,2,2,2,2,4
TOMINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,12,22,0,0,12,22,34
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,0,0,2,0,2,2
UNCIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,1,0,0,1,1,2
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,6,0,0,2,6,8
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,2,0,1,2,3,5
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,6,0,0,0,6,6
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,4,5,0,0,4,5,9
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,7,0,0,2,7,9
VILLA RIVERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,3,5,0,0,3,5,8
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,0,30,1,31,1,32
VILLAZON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,1,0,0,1,1,2
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,3,9,0,0,3,9,12
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,1,0,0,0,1,1
YOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,1,6,0,0,1,6,7
YUNCHARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,0,4,0,0,0,4,4
ZUDAÑEZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-02-01,2,2,0,0,2,2,4
ACHACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,3,3,0,0,3,3,6
ACHOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,3,0,0,1,3,4
ALCALA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,1,0,0,0,1,1
ANCORAIMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,2,0,2,0,4,4
ANTEQUERA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,3,21,0,0,3,21,24
ARQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,7,6,0,0,7,6,13
BATALLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,0,1,0,1,0,1
