,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,7,0,17,3,4,2,0,0,34
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,1,2,2,1,0,0,6
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,1,0,0,0,0,0,1
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,1,0,0,0,0,0,1
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,16,1,0,0,0,0,19
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,15,4,24,4,3,0,0,0,50
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,0,7,0,0,0,0,0,10
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,8,0,5,0,0,0,14
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,6,0,1,0,0,0,7
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,1,0,0,0,0,0,0,2
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,5,0,5,0,3,0,0,0,13
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,10,0,15,0,8,0,0,0,33
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,1,4,0,0,0,0,0,6
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,13,1,36,4,2,0,0,0,56
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,0,12,0,8,0,0,0,23
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,8,0,1,0,0,0,11
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,6,0,11,0,1,0,0,0,18
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,50,0,118,1,29,0,0,0,199
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,5,0,4,0,14,3,0,0,0,0,26
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,1,1,5,2,3,0,0,13
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,0,1,0,1,0,0,0,5
CATACORA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,0,0,0,0,0,0,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,10,1,23,2,5,1,0,0,42
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,1,4,2,0,2,0,0,9
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,2,0,10,0,16,0,2,0,0,0,30
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,0,1,1,0,0,0,2
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,2,0,5,0,11,2,1,2,0,0,23
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,6,0,22,0,2,0,0,0,30
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,1,0,0,0,0,0,1
CHUA COCANI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,9,0,46,0,8,0,0,0,63
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,2,0,0,1,0,0,4
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,2,1,0,0,0,0,3
CKOCHAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,2,4,0,1,1,0,0,9
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,8,0,18,0,3,0,0,0,29
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,3,0,25,9,67,0,3,0,0,0,107
COCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,5,1,0,0,0,0,7
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,9,0,178,98,828,0,207,0,0,0,1320
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,16,0,54,1,4,0,0,0,75
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,10,0,0,0,0,0,12
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,1,0,0,0,0,0,2
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,16,0,2,0,0,0,20
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,0,10,0,0,0,0,0,13
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,8,1,9,5,7,0,0,0,30
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,0,5,0,0,0,0,0,8
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,6,4,0,2,0,0,13
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,1,0,2,0,0,0,4
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,10,0,15,0,4,0,0,0,29
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,1,1,0,0,0,0,2
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,11,0,17,3,5,0,0,0,36
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,1,7,1,0,0,0,0,10
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,9,0,2,0,0,0,13
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,1,0,0,0,0,0,2
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,0,11,4,2,0,0,0,20
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,1,4,0,1,0,0,0,7
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,5,0,14,0,3,0,0,0,22
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,3,0,26,0,51,0,5,0,0,0,85
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,3,0,12,0,29,0,7,0,0,0,51
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,1,0,0,0,0,0,2
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,1,1,0,0,0,0,4
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,9,2,7,0,4,1,0,0,23
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,6,0,0,0,0,0,8
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,2,0,0,0,0,0,2
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,5,0,1,0,0,0,7
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,3,0,170,15,688,93,165,10,0,0,1144
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,6,4,0,0,0,0,10
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,4,0,10,0,1,0,0,0,15
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,0,3,1,2,1,0,0,10
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,4,0,18,0,38,0,9,0,0,0,69
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,1,0,0,0,0,0,2
ENTRE RIOS TRJ,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,6,0,14,2,5,1,0,0,28
ENTRE RIOS CBBA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,2,0,28,0,47,0,9,0,0,0,86
ESCOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,5,0,0,0,0,0,7
ESMERALDA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,0,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,2,0,1,0,0,0,3
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,4,0,0,0,0,0,5
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,5,0,22,2,9,0,0,0,38
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,2,0,3,0,4,0,0,0,0,0,9
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,8,0,13,0,0,0,0,0,21
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,9,1,1,0,0,0,12
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,8,0,19,1,5,0,0,0,34
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,1,5,1,1,0,0,0,10
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,3,0,27,4,41,0,6,1,0,0,82
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,1,3,1,3,0,0,0,11
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,7,0,2,0,0,0,10
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,1,0,1,0,0,0,0,2
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,3,0,1,0,0,0,4
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,6,0,24,2,4,0,0,0,37
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,1,0,0,0,0,0,1
HUARINA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,2,0,1,0,0,0,3
HUATAJATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,1,0,1,0,0,0,2
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,2,0,0,0,0,0,2
HUMANATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,1,0,0,1,0,0,2
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,0,1,0,0,0,0,3
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,1,3,0,1,0,0,0,6
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,1,5,1,1,2,0,0,12
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,1,0,0,0,0,0,1
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,4,0,2,0,0,1,0,0,7
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,10,1,4,0,0,0,17
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,0,7,0,0,0,0,0,10
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,4,0,8,0,3,0,0,0,15
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,4,0,12,0,49,2,5,0,0,0,72
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,20,0,53,0,10,0,0,0,83
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,5,0,121,0,939,0,240,0,0,0,1305
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,5,3,2,0,0,0,12
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,6,0,11,0,1,0,0,0,18
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,5,0,1,0,0,0,8
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,1,0,1,0,0,0,2
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,14,0,50,0,8,1,0,0,73
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,2,4,0,0,0,0,0,7
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,1,0,2,0,0,0,3
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,5,0,2,0,0,0,7
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,0,0,0,0,0,0,1
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,5,0,3,0,1,0,0,0,9
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,5,0,14,1,2,0,0,0,22
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,2,0,11,0,2,0,0,0,16
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,18,1,4,0,0,0,25
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,1,2,2,2,0,0,0,10
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,5,0,19,0,2,0,0,0,27
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,7,1,1,0,0,0,10
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,0,4,1,1,0,0,0,9
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,1,6,2,1,0,0,0,11
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,17,0,42,0,12,0,0,0,71
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,3,0,39,0,94,0,15,0,0,0,151
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,1,0,0,0,0,0,0,0,2
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,2,1,3,0,0,0,8
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,4,0,1,0,0,0,0,0,5
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,2,2,0,0,0,0,4
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,4,2,3,0,1,0,10
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,4,0,11,0,1,0,0,0,16
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,1,0,2,0,0,0,4
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,73,0,331,0,81,0,0,0,486
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,4,1,9,0,1,0,0,0,15
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,3,0,11,1,3,0,0,0,19
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,1,0,16,2,2,0,0,0,22
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,5,0,14,0,1,1,0,0,21
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,16,0,21,0,4,0,0,0,42
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,1,0,2,0,0,0,5
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,4,0,11,0,0,0,0,0,15
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,2,2,1,0,0,0,6
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,0,0,0,1,0,0,1
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,20,0,53,0,7,0,0,0,80
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,3,0,0,0,0,0,4
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,1,1,4,0,1,0,0,0,8
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,1,6,3,3,2,0,0,18
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,0,7,0,1,0,0,0,11
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,4,0,0,0,0,0,6
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,2,0,0,0,0,0,2
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,4,1,8,1,0,0,0,0,14
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,5,5,3,1,1,0,0,17
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,2,0,6,4,2,0,0,0,15
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,13,0,16,0,2,0,0,0,31
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,4,0,5,0,0,0,0,0,10
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,2,0,64,1,215,5,22,2,0,0,311
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,3,1,0,1,0,0,6
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,5,0,14,5,2,0,0,0,26
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,0,3,0,1,0,0,4
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,1,0,4,0,0,0,0,0,6
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,0,5,0,1,0,0,0,9
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,0,1,4,0,1,0,0,9
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,5,0,41,0,6,0,0,0,52
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,4,0,6,0,1,0,0,0,11
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,14,0,2,0,0,0,17
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,15,0,25,0,7,0,0,0,48
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,1,14,1,1,1,0,0,20
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,5,0,40,0,8,0,0,0,53
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,19,10,133,5,15,1,0,0,183
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,3,0,5,0,0,0,0,0,8
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,5,0,1,3,0,0,9
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,8,0,12,2,3,0,0,0,25
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,10,0,50,3,168,10,11,0,0,0,252
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,1,0,16,0,0,0,0,0,18
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,9,0,43,0,4,0,0,0,56
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,3,0,0,0,0,0,3
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,2,0,44,0,147,2,45,0,0,0,240
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,1,0,1,0,0,0,0,0,2
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,2,0,15,0,6,1,0,0,24
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,4,0,8,0,4,0,0,0,16
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,4,0,0,0,0,0,4
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,1,0,1,0,4,0,0,0,0,0,6
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2015-01-01,0,0,0,0,2,0,0,0,0,0,2
