municipality,group,variable,month,Inyectables,TOTAL
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2023-01-01,1142,1142
CATACORA,otras actividades de enfermeria,inyectables,2023-01-01,75,75
CHACARILLA,otras actividades de enfermeria,inyectables,2023-01-01,28,28
CHALLAPATA,otras actividades de enfermeria,inyectables,2023-01-01,4191,4191
CHAQUI,otras actividades de enfermeria,inyectables,2023-01-01,381,381
CHARAGUA,otras actividades de enfermeria,inyectables,2023-01-01,3270,3270
CHARAÑA,otras actividades de enfermeria,inyectables,2023-01-01,30,30
CHAYANTA,otras actividades de enfermeria,inyectables,2023-01-01,499,499
CHIMORE,otras actividades de enfermeria,inyectables,2023-01-01,1151,1151
CHIPAYA,otras actividades de enfermeria,inyectables,2023-01-01,10,10
CHOQUE COTA,otras actividades de enfermeria,inyectables,2023-01-01,22,22
CHUA COCANI,otras actividades de enfermeria,inyectables,2023-01-01,117,117
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2023-01-01,1503,1503
CHUMA,otras actividades de enfermeria,inyectables,2023-01-01,315,315
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,inyectables,2023-01-01,468,468
CKOCHAS,otras actividades de enfermeria,inyectables,2023-01-01,723,723
CLIZA,otras actividades de enfermeria,inyectables,2023-01-01,669,669
COBIJA,otras actividades de enfermeria,inyectables,2023-01-01,20471,20471
COCAPATA,otras actividades de enfermeria,inyectables,2023-01-01,302,302
COCHABAMBA,otras actividades de enfermeria,inyectables,2023-01-01,175886,175886
COIPASA,otras actividades de enfermeria,inyectables,2023-01-01,74,74
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2023-01-01,2426,2426
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2023-01-01,1232,1232
COLLANA,otras actividades de enfermeria,inyectables,2023-01-01,163,163
COLOMI,otras actividades de enfermeria,inyectables,2023-01-01,435,435
COLPA BELGICA,otras actividades de enfermeria,inyectables,2023-01-01,714,714
COLQUECHACA,otras actividades de enfermeria,inyectables,2023-01-01,482,482
COLQUENCHA,otras actividades de enfermeria,inyectables,2023-01-01,140,140
COLQUIRI,otras actividades de enfermeria,inyectables,2023-01-01,2084,2084
COMANCHE,otras actividades de enfermeria,inyectables,2023-01-01,57,57
COMARAPA,otras actividades de enfermeria,inyectables,2023-01-01,1706,1706
COMBAYA,otras actividades de enfermeria,inyectables,2023-01-01,32,32
CONCEPCION,otras actividades de enfermeria,inyectables,2023-01-01,2897,2897
COPACABANA,otras actividades de enfermeria,inyectables,2023-01-01,442,442
CORIPATA,otras actividades de enfermeria,inyectables,2023-01-01,661,661
CORO CORO,otras actividades de enfermeria,inyectables,2023-01-01,227,227
COROICO,otras actividades de enfermeria,inyectables,2023-01-01,2585,2585
CORQUE,otras actividades de enfermeria,inyectables,2023-01-01,535,535
COTAGAITA,otras actividades de enfermeria,inyectables,2023-01-01,3110,3110
COTOCA,otras actividades de enfermeria,inyectables,2023-01-01,10000,10000
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,inyectables,2023-01-01,46,46
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2023-01-01,1735,1735
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2023-01-01,86,86
CUEVO,otras actividades de enfermeria,inyectables,2023-01-01,291,291
CULPINA,otras actividades de enfermeria,inyectables,2023-01-01,1238,1238
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2023-01-01,93,93
CURVA,otras actividades de enfermeria,inyectables,2023-01-01,66,66
DESAGUADERO,otras actividades de enfermeria,inyectables,2023-01-01,219,219
EL ALTO,otras actividades de enfermeria,inyectables,2023-01-01,64801,64801
EL CHORO,otras actividades de enfermeria,inyectables,2023-01-01,157,157
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2023-01-01,1124,1124
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2023-01-01,673,673
EL TORNO,otras actividades de enfermeria,inyectables,2023-01-01,7355,7355
EL VILLAR,otras actividades de enfermeria,inyectables,2023-01-01,663,663
ENTRE RIOS TRJ,otras actividades de enfermeria,inyectables,2023-01-01,1846,1846
ENTRE RIOS CBBA,otras actividades de enfermeria,inyectables,2023-01-01,1535,1535
ESCARA,otras actividades de enfermeria,inyectables,2023-01-01,21,21
ESCOMA,otras actividades de enfermeria,inyectables,2023-01-01,63,63
ESMERALDA,otras actividades de enfermeria,inyectables,2023-01-01,255,255
EUCALIPTUS,otras actividades de enfermeria,inyectables,2023-01-01,145,145
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2023-01-01,38,38
EXALTACION,otras actividades de enfermeria,inyectables,2023-01-01,111,111
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2023-01-01,988,988
FILADELFIA,otras actividades de enfermeria,inyectables,2023-01-01,477,477
GAIOC JATUN AYLLU YURA,otras actividades de enfermeria,inyectables,2023-01-01,744,744
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2023-01-01,1343,1343
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2023-01-01,388,388
GUANAY,otras actividades de enfermeria,inyectables,2023-01-01,762,762
GUAQUI,otras actividades de enfermeria,inyectables,2023-01-01,149,149
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2023-01-01,17216,17216
GUTIERREZ,otras actividades de enfermeria,inyectables,2023-01-01,765,765
HUACARAJE,otras actividades de enfermeria,inyectables,2023-01-01,891,891
HUACARETA,otras actividades de enfermeria,inyectables,2023-01-01,717,717
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2023-01-01,297,297
HUACHACALLA,otras actividades de enfermeria,inyectables,2023-01-01,359,359
HUANUNI,otras actividades de enfermeria,inyectables,2023-01-01,5392,5392
HUARINA,otras actividades de enfermeria,inyectables,2023-01-01,550,550
HUATAJATA,otras actividades de enfermeria,inyectables,2023-01-01,111,111
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2023-01-01,214,214
HUMANATA,otras actividades de enfermeria,inyectables,2023-01-01,24,24
ICHOCA,otras actividades de enfermeria,inyectables,2023-01-01,49,49
ICLA,otras actividades de enfermeria,inyectables,2023-01-01,501,501
INCAHUASI,otras actividades de enfermeria,inyectables,2023-01-01,926,926
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2023-01-01,265,265
INQUISIVI,otras actividades de enfermeria,inyectables,2023-01-01,438,438
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2023-01-01,778,778
IXIAMAS,otras actividades de enfermeria,inyectables,2023-01-01,823,823
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2023-01-01,208,208
LA ASUNTA,otras actividades de enfermeria,inyectables,2023-01-01,1309,1309
LA GUARDIA,otras actividades de enfermeria,inyectables,2023-01-01,11117,11117
LA PAZ,otras actividades de enfermeria,inyectables,2023-01-01,286295,286295
LA RIVERA,otras actividades de enfermeria,inyectables,2023-01-01,61,61
LAGUNILLAS,otras actividades de enfermeria,inyectables,2023-01-01,757,757
LAJA,otras actividades de enfermeria,inyectables,2023-01-01,256,256
LAS CARRERAS,otras actividades de enfermeria,inyectables,2023-01-01,387,387
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2023-01-01,106,106
LLALLAGUA,otras actividades de enfermeria,inyectables,2023-01-01,6335,6335
LLICA,otras actividades de enfermeria,inyectables,2023-01-01,212,212
LORETO,otras actividades de enfermeria,inyectables,2023-01-01,227,227
LURIBAY,otras actividades de enfermeria,inyectables,2023-01-01,523,523
MACHACAMARCA,otras actividades de enfermeria,inyectables,2023-01-01,271,271
MACHARETI,otras actividades de enfermeria,inyectables,2023-01-01,513,513
MAGDALENA,otras actividades de enfermeria,inyectables,2023-01-01,2681,2681
MAIRANA,otras actividades de enfermeria,inyectables,2023-01-01,1618,1618
MALLA,otras actividades de enfermeria,inyectables,2023-01-01,50,50
MAPIRI,otras actividades de enfermeria,inyectables,2023-01-01,759,759
MECAPACA,otras actividades de enfermeria,inyectables,2023-01-01,250,250
MINEROS,otras actividades de enfermeria,inyectables,2023-01-01,2278,2278
MIZQUE,otras actividades de enfermeria,inyectables,2023-01-01,2061,2061
MOCOMOCO,otras actividades de enfermeria,inyectables,2023-01-01,217,217
MOJINETE,otras actividades de enfermeria,inyectables,2023-01-01,108,108
MOJOCOYA,otras actividades de enfermeria,inyectables,2023-01-01,992,992
MONTEAGUDO,otras actividades de enfermeria,inyectables,2023-01-01,9881,9881
MONTERO,otras actividades de enfermeria,inyectables,2023-01-01,39738,39738
MORO MORO,otras actividades de enfermeria,inyectables,2023-01-01,184,184
MOROCHATA,otras actividades de enfermeria,inyectables,2023-01-01,278,278
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2023-01-01,397,397
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2023-01-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2023-01-01,207,207
OCURI,otras actividades de enfermeria,inyectables,2023-01-01,634,634
OKINAWA,otras actividades de enfermeria,inyectables,2023-01-01,1017,1017
OMEREQUE,otras actividades de enfermeria,inyectables,2023-01-01,762,762
ORURO,otras actividades de enfermeria,inyectables,2023-01-01,88691,88691
PADCAYA,otras actividades de enfermeria,inyectables,2023-01-01,1421,1421
PADILLA,otras actividades de enfermeria,inyectables,2023-01-01,4262,4262
PAILON,otras actividades de enfermeria,inyectables,2023-01-01,2197,2197
PALCA,otras actividades de enfermeria,inyectables,2023-01-01,288,288
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2023-01-01,2511,2511
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2023-01-01,255,255
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2023-01-01,465,465
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2023-01-01,220,220
PASORAPA,otras actividades de enfermeria,inyectables,2023-01-01,279,279
PATACAMAYA,otras actividades de enfermeria,inyectables,2023-01-01,495,495
PAZÑA,otras actividades de enfermeria,inyectables,2023-01-01,287,287
PELECHUCO,otras actividades de enfermeria,inyectables,2023-01-01,246,246
POCOATA,otras actividades de enfermeria,inyectables,2023-01-01,549,549
POCONA,otras actividades de enfermeria,inyectables,2023-01-01,517,517
POJO (CBBA),otras actividades de enfermeria,inyectables,2023-01-01,383,383
POOPO,otras actividades de enfermeria,inyectables,2023-01-01,545,545
PORCO,otras actividades de enfermeria,inyectables,2023-01-01,302,302
POROMA,otras actividades de enfermeria,inyectables,2023-01-01,903,903
PORONGO,otras actividades de enfermeria,inyectables,2023-01-01,1283,1283
PORTACHUELO,otras actividades de enfermeria,inyectables,2023-01-01,1943,1943
PORVENIR,otras actividades de enfermeria,inyectables,2023-01-01,1212,1212
POSTRER VALLE,otras actividades de enfermeria,inyectables,2023-01-01,184,184
POTOSI,otras actividades de enfermeria,inyectables,2023-01-01,77421,77421
PRESTO,otras actividades de enfermeria,inyectables,2023-01-01,931,931
PUCARA,otras actividades de enfermeria,inyectables,2023-01-01,160,160
PUCARANI,otras actividades de enfermeria,inyectables,2023-01-01,374,374
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2023-01-01,196,196
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2023-01-01,207,207
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2023-01-01,720,720
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2023-01-01,184,184
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2023-01-01,1110,1110
PUERTO RICO,otras actividades de enfermeria,inyectables,2023-01-01,155,155
PUERTO SILES,otras actividades de enfermeria,inyectables,2023-01-01,272,272
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2023-01-01,2482,2482
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2023-01-01,8822,8822
PUNA,otras actividades de enfermeria,inyectables,2023-01-01,1135,1135
PUNATA,otras actividades de enfermeria,inyectables,2023-01-01,16192,16192
QUIABAYA,otras actividades de enfermeria,inyectables,2023-01-01,147,147
QUILLACOLLO,otras actividades de enfermeria,inyectables,2023-01-01,7368,7368
QUIME,otras actividades de enfermeria,inyectables,2023-01-01,398,398
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2023-01-01,135,135
RAQAYPAMPA(ETA),otras actividades de enfermeria,inyectables,2023-01-01,397,397
RAVELO,otras actividades de enfermeria,inyectables,2023-01-01,1200,1200
REYES,otras actividades de enfermeria,inyectables,2023-01-01,1205,1205
RIBERALTA,otras actividades de enfermeria,inyectables,2023-01-01,19393,19393
ROBORE,otras actividades de enfermeria,inyectables,2023-01-01,5484,5484
RURRENABAQUE,otras actividades de enfermeria,inyectables,2023-01-01,3249,3249
SABAYA,otras actividades de enfermeria,inyectables,2023-01-01,799,799
SACABA,otras actividades de enfermeria,inyectables,2023-01-01,12283,12283
SACABAMBA,otras actividades de enfermeria,inyectables,2023-01-01,95,95
SACACA,otras actividades de enfermeria,inyectables,2023-01-01,251,251
SAIPINA,otras actividades de enfermeria,inyectables,2023-01-01,416,416
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2023-01-01,503,503
SAMAIPATA,otras actividades de enfermeria,inyectables,2023-01-01,933,933
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2023-01-01,189,189
SAN ANDRES,otras actividades de enfermeria,inyectables,2023-01-01,1051,1051
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2023-01-01,107,107
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2023-01-01,50,50
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2023-01-01,586,586
SAN BENITO,otras actividades de enfermeria,inyectables,2023-01-01,130,130
SAN BORJA,otras actividades de enfermeria,inyectables,2023-01-01,3231,3231
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2023-01-01,1708,1708
SAN CARLOS,otras actividades de enfermeria,inyectables,2023-01-01,2831,2831
SAN IGNACIO,otras actividades de enfermeria,inyectables,2023-01-01,3842,3842
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2023-01-01,10388,10388
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2023-01-01,190,190
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2023-01-01,400,400
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2023-01-01,2340,2340
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2023-01-01,4891,4891
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2023-01-01,857,857
SAN JULIAN,otras actividades de enfermeria,inyectables,2023-01-01,4161,4161
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2023-01-01,746,746
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2023-01-01,1345,1345
SAN LUCAS,otras actividades de enfermeria,inyectables,2023-01-01,2967,2967
SAN MATIAS,otras actividades de enfermeria,inyectables,2023-01-01,2632,2632
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2023-01-01,1889,1889
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2023-01-01,253,253
SAN PEDRO,otras actividades de enfermeria,inyectables,2023-01-01,3312,3312
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2023-01-01,480,480
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2023-01-01,183,183
SAN PEDRO DE MACHA,otras actividades de enfermeria,inyectables,2023-01-01,871,871
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2023-01-01,182,182
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2023-01-01,285,285
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2023-01-01,488,488
SAN RAFAEL,otras actividades de enfermeria,inyectables,2023-01-01,855,855
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2023-01-01,987,987
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2023-01-01,960,960
SANTA ANA,otras actividades de enfermeria,inyectables,2023-01-01,2729,2729
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2023-01-01,841141,841141
SANTA ROSA,otras actividades de enfermeria,inyectables,2023-01-01,1307,1307
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2023-01-01,2022,2022
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2023-01-01,88,88
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2023-01-01,460,460
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2023-01-01,136,136
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2023-01-01,111,111
SANTIVAÑES,otras actividades de enfermeria,inyectables,2023-01-01,390,390
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2023-01-01,139,139
SAPAHAQUI,otras actividades de enfermeria,inyectables,2023-01-01,382,382
SENA,otras actividades de enfermeria,inyectables,2023-01-01,877,877
SHINAOTA,otras actividades de enfermeria,inyectables,2023-01-01,1407,1407
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2023-01-01,411,411
SICAYA,otras actividades de enfermeria,inyectables,2023-01-01,66,66
SIPE SIPE,otras actividades de enfermeria,inyectables,2023-01-01,1695,1695
SOPACHUY,otras actividades de enfermeria,inyectables,2023-01-01,653,653
SORACACHI,otras actividades de enfermeria,inyectables,2023-01-01,269,269
SORATA,otras actividades de enfermeria,inyectables,2023-01-01,709,709
SUCRE,otras actividades de enfermeria,inyectables,2023-01-01,133059,133059
TACACHI,otras actividades de enfermeria,inyectables,2023-01-01,42,42
TACACOMA,otras actividades de enfermeria,inyectables,2023-01-01,500,500
TACOBAMBA,otras actividades de enfermeria,inyectables,2023-01-01,581,581
TACOPAYA,otras actividades de enfermeria,inyectables,2023-01-01,175,175
TAHUA,otras actividades de enfermeria,inyectables,2023-01-01,158,158
TAPACARI,otras actividades de enfermeria,inyectables,2023-01-01,505,505
TARABUCO,otras actividades de enfermeria,inyectables,2023-01-01,1836,1836
TARACO,otras actividades de enfermeria,inyectables,2023-01-01,253,253
TARATA,otras actividades de enfermeria,inyectables,2023-01-01,225,225
TARIJA,otras actividades de enfermeria,inyectables,2023-01-01,108509,108509
TARVITA,otras actividades de enfermeria,inyectables,2023-01-01,2095,2095
TEOPONTE,otras actividades de enfermeria,inyectables,2023-01-01,416,416
TIAHUANACU,otras actividades de enfermeria,inyectables,2023-01-01,277,277
TINGUIPAYA,otras actividades de enfermeria,inyectables,2023-01-01,697,697
TIPUANI,otras actividades de enfermeria,inyectables,2023-01-01,781,781
TIQUIPAYA,otras actividades de enfermeria,inyectables,2023-01-01,1265,1265
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2023-01-01,506,506
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2023-01-01,118,118
TOCO,otras actividades de enfermeria,inyectables,2023-01-01,284,284
TODOS SANTOS,otras actividades de enfermeria,inyectables,2023-01-01,67,67
TOLATA,otras actividades de enfermeria,inyectables,2023-01-01,151,151
TOLEDO,otras actividades de enfermeria,inyectables,2023-01-01,192,192
TOMAVE,otras actividades de enfermeria,inyectables,2023-01-01,742,742
TOMINA,otras actividades de enfermeria,inyectables,2023-01-01,1236,1236
TORO TORO,otras actividades de enfermeria,inyectables,2023-01-01,478,478
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2023-01-01,445,445
TOTORA(ORR),otras actividades de enfermeria,inyectables,2023-01-01,166,166
TRIGAL,otras actividades de enfermeria,inyectables,2023-01-01,119,119
TRINIDAD,otras actividades de enfermeria,inyectables,2023-01-01,74943,74943
TUPIZA,otras actividades de enfermeria,inyectables,2023-01-01,8480,8480
TURCO,otras actividades de enfermeria,inyectables,2023-01-01,333,333
UMALA,otras actividades de enfermeria,inyectables,2023-01-01,133,133
UNCIA,otras actividades de enfermeria,inyectables,2023-01-01,6280,6280
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2023-01-01,661,661
URUBICHA,otras actividades de enfermeria,inyectables,2023-01-01,764,764
UYUNI,otras actividades de enfermeria,inyectables,2023-01-01,6142,6142
VACAS,otras actividades de enfermeria,inyectables,2023-01-01,242,242
VALLEGRANDE,otras actividades de enfermeria,inyectables,2023-01-01,7827,7827
VIACHA,otras actividades de enfermeria,inyectables,2023-01-01,4330,4330
VILA VILA,otras actividades de enfermeria,inyectables,2023-01-01,95,95
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2023-01-01,627,627
VILLA MONTES,otras actividades de enfermeria,inyectables,2023-01-01,12685,12685
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2023-01-01,808,808
VILLA RIVERO,otras actividades de enfermeria,inyectables,2023-01-01,192,192
VILLA SERRANO,otras actividades de enfermeria,inyectables,2023-01-01,1236,1236
VILLA TUNARI,otras actividades de enfermeria,inyectables,2023-01-01,3802,3802
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2023-01-01,1001,1001
VILLAZON,otras actividades de enfermeria,inyectables,2023-01-01,5179,5179
VINTO,otras actividades de enfermeria,inyectables,2023-01-01,1440,1440
VITICHI,otras actividades de enfermeria,inyectables,2023-01-01,544,544
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2023-01-01,33,33
WARNES,otras actividades de enfermeria,inyectables,2023-01-01,12194,12194
YACO,otras actividades de enfermeria,inyectables,2023-01-01,169,169
YACUIBA,otras actividades de enfermeria,inyectables,2023-01-01,30785,30785
YAMPARAEZ,otras actividades de enfermeria,inyectables,2023-01-01,728,728
YANACACHI,otras actividades de enfermeria,inyectables,2023-01-01,421,421
YAPACANI,otras actividades de enfermeria,inyectables,2023-01-01,14082,14082
YOCALLA,otras actividades de enfermeria,inyectables,2023-01-01,331,331
YOTALA,otras actividades de enfermeria,inyectables,2023-01-01,823,823
YUNCHARA,otras actividades de enfermeria,inyectables,2023-01-01,468,468
YUNGUYO DE LITORAL,otras actividades de enfermeria,inyectables,2023-01-01,104,104
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2023-01-01,773,773
ACACIO,otras actividades de enfermeria,inyectables,2023-02-01,337,337
ACHACACHI,otras actividades de enfermeria,inyectables,2023-02-01,794,794
ACHOCALLA,otras actividades de enfermeria,inyectables,2023-02-01,415,415
AIQUILE,otras actividades de enfermeria,inyectables,2023-02-01,1031,1031
ALALAY,otras actividades de enfermeria,inyectables,2023-02-01,75,75
ALCALA,otras actividades de enfermeria,inyectables,2023-02-01,316,316
ALTO BENI,otras actividades de enfermeria,inyectables,2023-02-01,799,799
ANCORAIMES,otras actividades de enfermeria,inyectables,2023-02-01,159,159
ANDAMARCA,otras actividades de enfermeria,inyectables,2023-02-01,217,217
ANTEQUERA,otras actividades de enfermeria,inyectables,2023-02-01,100,100
ANZALDO,otras actividades de enfermeria,inyectables,2023-02-01,353,353
APOLO,otras actividades de enfermeria,inyectables,2023-02-01,569,569
ARAMPAMPA,otras actividades de enfermeria,inyectables,2023-02-01,102,102
ARANI,otras actividades de enfermeria,inyectables,2023-02-01,267,267
ARBIETO,otras actividades de enfermeria,inyectables,2023-02-01,458,458
ARQUE,otras actividades de enfermeria,inyectables,2023-02-01,156,156
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2023-02-01,8569,8569
ATOCHA,otras actividades de enfermeria,inyectables,2023-02-01,1802,1802
AUCAPATA,otras actividades de enfermeria,inyectables,2023-02-01,206,206
AYATA,otras actividades de enfermeria,inyectables,2023-02-01,183,183
AYO AYO,otras actividades de enfermeria,inyectables,2023-02-01,97,97
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2023-02-01,805,805
AZURDUY,otras actividades de enfermeria,inyectables,2023-02-01,766,766
BATALLAS,otras actividades de enfermeria,inyectables,2023-02-01,235,235
BAURES,otras actividades de enfermeria,inyectables,2023-02-01,2983,2983
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2023-02-01,55,55
