municipality,group,variable,month,Sueros,TOTAL
COMBAYA,otras actividades de enfermeria,sueros,2023-01-01,3,3
CONCEPCION,otras actividades de enfermeria,sueros,2023-01-01,262,262
COPACABANA,otras actividades de enfermeria,sueros,2023-01-01,31,31
CORIPATA,otras actividades de enfermeria,sueros,2023-01-01,23,23
CORO CORO,otras actividades de enfermeria,sueros,2023-01-01,8,8
COROICO,otras actividades de enfermeria,sueros,2023-01-01,313,313
CORQUE,otras actividades de enfermeria,sueros,2023-01-01,20,20
COTAGAITA,otras actividades de enfermeria,sueros,2023-01-01,137,137
COTOCA,otras actividades de enfermeria,sueros,2023-01-01,1304,1304
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2023-01-01,254,254
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,sueros,2023-01-01,6,6
CUEVO,otras actividades de enfermeria,sueros,2023-01-01,15,15
CULPINA,otras actividades de enfermeria,sueros,2023-01-01,113,113
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2023-01-01,5,5
CURVA,otras actividades de enfermeria,sueros,2023-01-01,8,8
DESAGUADERO,otras actividades de enfermeria,sueros,2023-01-01,11,11
EL ALTO,otras actividades de enfermeria,sueros,2023-01-01,12027,12027
EL CHORO,otras actividades de enfermeria,sueros,2023-01-01,1,1
EL PUENTE(STC),otras actividades de enfermeria,sueros,2023-01-01,188,188
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2023-01-01,17,17
EL TORNO,otras actividades de enfermeria,sueros,2023-01-01,3074,3074
EL VILLAR,otras actividades de enfermeria,sueros,2023-01-01,69,69
ENTRE RIOS TRJ,otras actividades de enfermeria,sueros,2023-01-01,123,123
ENTRE RIOS CBBA,otras actividades de enfermeria,sueros,2023-01-01,119,119
ESCARA,otras actividades de enfermeria,sueros,2023-01-01,1,1
ESCOMA,otras actividades de enfermeria,sueros,2023-01-01,4,4
EUCALIPTUS,otras actividades de enfermeria,sueros,2023-01-01,5,5
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2023-01-01,4,4
EXALTACION,otras actividades de enfermeria,sueros,2023-01-01,18,18
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2023-01-01,56,56
FILADELFIA,otras actividades de enfermeria,sueros,2023-01-01,16,16
GAIOC JATUN AYLLU YURA,otras actividades de enfermeria,sueros,2023-01-01,24,24
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2023-01-01,40,40
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2023-01-01,6,6
GUANAY,otras actividades de enfermeria,sueros,2023-01-01,120,120
GUAQUI,otras actividades de enfermeria,sueros,2023-01-01,1,1
GUAYARAMERIN,otras actividades de enfermeria,sueros,2023-01-01,4451,4451
GUTIERREZ,otras actividades de enfermeria,sueros,2023-01-01,119,119
HUACARAJE,otras actividades de enfermeria,sueros,2023-01-01,110,110
HUACARETA,otras actividades de enfermeria,sueros,2023-01-01,57,57
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2023-01-01,27,27
HUACHACALLA,otras actividades de enfermeria,sueros,2023-01-01,4,4
HUANUNI,otras actividades de enfermeria,sueros,2023-01-01,1009,1009
HUARINA,otras actividades de enfermeria,sueros,2023-01-01,29,29
HUATAJATA,otras actividades de enfermeria,sueros,2023-01-01,4,4
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2023-01-01,8,8
HUMANATA,otras actividades de enfermeria,sueros,2023-01-01,3,3
ICHOCA,otras actividades de enfermeria,sueros,2023-01-01,3,3
ICLA,otras actividades de enfermeria,sueros,2023-01-01,20,20
INCAHUASI,otras actividades de enfermeria,sueros,2023-01-01,62,62
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2023-01-01,10,10
INQUISIVI,otras actividades de enfermeria,sueros,2023-01-01,38,38
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2023-01-01,29,29
IXIAMAS,otras actividades de enfermeria,sueros,2023-01-01,61,61
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2023-01-01,14,14
LA ASUNTA,otras actividades de enfermeria,sueros,2023-01-01,93,93
LA GUARDIA,otras actividades de enfermeria,sueros,2023-01-01,1822,1822
LA PAZ,otras actividades de enfermeria,sueros,2023-01-01,58800,58800
LA RIVERA,otras actividades de enfermeria,sueros,2023-01-01,1,1
LAGUNILLAS,otras actividades de enfermeria,sueros,2023-01-01,41,41
LAJA,otras actividades de enfermeria,sueros,2023-01-01,7,7
LAS CARRERAS,otras actividades de enfermeria,sueros,2023-01-01,31,31
LICOMA PAMPA,otras actividades de enfermeria,sueros,2023-01-01,3,3
LLALLAGUA,otras actividades de enfermeria,sueros,2023-01-01,1351,1351
LLICA,otras actividades de enfermeria,sueros,2023-01-01,15,15
LORETO,otras actividades de enfermeria,sueros,2023-01-01,24,24
LURIBAY,otras actividades de enfermeria,sueros,2023-01-01,20,20
MACHACAMARCA,otras actividades de enfermeria,sueros,2023-01-01,6,6
MACHARETI,otras actividades de enfermeria,sueros,2023-01-01,30,30
MAGDALENA,otras actividades de enfermeria,sueros,2023-01-01,368,368
MAIRANA,otras actividades de enfermeria,sueros,2023-01-01,174,174
MALLA,otras actividades de enfermeria,sueros,2023-01-01,9,9
MAPIRI,otras actividades de enfermeria,sueros,2023-01-01,152,152
MECAPACA,otras actividades de enfermeria,sueros,2023-01-01,11,11
MINEROS,otras actividades de enfermeria,sueros,2023-01-01,318,318
MIZQUE,otras actividades de enfermeria,sueros,2023-01-01,222,222
MOCOMOCO,otras actividades de enfermeria,sueros,2023-01-01,15,15
MOJINETE,otras actividades de enfermeria,sueros,2023-01-01,2,2
MOJOCOYA,otras actividades de enfermeria,sueros,2023-01-01,43,43
MONTEAGUDO,otras actividades de enfermeria,sueros,2023-01-01,1321,1321
MONTERO,otras actividades de enfermeria,sueros,2023-01-01,9707,9707
MORO MORO,otras actividades de enfermeria,sueros,2023-01-01,10,10
MOROCHATA,otras actividades de enfermeria,sueros,2023-01-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2023-01-01,41,41
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2023-01-01,15,15
OCURI,otras actividades de enfermeria,sueros,2023-01-01,14,14
OKINAWA,otras actividades de enfermeria,sueros,2023-01-01,79,79
OMEREQUE,otras actividades de enfermeria,sueros,2023-01-01,68,68
ORURO,otras actividades de enfermeria,sueros,2023-01-01,17536,17536
PADCAYA,otras actividades de enfermeria,sueros,2023-01-01,95,95
PADILLA,otras actividades de enfermeria,sueros,2023-01-01,407,407
PAILON,otras actividades de enfermeria,sueros,2023-01-01,368,368
PALCA,otras actividades de enfermeria,sueros,2023-01-01,17,17
PALOS BLANCOS,otras actividades de enfermeria,sueros,2023-01-01,265,265
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2023-01-01,6,6
PAMPA GRANDE,otras actividades de enfermeria,sueros,2023-01-01,63,63
PAPEL PAMPA,otras actividades de enfermeria,sueros,2023-01-01,5,5
PASORAPA,otras actividades de enfermeria,sueros,2023-01-01,15,15
PATACAMAYA,otras actividades de enfermeria,sueros,2023-01-01,84,84
PAZÑA,otras actividades de enfermeria,sueros,2023-01-01,8,8
PELECHUCO,otras actividades de enfermeria,sueros,2023-01-01,11,11
POCOATA,otras actividades de enfermeria,sueros,2023-01-01,10,10
POCONA,otras actividades de enfermeria,sueros,2023-01-01,9,9
POJO (CBBA),otras actividades de enfermeria,sueros,2023-01-01,12,12
POOPO,otras actividades de enfermeria,sueros,2023-01-01,31,31
PORCO,otras actividades de enfermeria,sueros,2023-01-01,14,14
POROMA,otras actividades de enfermeria,sueros,2023-01-01,33,33
PORONGO,otras actividades de enfermeria,sueros,2023-01-01,132,132
PORTACHUELO,otras actividades de enfermeria,sueros,2023-01-01,213,213
PORVENIR,otras actividades de enfermeria,sueros,2023-01-01,70,70
POSTRER VALLE,otras actividades de enfermeria,sueros,2023-01-01,19,19
POTOSI,otras actividades de enfermeria,sueros,2023-01-01,3661,3661
PRESTO,otras actividades de enfermeria,sueros,2023-01-01,61,61
PUCARA,otras actividades de enfermeria,sueros,2023-01-01,17,17
PUCARANI,otras actividades de enfermeria,sueros,2023-01-01,21,21
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2023-01-01,11,11
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2023-01-01,4,4
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2023-01-01,65,65
PUERTO PEREZ,otras actividades de enfermeria,sueros,2023-01-01,3,3
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2023-01-01,514,514
PUERTO RICO,otras actividades de enfermeria,sueros,2023-01-01,7,7
PUERTO SILES,otras actividades de enfermeria,sueros,2023-01-01,23,23
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2023-01-01,471,471
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2023-01-01,1305,1305
PUNA,otras actividades de enfermeria,sueros,2023-01-01,49,49
PUNATA,otras actividades de enfermeria,sueros,2023-01-01,1512,1512
QUIABAYA,otras actividades de enfermeria,sueros,2023-01-01,6,6
QUILLACOLLO,otras actividades de enfermeria,sueros,2023-01-01,533,533
QUIME,otras actividades de enfermeria,sueros,2023-01-01,3,3
QUIRUSILLAS,otras actividades de enfermeria,sueros,2023-01-01,12,12
RAQAYPAMPA(ETA),otras actividades de enfermeria,sueros,2023-01-01,15,15
RAVELO,otras actividades de enfermeria,sueros,2023-01-01,49,49
REYES,otras actividades de enfermeria,sueros,2023-01-01,47,47
RIBERALTA,otras actividades de enfermeria,sueros,2023-01-01,5281,5281
ROBORE,otras actividades de enfermeria,sueros,2023-01-01,496,496
RURRENABAQUE,otras actividades de enfermeria,sueros,2023-01-01,331,331
SABAYA,otras actividades de enfermeria,sueros,2023-01-01,15,15
SACABA,otras actividades de enfermeria,sueros,2023-01-01,3024,3024
SACABAMBA,otras actividades de enfermeria,sueros,2023-01-01,3,3
SACACA,otras actividades de enfermeria,sueros,2023-01-01,24,24
SAIPINA,otras actividades de enfermeria,sueros,2023-01-01,72,72
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2023-01-01,13,13
SAMAIPATA,otras actividades de enfermeria,sueros,2023-01-01,41,41
SAN AGUSTIN,otras actividades de enfermeria,sueros,2023-01-01,2,2
SAN ANDRES,otras actividades de enfermeria,sueros,2023-01-01,132,132
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2023-01-01,4,4
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2023-01-01,4,4
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2023-01-01,25,25
SAN BENITO,otras actividades de enfermeria,sueros,2023-01-01,6,6
SAN BORJA,otras actividades de enfermeria,sueros,2023-01-01,397,397
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2023-01-01,317,317
SAN CARLOS,otras actividades de enfermeria,sueros,2023-01-01,592,592
SAN IGNACIO,otras actividades de enfermeria,sueros,2023-01-01,428,428
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2023-01-01,1387,1387
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2023-01-01,9,9
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2023-01-01,25,25
SAN JOAQUIN,otras actividades de enfermeria,sueros,2023-01-01,179,179
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2023-01-01,531,531
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2023-01-01,273,273
SAN JULIAN,otras actividades de enfermeria,sueros,2023-01-01,665,665
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2023-01-01,51,51
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2023-01-01,61,61
SAN LUCAS,otras actividades de enfermeria,sueros,2023-01-01,280,280
SAN MATIAS,otras actividades de enfermeria,sueros,2023-01-01,260,260
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2023-01-01,71,71
SAN PEDRO,otras actividades de enfermeria,sueros,2023-01-01,327,327
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2023-01-01,26,26
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2023-01-01,2,2
SAN PEDRO DE MACHA,otras actividades de enfermeria,sueros,2023-01-01,14,14
SAN PEDRO DE QUEMES,otras actividades de enfermeria,sueros,2023-01-01,2,2
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2023-01-01,20,20
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2023-01-01,21,21
SAN RAFAEL,otras actividades de enfermeria,sueros,2023-01-01,18,18
SAN RAMON BENI,otras actividades de enfermeria,sueros,2023-01-01,160,160
SAN RAMON SCZ,otras actividades de enfermeria,sueros,2023-01-01,76,76
SANTA ANA,otras actividades de enfermeria,sueros,2023-01-01,570,570
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2023-01-01,82164,82164
SANTA ROSA,otras actividades de enfermeria,sueros,2023-01-01,143,143
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2023-01-01,139,139
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2023-01-01,9,9
SANTIAGO DE HUATA,otras actividades de enfermeria,sueros,2023-01-01,16,16
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2023-01-01,2,2
SANTIVAÑES,otras actividades de enfermeria,sueros,2023-01-01,14,14
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2023-01-01,2,2
SAPAHAQUI,otras actividades de enfermeria,sueros,2023-01-01,13,13
SENA,otras actividades de enfermeria,sueros,2023-01-01,70,70
SHINAOTA,otras actividades de enfermeria,sueros,2023-01-01,57,57
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2023-01-01,15,15
SIPE SIPE,otras actividades de enfermeria,sueros,2023-01-01,73,73
SOPACHUY,otras actividades de enfermeria,sueros,2023-01-01,35,35
SORACACHI,otras actividades de enfermeria,sueros,2023-01-01,13,13
SORATA,otras actividades de enfermeria,sueros,2023-01-01,45,45
SUCRE,otras actividades de enfermeria,sueros,2023-01-01,20208,20208
TACACOMA,otras actividades de enfermeria,sueros,2023-01-01,19,19
TACOBAMBA,otras actividades de enfermeria,sueros,2023-01-01,10,10
TACOPAYA,otras actividades de enfermeria,sueros,2023-01-01,9,9
TAHUA,otras actividades de enfermeria,sueros,2023-01-01,8,8
TAPACARI,otras actividades de enfermeria,sueros,2023-01-01,32,32
TARABUCO,otras actividades de enfermeria,sueros,2023-01-01,244,244
TARACO,otras actividades de enfermeria,sueros,2023-01-01,8,8
TARATA,otras actividades de enfermeria,sueros,2023-01-01,16,16
TARIJA,otras actividades de enfermeria,sueros,2023-01-01,111241,111241
TARVITA,otras actividades de enfermeria,sueros,2023-01-01,128,128
TEOPONTE,otras actividades de enfermeria,sueros,2023-01-01,58,58
TIAHUANACU,otras actividades de enfermeria,sueros,2023-01-01,11,11
TINGUIPAYA,otras actividades de enfermeria,sueros,2023-01-01,21,21
TIPUANI,otras actividades de enfermeria,sueros,2023-01-01,98,98
TIQUIPAYA,otras actividades de enfermeria,sueros,2023-01-01,191,191
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2023-01-01,17,17
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,sueros,2023-01-01,3,3
TOCO,otras actividades de enfermeria,sueros,2023-01-01,16,16
TOLATA,otras actividades de enfermeria,sueros,2023-01-01,4,4
TOLEDO,otras actividades de enfermeria,sueros,2023-01-01,7,7
TOMAVE,otras actividades de enfermeria,sueros,2023-01-01,8,8
TOMINA,otras actividades de enfermeria,sueros,2023-01-01,57,57
TORO TORO,otras actividades de enfermeria,sueros,2023-01-01,8,8
TOTORA(CBBA),otras actividades de enfermeria,sueros,2023-01-01,42,42
TOTORA(ORR),otras actividades de enfermeria,sueros,2023-01-01,1,1
TRIGAL,otras actividades de enfermeria,sueros,2023-01-01,5,5
TRINIDAD,otras actividades de enfermeria,sueros,2023-01-01,22153,22153
TUPIZA,otras actividades de enfermeria,sueros,2023-01-01,890,890
TURCO,otras actividades de enfermeria,sueros,2023-01-01,4,4
UMALA,otras actividades de enfermeria,sueros,2023-01-01,4,4
UNCIA,otras actividades de enfermeria,sueros,2023-01-01,650,650
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2023-01-01,32,32
URUBICHA,otras actividades de enfermeria,sueros,2023-01-01,118,118
UYUNI,otras actividades de enfermeria,sueros,2023-01-01,845,845
VACAS,otras actividades de enfermeria,sueros,2023-01-01,2,2
VALLEGRANDE,otras actividades de enfermeria,sueros,2023-01-01,804,804
VIACHA,otras actividades de enfermeria,sueros,2023-01-01,517,517
VILA VILA,otras actividades de enfermeria,sueros,2023-01-01,5,5
VILLA CHARCAS,otras actividades de enfermeria,sueros,2023-01-01,46,46
VILLA MONTES,otras actividades de enfermeria,sueros,2023-01-01,1490,1490
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2023-01-01,47,47
VILLA RIVERO,otras actividades de enfermeria,sueros,2023-01-01,1,1
VILLA SERRANO,otras actividades de enfermeria,sueros,2023-01-01,52,52
VILLA TUNARI,otras actividades de enfermeria,sueros,2023-01-01,273,273
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2023-01-01,77,77
VILLAZON,otras actividades de enfermeria,sueros,2023-01-01,1301,1301
VINTO,otras actividades de enfermeria,sueros,2023-01-01,119,119
VITICHI,otras actividades de enfermeria,sueros,2023-01-01,25,25
WALDO BALLIVIAN,otras actividades de enfermeria,sueros,2023-01-01,1,1
WARNES,otras actividades de enfermeria,sueros,2023-01-01,2397,2397
YACO,otras actividades de enfermeria,sueros,2023-01-01,18,18
YACUIBA,otras actividades de enfermeria,sueros,2023-01-01,3680,3680
YAMPARAEZ,otras actividades de enfermeria,sueros,2023-01-01,15,15
YANACACHI,otras actividades de enfermeria,sueros,2023-01-01,29,29
YAPACANI,otras actividades de enfermeria,sueros,2023-01-01,704,704
YOCALLA,otras actividades de enfermeria,sueros,2023-01-01,12,12
YOTALA,otras actividades de enfermeria,sueros,2023-01-01,38,38
YUNCHARA,otras actividades de enfermeria,sueros,2023-01-01,4,4
YUNGUYO DE LITORAL,otras actividades de enfermeria,sueros,2023-01-01,3,3
ZUDAÑEZ,otras actividades de enfermeria,sueros,2023-01-01,24,24
ACACIO,otras actividades de enfermeria,sueros,2023-02-01,15,15
ACHACACHI,otras actividades de enfermeria,sueros,2023-02-01,130,130
ACHOCALLA,otras actividades de enfermeria,sueros,2023-02-01,10,10
AIQUILE,otras actividades de enfermeria,sueros,2023-02-01,108,108
ALALAY,otras actividades de enfermeria,sueros,2023-02-01,1,1
ALCALA,otras actividades de enfermeria,sueros,2023-02-01,28,28
ALTO BENI,otras actividades de enfermeria,sueros,2023-02-01,42,42
ANCORAIMES,otras actividades de enfermeria,sueros,2023-02-01,7,7
ANDAMARCA,otras actividades de enfermeria,sueros,2023-02-01,10,10
ANTEQUERA,otras actividades de enfermeria,sueros,2023-02-01,1,1
ANZALDO,otras actividades de enfermeria,sueros,2023-02-01,32,32
APOLO,otras actividades de enfermeria,sueros,2023-02-01,25,25
ARAMPAMPA,otras actividades de enfermeria,sueros,2023-02-01,4,4
ARANI,otras actividades de enfermeria,sueros,2023-02-01,34,34
ARBIETO,otras actividades de enfermeria,sueros,2023-02-01,3,3
ARQUE,otras actividades de enfermeria,sueros,2023-02-01,8,8
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2023-02-01,987,987
ATOCHA,otras actividades de enfermeria,sueros,2023-02-01,44,44
AUCAPATA,otras actividades de enfermeria,sueros,2023-02-01,8,8
AYATA,otras actividades de enfermeria,sueros,2023-02-01,5,5
AYO AYO,otras actividades de enfermeria,sueros,2023-02-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2023-02-01,42,42
AZURDUY,otras actividades de enfermeria,sueros,2023-02-01,55,55
BATALLAS,otras actividades de enfermeria,sueros,2023-02-01,8,8
BAURES,otras actividades de enfermeria,sueros,2023-02-01,235,235
BELEN DE ANDAMARCA,otras actividades de enfermeria,sueros,2023-02-01,1,1
BELLA FLOR,otras actividades de enfermeria,sueros,2023-02-01,16,16
BERMEJO,otras actividades de enfermeria,sueros,2023-02-01,3097,3097
BETANZOS,otras actividades de enfermeria,sueros,2023-02-01,58,58
BOLIVAR,otras actividades de enfermeria,sueros,2023-02-01,4,4
BOLPEBRA,otras actividades de enfermeria,sueros,2023-02-01,1,1
BOYUIBE,otras actividades de enfermeria,sueros,2023-02-01,20,20
BUENA VISTA,otras actividades de enfermeria,sueros,2023-02-01,107,107
CABEZAS,otras actividades de enfermeria,sueros,2023-02-01,403,403
CAIROMA,otras actividades de enfermeria,sueros,2023-02-01,28,28
"CAIZA ""D""",otras actividades de enfermeria,sueros,2023-02-01,12,12
CAJUATA,otras actividades de enfermeria,sueros,2023-02-01,21,21
CALACOTO,otras actividades de enfermeria,sueros,2023-02-01,1,1
CALAMARCA,otras actividades de enfermeria,sueros,2023-02-01,15,15
CAMARGO,otras actividades de enfermeria,sueros,2023-02-01,473,473
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2023-02-01,12,12
CAMIRI,otras actividades de enfermeria,sueros,2023-02-01,832,832
CAPINOTA,otras actividades de enfermeria,sueros,2023-02-01,71,71
CAQUIAVIRI,otras actividades de enfermeria,sueros,2023-02-01,16,16
CARACOLLO,otras actividades de enfermeria,sueros,2023-02-01,18,18
CARANAVI,otras actividades de enfermeria,sueros,2023-02-01,958,958
CARAPARI,otras actividades de enfermeria,sueros,2023-02-01,62,62
CARIPUYO,otras actividades de enfermeria,sueros,2023-02-01,11,11
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2023-02-01,84,84
CATACORA,otras actividades de enfermeria,sueros,2023-02-01,1,1
CHALLAPATA,otras actividades de enfermeria,sueros,2023-02-01,826,826
CHAQUI,otras actividades de enfermeria,sueros,2023-02-01,10,10
CHARAGUA,otras actividades de enfermeria,sueros,2023-02-01,329,329
CHAYANTA,otras actividades de enfermeria,sueros,2023-02-01,10,10
CHIMORE,otras actividades de enfermeria,sueros,2023-02-01,41,41
