,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,3,0,2,1,2,0,0,0,8
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,12,1,40,0,5,1,0,0,60
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,5,0,21,0,2,1,0,0,29
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,3,0,4,0,1,0,0,0,8
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,1,0,0,0,0,0,0,3
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,2,0,6,0,2,0,0,0,11
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,4,0,16,0,2,0,0,0,23
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,10,0,27,0,2,0,0,0,40
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,4,0,5,0,1,0,0,0,10
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,1,10,1,2,0,0,0,15
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,11,0,11,0,4,0,0,0,26
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,1,0,0,0,0,0,1
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,0,10,0,1,1,0,0,14
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,0,16,1,2,0,0,0,21
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,3,1,0,0,0,0,4
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,15,0,55,2,9,0,0,0,82
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,4,0,20,0,5,0,0,0,29
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,7,0,0,0,0,0,7
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,9,0,24,0,3,0,0,0,36
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,13,0,54,1,13,1,0,0,82
CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,1,0,0,0,0,0,1
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,5,0,15,0,4,0,0,0,24
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,0,1,1,0,0,0,2
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,4,0,3,0,2,0,0,0,9
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,0,0,0,0,0,0,1
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,0,0,1,0,0,0,1
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,1,14,1,31,0,12,1,0,0,60
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,1,4,0,0,0,0,0,5
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,14,1,44,0,6,0,0,0,65
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,1,0,0,0,0,0,1
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,4,0,10,1,0,1,0,0,16
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,15,1,55,3,5,0,0,0,79
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,3,0,0,0,0,0,3
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,1,0,0,0,0,0,1
CHUA COCANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,3,0,1,0,0,0,5
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,3,0,14,0,5,0,0,0,22
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,0,3,1,2,0,0,0,8
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,3,0,2,0,0,0,6
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,6,2,5,1,0,0,15
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,5,0,28,0,7,0,0,0,40
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,2,0,31,0,82,0,8,0,0,0,123
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,6,2,12,1,4,0,0,0,25
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,183,1,1778,8,254,0,0,0,2225
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,5,1,34,7,7,2,0,0,56
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,4,1,15,1,1,0,0,0,22
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,2,0,0,0,0,0,2
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,10,0,30,0,10,0,0,0,51
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,3,0,1,0,0,0,5
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,12,3,22,3,5,0,0,0,45
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,3,0,12,0,0,0,0,0,15
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,3,1,8,0,1,0,0,0,13
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,1,0,0,0,0,0,2
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,4,0,23,0,5,0,0,0,33
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,2,0,1,1,0,0,4
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,9,0,19,0,1,8,0,0,38
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,13,1,1,0,0,0,16
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,5,0,18,0,1,0,0,0,24
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,3,0,5,0,2,1,0,0,11
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,19,0,3,0,0,0,22
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,4,0,1,0,0,0,0,0,5
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,8,0,20,0,4,0,0,0,32
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,2,0,35,1,99,4,16,1,0,0,158
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,10,0,20,0,1,0,0,0,32
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,4,0,2,0,1,0,0,0,7
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,2,1,1,0,0,0,5
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,1,14,0,6,0,0,0,22
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,4,0,1,0,0,0,6
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,2,0,0,0,0,0,2
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,8,0,2,0,0,0,10
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,1,211,59,1171,205,246,33,0,0,1927
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,2,0,0,0,0,0,2
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,4,0,9,0,1,0,0,0,14
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,3,0,14,0,3,0,0,0,20
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,2,0,26,2,89,1,23,1,0,0,144
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,2,0,0,0,0,0,2
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,5,0,18,2,2,0,0,0,27
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,22,0,70,0,11,0,0,0,103
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,4,0,0,0,0,0,4
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,0,4,0,1,0,0,0,7
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,1,1,0,0,0,0,0,3
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,3,0,2,0,0,0,0,0,5
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,1,18,1,5,0,0,0,27
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,2,0,3,0,2,0,0,0,8
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,1,4,0,12,1,2,0,0,0,21
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,3,0,5,0,3,0,0,0,11
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,7,0,13,0,0,0,0,0,20
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,3,0,1,0,0,0,5
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,3,0,20,0,70,0,10,0,0,0,103
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,7,0,8,0,0,0,0,0,15
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,3,1,5,0,1,0,0,0,11
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,1,2,0,0,0,0,3
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,2,0,0,0,0,0,3
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,8,0,18,0,4,0,0,0,30
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,0,2,0,0,0,0,0,4
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,1,5,0,0,0,0,0,6
HUATAJATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,0,0,0,0,0,0,1
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,1,0,0,0,0,0,1
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,0,1,0,1,0,0,0,4
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,2,0,0,0,0,0,2
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,1,0,2,1,0,0,4
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,3,0,5,2,2,2,0,0,15
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,2,0,0,0,0,0,2
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,5,0,8,1,0,0,0,0,15
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,5,0,12,1,0,0,0,0,18
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,7,0,10,2,3,0,0,0,22
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,3,0,9,0,4,0,0,0,16
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,19,0,35,0,5,0,0,0,59
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,2,0,58,1,182,5,30,1,0,0,279
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,106,0,894,7,244,0,0,0,1252
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,4,1,8,0,0,1,0,0,14
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,11,0,16,0,3,0,0,0,30
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,2,0,1,0,0,0,3
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,0,1,0,0,0,0,0,3
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,18,0,54,1,11,0,0,0,85
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,1,0,3,0,0,0,0,0,5
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,2,2,0,0,0,0,0,4
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,0,5,0,0,0,0,0,7
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,1,0,1,0,0,0,2
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,0,3,0,0,0,0,0,5
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,15,0,3,0,0,0,19
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,1,8,0,14,0,3,0,0,0,27
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,15,0,31,0,5,0,0,0,51
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,5,0,15,0,1,0,0,0,21
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,8,0,16,3,5,0,1,0,33
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,12,0,24,0,4,0,0,0,41
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,4,0,4,0,0,0,0,0,9
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,1,0,0,0,0,0,2
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,0,5,0,2,0,0,0,9
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,10,0,18,0,5,0,0,0,33
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,6,0,71,4,188,11,60,9,0,0,349
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,2,0,1,0,0,0,4
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,8,0,1,0,0,0,10
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,5,0,1,0,0,0,0,0,7
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,3,0,0,0,0,0,3
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,6,2,5,0,4,1,0,0,18
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,3,0,5,0,10,0,4,0,0,0,22
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,5,0,3,0,0,0,9
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,7,1,115,2,515,16,121,6,0,0,783
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,0,3,1,2,0,0,0,8
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,10,0,4,0,0,0,15
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,18,1,51,1,5,0,0,0,76
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,6,0,14,3,1,0,0,0,25
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,12,0,28,0,5,0,0,0,45
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,5,0,12,2,2,0,0,0,22
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,2,0,0,0,0,0,3
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,0,1,1,0,0,0,2
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,10,1,26,0,3,0,0,0,40
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,1,2,0,2,0,0,0,5
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,4,0,9,0,0,0,0,0,13
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,5,0,5,3,0,1,0,0,14
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,0,13,0,2,0,0,0,17
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,4,0,9,1,1,0,0,0,16
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,6,0,0,0,0,0,7
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,10,0,19,0,0,0,0,0,29
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,4,1,7,1,5,2,0,0,20
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,4,0,14,1,0,0,0,0,20
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,1,0,14,0,33,0,1,0,0,0,49
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,5,0,2,0,0,0,7
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,3,0,86,20,372,23,53,3,0,0,560
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,1,4,1,2,0,0,0,8
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,2,0,0,0,0,0,2
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,7,0,23,1,2,0,0,0,33
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,2,0,1,1,0,0,5
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,4,0,1,1,3,0,0,0,9
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,4,0,10,0,0,0,0,0,14
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,3,1,0,0,0,0,5
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,10,0,18,0,4,0,0,0,32
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,7,0,8,0,0,0,0,0,15
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,1,0,0,0,0,0,2
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,3,0,14,0,5,0,0,0,22
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,2,0,38,0,111,0,13,0,0,0,164
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,1,0,7,3,1,0,0,0,12
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,5,0,45,5,9,1,0,0,65
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,3,0,3,0,0,0,0,0,6
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,32,8,174,20,40,0,0,0,274
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,0,5,0,1,0,0,0,8
RAQAYPAMPA(ETA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,0,0,3,0,2,0,0,0,5
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,4,0,3,0,4,0,0,0,11
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-01-01,0,0,2,0,13,0,1,0,0,0,16
