municipality,group,variable,month,Curaciones y/o suturas,TOTAL
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,3781,3781
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,17,17
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,34,34
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,30,30
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,10,10
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,32,32
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,92,92
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,66,66
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,9378,9378
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,195,195
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,149,149
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,276,276
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,73,73
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,226,226
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,10,10
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,81,81
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,13,13
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,28,28
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,15,15
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,51,51
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,22,22
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,132,132
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,49,49
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,43,43
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,204,204
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,55,55
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,41,41
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,166,166
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,438,438
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,54,54
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,19,19
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,4295,4295
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,34,34
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,23,23
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,114,114
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,19,19
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,49,49
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,53,53
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,34,34
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,196,196
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,54,54
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,8,8
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,374,374
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,774,774
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,142,142
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,1213,1213
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,30,30
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,2331,2331
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,28,28
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,56,56
RAQAYPAMPA(ETA),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,12,12
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,21,21
REYES,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,157,157
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,1780,1780
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,509,509
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,564,564
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,32,32
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,4019,4019
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,34,34
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,43,43
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,123,123
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,42,42
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,176,176
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,13,13
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,50,50
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,21,21
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,9,9
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,38,38
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,34,34
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,821,821
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,88,88
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,529,529
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,421,421
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,864,864
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,47,47
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,48,48
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,89,89
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,1011,1011
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,192,192
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,725,725
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,26,26
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,168,168
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,149,149
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,186,186
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,215,215
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,12,12
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,195,195
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,32,32
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,37,37
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,6,6
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,82,82
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,9,9
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,73,73
SAN RAMON BENI,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,129,129
SAN RAMON SCZ,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,187,187
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,347,347
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,58402,58402
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,130,130
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,245,245
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,8,8
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,58,58
SANTIAGO DE HUATA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,35,35
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,22,22
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,37,37
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,10,10
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,34,34
SENA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,65,65
SHINAOTA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,173,173
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,109,109
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,27,27
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,450,450
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,31,31
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,34,34
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,128,128
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,8506,8506
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,4,4
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,32,32
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,17,17
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,18,18
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,6,6
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,41,41
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,48,48
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,36,36
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,52,52
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,13401,13401
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,58,58
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,28,28
TIAWANACU,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,41,41
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,72,72
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,46,46
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,91,91
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,70,70
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,6,6
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,68,68
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,1,1
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,55,55
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,32,32
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,103,103
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,66,66
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,37,37
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,86,86
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,21,21
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,13,13
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,6629,6629
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,1403,1403
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,23,23
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,20,20
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,333,333
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,162,162
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,58,58
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,927,927
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,26,26
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,383,383
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,617,617
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,12,12
VILLA CHARCAS,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,54,54
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,1222,1222
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,10,10
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,64,64
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,78,78
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2018-01-01,576,576
