municipality,group,variable,month,Inyectables,TOTAL
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2007-01-01,64,64
CATACORA,otras actividades de enfermeria,inyectables,2007-01-01,7,7
CHACARILLA,otras actividades de enfermeria,inyectables,2007-01-01,5,5
CHALLAPATA,otras actividades de enfermeria,inyectables,2007-01-01,474,474
CHAQUI,otras actividades de enfermeria,inyectables,2007-01-01,108,108
CHARAGUA,otras actividades de enfermeria,inyectables,2007-01-01,1064,1064
CHARAÑA,otras actividades de enfermeria,inyectables,2007-01-01,51,51
CHAYANTA,otras actividades de enfermeria,inyectables,2007-01-01,368,368
CHIMORE,otras actividades de enfermeria,inyectables,2007-01-01,862,862
CHIPAYA,otras actividades de enfermeria,inyectables,2007-01-01,24,24
CHOQUE COTA,otras actividades de enfermeria,inyectables,2007-01-01,11,11
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2007-01-01,819,819
CHUMA,otras actividades de enfermeria,inyectables,2007-01-01,157,157
CLIZA,otras actividades de enfermeria,inyectables,2007-01-01,218,218
COBIJA,otras actividades de enfermeria,inyectables,2007-01-01,3278,3278
COCHABAMBA,otras actividades de enfermeria,inyectables,2007-01-01,36117,36117
COIPASA,otras actividades de enfermeria,inyectables,2007-01-01,16,16
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2007-01-01,433,433
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2007-01-01,284,284
COLLANA,otras actividades de enfermeria,inyectables,2007-01-01,25,25
COLOMI,otras actividades de enfermeria,inyectables,2007-01-01,440,440
COLPA BELGICA,otras actividades de enfermeria,inyectables,2007-01-01,879,879
COLQUECHACA,otras actividades de enfermeria,inyectables,2007-01-01,274,274
COLQUENCHA,otras actividades de enfermeria,inyectables,2007-01-01,93,93
COLQUIRI,otras actividades de enfermeria,inyectables,2007-01-01,697,697
COMANCHE,otras actividades de enfermeria,inyectables,2007-01-01,31,31
COMARAPA,otras actividades de enfermeria,inyectables,2007-01-01,834,834
COMBAYA,otras actividades de enfermeria,inyectables,2007-01-01,13,13
CONCEPCION,otras actividades de enfermeria,inyectables,2007-01-01,592,592
COPACABANA,otras actividades de enfermeria,inyectables,2007-01-01,348,348
CORIPATA,otras actividades de enfermeria,inyectables,2007-01-01,319,319
CORO CORO,otras actividades de enfermeria,inyectables,2007-01-01,98,98
COROICO,otras actividades de enfermeria,inyectables,2007-01-01,959,959
CORQUE,otras actividades de enfermeria,inyectables,2007-01-01,141,141
COTAGAITA,otras actividades de enfermeria,inyectables,2007-01-01,2107,2107
COTOCA,otras actividades de enfermeria,inyectables,2007-01-01,2202,2202
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2007-01-01,683,683
CUEVO,otras actividades de enfermeria,inyectables,2007-01-01,161,161
CULPINA,otras actividades de enfermeria,inyectables,2007-01-01,559,559
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2007-01-01,114,114
CURVA,otras actividades de enfermeria,inyectables,2007-01-01,4,4
DESAGUADERO,otras actividades de enfermeria,inyectables,2007-01-01,95,95
EL ALTO,otras actividades de enfermeria,inyectables,2007-01-01,28580,28580
EL CHORO,otras actividades de enfermeria,inyectables,2007-01-01,31,31
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2007-01-01,323,323
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2007-01-01,529,529
EL TORNO,otras actividades de enfermeria,inyectables,2007-01-01,3397,3397
EL VILLAR,otras actividades de enfermeria,inyectables,2007-01-01,171,171
ENTRE RIOS,otras actividades de enfermeria,inyectables,2007-01-01,1052,1052
ENTRE RIOS,otras actividades de enfermeria,inyectables,2007-01-01,412,412
ESCARA,otras actividades de enfermeria,inyectables,2007-01-01,2,2
ESMERALDA,otras actividades de enfermeria,inyectables,2007-01-01,27,27
EUCALIPTUS,otras actividades de enfermeria,inyectables,2007-01-01,132,132
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2007-01-01,57,57
EXALTACION,otras actividades de enfermeria,inyectables,2007-01-01,59,59
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2007-01-01,695,695
FILADELFIA,otras actividades de enfermeria,inyectables,2007-01-01,248,248
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2007-01-01,326,326
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2007-01-01,72,72
GUANAY,otras actividades de enfermeria,inyectables,2007-01-01,693,693
GUAQUI,otras actividades de enfermeria,inyectables,2007-01-01,97,97
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2007-01-01,10503,10503
GUTIERREZ,otras actividades de enfermeria,inyectables,2007-01-01,405,405
HUACARETA,otras actividades de enfermeria,inyectables,2007-01-01,307,307
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2007-01-01,125,125
HUACHACALLA,otras actividades de enfermeria,inyectables,2007-01-01,80,80
HUANUNI,otras actividades de enfermeria,inyectables,2007-01-01,1857,1857
HUARACAJE,otras actividades de enfermeria,inyectables,2007-01-01,142,142
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2007-01-01,41,41
ICHOCA,otras actividades de enfermeria,inyectables,2007-01-01,19,19
ICLA,otras actividades de enfermeria,inyectables,2007-01-01,163,163
INCAHUASI,otras actividades de enfermeria,inyectables,2007-01-01,292,292
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2007-01-01,12,12
INQUISIVI,otras actividades de enfermeria,inyectables,2007-01-01,129,129
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2007-01-01,487,487
IXIAMAS,otras actividades de enfermeria,inyectables,2007-01-01,240,240
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2007-01-01,222,222
LA ASUNTA,otras actividades de enfermeria,inyectables,2007-01-01,746,746
LA GUARDIA,otras actividades de enfermeria,inyectables,2007-01-01,2407,2407
LA PAZ,otras actividades de enfermeria,inyectables,2007-01-01,112323,112323
LA RIVERA,otras actividades de enfermeria,inyectables,2007-01-01,2,2
LAGUNILLAS,otras actividades de enfermeria,inyectables,2007-01-01,259,259
LAJA,otras actividades de enfermeria,inyectables,2007-01-01,89,89
LAS CARRERAS,otras actividades de enfermeria,inyectables,2007-01-01,111,111
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2007-01-01,93,93
LLALLAGUA,otras actividades de enfermeria,inyectables,2007-01-01,3235,3235
LLICA,otras actividades de enfermeria,inyectables,2007-01-01,151,151
LORETO,otras actividades de enfermeria,inyectables,2007-01-01,66,66
LURIBAY,otras actividades de enfermeria,inyectables,2007-01-01,164,164
MACHACAMARCA,otras actividades de enfermeria,inyectables,2007-01-01,175,175
MACHARETI,otras actividades de enfermeria,inyectables,2007-01-01,376,376
MAGDALENA,otras actividades de enfermeria,inyectables,2007-01-01,2065,2065
MAIRANA,otras actividades de enfermeria,inyectables,2007-01-01,796,796
MALLA,otras actividades de enfermeria,inyectables,2007-01-01,56,56
MAPIRI,otras actividades de enfermeria,inyectables,2007-01-01,646,646
MECAPACA,otras actividades de enfermeria,inyectables,2007-01-01,217,217
MINEROS,otras actividades de enfermeria,inyectables,2007-01-01,415,415
MIZQUE,otras actividades de enfermeria,inyectables,2007-01-01,610,610
MOCOMOCO,otras actividades de enfermeria,inyectables,2007-01-01,106,106
MOJINETE,otras actividades de enfermeria,inyectables,2007-01-01,32,32
MOJOCOYA,otras actividades de enfermeria,inyectables,2007-01-01,162,162
MONTEAGUDO,otras actividades de enfermeria,inyectables,2007-01-01,2545,2545
MONTERO,otras actividades de enfermeria,inyectables,2007-01-01,12168,12168
MORO MORO,otras actividades de enfermeria,inyectables,2007-01-01,109,109
MOROCHATA,otras actividades de enfermeria,inyectables,2007-01-01,222,222
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2007-01-01,62,62
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2007-01-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2007-01-01,16,16
OCURI,otras actividades de enfermeria,inyectables,2007-01-01,229,229
OKINAWA,otras actividades de enfermeria,inyectables,2007-01-01,181,181
OMEREQUE,otras actividades de enfermeria,inyectables,2007-01-01,183,183
ORURO,otras actividades de enfermeria,inyectables,2007-01-01,44785,44785
PADCAYA,otras actividades de enfermeria,inyectables,2007-01-01,717,717
PADILLA,otras actividades de enfermeria,inyectables,2007-01-01,1555,1555
PAILON,otras actividades de enfermeria,inyectables,2007-01-01,273,273
PALCA,otras actividades de enfermeria,inyectables,2007-01-01,107,107
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2007-01-01,1168,1168
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2007-01-01,107,107
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2007-01-01,277,277
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2007-01-01,58,58
PASORAPA,otras actividades de enfermeria,inyectables,2007-01-01,33,33
PATACAMAYA,otras actividades de enfermeria,inyectables,2007-01-01,220,220
PAZÑA,otras actividades de enfermeria,inyectables,2007-01-01,263,263
PELECHUCO,otras actividades de enfermeria,inyectables,2007-01-01,59,59
POCOATA,otras actividades de enfermeria,inyectables,2007-01-01,143,143
POCONA,otras actividades de enfermeria,inyectables,2007-01-01,159,159
POJO (CBBA),otras actividades de enfermeria,inyectables,2007-01-01,110,110
POOPO,otras actividades de enfermeria,inyectables,2007-01-01,238,238
PORCO,otras actividades de enfermeria,inyectables,2007-01-01,379,379
POROMA,otras actividades de enfermeria,inyectables,2007-01-01,209,209
PORONGO,otras actividades de enfermeria,inyectables,2007-01-01,226,226
PORTACHUELO,otras actividades de enfermeria,inyectables,2007-01-01,2037,2037
PORVENIR,otras actividades de enfermeria,inyectables,2007-01-01,796,796
POSTRER VALLE,otras actividades de enfermeria,inyectables,2007-01-01,111,111
POTOSI,otras actividades de enfermeria,inyectables,2007-01-01,29208,29208
PRESTO,otras actividades de enfermeria,inyectables,2007-01-01,133,133
PUCARA,otras actividades de enfermeria,inyectables,2007-01-01,63,63
PUCARANI,otras actividades de enfermeria,inyectables,2007-01-01,249,249
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2007-01-01,415,415
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2007-01-01,144,144
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2007-01-01,113,113
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2007-01-01,55,55
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2007-01-01,892,892
PUERTO RICO,otras actividades de enfermeria,inyectables,2007-01-01,380,380
PUERTO SILES,otras actividades de enfermeria,inyectables,2007-01-01,3,3
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2007-01-01,1164,1164
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2007-01-01,5149,5149
PUNA,otras actividades de enfermeria,inyectables,2007-01-01,534,534
PUNATA,otras actividades de enfermeria,inyectables,2007-01-01,3410,3410
QUIABAYA,otras actividades de enfermeria,inyectables,2007-01-01,32,32
QUILLACOLLO,otras actividades de enfermeria,inyectables,2007-01-01,5423,5423
QUIME,otras actividades de enfermeria,inyectables,2007-01-01,240,240
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2007-01-01,57,57
RAVELO,otras actividades de enfermeria,inyectables,2007-01-01,300,300
REYES,otras actividades de enfermeria,inyectables,2007-01-01,1138,1138
RIBERALTA,otras actividades de enfermeria,inyectables,2007-01-01,7673,7673
ROBORE,otras actividades de enfermeria,inyectables,2007-01-01,1310,1310
RURRENABAQUE,otras actividades de enfermeria,inyectables,2007-01-01,1307,1307
SABAYA,otras actividades de enfermeria,inyectables,2007-01-01,73,73
SACABA,otras actividades de enfermeria,inyectables,2007-01-01,2733,2733
SACABAMBA,otras actividades de enfermeria,inyectables,2007-01-01,43,43
SACACA,otras actividades de enfermeria,inyectables,2007-01-01,247,247
SAIPINA,otras actividades de enfermeria,inyectables,2007-01-01,158,158
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2007-01-01,403,403
SAMAIPATA,otras actividades de enfermeria,inyectables,2007-01-01,391,391
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2007-01-01,52,52
SAN ANDRES,otras actividades de enfermeria,inyectables,2007-01-01,162,162
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2007-01-01,49,49
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2007-01-01,55,55
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2007-01-01,391,391
SAN BENITO,otras actividades de enfermeria,inyectables,2007-01-01,191,191
SAN BORJA,otras actividades de enfermeria,inyectables,2007-01-01,2374,2374
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2007-01-01,385,385
SAN CARLOS,otras actividades de enfermeria,inyectables,2007-01-01,1572,1572
SAN IGNACIO,otras actividades de enfermeria,inyectables,2007-01-01,932,932
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2007-01-01,5649,5649
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2007-01-01,27,27
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2007-01-01,427,427
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2007-01-01,532,532
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2007-01-01,678,678
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2007-01-01,1187,1187
SAN JULIAN,otras actividades de enfermeria,inyectables,2007-01-01,1362,1362
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2007-01-01,106,106
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2007-01-01,450,450
SAN LUCAS,otras actividades de enfermeria,inyectables,2007-01-01,607,607
SAN MATIAS,otras actividades de enfermeria,inyectables,2007-01-01,630,630
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2007-01-01,990,990
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2007-01-01,172,172
SAN PEDRO,otras actividades de enfermeria,inyectables,2007-01-01,1201,1201
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2007-01-01,191,191
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2007-01-01,41,41
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2007-01-01,9,9
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2007-01-01,61,61
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2007-01-01,8,8
SAN RAFAEL,otras actividades de enfermeria,inyectables,2007-01-01,517,517
SAN RAMON,otras actividades de enfermeria,inyectables,2007-01-01,331,331
SAN RAMON,otras actividades de enfermeria,inyectables,2007-01-01,973,973
SANTA ANA,otras actividades de enfermeria,inyectables,2007-01-01,1572,1572
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2007-01-01,91757,91757
SANTA ROSA,otras actividades de enfermeria,inyectables,2007-01-01,779,779
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2007-01-01,960,960
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2007-01-01,19,19
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2007-01-01,378,378
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2007-01-01,64,64
SANTIVAÑES,otras actividades de enfermeria,inyectables,2007-01-01,245,245
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2007-01-01,48,48
SAPAHAQUI,otras actividades de enfermeria,inyectables,2007-01-01,56,56
SENA,otras actividades de enfermeria,inyectables,2007-01-01,211,211
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2007-01-01,171,171
SICAYA,otras actividades de enfermeria,inyectables,2007-01-01,19,19
SIPE SIPE,otras actividades de enfermeria,inyectables,2007-01-01,688,688
SOPACHUY,otras actividades de enfermeria,inyectables,2007-01-01,216,216
SORACACHI,otras actividades de enfermeria,inyectables,2007-01-01,56,56
SORATA,otras actividades de enfermeria,inyectables,2007-01-01,324,324
SUCRE,otras actividades de enfermeria,inyectables,2007-01-01,31928,31928
TACACHI,otras actividades de enfermeria,inyectables,2007-01-01,3,3
TACACOMA,otras actividades de enfermeria,inyectables,2007-01-01,124,124
TACOBAMBA,otras actividades de enfermeria,inyectables,2007-01-01,53,53
TACOPAYA,otras actividades de enfermeria,inyectables,2007-01-01,116,116
TAHUA,otras actividades de enfermeria,inyectables,2007-01-01,21,21
TAPACARI,otras actividades de enfermeria,inyectables,2007-01-01,296,296
TARABUCO,otras actividades de enfermeria,inyectables,2007-01-01,1017,1017
TARACO,otras actividades de enfermeria,inyectables,2007-01-01,43,43
TARATA,otras actividades de enfermeria,inyectables,2007-01-01,137,137
TARIJA,otras actividades de enfermeria,inyectables,2007-01-01,67980,67980
TARVITA,otras actividades de enfermeria,inyectables,2007-01-01,466,466
TEOPONTE,otras actividades de enfermeria,inyectables,2007-01-01,190,190
TIAWANACU,otras actividades de enfermeria,inyectables,2007-01-01,85,85
TINGUIPAYA,otras actividades de enfermeria,inyectables,2007-01-01,200,200
TIPUANI,otras actividades de enfermeria,inyectables,2007-01-01,138,138
TIQUIPAYA,otras actividades de enfermeria,inyectables,2007-01-01,437,437
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2007-01-01,2608,2608
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2007-01-01,11,11
TOCO,otras actividades de enfermeria,inyectables,2007-01-01,43,43
TODOS SANTOS,otras actividades de enfermeria,inyectables,2007-01-01,5,5
TOLATA,otras actividades de enfermeria,inyectables,2007-01-01,167,167
TOLEDO,otras actividades de enfermeria,inyectables,2007-01-01,197,197
TOMAVE,otras actividades de enfermeria,inyectables,2007-01-01,319,319
TOMINA,otras actividades de enfermeria,inyectables,2007-01-01,489,489
TORO TORO,otras actividades de enfermeria,inyectables,2007-01-01,223,223
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2007-01-01,291,291
TOTORA(ORR),otras actividades de enfermeria,inyectables,2007-01-01,73,73
TRIGAL,otras actividades de enfermeria,inyectables,2007-01-01,111,111
TRINIDAD,otras actividades de enfermeria,inyectables,2007-01-01,28827,28827
TUPIZA,otras actividades de enfermeria,inyectables,2007-01-01,7507,7507
TURCO,otras actividades de enfermeria,inyectables,2007-01-01,31,31
UMALA,otras actividades de enfermeria,inyectables,2007-01-01,23,23
UNCIA,otras actividades de enfermeria,inyectables,2007-01-01,5730,5730
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2007-01-01,530,530
URUBICHA,otras actividades de enfermeria,inyectables,2007-01-01,497,497
UYUNI,otras actividades de enfermeria,inyectables,2007-01-01,3577,3577
VACAS,otras actividades de enfermeria,inyectables,2007-01-01,247,247
VALLEGRANDE,otras actividades de enfermeria,inyectables,2007-01-01,2944,2944
VIACHA,otras actividades de enfermeria,inyectables,2007-01-01,2619,2619
VILA VILA,otras actividades de enfermeria,inyectables,2007-01-01,41,41
VILLA MONTES,otras actividades de enfermeria,inyectables,2007-01-01,1422,1422
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2007-01-01,46,46
VILLA RIVERO,otras actividades de enfermeria,inyectables,2007-01-01,161,161
VILLA SERRANO,otras actividades de enfermeria,inyectables,2007-01-01,368,368
VILLA TUNARI,otras actividades de enfermeria,inyectables,2007-01-01,1256,1256
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2007-01-01,312,312
VILLAZON,otras actividades de enfermeria,inyectables,2007-01-01,5100,5100
VINTO,otras actividades de enfermeria,inyectables,2007-01-01,729,729
VITICHI,otras actividades de enfermeria,inyectables,2007-01-01,183,183
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2007-01-01,14,14
WARNES,otras actividades de enfermeria,inyectables,2007-01-01,1257,1257
YACO,otras actividades de enfermeria,inyectables,2007-01-01,56,56
YACUIBA,otras actividades de enfermeria,inyectables,2007-01-01,16517,16517
YAMPARAEZ,otras actividades de enfermeria,inyectables,2007-01-01,204,204
YANACACHI,otras actividades de enfermeria,inyectables,2007-01-01,62,62
YAPACANI,otras actividades de enfermeria,inyectables,2007-01-01,413,413
YOCALLA,otras actividades de enfermeria,inyectables,2007-01-01,138,138
YOTALA,otras actividades de enfermeria,inyectables,2007-01-01,238,238
YUNCHARA,otras actividades de enfermeria,inyectables,2007-01-01,131,131
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2007-01-01,377,377
ACACIO,otras actividades de enfermeria,inyectables,2007-02-01,93,93
ACHACACHI,otras actividades de enfermeria,inyectables,2007-02-01,747,747
ACHOCALLA,otras actividades de enfermeria,inyectables,2007-02-01,66,66
AIQUILE,otras actividades de enfermeria,inyectables,2007-02-01,493,493
ALALAY,otras actividades de enfermeria,inyectables,2007-02-01,27,27
ALCALA,otras actividades de enfermeria,inyectables,2007-02-01,147,147
ANCORAIMES,otras actividades de enfermeria,inyectables,2007-02-01,212,212
ANDAMARCA,otras actividades de enfermeria,inyectables,2007-02-01,49,49
ANTEQUERA,otras actividades de enfermeria,inyectables,2007-02-01,81,81
ANZALDO,otras actividades de enfermeria,inyectables,2007-02-01,113,113
APOLO,otras actividades de enfermeria,inyectables,2007-02-01,399,399
ARAMPAMPA,otras actividades de enfermeria,inyectables,2007-02-01,50,50
ARANI,otras actividades de enfermeria,inyectables,2007-02-01,95,95
ARBIETO,otras actividades de enfermeria,inyectables,2007-02-01,139,139
ARQUE,otras actividades de enfermeria,inyectables,2007-02-01,65,65
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2007-02-01,2759,2759
ATOCHA,otras actividades de enfermeria,inyectables,2007-02-01,2945,2945
AUCAPATA,otras actividades de enfermeria,inyectables,2007-02-01,52,52
AYATA,otras actividades de enfermeria,inyectables,2007-02-01,39,39
AYO AYO,otras actividades de enfermeria,inyectables,2007-02-01,53,53
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2007-02-01,412,412
AZURDUY,otras actividades de enfermeria,inyectables,2007-02-01,449,449
BATALLAS,otras actividades de enfermeria,inyectables,2007-02-01,288,288
BAURES,otras actividades de enfermeria,inyectables,2007-02-01,153,153
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2007-02-01,5,5
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2007-02-01,52,52
BELLA FLOR,otras actividades de enfermeria,inyectables,2007-02-01,52,52
BERMEJO,otras actividades de enfermeria,inyectables,2007-02-01,6367,6367
BETANZOS,otras actividades de enfermeria,inyectables,2007-02-01,1202,1202
BOLIVAR,otras actividades de enfermeria,inyectables,2007-02-01,110,110
BOLPEBRA,otras actividades de enfermeria,inyectables,2007-02-01,41,41
BOYUIBE,otras actividades de enfermeria,inyectables,2007-02-01,303,303
BUENA VISTA,otras actividades de enfermeria,inyectables,2007-02-01,413,413
CABEZAS,otras actividades de enfermeria,inyectables,2007-02-01,734,734
CAIROMA,otras actividades de enfermeria,inyectables,2007-02-01,208,208
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2007-02-01,226,226
CAJUATA,otras actividades de enfermeria,inyectables,2007-02-01,146,146
CALACOTO,otras actividades de enfermeria,inyectables,2007-02-01,50,50
CALAMARCA,otras actividades de enfermeria,inyectables,2007-02-01,97,97
CAMARGO,otras actividades de enfermeria,inyectables,2007-02-01,659,659
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2007-02-01,122,122
CAMIRI,otras actividades de enfermeria,inyectables,2007-02-01,4883,4883
CAPINOTA,otras actividades de enfermeria,inyectables,2007-02-01,806,806
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2007-02-01,46,46
CARACOLLO,otras actividades de enfermeria,inyectables,2007-02-01,381,381
CARANAVI,otras actividades de enfermeria,inyectables,2007-02-01,2334,2334
CARAPARI,otras actividades de enfermeria,inyectables,2007-02-01,420,420
CARIPUYO,otras actividades de enfermeria,inyectables,2007-02-01,87,87
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2007-02-01,86,86
