,group,variable,month,DT 5TA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 10 A 49 AÑOS FUERA,DT 5TA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
CABEZAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,1,8,7,9,8,17
CAMARGO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,7,0,1,1,8,9
CAMIRI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,20,5,7,11,27,16,43
CAPINOTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,1,2,1,3,4
CARACOLLO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,1,0,2,2
CARANAVI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,9,0,0,0,9,9
CARAPARI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,4,1,0,0,4,1,5
CARMEN RIVERO TORREZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,0,0,2,2,2,4
CHALLAPATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,5,2,0,2,5,7
CHARAGUA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,0,0,0,2,0,2
CHIMORE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,3,0,5,0,8,8
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,6,1,2,3,8,11
COBIJA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,3,10,2,1,5,11,16
COCHABAMBA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,29,75,7,17,36,92,128
COLCAPIRHUA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,6,0,1,0,7,7
"COLCHA ""K""",otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,4,0,0,2,4,6
COLOMI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,8,0,1,0,9,9
COLQUECHACA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,2,0,0,0,2,2
CONCEPCION,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,5,1,2,1,7,8
CORO CORO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,1,1,1,1,2
COTOCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,7,23,2,1,9,24,33
CUATRO CAÑADAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,2,3,1,3,3,6
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,1,0,1,1
CUEVO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,0,0,0,2,0,2
CULPINA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,3,4,0,0,3,4,7
CURAHUARA DE CARANGAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,11,203,28,21,39,224,263
EL PUENTE(STC),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,1,0,0,1,1,2
EL PUENTE(TJA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,15,27,4,25,19,52,71
ENTRE RIOS TRJ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,3,0,1,1,4,5
ENTRE RIOS CBBA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,7,11,0,1,7,12,19
EUCALIPTUS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,2,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,0,0,0,2,0,2
GUTIERREZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,6,0,0,0,6,0,6
HUACARETA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,1,2,3,4,4,8
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,3,6,4,6,7,13
HUARACAJE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,4,0,4,4
HUARINA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
HUATAJATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,1,0,0,1,1,2
INCAHUASI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,3,1,3,1,6,7
INGAVI (HUMAITA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,1,0,2,2
JESUS DE MACHACA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,1,0,0,1,1,2
LA ASUNTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,2,0,0,0,2,2
LA GUARDIA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,13,21,17,20,30,41,71
LA PAZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,14,114,4,11,18,125,143
LAGUNILLAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,3,0,10,5,13,5,18
LAJA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,2,0,0,0,2,2
LAS CARRERAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,1,0,1,0,1
LICOMA PAMPA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,4,0,0,0,4,4
MACHARETI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,0,0,0,1,0,1
MAGDALENA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,4,0,4,0,8,8
MAPIRI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,5,0,1,0,6,6
MECAPACA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,3,0,0,1,3,4
MINEROS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,2,0,0,0,2,2
MIZQUE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,4,0,1,1,5,6
MOCOMOCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,4,0,0,0,4,4
MOJINETE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,1,0,1,1
MOJOCOYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,2,4,0,6,2,8
MONTERO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,14,0,3,2,17,19
MORO MORO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,2,0,1,0,3,3
MOROCHATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
OKINAWA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,8,2,2,3,10,13
OMEREQUE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,1,0,2,2
ORURO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,4,33,4,11,8,44,52
PADCAYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,3,0,1,0,4,4
PADILLA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,6,1,0,2,6,3,9
PAILON,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,3,4,9,17,12,21,33
PALCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,1,0,1,1,2
PAMPA GRANDE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,1,1,0,2,1,3
PASORAPA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,0,0,1,1,1,2
PELECHUCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
POCONA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,1,1,0,2,1,3
POJO (CBBA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,2,0,2,2
POOPO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
POROMA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,2,1,1,1,3,4
PORONGO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,9,4,24,5,33,38
PORTACHUELO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,7,0,0,0,7,7
PORVENIR,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
POSTRER VALLE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,17,0,0,2,17,19
POTOSI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,4,17,0,0,4,17,21
PUCARANI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,5,2,5,3,8
PUERTO ACOSTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,4,4,4,4,8
PUERTO RICO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,5,0,0,0,5,5
PUERTO VILLARROEL,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,10,2,6,4,16,20
PUNA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,2,0,0,0,2,2
PUNATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,3,0,0,0,3,3
QUILLACOLLO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,4,5,6,11,10,16,26
QUIRUSILLAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,1,0,1,1
REYES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,2,0,3,3
RIBERALTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
SABAYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,1,1,1,1,2
SACABA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,16,9,13,10,29,39
SACABAMBA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,1,1,1,1,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,1,0,1,1
SAMAIPATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,10,1,6,3,16,19
SAN ANDRES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,10,0,4,0,14,14
SAN IGNACIO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,4,0,0,0,4,4
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,10,1,1,3,11,14
SAN JAVIER(BNI),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,6,0,1,2,7,9
SAN JULIAN,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,3,1,3,2,6,8
SAN LORENZO(TJA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,3,0,1,0,4,4
SAN LUCAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,1,0,2,2
SAN MATIAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,1,0,2,2
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,9,0,0,0,9,9
SAN PEDRO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,2,0,10,1,12,13
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
SAN PEDRO(PND),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,1,2,1,2,3
SAN RAMON SCZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,0,1,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,100,210,19,19,119,229,348
SANTA ROSA DEL SARA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,4,0,3,0,7,7
SAPAHAQUI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,1,0,1,1
SHINAOTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,4,3,0,0,4,3,7
SICA SICA (VILLA AROMA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,10,0,2,0,12,12
SORACACHI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,2,3,2,3,5
SUCRE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,6,35,1,22,7,57,64
TACACOMA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,3,0,3,3
TARABUCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,2,0,0,2,2,4
TARIJA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,10,44,1,4,11,48,59
TARVITA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,0,0,4,2,4,6
TEOPONTE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,2,0,2,2
TIPUANI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,0,1,1,2,1,3
TIRAQUE (CBBA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,1,0,1,1
TOCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,2,0,2,2
TOMINA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,2,0,2,2
TOTORA(CBBA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,2,0,3,3
TRINIDAD,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,3,25,1,4,4,29,33
TUPIZA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,5,0,9,1,14,15
UNCIA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,2,0,0,1,2,3
URIONDO (A. CONCEPCION),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,1,0,1,0,1
URUBICHA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,2,0,11,0,13,13
VACAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,1,0,1,0,1
VALLEGRANDE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,5,15,0,0,5,15,20
VIACHA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,5,0,1,0,6,6
VILLA CHARCAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,2,6,15,6,17,23
VILLA MONTES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,7,1,1,0,8,1,9
VILLA SERRANO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,3,0,0,1,3,4
VILLA TUNARI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,1,3,8,15,9,18,27
VILLAZON,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,3,20,0,4,3,24,27
VINTO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,4,0,3,0,7,7
VITICHI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,2,0,2,2
WARNES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,4,15,2,5,6,20,26
YACO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,8,4,1,3,9,7,16
YAMPARAEZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,2,2,0,0,2,2,4
YANACACHI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,3,5,3,10,6,15,21
ZUDAÑEZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-01-01,0,0,0,2,0,2,2
ACHACACHI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,4,0,1,0,5,5
ACHOCALLA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,2,1,4,1,6,7
ANCORAIMES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,0,0,5,0,5,5
ANDAMARCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,0,0,2,0,2,2
ANTEQUERA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,0,0,1,0,1,1
ANZALDO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,0,1,2,1,2,3
ARANI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
ARBIETO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,2,0,0,1,2,1,3
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,10,0,1,0,11,11
AYATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,0,0,7,0,7,7
BAURES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,0,0,2,0,2,2
BERMEJO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,1,0,1,0,2,2
BOLIVAR,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,0,0,2,0,2,2
BOLPEBRA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,0,0,1,0,1,1
BOYUIBE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,1,10,0,10,1,11
BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,3,6,4,18,7,24,31
CABEZAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,2,7,14,12,16,19,35
CAIROMA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,0,0,1,0,1,1
CAJUATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,0,0,1,0,1,1
CAMARGO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,1,13,0,1,1,14,15
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,0,0,1,0,1,1
CAMIRI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,10,4,9,10,19,14,33
CAPINOTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,3,2,6,2,9,11
CAQUIAVIRI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,1,0,3,0,4,4
CARANAVI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,1,7,0,0,1,7,8
CARAPARI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,7,1,0,0,7,1,8
CARMEN RIVERO TORREZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,2,0,0,1,2,1,3
CHALLAPATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,3,0,2,0,5,0,5
CHARAGUA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,1,1,0,3,1,4,5
CHIMORE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,1,5,2,3,3,8,11
CHIPAYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,0,0,2,0,2,2
CLIZA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,0,4,2,3,2,7,9
COBIJA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-02-01,1,6,1,1,2,7,9
