,group,variable,month,TRATAMIENTOS DE 15 AÑOS Y MÁS INICIADO,TRATAMIENTOS DE 15 AÑOS Y MÁS INICIADO,TRATAMIENTOS DE 15 AÑOS Y MÁS CONCLUIDO,TRATAMIENTOS DE 15 AÑOS Y MÁS CONCLUIDO,TOTALES,TOTALES,TOTALES
MONTEAGUDO,chagas,tratamientos de 15 anos y mas,2017-01-01,12,14,7,10,19,24,43
MONTERO,chagas,tratamientos de 15 anos y mas,2017-01-01,0,1,1,0,1,1,2
OMEREQUE,chagas,tratamientos de 15 anos y mas,2017-01-01,0,1,0,0,0,1,1
PORONGO,chagas,tratamientos de 15 anos y mas,2017-01-01,0,1,0,0,0,1,1
PUNATA,chagas,tratamientos de 15 anos y mas,2017-01-01,2,7,1,1,3,8,11
QUIRUSILLAS,chagas,tratamientos de 15 anos y mas,2017-01-01,2,8,2,4,4,12,16
SACABA,chagas,tratamientos de 15 anos y mas,2017-01-01,0,2,0,0,0,2,2
SAIPINA,chagas,tratamientos de 15 anos y mas,2017-01-01,1,3,0,0,1,3,4
SAMAIPATA,chagas,tratamientos de 15 anos y mas,2017-01-01,1,1,0,0,1,1,2
SAN BENITO,chagas,tratamientos de 15 anos y mas,2017-01-01,0,0,2,0,2,0,2
SAN JULIAN,chagas,tratamientos de 15 anos y mas,2017-01-01,1,3,1,2,2,5,7
SAN LUCAS,chagas,tratamientos de 15 anos y mas,2017-01-01,1,0,0,2,1,2,3
SAN PEDRO,chagas,tratamientos de 15 anos y mas,2017-01-01,3,0,0,0,3,0,3
SANTA CRUZ DE LA SIERRA,chagas,tratamientos de 15 anos y mas,2017-01-01,9,20,7,10,16,30,46
SUCRE,chagas,tratamientos de 15 anos y mas,2017-01-01,23,39,1,7,24,46,70
TACACHI,chagas,tratamientos de 15 anos y mas,2017-01-01,1,0,0,0,1,0,1
TACOPAYA,chagas,tratamientos de 15 anos y mas,2017-01-01,0,1,0,0,0,1,1
TARATA,chagas,tratamientos de 15 anos y mas,2017-01-01,0,1,0,0,0,1,1
TARIJA,chagas,tratamientos de 15 anos y mas,2017-01-01,13,40,1,3,14,43,57
TOCO,chagas,tratamientos de 15 anos y mas,2017-01-01,1,1,1,1,2,2,4
TOTORA(CBBA),chagas,tratamientos de 15 anos y mas,2017-01-01,1,0,0,0,1,0,1
TUPIZA,chagas,tratamientos de 15 anos y mas,2017-01-01,27,68,14,20,41,88,129
VALLEGRANDE,chagas,tratamientos de 15 anos y mas,2017-01-01,1,1,1,6,2,7,9
VILLA TUNARI,chagas,tratamientos de 15 anos y mas,2017-01-01,13,14,3,1,16,15,31
VINTO,chagas,tratamientos de 15 anos y mas,2017-01-01,4,1,0,1,4,2,6
YACUIBA,chagas,tratamientos de 15 anos y mas,2017-01-01,1,0,0,0,1,0,1
YOTALA,chagas,tratamientos de 15 anos y mas,2017-01-01,2,1,1,1,3,2,5
ZUDAÑEZ,chagas,tratamientos de 15 anos y mas,2017-01-01,0,1,0,0,0,1,1
AIQUILE,chagas,tratamientos de 15 anos y mas,2017-02-01,2,1,2,1,4,2,6
ARANI,chagas,tratamientos de 15 anos y mas,2017-02-01,1,2,0,0,1,2,3
ARBIETO,chagas,tratamientos de 15 anos y mas,2017-02-01,2,2,0,1,2,3,5
CAPINOTA,chagas,tratamientos de 15 anos y mas,2017-02-01,1,0,0,0,1,0,1
CLIZA,chagas,tratamientos de 15 anos y mas,2017-02-01,0,0,0,1,0,1,1
COCHABAMBA,chagas,tratamientos de 15 anos y mas,2017-02-01,29,30,19,29,48,59,107
EL TORNO,chagas,tratamientos de 15 anos y mas,2017-02-01,2,5,3,4,5,9,14
LA ASUNTA,chagas,tratamientos de 15 anos y mas,2017-02-01,0,1,0,0,0,1,1
LA GUARDIA,chagas,tratamientos de 15 anos y mas,2017-02-01,1,1,0,0,1,1,2
MAIRANA,chagas,tratamientos de 15 anos y mas,2017-02-01,0,0,1,1,1,1,2
MIZQUE,chagas,tratamientos de 15 anos y mas,2017-02-01,0,0,1,0,1,0,1
MONTEAGUDO,chagas,tratamientos de 15 anos y mas,2017-02-01,6,13,3,2,9,15,24
MONTERO,chagas,tratamientos de 15 anos y mas,2017-02-01,1,1,0,0,1,1,2
OMEREQUE,chagas,tratamientos de 15 anos y mas,2017-02-01,0,1,0,0,0,1,1
PASORAPA,chagas,tratamientos de 15 anos y mas,2017-02-01,0,1,0,0,0,1,1
POCONA,chagas,tratamientos de 15 anos y mas,2017-02-01,1,1,0,0,1,1,2
PUCARA,chagas,tratamientos de 15 anos y mas,2017-02-01,1,0,0,0,1,0,1
PUNATA,chagas,tratamientos de 15 anos y mas,2017-02-01,6,6,0,0,6,6,12
QUIRUSILLAS,chagas,tratamientos de 15 anos y mas,2017-02-01,0,5,0,7,0,12,12
SACABA,chagas,tratamientos de 15 anos y mas,2017-02-01,3,1,1,0,4,1,5
SAMAIPATA,chagas,tratamientos de 15 anos y mas,2017-02-01,0,2,0,0,0,2,2
SAN BENITO,chagas,tratamientos de 15 anos y mas,2017-02-01,1,0,0,0,1,0,1
SAN JULIAN,chagas,tratamientos de 15 anos y mas,2017-02-01,3,1,0,0,3,1,4
SAN LUCAS,chagas,tratamientos de 15 anos y mas,2017-02-01,3,4,0,0,3,4,7
SAN PEDRO,chagas,tratamientos de 15 anos y mas,2017-02-01,0,2,1,2,1,4,5
SANTA CRUZ DE LA SIERRA,chagas,tratamientos de 15 anos y mas,2017-02-01,4,7,2,1,6,8,14
SICAYA,chagas,tratamientos de 15 anos y mas,2017-02-01,1,0,0,0,1,0,1
SIPE SIPE,chagas,tratamientos de 15 anos y mas,2017-02-01,1,3,0,1,1,4,5
SUCRE,chagas,tratamientos de 15 anos y mas,2017-02-01,24,38,10,13,34,51,85
TACACHI,chagas,tratamientos de 15 anos y mas,2017-02-01,1,0,0,0,1,0,1
TACOPAYA,chagas,tratamientos de 15 anos y mas,2017-02-01,1,0,0,0,1,0,1
TAPACARI,chagas,tratamientos de 15 anos y mas,2017-02-01,1,0,0,0,1,0,1
TARATA,chagas,tratamientos de 15 anos y mas,2017-02-01,1,0,2,1,3,1,4
TARIJA,chagas,tratamientos de 15 anos y mas,2017-02-01,16,22,5,3,21,25,46
TIQUIPAYA,chagas,tratamientos de 15 anos y mas,2017-02-01,4,6,0,2,4,8,12
TOCO,chagas,tratamientos de 15 anos y mas,2017-02-01,0,3,0,2,0,5,5
TUPIZA,chagas,tratamientos de 15 anos y mas,2017-02-01,19,33,24,26,43,59,102
VALLEGRANDE,chagas,tratamientos de 15 anos y mas,2017-02-01,3,1,2,2,5,3,8
VILLA TUNARI,chagas,tratamientos de 15 anos y mas,2017-02-01,5,10,0,1,5,11,16
YOTALA,chagas,tratamientos de 15 anos y mas,2017-02-01,1,1,1,0,2,1,3
AIQUILE,chagas,tratamientos de 15 anos y mas,2017-03-01,3,3,0,0,3,3,6
ARANI,chagas,tratamientos de 15 anos y mas,2017-03-01,1,1,0,0,1,1,2
ARBIETO,chagas,tratamientos de 15 anos y mas,2017-03-01,1,5,0,2,1,7,8
BERMEJO,chagas,tratamientos de 15 anos y mas,2017-03-01,1,0,0,0,1,0,1
CAPINOTA,chagas,tratamientos de 15 anos y mas,2017-03-01,0,2,4,4,4,6,10
CARAPARI,chagas,tratamientos de 15 anos y mas,2017-03-01,2,1,2,1,4,2,6
COCHABAMBA,chagas,tratamientos de 15 anos y mas,2017-03-01,32,44,8,17,40,61,101
EL TORNO,chagas,tratamientos de 15 anos y mas,2017-03-01,1,4,6,4,7,8,15
LA ASUNTA,chagas,tratamientos de 15 anos y mas,2017-03-01,1,0,0,0,1,0,1
LA GUARDIA,chagas,tratamientos de 15 anos y mas,2017-03-01,0,2,0,0,0,2,2
LA PAZ,chagas,tratamientos de 15 anos y mas,2017-03-01,1,0,0,0,1,0,1
MAIRANA,chagas,tratamientos de 15 anos y mas,2017-03-01,0,3,0,1,0,4,4
MIZQUE,chagas,tratamientos de 15 anos y mas,2017-03-01,2,1,0,1,2,2,4
MONTEAGUDO,chagas,tratamientos de 15 anos y mas,2017-03-01,13,9,9,6,22,15,37
MONTERO,chagas,tratamientos de 15 anos y mas,2017-03-01,0,0,0,1,0,1,1
MORO MORO,chagas,tratamientos de 15 anos y mas,2017-03-01,0,1,0,0,0,1,1
OMEREQUE,chagas,tratamientos de 15 anos y mas,2017-03-01,1,0,0,0,1,0,1
PAMPA GRANDE,chagas,tratamientos de 15 anos y mas,2017-03-01,0,1,0,0,0,1,1
PASORAPA,chagas,tratamientos de 15 anos y mas,2017-03-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,chagas,tratamientos de 15 anos y mas,2017-03-01,1,0,0,0,1,0,1
PUNATA,chagas,tratamientos de 15 anos y mas,2017-03-01,0,11,0,0,0,11,11
QUIRUSILLAS,chagas,tratamientos de 15 anos y mas,2017-03-01,3,8,1,8,4,16,20
RIBERALTA,chagas,tratamientos de 15 anos y mas,2017-03-01,0,3,0,0,0,3,3
SACABA,chagas,tratamientos de 15 anos y mas,2017-03-01,1,2,0,2,1,4,5
SAMAIPATA,chagas,tratamientos de 15 anos y mas,2017-03-01,0,1,0,0,0,1,1
SAN BENITO,chagas,tratamientos de 15 anos y mas,2017-03-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),chagas,tratamientos de 15 anos y mas,2017-03-01,2,2,0,0,2,2,4
SAN LUCAS,chagas,tratamientos de 15 anos y mas,2017-03-01,0,0,0,1,0,1,1
SAN PEDRO,chagas,tratamientos de 15 anos y mas,2017-03-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,chagas,tratamientos de 15 anos y mas,2017-03-01,0,0,1,2,1,2,3
SICAYA,chagas,tratamientos de 15 anos y mas,2017-03-01,1,5,0,0,1,5,6
SIPE SIPE,chagas,tratamientos de 15 anos y mas,2017-03-01,2,2,0,2,2,4,6
SUCRE,chagas,tratamientos de 15 anos y mas,2017-03-01,47,59,29,34,76,93,169
TAPACARI,chagas,tratamientos de 15 anos y mas,2017-03-01,0,1,0,0,0,1,1
TARATA,chagas,tratamientos de 15 anos y mas,2017-03-01,0,0,0,1,0,1,1
TARIJA,chagas,tratamientos de 15 anos y mas,2017-03-01,29,26,16,7,45,33,78
TIQUIPAYA,chagas,tratamientos de 15 anos y mas,2017-03-01,5,5,0,1,5,6,11
TOCO,chagas,tratamientos de 15 anos y mas,2017-03-01,0,1,1,0,1,1,2
TUPIZA,chagas,tratamientos de 15 anos y mas,2017-03-01,38,41,25,66,63,107,170
VALLEGRANDE,chagas,tratamientos de 15 anos y mas,2017-03-01,1,6,1,2,2,8,10
VILLA RIVERO,chagas,tratamientos de 15 anos y mas,2017-03-01,0,1,0,0,0,1,1
VILLA TUNARI,chagas,tratamientos de 15 anos y mas,2017-03-01,8,12,7,8,15,20,35
VINTO,chagas,tratamientos de 15 anos y mas,2017-03-01,0,2,1,1,1,3,4
YOTALA,chagas,tratamientos de 15 anos y mas,2017-03-01,1,3,2,1,3,4,7
ZUDAÑEZ,chagas,tratamientos de 15 anos y mas,2017-03-01,0,0,1,1,1,1,2
AIQUILE,chagas,tratamientos de 15 anos y mas,2017-04-01,1,3,1,1,2,4,6
ALCALA,chagas,tratamientos de 15 anos y mas,2017-04-01,0,0,0,1,0,1,1
ANZALDO,chagas,tratamientos de 15 anos y mas,2017-04-01,0,1,0,0,0,1,1
ARANI,chagas,tratamientos de 15 anos y mas,2017-04-01,0,3,1,1,1,4,5
ARBIETO,chagas,tratamientos de 15 anos y mas,2017-04-01,0,3,2,2,2,5,7
AZURDUY,chagas,tratamientos de 15 anos y mas,2017-04-01,1,1,0,0,1,1,2
CAMATAQUI (C. VILLA ABECIA),chagas,tratamientos de 15 anos y mas,2017-04-01,0,1,0,0,0,1,1
CAPINOTA,chagas,tratamientos de 15 anos y mas,2017-04-01,0,5,1,0,1,5,6
CARAPARI,chagas,tratamientos de 15 anos y mas,2017-04-01,3,1,1,0,4,1,5
CLIZA,chagas,tratamientos de 15 anos y mas,2017-04-01,1,0,0,0,1,0,1
COCHABAMBA,chagas,tratamientos de 15 anos y mas,2017-04-01,24,43,30,28,54,71,125
COTAGAITA,chagas,tratamientos de 15 anos y mas,2017-04-01,1,1,0,0,1,1,2
COTOCA,chagas,tratamientos de 15 anos y mas,2017-04-01,1,1,0,0,1,1,2
EL TORNO,chagas,tratamientos de 15 anos y mas,2017-04-01,3,2,2,4,5,6,11
ICLA,chagas,tratamientos de 15 anos y mas,2017-04-01,0,1,0,0,0,1,1
LA ASUNTA,chagas,tratamientos de 15 anos y mas,2017-04-01,0,0,0,1,0,1,1
LA GUARDIA,chagas,tratamientos de 15 anos y mas,2017-04-01,3,6,0,0,3,6,9
MAIRANA,chagas,tratamientos de 15 anos y mas,2017-04-01,0,0,1,0,1,0,1
MIZQUE,chagas,tratamientos de 15 anos y mas,2017-04-01,1,1,0,0,1,1,2
MONTEAGUDO,chagas,tratamientos de 15 anos y mas,2017-04-01,14,13,9,13,23,26,49
MONTERO,chagas,tratamientos de 15 anos y mas,2017-04-01,0,0,1,0,1,0,1
MOROCHATA,chagas,tratamientos de 15 anos y mas,2017-04-01,12,17,0,0,12,17,29
OMEREQUE,chagas,tratamientos de 15 anos y mas,2017-04-01,0,1,0,0,0,1,1
PALOS BLANCOS,chagas,tratamientos de 15 anos y mas,2017-04-01,0,0,1,0,1,0,1
PASORAPA,chagas,tratamientos de 15 anos y mas,2017-04-01,0,0,0,1,0,1,1
PUCARA,chagas,tratamientos de 15 anos y mas,2017-04-01,0,0,1,0,1,0,1
PUNATA,chagas,tratamientos de 15 anos y mas,2017-04-01,2,7,2,6,4,13,17
SACABA,chagas,tratamientos de 15 anos y mas,2017-04-01,0,3,4,1,4,4,8
SAN BENITO,chagas,tratamientos de 15 anos y mas,2017-04-01,0,0,1,0,1,0,1
SAN JULIAN,chagas,tratamientos de 15 anos y mas,2017-04-01,1,1,0,0,1,1,2
SAN LORENZO(TJA),chagas,tratamientos de 15 anos y mas,2017-04-01,5,4,0,0,5,4,9
SAN LUCAS,chagas,tratamientos de 15 anos y mas,2017-04-01,0,0,3,4,3,4,7
SAN PEDRO,chagas,tratamientos de 15 anos y mas,2017-04-01,0,0,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,chagas,tratamientos de 15 anos y mas,2017-04-01,5,8,0,2,5,10,15
SICAYA,chagas,tratamientos de 15 anos y mas,2017-04-01,0,1,1,0,1,1,2
SIPE SIPE,chagas,tratamientos de 15 anos y mas,2017-04-01,3,1,0,3,3,4,7
SOPACHUY,chagas,tratamientos de 15 anos y mas,2017-04-01,2,3,0,1,2,4,6
SUCRE,chagas,tratamientos de 15 anos y mas,2017-04-01,48,53,29,49,77,102,179
TACOPAYA,chagas,tratamientos de 15 anos y mas,2017-04-01,0,0,1,1,1,1,2
TAPACARI,chagas,tratamientos de 15 anos y mas,2017-04-01,0,1,1,0,1,1,2
TARATA,chagas,tratamientos de 15 anos y mas,2017-04-01,0,2,2,0,2,2,4
TARIJA,chagas,tratamientos de 15 anos y mas,2017-04-01,16,40,16,20,32,60,92
TIQUIPAYA,chagas,tratamientos de 15 anos y mas,2017-04-01,3,3,1,3,4,6,10
TOTORA(CBBA),chagas,tratamientos de 15 anos y mas,2017-04-01,0,1,0,0,0,1,1
TUPIZA,chagas,tratamientos de 15 anos y mas,2017-04-01,24,23,17,30,41,53,94
VALLEGRANDE,chagas,tratamientos de 15 anos y mas,2017-04-01,4,5,3,1,7,6,13
VILLA RIVERO,chagas,tratamientos de 15 anos y mas,2017-04-01,0,1,0,0,0,1,1
VILLA TUNARI,chagas,tratamientos de 15 anos y mas,2017-04-01,7,13,4,6,11,19,30
VINTO,chagas,tratamientos de 15 anos y mas,2017-04-01,1,2,0,0,1,2,3
YOTALA,chagas,tratamientos de 15 anos y mas,2017-04-01,0,0,1,0,1,0,1
ZUDAÑEZ,chagas,tratamientos de 15 anos y mas,2017-04-01,2,2,1,2,3,4,7
AIQUILE,chagas,tratamientos de 15 anos y mas,2017-05-01,0,1,1,0,1,1,2
ANZALDO,chagas,tratamientos de 15 anos y mas,2017-05-01,2,2,0,0,2,2,4
ARAMPAMPA,chagas,tratamientos de 15 anos y mas,2017-05-01,0,1,0,0,0,1,1
ARANI,chagas,tratamientos de 15 anos y mas,2017-05-01,0,0,1,0,1,0,1
ARBIETO,chagas,tratamientos de 15 anos y mas,2017-05-01,1,5,1,6,2,11,13
ARQUE,chagas,tratamientos de 15 anos y mas,2017-05-01,0,2,0,0,0,2,2
AZURDUY,chagas,tratamientos de 15 anos y mas,2017-05-01,0,1,0,0,0,1,1
CAPINOTA,chagas,tratamientos de 15 anos y mas,2017-05-01,1,0,0,1,1,1,2
CARAPARI,chagas,tratamientos de 15 anos y mas,2017-05-01,0,0,2,1,2,1,3
COCHABAMBA,chagas,tratamientos de 15 anos y mas,2017-05-01,30,55,29,21,59,76,135
COTAGAITA,chagas,tratamientos de 15 anos y mas,2017-05-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,chagas,tratamientos de 15 anos y mas,2017-05-01,1,0,0,0,1,0,1
CUCHUMUELA (V. G. VILLARROEL),chagas,tratamientos de 15 anos y mas,2017-05-01,0,1,0,0,0,1,1
EL PUENTE(TJA),chagas,tratamientos de 15 anos y mas,2017-05-01,0,1,0,0,0,1,1
EL TORNO,chagas,tratamientos de 15 anos y mas,2017-05-01,3,5,1,2,4,7,11
ICLA,chagas,tratamientos de 15 anos y mas,2017-05-01,0,2,0,0,0,2,2
IRUPANA (VILLA DE LANZA),chagas,tratamientos de 15 anos y mas,2017-05-01,0,1,0,0,0,1,1
LA ASUNTA,chagas,tratamientos de 15 anos y mas,2017-05-01,0,0,1,0,1,0,1
LA GUARDIA,chagas,tratamientos de 15 anos y mas,2017-05-01,2,3,0,1,2,4,6
MONTEAGUDO,chagas,tratamientos de 15 anos y mas,2017-05-01,5,5,12,9,17,14,31
MORO MORO,chagas,tratamientos de 15 anos y mas,2017-05-01,0,0,0,1,0,1,1
MOROCHATA,chagas,tratamientos de 15 anos y mas,2017-05-01,8,11,0,0,8,11,19
OMEREQUE,chagas,tratamientos de 15 anos y mas,2017-05-01,0,0,0,1,0,1,1
PALOS BLANCOS,chagas,tratamientos de 15 anos y mas,2017-05-01,1,0,0,0,1,0,1
PASORAPA,chagas,tratamientos de 15 anos y mas,2017-05-01,0,0,1,1,1,1,2
POCONA,chagas,tratamientos de 15 anos y mas,2017-05-01,0,1,0,0,0,1,1
PUCARA,chagas,tratamientos de 15 anos y mas,2017-05-01,0,2,0,0,0,2,2
PUERTO VILLARROEL,chagas,tratamientos de 15 anos y mas,2017-05-01,1,0,0,0,1,0,1
PUNATA,chagas,tratamientos de 15 anos y mas,2017-05-01,6,5,5,6,11,11,22
QUIRUSILLAS,chagas,tratamientos de 15 anos y mas,2017-05-01,0,1,0,0,0,1,1
SACABA,chagas,tratamientos de 15 anos y mas,2017-05-01,1,7,1,0,2,7,9
SAN BENITO,chagas,tratamientos de 15 anos y mas,2017-05-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),chagas,tratamientos de 15 anos y mas,2017-05-01,4,1,1,3,5,4,9
SANTA CRUZ DE LA SIERRA,chagas,tratamientos de 15 anos y mas,2017-05-01,4,4,1,1,5,5,10
SICAYA,chagas,tratamientos de 15 anos y mas,2017-05-01,0,2,0,3,0,5,5
SIPE SIPE,chagas,tratamientos de 15 anos y mas,2017-05-01,2,1,1,0,3,1,4
SOPACHUY,chagas,tratamientos de 15 anos y mas,2017-05-01,0,2,0,1,0,3,3
SUCRE,chagas,tratamientos de 15 anos y mas,2017-05-01,26,40,49,51,75,91,166
TAPACARI,chagas,tratamientos de 15 anos y mas,2017-05-01,0,0,0,1,0,1,1
TARIJA,chagas,tratamientos de 15 anos y mas,2017-05-01,19,30,13,17,32,47,79
TIQUIPAYA,chagas,tratamientos de 15 anos y mas,2017-05-01,2,1,0,3,2,4,6
TOCO,chagas,tratamientos de 15 anos y mas,2017-05-01,1,1,0,0,1,1,2
TUPIZA,chagas,tratamientos de 15 anos y mas,2017-05-01,27,53,36,40,63,93,156
VALLEGRANDE,chagas,tratamientos de 15 anos y mas,2017-05-01,4,5,1,3,5,8,13
VILLA RIVERO,chagas,tratamientos de 15 anos y mas,2017-05-01,0,0,0,1,0,1,1
VILLA TUNARI,chagas,tratamientos de 15 anos y mas,2017-05-01,10,13,5,13,15,26,41
VINTO,chagas,tratamientos de 15 anos y mas,2017-05-01,0,0,0,2,0,2,2
YOTALA,chagas,tratamientos de 15 anos y mas,2017-05-01,0,2,1,3,1,5,6
ZUDAÑEZ,chagas,tratamientos de 15 anos y mas,2017-05-01,0,2,0,0,0,2,2
AIQUILE,chagas,tratamientos de 15 anos y mas,2017-06-01,0,0,0,1,0,1,1
ANZALDO,chagas,tratamientos de 15 anos y mas,2017-06-01,2,2,0,1,2,3,5
ARAMPAMPA,chagas,tratamientos de 15 anos y mas,2017-06-01,2,1,0,0,2,1,3
ARBIETO,chagas,tratamientos de 15 anos y mas,2017-06-01,0,4,0,5,0,9,9
AYOPAYA (V. DE INDEPENDENCIA),chagas,tratamientos de 15 anos y mas,2017-06-01,0,1,0,0,0,1,1
AZURDUY,chagas,tratamientos de 15 anos y mas,2017-06-01,0,1,0,0,0,1,1
BERMEJO,chagas,tratamientos de 15 anos y mas,2017-06-01,5,6,4,3,9,9,18
"CAIZA ""D""",chagas,tratamientos de 15 anos y mas,2017-06-01,4,2,0,0,4,2,6
CAPINOTA,chagas,tratamientos de 15 anos y mas,2017-06-01,0,0,0,4,0,4,4
CARAPARI,chagas,tratamientos de 15 anos y mas,2017-06-01,1,0,3,0,4,0,4
CLIZA,chagas,tratamientos de 15 anos y mas,2017-06-01,1,0,0,0,1,0,1
COCHABAMBA,chagas,tratamientos de 15 anos y mas,2017-06-01,34,67,23,26,57,93,150
CORIPATA,chagas,tratamientos de 15 anos y mas,2017-06-01,1,2,0,0,1,2,3
COTAGAITA,chagas,tratamientos de 15 anos y mas,2017-06-01,1,1,1,1,2,2,4
COTOCA,chagas,tratamientos de 15 anos y mas,2017-06-01,0,0,1,1,1,1,2
CUATRO CAÑADAS,chagas,tratamientos de 15 anos y mas,2017-06-01,1,2,0,0,1,2,3
EL TORNO,chagas,tratamientos de 15 anos y mas,2017-06-01,4,5,3,1,7,6,13
ICLA,chagas,tratamientos de 15 anos y mas,2017-06-01,3,1,0,0,3,1,4
LA GUARDIA,chagas,tratamientos de 15 anos y mas,2017-06-01,0,2,4,2,4,4,8
MAIRANA,chagas,tratamientos de 15 anos y mas,2017-06-01,0,1,0,0,0,1,1
MIZQUE,chagas,tratamientos de 15 anos y mas,2017-06-01,1,2,1,1,2,3,5
MONTEAGUDO,chagas,tratamientos de 15 anos y mas,2017-06-01,5,6,10,10,15,16,31
MOROCHATA,chagas,tratamientos de 15 anos y mas,2017-06-01,1,2,7,9,8,11,19
OMEREQUE,chagas,tratamientos de 15 anos y mas,2017-06-01,2,1,0,0,2,1,3
PUNATA,chagas,tratamientos de 15 anos y mas,2017-06-01,4,10,1,5,5,15,20
SACABA,chagas,tratamientos de 15 anos y mas,2017-06-01,2,1,0,2,2,3,5
SAN BENITO,chagas,tratamientos de 15 anos y mas,2017-06-01,0,1,0,0,0,1,1
SAN JULIAN,chagas,tratamientos de 15 anos y mas,2017-06-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),chagas,tratamientos de 15 anos y mas,2017-06-01,1,0,3,1,4,1,5
SANTA CRUZ DE LA SIERRA,chagas,tratamientos de 15 anos y mas,2017-06-01,21,17,3,3,24,20,44
SICAYA,chagas,tratamientos de 15 anos y mas,2017-06-01,0,2,0,1,0,3,3
SIPE SIPE,chagas,tratamientos de 15 anos y mas,2017-06-01,1,8,2,0,3,8,11
SOPACHUY,chagas,tratamientos de 15 anos y mas,2017-06-01,3,2,0,3,3,5,8
SUCRE,chagas,tratamientos de 15 anos y mas,2017-06-01,35,58,30,38,65,96,161
TAPACARI,chagas,tratamientos de 15 anos y mas,2017-06-01,0,0,0,1,0,1,1
TARIJA,chagas,tratamientos de 15 anos y mas,2017-06-01,19,14,21,20,40,34,74
TIQUIPAYA,chagas,tratamientos de 15 anos y mas,2017-06-01,2,3,1,2,3,5,8
TOCO,chagas,tratamientos de 15 anos y mas,2017-06-01,0,2,1,0,1,2,3
TORO TORO,chagas,tratamientos de 15 anos y mas,2017-06-01,0,0,0,4,0,4,4
TRINIDAD,chagas,tratamientos de 15 anos y mas,2017-06-01,0,1,0,0,0,1,1
TUPIZA,chagas,tratamientos de 15 anos y mas,2017-06-01,21,36,22,21,43,57,100
VALLEGRANDE,chagas,tratamientos de 15 anos y mas,2017-06-01,6,5,3,3,9,8,17
VILLA RIVERO,chagas,tratamientos de 15 anos y mas,2017-06-01,1,1,0,0,1,1,2
VILLA TUNARI,chagas,tratamientos de 15 anos y mas,2017-06-01,12,13,9,6,21,19,40
YOTALA,chagas,tratamientos de 15 anos y mas,2017-06-01,1,3,0,0,1,3,4
YUNCHARA,chagas,tratamientos de 15 anos y mas,2017-06-01,1,0,0,0,1,0,1
ZUDAÑEZ,chagas,tratamientos de 15 anos y mas,2017-06-01,0,2,2,2,2,4,6
AIQUILE,chagas,tratamientos de 15 anos y mas,2017-07-01,2,1,1,1,3,2,5
ANZALDO,chagas,tratamientos de 15 anos y mas,2017-07-01,0,0,1,1,1,1,2
