,group,variable,month,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 50 a 59 anos,2015-01-01,80,63,4,4,84,67,151
AZURDUY,consulta externa,personas de 50 a 59 anos,2015-01-01,19,49,1,0,20,49,69
BATALLAS,consulta externa,personas de 50 a 59 anos,2015-01-01,28,37,0,2,28,39,67
BAURES,consulta externa,personas de 50 a 59 anos,2015-01-01,57,44,1,1,58,45,103
BELEN DE ANDAMARCA,consulta externa,personas de 50 a 59 anos,2015-01-01,9,8,0,0,9,8,17
BELEN DE URMIRI,consulta externa,personas de 50 a 59 anos,2015-01-01,4,3,0,0,4,3,7
BELLA FLOR,consulta externa,personas de 50 a 59 anos,2015-01-01,12,9,1,0,13,9,22
BERMEJO,consulta externa,personas de 50 a 59 anos,2015-01-01,400,662,51,75,451,737,1188
BETANZOS,consulta externa,personas de 50 a 59 anos,2015-01-01,117,172,13,12,130,184,314
BOLIVAR,consulta externa,personas de 50 a 59 anos,2015-01-01,10,8,0,1,10,9,19
BOLPEBRA,consulta externa,personas de 50 a 59 anos,2015-01-01,9,5,1,0,10,5,15
BOYUIBE,consulta externa,personas de 50 a 59 anos,2015-01-01,7,16,4,10,11,26,37
BUENA VISTA,consulta externa,personas de 50 a 59 anos,2015-01-01,43,47,2,1,45,48,93
CABEZAS,consulta externa,personas de 50 a 59 anos,2015-01-01,118,110,6,8,124,118,242
CAIROMA,consulta externa,personas de 50 a 59 anos,2015-01-01,24,26,2,1,26,27,53
"CAIZA ""D""",consulta externa,personas de 50 a 59 anos,2015-01-01,26,55,0,1,26,56,82
CAJUATA,consulta externa,personas de 50 a 59 anos,2015-01-01,77,31,0,0,77,31,108
CALACOTO,consulta externa,personas de 50 a 59 anos,2015-01-01,9,18,0,0,9,18,27
CALAMARCA,consulta externa,personas de 50 a 59 anos,2015-01-01,31,75,18,16,49,91,140
CAMARGO,consulta externa,personas de 50 a 59 anos,2015-01-01,68,105,8,18,76,123,199
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 50 a 59 anos,2015-01-01,10,10,0,1,10,11,21
CAMIRI,consulta externa,personas de 50 a 59 anos,2015-01-01,399,513,53,99,452,612,1064
CAPINOTA,consulta externa,personas de 50 a 59 anos,2015-01-01,36,62,35,27,71,89,160
CAQUIAVIRI,consulta externa,personas de 50 a 59 anos,2015-01-01,14,20,0,0,14,20,34
CARACOLLO,consulta externa,personas de 50 a 59 anos,2015-01-01,36,68,3,2,39,70,109
CARANAVI,consulta externa,personas de 50 a 59 anos,2015-01-01,92,83,17,19,109,102,211
CARANGAS,consulta externa,personas de 50 a 59 anos,2015-01-01,2,8,2,1,4,9,13
CARAPARI,consulta externa,personas de 50 a 59 anos,2015-01-01,143,158,5,7,148,165,313
CARIPUYO,consulta externa,personas de 50 a 59 anos,2015-01-01,15,19,0,0,15,19,34
CARMEN RIVERO TORREZ,consulta externa,personas de 50 a 59 anos,2015-01-01,9,9,1,0,10,9,19
CATACORA,consulta externa,personas de 50 a 59 anos,2015-01-01,0,4,0,0,0,4,4
CHACARILLA,consulta externa,personas de 50 a 59 anos,2015-01-01,3,2,0,0,3,2,5
CHALLAPATA,consulta externa,personas de 50 a 59 anos,2015-01-01,57,120,3,20,60,140,200
CHAQUI,consulta externa,personas de 50 a 59 anos,2015-01-01,19,40,0,1,19,41,60
CHARAGUA,consulta externa,personas de 50 a 59 anos,2015-01-01,50,80,6,3,56,83,139
CHARAÑA,consulta externa,personas de 50 a 59 anos,2015-01-01,11,12,0,0,11,12,23
CHAYANTA,consulta externa,personas de 50 a 59 anos,2015-01-01,48,61,4,2,52,63,115
CHIMORE,consulta externa,personas de 50 a 59 anos,2015-01-01,36,49,3,5,39,54,93
CHIPAYA,consulta externa,personas de 50 a 59 anos,2015-01-01,0,9,0,1,0,10,10
CHOQUE COTA,consulta externa,personas de 50 a 59 anos,2015-01-01,3,3,0,0,3,3,6
CHUA COCANI,consulta externa,personas de 50 a 59 anos,2015-01-01,4,3,1,1,5,4,9
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 50 a 59 anos,2015-01-01,29,42,9,3,38,45,83
CHUMA,consulta externa,personas de 50 a 59 anos,2015-01-01,24,41,10,3,34,44,78
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 50 a 59 anos,2015-01-01,2,4,0,0,2,4,6
CKOCHAS,consulta externa,personas de 50 a 59 anos,2015-01-01,26,43,2,3,28,46,74
CLIZA,consulta externa,personas de 50 a 59 anos,2015-01-01,32,36,5,13,37,49,86
COBIJA,consulta externa,personas de 50 a 59 anos,2015-01-01,285,341,108,147,393,488,881
COCAPATA,consulta externa,personas de 50 a 59 anos,2015-01-01,8,14,0,0,8,14,22
COCHABAMBA,consulta externa,personas de 50 a 59 anos,2015-01-01,3457,5970,2993,5536,6450,11506,17956
COIPASA,consulta externa,personas de 50 a 59 anos,2015-01-01,2,3,0,0,2,3,5
COLCAPIRHUA,consulta externa,personas de 50 a 59 anos,2015-01-01,80,173,46,68,126,241,367
"COLCHA ""K""",consulta externa,personas de 50 a 59 anos,2015-01-01,33,51,0,2,33,53,86
COLLANA,consulta externa,personas de 50 a 59 anos,2015-01-01,11,7,1,0,12,7,19
COLOMI,consulta externa,personas de 50 a 59 anos,2015-01-01,11,17,0,1,11,18,29
COLPA BELGICA,consulta externa,personas de 50 a 59 anos,2015-01-01,31,55,5,5,36,60,96
COLQUECHACA,consulta externa,personas de 50 a 59 anos,2015-01-01,36,49,2,11,38,60,98
COLQUENCHA,consulta externa,personas de 50 a 59 anos,2015-01-01,18,17,4,4,22,21,43
COLQUIRI,consulta externa,personas de 50 a 59 anos,2015-01-01,24,22,7,10,31,32,63
COMANCHE,consulta externa,personas de 50 a 59 anos,2015-01-01,13,5,4,5,17,10,27
COMARAPA,consulta externa,personas de 50 a 59 anos,2015-01-01,41,62,8,22,49,84,133
COMBAYA,consulta externa,personas de 50 a 59 anos,2015-01-01,0,1,0,0,0,1,1
CONCEPCION,consulta externa,personas de 50 a 59 anos,2015-01-01,14,23,0,9,14,32,46
COPACABANA,consulta externa,personas de 50 a 59 anos,2015-01-01,16,22,1,0,17,22,39
CORIPATA,consulta externa,personas de 50 a 59 anos,2015-01-01,42,19,7,5,49,24,73
CORO CORO,consulta externa,personas de 50 a 59 anos,2015-01-01,19,34,2,7,21,41,62
COROICO,consulta externa,personas de 50 a 59 anos,2015-01-01,68,52,25,27,93,79,172
CORQUE,consulta externa,personas de 50 a 59 anos,2015-01-01,15,13,1,0,16,13,29
COTAGAITA,consulta externa,personas de 50 a 59 anos,2015-01-01,117,142,12,13,129,155,284
COTOCA,consulta externa,personas de 50 a 59 anos,2015-01-01,78,141,3,1,81,142,223
CRUZ DE MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2015-01-01,10,12,0,0,10,12,22
CUATRO CAÑADAS,consulta externa,personas de 50 a 59 anos,2015-01-01,30,43,0,0,30,43,73
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 50 a 59 anos,2015-01-01,4,5,0,0,4,5,9
CUEVO,consulta externa,personas de 50 a 59 anos,2015-01-01,17,31,4,3,21,34,55
CULPINA,consulta externa,personas de 50 a 59 anos,2015-01-01,32,51,0,2,32,53,85
CURAHUARA DE CARANGAS,consulta externa,personas de 50 a 59 anos,2015-01-01,11,11,0,1,11,12,23
CURVA,consulta externa,personas de 50 a 59 anos,2015-01-01,2,5,0,0,2,5,7
DESAGUADERO,consulta externa,personas de 50 a 59 anos,2015-01-01,18,11,2,1,20,12,32
EL ALTO,consulta externa,personas de 50 a 59 anos,2015-01-01,2109,3431,964,1710,3073,5141,8214
EL CHORO,consulta externa,personas de 50 a 59 anos,2015-01-01,9,9,0,1,9,10,19
EL PUENTE(STC),consulta externa,personas de 50 a 59 anos,2015-01-01,35,30,1,1,36,31,67
EL PUENTE(TJA),consulta externa,personas de 50 a 59 anos,2015-01-01,66,124,0,7,66,131,197
EL TORNO,consulta externa,personas de 50 a 59 anos,2015-01-01,240,330,55,85,295,415,710
EL VILLAR,consulta externa,personas de 50 a 59 anos,2015-01-01,58,64,3,4,61,68,129
ENTRE RIOS TRJ,consulta externa,personas de 50 a 59 anos,2015-01-01,175,254,7,6,182,260,442
ENTRE RIOS CBBA,consulta externa,personas de 50 a 59 anos,2015-01-01,28,34,9,10,37,44,81
ESCARA,consulta externa,personas de 50 a 59 anos,2015-01-01,6,3,0,0,6,3,9
ESCOMA,consulta externa,personas de 50 a 59 anos,2015-01-01,9,9,1,2,10,11,21
ESMERALDA,consulta externa,personas de 50 a 59 anos,2015-01-01,3,9,0,0,3,9,12
EUCALIPTUS,consulta externa,personas de 50 a 59 anos,2015-01-01,14,14,0,0,14,14,28
EUREKA (SANTOS MERCADO),consulta externa,personas de 50 a 59 anos,2015-01-01,3,0,2,0,5,0,5
EXALTACION,consulta externa,personas de 50 a 59 anos,2015-01-01,2,2,1,0,3,2,5
FERNANDEZ ALONSO,consulta externa,personas de 50 a 59 anos,2015-01-01,9,24,0,0,9,24,33
FILADELFIA,consulta externa,personas de 50 a 59 anos,2015-01-01,7,8,0,0,7,8,15
GENERAL SAAVEDRA,consulta externa,personas de 50 a 59 anos,2015-01-01,2,4,1,0,3,4,7
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 50 a 59 anos,2015-01-01,10,18,4,1,14,19,33
GUANAY,consulta externa,personas de 50 a 59 anos,2015-01-01,78,85,0,0,78,85,163
GUAQUI,consulta externa,personas de 50 a 59 anos,2015-01-01,13,15,0,2,13,17,30
GUAYARAMERIN,consulta externa,personas de 50 a 59 anos,2015-01-01,242,344,54,159,296,503,799
GUTIERREZ,consulta externa,personas de 50 a 59 anos,2015-01-01,20,38,0,0,20,38,58
HUACARETA,consulta externa,personas de 50 a 59 anos,2015-01-01,43,57,0,2,43,59,102
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 50 a 59 anos,2015-01-01,16,34,0,0,16,34,50
HUACHACALLA,consulta externa,personas de 50 a 59 anos,2015-01-01,16,21,2,7,18,28,46
HUANUNI,consulta externa,personas de 50 a 59 anos,2015-01-01,447,228,217,112,664,340,1004
HUARACAJE,consulta externa,personas de 50 a 59 anos,2015-01-01,9,16,0,1,9,17,26
HUARINA,consulta externa,personas de 50 a 59 anos,2015-01-01,1,9,0,2,1,11,12
HUATAJATA,consulta externa,personas de 50 a 59 anos,2015-01-01,9,6,3,9,12,15,27
HUAYLLAMARCA,consulta externa,personas de 50 a 59 anos,2015-01-01,12,12,0,1,12,13,25
HUMANATA,consulta externa,personas de 50 a 59 anos,2015-01-01,4,3,0,0,4,3,7
ICHOCA,consulta externa,personas de 50 a 59 anos,2015-01-01,9,7,0,0,9,7,16
ICLA,consulta externa,personas de 50 a 59 anos,2015-01-01,20,28,2,1,22,29,51
INCAHUASI,consulta externa,personas de 50 a 59 anos,2015-01-01,12,8,1,0,13,8,21
INGAVI (HUMAITA),consulta externa,personas de 50 a 59 anos,2015-01-01,3,3,0,1,3,4,7
INQUISIVI,consulta externa,personas de 50 a 59 anos,2015-01-01,16,21,1,0,17,21,38
IRUPANA (VILLA DE LANZA),consulta externa,personas de 50 a 59 anos,2015-01-01,39,65,6,5,45,70,115
IXIAMAS,consulta externa,personas de 50 a 59 anos,2015-01-01,23,14,5,0,28,14,42
JESUS DE MACHACA,consulta externa,personas de 50 a 59 anos,2015-01-01,45,61,11,10,56,71,127
LA ASUNTA,consulta externa,personas de 50 a 59 anos,2015-01-01,52,50,3,2,55,52,107
LA GUARDIA,consulta externa,personas de 50 a 59 anos,2015-01-01,92,145,3,8,95,153,248
LA PAZ,consulta externa,personas de 50 a 59 anos,2015-01-01,4455,7012,3518,6191,7973,13203,21176
LA RIVERA,consulta externa,personas de 50 a 59 anos,2015-01-01,2,2,0,0,2,2,4
LAGUNILLAS,consulta externa,personas de 50 a 59 anos,2015-01-01,36,45,0,1,36,46,82
LAJA,consulta externa,personas de 50 a 59 anos,2015-01-01,10,36,1,5,11,41,52
LAS CARRERAS,consulta externa,personas de 50 a 59 anos,2015-01-01,30,46,0,0,30,46,76
LICOMA PAMPA,consulta externa,personas de 50 a 59 anos,2015-01-01,6,12,0,0,6,12,18
LLALLAGUA,consulta externa,personas de 50 a 59 anos,2015-01-01,172,206,40,51,212,257,469
LLICA,consulta externa,personas de 50 a 59 anos,2015-01-01,8,24,0,0,8,24,32
LORETO,consulta externa,personas de 50 a 59 anos,2015-01-01,13,13,1,1,14,14,28
LURIBAY,consulta externa,personas de 50 a 59 anos,2015-01-01,42,33,3,2,45,35,80
MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2015-01-01,25,33,2,4,27,37,64
MACHARETI,consulta externa,personas de 50 a 59 anos,2015-01-01,43,52,2,3,45,55,100
MAGDALENA,consulta externa,personas de 50 a 59 anos,2015-01-01,43,84,20,23,63,107,170
MAIRANA,consulta externa,personas de 50 a 59 anos,2015-01-01,24,34,4,7,28,41,69
MALLA,consulta externa,personas de 50 a 59 anos,2015-01-01,2,4,0,0,2,4,6
MAPIRI,consulta externa,personas de 50 a 59 anos,2015-01-01,35,29,2,6,37,35,72
MECAPACA,consulta externa,personas de 50 a 59 anos,2015-01-01,6,13,0,0,6,13,19
MINEROS,consulta externa,personas de 50 a 59 anos,2015-01-01,8,9,0,0,8,9,17
MIZQUE,consulta externa,personas de 50 a 59 anos,2015-01-01,16,23,1,1,17,24,41
MOCOMOCO,consulta externa,personas de 50 a 59 anos,2015-01-01,34,35,0,1,34,36,70
MOJINETE,consulta externa,personas de 50 a 59 anos,2015-01-01,0,2,0,0,0,2,2
MOJOCOYA,consulta externa,personas de 50 a 59 anos,2015-01-01,15,49,4,2,19,51,70
MONTEAGUDO,consulta externa,personas de 50 a 59 anos,2015-01-01,209,295,29,18,238,313,551
MONTERO,consulta externa,personas de 50 a 59 anos,2015-01-01,288,592,66,256,354,848,1202
MORO MORO,consulta externa,personas de 50 a 59 anos,2015-01-01,9,18,0,2,9,20,29
MOROCHATA,consulta externa,personas de 50 a 59 anos,2015-01-01,14,27,1,4,15,31,46
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 50 a 59 anos,2015-01-01,21,9,0,0,21,9,30
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 50 a 59 anos,2015-01-01,11,3,0,0,11,3,14
OCURI,consulta externa,personas de 50 a 59 anos,2015-01-01,30,31,0,1,30,32,62
OKINAWA,consulta externa,personas de 50 a 59 anos,2015-01-01,46,60,1,4,47,64,111
OMEREQUE,consulta externa,personas de 50 a 59 anos,2015-01-01,25,42,1,0,26,42,68
ORURO,consulta externa,personas de 50 a 59 anos,2015-01-01,1808,2940,735,1550,2543,4490,7033
PADCAYA,consulta externa,personas de 50 a 59 anos,2015-01-01,147,207,6,5,153,212,365
PADILLA,consulta externa,personas de 50 a 59 anos,2015-01-01,80,185,2,1,82,186,268
PAILON,consulta externa,personas de 50 a 59 anos,2015-01-01,66,71,3,3,69,74,143
PALCA,consulta externa,personas de 50 a 59 anos,2015-01-01,30,18,3,1,33,19,52
PALOS BLANCOS,consulta externa,personas de 50 a 59 anos,2015-01-01,71,65,4,0,75,65,140
PAMPA AULLAGAS,consulta externa,personas de 50 a 59 anos,2015-01-01,7,7,0,0,7,7,14
PAMPA GRANDE,consulta externa,personas de 50 a 59 anos,2015-01-01,10,15,1,2,11,17,28
PAPEL PAMPA,consulta externa,personas de 50 a 59 anos,2015-01-01,29,15,5,0,34,15,49
PASORAPA,consulta externa,personas de 50 a 59 anos,2015-01-01,16,24,1,0,17,24,41
PATACAMAYA,consulta externa,personas de 50 a 59 anos,2015-01-01,16,23,2,6,18,29,47
PAZÑA,consulta externa,personas de 50 a 59 anos,2015-01-01,10,17,0,0,10,17,27
PELECHUCO,consulta externa,personas de 50 a 59 anos,2015-01-01,18,23,1,1,19,24,43
POCOATA,consulta externa,personas de 50 a 59 anos,2015-01-01,16,24,0,0,16,24,40
POCONA,consulta externa,personas de 50 a 59 anos,2015-01-01,33,31,1,0,34,31,65
POJO (CBBA),consulta externa,personas de 50 a 59 anos,2015-01-01,19,24,1,3,20,27,47
POOPO,consulta externa,personas de 50 a 59 anos,2015-01-01,29,15,4,3,33,18,51
PORCO,consulta externa,personas de 50 a 59 anos,2015-01-01,5,7,0,0,5,7,12
POROMA,consulta externa,personas de 50 a 59 anos,2015-01-01,30,47,3,1,33,48,81
PORONGO,consulta externa,personas de 50 a 59 anos,2015-01-01,22,56,1,0,23,56,79
PORTACHUELO,consulta externa,personas de 50 a 59 anos,2015-01-01,81,209,10,37,91,246,337
PORVENIR,consulta externa,personas de 50 a 59 anos,2015-01-01,12,15,6,10,18,25,43
POSTRER VALLE,consulta externa,personas de 50 a 59 anos,2015-01-01,6,6,0,0,6,6,12
POTOSI,consulta externa,personas de 50 a 59 anos,2015-01-01,1523,2522,457,325,1980,2847,4827
PRESTO,consulta externa,personas de 50 a 59 anos,2015-01-01,24,35,0,0,24,35,59
PUCARA,consulta externa,personas de 50 a 59 anos,2015-01-01,12,24,2,9,14,33,47
PUCARANI,consulta externa,personas de 50 a 59 anos,2015-01-01,28,30,3,2,31,32,63
PUERTO ACOSTA,consulta externa,personas de 50 a 59 anos,2015-01-01,28,19,0,1,28,20,48
PUERTO CARABUCO,consulta externa,personas de 50 a 59 anos,2015-01-01,37,27,13,3,50,30,80
PUERTO GONZALO MORENO,consulta externa,personas de 50 a 59 anos,2015-01-01,18,28,1,2,19,30,49
PUERTO PEREZ,consulta externa,personas de 50 a 59 anos,2015-01-01,20,13,4,3,24,16,40
PUERTO QUIJARRO,consulta externa,personas de 50 a 59 anos,2015-01-01,86,87,5,13,91,100,191
PUERTO RICO,consulta externa,personas de 50 a 59 anos,2015-01-01,40,20,0,3,40,23,63
PUERTO SILES,consulta externa,personas de 50 a 59 anos,2015-01-01,8,7,0,0,8,7,15
PUERTO SUAREZ,consulta externa,personas de 50 a 59 anos,2015-01-01,14,49,2,2,16,51,67
PUERTO VILLARROEL,consulta externa,personas de 50 a 59 anos,2015-01-01,112,118,7,8,119,126,245
PUNA,consulta externa,personas de 50 a 59 anos,2015-01-01,48,75,1,7,49,82,131
PUNATA,consulta externa,personas de 50 a 59 anos,2015-01-01,106,175,47,86,153,261,414
QUIABAYA,consulta externa,personas de 50 a 59 anos,2015-01-01,10,5,0,0,10,5,15
QUILLACOLLO,consulta externa,personas de 50 a 59 anos,2015-01-01,674,1265,290,591,964,1856,2820
QUIME,consulta externa,personas de 50 a 59 anos,2015-01-01,65,29,8,4,73,33,106
QUIRUSILLAS,consulta externa,personas de 50 a 59 anos,2015-01-01,3,5,1,0,4,5,9
RAVELO,consulta externa,personas de 50 a 59 anos,2015-01-01,36,52,0,1,36,53,89
REYES,consulta externa,personas de 50 a 59 anos,2015-01-01,40,47,10,15,50,62,112
RIBERALTA,consulta externa,personas de 50 a 59 anos,2015-01-01,506,753,114,146,620,899,1519
ROBORE,consulta externa,personas de 50 a 59 anos,2015-01-01,111,169,4,27,115,196,311
RURRENABAQUE,consulta externa,personas de 50 a 59 anos,2015-01-01,110,142,48,110,158,252,410
SABAYA,consulta externa,personas de 50 a 59 anos,2015-01-01,22,28,3,1,25,29,54
SACABA,consulta externa,personas de 50 a 59 anos,2015-01-01,271,394,107,145,378,539,917
SACABAMBA,consulta externa,personas de 50 a 59 anos,2015-01-01,10,15,1,0,11,15,26
SACACA,consulta externa,personas de 50 a 59 anos,2015-01-01,25,20,1,1,26,21,47
SAIPINA,consulta externa,personas de 50 a 59 anos,2015-01-01,15,17,2,5,17,22,39
SALINAS DE GARCI MENDOZA,consulta externa,personas de 50 a 59 anos,2015-01-01,42,45,1,4,43,49,92
SAMAIPATA,consulta externa,personas de 50 a 59 anos,2015-01-01,31,32,3,1,34,33,67
SAN AGUSTIN,consulta externa,personas de 50 a 59 anos,2015-01-01,16,36,1,3,17,39,56
SAN ANDRES,consulta externa,personas de 50 a 59 anos,2015-01-01,24,20,3,3,27,23,50
SAN ANDRES DE MACHACA,consulta externa,personas de 50 a 59 anos,2015-01-01,14,19,5,6,19,25,44
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 50 a 59 anos,2015-01-01,4,5,0,0,4,5,9
SAN ANTONIO DE LOMERIO,consulta externa,personas de 50 a 59 anos,2015-01-01,10,21,0,1,10,22,32
SAN BENITO,consulta externa,personas de 50 a 59 anos,2015-01-01,9,17,1,10,10,27,37
SAN BORJA,consulta externa,personas de 50 a 59 anos,2015-01-01,76,107,3,9,79,116,195
SAN BUENA VENTURA,consulta externa,personas de 50 a 59 anos,2015-01-01,32,42,4,2,36,44,80
SAN CARLOS,consulta externa,personas de 50 a 59 anos,2015-01-01,40,82,2,20,42,102,144
SAN IGNACIO,consulta externa,personas de 50 a 59 anos,2015-01-01,88,121,0,4,88,125,213
SAN IGNACIO DE VELASCO,consulta externa,personas de 50 a 59 anos,2015-01-01,71,95,14,27,85,122,207
SAN JAVIER(BNI),consulta externa,personas de 50 a 59 anos,2015-01-01,12,5,0,1,12,6,18
SAN JAVIER(STC),consulta externa,personas de 50 a 59 anos,2015-01-01,19,21,2,1,21,22,43
SAN JOAQUIN,consulta externa,personas de 50 a 59 anos,2015-01-01,45,57,2,0,47,57,104
SAN JOSE DE CHIQUITOS,consulta externa,personas de 50 a 59 anos,2015-01-01,61,122,6,8,67,130,197
SAN JUAN DE YAPACANI,consulta externa,personas de 50 a 59 anos,2015-01-01,9,22,2,11,11,33,44
SAN JULIAN,consulta externa,personas de 50 a 59 anos,2015-01-01,121,120,3,4,124,124,248
SAN LORENZO(PND),consulta externa,personas de 50 a 59 anos,2015-01-01,7,12,0,0,7,12,19
SAN LORENZO(TJA),consulta externa,personas de 50 a 59 anos,2015-01-01,116,187,9,5,125,192,317
SAN LUCAS,consulta externa,personas de 50 a 59 anos,2015-01-01,65,133,0,0,65,133,198
SAN MATIAS,consulta externa,personas de 50 a 59 anos,2015-01-01,23,20,5,0,28,20,48
SAN MIGUEL DE VELASCO,consulta externa,personas de 50 a 59 anos,2015-01-01,7,20,7,10,14,30,44
SAN PABLO DE LIPEZ,consulta externa,personas de 50 a 59 anos,2015-01-01,7,20,0,0,7,20,27
SAN PEDRO,consulta externa,personas de 50 a 59 anos,2015-01-01,28,39,1,4,29,43,72
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 50 a 59 anos,2015-01-01,19,24,1,1,20,25,45
SAN PEDRO DE CURAHUARA,consulta externa,personas de 50 a 59 anos,2015-01-01,27,33,1,1,28,34,62
SAN PEDRO DE QUEMES,consulta externa,personas de 50 a 59 anos,2015-01-01,1,5,0,0,1,5,6
SAN PEDRO DE TIQUINA,consulta externa,personas de 50 a 59 anos,2015-01-01,10,9,6,1,16,10,26
SAN PEDRO(PND),consulta externa,personas de 50 a 59 anos,2015-01-01,4,4,0,0,4,4,8
SAN RAFAEL,consulta externa,personas de 50 a 59 anos,2015-01-01,6,19,1,5,7,24,31
SAN RAMON BENI,consulta externa,personas de 50 a 59 anos,2015-01-01,34,57,1,0,35,57,92
SAN RAMON SCZ,consulta externa,personas de 50 a 59 anos,2015-01-01,23,24,3,2,26,26,52
SANTA ANA,consulta externa,personas de 50 a 59 anos,2015-01-01,14,38,29,38,43,76,119
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 50 a 59 anos,2015-01-01,6227,9858,1445,2812,7672,12670,20342
SANTA ROSA,consulta externa,personas de 50 a 59 anos,2015-01-01,39,73,6,30,45,103,148
SANTA ROSA DEL SARA,consulta externa,personas de 50 a 59 anos,2015-01-01,52,52,1,2,53,54,107
SANTIAGO DE CALLAPA,consulta externa,personas de 50 a 59 anos,2015-01-01,2,6,0,0,2,6,8
SANTIAGO DE HUARI,consulta externa,personas de 50 a 59 anos,2015-01-01,72,51,5,4,77,55,132
SANTIAGO DE HUATA,consulta externa,personas de 50 a 59 anos,2015-01-01,13,29,2,1,15,30,45
SANTIAGO DE MACHACA,consulta externa,personas de 50 a 59 anos,2015-01-01,7,8,0,0,7,8,15
SANTIVAÑES,consulta externa,personas de 50 a 59 anos,2015-01-01,15,26,1,0,16,26,42
SANTUARIO DE QUILLACAS,consulta externa,personas de 50 a 59 anos,2015-01-01,11,5,0,0,11,5,16
SAPAHAQUI,consulta externa,personas de 50 a 59 anos,2015-01-01,33,23,10,1,43,24,67
SENA,consulta externa,personas de 50 a 59 anos,2015-01-01,28,30,2,1,30,31,61
SHINAOTA,consulta externa,personas de 50 a 59 anos,2015-01-01,51,50,5,9,56,59,115
SICA SICA (VILLA AROMA),consulta externa,personas de 50 a 59 anos,2015-01-01,40,61,2,6,42,67,109
SICAYA,consulta externa,personas de 50 a 59 anos,2015-01-01,6,3,1,0,7,3,10
SIPE SIPE,consulta externa,personas de 50 a 59 anos,2015-01-01,43,103,20,6,63,109,172
SOPACHUY,consulta externa,personas de 50 a 59 anos,2015-01-01,26,48,3,0,29,48,77
SORACACHI,consulta externa,personas de 50 a 59 anos,2015-01-01,9,14,1,1,10,15,25
SORATA,consulta externa,personas de 50 a 59 anos,2015-01-01,23,28,1,18,24,46,70
