municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
CHIMORE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,2,2
CULPINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,3,3
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
EL TORNO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
EXALTACION,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
ICLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
PADCAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,4,4
TARACO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
URIONDO (A. CONCEPCION),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
VACAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
VILA VILA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,3,3
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
YACUIBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-04-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
AIQUILE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
ATOCHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
BELLA FLOR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,3,3
CARACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
CARAPARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
COCHABAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
CULPINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
GUANAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
LA RIVERA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
RIBERALTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
SABAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,5,5
SAN MATIAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
UMALA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
URIONDO (A. CONCEPCION),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
VIACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,2,2
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
WARNES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-05-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
AYO AYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
BATALLAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
CALAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
CHARAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
CORQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
DESAGUADERO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
ESCOMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
GUTIERREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
MIZQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
PUERTO RICO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
TARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
UMALA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,2,2
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-06-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,4,4
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,2,2
FILADELFIA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,2,2
HUMANATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,3,3
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
SORATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,2,2
TARACO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
TEOPONTE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
TIAWANACU,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
TURCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
VILA VILA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
VILLA MONTES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-07-01,1,1
ACACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
ANCORAIMES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
ATOCHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
CAMIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,3,3
CARAPARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
CHUA COCANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
COCHABAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
CORQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
MAGDALENA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
MAIRANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
MOCOMOCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
PAZÑA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
TEOPONTE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,2,2
YAPACANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
YOCALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-08-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,2,2
AIQUILE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
AYO AYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
AZURDUY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,3,3
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
CHAQUI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2017-09-01,1,1
