municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
CALACOTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
CALAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
CARACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,6,6
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
CARAPARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,8,8
CATACORA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CHACARILLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,5,5
CHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CHARAÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,4,4
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CHIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,8,8
CLIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,10,10
COCHABAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,8,8
COLLANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,22,22
COLQUENCHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,4,4
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,6,6
COMBAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CONCEPCION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,4,4
COPACABANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
COROICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,5,5
COTOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CUEVO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
EL CHORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,4,4
GUANAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
GUAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
GUTIERREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,5,5
HUACARETA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
HUARINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,4,4
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,7,7
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
LA ASUNTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,7,7
LAJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
LORETO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
MIZQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,13,13
MOROCHATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,18,18
ORURO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,5,5
PADCAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,5,5
PADILLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,7,7
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,8,8
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,21,21
POOPO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
POROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,9,9
PORONGO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
POTOSI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
PRESTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,13,13
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,13,13
PUERTO GONZALO MORENO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
PUERTO SILES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
PUNA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,4,4
RAVELO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,8,8
REYES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
RIBERALTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,4,4
SABAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
SACABAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
SAN AGUSTIN,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,5,5
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
SAN BORJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,8,8
SAN JUAN DE YAPACANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,6,6
SAN MATIAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
SAN PEDRO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,16,16
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
SAN PEDRO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
SANTA ANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
SANTA ROSA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
SANTIAGO DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,5,5
SHINAOTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,4,4
SICAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
SORACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,4,4
SORATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
SUCRE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
TACOPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
TAHUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,13,13
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,4,4
TARACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
TARIJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
TEOPONTE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,16,16
TOLEDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
TOMAVE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
TORO TORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,7,7
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,8,8
UMALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,7,7
UNCIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,4,4
VACAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,7,7
VIACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,3,3
VILA VILA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
VILLA MONTES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,5,5
VINTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,4,4
YACUIBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,2,2
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-01-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,5,5
ACHOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,5,5
ANCORAIMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,5,5
ANDAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
ANTEQUERA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
ANZALDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
APOLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
ARBIETO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,4,4
ARQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,4,4
ATOCHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
AUCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
AYATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,5,5
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,9,9
AZURDUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,5,5
BOLIVAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
CALACOTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
CALAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,4,4
CAMARGO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
CAMIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,4,4
CARACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,9,9
CATACORA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,9,9
CHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
CHARAÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,5,5
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,4,4
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,5,5
CLIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
COIPASA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,6,6
COLOMI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,19,19
COLQUENCHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
COMANCHE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
COMARAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
COMBAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
CONCEPCION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
CORIPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,5,5
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
COTOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
CUATRO CAÑADAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,5,5
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,6,6
GUTIERREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,9,9
HUACARETA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
HUARINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
HUMANATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
ICLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,4,4
IXIAMAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,6,6
LA ASUNTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,5,5
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
LAS CARRERAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
LORETO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
LURIBAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
MACHARETI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
MECAPACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,10,10
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
ORURO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,7,7
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,6,6
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,8,8
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,4,4
PAZÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,5,5
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,17,17
POCONA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
POJO (CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,4,4
PORONGO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
PORVENIR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,4,4
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,10,10
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,13,13
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
PUERTO RICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,4,4
PUNATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
QUIABAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
RAVELO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
REYES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
RIBERALTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,2,2
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,1,1
SABAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,4,4
SACACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,8,8
SAN AGUSTIN,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2017-02-01,3,3
