municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
SACABA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,1,1
SAN IGNACIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,3,3
SAN JULIAN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,2,2
SAN LUCAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,2,2
SAN PEDRO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,76,76
SANTA ROSA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,1,1
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,24,24
TARACO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,1,1
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,11,11
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,2,2
TOMAVE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,1,1
TOMINA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,9,9
TUPIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,2,2
UNCIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,2,2
UYUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,1,1
VACAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,5,5
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,1,1
WARNES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,4,4
YAPACANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-01-01,2,2
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
AZURDUY,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,7,7
BETANZOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
CABEZAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
CAMARGO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
CAPINOTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,3,3
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
CHARAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
CHAYANTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
CHIMORE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
CLIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,107,107
COLOMI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,3,3
COMARAPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
CONCEPCION,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,72,72
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,10,10
HUACARETA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
HUARACAJE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
ICHOCA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
LA ASUNTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
LA GUARDIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,115,115
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
MAIRANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,6,6
MOROCHATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,31,31
PADILLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,3,3
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,29,29
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
PUNATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,7,7
QUIME,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
REYES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
RIBERALTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,19,19
ROBORE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
SACACA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
SAN CARLOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
SAN IGNACIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,4,4
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
SAN JOAQUIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,3,3
SANTA ANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,67,67
SANTIAGO DE CALLAPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
SORATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,22,22
TARABUCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,15,15
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,13,13
TUPIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
UNCIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
UYUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
VALLEGRANDE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,3,3
VIACHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,4,4
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,5,5
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
VINTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
WARNES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,4,4
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,6,6
YANACACHI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,1,1
YAPACANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-02-01,2,2
ACACIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
ACHACACHI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,2,2
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
APOLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,2,2
AYO AYO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
BERMEJO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,2,2
CABEZAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
CAJUATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
CAMARGO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,5,5
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,4,4
CHARAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
CHAYANTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,8,8
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,94,94
COMARAPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
CONCEPCION,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,3,3
CORIPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,61,61
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,2,2
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,5,5
HUANUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
LA GUARDIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,106,106
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,4,4
MAGDALENA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,3,3
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,11,11
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,31,31
PADCAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,3,3
PELECHUCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,2,2
POCONA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
PORTACHUELO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,27,27
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,2,2
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,4,4
PUNATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,5,5
RAVELO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
RIBERALTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,19,19
ROBORE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,2,2
SAN IGNACIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,3,3
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,3,3
SAN JULIAN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,3,3
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,3,3
SANTA ANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,53,53
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,20,20
TARABUCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,10,10
TARVITA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,2,2
TOMAVE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,2,2
TOMINA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,2,2
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,4,4
TUPIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,2,2
UNCIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,2,2
URUBICHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,2,2
VALLEGRANDE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,4,4
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,5,5
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,4,4
WARNES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,3,3
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,5,5
YOCALLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-03-01,1,1
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,2,2
AZURDUY,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,2,2
BAURES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,2,2
BETANZOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
CABEZAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,2,2
CAJUATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
CAMARGO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,2,2
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,5,5
CHARAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,3,3
CHIMORE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
CLIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,7,7
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,89,89
COLQUECHACA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,3,3
CONCEPCION,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,37,37
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,6,6
HUARACAJE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
LA ASUNTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,94,94
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,4,4
MAIRANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
MINEROS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,2,2
MONTEAGUDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,3,3
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,17,17
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,37,37
PAILON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
PALCA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
POCONA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
POROMA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,2,2
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,20,20
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,3,3
PUNA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,2,2
PUNATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,4,4
RIBERALTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,10,10
SACABA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,4,4
SAMAIPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
SAN ANDRES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,2,2
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,2,2
SAN MATIAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
SAN RAFAEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,2,2
SAN RAMON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,2,2
SANTA ANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,61,61
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,36,36
TAPACARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
TARABUCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,13,13
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
TOMINA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2009-04-01,1,1
