municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
GUANAY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,7,7
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,2,2
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,75,75
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,7,7
MACHARETI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,180,180
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,41,41
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,3,3
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
POCONA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,41,41
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,7,7
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,4,4
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,4,4
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,9,9
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
SACABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,3,3
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,5,5
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,16,16
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,241,241
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
SOPACHUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,32,32
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,19,19
TIPUANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,2,2
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,16,16
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,2,2
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,4,4
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,5,5
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-01-01,6,6
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,2,2
ALTO BENI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,2,2
CAIROMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,3,3
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,7,7
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,91,91
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,2,2
COLQUIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
COPACABANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,2,2
COTOCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,5,5
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,72,72
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
FILADELFIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,2,2
LA ASUNTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,2,2
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,84,84
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
MINEROS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,2,2
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,149,149
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,38,38
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
PORCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,28,28
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,2,2
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,19,19
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,5,5
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,12,12
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,17,17
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,2,2
SAN PEDRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,224,224
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,27,27
TARABUCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
TARACO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,21,21
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,5,5
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,30,30
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,5,5
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,4,4
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,4,4
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,2,2
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,2,2
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-02-01,7,7
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,2,2
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,2,2
CARACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,3,3
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,3,3
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,5,5
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,86,86
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
COLOMI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
COPACABANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
CORIPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
COTOCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,3,3
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,12,12
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,78,78
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
GUANAY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,5,5
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,98,98
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,8,8
LORETO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,2,2
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
MOCOMOCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,2,2
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,61,61
OKINAWA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,33,33
PASORAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
POCOATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
PORCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
POROMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,26,26
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,3,3
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,5,5
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,6,6
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,16,16
ROBORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,5,5
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,7,7
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,21,21
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,224,224
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,34,34
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,15,15
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,14,14
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,4,4
URUBICHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,3,3
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,3,3
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,4,4
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,7,7
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-03-01,3,3
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
ACHOCALLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
ALTO BENI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
APOLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
ARANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
ATOCHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,3,3
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
CABEZAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,3,3
CAJUATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
CARACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,4,4
CHAQUI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,3,3
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,109,109
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
COPACABANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,15,15
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,61,61
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
GUTIERREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,3,3
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,93,93
LAS CARRERAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,8,8
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,3,3
OCURI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
OKINAWA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,24,24
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,25,25
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,21,21
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
QUIRUSILLAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
RAVELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,20,20
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,3,3
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,4,4
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,6,6
SAN JAVIER(BNI),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,40,40
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
SAN PEDRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,224,224
SENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,15,15
TARATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,27,27
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
TINGUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,10,10
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,4,4
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,2,2
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,7,7
YAMPARAEZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
YOTALA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-04-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-05-01,1,1
ACHOCALLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-05-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-05-01,1,1
ANDAMARCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-05-01,1,1
APOLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-05-01,2,2
ARBIETO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2020-05-01,1,1
