municipality,group,variable,month,Vaginales,TOTAL
COLLANA,atencion de partos en servicios,vaginales,2020-01-01,2,2
COLOMI,atencion de partos en servicios,vaginales,2020-01-01,11,11
COLPA BELGICA,atencion de partos en servicios,vaginales,2020-01-01,3,3
COLQUECHACA,atencion de partos en servicios,vaginales,2020-01-01,20,20
COLQUENCHA,atencion de partos en servicios,vaginales,2020-01-01,4,4
COLQUIRI,atencion de partos en servicios,vaginales,2020-01-01,7,7
COMANCHE,atencion de partos en servicios,vaginales,2020-01-01,1,1
COMARAPA,atencion de partos en servicios,vaginales,2020-01-01,15,15
CONCEPCION,atencion de partos en servicios,vaginales,2020-01-01,25,25
COPACABANA,atencion de partos en servicios,vaginales,2020-01-01,8,8
CORIPATA,atencion de partos en servicios,vaginales,2020-01-01,11,11
CORO CORO,atencion de partos en servicios,vaginales,2020-01-01,4,4
COROICO,atencion de partos en servicios,vaginales,2020-01-01,15,15
COTAGAITA,atencion de partos en servicios,vaginales,2020-01-01,14,14
COTOCA,atencion de partos en servicios,vaginales,2020-01-01,59,59
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2020-01-01,17,17
CUEVO,atencion de partos en servicios,vaginales,2020-01-01,5,5
CULPINA,atencion de partos en servicios,vaginales,2020-01-01,20,20
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2020-01-01,1,1
DESAGUADERO,atencion de partos en servicios,vaginales,2020-01-01,3,3
EL ALTO,atencion de partos en servicios,vaginales,2020-01-01,1000,1000
EL CHORO,atencion de partos en servicios,vaginales,2020-01-01,2,2
EL PUENTE(STC),atencion de partos en servicios,vaginales,2020-01-01,4,4
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2020-01-01,5,5
EL TORNO,atencion de partos en servicios,vaginales,2020-01-01,50,50
EL VILLAR,atencion de partos en servicios,vaginales,2020-01-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2020-01-01,13,13
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2020-01-01,45,45
ESCOMA,atencion de partos en servicios,vaginales,2020-01-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2020-01-01,6,6
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2020-01-01,15,15
GUANAY,atencion de partos en servicios,vaginales,2020-01-01,13,13
GUAQUI,atencion de partos en servicios,vaginales,2020-01-01,3,3
GUAYARAMERIN,atencion de partos en servicios,vaginales,2020-01-01,53,53
GUTIERREZ,atencion de partos en servicios,vaginales,2020-01-01,8,8
HUACARETA,atencion de partos en servicios,vaginales,2020-01-01,6,6
HUANUNI,atencion de partos en servicios,vaginales,2020-01-01,12,12
HUARACAJE,atencion de partos en servicios,vaginales,2020-01-01,2,2
HUARINA,atencion de partos en servicios,vaginales,2020-01-01,2,2
HUATAJATA,atencion de partos en servicios,vaginales,2020-01-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2020-01-01,3,3
ICLA,atencion de partos en servicios,vaginales,2020-01-01,4,4
INCAHUASI,atencion de partos en servicios,vaginales,2020-01-01,4,4
INQUISIVI,atencion de partos en servicios,vaginales,2020-01-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2020-01-01,7,7
IXIAMAS,atencion de partos en servicios,vaginales,2020-01-01,10,10
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2020-01-01,4,4
LA ASUNTA,atencion de partos en servicios,vaginales,2020-01-01,38,38
LA GUARDIA,atencion de partos en servicios,vaginales,2020-01-01,55,55
LA PAZ,atencion de partos en servicios,vaginales,2020-01-01,673,673
LAGUNILLAS,atencion de partos en servicios,vaginales,2020-01-01,1,1
LAJA,atencion de partos en servicios,vaginales,2020-01-01,6,6
LAS CARRERAS,atencion de partos en servicios,vaginales,2020-01-01,1,1
LICOMA PAMPA,atencion de partos en servicios,vaginales,2020-01-01,4,4
LLALLAGUA,atencion de partos en servicios,vaginales,2020-01-01,51,51
LLICA,atencion de partos en servicios,vaginales,2020-01-01,1,1
LURIBAY,atencion de partos en servicios,vaginales,2020-01-01,4,4
MACHACAMARCA,atencion de partos en servicios,vaginales,2020-01-01,2,2
MACHARETI,atencion de partos en servicios,vaginales,2020-01-01,3,3
MAGDALENA,atencion de partos en servicios,vaginales,2020-01-01,13,13
MAIRANA,atencion de partos en servicios,vaginales,2020-01-01,12,12
MAPIRI,atencion de partos en servicios,vaginales,2020-01-01,13,13
MECAPACA,atencion de partos en servicios,vaginales,2020-01-01,7,7
MINEROS,atencion de partos en servicios,vaginales,2020-01-01,11,11
MIZQUE,atencion de partos en servicios,vaginales,2020-01-01,16,16
MOJINETE,atencion de partos en servicios,vaginales,2020-01-01,1,1
MOJOCOYA,atencion de partos en servicios,vaginales,2020-01-01,7,7
MONTEAGUDO,atencion de partos en servicios,vaginales,2020-01-01,18,18
MONTERO,atencion de partos en servicios,vaginales,2020-01-01,105,105
MORO MORO,atencion de partos en servicios,vaginales,2020-01-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,vaginales,2020-01-01,1,1
OCURI,atencion de partos en servicios,vaginales,2020-01-01,2,2
OKINAWA,atencion de partos en servicios,vaginales,2020-01-01,9,9
OMEREQUE,atencion de partos en servicios,vaginales,2020-01-01,3,3
ORURO,atencion de partos en servicios,vaginales,2020-01-01,308,308
PADCAYA,atencion de partos en servicios,vaginales,2020-01-01,7,7
PADILLA,atencion de partos en servicios,vaginales,2020-01-01,10,10
PAILON,atencion de partos en servicios,vaginales,2020-01-01,27,27
PALCA,atencion de partos en servicios,vaginales,2020-01-01,6,6
PALOS BLANCOS,atencion de partos en servicios,vaginales,2020-01-01,42,42
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2020-01-01,1,1
PAMPA GRANDE,atencion de partos en servicios,vaginales,2020-01-01,7,7
PAPEL PAMPA,atencion de partos en servicios,vaginales,2020-01-01,3,3
PASORAPA,atencion de partos en servicios,vaginales,2020-01-01,4,4
PATACAMAYA,atencion de partos en servicios,vaginales,2020-01-01,29,29
PAZÑA,atencion de partos en servicios,vaginales,2020-01-01,1,1
POCOATA,atencion de partos en servicios,vaginales,2020-01-01,12,12
POCONA,atencion de partos en servicios,vaginales,2020-01-01,14,14
POJO (CBBA),atencion de partos en servicios,vaginales,2020-01-01,11,11
POOPO,atencion de partos en servicios,vaginales,2020-01-01,1,1
PORCO,atencion de partos en servicios,vaginales,2020-01-01,8,8
POROMA,atencion de partos en servicios,vaginales,2020-01-01,5,5
PORONGO,atencion de partos en servicios,vaginales,2020-01-01,1,1
PORTACHUELO,atencion de partos en servicios,vaginales,2020-01-01,8,8
PORVENIR,atencion de partos en servicios,vaginales,2020-01-01,3,3
POSTRER VALLE,atencion de partos en servicios,vaginales,2020-01-01,1,1
POTOSI,atencion de partos en servicios,vaginales,2020-01-01,325,325
PUCARA,atencion de partos en servicios,vaginales,2020-01-01,1,1
PUCARANI,atencion de partos en servicios,vaginales,2020-01-01,10,10
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2020-01-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2020-01-01,5,5
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2020-01-01,8,8
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2020-01-01,16,16
PUERTO RICO,atencion de partos en servicios,vaginales,2020-01-01,11,11
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2020-01-01,15,15
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2020-01-01,98,98
PUNA,atencion de partos en servicios,vaginales,2020-01-01,7,7
PUNATA,atencion de partos en servicios,vaginales,2020-01-01,29,29
QUILLACOLLO,atencion de partos en servicios,vaginales,2020-01-01,143,143
QUIME,atencion de partos en servicios,vaginales,2020-01-01,2,2
RAQAYPAMPA(ETA),atencion de partos en servicios,vaginales,2020-01-01,2,2
RAVELO,atencion de partos en servicios,vaginales,2020-01-01,4,4
REYES,atencion de partos en servicios,vaginales,2020-01-01,12,12
RIBERALTA,atencion de partos en servicios,vaginales,2020-01-01,155,155
ROBORE,atencion de partos en servicios,vaginales,2020-01-01,12,12
RURRENABAQUE,atencion de partos en servicios,vaginales,2020-01-01,28,28
SABAYA,atencion de partos en servicios,vaginales,2020-01-01,6,6
SACABA,atencion de partos en servicios,vaginales,2020-01-01,128,128
SACABAMBA,atencion de partos en servicios,vaginales,2020-01-01,2,2
SACACA,atencion de partos en servicios,vaginales,2020-01-01,17,17
SAIPINA,atencion de partos en servicios,vaginales,2020-01-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2020-01-01,8,8
SAMAIPATA,atencion de partos en servicios,vaginales,2020-01-01,7,7
SAN ANDRES,atencion de partos en servicios,vaginales,2020-01-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2020-01-01,7,7
SAN BORJA,atencion de partos en servicios,vaginales,2020-01-01,33,33
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2020-01-01,14,14
SAN CARLOS,atencion de partos en servicios,vaginales,2020-01-01,15,15
SAN IGNACIO,atencion de partos en servicios,vaginales,2020-01-01,23,23
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2020-01-01,92,92
SAN JAVIER(BNI),atencion de partos en servicios,vaginales,2020-01-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2020-01-01,23,23
SAN JOAQUIN,atencion de partos en servicios,vaginales,2020-01-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2020-01-01,11,11
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2020-01-01,1,1
SAN JULIAN,atencion de partos en servicios,vaginales,2020-01-01,46,46
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2020-01-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2020-01-01,7,7
SAN LUCAS,atencion de partos en servicios,vaginales,2020-01-01,26,26
SAN MATIAS,atencion de partos en servicios,vaginales,2020-01-01,9,9
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2020-01-01,11,11
SAN PEDRO,atencion de partos en servicios,vaginales,2020-01-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2020-01-01,10,10
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,vaginales,2020-01-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2020-01-01,2,2
SAN RAFAEL,atencion de partos en servicios,vaginales,2020-01-01,3,3
SAN RAMON BENI,atencion de partos en servicios,vaginales,2020-01-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2020-01-01,8,8
SANTA ANA,atencion de partos en servicios,vaginales,2020-01-01,19,19
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2020-01-01,1107,1107
SANTA ROSA,atencion de partos en servicios,vaginales,2020-01-01,12,12
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2020-01-01,5,5
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2020-01-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,vaginales,2020-01-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2020-01-01,1,1
SANTIVAÑES,atencion de partos en servicios,vaginales,2020-01-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2020-01-01,1,1
SAPAHAQUI,atencion de partos en servicios,vaginales,2020-01-01,3,3
SENA,atencion de partos en servicios,vaginales,2020-01-01,4,4
SHINAOTA,atencion de partos en servicios,vaginales,2020-01-01,21,21
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2020-01-01,13,13
SICAYA,atencion de partos en servicios,vaginales,2020-01-01,2,2
SIPE SIPE,atencion de partos en servicios,vaginales,2020-01-01,40,40
SOPACHUY,atencion de partos en servicios,vaginales,2020-01-01,7,7
SORACACHI,atencion de partos en servicios,vaginales,2020-01-01,1,1
SORATA,atencion de partos en servicios,vaginales,2020-01-01,9,9
SUCRE,atencion de partos en servicios,vaginales,2020-01-01,242,242
TACACOMA,atencion de partos en servicios,vaginales,2020-01-01,4,4
TACOBAMBA,atencion de partos en servicios,vaginales,2020-01-01,2,2
TACOPAYA,atencion de partos en servicios,vaginales,2020-01-01,3,3
TAPACARI,atencion de partos en servicios,vaginales,2020-01-01,6,6
TARABUCO,atencion de partos en servicios,vaginales,2020-01-01,3,3
TARACO,atencion de partos en servicios,vaginales,2020-01-01,3,3
TARATA,atencion de partos en servicios,vaginales,2020-01-01,5,5
TARIJA,atencion de partos en servicios,vaginales,2020-01-01,193,193
TARVITA,atencion de partos en servicios,vaginales,2020-01-01,11,11
TEOPONTE,atencion de partos en servicios,vaginales,2020-01-01,5,5
TIAHUANACU,atencion de partos en servicios,vaginales,2020-01-01,7,7
TINGUIPAYA,atencion de partos en servicios,vaginales,2020-01-01,6,6
TIPUANI,atencion de partos en servicios,vaginales,2020-01-01,3,3
TIQUIPAYA,atencion de partos en servicios,vaginales,2020-01-01,57,57
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2020-01-01,24,24
TOCO,atencion de partos en servicios,vaginales,2020-01-01,5,5
TOLATA,atencion de partos en servicios,vaginales,2020-01-01,1,1
TOLEDO,atencion de partos en servicios,vaginales,2020-01-01,3,3
TOMAVE,atencion de partos en servicios,vaginales,2020-01-01,2,2
TOMINA,atencion de partos en servicios,vaginales,2020-01-01,9,9
TORO TORO,atencion de partos en servicios,vaginales,2020-01-01,4,4
TOTORA(CBBA),atencion de partos en servicios,vaginales,2020-01-01,14,14
TOTORA(ORR),atencion de partos en servicios,vaginales,2020-01-01,1,1
TRINIDAD,atencion de partos en servicios,vaginales,2020-01-01,165,165
TUPIZA,atencion de partos en servicios,vaginales,2020-01-01,43,43
TURCO,atencion de partos en servicios,vaginales,2020-01-01,2,2
UNCIA,atencion de partos en servicios,vaginales,2020-01-01,18,18
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2020-01-01,3,3
URUBICHA,atencion de partos en servicios,vaginales,2020-01-01,4,4
UYUNI,atencion de partos en servicios,vaginales,2020-01-01,27,27
VACAS,atencion de partos en servicios,vaginales,2020-01-01,4,4
VALLEGRANDE,atencion de partos en servicios,vaginales,2020-01-01,6,6
VIACHA,atencion de partos en servicios,vaginales,2020-01-01,48,48
VILA VILA,atencion de partos en servicios,vaginales,2020-01-01,2,2
VILLA CHARCAS,atencion de partos en servicios,vaginales,2020-01-01,5,5
VILLA MONTES,atencion de partos en servicios,vaginales,2020-01-01,31,31
VILLA RIVERO,atencion de partos en servicios,vaginales,2020-01-01,2,2
VILLA SERRANO,atencion de partos en servicios,vaginales,2020-01-01,12,12
VILLA TUNARI,atencion de partos en servicios,vaginales,2020-01-01,86,86
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2020-01-01,4,4
VILLAZON,atencion de partos en servicios,vaginales,2020-01-01,42,42
VINTO,atencion de partos en servicios,vaginales,2020-01-01,34,34
VITICHI,atencion de partos en servicios,vaginales,2020-01-01,5,5
WALDO BALLIVIAN,atencion de partos en servicios,vaginales,2020-01-01,2,2
WARNES,atencion de partos en servicios,vaginales,2020-01-01,82,82
YACO,atencion de partos en servicios,vaginales,2020-01-01,2,2
YACUIBA,atencion de partos en servicios,vaginales,2020-01-01,116,116
YAMPARAEZ,atencion de partos en servicios,vaginales,2020-01-01,3,3
YANACACHI,atencion de partos en servicios,vaginales,2020-01-01,2,2
YAPACANI,atencion de partos en servicios,vaginales,2020-01-01,50,50
YOTALA,atencion de partos en servicios,vaginales,2020-01-01,7,7
YUNCHARA,atencion de partos en servicios,vaginales,2020-01-01,2,2
ZUDAÑEZ,atencion de partos en servicios,vaginales,2020-01-01,9,9
ACACIO,atencion de partos en servicios,vaginales,2020-02-01,1,1
ACHACACHI,atencion de partos en servicios,vaginales,2020-02-01,20,20
ACHOCALLA,atencion de partos en servicios,vaginales,2020-02-01,5,5
AIQUILE,atencion de partos en servicios,vaginales,2020-02-01,18,18
ALALAY,atencion de partos en servicios,vaginales,2020-02-01,2,2
ALCALA,atencion de partos en servicios,vaginales,2020-02-01,1,1
ALTO BENI,atencion de partos en servicios,vaginales,2020-02-01,7,7
ANCORAIMES,atencion de partos en servicios,vaginales,2020-02-01,2,2
ANDAMARCA,atencion de partos en servicios,vaginales,2020-02-01,1,1
ANTEQUERA,atencion de partos en servicios,vaginales,2020-02-01,2,2
ANZALDO,atencion de partos en servicios,vaginales,2020-02-01,3,3
APOLO,atencion de partos en servicios,vaginales,2020-02-01,11,11
ARANI,atencion de partos en servicios,vaginales,2020-02-01,3,3
ARBIETO,atencion de partos en servicios,vaginales,2020-02-01,8,8
ARQUE,atencion de partos en servicios,vaginales,2020-02-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2020-02-01,20,20
ATOCHA,atencion de partos en servicios,vaginales,2020-02-01,6,6
AUCAPATA,atencion de partos en servicios,vaginales,2020-02-01,2,2
AYATA,atencion de partos en servicios,vaginales,2020-02-01,2,2
AYO AYO,atencion de partos en servicios,vaginales,2020-02-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2020-02-01,14,14
AZURDUY,atencion de partos en servicios,vaginales,2020-02-01,5,5
BATALLAS,atencion de partos en servicios,vaginales,2020-02-01,7,7
BAURES,atencion de partos en servicios,vaginales,2020-02-01,3,3
BERMEJO,atencion de partos en servicios,vaginales,2020-02-01,23,23
BETANZOS,atencion de partos en servicios,vaginales,2020-02-01,22,22
BOLIVAR,atencion de partos en servicios,vaginales,2020-02-01,1,1
BOYUIBE,atencion de partos en servicios,vaginales,2020-02-01,7,7
BUENA VISTA,atencion de partos en servicios,vaginales,2020-02-01,9,9
CABEZAS,atencion de partos en servicios,vaginales,2020-02-01,18,18
CAIROMA,atencion de partos en servicios,vaginales,2020-02-01,8,8
"CAIZA ""D""",atencion de partos en servicios,vaginales,2020-02-01,3,3
CAJUATA,atencion de partos en servicios,vaginales,2020-02-01,13,13
CALAMARCA,atencion de partos en servicios,vaginales,2020-02-01,4,4
CAMARGO,atencion de partos en servicios,vaginales,2020-02-01,10,10
CAMIRI,atencion de partos en servicios,vaginales,2020-02-01,33,33
CAPINOTA,atencion de partos en servicios,vaginales,2020-02-01,10,10
CARACOLLO,atencion de partos en servicios,vaginales,2020-02-01,9,9
CARANAVI,atencion de partos en servicios,vaginales,2020-02-01,43,43
CARAPARI,atencion de partos en servicios,vaginales,2020-02-01,3,3
CARIPUYO,atencion de partos en servicios,vaginales,2020-02-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2020-02-01,6,6
CHALLAPATA,atencion de partos en servicios,vaginales,2020-02-01,35,35
CHAQUI,atencion de partos en servicios,vaginales,2020-02-01,4,4
CHARAGUA,atencion de partos en servicios,vaginales,2020-02-01,33,33
CHAYANTA,atencion de partos en servicios,vaginales,2020-02-01,4,4
CHIMORE,atencion de partos en servicios,vaginales,2020-02-01,20,20
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2020-02-01,15,15
CHUMA,atencion de partos en servicios,vaginales,2020-02-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2020-02-01,3,3
CKOCHAS,atencion de partos en servicios,vaginales,2020-02-01,4,4
CLIZA,atencion de partos en servicios,vaginales,2020-02-01,15,15
COBIJA,atencion de partos en servicios,vaginales,2020-02-01,47,47
COCAPATA,atencion de partos en servicios,vaginales,2020-02-01,9,9
COCHABAMBA,atencion de partos en servicios,vaginales,2020-02-01,615,615
COLCAPIRHUA,atencion de partos en servicios,vaginales,2020-02-01,15,15
"COLCHA ""K""",atencion de partos en servicios,vaginales,2020-02-01,5,5
COLOMI,atencion de partos en servicios,vaginales,2020-02-01,22,22
COLQUECHACA,atencion de partos en servicios,vaginales,2020-02-01,24,24
COLQUIRI,atencion de partos en servicios,vaginales,2020-02-01,8,8
COMARAPA,atencion de partos en servicios,vaginales,2020-02-01,11,11
CONCEPCION,atencion de partos en servicios,vaginales,2020-02-01,35,35
COPACABANA,atencion de partos en servicios,vaginales,2020-02-01,8,8
CORIPATA,atencion de partos en servicios,vaginales,2020-02-01,5,5
CORO CORO,atencion de partos en servicios,vaginales,2020-02-01,1,1
COROICO,atencion de partos en servicios,vaginales,2020-02-01,11,11
CORQUE,atencion de partos en servicios,vaginales,2020-02-01,1,1
COTAGAITA,atencion de partos en servicios,vaginales,2020-02-01,6,6
COTOCA,atencion de partos en servicios,vaginales,2020-02-01,65,65
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2020-02-01,16,16
CULPINA,atencion de partos en servicios,vaginales,2020-02-01,17,17
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2020-02-01,4,4
DESAGUADERO,atencion de partos en servicios,vaginales,2020-02-01,2,2
EL ALTO,atencion de partos en servicios,vaginales,2020-02-01,895,895
EL CHORO,atencion de partos en servicios,vaginales,2020-02-01,1,1
EL PUENTE(STC),atencion de partos en servicios,vaginales,2020-02-01,7,7
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2020-02-01,8,8
EL TORNO,atencion de partos en servicios,vaginales,2020-02-01,53,53
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2020-02-01,6,6
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2020-02-01,24,24
ESCOMA,atencion de partos en servicios,vaginales,2020-02-01,1,1
EUCALIPTUS,atencion de partos en servicios,vaginales,2020-02-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2020-02-01,6,6
FILADELFIA,atencion de partos en servicios,vaginales,2020-02-01,7,7
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2020-02-01,6,6
GUANAY,atencion de partos en servicios,vaginales,2020-02-01,11,11
GUAQUI,atencion de partos en servicios,vaginales,2020-02-01,1,1
GUAYARAMERIN,atencion de partos en servicios,vaginales,2020-02-01,37,37
GUTIERREZ,atencion de partos en servicios,vaginales,2020-02-01,7,7
HUACARETA,atencion de partos en servicios,vaginales,2020-02-01,5,5
HUANUNI,atencion de partos en servicios,vaginales,2020-02-01,12,12
HUARINA,atencion de partos en servicios,vaginales,2020-02-01,2,2
HUATAJATA,atencion de partos en servicios,vaginales,2020-02-01,4,4
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2020-02-01,3,3
ICLA,atencion de partos en servicios,vaginales,2020-02-01,5,5
INCAHUASI,atencion de partos en servicios,vaginales,2020-02-01,6,6
INQUISIVI,atencion de partos en servicios,vaginales,2020-02-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2020-02-01,12,12
IXIAMAS,atencion de partos en servicios,vaginales,2020-02-01,2,2
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2020-02-01,1,1
LA ASUNTA,atencion de partos en servicios,vaginales,2020-02-01,44,44
LA GUARDIA,atencion de partos en servicios,vaginales,2020-02-01,48,48
LA PAZ,atencion de partos en servicios,vaginales,2020-02-01,681,681
LAGUNILLAS,atencion de partos en servicios,vaginales,2020-02-01,5,5
LAJA,atencion de partos en servicios,vaginales,2020-02-01,11,11
LLALLAGUA,atencion de partos en servicios,vaginales,2020-02-01,39,39
LURIBAY,atencion de partos en servicios,vaginales,2020-02-01,5,5
MACHACAMARCA,atencion de partos en servicios,vaginales,2020-02-01,2,2
MACHARETI,atencion de partos en servicios,vaginales,2020-02-01,1,1
MAGDALENA,atencion de partos en servicios,vaginales,2020-02-01,10,10
