,group,variable,month,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS REPETIDO,PERSONAS DE 10 A 14 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 10 a 14 anos,2022-01-01,76,99,3,2,79,101,180
AZURDUY,consulta externa,personas de 10 a 14 anos,2022-01-01,40,59,1,0,41,59,100
BATALLAS,consulta externa,personas de 10 a 14 anos,2022-01-01,22,25,5,8,27,33,60
BAURES,consulta externa,personas de 10 a 14 anos,2022-01-01,75,76,2,0,77,76,153
BELEN DE ANDAMARCA,consulta externa,personas de 10 a 14 anos,2022-01-01,4,7,0,0,4,7,11
BELEN DE URMIRI,consulta externa,personas de 10 a 14 anos,2022-01-01,8,15,0,0,8,15,23
BELLA FLOR,consulta externa,personas de 10 a 14 anos,2022-01-01,25,26,6,9,31,35,66
BERMEJO,consulta externa,personas de 10 a 14 anos,2022-01-01,247,221,29,9,276,230,506
BETANZOS,consulta externa,personas de 10 a 14 anos,2022-01-01,109,88,4,0,113,88,201
BOLIVAR,consulta externa,personas de 10 a 14 anos,2022-01-01,8,14,0,0,8,14,22
BOLPEBRA,consulta externa,personas de 10 a 14 anos,2022-01-01,25,23,0,0,25,23,48
BOYUIBE,consulta externa,personas de 10 a 14 anos,2022-01-01,47,45,1,2,48,47,95
BUENA VISTA,consulta externa,personas de 10 a 14 anos,2022-01-01,46,56,0,0,46,56,102
CABEZAS,consulta externa,personas de 10 a 14 anos,2022-01-01,173,194,2,2,175,196,371
CAIROMA,consulta externa,personas de 10 a 14 anos,2022-01-01,43,59,0,0,43,59,102
"CAIZA ""D""",consulta externa,personas de 10 a 14 anos,2022-01-01,45,60,0,0,45,60,105
CAJUATA,consulta externa,personas de 10 a 14 anos,2022-01-01,30,58,1,3,31,61,92
CALACOTO,consulta externa,personas de 10 a 14 anos,2022-01-01,16,19,0,0,16,19,35
CALAMARCA,consulta externa,personas de 10 a 14 anos,2022-01-01,22,29,1,0,23,29,52
CAMARGO,consulta externa,personas de 10 a 14 anos,2022-01-01,83,117,9,3,92,120,212
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 10 a 14 anos,2022-01-01,11,22,0,0,11,22,33
CAMIRI,consulta externa,personas de 10 a 14 anos,2022-01-01,128,136,13,17,141,153,294
CAPINOTA,consulta externa,personas de 10 a 14 anos,2022-01-01,46,53,8,5,54,58,112
CAQUIAVIRI,consulta externa,personas de 10 a 14 anos,2022-01-01,20,20,0,0,20,20,40
CARACOLLO,consulta externa,personas de 10 a 14 anos,2022-01-01,46,69,3,6,49,75,124
CARANAVI,consulta externa,personas de 10 a 14 anos,2022-01-01,238,239,6,12,244,251,495
CARANGAS,consulta externa,personas de 10 a 14 anos,2022-01-01,1,4,0,0,1,4,5
CARAPARI,consulta externa,personas de 10 a 14 anos,2022-01-01,159,137,7,5,166,142,308
CARIPUYO,consulta externa,personas de 10 a 14 anos,2022-01-01,19,25,0,0,19,25,44
CARMEN RIVERO TORREZ,consulta externa,personas de 10 a 14 anos,2022-01-01,30,22,2,2,32,24,56
CATACORA,consulta externa,personas de 10 a 14 anos,2022-01-01,10,7,0,0,10,7,17
CHACARILLA,consulta externa,personas de 10 a 14 anos,2022-01-01,13,13,0,0,13,13,26
CHALLAPATA,consulta externa,personas de 10 a 14 anos,2022-01-01,67,64,2,1,69,65,134
CHAQUI,consulta externa,personas de 10 a 14 anos,2022-01-01,32,27,0,0,32,27,59
CHARAGUA,consulta externa,personas de 10 a 14 anos,2022-01-01,89,99,5,11,94,110,204
CHARAÑA,consulta externa,personas de 10 a 14 anos,2022-01-01,6,14,0,0,6,14,20
CHAYANTA,consulta externa,personas de 10 a 14 anos,2022-01-01,38,47,0,0,38,47,85
CHIMORE,consulta externa,personas de 10 a 14 anos,2022-01-01,173,149,1,1,174,150,324
CHIPAYA,consulta externa,personas de 10 a 14 anos,2022-01-01,4,2,0,0,4,2,6
CHOQUE COTA,consulta externa,personas de 10 a 14 anos,2022-01-01,10,12,0,0,10,12,22
CHUA COCANI,consulta externa,personas de 10 a 14 anos,2022-01-01,2,1,0,1,2,2,4
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 10 a 14 anos,2022-01-01,45,45,7,7,52,52,104
CHUMA,consulta externa,personas de 10 a 14 anos,2022-01-01,38,36,2,0,40,36,76
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 10 a 14 anos,2022-01-01,24,29,2,0,26,29,55
CKOCHAS,consulta externa,personas de 10 a 14 anos,2022-01-01,57,54,0,0,57,54,111
CLIZA,consulta externa,personas de 10 a 14 anos,2022-01-01,65,55,3,7,68,62,130
COBIJA,consulta externa,personas de 10 a 14 anos,2022-01-01,253,329,60,78,313,407,720
COCAPATA,consulta externa,personas de 10 a 14 anos,2022-01-01,48,40,0,0,48,40,88
COCHABAMBA,consulta externa,personas de 10 a 14 anos,2022-01-01,3014,3026,1140,1072,4154,4098,8252
COIPASA,consulta externa,personas de 10 a 14 anos,2022-01-01,3,6,0,0,3,6,9
COLCAPIRHUA,consulta externa,personas de 10 a 14 anos,2022-01-01,79,96,18,19,97,115,212
"COLCHA ""K""",consulta externa,personas de 10 a 14 anos,2022-01-01,107,96,3,0,110,96,206
COLLANA,consulta externa,personas de 10 a 14 anos,2022-01-01,27,27,1,2,28,29,57
COLOMI,consulta externa,personas de 10 a 14 anos,2022-01-01,46,56,6,1,52,57,109
COLPA BELGICA,consulta externa,personas de 10 a 14 anos,2022-01-01,46,44,2,3,48,47,95
COLQUECHACA,consulta externa,personas de 10 a 14 anos,2022-01-01,41,49,0,0,41,49,90
COLQUENCHA,consulta externa,personas de 10 a 14 anos,2022-01-01,18,40,0,2,18,42,60
COLQUIRI,consulta externa,personas de 10 a 14 anos,2022-01-01,38,29,0,1,38,30,68
COMANCHE,consulta externa,personas de 10 a 14 anos,2022-01-01,5,5,0,0,5,5,10
COMARAPA,consulta externa,personas de 10 a 14 anos,2022-01-01,51,73,1,8,52,81,133
COMBAYA,consulta externa,personas de 10 a 14 anos,2022-01-01,6,5,0,0,6,5,11
CONCEPCION,consulta externa,personas de 10 a 14 anos,2022-01-01,29,13,9,9,38,22,60
COPACABANA,consulta externa,personas de 10 a 14 anos,2022-01-01,93,82,9,8,102,90,192
CORIPATA,consulta externa,personas de 10 a 14 anos,2022-01-01,35,32,1,0,36,32,68
CORO CORO,consulta externa,personas de 10 a 14 anos,2022-01-01,32,49,3,2,35,51,86
COROICO,consulta externa,personas de 10 a 14 anos,2022-01-01,49,56,4,4,53,60,113
CORQUE,consulta externa,personas de 10 a 14 anos,2022-01-01,30,24,0,3,30,27,57
COTAGAITA,consulta externa,personas de 10 a 14 anos,2022-01-01,182,186,13,13,195,199,394
COTOCA,consulta externa,personas de 10 a 14 anos,2022-01-01,254,326,19,28,273,354,627
CRUZ DE MACHACAMARCA,consulta externa,personas de 10 a 14 anos,2022-01-01,2,2,0,0,2,2,4
CUATRO CAÑADAS,consulta externa,personas de 10 a 14 anos,2022-01-01,60,84,6,8,66,92,158
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 10 a 14 anos,2022-01-01,5,10,0,1,5,11,16
CUEVO,consulta externa,personas de 10 a 14 anos,2022-01-01,55,50,2,1,57,51,108
CULPINA,consulta externa,personas de 10 a 14 anos,2022-01-01,44,65,10,12,54,77,131
CURAHUARA DE CARANGAS,consulta externa,personas de 10 a 14 anos,2022-01-01,8,5,2,0,10,5,15
CURVA,consulta externa,personas de 10 a 14 anos,2022-01-01,8,10,0,1,8,11,19
DESAGUADERO,consulta externa,personas de 10 a 14 anos,2022-01-01,52,50,1,2,53,52,105
EL ALTO,consulta externa,personas de 10 a 14 anos,2022-01-01,1438,1485,386,378,1824,1863,3687
EL CHORO,consulta externa,personas de 10 a 14 anos,2022-01-01,5,15,1,3,6,18,24
EL PUENTE(STC),consulta externa,personas de 10 a 14 anos,2022-01-01,88,107,1,0,89,107,196
EL PUENTE(TJA),consulta externa,personas de 10 a 14 anos,2022-01-01,75,54,0,0,75,54,129
EL TORNO,consulta externa,personas de 10 a 14 anos,2022-01-01,219,298,72,108,291,406,697
EL VILLAR,consulta externa,personas de 10 a 14 anos,2022-01-01,61,54,0,0,61,54,115
ENTRE RIOS TRJ,consulta externa,personas de 10 a 14 anos,2022-01-01,132,165,1,0,133,165,298
ENTRE RIOS CBBA,consulta externa,personas de 10 a 14 anos,2022-01-01,178,220,6,14,184,234,418
ESCARA,consulta externa,personas de 10 a 14 anos,2022-01-01,1,0,0,0,1,0,1
ESCOMA,consulta externa,personas de 10 a 14 anos,2022-01-01,10,6,0,0,10,6,16
ESMERALDA,consulta externa,personas de 10 a 14 anos,2022-01-01,9,9,0,0,9,9,18
EUCALIPTUS,consulta externa,personas de 10 a 14 anos,2022-01-01,24,22,1,0,25,22,47
EUREKA (SANTOS MERCADO),consulta externa,personas de 10 a 14 anos,2022-01-01,5,12,0,0,5,12,17
EXALTACION,consulta externa,personas de 10 a 14 anos,2022-01-01,35,34,0,4,35,38,73
FERNANDEZ ALONSO,consulta externa,personas de 10 a 14 anos,2022-01-01,93,99,6,10,99,109,208
FILADELFIA,consulta externa,personas de 10 a 14 anos,2022-01-01,123,92,0,0,123,92,215
GAIOC JATUN AYLLU YURA,consulta externa,personas de 10 a 14 anos,2022-01-01,27,30,3,0,30,30,60
GENERAL SAAVEDRA,consulta externa,personas de 10 a 14 anos,2022-01-01,65,82,0,2,65,84,149
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 10 a 14 anos,2022-01-01,35,31,0,0,35,31,66
GUANAY,consulta externa,personas de 10 a 14 anos,2022-01-01,57,61,4,5,61,66,127
GUAQUI,consulta externa,personas de 10 a 14 anos,2022-01-01,13,16,1,1,14,17,31
GUAYARAMERIN,consulta externa,personas de 10 a 14 anos,2022-01-01,203,223,22,19,225,242,467
GUTIERREZ,consulta externa,personas de 10 a 14 anos,2022-01-01,190,215,4,5,194,220,414
HUACARETA,consulta externa,personas de 10 a 14 anos,2022-01-01,58,57,1,1,59,58,117
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 10 a 14 anos,2022-01-01,40,43,0,0,40,43,83
HUACHACALLA,consulta externa,personas de 10 a 14 anos,2022-01-01,5,3,4,2,9,5,14
HUANUNI,consulta externa,personas de 10 a 14 anos,2022-01-01,97,95,12,86,109,181,290
HUARACAJE,consulta externa,personas de 10 a 14 anos,2022-01-01,30,35,14,18,44,53,97
HUARINA,consulta externa,personas de 10 a 14 anos,2022-01-01,22,36,7,5,29,41,70
HUATAJATA,consulta externa,personas de 10 a 14 anos,2022-01-01,4,11,1,3,5,14,19
HUAYLLAMARCA,consulta externa,personas de 10 a 14 anos,2022-01-01,21,27,1,0,22,27,49
HUMANATA,consulta externa,personas de 10 a 14 anos,2022-01-01,5,8,1,3,6,11,17
ICHOCA,consulta externa,personas de 10 a 14 anos,2022-01-01,13,12,4,2,17,14,31
ICLA,consulta externa,personas de 10 a 14 anos,2022-01-01,29,54,1,0,30,54,84
INCAHUASI,consulta externa,personas de 10 a 14 anos,2022-01-01,63,92,2,1,65,93,158
INGAVI (HUMAITA),consulta externa,personas de 10 a 14 anos,2022-01-01,34,36,0,0,34,36,70
INQUISIVI,consulta externa,personas de 10 a 14 anos,2022-01-01,43,48,0,1,43,49,92
IRUPANA (VILLA DE LANZA),consulta externa,personas de 10 a 14 anos,2022-01-01,63,50,3,6,66,56,122
IXIAMAS,consulta externa,personas de 10 a 14 anos,2022-01-01,49,76,14,12,63,88,151
JESUS DE MACHACA,consulta externa,personas de 10 a 14 anos,2022-01-01,27,42,0,1,27,43,70
LA ASUNTA,consulta externa,personas de 10 a 14 anos,2022-01-01,154,157,4,2,158,159,317
LA GUARDIA,consulta externa,personas de 10 a 14 anos,2022-01-01,315,337,116,87,431,424,855
LA PAZ,consulta externa,personas de 10 a 14 anos,2022-01-01,2633,2684,811,853,3444,3537,6981
LA RIVERA,consulta externa,personas de 10 a 14 anos,2022-01-01,3,3,0,0,3,3,6
LAGUNILLAS,consulta externa,personas de 10 a 14 anos,2022-01-01,108,124,1,1,109,125,234
LAJA,consulta externa,personas de 10 a 14 anos,2022-01-01,74,85,11,10,85,95,180
LAS CARRERAS,consulta externa,personas de 10 a 14 anos,2022-01-01,11,18,0,0,11,18,29
LICOMA PAMPA,consulta externa,personas de 10 a 14 anos,2022-01-01,11,7,0,0,11,7,18
LLALLAGUA,consulta externa,personas de 10 a 14 anos,2022-01-01,109,117,10,10,119,127,246
LLICA,consulta externa,personas de 10 a 14 anos,2022-01-01,17,29,0,0,17,29,46
LORETO,consulta externa,personas de 10 a 14 anos,2022-01-01,44,67,2,6,46,73,119
LURIBAY,consulta externa,personas de 10 a 14 anos,2022-01-01,38,51,0,0,38,51,89
MACHACAMARCA,consulta externa,personas de 10 a 14 anos,2022-01-01,13,23,1,0,14,23,37
MACHARETI,consulta externa,personas de 10 a 14 anos,2022-01-01,62,60,3,2,65,62,127
MAGDALENA,consulta externa,personas de 10 a 14 anos,2022-01-01,58,82,3,6,61,88,149
MAIRANA,consulta externa,personas de 10 a 14 anos,2022-01-01,39,45,9,19,48,64,112
MALLA,consulta externa,personas de 10 a 14 anos,2022-01-01,15,11,0,0,15,11,26
MAPIRI,consulta externa,personas de 10 a 14 anos,2022-01-01,49,53,1,7,50,60,110
MECAPACA,consulta externa,personas de 10 a 14 anos,2022-01-01,18,28,0,1,18,29,47
MINEROS,consulta externa,personas de 10 a 14 anos,2022-01-01,61,73,0,2,61,75,136
MIZQUE,consulta externa,personas de 10 a 14 anos,2022-01-01,50,51,6,2,56,53,109
MOCOMOCO,consulta externa,personas de 10 a 14 anos,2022-01-01,17,26,1,0,18,26,44
MOJINETE,consulta externa,personas de 10 a 14 anos,2022-01-01,0,5,0,0,0,5,5
MOJOCOYA,consulta externa,personas de 10 a 14 anos,2022-01-01,19,40,0,1,19,41,60
MONTEAGUDO,consulta externa,personas de 10 a 14 anos,2022-01-01,152,183,20,25,172,208,380
MONTERO,consulta externa,personas de 10 a 14 anos,2022-01-01,510,605,90,98,600,703,1303
MORO MORO,consulta externa,personas de 10 a 14 anos,2022-01-01,17,14,1,2,18,16,34
MOROCHATA,consulta externa,personas de 10 a 14 anos,2022-01-01,16,32,0,0,16,32,48
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 10 a 14 anos,2022-01-01,24,20,0,0,24,20,44
NAZACARA DE PACAJES,consulta externa,personas de 10 a 14 anos,2022-01-01,3,4,0,0,3,4,7
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 10 a 14 anos,2022-01-01,14,17,0,0,14,17,31
OCURI,consulta externa,personas de 10 a 14 anos,2022-01-01,25,45,0,0,25,45,70
OKINAWA,consulta externa,personas de 10 a 14 anos,2022-01-01,68,61,12,13,80,74,154
OMEREQUE,consulta externa,personas de 10 a 14 anos,2022-01-01,39,63,0,0,39,63,102
ORURO,consulta externa,personas de 10 a 14 anos,2022-01-01,1871,1799,209,258,2080,2057,4137
PADCAYA,consulta externa,personas de 10 a 14 anos,2022-01-01,139,141,7,6,146,147,293
PADILLA,consulta externa,personas de 10 a 14 anos,2022-01-01,74,67,1,2,75,69,144
PAILON,consulta externa,personas de 10 a 14 anos,2022-01-01,96,118,3,3,99,121,220
PALCA,consulta externa,personas de 10 a 14 anos,2022-01-01,70,59,1,1,71,60,131
PALOS BLANCOS,consulta externa,personas de 10 a 14 anos,2022-01-01,255,238,4,4,259,242,501
PAMPA AULLAGAS,consulta externa,personas de 10 a 14 anos,2022-01-01,12,12,0,0,12,12,24
PAMPA GRANDE,consulta externa,personas de 10 a 14 anos,2022-01-01,14,15,4,3,18,18,36
PAPEL PAMPA,consulta externa,personas de 10 a 14 anos,2022-01-01,15,31,1,0,16,31,47
PASORAPA,consulta externa,personas de 10 a 14 anos,2022-01-01,11,16,0,4,11,20,31
PATACAMAYA,consulta externa,personas de 10 a 14 anos,2022-01-01,49,56,1,0,50,56,106
PAZÑA,consulta externa,personas de 10 a 14 anos,2022-01-01,22,25,0,0,22,25,47
PELECHUCO,consulta externa,personas de 10 a 14 anos,2022-01-01,29,22,0,1,29,23,52
POCOATA,consulta externa,personas de 10 a 14 anos,2022-01-01,53,69,0,1,53,70,123
POCONA,consulta externa,personas de 10 a 14 anos,2022-01-01,47,54,2,2,49,56,105
POJO (CBBA),consulta externa,personas de 10 a 14 anos,2022-01-01,36,37,3,3,39,40,79
POOPO,consulta externa,personas de 10 a 14 anos,2022-01-01,24,17,0,0,24,17,41
PORCO,consulta externa,personas de 10 a 14 anos,2022-01-01,19,25,0,0,19,25,44
POROMA,consulta externa,personas de 10 a 14 anos,2022-01-01,78,80,1,1,79,81,160
PORONGO,consulta externa,personas de 10 a 14 anos,2022-01-01,98,93,5,5,103,98,201
PORTACHUELO,consulta externa,personas de 10 a 14 anos,2022-01-01,59,81,2,6,61,87,148
PORVENIR,consulta externa,personas de 10 a 14 anos,2022-01-01,37,43,8,5,45,48,93
POSTRER VALLE,consulta externa,personas de 10 a 14 anos,2022-01-01,11,11,0,0,11,11,22
POTOSI,consulta externa,personas de 10 a 14 anos,2022-01-01,967,1005,100,165,1067,1170,2237
PRESTO,consulta externa,personas de 10 a 14 anos,2022-01-01,62,68,0,2,62,70,132
PUCARA,consulta externa,personas de 10 a 14 anos,2022-01-01,11,16,2,3,13,19,32
PUCARANI,consulta externa,personas de 10 a 14 anos,2022-01-01,63,50,3,7,66,57,123
PUERTO ACOSTA,consulta externa,personas de 10 a 14 anos,2022-01-01,18,13,0,0,18,13,31
PUERTO CARABUCO,consulta externa,personas de 10 a 14 anos,2022-01-01,25,26,1,1,26,27,53
PUERTO GONZALO MORENO,consulta externa,personas de 10 a 14 anos,2022-01-01,86,104,3,3,89,107,196
PUERTO PEREZ,consulta externa,personas de 10 a 14 anos,2022-01-01,13,15,0,0,13,15,28
PUERTO QUIJARRO,consulta externa,personas de 10 a 14 anos,2022-01-01,8,11,2,5,10,16,26
PUERTO RICO,consulta externa,personas de 10 a 14 anos,2022-01-01,53,66,0,0,53,66,119
PUERTO SILES,consulta externa,personas de 10 a 14 anos,2022-01-01,13,22,0,0,13,22,35
PUERTO SUAREZ,consulta externa,personas de 10 a 14 anos,2022-01-01,29,40,0,1,29,41,70
PUERTO VILLARROEL,consulta externa,personas de 10 a 14 anos,2022-01-01,395,368,25,20,420,388,808
PUNA,consulta externa,personas de 10 a 14 anos,2022-01-01,63,88,0,1,63,89,152
PUNATA,consulta externa,personas de 10 a 14 anos,2022-01-01,154,131,56,45,210,176,386
QUIABAYA,consulta externa,personas de 10 a 14 anos,2022-01-01,14,10,4,3,18,13,31
QUILLACOLLO,consulta externa,personas de 10 a 14 anos,2022-01-01,368,331,145,98,513,429,942
QUIME,consulta externa,personas de 10 a 14 anos,2022-01-01,45,29,1,0,46,29,75
QUIRUSILLAS,consulta externa,personas de 10 a 14 anos,2022-01-01,12,9,5,4,17,13,30
RAQAYPAMPA(ETA),consulta externa,personas de 10 a 14 anos,2022-01-01,34,37,0,0,34,37,71
RAVELO,consulta externa,personas de 10 a 14 anos,2022-01-01,58,46,0,0,58,46,104
REYES,consulta externa,personas de 10 a 14 anos,2022-01-01,84,96,0,1,84,97,181
RIBERALTA,consulta externa,personas de 10 a 14 anos,2022-01-01,524,629,37,65,561,694,1255
ROBORE,consulta externa,personas de 10 a 14 anos,2022-01-01,60,91,10,13,70,104,174
RURRENABAQUE,consulta externa,personas de 10 a 14 anos,2022-01-01,180,202,8,28,188,230,418
SABAYA,consulta externa,personas de 10 a 14 anos,2022-01-01,39,42,0,1,39,43,82
SACABA,consulta externa,personas de 10 a 14 anos,2022-01-01,322,415,52,58,374,473,847
SACABAMBA,consulta externa,personas de 10 a 14 anos,2022-01-01,9,15,0,1,9,16,25
SACACA,consulta externa,personas de 10 a 14 anos,2022-01-01,29,42,0,1,29,43,72
SAIPINA,consulta externa,personas de 10 a 14 anos,2022-01-01,40,25,3,2,43,27,70
SALINAS DE GARCI MENDOZA,consulta externa,personas de 10 a 14 anos,2022-01-01,34,28,1,0,35,28,63
SAMAIPATA,consulta externa,personas de 10 a 14 anos,2022-01-01,97,63,11,8,108,71,179
SAN AGUSTIN,consulta externa,personas de 10 a 14 anos,2022-01-01,20,20,0,0,20,20,40
SAN ANDRES,consulta externa,personas de 10 a 14 anos,2022-01-01,97,132,3,4,100,136,236
SAN ANDRES DE MACHACA,consulta externa,personas de 10 a 14 anos,2022-01-01,19,16,1,2,20,18,38
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 10 a 14 anos,2022-01-01,2,17,0,0,2,17,19
SAN ANTONIO DE LOMERIO,consulta externa,personas de 10 a 14 anos,2022-01-01,51,68,0,2,51,70,121
SAN BENITO,consulta externa,personas de 10 a 14 anos,2022-01-01,42,32,8,6,50,38,88
SAN BORJA,consulta externa,personas de 10 a 14 anos,2022-01-01,282,283,28,25,310,308,618
SAN BUENA VENTURA,consulta externa,personas de 10 a 14 anos,2022-01-01,71,81,1,0,72,81,153
SAN CARLOS,consulta externa,personas de 10 a 14 anos,2022-01-01,41,52,0,0,41,52,93
SAN IGNACIO,consulta externa,personas de 10 a 14 anos,2022-01-01,267,248,18,11,285,259,544
SAN IGNACIO DE VELASCO,consulta externa,personas de 10 a 14 anos,2022-01-01,38,39,9,8,47,47,94
SAN JAVIER(BNI),consulta externa,personas de 10 a 14 anos,2022-01-01,20,26,0,1,20,27,47
SAN JAVIER(STC),consulta externa,personas de 10 a 14 anos,2022-01-01,33,21,0,0,33,21,54
SAN JOAQUIN,consulta externa,personas de 10 a 14 anos,2022-01-01,32,29,4,1,36,30,66
SAN JOSE DE CHIQUITOS,consulta externa,personas de 10 a 14 anos,2022-01-01,103,120,6,4,109,124,233
SAN JUAN DE YAPACANI,consulta externa,personas de 10 a 14 anos,2022-01-01,58,59,1,0,59,59,118
SAN JULIAN,consulta externa,personas de 10 a 14 anos,2022-01-01,284,262,11,21,295,283,578
SAN LORENZO(PND),consulta externa,personas de 10 a 14 anos,2022-01-01,89,87,0,0,89,87,176
SAN LORENZO(TJA),consulta externa,personas de 10 a 14 anos,2022-01-01,120,136,2,0,122,136,258
SAN LUCAS,consulta externa,personas de 10 a 14 anos,2022-01-01,153,194,1,2,154,196,350
SAN MATIAS,consulta externa,personas de 10 a 14 anos,2022-01-01,26,29,0,1,26,30,56
SAN MIGUEL DE VELASCO,consulta externa,personas de 10 a 14 anos,2022-01-01,43,64,3,3,46,67,113
SAN PABLO DE LIPEZ,consulta externa,personas de 10 a 14 anos,2022-01-01,30,31,0,0,30,31,61
SAN PEDRO,consulta externa,personas de 10 a 14 anos,2022-01-01,115,148,14,28,129,176,305
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 10 a 14 anos,2022-01-01,40,57,0,0,40,57,97
SAN PEDRO DE CURAHUARA,consulta externa,personas de 10 a 14 anos,2022-01-01,39,23,2,1,41,24,65
SAN PEDRO DE MACHA,consulta externa,personas de 10 a 14 anos,2022-01-01,47,57,0,0,47,57,104
SAN PEDRO DE QUEMES,consulta externa,personas de 10 a 14 anos,2022-01-01,5,8,3,2,8,10,18
SAN PEDRO DE TIQUINA,consulta externa,personas de 10 a 14 anos,2022-01-01,27,18,3,1,30,19,49
SAN PEDRO(PND),consulta externa,personas de 10 a 14 anos,2022-01-01,36,26,3,1,39,27,66
SAN RAFAEL,consulta externa,personas de 10 a 14 anos,2022-01-01,42,39,3,2,45,41,86
SAN RAMON BENI,consulta externa,personas de 10 a 14 anos,2022-01-01,43,57,2,9,45,66,111
SAN RAMON SCZ,consulta externa,personas de 10 a 14 anos,2022-01-01,15,21,0,0,15,21,36
SANTA ANA,consulta externa,personas de 10 a 14 anos,2022-01-01,96,91,6,7,102,98,200
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 10 a 14 anos,2022-01-01,3958,3906,990,1069,4948,4975,9923
SANTA ROSA,consulta externa,personas de 10 a 14 anos,2022-01-01,114,141,9,15,123,156,279
SANTA ROSA DEL SARA,consulta externa,personas de 10 a 14 anos,2022-01-01,124,154,7,13,131,167,298
SANTIAGO DE CALLAPA,consulta externa,personas de 10 a 14 anos,2022-01-01,7,14,0,0,7,14,21
SANTIAGO DE HUARI,consulta externa,personas de 10 a 14 anos,2022-01-01,28,30,1,2,29,32,61
SANTIAGO DE HUATA,consulta externa,personas de 10 a 14 anos,2022-01-01,16,11,4,0,20,11,31
SANTIAGO DE MACHACA,consulta externa,personas de 10 a 14 anos,2022-01-01,8,12,0,0,8,12,20
SANTIVAÑES,consulta externa,personas de 10 a 14 anos,2022-01-01,37,28,4,3,41,31,72
SANTUARIO DE QUILLACAS,consulta externa,personas de 10 a 14 anos,2022-01-01,16,15,1,3,17,18,35
SAPAHAQUI,consulta externa,personas de 10 a 14 anos,2022-01-01,28,18,1,0,29,18,47
SENA,consulta externa,personas de 10 a 14 anos,2022-01-01,40,42,0,0,40,42,82
SHINAOTA,consulta externa,personas de 10 a 14 anos,2022-01-01,149,160,11,15,160,175,335
SICA SICA (VILLA AROMA),consulta externa,personas de 10 a 14 anos,2022-01-01,52,73,2,1,54,74,128
