,group,variable,month,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 20 a 39 anos,2022-01-01,405,495,19,25,424,520,944
AZURDUY,consulta externa,personas de 20 a 39 anos,2022-01-01,163,354,2,8,165,362,527
BATALLAS,consulta externa,personas de 20 a 39 anos,2022-01-01,84,234,31,84,115,318,433
BAURES,consulta externa,personas de 20 a 39 anos,2022-01-01,257,417,5,8,262,425,687
BELEN DE ANDAMARCA,consulta externa,personas de 20 a 39 anos,2022-01-01,20,39,0,0,20,39,59
BELEN DE URMIRI,consulta externa,personas de 20 a 39 anos,2022-01-01,60,59,0,0,60,59,119
BELLA FLOR,consulta externa,personas de 20 a 39 anos,2022-01-01,108,168,32,48,140,216,356
BERMEJO,consulta externa,personas de 20 a 39 anos,2022-01-01,1070,1885,133,227,1203,2112,3315
BETANZOS,consulta externa,personas de 20 a 39 anos,2022-01-01,377,734,6,18,383,752,1135
BOLIVAR,consulta externa,personas de 20 a 39 anos,2022-01-01,18,38,0,0,18,38,56
BOLPEBRA,consulta externa,personas de 20 a 39 anos,2022-01-01,82,100,2,0,84,100,184
BOYUIBE,consulta externa,personas de 20 a 39 anos,2022-01-01,143,222,12,25,155,247,402
BUENA VISTA,consulta externa,personas de 20 a 39 anos,2022-01-01,158,388,1,0,159,388,547
CABEZAS,consulta externa,personas de 20 a 39 anos,2022-01-01,535,769,91,103,626,872,1498
CAIROMA,consulta externa,personas de 20 a 39 anos,2022-01-01,273,506,7,5,280,511,791
"CAIZA ""D""",consulta externa,personas de 20 a 39 anos,2022-01-01,206,371,0,1,206,372,578
CAJUATA,consulta externa,personas de 20 a 39 anos,2022-01-01,144,278,18,44,162,322,484
CALACOTO,consulta externa,personas de 20 a 39 anos,2022-01-01,42,71,4,1,46,72,118
CALAMARCA,consulta externa,personas de 20 a 39 anos,2022-01-01,110,278,1,6,111,284,395
CAMARGO,consulta externa,personas de 20 a 39 anos,2022-01-01,425,830,46,160,471,990,1461
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 20 a 39 anos,2022-01-01,79,143,14,2,93,145,238
CAMIRI,consulta externa,personas de 20 a 39 anos,2022-01-01,593,1110,55,222,648,1332,1980
CAPINOTA,consulta externa,personas de 20 a 39 anos,2022-01-01,243,612,94,109,337,721,1058
CAQUIAVIRI,consulta externa,personas de 20 a 39 anos,2022-01-01,80,189,0,1,80,190,270
CARACOLLO,consulta externa,personas de 20 a 39 anos,2022-01-01,232,542,3,68,235,610,845
CARANAVI,consulta externa,personas de 20 a 39 anos,2022-01-01,958,1962,9,63,967,2025,2992
CARANGAS,consulta externa,personas de 20 a 39 anos,2022-01-01,14,13,0,0,14,13,27
CARAPARI,consulta externa,personas de 20 a 39 anos,2022-01-01,559,936,57,63,616,999,1615
CARIPUYO,consulta externa,personas de 20 a 39 anos,2022-01-01,84,123,0,1,84,124,208
CARMEN RIVERO TORREZ,consulta externa,personas de 20 a 39 anos,2022-01-01,79,239,1,3,80,242,322
CATACORA,consulta externa,personas de 20 a 39 anos,2022-01-01,42,64,1,4,43,68,111
CHACARILLA,consulta externa,personas de 20 a 39 anos,2022-01-01,49,71,2,1,51,72,123
CHALLAPATA,consulta externa,personas de 20 a 39 anos,2022-01-01,344,907,12,59,356,966,1322
CHAQUI,consulta externa,personas de 20 a 39 anos,2022-01-01,134,237,4,11,138,248,386
CHARAGUA,consulta externa,personas de 20 a 39 anos,2022-01-01,233,480,13,23,246,503,749
CHARAÑA,consulta externa,personas de 20 a 39 anos,2022-01-01,36,39,0,4,36,43,79
CHAYANTA,consulta externa,personas de 20 a 39 anos,2022-01-01,259,486,2,5,261,491,752
CHIMORE,consulta externa,personas de 20 a 39 anos,2022-01-01,391,786,6,2,397,788,1185
CHIPAYA,consulta externa,personas de 20 a 39 anos,2022-01-01,14,39,3,2,17,41,58
CHOQUE COTA,consulta externa,personas de 20 a 39 anos,2022-01-01,33,79,0,0,33,79,112
CHUA COCANI,consulta externa,personas de 20 a 39 anos,2022-01-01,31,78,7,19,38,97,135
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 20 a 39 anos,2022-01-01,205,344,15,87,220,431,651
CHUMA,consulta externa,personas de 20 a 39 anos,2022-01-01,144,241,7,6,151,247,398
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 20 a 39 anos,2022-01-01,137,192,17,17,154,209,363
CKOCHAS,consulta externa,personas de 20 a 39 anos,2022-01-01,174,268,0,0,174,268,442
CLIZA,consulta externa,personas de 20 a 39 anos,2022-01-01,213,672,22,35,235,707,942
COBIJA,consulta externa,personas de 20 a 39 anos,2022-01-01,1158,2374,365,898,1523,3272,4795
COCAPATA,consulta externa,personas de 20 a 39 anos,2022-01-01,161,296,1,1,162,297,459
COCHABAMBA,consulta externa,personas de 20 a 39 anos,2022-01-01,17449,32027,7541,18255,24990,50282,75272
COIPASA,consulta externa,personas de 20 a 39 anos,2022-01-01,32,54,0,0,32,54,86
COLCAPIRHUA,consulta externa,personas de 20 a 39 anos,2022-01-01,422,1093,146,273,568,1366,1934
"COLCHA ""K""",consulta externa,personas de 20 a 39 anos,2022-01-01,339,568,6,12,345,580,925
COLLANA,consulta externa,personas de 20 a 39 anos,2022-01-01,86,164,1,7,87,171,258
COLOMI,consulta externa,personas de 20 a 39 anos,2022-01-01,176,418,17,33,193,451,644
COLPA BELGICA,consulta externa,personas de 20 a 39 anos,2022-01-01,136,282,10,41,146,323,469
COLQUECHACA,consulta externa,personas de 20 a 39 anos,2022-01-01,194,325,2,2,196,327,523
COLQUENCHA,consulta externa,personas de 20 a 39 anos,2022-01-01,127,263,4,7,131,270,401
COLQUIRI,consulta externa,personas de 20 a 39 anos,2022-01-01,250,323,10,2,260,325,585
COMANCHE,consulta externa,personas de 20 a 39 anos,2022-01-01,19,24,0,0,19,24,43
COMARAPA,consulta externa,personas de 20 a 39 anos,2022-01-01,278,535,21,102,299,637,936
COMBAYA,consulta externa,personas de 20 a 39 anos,2022-01-01,44,42,1,1,45,43,88
CONCEPCION,consulta externa,personas de 20 a 39 anos,2022-01-01,100,174,7,16,107,190,297
COPACABANA,consulta externa,personas de 20 a 39 anos,2022-01-01,276,311,11,18,287,329,616
CORIPATA,consulta externa,personas de 20 a 39 anos,2022-01-01,182,372,7,29,189,401,590
CORO CORO,consulta externa,personas de 20 a 39 anos,2022-01-01,96,209,3,17,99,226,325
COROICO,consulta externa,personas de 20 a 39 anos,2022-01-01,260,570,28,146,288,716,1004
CORQUE,consulta externa,personas de 20 a 39 anos,2022-01-01,77,153,6,15,83,168,251
COTAGAITA,consulta externa,personas de 20 a 39 anos,2022-01-01,747,1171,54,79,801,1250,2051
COTOCA,consulta externa,personas de 20 a 39 anos,2022-01-01,627,2071,45,236,672,2307,2979
CRUZ DE MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2022-01-01,28,32,0,0,28,32,60
CUATRO CAÑADAS,consulta externa,personas de 20 a 39 anos,2022-01-01,222,524,21,123,243,647,890
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 20 a 39 anos,2022-01-01,36,56,11,15,47,71,118
CUEVO,consulta externa,personas de 20 a 39 anos,2022-01-01,172,288,4,11,176,299,475
CULPINA,consulta externa,personas de 20 a 39 anos,2022-01-01,181,401,7,25,188,426,614
CURAHUARA DE CARANGAS,consulta externa,personas de 20 a 39 anos,2022-01-01,55,107,5,7,60,114,174
CURVA,consulta externa,personas de 20 a 39 anos,2022-01-01,41,76,0,3,41,79,120
DESAGUADERO,consulta externa,personas de 20 a 39 anos,2022-01-01,308,207,6,28,314,235,549
EL ALTO,consulta externa,personas de 20 a 39 anos,2022-01-01,6906,19601,3276,6365,10182,25966,36148
EL CHORO,consulta externa,personas de 20 a 39 anos,2022-01-01,63,92,2,8,65,100,165
EL PUENTE(STC),consulta externa,personas de 20 a 39 anos,2022-01-01,244,435,4,1,248,436,684
EL PUENTE(TJA),consulta externa,personas de 20 a 39 anos,2022-01-01,246,447,1,3,247,450,697
EL TORNO,consulta externa,personas de 20 a 39 anos,2022-01-01,776,1706,310,421,1086,2127,3213
EL VILLAR,consulta externa,personas de 20 a 39 anos,2022-01-01,240,294,2,1,242,295,537
ENTRE RIOS TRJ,consulta externa,personas de 20 a 39 anos,2022-01-01,444,1000,15,19,459,1019,1478
ENTRE RIOS CBBA,consulta externa,personas de 20 a 39 anos,2022-01-01,731,1740,41,118,772,1858,2630
ESCARA,consulta externa,personas de 20 a 39 anos,2022-01-01,7,7,0,0,7,7,14
ESCOMA,consulta externa,personas de 20 a 39 anos,2022-01-01,88,129,1,3,89,132,221
ESMERALDA,consulta externa,personas de 20 a 39 anos,2022-01-01,39,61,0,2,39,63,102
EUCALIPTUS,consulta externa,personas de 20 a 39 anos,2022-01-01,87,165,8,15,95,180,275
EUREKA (SANTOS MERCADO),consulta externa,personas de 20 a 39 anos,2022-01-01,49,57,0,0,49,57,106
EXALTACION,consulta externa,personas de 20 a 39 anos,2022-01-01,68,99,6,7,74,106,180
FERNANDEZ ALONSO,consulta externa,personas de 20 a 39 anos,2022-01-01,175,552,7,48,182,600,782
FILADELFIA,consulta externa,personas de 20 a 39 anos,2022-01-01,338,453,7,11,345,464,809
GAIOC JATUN AYLLU YURA,consulta externa,personas de 20 a 39 anos,2022-01-01,86,180,2,2,88,182,270
GENERAL SAAVEDRA,consulta externa,personas de 20 a 39 anos,2022-01-01,210,442,10,22,220,464,684
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 20 a 39 anos,2022-01-01,148,258,3,12,151,270,421
GUANAY,consulta externa,personas de 20 a 39 anos,2022-01-01,251,397,11,43,262,440,702
GUAQUI,consulta externa,personas de 20 a 39 anos,2022-01-01,42,91,0,3,42,94,136
GUAYARAMERIN,consulta externa,personas de 20 a 39 anos,2022-01-01,672,1246,100,297,772,1543,2315
GUTIERREZ,consulta externa,personas de 20 a 39 anos,2022-01-01,380,673,9,10,389,683,1072
HUACARETA,consulta externa,personas de 20 a 39 anos,2022-01-01,172,321,4,1,176,322,498
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 20 a 39 anos,2022-01-01,121,183,1,1,122,184,306
HUACHACALLA,consulta externa,personas de 20 a 39 anos,2022-01-01,37,55,23,31,60,86,146
HUANUNI,consulta externa,personas de 20 a 39 anos,2022-01-01,593,897,219,336,812,1233,2045
HUARACAJE,consulta externa,personas de 20 a 39 anos,2022-01-01,53,150,24,58,77,208,285
HUARINA,consulta externa,personas de 20 a 39 anos,2022-01-01,158,222,22,48,180,270,450
HUATAJATA,consulta externa,personas de 20 a 39 anos,2022-01-01,55,53,3,18,58,71,129
HUAYLLAMARCA,consulta externa,personas de 20 a 39 anos,2022-01-01,56,79,2,2,58,81,139
HUMANATA,consulta externa,personas de 20 a 39 anos,2022-01-01,19,32,8,5,27,37,64
ICHOCA,consulta externa,personas de 20 a 39 anos,2022-01-01,55,69,22,41,77,110,187
ICLA,consulta externa,personas de 20 a 39 anos,2022-01-01,91,200,13,44,104,244,348
INCAHUASI,consulta externa,personas de 20 a 39 anos,2022-01-01,198,453,4,4,202,457,659
INGAVI (HUMAITA),consulta externa,personas de 20 a 39 anos,2022-01-01,78,117,0,0,78,117,195
INQUISIVI,consulta externa,personas de 20 a 39 anos,2022-01-01,180,202,3,6,183,208,391
IRUPANA (VILLA DE LANZA),consulta externa,personas de 20 a 39 anos,2022-01-01,329,483,24,34,353,517,870
IXIAMAS,consulta externa,personas de 20 a 39 anos,2022-01-01,174,292,26,41,200,333,533
JESUS DE MACHACA,consulta externa,personas de 20 a 39 anos,2022-01-01,128,269,22,32,150,301,451
LA ASUNTA,consulta externa,personas de 20 a 39 anos,2022-01-01,719,1166,17,9,736,1175,1911
LA GUARDIA,consulta externa,personas de 20 a 39 anos,2022-01-01,1087,3170,381,1461,1468,4631,6099
LA PAZ,consulta externa,personas de 20 a 39 anos,2022-01-01,18007,33245,4829,12305,22836,45550,68386
LA RIVERA,consulta externa,personas de 20 a 39 anos,2022-01-01,7,19,0,2,7,21,28
LAGUNILLAS,consulta externa,personas de 20 a 39 anos,2022-01-01,302,339,4,18,306,357,663
LAJA,consulta externa,personas de 20 a 39 anos,2022-01-01,375,574,72,112,447,686,1133
LAS CARRERAS,consulta externa,personas de 20 a 39 anos,2022-01-01,117,204,1,1,118,205,323
LICOMA PAMPA,consulta externa,personas de 20 a 39 anos,2022-01-01,47,103,0,0,47,103,150
LLALLAGUA,consulta externa,personas de 20 a 39 anos,2022-01-01,555,1387,115,298,670,1685,2355
LLICA,consulta externa,personas de 20 a 39 anos,2022-01-01,82,135,2,0,84,135,219
LORETO,consulta externa,personas de 20 a 39 anos,2022-01-01,53,136,8,13,61,149,210
LURIBAY,consulta externa,personas de 20 a 39 anos,2022-01-01,251,329,5,3,256,332,588
MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2022-01-01,96,148,10,27,106,175,281
MACHARETI,consulta externa,personas de 20 a 39 anos,2022-01-01,172,325,22,42,194,367,561
MAGDALENA,consulta externa,personas de 20 a 39 anos,2022-01-01,151,279,5,14,156,293,449
MAIRANA,consulta externa,personas de 20 a 39 anos,2022-01-01,151,356,34,128,185,484,669
MALLA,consulta externa,personas de 20 a 39 anos,2022-01-01,34,72,0,0,34,72,106
MAPIRI,consulta externa,personas de 20 a 39 anos,2022-01-01,267,606,10,19,277,625,902
MECAPACA,consulta externa,personas de 20 a 39 anos,2022-01-01,99,205,7,4,106,209,315
MINEROS,consulta externa,personas de 20 a 39 anos,2022-01-01,160,358,8,20,168,378,546
MIZQUE,consulta externa,personas de 20 a 39 anos,2022-01-01,206,472,20,58,226,530,756
MOCOMOCO,consulta externa,personas de 20 a 39 anos,2022-01-01,130,203,9,20,139,223,362
MOJINETE,consulta externa,personas de 20 a 39 anos,2022-01-01,13,22,0,0,13,22,35
MOJOCOYA,consulta externa,personas de 20 a 39 anos,2022-01-01,117,241,5,4,122,245,367
MONTEAGUDO,consulta externa,personas de 20 a 39 anos,2022-01-01,581,1281,90,95,671,1376,2047
MONTERO,consulta externa,personas de 20 a 39 anos,2022-01-01,2506,5349,530,1314,3036,6663,9699
MORO MORO,consulta externa,personas de 20 a 39 anos,2022-01-01,36,78,6,15,42,93,135
MOROCHATA,consulta externa,personas de 20 a 39 anos,2022-01-01,57,114,0,2,57,116,173
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 20 a 39 anos,2022-01-01,89,132,2,2,91,134,225
NAZACARA DE PACAJES,consulta externa,personas de 20 a 39 anos,2022-01-01,8,24,0,0,8,24,32
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 20 a 39 anos,2022-01-01,37,45,2,2,39,47,86
OCURI,consulta externa,personas de 20 a 39 anos,2022-01-01,105,218,1,1,106,219,325
OKINAWA,consulta externa,personas de 20 a 39 anos,2022-01-01,181,396,36,81,217,477,694
OMEREQUE,consulta externa,personas de 20 a 39 anos,2022-01-01,177,290,3,6,180,296,476
ORURO,consulta externa,personas de 20 a 39 anos,2022-01-01,7748,14253,2197,4616,9945,18869,28814
PADCAYA,consulta externa,personas de 20 a 39 anos,2022-01-01,639,1017,27,50,666,1067,1733
PADILLA,consulta externa,personas de 20 a 39 anos,2022-01-01,343,525,20,44,363,569,932
PAILON,consulta externa,personas de 20 a 39 anos,2022-01-01,456,940,14,50,470,990,1460
PALCA,consulta externa,personas de 20 a 39 anos,2022-01-01,318,450,2,13,320,463,783
PALOS BLANCOS,consulta externa,personas de 20 a 39 anos,2022-01-01,756,1341,53,70,809,1411,2220
PAMPA AULLAGAS,consulta externa,personas de 20 a 39 anos,2022-01-01,66,118,0,0,66,118,184
PAMPA GRANDE,consulta externa,personas de 20 a 39 anos,2022-01-01,39,175,10,32,49,207,256
PAPEL PAMPA,consulta externa,personas de 20 a 39 anos,2022-01-01,101,202,4,9,105,211,316
PASORAPA,consulta externa,personas de 20 a 39 anos,2022-01-01,69,112,12,18,81,130,211
PATACAMAYA,consulta externa,personas de 20 a 39 anos,2022-01-01,204,543,3,124,207,667,874
PAZÑA,consulta externa,personas de 20 a 39 anos,2022-01-01,69,124,3,6,72,130,202
PELECHUCO,consulta externa,personas de 20 a 39 anos,2022-01-01,170,244,9,18,179,262,441
POCOATA,consulta externa,personas de 20 a 39 anos,2022-01-01,249,390,2,5,251,395,646
POCONA,consulta externa,personas de 20 a 39 anos,2022-01-01,208,333,5,11,213,344,557
POJO (CBBA),consulta externa,personas de 20 a 39 anos,2022-01-01,117,210,6,18,123,228,351
POOPO,consulta externa,personas de 20 a 39 anos,2022-01-01,143,164,7,6,150,170,320
PORCO,consulta externa,personas de 20 a 39 anos,2022-01-01,98,147,1,1,99,148,247
POROMA,consulta externa,personas de 20 a 39 anos,2022-01-01,158,312,3,4,161,316,477
PORONGO,consulta externa,personas de 20 a 39 anos,2022-01-01,247,411,25,52,272,463,735
PORTACHUELO,consulta externa,personas de 20 a 39 anos,2022-01-01,194,615,10,28,204,643,847
PORVENIR,consulta externa,personas de 20 a 39 anos,2022-01-01,122,217,29,59,151,276,427
POSTRER VALLE,consulta externa,personas de 20 a 39 anos,2022-01-01,75,75,4,5,79,80,159
POTOSI,consulta externa,personas de 20 a 39 anos,2022-01-01,5626,11388,1053,2119,6679,13507,20186
PRESTO,consulta externa,personas de 20 a 39 anos,2022-01-01,185,333,14,16,199,349,548
PUCARA,consulta externa,personas de 20 a 39 anos,2022-01-01,35,60,38,50,73,110,183
PUCARANI,consulta externa,personas de 20 a 39 anos,2022-01-01,325,577,43,59,368,636,1004
PUERTO ACOSTA,consulta externa,personas de 20 a 39 anos,2022-01-01,53,104,2,5,55,109,164
PUERTO CARABUCO,consulta externa,personas de 20 a 39 anos,2022-01-01,93,166,10,11,103,177,280
PUERTO GONZALO MORENO,consulta externa,personas de 20 a 39 anos,2022-01-01,227,398,51,64,278,462,740
PUERTO PEREZ,consulta externa,personas de 20 a 39 anos,2022-01-01,105,155,2,2,107,157,264
PUERTO QUIJARRO,consulta externa,personas de 20 a 39 anos,2022-01-01,60,96,16,33,76,129,205
PUERTO RICO,consulta externa,personas de 20 a 39 anos,2022-01-01,160,355,4,2,164,357,521
PUERTO SILES,consulta externa,personas de 20 a 39 anos,2022-01-01,34,103,3,1,37,104,141
PUERTO SUAREZ,consulta externa,personas de 20 a 39 anos,2022-01-01,136,351,19,45,155,396,551
PUERTO VILLARROEL,consulta externa,personas de 20 a 39 anos,2022-01-01,1328,2617,165,195,1493,2812,4305
PUNA,consulta externa,personas de 20 a 39 anos,2022-01-01,250,465,4,1,254,466,720
PUNATA,consulta externa,personas de 20 a 39 anos,2022-01-01,725,1546,328,616,1053,2162,3215
QUIABAYA,consulta externa,personas de 20 a 39 anos,2022-01-01,71,104,23,20,94,124,218
QUILLACOLLO,consulta externa,personas de 20 a 39 anos,2022-01-01,2030,3444,1273,1416,3303,4860,8163
QUIME,consulta externa,personas de 20 a 39 anos,2022-01-01,232,266,7,8,239,274,513
QUIRUSILLAS,consulta externa,personas de 20 a 39 anos,2022-01-01,35,86,22,50,57,136,193
RAQAYPAMPA(ETA),consulta externa,personas de 20 a 39 anos,2022-01-01,89,126,1,1,90,127,217
RAVELO,consulta externa,personas de 20 a 39 anos,2022-01-01,147,258,0,0,147,258,405
REYES,consulta externa,personas de 20 a 39 anos,2022-01-01,198,459,2,8,200,467,667
RIBERALTA,consulta externa,personas de 20 a 39 anos,2022-01-01,1638,3937,371,711,2009,4648,6657
ROBORE,consulta externa,personas de 20 a 39 anos,2022-01-01,206,482,21,82,227,564,791
RURRENABAQUE,consulta externa,personas de 20 a 39 anos,2022-01-01,423,965,45,63,468,1028,1496
SABAYA,consulta externa,personas de 20 a 39 anos,2022-01-01,325,276,25,8,350,284,634
SACABA,consulta externa,personas de 20 a 39 anos,2022-01-01,1627,4401,291,683,1918,5084,7002
SACABAMBA,consulta externa,personas de 20 a 39 anos,2022-01-01,34,64,3,2,37,66,103
SACACA,consulta externa,personas de 20 a 39 anos,2022-01-01,139,260,0,1,139,261,400
SAIPINA,consulta externa,personas de 20 a 39 anos,2022-01-01,116,221,20,44,136,265,401
SALINAS DE GARCI MENDOZA,consulta externa,personas de 20 a 39 anos,2022-01-01,150,213,19,13,169,226,395
SAMAIPATA,consulta externa,personas de 20 a 39 anos,2022-01-01,184,282,23,70,207,352,559
SAN AGUSTIN,consulta externa,personas de 20 a 39 anos,2022-01-01,75,135,1,0,76,135,211
SAN ANDRES,consulta externa,personas de 20 a 39 anos,2022-01-01,224,450,11,24,235,474,709
SAN ANDRES DE MACHACA,consulta externa,personas de 20 a 39 anos,2022-01-01,49,71,6,9,55,80,135
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 20 a 39 anos,2022-01-01,34,44,2,2,36,46,82
SAN ANTONIO DE LOMERIO,consulta externa,personas de 20 a 39 anos,2022-01-01,159,224,11,18,170,242,412
SAN BENITO,consulta externa,personas de 20 a 39 anos,2022-01-01,173,403,33,88,206,491,697
SAN BORJA,consulta externa,personas de 20 a 39 anos,2022-01-01,684,1399,75,216,759,1615,2374
SAN BUENA VENTURA,consulta externa,personas de 20 a 39 anos,2022-01-01,279,462,1,2,280,464,744
SAN CARLOS,consulta externa,personas de 20 a 39 anos,2022-01-01,109,275,6,11,115,286,401
SAN IGNACIO,consulta externa,personas de 20 a 39 anos,2022-01-01,550,1136,18,47,568,1183,1751
SAN IGNACIO DE VELASCO,consulta externa,personas de 20 a 39 anos,2022-01-01,230,623,54,206,284,829,1113
SAN JAVIER(BNI),consulta externa,personas de 20 a 39 anos,2022-01-01,44,78,1,2,45,80,125
SAN JAVIER(STC),consulta externa,personas de 20 a 39 anos,2022-01-01,75,140,0,0,75,140,215
SAN JOAQUIN,consulta externa,personas de 20 a 39 anos,2022-01-01,118,191,4,10,122,201,323
SAN JOSE DE CHIQUITOS,consulta externa,personas de 20 a 39 anos,2022-01-01,255,466,38,46,293,512,805
SAN JUAN DE YAPACANI,consulta externa,personas de 20 a 39 anos,2022-01-01,176,390,3,14,179,404,583
SAN JULIAN,consulta externa,personas de 20 a 39 anos,2022-01-01,671,1406,74,101,745,1507,2252
SAN LORENZO(PND),consulta externa,personas de 20 a 39 anos,2022-01-01,229,388,2,1,231,389,620
SAN LORENZO(TJA),consulta externa,personas de 20 a 39 anos,2022-01-01,529,1035,3,14,532,1049,1581
SAN LUCAS,consulta externa,personas de 20 a 39 anos,2022-01-01,592,1149,2,15,594,1164,1758
SAN MATIAS,consulta externa,personas de 20 a 39 anos,2022-01-01,138,274,6,11,144,285,429
SAN MIGUEL DE VELASCO,consulta externa,personas de 20 a 39 anos,2022-01-01,155,283,17,44,172,327,499
SAN PABLO DE LIPEZ,consulta externa,personas de 20 a 39 anos,2022-01-01,108,154,1,0,109,154,263
SAN PEDRO,consulta externa,personas de 20 a 39 anos,2022-01-01,393,818,53,177,446,995,1441
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 20 a 39 anos,2022-01-01,202,401,0,0,202,401,603
SAN PEDRO DE CURAHUARA,consulta externa,personas de 20 a 39 anos,2022-01-01,96,218,5,22,101,240,341
SAN PEDRO DE MACHA,consulta externa,personas de 20 a 39 anos,2022-01-01,264,419,0,0,264,419,683
SAN PEDRO DE QUEMES,consulta externa,personas de 20 a 39 anos,2022-01-01,41,67,2,6,43,73,116
SAN PEDRO DE TIQUINA,consulta externa,personas de 20 a 39 anos,2022-01-01,87,182,16,28,103,210,313
SAN PEDRO(PND),consulta externa,personas de 20 a 39 anos,2022-01-01,92,112,1,4,93,116,209
SAN RAFAEL,consulta externa,personas de 20 a 39 anos,2022-01-01,115,248,10,41,125,289,414
SAN RAMON BENI,consulta externa,personas de 20 a 39 anos,2022-01-01,133,247,12,26,145,273,418
SAN RAMON SCZ,consulta externa,personas de 20 a 39 anos,2022-01-01,61,162,2,3,63,165,228
SANTA ANA,consulta externa,personas de 20 a 39 anos,2022-01-01,243,582,47,65,290,647,937
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 20 a 39 anos,2022-01-01,28006,44632,9014,17908,37020,62540,99560
SANTA ROSA,consulta externa,personas de 20 a 39 anos,2022-01-01,252,540,8,48,260,588,848
SANTA ROSA DEL SARA,consulta externa,personas de 20 a 39 anos,2022-01-01,327,737,11,33,338,770,1108
SANTIAGO DE CALLAPA,consulta externa,personas de 20 a 39 anos,2022-01-01,22,43,0,1,22,44,66
SANTIAGO DE HUARI,consulta externa,personas de 20 a 39 anos,2022-01-01,126,203,8,7,134,210,344
SANTIAGO DE HUATA,consulta externa,personas de 20 a 39 anos,2022-01-01,70,124,13,15,83,139,222
SANTIAGO DE MACHACA,consulta externa,personas de 20 a 39 anos,2022-01-01,19,48,1,3,20,51,71
SANTIVAÑES,consulta externa,personas de 20 a 39 anos,2022-01-01,92,199,15,31,107,230,337
SANTUARIO DE QUILLACAS,consulta externa,personas de 20 a 39 anos,2022-01-01,38,57,3,4,41,61,102
SAPAHAQUI,consulta externa,personas de 20 a 39 anos,2022-01-01,110,166,2,1,112,167,279
SENA,consulta externa,personas de 20 a 39 anos,2022-01-01,97,179,1,0,98,179,277
