,group,variable,month,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 20 a 39 anos,2023-01-01,247,352,25,32,272,384,656
AZURDUY,consulta externa,personas de 20 a 39 anos,2023-01-01,110,348,1,10,111,358,469
BATALLAS,consulta externa,personas de 20 a 39 anos,2023-01-01,51,178,34,109,85,287,372
BAURES,consulta externa,personas de 20 a 39 anos,2023-01-01,125,239,9,21,134,260,394
BELEN DE ANDAMARCA,consulta externa,personas de 20 a 39 anos,2023-01-01,14,33,2,0,16,33,49
BELEN DE URMIRI,consulta externa,personas de 20 a 39 anos,2023-01-01,48,34,0,1,48,35,83
BELLA FLOR,consulta externa,personas de 20 a 39 anos,2023-01-01,77,73,25,33,102,106,208
BERMEJO,consulta externa,personas de 20 a 39 anos,2023-01-01,678,1444,144,252,822,1696,2518
BETANZOS,consulta externa,personas de 20 a 39 anos,2023-01-01,240,550,11,14,251,564,815
BOLIVAR,consulta externa,personas de 20 a 39 anos,2023-01-01,17,45,0,0,17,45,62
BOLPEBRA,consulta externa,personas de 20 a 39 anos,2023-01-01,40,46,2,13,42,59,101
BOYUIBE,consulta externa,personas de 20 a 39 anos,2023-01-01,52,131,17,26,69,157,226
BUENA VISTA,consulta externa,personas de 20 a 39 anos,2023-01-01,162,373,0,7,162,380,542
CABEZAS,consulta externa,personas de 20 a 39 anos,2023-01-01,431,911,24,27,455,938,1393
CAIROMA,consulta externa,personas de 20 a 39 anos,2023-01-01,208,307,10,9,218,316,534
"CAIZA ""D""",consulta externa,personas de 20 a 39 anos,2023-01-01,136,290,0,0,136,290,426
CAJUATA,consulta externa,personas de 20 a 39 anos,2023-01-01,103,192,29,56,132,248,380
CALACOTO,consulta externa,personas de 20 a 39 anos,2023-01-01,36,59,2,2,38,61,99
CALAMARCA,consulta externa,personas de 20 a 39 anos,2023-01-01,96,218,6,4,102,222,324
CAMARGO,consulta externa,personas de 20 a 39 anos,2023-01-01,198,526,21,58,219,584,803
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 20 a 39 anos,2023-01-01,40,97,2,3,42,100,142
CAMIRI,consulta externa,personas de 20 a 39 anos,2023-01-01,546,1202,82,250,628,1452,2080
CAPINOTA,consulta externa,personas de 20 a 39 anos,2023-01-01,178,516,17,94,195,610,805
CAQUIAVIRI,consulta externa,personas de 20 a 39 anos,2023-01-01,65,129,3,1,68,130,198
CARACOLLO,consulta externa,personas de 20 a 39 anos,2023-01-01,201,443,23,89,224,532,756
CARANAVI,consulta externa,personas de 20 a 39 anos,2023-01-01,684,1452,95,171,779,1623,2402
CARANGAS,consulta externa,personas de 20 a 39 anos,2023-01-01,10,9,0,0,10,9,19
CARAPARI,consulta externa,personas de 20 a 39 anos,2023-01-01,255,624,20,61,275,685,960
CARIPUYO,consulta externa,personas de 20 a 39 anos,2023-01-01,47,114,1,0,48,114,162
CARMEN RIVERO TORREZ,consulta externa,personas de 20 a 39 anos,2023-01-01,66,205,6,9,72,214,286
CATACORA,consulta externa,personas de 20 a 39 anos,2023-01-01,27,62,1,1,28,63,91
CHACARILLA,consulta externa,personas de 20 a 39 anos,2023-01-01,26,38,0,2,26,40,66
CHALLAPATA,consulta externa,personas de 20 a 39 anos,2023-01-01,242,799,10,67,252,866,1118
CHAQUI,consulta externa,personas de 20 a 39 anos,2023-01-01,70,144,0,2,70,146,216
CHARAGUA,consulta externa,personas de 20 a 39 anos,2023-01-01,252,652,22,80,274,732,1006
CHARAÑA,consulta externa,personas de 20 a 39 anos,2023-01-01,9,15,3,6,12,21,33
CHAYANTA,consulta externa,personas de 20 a 39 anos,2023-01-01,143,342,4,6,147,348,495
CHIMORE,consulta externa,personas de 20 a 39 anos,2023-01-01,351,829,15,18,366,847,1213
CHIPAYA,consulta externa,personas de 20 a 39 anos,2023-01-01,15,26,0,0,15,26,41
CHOQUE COTA,consulta externa,personas de 20 a 39 anos,2023-01-01,21,38,0,0,21,38,59
CHUA COCANI,consulta externa,personas de 20 a 39 anos,2023-01-01,12,40,4,15,16,55,71
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 20 a 39 anos,2023-01-01,148,292,35,47,183,339,522
CHUMA,consulta externa,personas de 20 a 39 anos,2023-01-01,120,209,12,15,132,224,356
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 20 a 39 anos,2023-01-01,108,179,15,12,123,191,314
CKOCHAS,consulta externa,personas de 20 a 39 anos,2023-01-01,105,235,0,0,105,235,340
CLIZA,consulta externa,personas de 20 a 39 anos,2023-01-01,149,560,19,89,168,649,817
COBIJA,consulta externa,personas de 20 a 39 anos,2023-01-01,742,1888,251,680,993,2568,3561
COCAPATA,consulta externa,personas de 20 a 39 anos,2023-01-01,121,203,0,1,121,204,325
COCHABAMBA,consulta externa,personas de 20 a 39 anos,2023-01-01,12023,27205,5035,14629,17058,41834,58892
COIPASA,consulta externa,personas de 20 a 39 anos,2023-01-01,30,23,6,1,36,24,60
COLCAPIRHUA,consulta externa,personas de 20 a 39 anos,2023-01-01,463,1040,408,612,871,1652,2523
"COLCHA ""K""",consulta externa,personas de 20 a 39 anos,2023-01-01,326,478,15,35,341,513,854
COLLANA,consulta externa,personas de 20 a 39 anos,2023-01-01,40,88,3,19,43,107,150
COLOMI,consulta externa,personas de 20 a 39 anos,2023-01-01,140,378,19,36,159,414,573
COLPA BELGICA,consulta externa,personas de 20 a 39 anos,2023-01-01,88,232,8,41,96,273,369
COLQUECHACA,consulta externa,personas de 20 a 39 anos,2023-01-01,122,275,7,15,129,290,419
COLQUENCHA,consulta externa,personas de 20 a 39 anos,2023-01-01,85,253,25,27,110,280,390
COLQUIRI,consulta externa,personas de 20 a 39 anos,2023-01-01,280,359,89,70,369,429,798
COMANCHE,consulta externa,personas de 20 a 39 anos,2023-01-01,17,28,0,3,17,31,48
COMARAPA,consulta externa,personas de 20 a 39 anos,2023-01-01,194,640,12,41,206,681,887
COMBAYA,consulta externa,personas de 20 a 39 anos,2023-01-01,31,29,2,4,33,33,66
CONCEPCION,consulta externa,personas de 20 a 39 anos,2023-01-01,151,194,70,91,221,285,506
COPACABANA,consulta externa,personas de 20 a 39 anos,2023-01-01,94,191,2,3,96,194,290
CORIPATA,consulta externa,personas de 20 a 39 anos,2023-01-01,162,377,22,56,184,433,617
CORO CORO,consulta externa,personas de 20 a 39 anos,2023-01-01,71,150,7,13,78,163,241
COROICO,consulta externa,personas de 20 a 39 anos,2023-01-01,277,599,33,127,310,726,1036
CORQUE,consulta externa,personas de 20 a 39 anos,2023-01-01,105,140,4,9,109,149,258
COTAGAITA,consulta externa,personas de 20 a 39 anos,2023-01-01,435,807,24,39,459,846,1305
COTOCA,consulta externa,personas de 20 a 39 anos,2023-01-01,692,2319,35,275,727,2594,3321
CRUZ DE MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2023-01-01,8,9,0,0,8,9,17
CUATRO CAÑADAS,consulta externa,personas de 20 a 39 anos,2023-01-01,287,722,25,152,312,874,1186
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 20 a 39 anos,2023-01-01,19,44,4,5,23,49,72
CUEVO,consulta externa,personas de 20 a 39 anos,2023-01-01,80,139,10,10,90,149,239
CULPINA,consulta externa,personas de 20 a 39 anos,2023-01-01,106,312,7,11,113,323,436
CURAHUARA DE CARANGAS,consulta externa,personas de 20 a 39 anos,2023-01-01,25,55,0,3,25,58,83
CURVA,consulta externa,personas de 20 a 39 anos,2023-01-01,35,77,1,5,36,82,118
DESAGUADERO,consulta externa,personas de 20 a 39 anos,2023-01-01,53,101,4,18,57,119,176
EL ALTO,consulta externa,personas de 20 a 39 anos,2023-01-01,6313,19721,2321,6281,8634,26002,34636
EL CHORO,consulta externa,personas de 20 a 39 anos,2023-01-01,25,42,1,1,26,43,69
EL PUENTE(STC),consulta externa,personas de 20 a 39 anos,2023-01-01,211,434,1,4,212,438,650
EL PUENTE(TJA),consulta externa,personas de 20 a 39 anos,2023-01-01,108,266,2,10,110,276,386
EL TORNO,consulta externa,personas de 20 a 39 anos,2023-01-01,816,1873,516,1025,1332,2898,4230
EL VILLAR,consulta externa,personas de 20 a 39 anos,2023-01-01,108,145,2,2,110,147,257
ENTRE RIOS TRJ,consulta externa,personas de 20 a 39 anos,2023-01-01,341,770,16,16,357,786,1143
ENTRE RIOS CBBA,consulta externa,personas de 20 a 39 anos,2023-01-01,589,1656,48,94,637,1750,2387
ESCARA,consulta externa,personas de 20 a 39 anos,2023-01-01,7,8,1,0,8,8,16
ESCOMA,consulta externa,personas de 20 a 39 anos,2023-01-01,15,76,1,2,16,78,94
ESMERALDA,consulta externa,personas de 20 a 39 anos,2023-01-01,19,19,0,1,19,20,39
EUCALIPTUS,consulta externa,personas de 20 a 39 anos,2023-01-01,21,65,1,1,22,66,88
EUREKA (SANTOS MERCADO),consulta externa,personas de 20 a 39 anos,2023-01-01,37,51,1,3,38,54,92
EXALTACION,consulta externa,personas de 20 a 39 anos,2023-01-01,35,62,0,7,35,69,104
FERNANDEZ ALONSO,consulta externa,personas de 20 a 39 anos,2023-01-01,185,464,12,57,197,521,718
FILADELFIA,consulta externa,personas de 20 a 39 anos,2023-01-01,247,260,15,34,262,294,556
GAIOC JATUN AYLLU YURA,consulta externa,personas de 20 a 39 anos,2023-01-01,54,114,5,1,59,115,174
GENERAL SAAVEDRA,consulta externa,personas de 20 a 39 anos,2023-01-01,283,689,15,76,298,765,1063
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 20 a 39 anos,2023-01-01,130,225,2,0,132,225,357
GUANAY,consulta externa,personas de 20 a 39 anos,2023-01-01,154,363,19,71,173,434,607
GUAQUI,consulta externa,personas de 20 a 39 anos,2023-01-01,30,102,4,9,34,111,145
GUAYARAMERIN,consulta externa,personas de 20 a 39 anos,2023-01-01,721,1335,97,168,818,1503,2321
GUTIERREZ,consulta externa,personas de 20 a 39 anos,2023-01-01,186,417,6,40,192,457,649
HUACARAJE,consulta externa,personas de 20 a 39 anos,2023-01-01,33,90,6,14,39,104,143
HUACARETA,consulta externa,personas de 20 a 39 anos,2023-01-01,105,229,9,21,114,250,364
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 20 a 39 anos,2023-01-01,57,148,4,7,61,155,216
HUACHACALLA,consulta externa,personas de 20 a 39 anos,2023-01-01,48,46,0,7,48,53,101
HUANUNI,consulta externa,personas de 20 a 39 anos,2023-01-01,369,633,71,128,440,761,1201
HUARINA,consulta externa,personas de 20 a 39 anos,2023-01-01,64,129,15,52,79,181,260
HUATAJATA,consulta externa,personas de 20 a 39 anos,2023-01-01,23,25,11,26,34,51,85
HUAYLLAMARCA,consulta externa,personas de 20 a 39 anos,2023-01-01,36,48,1,1,37,49,86
HUMANATA,consulta externa,personas de 20 a 39 anos,2023-01-01,9,18,1,3,10,21,31
ICHOCA,consulta externa,personas de 20 a 39 anos,2023-01-01,56,88,0,0,56,88,144
ICLA,consulta externa,personas de 20 a 39 anos,2023-01-01,65,114,12,36,77,150,227
INCAHUASI,consulta externa,personas de 20 a 39 anos,2023-01-01,171,444,5,12,176,456,632
INGAVI (HUMAITA),consulta externa,personas de 20 a 39 anos,2023-01-01,63,119,4,6,67,125,192
INQUISIVI,consulta externa,personas de 20 a 39 anos,2023-01-01,119,198,31,35,150,233,383
IRUPANA (VILLA DE LANZA),consulta externa,personas de 20 a 39 anos,2023-01-01,224,446,18,50,242,496,738
IXIAMAS,consulta externa,personas de 20 a 39 anos,2023-01-01,170,277,7,14,177,291,468
JESUS DE MACHACA,consulta externa,personas de 20 a 39 anos,2023-01-01,51,176,11,25,62,201,263
LA ASUNTA,consulta externa,personas de 20 a 39 anos,2023-01-01,442,937,21,51,463,988,1451
LA GUARDIA,consulta externa,personas de 20 a 39 anos,2023-01-01,1208,3474,248,1090,1456,4564,6020
LA PAZ,consulta externa,personas de 20 a 39 anos,2023-01-01,13495,28976,6342,16235,19837,45211,65048
LA RIVERA,consulta externa,personas de 20 a 39 anos,2023-01-01,17,24,1,3,18,27,45
LAGUNILLAS,consulta externa,personas de 20 a 39 anos,2023-01-01,138,350,4,16,142,366,508
LAJA,consulta externa,personas de 20 a 39 anos,2023-01-01,98,301,8,31,106,332,438
LAS CARRERAS,consulta externa,personas de 20 a 39 anos,2023-01-01,116,208,10,10,126,218,344
LICOMA PAMPA,consulta externa,personas de 20 a 39 anos,2023-01-01,36,61,0,0,36,61,97
LLALLAGUA,consulta externa,personas de 20 a 39 anos,2023-01-01,409,1257,50,336,459,1593,2052
LLICA,consulta externa,personas de 20 a 39 anos,2023-01-01,53,115,0,3,53,118,171
LORETO,consulta externa,personas de 20 a 39 anos,2023-01-01,66,127,10,18,76,145,221
LURIBAY,consulta externa,personas de 20 a 39 anos,2023-01-01,178,285,3,9,181,294,475
MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2023-01-01,59,103,9,7,68,110,178
MACHARETI,consulta externa,personas de 20 a 39 anos,2023-01-01,92,231,8,14,100,245,345
MAGDALENA,consulta externa,personas de 20 a 39 anos,2023-01-01,131,304,11,32,142,336,478
MAIRANA,consulta externa,personas de 20 a 39 anos,2023-01-01,91,275,30,70,121,345,466
MALLA,consulta externa,personas de 20 a 39 anos,2023-01-01,41,46,3,0,44,46,90
MAPIRI,consulta externa,personas de 20 a 39 anos,2023-01-01,193,587,4,15,197,602,799
MECAPACA,consulta externa,personas de 20 a 39 anos,2023-01-01,86,214,2,8,88,222,310
MINEROS,consulta externa,personas de 20 a 39 anos,2023-01-01,176,416,6,53,182,469,651
MIZQUE,consulta externa,personas de 20 a 39 anos,2023-01-01,164,486,19,65,183,551,734
MOCOMOCO,consulta externa,personas de 20 a 39 anos,2023-01-01,53,129,8,18,61,147,208
MOJINETE,consulta externa,personas de 20 a 39 anos,2023-01-01,9,26,0,0,9,26,35
MOJOCOYA,consulta externa,personas de 20 a 39 anos,2023-01-01,94,188,2,12,96,200,296
MONTEAGUDO,consulta externa,personas de 20 a 39 anos,2023-01-01,465,1234,123,235,588,1469,2057
MONTERO,consulta externa,personas de 20 a 39 anos,2023-01-01,2155,5527,537,1488,2692,7015,9707
MORO MORO,consulta externa,personas de 20 a 39 anos,2023-01-01,32,72,9,22,41,94,135
MOROCHATA,consulta externa,personas de 20 a 39 anos,2023-01-01,56,78,0,0,56,78,134
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 20 a 39 anos,2023-01-01,78,115,12,3,90,118,208
NAZACARA DE PACAJES,consulta externa,personas de 20 a 39 anos,2023-01-01,7,11,1,1,8,12,20
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 20 a 39 anos,2023-01-01,33,65,1,0,34,65,99
OCURI,consulta externa,personas de 20 a 39 anos,2023-01-01,64,156,0,0,64,156,220
OKINAWA,consulta externa,personas de 20 a 39 anos,2023-01-01,131,376,46,116,177,492,669
OMEREQUE,consulta externa,personas de 20 a 39 anos,2023-01-01,75,137,5,4,80,141,221
ORURO,consulta externa,personas de 20 a 39 anos,2023-01-01,5850,12930,1194,3501,7044,16431,23475
PADCAYA,consulta externa,personas de 20 a 39 anos,2023-01-01,366,770,14,35,380,805,1185
PADILLA,consulta externa,personas de 20 a 39 anos,2023-01-01,219,358,126,60,345,418,763
PAILON,consulta externa,personas de 20 a 39 anos,2023-01-01,307,644,54,422,361,1066,1427
PALCA,consulta externa,personas de 20 a 39 anos,2023-01-01,220,358,4,2,224,360,584
PALOS BLANCOS,consulta externa,personas de 20 a 39 anos,2023-01-01,523,1098,34,57,557,1155,1712
PAMPA AULLAGAS,consulta externa,personas de 20 a 39 anos,2023-01-01,50,54,0,0,50,54,104
PAMPA GRANDE,consulta externa,personas de 20 a 39 anos,2023-01-01,36,164,2,9,38,173,211
PAPEL PAMPA,consulta externa,personas de 20 a 39 anos,2023-01-01,59,102,3,5,62,107,169
PASORAPA,consulta externa,personas de 20 a 39 anos,2023-01-01,58,56,0,0,58,56,114
PATACAMAYA,consulta externa,personas de 20 a 39 anos,2023-01-01,193,474,9,116,202,590,792
PAZÑA,consulta externa,personas de 20 a 39 anos,2023-01-01,62,129,1,3,63,132,195
PELECHUCO,consulta externa,personas de 20 a 39 anos,2023-01-01,152,223,5,7,157,230,387
POCOATA,consulta externa,personas de 20 a 39 anos,2023-01-01,174,318,0,6,174,324,498
POCONA,consulta externa,personas de 20 a 39 anos,2023-01-01,114,180,3,2,117,182,299
POJO (CBBA),consulta externa,personas de 20 a 39 anos,2023-01-01,98,141,10,31,108,172,280
POOPO,consulta externa,personas de 20 a 39 anos,2023-01-01,117,212,12,18,129,230,359
PORCO,consulta externa,personas de 20 a 39 anos,2023-01-01,81,251,1,7,82,258,340
POROMA,consulta externa,personas de 20 a 39 anos,2023-01-01,133,309,3,7,136,316,452
PORONGO,consulta externa,personas de 20 a 39 anos,2023-01-01,225,440,11,41,236,481,717
PORTACHUELO,consulta externa,personas de 20 a 39 anos,2023-01-01,124,338,73,511,197,849,1046
PORVENIR,consulta externa,personas de 20 a 39 anos,2023-01-01,81,176,15,34,96,210,306
POSTRER VALLE,consulta externa,personas de 20 a 39 anos,2023-01-01,38,59,10,12,48,71,119
POTOSI,consulta externa,personas de 20 a 39 anos,2023-01-01,4285,10159,765,2117,5050,12276,17326
PRESTO,consulta externa,personas de 20 a 39 anos,2023-01-01,98,231,2,12,100,243,343
PUCARA,consulta externa,personas de 20 a 39 anos,2023-01-01,8,27,6,18,14,45,59
PUCARANI,consulta externa,personas de 20 a 39 anos,2023-01-01,180,505,12,50,192,555,747
PUERTO ACOSTA,consulta externa,personas de 20 a 39 anos,2023-01-01,41,72,0,0,41,72,113
PUERTO CARABUCO,consulta externa,personas de 20 a 39 anos,2023-01-01,89,177,8,4,97,181,278
PUERTO GONZALO MORENO,consulta externa,personas de 20 a 39 anos,2023-01-01,134,276,28,91,162,367,529
PUERTO PEREZ,consulta externa,personas de 20 a 39 anos,2023-01-01,76,99,4,5,80,104,184
PUERTO QUIJARRO,consulta externa,personas de 20 a 39 anos,2023-01-01,131,277,26,77,157,354,511
PUERTO RICO,consulta externa,personas de 20 a 39 anos,2023-01-01,73,176,1,3,74,179,253
PUERTO SILES,consulta externa,personas de 20 a 39 anos,2023-01-01,32,68,1,3,33,71,104
PUERTO SUAREZ,consulta externa,personas de 20 a 39 anos,2023-01-01,195,314,13,70,208,384,592
PUERTO VILLARROEL,consulta externa,personas de 20 a 39 anos,2023-01-01,986,2575,233,320,1219,2895,4114
PUNA,consulta externa,personas de 20 a 39 anos,2023-01-01,136,345,1,2,137,347,484
PUNATA,consulta externa,personas de 20 a 39 anos,2023-01-01,433,1510,212,521,645,2031,2676
QUIABAYA,consulta externa,personas de 20 a 39 anos,2023-01-01,69,112,5,3,74,115,189
QUILLACOLLO,consulta externa,personas de 20 a 39 anos,2023-01-01,1495,4182,367,979,1862,5161,7023
QUIME,consulta externa,personas de 20 a 39 anos,2023-01-01,144,174,34,11,178,185,363
QUIRUSILLAS,consulta externa,personas de 20 a 39 anos,2023-01-01,24,68,0,15,24,83,107
RAQAYPAMPA(ETA),consulta externa,personas de 20 a 39 anos,2023-01-01,34,84,0,0,34,84,118
RAVELO,consulta externa,personas de 20 a 39 anos,2023-01-01,83,160,0,0,83,160,243
REYES,consulta externa,personas de 20 a 39 anos,2023-01-01,162,421,0,3,162,424,586
RIBERALTA,consulta externa,personas de 20 a 39 anos,2023-01-01,1298,2980,412,1094,1710,4074,5784
ROBORE,consulta externa,personas de 20 a 39 anos,2023-01-01,216,593,12,46,228,639,867
RURRENABAQUE,consulta externa,personas de 20 a 39 anos,2023-01-01,350,760,35,76,385,836,1221
SABAYA,consulta externa,personas de 20 a 39 anos,2023-01-01,306,185,26,20,332,205,537
SACABA,consulta externa,personas de 20 a 39 anos,2023-01-01,1689,4224,473,984,2162,5208,7370
SACABAMBA,consulta externa,personas de 20 a 39 anos,2023-01-01,12,31,0,1,12,32,44
SACACA,consulta externa,personas de 20 a 39 anos,2023-01-01,76,197,2,3,78,200,278
SAIPINA,consulta externa,personas de 20 a 39 anos,2023-01-01,38,167,4,21,42,188,230
SALINAS DE GARCI MENDOZA,consulta externa,personas de 20 a 39 anos,2023-01-01,139,166,3,9,142,175,317
SAMAIPATA,consulta externa,personas de 20 a 39 anos,2023-01-01,143,285,26,30,169,315,484
SAN AGUSTIN,consulta externa,personas de 20 a 39 anos,2023-01-01,29,54,0,1,29,55,84
SAN ANDRES,consulta externa,personas de 20 a 39 anos,2023-01-01,155,381,19,48,174,429,603
SAN ANDRES DE MACHACA,consulta externa,personas de 20 a 39 anos,2023-01-01,21,42,5,12,26,54,80
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 20 a 39 anos,2023-01-01,30,48,0,0,30,48,78
SAN ANTONIO DE LOMERIO,consulta externa,personas de 20 a 39 anos,2023-01-01,71,145,12,23,83,168,251
SAN BENITO,consulta externa,personas de 20 a 39 anos,2023-01-01,102,242,38,84,140,326,466
SAN BORJA,consulta externa,personas de 20 a 39 anos,2023-01-01,731,1560,161,240,892,1800,2692
SAN BUENA VENTURA,consulta externa,personas de 20 a 39 anos,2023-01-01,113,284,1,106,114,390,504
SAN CARLOS,consulta externa,personas de 20 a 39 anos,2023-01-01,81,314,4,7,85,321,406
SAN IGNACIO,consulta externa,personas de 20 a 39 anos,2023-01-01,320,704,17,44,337,748,1085
SAN IGNACIO DE VELASCO,consulta externa,personas de 20 a 39 anos,2023-01-01,607,1006,98,232,705,1238,1943
SAN JAVIER(BNI),consulta externa,personas de 20 a 39 anos,2023-01-01,59,110,2,9,61,119,180
SAN JAVIER(STC),consulta externa,personas de 20 a 39 anos,2023-01-01,50,113,2,1,52,114,166
SAN JOAQUIN,consulta externa,personas de 20 a 39 anos,2023-01-01,121,181,11,28,132,209,341
SAN JOSE DE CHIQUITOS,consulta externa,personas de 20 a 39 anos,2023-01-01,201,431,23,34,224,465,689
SAN JUAN DE YAPACANI,consulta externa,personas de 20 a 39 anos,2023-01-01,154,494,1,9,155,503,658
SAN JULIAN,consulta externa,personas de 20 a 39 anos,2023-01-01,549,1393,64,280,613,1673,2286
SAN LORENZO(PND),consulta externa,personas de 20 a 39 anos,2023-01-01,101,210,20,39,121,249,370
SAN LORENZO(TJA),consulta externa,personas de 20 a 39 anos,2023-01-01,382,961,13,35,395,996,1391
SAN LUCAS,consulta externa,personas de 20 a 39 anos,2023-01-01,287,735,11,13,298,748,1046
SAN MATIAS,consulta externa,personas de 20 a 39 anos,2023-01-01,90,214,6,23,96,237,333
SAN MIGUEL DE VELASCO,consulta externa,personas de 20 a 39 anos,2023-01-01,162,349,24,193,186,542,728
SAN PABLO DE LIPEZ,consulta externa,personas de 20 a 39 anos,2023-01-01,61,103,0,1,61,104,165
SAN PEDRO,consulta externa,personas de 20 a 39 anos,2023-01-01,379,875,57,131,436,1006,1442
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 20 a 39 anos,2023-01-01,108,297,1,4,109,301,410
SAN PEDRO DE CURAHUARA,consulta externa,personas de 20 a 39 anos,2023-01-01,38,84,0,1,38,85,123
SAN PEDRO DE MACHA,consulta externa,personas de 20 a 39 anos,2023-01-01,130,321,0,0,130,321,451
SAN PEDRO DE QUEMES,consulta externa,personas de 20 a 39 anos,2023-01-01,26,54,0,2,26,56,82
SAN PEDRO DE TIQUINA,consulta externa,personas de 20 a 39 anos,2023-01-01,48,102,17,26,65,128,193
SAN PEDRO(PND),consulta externa,personas de 20 a 39 anos,2023-01-01,70,90,1,2,71,92,163
SAN RAFAEL,consulta externa,personas de 20 a 39 anos,2023-01-01,80,186,10,35,90,221,311
SAN RAMON BENI,consulta externa,personas de 20 a 39 anos,2023-01-01,49,186,4,7,53,193,246
SAN RAMON SCZ,consulta externa,personas de 20 a 39 anos,2023-01-01,70,195,1,2,71,197,268
SANTA ANA,consulta externa,personas de 20 a 39 anos,2023-01-01,136,369,9,25,145,394,539
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 20 a 39 anos,2023-01-01,23740,52493,5592,19790,29332,72283,101615
SANTA ROSA,consulta externa,personas de 20 a 39 anos,2023-01-01,227,486,30,33,257,519,776
SANTA ROSA DEL SARA,consulta externa,personas de 20 a 39 anos,2023-01-01,267,685,4,2,271,687,958
SANTIAGO DE CALLAPA,consulta externa,personas de 20 a 39 anos,2023-01-01,23,34,0,0,23,34,57
SANTIAGO DE HUARI,consulta externa,personas de 20 a 39 anos,2023-01-01,62,176,7,10,69,186,255
SANTIAGO DE HUATA,consulta externa,personas de 20 a 39 anos,2023-01-01,49,66,4,15,53,81,134
SANTIAGO DE MACHACA,consulta externa,personas de 20 a 39 anos,2023-01-01,22,39,2,4,24,43,67
SANTIVAÑES,consulta externa,personas de 20 a 39 anos,2023-01-01,74,199,7,17,81,216,297
SANTUARIO DE QUILLACAS,consulta externa,personas de 20 a 39 anos,2023-01-01,38,56,2,3,40,59,99
SAPAHAQUI,consulta externa,personas de 20 a 39 anos,2023-01-01,124,143,2,3,126,146,272
SENA,consulta externa,personas de 20 a 39 anos,2023-01-01,123,225,22,34,145,259,404
