,group,variable,month,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS REPETIDO,PERSONAS DE 10 A 14 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 10 a 14 anos,2023-01-01,50,50,2,0,52,50,102
AZURDUY,consulta externa,personas de 10 a 14 anos,2023-01-01,33,57,3,0,36,57,93
BATALLAS,consulta externa,personas de 10 a 14 anos,2023-01-01,14,14,6,17,20,31,51
BAURES,consulta externa,personas de 10 a 14 anos,2023-01-01,48,61,2,3,50,64,114
BELEN DE ANDAMARCA,consulta externa,personas de 10 a 14 anos,2023-01-01,5,0,0,0,5,0,5
BELEN DE URMIRI,consulta externa,personas de 10 a 14 anos,2023-01-01,4,7,0,0,4,7,11
BELLA FLOR,consulta externa,personas de 10 a 14 anos,2023-01-01,23,18,5,3,28,21,49
BERMEJO,consulta externa,personas de 10 a 14 anos,2023-01-01,172,192,24,19,196,211,407
BETANZOS,consulta externa,personas de 10 a 14 anos,2023-01-01,67,95,1,2,68,97,165
BOLIVAR,consulta externa,personas de 10 a 14 anos,2023-01-01,2,5,0,0,2,5,7
BOLPEBRA,consulta externa,personas de 10 a 14 anos,2023-01-01,11,15,2,0,13,15,28
BOYUIBE,consulta externa,personas de 10 a 14 anos,2023-01-01,23,18,2,2,25,20,45
BUENA VISTA,consulta externa,personas de 10 a 14 anos,2023-01-01,108,107,0,1,108,108,216
CABEZAS,consulta externa,personas de 10 a 14 anos,2023-01-01,155,192,3,2,158,194,352
CAIROMA,consulta externa,personas de 10 a 14 anos,2023-01-01,37,46,2,1,39,47,86
"CAIZA ""D""",consulta externa,personas de 10 a 14 anos,2023-01-01,37,41,1,0,38,41,79
CAJUATA,consulta externa,personas de 10 a 14 anos,2023-01-01,27,28,6,4,33,32,65
CALACOTO,consulta externa,personas de 10 a 14 anos,2023-01-01,12,17,0,0,12,17,29
CALAMARCA,consulta externa,personas de 10 a 14 anos,2023-01-01,28,35,0,0,28,35,63
CAMARGO,consulta externa,personas de 10 a 14 anos,2023-01-01,55,87,2,4,57,91,148
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 10 a 14 anos,2023-01-01,8,10,0,0,8,10,18
CAMIRI,consulta externa,personas de 10 a 14 anos,2023-01-01,209,221,35,42,244,263,507
CAPINOTA,consulta externa,personas de 10 a 14 anos,2023-01-01,78,67,9,6,87,73,160
CAQUIAVIRI,consulta externa,personas de 10 a 14 anos,2023-01-01,21,17,0,0,21,17,38
CARACOLLO,consulta externa,personas de 10 a 14 anos,2023-01-01,39,67,3,7,42,74,116
CARANAVI,consulta externa,personas de 10 a 14 anos,2023-01-01,221,205,21,9,242,214,456
CARAPARI,consulta externa,personas de 10 a 14 anos,2023-01-01,83,102,5,4,88,106,194
CARIPUYO,consulta externa,personas de 10 a 14 anos,2023-01-01,8,17,0,0,8,17,25
CARMEN RIVERO TORREZ,consulta externa,personas de 10 a 14 anos,2023-01-01,39,35,2,6,41,41,82
CATACORA,consulta externa,personas de 10 a 14 anos,2023-01-01,8,4,0,0,8,4,12
CHACARILLA,consulta externa,personas de 10 a 14 anos,2023-01-01,9,9,0,0,9,9,18
CHALLAPATA,consulta externa,personas de 10 a 14 anos,2023-01-01,70,74,0,1,70,75,145
CHAQUI,consulta externa,personas de 10 a 14 anos,2023-01-01,15,21,0,0,15,21,36
CHARAGUA,consulta externa,personas de 10 a 14 anos,2023-01-01,149,159,14,16,163,175,338
CHARAÑA,consulta externa,personas de 10 a 14 anos,2023-01-01,3,4,0,0,3,4,7
CHAYANTA,consulta externa,personas de 10 a 14 anos,2023-01-01,39,40,0,1,39,41,80
CHIMORE,consulta externa,personas de 10 a 14 anos,2023-01-01,129,168,4,4,133,172,305
CHIPAYA,consulta externa,personas de 10 a 14 anos,2023-01-01,7,1,1,0,8,1,9
CHOQUE COTA,consulta externa,personas de 10 a 14 anos,2023-01-01,9,7,0,0,9,7,16
CHUA COCANI,consulta externa,personas de 10 a 14 anos,2023-01-01,1,3,0,4,1,7,8
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 10 a 14 anos,2023-01-01,43,61,2,5,45,66,111
CHUMA,consulta externa,personas de 10 a 14 anos,2023-01-01,24,36,1,3,25,39,64
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 10 a 14 anos,2023-01-01,29,28,3,2,32,30,62
CKOCHAS,consulta externa,personas de 10 a 14 anos,2023-01-01,37,42,0,0,37,42,79
CLIZA,consulta externa,personas de 10 a 14 anos,2023-01-01,37,50,4,10,41,60,101
COBIJA,consulta externa,personas de 10 a 14 anos,2023-01-01,241,254,47,54,288,308,596
COCAPATA,consulta externa,personas de 10 a 14 anos,2023-01-01,21,36,0,0,21,36,57
COCHABAMBA,consulta externa,personas de 10 a 14 anos,2023-01-01,3504,3810,1705,1627,5209,5437,10646
COIPASA,consulta externa,personas de 10 a 14 anos,2023-01-01,3,9,1,1,4,10,14
COLCAPIRHUA,consulta externa,personas de 10 a 14 anos,2023-01-01,112,116,35,36,147,152,299
"COLCHA ""K""",consulta externa,personas de 10 a 14 anos,2023-01-01,58,48,4,14,62,62,124
COLLANA,consulta externa,personas de 10 a 14 anos,2023-01-01,21,16,1,0,22,16,38
COLOMI,consulta externa,personas de 10 a 14 anos,2023-01-01,46,72,3,1,49,73,122
COLPA BELGICA,consulta externa,personas de 10 a 14 anos,2023-01-01,57,43,3,5,60,48,108
COLQUECHACA,consulta externa,personas de 10 a 14 anos,2023-01-01,30,47,2,2,32,49,81
COLQUENCHA,consulta externa,personas de 10 a 14 anos,2023-01-01,14,24,1,1,15,25,40
COLQUIRI,consulta externa,personas de 10 a 14 anos,2023-01-01,44,75,11,11,55,86,141
COMANCHE,consulta externa,personas de 10 a 14 anos,2023-01-01,4,4,0,0,4,4,8
COMARAPA,consulta externa,personas de 10 a 14 anos,2023-01-01,85,88,7,3,92,91,183
COMBAYA,consulta externa,personas de 10 a 14 anos,2023-01-01,14,15,0,0,14,15,29
CONCEPCION,consulta externa,personas de 10 a 14 anos,2023-01-01,73,79,6,2,79,81,160
COPACABANA,consulta externa,personas de 10 a 14 anos,2023-01-01,30,18,0,0,30,18,48
CORIPATA,consulta externa,personas de 10 a 14 anos,2023-01-01,47,45,3,6,50,51,101
CORO CORO,consulta externa,personas de 10 a 14 anos,2023-01-01,26,37,1,5,27,42,69
COROICO,consulta externa,personas de 10 a 14 anos,2023-01-01,67,67,11,7,78,74,152
CORQUE,consulta externa,personas de 10 a 14 anos,2023-01-01,28,25,1,0,29,25,54
COTAGAITA,consulta externa,personas de 10 a 14 anos,2023-01-01,110,146,2,6,112,152,264
COTOCA,consulta externa,personas de 10 a 14 anos,2023-01-01,406,379,27,27,433,406,839
CRUZ DE MACHACAMARCA,consulta externa,personas de 10 a 14 anos,2023-01-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,consulta externa,personas de 10 a 14 anos,2023-01-01,113,125,13,19,126,144,270
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 10 a 14 anos,2023-01-01,3,10,3,1,6,11,17
CUEVO,consulta externa,personas de 10 a 14 anos,2023-01-01,32,37,0,0,32,37,69
CULPINA,consulta externa,personas de 10 a 14 anos,2023-01-01,44,68,3,2,47,70,117
CURAHUARA DE CARANGAS,consulta externa,personas de 10 a 14 anos,2023-01-01,7,7,0,0,7,7,14
CURVA,consulta externa,personas de 10 a 14 anos,2023-01-01,10,28,0,0,10,28,38
DESAGUADERO,consulta externa,personas de 10 a 14 anos,2023-01-01,7,10,2,1,9,11,20
EL ALTO,consulta externa,personas de 10 a 14 anos,2023-01-01,1929,1891,377,392,2306,2283,4589
EL CHORO,consulta externa,personas de 10 a 14 anos,2023-01-01,7,9,0,0,7,9,16
EL PUENTE(STC),consulta externa,personas de 10 a 14 anos,2023-01-01,108,121,2,1,110,122,232
EL PUENTE(TJA),consulta externa,personas de 10 a 14 anos,2023-01-01,40,38,0,1,40,39,79
EL TORNO,consulta externa,personas de 10 a 14 anos,2023-01-01,414,424,454,545,868,969,1837
EL VILLAR,consulta externa,personas de 10 a 14 anos,2023-01-01,24,25,0,0,24,25,49
ENTRE RIOS TRJ,consulta externa,personas de 10 a 14 anos,2023-01-01,103,150,2,1,105,151,256
ENTRE RIOS CBBA,consulta externa,personas de 10 a 14 anos,2023-01-01,178,198,9,4,187,202,389
ESCARA,consulta externa,personas de 10 a 14 anos,2023-01-01,0,1,0,0,0,1,1
ESCOMA,consulta externa,personas de 10 a 14 anos,2023-01-01,10,7,1,1,11,8,19
ESMERALDA,consulta externa,personas de 10 a 14 anos,2023-01-01,10,6,0,0,10,6,16
EUCALIPTUS,consulta externa,personas de 10 a 14 anos,2023-01-01,14,15,0,0,14,15,29
EUREKA (SANTOS MERCADO),consulta externa,personas de 10 a 14 anos,2023-01-01,15,19,0,0,15,19,34
EXALTACION,consulta externa,personas de 10 a 14 anos,2023-01-01,16,15,1,0,17,15,32
FERNANDEZ ALONSO,consulta externa,personas de 10 a 14 anos,2023-01-01,119,95,8,8,127,103,230
FILADELFIA,consulta externa,personas de 10 a 14 anos,2023-01-01,65,73,3,0,68,73,141
GAIOC JATUN AYLLU YURA,consulta externa,personas de 10 a 14 anos,2023-01-01,17,24,0,0,17,24,41
GENERAL SAAVEDRA,consulta externa,personas de 10 a 14 anos,2023-01-01,182,194,8,8,190,202,392
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 10 a 14 anos,2023-01-01,27,41,1,0,28,41,69
GUANAY,consulta externa,personas de 10 a 14 anos,2023-01-01,57,53,12,7,69,60,129
GUAQUI,consulta externa,personas de 10 a 14 anos,2023-01-01,7,19,0,0,7,19,26
GUAYARAMERIN,consulta externa,personas de 10 a 14 anos,2023-01-01,242,352,35,47,277,399,676
GUTIERREZ,consulta externa,personas de 10 a 14 anos,2023-01-01,87,129,6,5,93,134,227
HUACARAJE,consulta externa,personas de 10 a 14 anos,2023-01-01,21,31,2,5,23,36,59
HUACARETA,consulta externa,personas de 10 a 14 anos,2023-01-01,38,39,4,2,42,41,83
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 10 a 14 anos,2023-01-01,19,22,0,0,19,22,41
HUACHACALLA,consulta externa,personas de 10 a 14 anos,2023-01-01,14,12,0,0,14,12,26
HUANUNI,consulta externa,personas de 10 a 14 anos,2023-01-01,119,87,12,10,131,97,228
HUARINA,consulta externa,personas de 10 a 14 anos,2023-01-01,14,22,3,5,17,27,44
HUATAJATA,consulta externa,personas de 10 a 14 anos,2023-01-01,7,8,3,11,10,19,29
HUAYLLAMARCA,consulta externa,personas de 10 a 14 anos,2023-01-01,12,13,0,1,12,14,26
HUMANATA,consulta externa,personas de 10 a 14 anos,2023-01-01,5,3,1,0,6,3,9
ICHOCA,consulta externa,personas de 10 a 14 anos,2023-01-01,11,17,0,0,11,17,28
ICLA,consulta externa,personas de 10 a 14 anos,2023-01-01,25,34,3,1,28,35,63
INCAHUASI,consulta externa,personas de 10 a 14 anos,2023-01-01,37,62,1,1,38,63,101
INGAVI (HUMAITA),consulta externa,personas de 10 a 14 anos,2023-01-01,26,23,0,0,26,23,49
INQUISIVI,consulta externa,personas de 10 a 14 anos,2023-01-01,29,34,5,8,34,42,76
IRUPANA (VILLA DE LANZA),consulta externa,personas de 10 a 14 anos,2023-01-01,54,70,3,7,57,77,134
IXIAMAS,consulta externa,personas de 10 a 14 anos,2023-01-01,99,72,6,9,105,81,186
JESUS DE MACHACA,consulta externa,personas de 10 a 14 anos,2023-01-01,13,27,3,1,16,28,44
LA ASUNTA,consulta externa,personas de 10 a 14 anos,2023-01-01,164,153,7,9,171,162,333
LA GUARDIA,consulta externa,personas de 10 a 14 anos,2023-01-01,592,552,132,120,724,672,1396
LA PAZ,consulta externa,personas de 10 a 14 anos,2023-01-01,3864,3885,1290,1239,5154,5124,10278
LA RIVERA,consulta externa,personas de 10 a 14 anos,2023-01-01,6,2,0,0,6,2,8
LAGUNILLAS,consulta externa,personas de 10 a 14 anos,2023-01-01,54,76,0,3,54,79,133
LAJA,consulta externa,personas de 10 a 14 anos,2023-01-01,22,34,1,2,23,36,59
LAS CARRERAS,consulta externa,personas de 10 a 14 anos,2023-01-01,22,33,0,0,22,33,55
LICOMA PAMPA,consulta externa,personas de 10 a 14 anos,2023-01-01,16,6,0,0,16,6,22
LLALLAGUA,consulta externa,personas de 10 a 14 anos,2023-01-01,119,130,11,6,130,136,266
LLICA,consulta externa,personas de 10 a 14 anos,2023-01-01,10,26,0,0,10,26,36
LORETO,consulta externa,personas de 10 a 14 anos,2023-01-01,47,50,5,7,52,57,109
LURIBAY,consulta externa,personas de 10 a 14 anos,2023-01-01,37,31,0,0,37,31,68
MACHACAMARCA,consulta externa,personas de 10 a 14 anos,2023-01-01,16,16,0,1,16,17,33
MACHARETI,consulta externa,personas de 10 a 14 anos,2023-01-01,40,36,0,1,40,37,77
MAGDALENA,consulta externa,personas de 10 a 14 anos,2023-01-01,54,87,1,6,55,93,148
MAIRANA,consulta externa,personas de 10 a 14 anos,2023-01-01,47,51,5,6,52,57,109
MALLA,consulta externa,personas de 10 a 14 anos,2023-01-01,10,8,0,0,10,8,18
MAPIRI,consulta externa,personas de 10 a 14 anos,2023-01-01,57,77,1,2,58,79,137
MECAPACA,consulta externa,personas de 10 a 14 anos,2023-01-01,35,30,0,0,35,30,65
MINEROS,consulta externa,personas de 10 a 14 anos,2023-01-01,85,109,6,0,91,109,200
MIZQUE,consulta externa,personas de 10 a 14 anos,2023-01-01,64,80,9,9,73,89,162
MOCOMOCO,consulta externa,personas de 10 a 14 anos,2023-01-01,14,18,1,4,15,22,37
MOJINETE,consulta externa,personas de 10 a 14 anos,2023-01-01,6,10,0,0,6,10,16
MOJOCOYA,consulta externa,personas de 10 a 14 anos,2023-01-01,33,44,2,2,35,46,81
MONTEAGUDO,consulta externa,personas de 10 a 14 anos,2023-01-01,150,169,22,33,172,202,374
MONTERO,consulta externa,personas de 10 a 14 anos,2023-01-01,1048,1108,286,319,1334,1427,2761
MORO MORO,consulta externa,personas de 10 a 14 anos,2023-01-01,11,13,1,2,12,15,27
MOROCHATA,consulta externa,personas de 10 a 14 anos,2023-01-01,16,23,0,1,16,24,40
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 10 a 14 anos,2023-01-01,26,16,1,0,27,16,43
NAZACARA DE PACAJES,consulta externa,personas de 10 a 14 anos,2023-01-01,2,3,0,0,2,3,5
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 10 a 14 anos,2023-01-01,9,16,0,0,9,16,25
OCURI,consulta externa,personas de 10 a 14 anos,2023-01-01,19,23,0,1,19,24,43
OKINAWA,consulta externa,personas de 10 a 14 anos,2023-01-01,72,87,20,21,92,108,200
OMEREQUE,consulta externa,personas de 10 a 14 anos,2023-01-01,17,25,0,0,17,25,42
ORURO,consulta externa,personas de 10 a 14 anos,2023-01-01,1633,1722,356,312,1989,2034,4023
PADCAYA,consulta externa,personas de 10 a 14 anos,2023-01-01,87,89,2,3,89,92,181
PADILLA,consulta externa,personas de 10 a 14 anos,2023-01-01,63,60,15,4,78,64,142
PAILON,consulta externa,personas de 10 a 14 anos,2023-01-01,84,67,21,29,105,96,201
PALCA,consulta externa,personas de 10 a 14 anos,2023-01-01,60,57,1,0,61,57,118
PALOS BLANCOS,consulta externa,personas de 10 a 14 anos,2023-01-01,172,184,14,10,186,194,380
PAMPA AULLAGAS,consulta externa,personas de 10 a 14 anos,2023-01-01,11,5,0,0,11,5,16
PAMPA GRANDE,consulta externa,personas de 10 a 14 anos,2023-01-01,23,26,0,1,23,27,50
PAPEL PAMPA,consulta externa,personas de 10 a 14 anos,2023-01-01,15,20,0,0,15,20,35
PASORAPA,consulta externa,personas de 10 a 14 anos,2023-01-01,11,23,0,3,11,26,37
PATACAMAYA,consulta externa,personas de 10 a 14 anos,2023-01-01,49,41,2,0,51,41,92
PAZÑA,consulta externa,personas de 10 a 14 anos,2023-01-01,14,26,0,0,14,26,40
PELECHUCO,consulta externa,personas de 10 a 14 anos,2023-01-01,24,24,1,0,25,24,49
POCOATA,consulta externa,personas de 10 a 14 anos,2023-01-01,50,62,0,1,50,63,113
POCONA,consulta externa,personas de 10 a 14 anos,2023-01-01,33,25,0,0,33,25,58
POJO (CBBA),consulta externa,personas de 10 a 14 anos,2023-01-01,40,36,5,10,45,46,91
POOPO,consulta externa,personas de 10 a 14 anos,2023-01-01,20,29,2,1,22,30,52
PORCO,consulta externa,personas de 10 a 14 anos,2023-01-01,18,17,0,0,18,17,35
POROMA,consulta externa,personas de 10 a 14 anos,2023-01-01,48,39,0,0,48,39,87
PORONGO,consulta externa,personas de 10 a 14 anos,2023-01-01,137,132,4,7,141,139,280
PORTACHUELO,consulta externa,personas de 10 a 14 anos,2023-01-01,65,78,36,83,101,161,262
PORVENIR,consulta externa,personas de 10 a 14 anos,2023-01-01,47,35,9,3,56,38,94
POSTRER VALLE,consulta externa,personas de 10 a 14 anos,2023-01-01,9,11,5,8,14,19,33
POTOSI,consulta externa,personas de 10 a 14 anos,2023-01-01,975,1009,130,199,1105,1208,2313
PRESTO,consulta externa,personas de 10 a 14 anos,2023-01-01,28,47,0,0,28,47,75
PUCARA,consulta externa,personas de 10 a 14 anos,2023-01-01,10,9,2,2,12,11,23
PUCARANI,consulta externa,personas de 10 a 14 anos,2023-01-01,44,57,2,1,46,58,104
PUERTO ACOSTA,consulta externa,personas de 10 a 14 anos,2023-01-01,11,15,0,0,11,15,26
PUERTO CARABUCO,consulta externa,personas de 10 a 14 anos,2023-01-01,29,35,0,1,29,36,65
PUERTO GONZALO MORENO,consulta externa,personas de 10 a 14 anos,2023-01-01,44,58,5,4,49,62,111
PUERTO PEREZ,consulta externa,personas de 10 a 14 anos,2023-01-01,17,14,0,0,17,14,31
PUERTO QUIJARRO,consulta externa,personas de 10 a 14 anos,2023-01-01,45,50,3,8,48,58,106
PUERTO RICO,consulta externa,personas de 10 a 14 anos,2023-01-01,32,34,0,0,32,34,66
PUERTO SILES,consulta externa,personas de 10 a 14 anos,2023-01-01,19,21,0,1,19,22,41
PUERTO SUAREZ,consulta externa,personas de 10 a 14 anos,2023-01-01,59,64,2,2,61,66,127
PUERTO VILLARROEL,consulta externa,personas de 10 a 14 anos,2023-01-01,386,347,26,8,412,355,767
PUNA,consulta externa,personas de 10 a 14 anos,2023-01-01,58,51,0,0,58,51,109
PUNATA,consulta externa,personas de 10 a 14 anos,2023-01-01,149,189,43,57,192,246,438
QUIABAYA,consulta externa,personas de 10 a 14 anos,2023-01-01,22,31,2,1,24,32,56
QUILLACOLLO,consulta externa,personas de 10 a 14 anos,2023-01-01,502,508,107,91,609,599,1208
QUIME,consulta externa,personas de 10 a 14 anos,2023-01-01,29,27,4,3,33,30,63
QUIRUSILLAS,consulta externa,personas de 10 a 14 anos,2023-01-01,15,7,1,0,16,7,23
RAQAYPAMPA(ETA),consulta externa,personas de 10 a 14 anos,2023-01-01,18,38,0,0,18,38,56
RAVELO,consulta externa,personas de 10 a 14 anos,2023-01-01,41,40,0,0,41,40,81
REYES,consulta externa,personas de 10 a 14 anos,2023-01-01,85,77,0,0,85,77,162
RIBERALTA,consulta externa,personas de 10 a 14 anos,2023-01-01,494,591,139,191,633,782,1415
ROBORE,consulta externa,personas de 10 a 14 anos,2023-01-01,108,105,5,3,113,108,221
RURRENABAQUE,consulta externa,personas de 10 a 14 anos,2023-01-01,144,183,19,14,163,197,360
SABAYA,consulta externa,personas de 10 a 14 anos,2023-01-01,28,31,5,6,33,37,70
SACABA,consulta externa,personas de 10 a 14 anos,2023-01-01,402,542,80,101,482,643,1125
SACABAMBA,consulta externa,personas de 10 a 14 anos,2023-01-01,8,8,0,0,8,8,16
SACACA,consulta externa,personas de 10 a 14 anos,2023-01-01,24,23,0,0,24,23,47
SAIPINA,consulta externa,personas de 10 a 14 anos,2023-01-01,44,22,1,3,45,25,70
SALINAS DE GARCI MENDOZA,consulta externa,personas de 10 a 14 anos,2023-01-01,37,27,3,0,40,27,67
SAMAIPATA,consulta externa,personas de 10 a 14 anos,2023-01-01,59,54,4,7,63,61,124
SAN AGUSTIN,consulta externa,personas de 10 a 14 anos,2023-01-01,7,10,0,0,7,10,17
SAN ANDRES,consulta externa,personas de 10 a 14 anos,2023-01-01,102,135,13,17,115,152,267
SAN ANDRES DE MACHACA,consulta externa,personas de 10 a 14 anos,2023-01-01,14,11,2,3,16,14,30
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 10 a 14 anos,2023-01-01,6,6,0,0,6,6,12
SAN ANTONIO DE LOMERIO,consulta externa,personas de 10 a 14 anos,2023-01-01,14,29,3,5,17,34,51
SAN BENITO,consulta externa,personas de 10 a 14 anos,2023-01-01,35,27,3,8,38,35,73
SAN BORJA,consulta externa,personas de 10 a 14 anos,2023-01-01,318,405,66,75,384,480,864
SAN BUENA VENTURA,consulta externa,personas de 10 a 14 anos,2023-01-01,49,44,16,14,65,58,123
SAN CARLOS,consulta externa,personas de 10 a 14 anos,2023-01-01,53,77,1,2,54,79,133
SAN IGNACIO,consulta externa,personas de 10 a 14 anos,2023-01-01,203,197,9,10,212,207,419
SAN IGNACIO DE VELASCO,consulta externa,personas de 10 a 14 anos,2023-01-01,140,150,16,14,156,164,320
SAN JAVIER(BNI),consulta externa,personas de 10 a 14 anos,2023-01-01,22,28,0,2,22,30,52
SAN JAVIER(STC),consulta externa,personas de 10 a 14 anos,2023-01-01,28,33,2,3,30,36,66
SAN JOAQUIN,consulta externa,personas de 10 a 14 anos,2023-01-01,70,66,9,5,79,71,150
SAN JOSE DE CHIQUITOS,consulta externa,personas de 10 a 14 anos,2023-01-01,55,69,7,3,62,72,134
SAN JUAN DE YAPACANI,consulta externa,personas de 10 a 14 anos,2023-01-01,78,76,1,1,79,77,156
SAN JULIAN,consulta externa,personas de 10 a 14 anos,2023-01-01,276,302,39,36,315,338,653
SAN LORENZO(PND),consulta externa,personas de 10 a 14 anos,2023-01-01,46,71,13,9,59,80,139
SAN LORENZO(TJA),consulta externa,personas de 10 a 14 anos,2023-01-01,76,122,0,6,76,128,204
SAN LUCAS,consulta externa,personas de 10 a 14 anos,2023-01-01,68,132,0,1,68,133,201
SAN MATIAS,consulta externa,personas de 10 a 14 anos,2023-01-01,34,29,1,1,35,30,65
SAN MIGUEL DE VELASCO,consulta externa,personas de 10 a 14 anos,2023-01-01,71,94,6,11,77,105,182
SAN PABLO DE LIPEZ,consulta externa,personas de 10 a 14 anos,2023-01-01,15,23,0,0,15,23,38
SAN PEDRO,consulta externa,personas de 10 a 14 anos,2023-01-01,223,226,24,28,247,254,501
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 10 a 14 anos,2023-01-01,32,44,0,1,32,45,77
SAN PEDRO DE CURAHUARA,consulta externa,personas de 10 a 14 anos,2023-01-01,21,24,0,1,21,25,46
SAN PEDRO DE MACHA,consulta externa,personas de 10 a 14 anos,2023-01-01,38,71,0,0,38,71,109
SAN PEDRO DE QUEMES,consulta externa,personas de 10 a 14 anos,2023-01-01,5,4,0,0,5,4,9
SAN PEDRO DE TIQUINA,consulta externa,personas de 10 a 14 anos,2023-01-01,15,21,3,3,18,24,42
SAN PEDRO(PND),consulta externa,personas de 10 a 14 anos,2023-01-01,14,14,0,0,14,14,28
SAN RAFAEL,consulta externa,personas de 10 a 14 anos,2023-01-01,27,34,3,7,30,41,71
SAN RAMON BENI,consulta externa,personas de 10 a 14 anos,2023-01-01,54,50,3,0,57,50,107
SAN RAMON SCZ,consulta externa,personas de 10 a 14 anos,2023-01-01,25,38,0,0,25,38,63
SANTA ANA,consulta externa,personas de 10 a 14 anos,2023-01-01,67,81,12,3,79,84,163
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 10 a 14 anos,2023-01-01,7792,7831,1574,1597,9366,9428,18794
SANTA ROSA,consulta externa,personas de 10 a 14 anos,2023-01-01,70,105,15,4,85,109,194
SANTA ROSA DEL SARA,consulta externa,personas de 10 a 14 anos,2023-01-01,148,112,2,4,150,116,266
SANTIAGO DE CALLAPA,consulta externa,personas de 10 a 14 anos,2023-01-01,13,11,0,0,13,11,24
SANTIAGO DE HUARI,consulta externa,personas de 10 a 14 anos,2023-01-01,29,28,1,0,30,28,58
SANTIAGO DE HUATA,consulta externa,personas de 10 a 14 anos,2023-01-01,12,10,1,1,13,11,24
SANTIAGO DE MACHACA,consulta externa,personas de 10 a 14 anos,2023-01-01,4,4,1,0,5,4,9
SANTIVAÑES,consulta externa,personas de 10 a 14 anos,2023-01-01,33,39,1,1,34,40,74
SANTUARIO DE QUILLACAS,consulta externa,personas de 10 a 14 anos,2023-01-01,6,12,0,0,6,12,18
SAPAHAQUI,consulta externa,personas de 10 a 14 anos,2023-01-01,28,24,0,0,28,24,52
SENA,consulta externa,personas de 10 a 14 anos,2023-01-01,46,46,12,17,58,63,121
SHINAOTA,consulta externa,personas de 10 a 14 anos,2023-01-01,140,148,15,21,155,169,324
SICA SICA (VILLA AROMA),consulta externa,personas de 10 a 14 anos,2023-01-01,33,42,1,0,34,42,76
SICAYA,consulta externa,personas de 10 a 14 anos,2023-01-01,7,5,0,0,7,5,12
