,group,variable,month,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS REPETIDO,PERSONAS DE 5 A 9 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 5 a 9 anos,2023-01-01,75,60,1,3,76,63,139
AZURDUY,consulta externa,personas de 5 a 9 anos,2023-01-01,51,41,1,1,52,42,94
BATALLAS,consulta externa,personas de 5 a 9 anos,2023-01-01,22,29,13,28,35,57,92
BAURES,consulta externa,personas de 5 a 9 anos,2023-01-01,73,75,1,4,74,79,153
BELEN DE ANDAMARCA,consulta externa,personas de 5 a 9 anos,2023-01-01,6,4,0,0,6,4,10
BELEN DE URMIRI,consulta externa,personas de 5 a 9 anos,2023-01-01,7,10,0,0,7,10,17
BELLA FLOR,consulta externa,personas de 5 a 9 anos,2023-01-01,25,21,1,8,26,29,55
BERMEJO,consulta externa,personas de 5 a 9 anos,2023-01-01,235,255,21,20,256,275,531
BETANZOS,consulta externa,personas de 5 a 9 anos,2023-01-01,94,93,1,6,95,99,194
BOLIVAR,consulta externa,personas de 5 a 9 anos,2023-01-01,20,4,0,0,20,4,24
BOLPEBRA,consulta externa,personas de 5 a 9 anos,2023-01-01,28,19,10,1,38,20,58
BOYUIBE,consulta externa,personas de 5 a 9 anos,2023-01-01,33,36,4,2,37,38,75
BUENA VISTA,consulta externa,personas de 5 a 9 anos,2023-01-01,128,104,1,1,129,105,234
CABEZAS,consulta externa,personas de 5 a 9 anos,2023-01-01,246,255,4,5,250,260,510
CAIROMA,consulta externa,personas de 5 a 9 anos,2023-01-01,56,60,1,2,57,62,119
"CAIZA ""D""",consulta externa,personas de 5 a 9 anos,2023-01-01,53,43,0,2,53,45,98
CAJUATA,consulta externa,personas de 5 a 9 anos,2023-01-01,58,50,7,7,65,57,122
CALACOTO,consulta externa,personas de 5 a 9 anos,2023-01-01,24,17,0,0,24,17,41
CALAMARCA,consulta externa,personas de 5 a 9 anos,2023-01-01,48,35,1,0,49,35,84
CAMARGO,consulta externa,personas de 5 a 9 anos,2023-01-01,69,73,1,7,70,80,150
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 5 a 9 anos,2023-01-01,14,10,0,0,14,10,24
CAMIRI,consulta externa,personas de 5 a 9 anos,2023-01-01,321,296,48,39,369,335,704
CAPINOTA,consulta externa,personas de 5 a 9 anos,2023-01-01,140,122,9,8,149,130,279
CAQUIAVIRI,consulta externa,personas de 5 a 9 anos,2023-01-01,25,17,3,0,28,17,45
CARACOLLO,consulta externa,personas de 5 a 9 anos,2023-01-01,95,76,9,15,104,91,195
CARANAVI,consulta externa,personas de 5 a 9 anos,2023-01-01,319,276,33,11,352,287,639
CARANGAS,consulta externa,personas de 5 a 9 anos,2023-01-01,1,4,0,0,1,4,5
CARAPARI,consulta externa,personas de 5 a 9 anos,2023-01-01,162,103,4,8,166,111,277
CARIPUYO,consulta externa,personas de 5 a 9 anos,2023-01-01,21,22,0,0,21,22,43
CARMEN RIVERO TORREZ,consulta externa,personas de 5 a 9 anos,2023-01-01,67,54,3,1,70,55,125
CATACORA,consulta externa,personas de 5 a 9 anos,2023-01-01,8,5,0,0,8,5,13
CHACARILLA,consulta externa,personas de 5 a 9 anos,2023-01-01,11,14,0,0,11,14,25
CHALLAPATA,consulta externa,personas de 5 a 9 anos,2023-01-01,87,94,1,2,88,96,184
CHAQUI,consulta externa,personas de 5 a 9 anos,2023-01-01,19,20,0,0,19,20,39
CHARAGUA,consulta externa,personas de 5 a 9 anos,2023-01-01,248,258,28,13,276,271,547
CHARAÑA,consulta externa,personas de 5 a 9 anos,2023-01-01,6,7,2,1,8,8,16
CHAYANTA,consulta externa,personas de 5 a 9 anos,2023-01-01,52,51,1,0,53,51,104
CHIMORE,consulta externa,personas de 5 a 9 anos,2023-01-01,231,229,18,14,249,243,492
CHIPAYA,consulta externa,personas de 5 a 9 anos,2023-01-01,5,5,0,0,5,5,10
CHOQUE COTA,consulta externa,personas de 5 a 9 anos,2023-01-01,12,7,0,0,12,7,19
CHUA COCANI,consulta externa,personas de 5 a 9 anos,2023-01-01,7,2,3,1,10,3,13
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 5 a 9 anos,2023-01-01,74,73,7,10,81,83,164
CHUMA,consulta externa,personas de 5 a 9 anos,2023-01-01,40,47,2,1,42,48,90
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 5 a 9 anos,2023-01-01,31,33,0,4,31,37,68
CKOCHAS,consulta externa,personas de 5 a 9 anos,2023-01-01,53,44,0,1,53,45,98
CLIZA,consulta externa,personas de 5 a 9 anos,2023-01-01,65,66,6,15,71,81,152
COBIJA,consulta externa,personas de 5 a 9 anos,2023-01-01,409,340,74,81,483,421,904
COCAPATA,consulta externa,personas de 5 a 9 anos,2023-01-01,41,52,0,0,41,52,93
COCHABAMBA,consulta externa,personas de 5 a 9 anos,2023-01-01,4602,4418,1794,1755,6396,6173,12569
COIPASA,consulta externa,personas de 5 a 9 anos,2023-01-01,8,4,0,0,8,4,12
COLCAPIRHUA,consulta externa,personas de 5 a 9 anos,2023-01-01,135,144,56,79,191,223,414
"COLCHA ""K""",consulta externa,personas de 5 a 9 anos,2023-01-01,80,65,7,5,87,70,157
COLLANA,consulta externa,personas de 5 a 9 anos,2023-01-01,23,10,3,2,26,12,38
COLOMI,consulta externa,personas de 5 a 9 anos,2023-01-01,82,72,7,7,89,79,168
COLPA BELGICA,consulta externa,personas de 5 a 9 anos,2023-01-01,93,85,5,6,98,91,189
COLQUECHACA,consulta externa,personas de 5 a 9 anos,2023-01-01,41,56,1,3,42,59,101
COLQUENCHA,consulta externa,personas de 5 a 9 anos,2023-01-01,45,31,7,1,52,32,84
COLQUIRI,consulta externa,personas de 5 a 9 anos,2023-01-01,64,77,6,12,70,89,159
COMANCHE,consulta externa,personas de 5 a 9 anos,2023-01-01,11,7,0,0,11,7,18
COMARAPA,consulta externa,personas de 5 a 9 anos,2023-01-01,145,127,8,1,153,128,281
COMBAYA,consulta externa,personas de 5 a 9 anos,2023-01-01,3,9,0,0,3,9,12
CONCEPCION,consulta externa,personas de 5 a 9 anos,2023-01-01,125,148,5,7,130,155,285
COPACABANA,consulta externa,personas de 5 a 9 anos,2023-01-01,28,26,0,0,28,26,54
CORIPATA,consulta externa,personas de 5 a 9 anos,2023-01-01,78,52,6,6,84,58,142
CORO CORO,consulta externa,personas de 5 a 9 anos,2023-01-01,26,36,3,1,29,37,66
COROICO,consulta externa,personas de 5 a 9 anos,2023-01-01,103,108,9,4,112,112,224
CORQUE,consulta externa,personas de 5 a 9 anos,2023-01-01,25,31,1,0,26,31,57
COTAGAITA,consulta externa,personas de 5 a 9 anos,2023-01-01,145,138,2,5,147,143,290
COTOCA,consulta externa,personas de 5 a 9 anos,2023-01-01,663,641,42,34,705,675,1380
CRUZ DE MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2023-01-01,2,2,0,1,2,3,5
CUATRO CAÑADAS,consulta externa,personas de 5 a 9 anos,2023-01-01,207,213,14,17,221,230,451
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 5 a 9 anos,2023-01-01,10,4,1,0,11,4,15
CUEVO,consulta externa,personas de 5 a 9 anos,2023-01-01,45,47,1,2,46,49,95
CULPINA,consulta externa,personas de 5 a 9 anos,2023-01-01,46,63,1,1,47,64,111
CURAHUARA DE CARANGAS,consulta externa,personas de 5 a 9 anos,2023-01-01,18,10,0,0,18,10,28
CURVA,consulta externa,personas de 5 a 9 anos,2023-01-01,28,29,0,1,28,30,58
DESAGUADERO,consulta externa,personas de 5 a 9 anos,2023-01-01,17,12,0,0,17,12,29
EL ALTO,consulta externa,personas de 5 a 9 anos,2023-01-01,2438,2363,517,431,2955,2794,5749
EL CHORO,consulta externa,personas de 5 a 9 anos,2023-01-01,8,9,0,0,8,9,17
EL PUENTE(STC),consulta externa,personas de 5 a 9 anos,2023-01-01,135,140,1,1,136,141,277
EL PUENTE(TJA),consulta externa,personas de 5 a 9 anos,2023-01-01,63,54,0,0,63,54,117
EL TORNO,consulta externa,personas de 5 a 9 anos,2023-01-01,648,579,697,617,1345,1196,2541
EL VILLAR,consulta externa,personas de 5 a 9 anos,2023-01-01,52,33,0,0,52,33,85
ENTRE RIOS TRJ,consulta externa,personas de 5 a 9 anos,2023-01-01,161,194,3,0,164,194,358
ENTRE RIOS CBBA,consulta externa,personas de 5 a 9 anos,2023-01-01,315,314,10,18,325,332,657
ESCARA,consulta externa,personas de 5 a 9 anos,2023-01-01,1,2,2,1,3,3,6
ESCOMA,consulta externa,personas de 5 a 9 anos,2023-01-01,5,11,0,0,5,11,16
ESMERALDA,consulta externa,personas de 5 a 9 anos,2023-01-01,1,4,0,0,1,4,5
EUCALIPTUS,consulta externa,personas de 5 a 9 anos,2023-01-01,17,12,0,0,17,12,29
EUREKA (SANTOS MERCADO),consulta externa,personas de 5 a 9 anos,2023-01-01,27,24,0,0,27,24,51
EXALTACION,consulta externa,personas de 5 a 9 anos,2023-01-01,27,22,0,0,27,22,49
FERNANDEZ ALONSO,consulta externa,personas de 5 a 9 anos,2023-01-01,130,145,7,10,137,155,292
FILADELFIA,consulta externa,personas de 5 a 9 anos,2023-01-01,80,72,2,0,82,72,154
GAIOC JATUN AYLLU YURA,consulta externa,personas de 5 a 9 anos,2023-01-01,23,23,1,0,24,23,47
GENERAL SAAVEDRA,consulta externa,personas de 5 a 9 anos,2023-01-01,262,255,14,15,276,270,546
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 5 a 9 anos,2023-01-01,41,50,1,0,42,50,92
GUANAY,consulta externa,personas de 5 a 9 anos,2023-01-01,81,74,11,14,92,88,180
GUAQUI,consulta externa,personas de 5 a 9 anos,2023-01-01,12,11,3,0,15,11,26
GUAYARAMERIN,consulta externa,personas de 5 a 9 anos,2023-01-01,347,317,31,37,378,354,732
GUTIERREZ,consulta externa,personas de 5 a 9 anos,2023-01-01,101,114,4,4,105,118,223
HUACARAJE,consulta externa,personas de 5 a 9 anos,2023-01-01,40,52,0,1,40,53,93
HUACARETA,consulta externa,personas de 5 a 9 anos,2023-01-01,51,56,6,4,57,60,117
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 5 a 9 anos,2023-01-01,43,42,0,0,43,42,85
HUACHACALLA,consulta externa,personas de 5 a 9 anos,2023-01-01,20,16,0,0,20,16,36
HUANUNI,consulta externa,personas de 5 a 9 anos,2023-01-01,106,121,7,15,113,136,249
HUARINA,consulta externa,personas de 5 a 9 anos,2023-01-01,20,17,8,2,28,19,47
HUATAJATA,consulta externa,personas de 5 a 9 anos,2023-01-01,7,3,5,4,12,7,19
HUAYLLAMARCA,consulta externa,personas de 5 a 9 anos,2023-01-01,15,13,0,0,15,13,28
HUMANATA,consulta externa,personas de 5 a 9 anos,2023-01-01,6,8,2,2,8,10,18
ICHOCA,consulta externa,personas de 5 a 9 anos,2023-01-01,25,18,0,0,25,18,43
ICLA,consulta externa,personas de 5 a 9 anos,2023-01-01,25,32,1,1,26,33,59
INCAHUASI,consulta externa,personas de 5 a 9 anos,2023-01-01,60,78,2,0,62,78,140
INGAVI (HUMAITA),consulta externa,personas de 5 a 9 anos,2023-01-01,168,48,0,0,168,48,216
INQUISIVI,consulta externa,personas de 5 a 9 anos,2023-01-01,40,54,7,9,47,63,110
IRUPANA (VILLA DE LANZA),consulta externa,personas de 5 a 9 anos,2023-01-01,88,90,2,3,90,93,183
IXIAMAS,consulta externa,personas de 5 a 9 anos,2023-01-01,108,112,1,3,109,115,224
JESUS DE MACHACA,consulta externa,personas de 5 a 9 anos,2023-01-01,28,45,4,2,32,47,79
LA ASUNTA,consulta externa,personas de 5 a 9 anos,2023-01-01,204,171,7,8,211,179,390
LA GUARDIA,consulta externa,personas de 5 a 9 anos,2023-01-01,1034,927,252,229,1286,1156,2442
LA PAZ,consulta externa,personas de 5 a 9 anos,2023-01-01,4477,4242,1483,1400,5960,5642,11602
LA RIVERA,consulta externa,personas de 5 a 9 anos,2023-01-01,4,8,0,0,4,8,12
LAGUNILLAS,consulta externa,personas de 5 a 9 anos,2023-01-01,89,133,2,0,91,133,224
LAJA,consulta externa,personas de 5 a 9 anos,2023-01-01,27,47,4,2,31,49,80
LAS CARRERAS,consulta externa,personas de 5 a 9 anos,2023-01-01,37,23,0,1,37,24,61
LICOMA PAMPA,consulta externa,personas de 5 a 9 anos,2023-01-01,20,18,0,0,20,18,38
LLALLAGUA,consulta externa,personas de 5 a 9 anos,2023-01-01,173,193,7,10,180,203,383
LLICA,consulta externa,personas de 5 a 9 anos,2023-01-01,14,23,0,0,14,23,37
LORETO,consulta externa,personas de 5 a 9 anos,2023-01-01,55,66,2,7,57,73,130
LURIBAY,consulta externa,personas de 5 a 9 anos,2023-01-01,63,50,1,0,64,50,114
MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2023-01-01,29,13,1,0,30,13,43
MACHARETI,consulta externa,personas de 5 a 9 anos,2023-01-01,48,49,1,3,49,52,101
MAGDALENA,consulta externa,personas de 5 a 9 anos,2023-01-01,97,83,1,6,98,89,187
MAIRANA,consulta externa,personas de 5 a 9 anos,2023-01-01,110,70,17,4,127,74,201
MALLA,consulta externa,personas de 5 a 9 anos,2023-01-01,16,19,0,0,16,19,35
MAPIRI,consulta externa,personas de 5 a 9 anos,2023-01-01,121,110,3,1,124,111,235
MECAPACA,consulta externa,personas de 5 a 9 anos,2023-01-01,53,40,0,1,53,41,94
MINEROS,consulta externa,personas de 5 a 9 anos,2023-01-01,155,149,3,8,158,157,315
MIZQUE,consulta externa,personas de 5 a 9 anos,2023-01-01,73,78,6,6,79,84,163
MOCOMOCO,consulta externa,personas de 5 a 9 anos,2023-01-01,24,27,2,0,26,27,53
MOJINETE,consulta externa,personas de 5 a 9 anos,2023-01-01,2,7,0,0,2,7,9
MOJOCOYA,consulta externa,personas de 5 a 9 anos,2023-01-01,27,40,0,4,27,44,71
MONTEAGUDO,consulta externa,personas de 5 a 9 anos,2023-01-01,225,213,14,10,239,223,462
MONTERO,consulta externa,personas de 5 a 9 anos,2023-01-01,1729,1534,485,334,2214,1868,4082
MORO MORO,consulta externa,personas de 5 a 9 anos,2023-01-01,20,18,1,0,21,18,39
MOROCHATA,consulta externa,personas de 5 a 9 anos,2023-01-01,19,23,0,0,19,23,42
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 5 a 9 anos,2023-01-01,39,40,1,4,40,44,84
NAZACARA DE PACAJES,consulta externa,personas de 5 a 9 anos,2023-01-01,1,1,0,0,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 5 a 9 anos,2023-01-01,18,18,0,0,18,18,36
OCURI,consulta externa,personas de 5 a 9 anos,2023-01-01,27,16,2,0,29,16,45
OKINAWA,consulta externa,personas de 5 a 9 anos,2023-01-01,105,100,22,39,127,139,266
OMEREQUE,consulta externa,personas de 5 a 9 anos,2023-01-01,42,34,3,1,45,35,80
ORURO,consulta externa,personas de 5 a 9 anos,2023-01-01,1944,1898,312,322,2256,2220,4476
PADCAYA,consulta externa,personas de 5 a 9 anos,2023-01-01,149,126,5,6,154,132,286
PADILLA,consulta externa,personas de 5 a 9 anos,2023-01-01,86,82,19,7,105,89,194
PAILON,consulta externa,personas de 5 a 9 anos,2023-01-01,156,157,45,44,201,201,402
PALCA,consulta externa,personas de 5 a 9 anos,2023-01-01,62,73,0,0,62,73,135
PALOS BLANCOS,consulta externa,personas de 5 a 9 anos,2023-01-01,295,249,22,16,317,265,582
PAMPA AULLAGAS,consulta externa,personas de 5 a 9 anos,2023-01-01,12,21,0,0,12,21,33
PAMPA GRANDE,consulta externa,personas de 5 a 9 anos,2023-01-01,42,42,3,1,45,43,88
PAPEL PAMPA,consulta externa,personas de 5 a 9 anos,2023-01-01,27,17,1,1,28,18,46
PASORAPA,consulta externa,personas de 5 a 9 anos,2023-01-01,9,15,0,0,9,15,24
PATACAMAYA,consulta externa,personas de 5 a 9 anos,2023-01-01,58,85,0,1,58,86,144
PAZÑA,consulta externa,personas de 5 a 9 anos,2023-01-01,21,26,0,0,21,26,47
PELECHUCO,consulta externa,personas de 5 a 9 anos,2023-01-01,29,47,0,1,29,48,77
POCOATA,consulta externa,personas de 5 a 9 anos,2023-01-01,64,68,0,0,64,68,132
POCONA,consulta externa,personas de 5 a 9 anos,2023-01-01,49,63,0,0,49,63,112
POJO (CBBA),consulta externa,personas de 5 a 9 anos,2023-01-01,52,33,11,12,63,45,108
POOPO,consulta externa,personas de 5 a 9 anos,2023-01-01,37,27,0,1,37,28,65
PORCO,consulta externa,personas de 5 a 9 anos,2023-01-01,32,24,0,0,32,24,56
POROMA,consulta externa,personas de 5 a 9 anos,2023-01-01,67,53,0,1,67,54,121
PORONGO,consulta externa,personas de 5 a 9 anos,2023-01-01,207,178,6,4,213,182,395
PORTACHUELO,consulta externa,personas de 5 a 9 anos,2023-01-01,118,123,57,73,175,196,371
PORVENIR,consulta externa,personas de 5 a 9 anos,2023-01-01,49,52,8,5,57,57,114
POSTRER VALLE,consulta externa,personas de 5 a 9 anos,2023-01-01,14,10,1,4,15,14,29
POTOSI,consulta externa,personas de 5 a 9 anos,2023-01-01,1238,1098,185,171,1423,1269,2692
PRESTO,consulta externa,personas de 5 a 9 anos,2023-01-01,60,62,1,3,61,65,126
PUCARA,consulta externa,personas de 5 a 9 anos,2023-01-01,7,6,10,0,17,6,23
PUCARANI,consulta externa,personas de 5 a 9 anos,2023-01-01,99,84,4,3,103,87,190
PUERTO ACOSTA,consulta externa,personas de 5 a 9 anos,2023-01-01,12,23,0,0,12,23,35
PUERTO CARABUCO,consulta externa,personas de 5 a 9 anos,2023-01-01,40,36,0,0,40,36,76
PUERTO GONZALO MORENO,consulta externa,personas de 5 a 9 anos,2023-01-01,92,87,10,6,102,93,195
PUERTO PEREZ,consulta externa,personas de 5 a 9 anos,2023-01-01,20,17,0,0,20,17,37
PUERTO QUIJARRO,consulta externa,personas de 5 a 9 anos,2023-01-01,96,75,13,11,109,86,195
PUERTO RICO,consulta externa,personas de 5 a 9 anos,2023-01-01,53,54,1,0,54,54,108
PUERTO SILES,consulta externa,personas de 5 a 9 anos,2023-01-01,26,19,0,0,26,19,45
PUERTO SUAREZ,consulta externa,personas de 5 a 9 anos,2023-01-01,123,140,1,1,124,141,265
PUERTO VILLARROEL,consulta externa,personas de 5 a 9 anos,2023-01-01,485,481,26,29,511,510,1021
PUNA,consulta externa,personas de 5 a 9 anos,2023-01-01,74,51,0,0,74,51,125
PUNATA,consulta externa,personas de 5 a 9 anos,2023-01-01,174,182,71,36,245,218,463
QUIABAYA,consulta externa,personas de 5 a 9 anos,2023-01-01,31,36,0,3,31,39,70
QUILLACOLLO,consulta externa,personas de 5 a 9 anos,2023-01-01,728,656,107,103,835,759,1594
QUIME,consulta externa,personas de 5 a 9 anos,2023-01-01,31,36,1,2,32,38,70
QUIRUSILLAS,consulta externa,personas de 5 a 9 anos,2023-01-01,14,25,2,4,16,29,45
RAQAYPAMPA(ETA),consulta externa,personas de 5 a 9 anos,2023-01-01,28,28,0,0,28,28,56
RAVELO,consulta externa,personas de 5 a 9 anos,2023-01-01,52,51,0,0,52,51,103
REYES,consulta externa,personas de 5 a 9 anos,2023-01-01,131,91,0,0,131,91,222
RIBERALTA,consulta externa,personas de 5 a 9 anos,2023-01-01,648,692,132,140,780,832,1612
ROBORE,consulta externa,personas de 5 a 9 anos,2023-01-01,149,133,5,8,154,141,295
RURRENABAQUE,consulta externa,personas de 5 a 9 anos,2023-01-01,196,250,3,8,199,258,457
SABAYA,consulta externa,personas de 5 a 9 anos,2023-01-01,37,30,4,2,41,32,73
SACABA,consulta externa,personas de 5 a 9 anos,2023-01-01,670,665,93,105,763,770,1533
SACABAMBA,consulta externa,personas de 5 a 9 anos,2023-01-01,14,12,0,1,14,13,27
SACACA,consulta externa,personas de 5 a 9 anos,2023-01-01,49,36,3,0,52,36,88
SAIPINA,consulta externa,personas de 5 a 9 anos,2023-01-01,28,31,3,2,31,33,64
SALINAS DE GARCI MENDOZA,consulta externa,personas de 5 a 9 anos,2023-01-01,34,34,0,0,34,34,68
SAMAIPATA,consulta externa,personas de 5 a 9 anos,2023-01-01,73,80,9,4,82,84,166
SAN AGUSTIN,consulta externa,personas de 5 a 9 anos,2023-01-01,6,7,0,0,6,7,13
SAN ANDRES,consulta externa,personas de 5 a 9 anos,2023-01-01,152,131,10,6,162,137,299
SAN ANDRES DE MACHACA,consulta externa,personas de 5 a 9 anos,2023-01-01,11,14,2,2,13,16,29
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 5 a 9 anos,2023-01-01,2,8,0,0,2,8,10
SAN ANTONIO DE LOMERIO,consulta externa,personas de 5 a 9 anos,2023-01-01,32,46,4,9,36,55,91
SAN BENITO,consulta externa,personas de 5 a 9 anos,2023-01-01,39,48,12,10,51,58,109
SAN BORJA,consulta externa,personas de 5 a 9 anos,2023-01-01,476,544,98,131,574,675,1249
SAN BUENA VENTURA,consulta externa,personas de 5 a 9 anos,2023-01-01,58,60,17,19,75,79,154
SAN CARLOS,consulta externa,personas de 5 a 9 anos,2023-01-01,84,88,3,3,87,91,178
SAN IGNACIO,consulta externa,personas de 5 a 9 anos,2023-01-01,259,270,10,13,269,283,552
SAN IGNACIO DE VELASCO,consulta externa,personas de 5 a 9 anos,2023-01-01,230,217,13,11,243,228,471
SAN JAVIER(BNI),consulta externa,personas de 5 a 9 anos,2023-01-01,29,34,0,1,29,35,64
SAN JAVIER(STC),consulta externa,personas de 5 a 9 anos,2023-01-01,31,28,2,1,33,29,62
SAN JOAQUIN,consulta externa,personas de 5 a 9 anos,2023-01-01,114,113,12,13,126,126,252
SAN JOSE DE CHIQUITOS,consulta externa,personas de 5 a 9 anos,2023-01-01,88,95,3,9,91,104,195
SAN JUAN DE YAPACANI,consulta externa,personas de 5 a 9 anos,2023-01-01,107,110,1,1,108,111,219
SAN JULIAN,consulta externa,personas de 5 a 9 anos,2023-01-01,352,381,36,56,388,437,825
SAN LORENZO(PND),consulta externa,personas de 5 a 9 anos,2023-01-01,78,92,17,17,95,109,204
SAN LORENZO(TJA),consulta externa,personas de 5 a 9 anos,2023-01-01,138,150,5,5,143,155,298
SAN LUCAS,consulta externa,personas de 5 a 9 anos,2023-01-01,107,128,2,5,109,133,242
SAN MATIAS,consulta externa,personas de 5 a 9 anos,2023-01-01,63,53,2,3,65,56,121
SAN MIGUEL DE VELASCO,consulta externa,personas de 5 a 9 anos,2023-01-01,101,110,11,10,112,120,232
SAN PABLO DE LIPEZ,consulta externa,personas de 5 a 9 anos,2023-01-01,18,23,0,0,18,23,41
SAN PEDRO,consulta externa,personas de 5 a 9 anos,2023-01-01,259,245,32,24,291,269,560
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 5 a 9 anos,2023-01-01,38,32,0,0,38,32,70
SAN PEDRO DE CURAHUARA,consulta externa,personas de 5 a 9 anos,2023-01-01,27,31,4,0,31,31,62
SAN PEDRO DE MACHA,consulta externa,personas de 5 a 9 anos,2023-01-01,69,78,0,0,69,78,147
SAN PEDRO DE QUEMES,consulta externa,personas de 5 a 9 anos,2023-01-01,10,6,0,0,10,6,16
SAN PEDRO DE TIQUINA,consulta externa,personas de 5 a 9 anos,2023-01-01,18,19,2,3,20,22,42
SAN PEDRO(PND),consulta externa,personas de 5 a 9 anos,2023-01-01,29,25,0,0,29,25,54
SAN RAFAEL,consulta externa,personas de 5 a 9 anos,2023-01-01,44,36,5,2,49,38,87
SAN RAMON BENI,consulta externa,personas de 5 a 9 anos,2023-01-01,62,48,3,5,65,53,118
SAN RAMON SCZ,consulta externa,personas de 5 a 9 anos,2023-01-01,61,56,1,3,62,59,121
SANTA ANA,consulta externa,personas de 5 a 9 anos,2023-01-01,116,103,8,3,124,106,230
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 5 a 9 anos,2023-01-01,11677,11135,2219,2012,13896,13147,27043
SANTA ROSA,consulta externa,personas de 5 a 9 anos,2023-01-01,141,105,7,3,148,108,256
SANTA ROSA DEL SARA,consulta externa,personas de 5 a 9 anos,2023-01-01,237,228,1,2,238,230,468
SANTIAGO DE CALLAPA,consulta externa,personas de 5 a 9 anos,2023-01-01,6,4,0,0,6,4,10
SANTIAGO DE HUARI,consulta externa,personas de 5 a 9 anos,2023-01-01,36,37,1,2,37,39,76
SANTIAGO DE HUATA,consulta externa,personas de 5 a 9 anos,2023-01-01,19,12,6,3,25,15,40
SANTIAGO DE MACHACA,consulta externa,personas de 5 a 9 anos,2023-01-01,12,11,0,0,12,11,23
SANTIVAÑES,consulta externa,personas de 5 a 9 anos,2023-01-01,55,47,4,2,59,49,108
SANTUARIO DE QUILLACAS,consulta externa,personas de 5 a 9 anos,2023-01-01,9,13,0,2,9,15,24
SAPAHAQUI,consulta externa,personas de 5 a 9 anos,2023-01-01,51,46,1,0,52,46,98
SENA,consulta externa,personas de 5 a 9 anos,2023-01-01,93,87,14,12,107,99,206
SHINAOTA,consulta externa,personas de 5 a 9 anos,2023-01-01,217,224,27,30,244,254,498
SICA SICA (VILLA AROMA),consulta externa,personas de 5 a 9 anos,2023-01-01,56,68,1,0,57,68,125
