municipality,group,variable,month,Métodos naturales: Usuarias Nuevas,TOTAL
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,35,35
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,3,3
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,7,7
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,3,3
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,16,16
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,5,5
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,14,14
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,3,3
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,5,5
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,399,399
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,2,2
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,12,12
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,4,4
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,9,9
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,25,25
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,3,3
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,3,3
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,5,5
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,5,5
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,4,4
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,7,7
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,109,109
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,7,7
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,3,3
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,23,23
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,6,6
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,8,8
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,7,7
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,2,2
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,142,142
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,3,3
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,6,6
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,3,3
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,20,20
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,3,3
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,13,13
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,8,8
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,7,7
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,58,58
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,24,24
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,45,45
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,39,39
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,38,38
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,6,6
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,2,2
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,5,5
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,3,3
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,4,4
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,12,12
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,2,2
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,57,57
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,40,40
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,8,8
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,3,3
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,28,28
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,13,13
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,9,9
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,6,6
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,17,17
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,3,3
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,4,4
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,26,26
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,275,275
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,96,96
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,4,4
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,2,2
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,4,4
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,8,8
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,7,7
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,2,2
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,29,29
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,7,7
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,6,6
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,12,12
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,126,126
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,4,4
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,6,6
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,41,41
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,11,11
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,5,5
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,5,5
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,2,2
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,10,10
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,2,2
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,16,16
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,3,3
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,2,2
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,12,12
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,3,3
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,6,6
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,99,99
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,26,26
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,11,11
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,4,4
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,6,6
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,91,91
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,15,15
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,6,6
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,2,2
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,17,17
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,9,9
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-01-01,1,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,84,84
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,7,7
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,3,3
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,22,22
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,2,2
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,2,2
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,5,5
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,5,5
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,1,1
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,1,1
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,3,3
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,3,3
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,17,17
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,1,1
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,23,23
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,1,1
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,4,4
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,16,16
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,4,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,1,1
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,7,7
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,5,5
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,1,1
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,4,4
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,52,52
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,1,1
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,14,14
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,2,2
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2011-02-01,13,13
