municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
BETANZOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,45,45
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,7,7
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,7,7
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,14,14
CABEZAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,49,49
CAIROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,19,19
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,20,20
CAJUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,7,7
CALACOTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,11,11
CAMARGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,15,15
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,3,3
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,49,49
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,9,9
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,10,10
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,19,19
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,51,51
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,20,20
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,9,9
CATACORA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,3,3
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,30,30
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,8,8
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,40,40
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,14,14
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,34,34
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,19,19
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,15,15
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,5,5
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,13,13
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,26,26
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,105,105
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,33,33
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,374,374
COIPASA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,5,5
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,76,76
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,12,12
COLLANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,22,22
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,10,10
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,44,44
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,13,13
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,25,25
COMARAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,26,26
COMBAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,52,52
COPACABANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,8,8
CORIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,22,22
CORO CORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,7,7
COROICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,10,10
CORQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,6,6
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,29,29
COTOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,77,77
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,18,18
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
CUEVO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,11,11
CULPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,17,17
CURVA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,8,8
EL ALTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,903,903
EL CHORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,5,5
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,7,7
EL TORNO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,79,79
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,24,24
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,46,46
ESCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
ESCOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,7,7
ESMERALDA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,15,15
EXALTACION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,8,8
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,10,10
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,19,19
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,9,9
GUANAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,28,28
GUAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,5,5
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,45,45
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,19,19
HUACARETA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,8,8
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,5,5
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,24,24
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,6,6
HUARINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,3,3
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,6,6
HUMANATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
ICHOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
ICLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,8,8
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,7,7
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,13,13
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,17,17
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,9,9
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,63,63
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,153,153
LA PAZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,596,596
LA RIVERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,5,5
LAJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,6,6
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,60,60
LLICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
LORETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,3,3
LURIBAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,16,16
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
MACHARETI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,3,3
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,23,23
MAIRANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,11,11
MALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,26,26
MECAPACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,12,12
MINEROS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,24,24
MIZQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,26,26
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,13,13
MOJINETE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,8,8
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,27,27
MONTERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,127,127
MORO MORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,9,9
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,16,16
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,19,19
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,175,175
PADCAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,27,27
PADILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,13,13
PAILON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,74,74
PALCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,28,28
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,45,45
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,5,5
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,14,14
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,5,5
PASORAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,28,28
PAZÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,8,8
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,15,15
POCOATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,35,35
POCONA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,23,23
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,20,20
POOPO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,3,3
PORCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,12,12
POROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,26,26
PORONGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,18,18
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,13,13
PORVENIR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,8,8
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
POTOSI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,206,206
PRESTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,8,8
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,35,35
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,6,6
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,16,16
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,16,16
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,9,9
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,18,18
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,16,16
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,9,9
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,65,65
PUNA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,17,17
PUNATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,38,38
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,7,7
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,157,157
QUIME,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,10,10
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,9,9
RAVELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,22,22
REYES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,14,14
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,176,176
ROBORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,23,23
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,28,28
SABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,5,5
SACABA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,165,165
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,5,5
SACACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,21,21
SAIPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,6,6
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,13,13
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,4,4
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,20,20
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,13,13
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,14,14
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,93,93
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,14,14
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,23,23
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,41,41
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,113,113
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,9,9
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,30,30
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,5,5
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,55,55
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,9,9
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,66,66
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,18,18
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,16,16
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,41,41
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,19,19
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,18,18
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,11,11
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,56,56
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,5,5
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,6,6
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,3,3
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,15,15
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,13,13
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,21,21
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,894,894
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,18,18
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,25,25
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,3,3
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,10,10
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,2,2
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,7,7
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,10,10
SENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,25,25
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,28,28
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,17,17
SICAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,6,6
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,52,52
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,12,12
SORACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,10,10
SORATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,20,20
SUCRE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,333,333
TACACOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,9,9
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,7,7
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,7,7
TAHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,32,32
TARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,20,20
TARACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,4,4
TARATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,7,7
TARIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,181,181
TARVITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,13,13
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,15,15
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,8,8
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,17,17
TIPUANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,8,8
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-03-01,59,59
