,group,variable,month,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS REPETIDO,PERSONAS DE 10 A 14 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 10 a 14 anos,2019-01-01,48,30,0,2,48,32,80
AZURDUY,consulta externa,personas de 10 a 14 anos,2019-01-01,13,17,0,2,13,19,32
BATALLAS,consulta externa,personas de 10 a 14 anos,2019-01-01,4,5,0,2,4,7,11
BAURES,consulta externa,personas de 10 a 14 anos,2019-01-01,18,36,1,1,19,37,56
BELEN DE ANDAMARCA,consulta externa,personas de 10 a 14 anos,2019-01-01,0,1,0,0,0,1,1
BELEN DE URMIRI,consulta externa,personas de 10 a 14 anos,2019-01-01,5,2,0,0,5,2,7
BELLA FLOR,consulta externa,personas de 10 a 14 anos,2019-01-01,5,6,0,0,5,6,11
BERMEJO,consulta externa,personas de 10 a 14 anos,2019-01-01,184,186,11,14,195,200,395
BETANZOS,consulta externa,personas de 10 a 14 anos,2019-01-01,56,51,2,7,58,58,116
BOLIVAR,consulta externa,personas de 10 a 14 anos,2019-01-01,1,4,0,0,1,4,5
BOLPEBRA,consulta externa,personas de 10 a 14 anos,2019-01-01,6,6,0,0,6,6,12
BOYUIBE,consulta externa,personas de 10 a 14 anos,2019-01-01,26,38,0,2,26,40,66
BUENA VISTA,consulta externa,personas de 10 a 14 anos,2019-01-01,39,37,5,1,44,38,82
CABEZAS,consulta externa,personas de 10 a 14 anos,2019-01-01,102,87,1,1,103,88,191
CAIROMA,consulta externa,personas de 10 a 14 anos,2019-01-01,15,20,1,2,16,22,38
"CAIZA ""D""",consulta externa,personas de 10 a 14 anos,2019-01-01,26,24,1,0,27,24,51
CAJUATA,consulta externa,personas de 10 a 14 anos,2019-01-01,16,13,1,0,17,13,30
CALACOTO,consulta externa,personas de 10 a 14 anos,2019-01-01,3,3,0,0,3,3,6
CALAMARCA,consulta externa,personas de 10 a 14 anos,2019-01-01,25,36,0,2,25,38,63
CAMARGO,consulta externa,personas de 10 a 14 anos,2019-01-01,41,48,2,2,43,50,93
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 10 a 14 anos,2019-01-01,11,12,0,0,11,12,23
CAMIRI,consulta externa,personas de 10 a 14 anos,2019-01-01,140,145,15,13,155,158,313
CAPINOTA,consulta externa,personas de 10 a 14 anos,2019-01-01,55,29,29,8,84,37,121
CAQUIAVIRI,consulta externa,personas de 10 a 14 anos,2019-01-01,10,10,0,0,10,10,20
CARACOLLO,consulta externa,personas de 10 a 14 anos,2019-01-01,35,37,0,1,35,38,73
CARANAVI,consulta externa,personas de 10 a 14 anos,2019-01-01,87,77,31,21,118,98,216
CARAPARI,consulta externa,personas de 10 a 14 anos,2019-01-01,103,92,5,5,108,97,205
CARIPUYO,consulta externa,personas de 10 a 14 anos,2019-01-01,5,10,0,0,5,10,15
CARMEN RIVERO TORREZ,consulta externa,personas de 10 a 14 anos,2019-01-01,7,17,0,4,7,21,28
CATACORA,consulta externa,personas de 10 a 14 anos,2019-01-01,1,4,0,0,1,4,5
CHACARILLA,consulta externa,personas de 10 a 14 anos,2019-01-01,1,1,1,0,2,1,3
CHALLAPATA,consulta externa,personas de 10 a 14 anos,2019-01-01,33,38,2,4,35,42,77
CHAQUI,consulta externa,personas de 10 a 14 anos,2019-01-01,13,19,0,0,13,19,32
CHARAGUA,consulta externa,personas de 10 a 14 anos,2019-01-01,42,54,0,3,42,57,99
CHARAÑA,consulta externa,personas de 10 a 14 anos,2019-01-01,6,2,0,0,6,2,8
CHAYANTA,consulta externa,personas de 10 a 14 anos,2019-01-01,18,22,0,0,18,22,40
CHIMORE,consulta externa,personas de 10 a 14 anos,2019-01-01,96,88,3,3,99,91,190
CHIPAYA,consulta externa,personas de 10 a 14 anos,2019-01-01,1,2,0,0,1,2,3
CHOQUE COTA,consulta externa,personas de 10 a 14 anos,2019-01-01,1,3,0,0,1,3,4
CHUA COCANI,consulta externa,personas de 10 a 14 anos,2019-01-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 10 a 14 anos,2019-01-01,33,46,6,2,39,48,87
CHUMA,consulta externa,personas de 10 a 14 anos,2019-01-01,5,13,0,0,5,13,18
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 10 a 14 anos,2019-01-01,12,15,0,1,12,16,28
CKOCHAS,consulta externa,personas de 10 a 14 anos,2019-01-01,28,37,0,0,28,37,65
CLIZA,consulta externa,personas de 10 a 14 anos,2019-01-01,34,34,11,10,45,44,89
COBIJA,consulta externa,personas de 10 a 14 anos,2019-01-01,146,158,43,42,189,200,389
COCAPATA,consulta externa,personas de 10 a 14 anos,2019-01-01,5,4,0,0,5,4,9
COCHABAMBA,consulta externa,personas de 10 a 14 anos,2019-01-01,3279,3188,1343,1156,4622,4344,8966
COIPASA,consulta externa,personas de 10 a 14 anos,2019-01-01,1,0,0,0,1,0,1
COLCAPIRHUA,consulta externa,personas de 10 a 14 anos,2019-01-01,97,124,16,32,113,156,269
"COLCHA ""K""",consulta externa,personas de 10 a 14 anos,2019-01-01,56,48,19,17,75,65,140
COLLANA,consulta externa,personas de 10 a 14 anos,2019-01-01,11,7,0,0,11,7,18
COLOMI,consulta externa,personas de 10 a 14 anos,2019-01-01,11,22,1,1,12,23,35
COLPA BELGICA,consulta externa,personas de 10 a 14 anos,2019-01-01,21,23,1,2,22,25,47
COLQUECHACA,consulta externa,personas de 10 a 14 anos,2019-01-01,15,21,0,0,15,21,36
COLQUENCHA,consulta externa,personas de 10 a 14 anos,2019-01-01,13,16,2,2,15,18,33
COLQUIRI,consulta externa,personas de 10 a 14 anos,2019-01-01,17,14,4,4,21,18,39
COMANCHE,consulta externa,personas de 10 a 14 anos,2019-01-01,2,5,1,2,3,7,10
COMARAPA,consulta externa,personas de 10 a 14 anos,2019-01-01,22,26,0,1,22,27,49
COMBAYA,consulta externa,personas de 10 a 14 anos,2019-01-01,0,1,0,0,0,1,1
CONCEPCION,consulta externa,personas de 10 a 14 anos,2019-01-01,30,26,5,2,35,28,63
COPACABANA,consulta externa,personas de 10 a 14 anos,2019-01-01,15,5,0,0,15,5,20
CORIPATA,consulta externa,personas de 10 a 14 anos,2019-01-01,22,18,2,1,24,19,43
CORO CORO,consulta externa,personas de 10 a 14 anos,2019-01-01,12,14,1,2,13,16,29
COROICO,consulta externa,personas de 10 a 14 anos,2019-01-01,27,29,12,0,39,29,68
CORQUE,consulta externa,personas de 10 a 14 anos,2019-01-01,2,6,0,0,2,6,8
COTAGAITA,consulta externa,personas de 10 a 14 anos,2019-01-01,58,89,3,7,61,96,157
COTOCA,consulta externa,personas de 10 a 14 anos,2019-01-01,97,92,4,8,101,100,201
CRUZ DE MACHACAMARCA,consulta externa,personas de 10 a 14 anos,2019-01-01,0,2,0,0,0,2,2
CUATRO CAÑADAS,consulta externa,personas de 10 a 14 anos,2019-01-01,47,48,4,4,51,52,103
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 10 a 14 anos,2019-01-01,9,6,2,0,11,6,17
CUEVO,consulta externa,personas de 10 a 14 anos,2019-01-01,23,38,1,2,24,40,64
CULPINA,consulta externa,personas de 10 a 14 anos,2019-01-01,39,35,1,0,40,35,75
CURAHUARA DE CARANGAS,consulta externa,personas de 10 a 14 anos,2019-01-01,4,8,1,0,5,8,13
CURVA,consulta externa,personas de 10 a 14 anos,2019-01-01,2,3,0,0,2,3,5
DESAGUADERO,consulta externa,personas de 10 a 14 anos,2019-01-01,8,9,0,0,8,9,17
EL ALTO,consulta externa,personas de 10 a 14 anos,2019-01-01,2115,2027,637,849,2752,2876,5628
EL CHORO,consulta externa,personas de 10 a 14 anos,2019-01-01,5,5,0,0,5,5,10
EL PUENTE(STC),consulta externa,personas de 10 a 14 anos,2019-01-01,28,29,1,1,29,30,59
EL PUENTE(TJA),consulta externa,personas de 10 a 14 anos,2019-01-01,43,42,0,0,43,42,85
EL TORNO,consulta externa,personas de 10 a 14 anos,2019-01-01,226,228,64,67,290,295,585
EL VILLAR,consulta externa,personas de 10 a 14 anos,2019-01-01,35,18,1,1,36,19,55
ENTRE RIOS TRJ,consulta externa,personas de 10 a 14 anos,2019-01-01,102,122,0,0,102,122,224
ENTRE RIOS CBBA,consulta externa,personas de 10 a 14 anos,2019-01-01,70,81,4,6,74,87,161
ESCARA,consulta externa,personas de 10 a 14 anos,2019-01-01,3,1,0,0,3,1,4
ESCOMA,consulta externa,personas de 10 a 14 anos,2019-01-01,3,4,1,0,4,4,8
ESMERALDA,consulta externa,personas de 10 a 14 anos,2019-01-01,7,3,0,0,7,3,10
EUCALIPTUS,consulta externa,personas de 10 a 14 anos,2019-01-01,2,4,0,0,2,4,6
EUREKA (SANTOS MERCADO),consulta externa,personas de 10 a 14 anos,2019-01-01,2,3,0,0,2,3,5
EXALTACION,consulta externa,personas de 10 a 14 anos,2019-01-01,7,11,0,0,7,11,18
FERNANDEZ ALONSO,consulta externa,personas de 10 a 14 anos,2019-01-01,40,33,2,2,42,35,77
FILADELFIA,consulta externa,personas de 10 a 14 anos,2019-01-01,14,13,0,0,14,13,27
GENERAL SAAVEDRA,consulta externa,personas de 10 a 14 anos,2019-01-01,22,24,0,1,22,25,47
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 10 a 14 anos,2019-01-01,9,12,2,0,11,12,23
GUANAY,consulta externa,personas de 10 a 14 anos,2019-01-01,24,24,1,4,25,28,53
GUAQUI,consulta externa,personas de 10 a 14 anos,2019-01-01,6,4,1,0,7,4,11
GUAYARAMERIN,consulta externa,personas de 10 a 14 anos,2019-01-01,165,162,14,14,179,176,355
GUTIERREZ,consulta externa,personas de 10 a 14 anos,2019-01-01,30,92,0,1,30,93,123
HUACARETA,consulta externa,personas de 10 a 14 anos,2019-01-01,39,35,1,4,40,39,79
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 10 a 14 anos,2019-01-01,31,25,0,0,31,25,56
HUACHACALLA,consulta externa,personas de 10 a 14 anos,2019-01-01,5,2,0,0,5,2,7
HUANUNI,consulta externa,personas de 10 a 14 anos,2019-01-01,89,84,10,14,99,98,197
HUARACAJE,consulta externa,personas de 10 a 14 anos,2019-01-01,14,17,1,0,15,17,32
HUARINA,consulta externa,personas de 10 a 14 anos,2019-01-01,4,4,1,1,5,5,10
HUATAJATA,consulta externa,personas de 10 a 14 anos,2019-01-01,4,2,1,0,5,2,7
HUAYLLAMARCA,consulta externa,personas de 10 a 14 anos,2019-01-01,1,0,0,0,1,0,1
HUMANATA,consulta externa,personas de 10 a 14 anos,2019-01-01,2,1,0,0,2,1,3
ICHOCA,consulta externa,personas de 10 a 14 anos,2019-01-01,0,2,0,0,0,2,2
ICLA,consulta externa,personas de 10 a 14 anos,2019-01-01,23,33,1,2,24,35,59
INCAHUASI,consulta externa,personas de 10 a 14 anos,2019-01-01,18,20,1,1,19,21,40
INGAVI (HUMAITA),consulta externa,personas de 10 a 14 anos,2019-01-01,5,3,0,0,5,3,8
INQUISIVI,consulta externa,personas de 10 a 14 anos,2019-01-01,7,9,0,2,7,11,18
IRUPANA (VILLA DE LANZA),consulta externa,personas de 10 a 14 anos,2019-01-01,25,13,0,0,25,13,38
IXIAMAS,consulta externa,personas de 10 a 14 anos,2019-01-01,8,11,0,0,8,11,19
JESUS DE MACHACA,consulta externa,personas de 10 a 14 anos,2019-01-01,8,13,2,3,10,16,26
LA ASUNTA,consulta externa,personas de 10 a 14 anos,2019-01-01,41,46,1,1,42,47,89
LA GUARDIA,consulta externa,personas de 10 a 14 anos,2019-01-01,207,180,36,52,243,232,475
LA PAZ,consulta externa,personas de 10 a 14 anos,2019-01-01,3071,3224,1392,1360,4463,4584,9047
LAGUNILLAS,consulta externa,personas de 10 a 14 anos,2019-01-01,36,40,2,1,38,41,79
LAJA,consulta externa,personas de 10 a 14 anos,2019-01-01,5,14,1,3,6,17,23
LAS CARRERAS,consulta externa,personas de 10 a 14 anos,2019-01-01,18,23,0,0,18,23,41
LICOMA PAMPA,consulta externa,personas de 10 a 14 anos,2019-01-01,5,6,1,2,6,8,14
LLALLAGUA,consulta externa,personas de 10 a 14 anos,2019-01-01,51,52,1,1,52,53,105
LLICA,consulta externa,personas de 10 a 14 anos,2019-01-01,6,11,0,0,6,11,17
LORETO,consulta externa,personas de 10 a 14 anos,2019-01-01,39,31,2,3,41,34,75
LURIBAY,consulta externa,personas de 10 a 14 anos,2019-01-01,15,22,1,1,16,23,39
MACHACAMARCA,consulta externa,personas de 10 a 14 anos,2019-01-01,15,10,1,1,16,11,27
MACHARETI,consulta externa,personas de 10 a 14 anos,2019-01-01,31,55,1,6,32,61,93
MAGDALENA,consulta externa,personas de 10 a 14 anos,2019-01-01,43,43,3,14,46,57,103
MAIRANA,consulta externa,personas de 10 a 14 anos,2019-01-01,26,27,1,2,27,29,56
MALLA,consulta externa,personas de 10 a 14 anos,2019-01-01,5,0,0,0,5,0,5
MAPIRI,consulta externa,personas de 10 a 14 anos,2019-01-01,44,27,0,0,44,27,71
MECAPACA,consulta externa,personas de 10 a 14 anos,2019-01-01,13,9,2,1,15,10,25
MINEROS,consulta externa,personas de 10 a 14 anos,2019-01-01,22,25,1,0,23,25,48
MIZQUE,consulta externa,personas de 10 a 14 anos,2019-01-01,23,35,4,3,27,38,65
MOCOMOCO,consulta externa,personas de 10 a 14 anos,2019-01-01,7,8,1,0,8,8,16
MOJINETE,consulta externa,personas de 10 a 14 anos,2019-01-01,6,2,0,0,6,2,8
MOJOCOYA,consulta externa,personas de 10 a 14 anos,2019-01-01,15,21,0,1,15,22,37
MONTEAGUDO,consulta externa,personas de 10 a 14 anos,2019-01-01,110,146,12,12,122,158,280
MONTERO,consulta externa,personas de 10 a 14 anos,2019-01-01,596,731,110,130,706,861,1567
MORO MORO,consulta externa,personas de 10 a 14 anos,2019-01-01,4,10,0,0,4,10,14
MOROCHATA,consulta externa,personas de 10 a 14 anos,2019-01-01,7,4,1,0,8,4,12
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 10 a 14 anos,2019-01-01,14,15,1,0,15,15,30
NAZACARA DE PACAJES,consulta externa,personas de 10 a 14 anos,2019-01-01,1,2,0,0,1,2,3
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 10 a 14 anos,2019-01-01,4,0,0,0,4,0,4
OCURI,consulta externa,personas de 10 a 14 anos,2019-01-01,17,9,1,0,18,9,27
OKINAWA,consulta externa,personas de 10 a 14 anos,2019-01-01,16,39,7,11,23,50,73
OMEREQUE,consulta externa,personas de 10 a 14 anos,2019-01-01,15,21,0,1,15,22,37
ORURO,consulta externa,personas de 10 a 14 anos,2019-01-01,1195,1247,236,247,1431,1494,2925
PADCAYA,consulta externa,personas de 10 a 14 anos,2019-01-01,97,106,4,6,101,112,213
PADILLA,consulta externa,personas de 10 a 14 anos,2019-01-01,46,62,0,9,46,71,117
PAILON,consulta externa,personas de 10 a 14 anos,2019-01-01,68,76,10,11,78,87,165
PALCA,consulta externa,personas de 10 a 14 anos,2019-01-01,25,18,0,0,25,18,43
PALOS BLANCOS,consulta externa,personas de 10 a 14 anos,2019-01-01,73,83,7,5,80,88,168
PAMPA AULLAGAS,consulta externa,personas de 10 a 14 anos,2019-01-01,6,2,1,0,7,2,9
PAMPA GRANDE,consulta externa,personas de 10 a 14 anos,2019-01-01,12,9,1,0,13,9,22
PAPEL PAMPA,consulta externa,personas de 10 a 14 anos,2019-01-01,9,5,1,0,10,5,15
PASORAPA,consulta externa,personas de 10 a 14 anos,2019-01-01,4,6,0,0,4,6,10
PATACAMAYA,consulta externa,personas de 10 a 14 anos,2019-01-01,30,31,0,1,30,32,62
PAZÑA,consulta externa,personas de 10 a 14 anos,2019-01-01,10,7,0,0,10,7,17
PELECHUCO,consulta externa,personas de 10 a 14 anos,2019-01-01,10,6,1,0,11,6,17
POCOATA,consulta externa,personas de 10 a 14 anos,2019-01-01,11,16,0,0,11,16,27
POCONA,consulta externa,personas de 10 a 14 anos,2019-01-01,16,17,0,0,16,17,33
POJO (CBBA),consulta externa,personas de 10 a 14 anos,2019-01-01,21,16,0,1,21,17,38
POOPO,consulta externa,personas de 10 a 14 anos,2019-01-01,14,17,0,1,14,18,32
PORCO,consulta externa,personas de 10 a 14 anos,2019-01-01,14,19,0,0,14,19,33
POROMA,consulta externa,personas de 10 a 14 anos,2019-01-01,50,77,0,0,50,77,127
PORONGO,consulta externa,personas de 10 a 14 anos,2019-01-01,33,38,0,0,33,38,71
PORTACHUELO,consulta externa,personas de 10 a 14 anos,2019-01-01,32,48,1,1,33,49,82
PORVENIR,consulta externa,personas de 10 a 14 anos,2019-01-01,11,13,0,2,11,15,26
POSTRER VALLE,consulta externa,personas de 10 a 14 anos,2019-01-01,6,11,0,0,6,11,17
POTOSI,consulta externa,personas de 10 a 14 anos,2019-01-01,657,771,316,271,973,1042,2015
PRESTO,consulta externa,personas de 10 a 14 anos,2019-01-01,20,31,0,0,20,31,51
PUCARA,consulta externa,personas de 10 a 14 anos,2019-01-01,4,3,2,0,6,3,9
PUCARANI,consulta externa,personas de 10 a 14 anos,2019-01-01,12,18,0,1,12,19,31
PUERTO ACOSTA,consulta externa,personas de 10 a 14 anos,2019-01-01,5,2,1,1,6,3,9
PUERTO CARABUCO,consulta externa,personas de 10 a 14 anos,2019-01-01,15,16,2,0,17,16,33
PUERTO GONZALO MORENO,consulta externa,personas de 10 a 14 anos,2019-01-01,25,22,0,0,25,22,47
PUERTO PEREZ,consulta externa,personas de 10 a 14 anos,2019-01-01,6,7,0,0,6,7,13
PUERTO QUIJARRO,consulta externa,personas de 10 a 14 anos,2019-01-01,51,53,4,2,55,55,110
PUERTO RICO,consulta externa,personas de 10 a 14 anos,2019-01-01,20,36,2,0,22,36,58
PUERTO SILES,consulta externa,personas de 10 a 14 anos,2019-01-01,9,9,5,0,14,9,23
PUERTO SUAREZ,consulta externa,personas de 10 a 14 anos,2019-01-01,42,40,9,8,51,48,99
PUERTO VILLARROEL,consulta externa,personas de 10 a 14 anos,2019-01-01,116,111,8,5,124,116,240
PUNA,consulta externa,personas de 10 a 14 anos,2019-01-01,20,26,0,0,20,26,46
PUNATA,consulta externa,personas de 10 a 14 anos,2019-01-01,77,95,10,8,87,103,190
QUIABAYA,consulta externa,personas de 10 a 14 anos,2019-01-01,2,3,0,0,2,3,5
QUILLACOLLO,consulta externa,personas de 10 a 14 anos,2019-01-01,221,210,146,106,367,316,683
QUIME,consulta externa,personas de 10 a 14 anos,2019-01-01,16,17,0,0,16,17,33
QUIRUSILLAS,consulta externa,personas de 10 a 14 anos,2019-01-01,4,7,0,0,4,7,11
RAQAYPAMPA(ETA),consulta externa,personas de 10 a 14 anos,2019-01-01,1,4,0,0,1,4,5
RAVELO,consulta externa,personas de 10 a 14 anos,2019-01-01,28,16,1,0,29,16,45
REYES,consulta externa,personas de 10 a 14 anos,2019-01-01,17,42,2,6,19,48,67
RIBERALTA,consulta externa,personas de 10 a 14 anos,2019-01-01,303,460,82,97,385,557,942
ROBORE,consulta externa,personas de 10 a 14 anos,2019-01-01,67,76,8,7,75,83,158
RURRENABAQUE,consulta externa,personas de 10 a 14 anos,2019-01-01,66,77,0,8,66,85,151
SABAYA,consulta externa,personas de 10 a 14 anos,2019-01-01,19,13,1,2,20,15,35
SACABA,consulta externa,personas de 10 a 14 anos,2019-01-01,270,317,34,44,304,361,665
SACABAMBA,consulta externa,personas de 10 a 14 anos,2019-01-01,4,4,1,0,5,4,9
SACACA,consulta externa,personas de 10 a 14 anos,2019-01-01,9,13,0,0,9,13,22
SAIPINA,consulta externa,personas de 10 a 14 anos,2019-01-01,27,12,2,3,29,15,44
SALINAS DE GARCI MENDOZA,consulta externa,personas de 10 a 14 anos,2019-01-01,7,18,0,0,7,18,25
SAMAIPATA,consulta externa,personas de 10 a 14 anos,2019-01-01,18,12,2,11,20,23,43
SAN AGUSTIN,consulta externa,personas de 10 a 14 anos,2019-01-01,3,3,0,0,3,3,6
SAN ANDRES,consulta externa,personas de 10 a 14 anos,2019-01-01,57,63,0,2,57,65,122
SAN ANDRES DE MACHACA,consulta externa,personas de 10 a 14 anos,2019-01-01,2,5,0,0,2,5,7
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 10 a 14 anos,2019-01-01,4,5,0,0,4,5,9
SAN ANTONIO DE LOMERIO,consulta externa,personas de 10 a 14 anos,2019-01-01,7,11,0,0,7,11,18
SAN BENITO,consulta externa,personas de 10 a 14 anos,2019-01-01,12,10,3,2,15,12,27
SAN BORJA,consulta externa,personas de 10 a 14 anos,2019-01-01,138,188,38,28,176,216,392
SAN BUENA VENTURA,consulta externa,personas de 10 a 14 anos,2019-01-01,15,18,0,0,15,18,33
SAN CARLOS,consulta externa,personas de 10 a 14 anos,2019-01-01,42,67,0,2,42,69,111
SAN IGNACIO,consulta externa,personas de 10 a 14 anos,2019-01-01,124,144,8,8,132,152,284
SAN IGNACIO DE VELASCO,consulta externa,personas de 10 a 14 anos,2019-01-01,43,43,17,16,60,59,119
SAN JAVIER(BNI),consulta externa,personas de 10 a 14 anos,2019-01-01,10,18,0,0,10,18,28
SAN JAVIER(STC),consulta externa,personas de 10 a 14 anos,2019-01-01,22,25,0,0,22,25,47
SAN JOAQUIN,consulta externa,personas de 10 a 14 anos,2019-01-01,12,21,3,3,15,24,39
SAN JOSE DE CHIQUITOS,consulta externa,personas de 10 a 14 anos,2019-01-01,60,85,8,11,68,96,164
SAN JUAN DE YAPACANI,consulta externa,personas de 10 a 14 anos,2019-01-01,28,24,6,5,34,29,63
SAN JULIAN,consulta externa,personas de 10 a 14 anos,2019-01-01,71,74,11,15,82,89,171
SAN LORENZO(PND),consulta externa,personas de 10 a 14 anos,2019-01-01,17,18,0,0,17,18,35
SAN LORENZO(TJA),consulta externa,personas de 10 a 14 anos,2019-01-01,76,94,1,5,77,99,176
SAN LUCAS,consulta externa,personas de 10 a 14 anos,2019-01-01,42,57,0,1,42,58,100
SAN MATIAS,consulta externa,personas de 10 a 14 anos,2019-01-01,17,14,0,0,17,14,31
SAN MIGUEL DE VELASCO,consulta externa,personas de 10 a 14 anos,2019-01-01,19,24,4,2,23,26,49
SAN PABLO DE LIPEZ,consulta externa,personas de 10 a 14 anos,2019-01-01,5,13,0,0,5,13,18
SAN PEDRO,consulta externa,personas de 10 a 14 anos,2019-01-01,68,58,1,6,69,64,133
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 10 a 14 anos,2019-01-01,8,13,0,0,8,13,21
SAN PEDRO DE CURAHUARA,consulta externa,personas de 10 a 14 anos,2019-01-01,6,7,0,0,6,7,13
SAN PEDRO DE QUEMES,consulta externa,personas de 10 a 14 anos,2019-01-01,7,3,0,0,7,3,10
SAN PEDRO DE TIQUINA,consulta externa,personas de 10 a 14 anos,2019-01-01,7,5,3,1,10,6,16
SAN PEDRO(PND),consulta externa,personas de 10 a 14 anos,2019-01-01,4,2,0,0,4,2,6
SAN RAFAEL,consulta externa,personas de 10 a 14 anos,2019-01-01,7,10,2,5,9,15,24
SAN RAMON BENI,consulta externa,personas de 10 a 14 anos,2019-01-01,17,24,0,1,17,25,42
SAN RAMON SCZ,consulta externa,personas de 10 a 14 anos,2019-01-01,9,20,0,2,9,22,31
SANTA ANA,consulta externa,personas de 10 a 14 anos,2019-01-01,31,39,8,7,39,46,85
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 10 a 14 anos,2019-01-01,4533,5063,974,1051,5507,6114,11621
SANTA ROSA,consulta externa,personas de 10 a 14 anos,2019-01-01,75,66,5,14,80,80,160
SANTA ROSA DEL SARA,consulta externa,personas de 10 a 14 anos,2019-01-01,54,53,4,5,58,58,116
SANTIAGO DE CALLAPA,consulta externa,personas de 10 a 14 anos,2019-01-01,1,4,0,0,1,4,5
SANTIAGO DE HUARI,consulta externa,personas de 10 a 14 anos,2019-01-01,22,11,0,0,22,11,33
SANTIAGO DE HUATA,consulta externa,personas de 10 a 14 anos,2019-01-01,1,1,1,0,2,1,3
SANTIAGO DE MACHACA,consulta externa,personas de 10 a 14 anos,2019-01-01,5,5,0,0,5,5,10
SANTIVAÑES,consulta externa,personas de 10 a 14 anos,2019-01-01,16,9,1,0,17,9,26
SANTUARIO DE QUILLACAS,consulta externa,personas de 10 a 14 anos,2019-01-01,4,1,0,0,4,1,5
SAPAHAQUI,consulta externa,personas de 10 a 14 anos,2019-01-01,10,10,0,3,10,13,23
SENA,consulta externa,personas de 10 a 14 anos,2019-01-01,23,23,4,0,27,23,50
SHINAOTA,consulta externa,personas de 10 a 14 anos,2019-01-01,46,59,1,6,47,65,112
SICA SICA (VILLA AROMA),consulta externa,personas de 10 a 14 anos,2019-01-01,15,26,0,0,15,26,41
SICAYA,consulta externa,personas de 10 a 14 anos,2019-01-01,5,5,0,1,5,6,11
SIPE SIPE,consulta externa,personas de 10 a 14 anos,2019-01-01,57,63,9,11,66,74,140
SOPACHUY,consulta externa,personas de 10 a 14 anos,2019-01-01,24,9,0,0,24,9,33
SORACACHI,consulta externa,personas de 10 a 14 anos,2019-01-01,4,14,0,1,4,15,19
SORATA,consulta externa,personas de 10 a 14 anos,2019-01-01,8,18,3,2,11,20,31
