,group,variable,month,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 20 a 39 anos,2019-01-01,162,248,12,6,174,254,428
AZURDUY,consulta externa,personas de 20 a 39 anos,2019-01-01,55,163,2,1,57,164,221
BATALLAS,consulta externa,personas de 20 a 39 anos,2019-01-01,25,64,3,46,28,110,138
BAURES,consulta externa,personas de 20 a 39 anos,2019-01-01,56,120,5,14,61,134,195
BELEN DE ANDAMARCA,consulta externa,personas de 20 a 39 anos,2019-01-01,6,2,1,0,7,2,9
BELEN DE URMIRI,consulta externa,personas de 20 a 39 anos,2019-01-01,25,28,0,0,25,28,53
BELLA FLOR,consulta externa,personas de 20 a 39 anos,2019-01-01,33,36,2,2,35,38,73
BERMEJO,consulta externa,personas de 20 a 39 anos,2019-01-01,601,1463,59,143,660,1606,2266
BETANZOS,consulta externa,personas de 20 a 39 anos,2019-01-01,185,389,4,20,189,409,598
BOLIVAR,consulta externa,personas de 20 a 39 anos,2019-01-01,8,25,0,1,8,26,34
BOLPEBRA,consulta externa,personas de 20 a 39 anos,2019-01-01,15,28,0,0,15,28,43
BOYUIBE,consulta externa,personas de 20 a 39 anos,2019-01-01,57,175,6,11,63,186,249
BUENA VISTA,consulta externa,personas de 20 a 39 anos,2019-01-01,106,283,9,25,115,308,423
CABEZAS,consulta externa,personas de 20 a 39 anos,2019-01-01,309,493,6,10,315,503,818
CAIROMA,consulta externa,personas de 20 a 39 anos,2019-01-01,110,161,10,8,120,169,289
"CAIZA ""D""",consulta externa,personas de 20 a 39 anos,2019-01-01,129,210,0,1,129,211,340
CAJUATA,consulta externa,personas de 20 a 39 anos,2019-01-01,106,168,6,2,112,170,282
CALACOTO,consulta externa,personas de 20 a 39 anos,2019-01-01,7,23,0,0,7,23,30
CALAMARCA,consulta externa,personas de 20 a 39 anos,2019-01-01,85,235,19,5,104,240,344
CAMARGO,consulta externa,personas de 20 a 39 anos,2019-01-01,138,448,5,77,143,525,668
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 20 a 39 anos,2019-01-01,46,111,0,3,46,114,160
CAMIRI,consulta externa,personas de 20 a 39 anos,2019-01-01,584,1352,42,316,626,1668,2294
CAPINOTA,consulta externa,personas de 20 a 39 anos,2019-01-01,115,403,77,107,192,510,702
CAQUIAVIRI,consulta externa,personas de 20 a 39 anos,2019-01-01,57,104,4,1,61,105,166
CARACOLLO,consulta externa,personas de 20 a 39 anos,2019-01-01,125,440,12,9,137,449,586
CARANAVI,consulta externa,personas de 20 a 39 anos,2019-01-01,379,767,86,424,465,1191,1656
CARANGAS,consulta externa,personas de 20 a 39 anos,2019-01-01,6,4,0,0,6,4,10
CARAPARI,consulta externa,personas de 20 a 39 anos,2019-01-01,249,547,18,40,267,587,854
CARIPUYO,consulta externa,personas de 20 a 39 anos,2019-01-01,19,57,0,0,19,57,76
CARMEN RIVERO TORREZ,consulta externa,personas de 20 a 39 anos,2019-01-01,26,128,0,4,26,132,158
CATACORA,consulta externa,personas de 20 a 39 anos,2019-01-01,7,24,1,0,8,24,32
CHACARILLA,consulta externa,personas de 20 a 39 anos,2019-01-01,4,10,1,1,5,11,16
CHALLAPATA,consulta externa,personas de 20 a 39 anos,2019-01-01,105,378,6,239,111,617,728
CHAQUI,consulta externa,personas de 20 a 39 anos,2019-01-01,52,114,0,2,52,116,168
CHARAGUA,consulta externa,personas de 20 a 39 anos,2019-01-01,150,352,5,36,155,388,543
CHARAÑA,consulta externa,personas de 20 a 39 anos,2019-01-01,11,11,0,1,11,12,23
CHAYANTA,consulta externa,personas de 20 a 39 anos,2019-01-01,59,182,0,0,59,182,241
CHIMORE,consulta externa,personas de 20 a 39 anos,2019-01-01,426,569,2,5,428,574,1002
CHIPAYA,consulta externa,personas de 20 a 39 anos,2019-01-01,8,18,0,0,8,18,26
CHOQUE COTA,consulta externa,personas de 20 a 39 anos,2019-01-01,2,8,0,0,2,8,10
CHUA COCANI,consulta externa,personas de 20 a 39 anos,2019-01-01,6,14,1,3,7,17,24
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 20 a 39 anos,2019-01-01,127,384,15,29,142,413,555
CHUMA,consulta externa,personas de 20 a 39 anos,2019-01-01,39,78,2,0,41,78,119
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 20 a 39 anos,2019-01-01,61,111,4,7,65,118,183
CKOCHAS,consulta externa,personas de 20 a 39 anos,2019-01-01,63,167,0,3,63,170,233
CLIZA,consulta externa,personas de 20 a 39 anos,2019-01-01,115,292,26,133,141,425,566
COBIJA,consulta externa,personas de 20 a 39 anos,2019-01-01,519,1348,165,602,684,1950,2634
COCAPATA,consulta externa,personas de 20 a 39 anos,2019-01-01,13,104,0,0,13,104,117
COCHABAMBA,consulta externa,personas de 20 a 39 anos,2019-01-01,12446,27941,5457,14665,17903,42606,60509
COIPASA,consulta externa,personas de 20 a 39 anos,2019-01-01,5,3,0,0,5,3,8
COLCAPIRHUA,consulta externa,personas de 20 a 39 anos,2019-01-01,247,700,81,219,328,919,1247
"COLCHA ""K""",consulta externa,personas de 20 a 39 anos,2019-01-01,411,483,43,55,454,538,992
COLLANA,consulta externa,personas de 20 a 39 anos,2019-01-01,38,68,1,3,39,71,110
COLOMI,consulta externa,personas de 20 a 39 anos,2019-01-01,91,177,12,20,103,197,300
COLPA BELGICA,consulta externa,personas de 20 a 39 anos,2019-01-01,94,154,8,14,102,168,270
COLQUECHACA,consulta externa,personas de 20 a 39 anos,2019-01-01,99,252,4,7,103,259,362
COLQUENCHA,consulta externa,personas de 20 a 39 anos,2019-01-01,70,159,4,14,74,173,247
COLQUIRI,consulta externa,personas de 20 a 39 anos,2019-01-01,83,143,29,20,112,163,275
COMANCHE,consulta externa,personas de 20 a 39 anos,2019-01-01,8,13,3,0,11,13,24
COMARAPA,consulta externa,personas de 20 a 39 anos,2019-01-01,102,226,10,23,112,249,361
COMBAYA,consulta externa,personas de 20 a 39 anos,2019-01-01,3,5,0,0,3,5,8
CONCEPCION,consulta externa,personas de 20 a 39 anos,2019-01-01,100,202,13,19,113,221,334
COPACABANA,consulta externa,personas de 20 a 39 anos,2019-01-01,44,97,5,8,49,105,154
CORIPATA,consulta externa,personas de 20 a 39 anos,2019-01-01,112,229,15,34,127,263,390
CORO CORO,consulta externa,personas de 20 a 39 anos,2019-01-01,31,88,8,10,39,98,137
COROICO,consulta externa,personas de 20 a 39 anos,2019-01-01,118,299,32,222,150,521,671
CORQUE,consulta externa,personas de 20 a 39 anos,2019-01-01,32,41,2,2,34,43,77
COTAGAITA,consulta externa,personas de 20 a 39 anos,2019-01-01,362,562,31,43,393,605,998
COTOCA,consulta externa,personas de 20 a 39 anos,2019-01-01,298,1064,14,72,312,1136,1448
CRUZ DE MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2019-01-01,9,6,1,0,10,6,16
CUATRO CAÑADAS,consulta externa,personas de 20 a 39 anos,2019-01-01,106,377,35,84,141,461,602
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 20 a 39 anos,2019-01-01,12,37,0,1,12,38,50
CUEVO,consulta externa,personas de 20 a 39 anos,2019-01-01,94,175,8,6,102,181,283
CULPINA,consulta externa,personas de 20 a 39 anos,2019-01-01,105,295,1,45,106,340,446
CURAHUARA DE CARANGAS,consulta externa,personas de 20 a 39 anos,2019-01-01,9,29,2,5,11,34,45
CURVA,consulta externa,personas de 20 a 39 anos,2019-01-01,12,40,1,1,13,41,54
DESAGUADERO,consulta externa,personas de 20 a 39 anos,2019-01-01,27,70,0,6,27,76,103
EL ALTO,consulta externa,personas de 20 a 39 anos,2019-01-01,5471,18579,2623,7903,8094,26482,34576
EL CHORO,consulta externa,personas de 20 a 39 anos,2019-01-01,17,37,0,0,17,37,54
EL PUENTE(STC),consulta externa,personas de 20 a 39 anos,2019-01-01,98,215,1,8,99,223,322
EL PUENTE(TJA),consulta externa,personas de 20 a 39 anos,2019-01-01,123,314,2,2,125,316,441
EL TORNO,consulta externa,personas de 20 a 39 anos,2019-01-01,577,1743,294,663,871,2406,3277
EL VILLAR,consulta externa,personas de 20 a 39 anos,2019-01-01,103,194,0,3,103,197,300
ENTRE RIOS TRJ,consulta externa,personas de 20 a 39 anos,2019-01-01,231,664,4,12,235,676,911
ENTRE RIOS CBBA,consulta externa,personas de 20 a 39 anos,2019-01-01,256,688,27,36,283,724,1007
ESCARA,consulta externa,personas de 20 a 39 anos,2019-01-01,9,19,0,0,9,19,28
ESCOMA,consulta externa,personas de 20 a 39 anos,2019-01-01,23,56,4,1,27,57,84
ESMERALDA,consulta externa,personas de 20 a 39 anos,2019-01-01,20,17,1,0,21,17,38
EUCALIPTUS,consulta externa,personas de 20 a 39 anos,2019-01-01,20,38,0,2,20,40,60
EUREKA (SANTOS MERCADO),consulta externa,personas de 20 a 39 anos,2019-01-01,24,33,0,0,24,33,57
EXALTACION,consulta externa,personas de 20 a 39 anos,2019-01-01,14,49,0,0,14,49,63
FERNANDEZ ALONSO,consulta externa,personas de 20 a 39 anos,2019-01-01,38,202,1,12,39,214,253
FILADELFIA,consulta externa,personas de 20 a 39 anos,2019-01-01,64,77,1,0,65,77,142
GENERAL SAAVEDRA,consulta externa,personas de 20 a 39 anos,2019-01-01,61,242,3,13,64,255,319
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 20 a 39 anos,2019-01-01,54,90,5,2,59,92,151
GUANAY,consulta externa,personas de 20 a 39 anos,2019-01-01,76,261,4,12,80,273,353
GUAQUI,consulta externa,personas de 20 a 39 anos,2019-01-01,23,59,1,1,24,60,84
GUAYARAMERIN,consulta externa,personas de 20 a 39 anos,2019-01-01,359,968,94,259,453,1227,1680
GUTIERREZ,consulta externa,personas de 20 a 39 anos,2019-01-01,118,245,3,6,121,251,372
HUACARETA,consulta externa,personas de 20 a 39 anos,2019-01-01,124,222,12,17,136,239,375
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 20 a 39 anos,2019-01-01,74,165,4,4,78,169,247
HUACHACALLA,consulta externa,personas de 20 a 39 anos,2019-01-01,35,42,1,1,36,43,79
HUANUNI,consulta externa,personas de 20 a 39 anos,2019-01-01,540,663,142,152,682,815,1497
HUARACAJE,consulta externa,personas de 20 a 39 anos,2019-01-01,51,123,8,9,59,132,191
HUARINA,consulta externa,personas de 20 a 39 anos,2019-01-01,15,36,15,29,30,65,95
HUATAJATA,consulta externa,personas de 20 a 39 anos,2019-01-01,18,13,8,1,26,14,40
HUAYLLAMARCA,consulta externa,personas de 20 a 39 anos,2019-01-01,17,28,1,0,18,28,46
HUMANATA,consulta externa,personas de 20 a 39 anos,2019-01-01,11,6,0,4,11,10,21
ICHOCA,consulta externa,personas de 20 a 39 anos,2019-01-01,10,23,0,0,10,23,33
ICLA,consulta externa,personas de 20 a 39 anos,2019-01-01,37,128,9,24,46,152,198
INCAHUASI,consulta externa,personas de 20 a 39 anos,2019-01-01,69,243,1,7,70,250,320
INGAVI (HUMAITA),consulta externa,personas de 20 a 39 anos,2019-01-01,35,52,0,0,35,52,87
INQUISIVI,consulta externa,personas de 20 a 39 anos,2019-01-01,21,62,0,2,21,64,85
IRUPANA (VILLA DE LANZA),consulta externa,personas de 20 a 39 anos,2019-01-01,115,272,8,21,123,293,416
IXIAMAS,consulta externa,personas de 20 a 39 anos,2019-01-01,45,92,0,3,45,95,140
JESUS DE MACHACA,consulta externa,personas de 20 a 39 anos,2019-01-01,46,98,7,21,53,119,172
LA ASUNTA,consulta externa,personas de 20 a 39 anos,2019-01-01,225,451,6,16,231,467,698
LA GUARDIA,consulta externa,personas de 20 a 39 anos,2019-01-01,615,1759,230,896,845,2655,3500
LA PAZ,consulta externa,personas de 20 a 39 anos,2019-01-01,12270,28489,5445,17303,17715,45792,63507
LA RIVERA,consulta externa,personas de 20 a 39 anos,2019-01-01,1,2,0,0,1,2,3
LAGUNILLAS,consulta externa,personas de 20 a 39 anos,2019-01-01,77,180,6,11,83,191,274
LAJA,consulta externa,personas de 20 a 39 anos,2019-01-01,29,126,6,27,35,153,188
LAS CARRERAS,consulta externa,personas de 20 a 39 anos,2019-01-01,132,188,1,4,133,192,325
LICOMA PAMPA,consulta externa,personas de 20 a 39 anos,2019-01-01,24,42,0,2,24,44,68
LLALLAGUA,consulta externa,personas de 20 a 39 anos,2019-01-01,239,4665,15,163,254,4828,5082
LLICA,consulta externa,personas de 20 a 39 anos,2019-01-01,32,63,1,2,33,65,98
LORETO,consulta externa,personas de 20 a 39 anos,2019-01-01,56,97,0,1,56,98,154
LURIBAY,consulta externa,personas de 20 a 39 anos,2019-01-01,98,146,3,4,101,150,251
MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2019-01-01,19,68,7,9,26,77,103
MACHARETI,consulta externa,personas de 20 a 39 anos,2019-01-01,125,237,8,6,133,243,376
MAGDALENA,consulta externa,personas de 20 a 39 anos,2019-01-01,101,237,8,34,109,271,380
MAIRANA,consulta externa,personas de 20 a 39 anos,2019-01-01,89,222,9,58,98,280,378
MALLA,consulta externa,personas de 20 a 39 anos,2019-01-01,17,26,0,0,17,26,43
MAPIRI,consulta externa,personas de 20 a 39 anos,2019-01-01,117,448,3,4,120,452,572
MECAPACA,consulta externa,personas de 20 a 39 anos,2019-01-01,43,96,0,5,43,101,144
MINEROS,consulta externa,personas de 20 a 39 anos,2019-01-01,52,233,1,29,53,262,315
MIZQUE,consulta externa,personas de 20 a 39 anos,2019-01-01,138,388,18,28,156,416,572
MOCOMOCO,consulta externa,personas de 20 a 39 anos,2019-01-01,28,66,1,4,29,70,99
MOJINETE,consulta externa,personas de 20 a 39 anos,2019-01-01,5,16,0,0,5,16,21
MOJOCOYA,consulta externa,personas de 20 a 39 anos,2019-01-01,66,169,2,8,68,177,245
MONTEAGUDO,consulta externa,personas de 20 a 39 anos,2019-01-01,462,1228,29,51,491,1279,1770
MONTERO,consulta externa,personas de 20 a 39 anos,2019-01-01,2014,5490,448,1030,2462,6520,8982
MORO MORO,consulta externa,personas de 20 a 39 anos,2019-01-01,19,59,2,4,21,63,84
MOROCHATA,consulta externa,personas de 20 a 39 anos,2019-01-01,18,20,3,0,21,20,41
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 20 a 39 anos,2019-01-01,57,83,0,1,57,84,141
NAZACARA DE PACAJES,consulta externa,personas de 20 a 39 anos,2019-01-01,7,4,0,0,7,4,11
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 20 a 39 anos,2019-01-01,15,42,1,1,16,43,59
OCURI,consulta externa,personas de 20 a 39 anos,2019-01-01,45,135,0,4,45,139,184
OKINAWA,consulta externa,personas de 20 a 39 anos,2019-01-01,80,251,25,49,105,300,405
OMEREQUE,consulta externa,personas de 20 a 39 anos,2019-01-01,71,147,2,9,73,156,229
ORURO,consulta externa,personas de 20 a 39 anos,2019-01-01,5187,10827,1198,3620,6385,14447,20832
PADCAYA,consulta externa,personas de 20 a 39 anos,2019-01-01,303,652,8,27,311,679,990
PADILLA,consulta externa,personas de 20 a 39 anos,2019-01-01,300,734,17,79,317,813,1130
PAILON,consulta externa,personas de 20 a 39 anos,2019-01-01,214,532,33,44,247,576,823
PALCA,consulta externa,personas de 20 a 39 anos,2019-01-01,102,198,3,10,105,208,313
PALOS BLANCOS,consulta externa,personas de 20 a 39 anos,2019-01-01,267,641,13,39,280,680,960
PAMPA AULLAGAS,consulta externa,personas de 20 a 39 anos,2019-01-01,10,17,5,8,15,25,40
PAMPA GRANDE,consulta externa,personas de 20 a 39 anos,2019-01-01,33,139,4,17,37,156,193
PAPEL PAMPA,consulta externa,personas de 20 a 39 anos,2019-01-01,42,54,4,0,46,54,100
PASORAPA,consulta externa,personas de 20 a 39 anos,2019-01-01,24,32,1,1,25,33,58
PATACAMAYA,consulta externa,personas de 20 a 39 anos,2019-01-01,79,369,2,85,81,454,535
PAZÑA,consulta externa,personas de 20 a 39 anos,2019-01-01,50,73,1,7,51,80,131
PELECHUCO,consulta externa,personas de 20 a 39 anos,2019-01-01,132,125,1,0,133,125,258
POCOATA,consulta externa,personas de 20 a 39 anos,2019-01-01,27,113,2,1,29,114,143
POCONA,consulta externa,personas de 20 a 39 anos,2019-01-01,63,119,1,0,64,119,183
POJO (CBBA),consulta externa,personas de 20 a 39 anos,2019-01-01,81,149,10,12,91,161,252
POOPO,consulta externa,personas de 20 a 39 anos,2019-01-01,104,124,0,6,104,130,234
PORCO,consulta externa,personas de 20 a 39 anos,2019-01-01,78,192,1,1,79,193,272
POROMA,consulta externa,personas de 20 a 39 anos,2019-01-01,125,302,1,3,126,305,431
PORONGO,consulta externa,personas de 20 a 39 anos,2019-01-01,74,208,2,8,76,216,292
PORTACHUELO,consulta externa,personas de 20 a 39 anos,2019-01-01,85,302,11,38,96,340,436
PORVENIR,consulta externa,personas de 20 a 39 anos,2019-01-01,37,77,5,5,42,82,124
POSTRER VALLE,consulta externa,personas de 20 a 39 anos,2019-01-01,25,39,2,4,27,43,70
POTOSI,consulta externa,personas de 20 a 39 anos,2019-01-01,3969,9663,1012,2442,4981,12105,17086
PRESTO,consulta externa,personas de 20 a 39 anos,2019-01-01,70,183,1,2,71,185,256
PUCARA,consulta externa,personas de 20 a 39 anos,2019-01-01,13,32,6,25,19,57,76
PUCARANI,consulta externa,personas de 20 a 39 anos,2019-01-01,60,134,6,2,66,136,202
PUERTO ACOSTA,consulta externa,personas de 20 a 39 anos,2019-01-01,17,31,0,2,17,33,50
PUERTO CARABUCO,consulta externa,personas de 20 a 39 anos,2019-01-01,54,96,3,1,57,97,154
PUERTO GONZALO MORENO,consulta externa,personas de 20 a 39 anos,2019-01-01,59,157,6,12,65,169,234
PUERTO PEREZ,consulta externa,personas de 20 a 39 anos,2019-01-01,22,23,7,0,29,23,52
PUERTO QUIJARRO,consulta externa,personas de 20 a 39 anos,2019-01-01,108,100,9,10,117,110,227
PUERTO RICO,consulta externa,personas de 20 a 39 anos,2019-01-01,103,186,5,3,108,189,297
PUERTO SILES,consulta externa,personas de 20 a 39 anos,2019-01-01,19,34,2,1,21,35,56
PUERTO SUAREZ,consulta externa,personas de 20 a 39 anos,2019-01-01,104,169,33,34,137,203,340
PUERTO VILLARROEL,consulta externa,personas de 20 a 39 anos,2019-01-01,462,1120,68,148,530,1268,1798
PUNA,consulta externa,personas de 20 a 39 anos,2019-01-01,96,184,0,2,96,186,282
PUNATA,consulta externa,personas de 20 a 39 anos,2019-01-01,261,778,37,170,298,948,1246
QUIABAYA,consulta externa,personas de 20 a 39 anos,2019-01-01,20,52,1,4,21,56,77
QUILLACOLLO,consulta externa,personas de 20 a 39 anos,2019-01-01,1004,1783,632,757,1636,2540,4176
QUIME,consulta externa,personas de 20 a 39 anos,2019-01-01,118,88,0,3,118,91,209
QUIRUSILLAS,consulta externa,personas de 20 a 39 anos,2019-01-01,14,22,2,1,16,23,39
RAQAYPAMPA(ETA),consulta externa,personas de 20 a 39 anos,2019-01-01,3,30,0,0,3,30,33
RAVELO,consulta externa,personas de 20 a 39 anos,2019-01-01,51,141,0,1,51,142,193
REYES,consulta externa,personas de 20 a 39 anos,2019-01-01,49,191,14,39,63,230,293
RIBERALTA,consulta externa,personas de 20 a 39 anos,2019-01-01,1019,2833,110,502,1129,3335,4464
ROBORE,consulta externa,personas de 20 a 39 anos,2019-01-01,132,300,18,44,150,344,494
RURRENABAQUE,consulta externa,personas de 20 a 39 anos,2019-01-01,191,328,19,19,210,347,557
SABAYA,consulta externa,personas de 20 a 39 anos,2019-01-01,211,137,12,17,223,154,377
SACABA,consulta externa,personas de 20 a 39 anos,2019-01-01,1020,3312,108,491,1128,3803,4931
SACABAMBA,consulta externa,personas de 20 a 39 anos,2019-01-01,14,30,1,0,15,30,45
SACACA,consulta externa,personas de 20 a 39 anos,2019-01-01,55,136,0,0,55,136,191
SAIPINA,consulta externa,personas de 20 a 39 anos,2019-01-01,31,150,9,18,40,168,208
SALINAS DE GARCI MENDOZA,consulta externa,personas de 20 a 39 anos,2019-01-01,74,129,1,1,75,130,205
SAMAIPATA,consulta externa,personas de 20 a 39 anos,2019-01-01,62,88,16,40,78,128,206
SAN AGUSTIN,consulta externa,personas de 20 a 39 anos,2019-01-01,24,35,0,1,24,36,60
SAN ANDRES,consulta externa,personas de 20 a 39 anos,2019-01-01,130,299,1,10,131,309,440
SAN ANDRES DE MACHACA,consulta externa,personas de 20 a 39 anos,2019-01-01,19,30,0,4,19,34,53
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 20 a 39 anos,2019-01-01,7,36,0,0,7,36,43
SAN ANTONIO DE LOMERIO,consulta externa,personas de 20 a 39 anos,2019-01-01,29,66,0,0,29,66,95
SAN BENITO,consulta externa,personas de 20 a 39 anos,2019-01-01,38,85,15,69,53,154,207
SAN BORJA,consulta externa,personas de 20 a 39 anos,2019-01-01,404,1142,93,252,497,1394,1891
SAN BUENA VENTURA,consulta externa,personas de 20 a 39 anos,2019-01-01,51,171,1,8,52,179,231
SAN CARLOS,consulta externa,personas de 20 a 39 anos,2019-01-01,90,659,9,15,99,674,773
SAN IGNACIO,consulta externa,personas de 20 a 39 anos,2019-01-01,216,553,11,38,227,591,818
SAN IGNACIO DE VELASCO,consulta externa,personas de 20 a 39 anos,2019-01-01,169,627,34,209,203,836,1039
SAN JAVIER(BNI),consulta externa,personas de 20 a 39 anos,2019-01-01,19,36,0,3,19,39,58
SAN JAVIER(STC),consulta externa,personas de 20 a 39 anos,2019-01-01,24,101,0,1,24,102,126
SAN JOAQUIN,consulta externa,personas de 20 a 39 anos,2019-01-01,60,82,8,4,68,86,154
SAN JOSE DE CHIQUITOS,consulta externa,personas de 20 a 39 anos,2019-01-01,83,333,12,17,95,350,445
SAN JUAN DE YAPACANI,consulta externa,personas de 20 a 39 anos,2019-01-01,56,168,15,53,71,221,292
SAN JULIAN,consulta externa,personas de 20 a 39 anos,2019-01-01,201,538,28,40,229,578,807
SAN LORENZO(PND),consulta externa,personas de 20 a 39 anos,2019-01-01,57,148,1,0,58,148,206
SAN LORENZO(TJA),consulta externa,personas de 20 a 39 anos,2019-01-01,226,514,5,73,231,587,818
SAN LUCAS,consulta externa,personas de 20 a 39 anos,2019-01-01,192,557,10,31,202,588,790
SAN MATIAS,consulta externa,personas de 20 a 39 anos,2019-01-01,58,206,7,9,65,215,280
SAN MIGUEL DE VELASCO,consulta externa,personas de 20 a 39 anos,2019-01-01,49,101,7,32,56,133,189
SAN PABLO DE LIPEZ,consulta externa,personas de 20 a 39 anos,2019-01-01,27,44,1,0,28,44,72
SAN PEDRO,consulta externa,personas de 20 a 39 anos,2019-01-01,186,404,12,35,198,439,637
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 20 a 39 anos,2019-01-01,56,196,2,1,58,197,255
SAN PEDRO DE CURAHUARA,consulta externa,personas de 20 a 39 anos,2019-01-01,33,76,3,3,36,79,115
SAN PEDRO DE QUEMES,consulta externa,personas de 20 a 39 anos,2019-01-01,5,17,0,0,5,17,22
SAN PEDRO DE TIQUINA,consulta externa,personas de 20 a 39 anos,2019-01-01,22,47,9,28,31,75,106
SAN PEDRO(PND),consulta externa,personas de 20 a 39 anos,2019-01-01,8,28,0,1,8,29,37
SAN RAFAEL,consulta externa,personas de 20 a 39 anos,2019-01-01,30,68,2,43,32,111,143
SAN RAMON BENI,consulta externa,personas de 20 a 39 anos,2019-01-01,45,132,1,3,46,135,181
SAN RAMON SCZ,consulta externa,personas de 20 a 39 anos,2019-01-01,42,98,3,14,45,112,157
SANTA ANA,consulta externa,personas de 20 a 39 anos,2019-01-01,45,236,11,29,56,265,321
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 20 a 39 anos,2019-01-01,22645,44779,5331,12265,27976,57044,85020
SANTA ROSA,consulta externa,personas de 20 a 39 anos,2019-01-01,131,215,10,47,141,262,403
SANTA ROSA DEL SARA,consulta externa,personas de 20 a 39 anos,2019-01-01,112,369,1,6,113,375,488
SANTIAGO DE CALLAPA,consulta externa,personas de 20 a 39 anos,2019-01-01,4,13,0,0,4,13,17
SANTIAGO DE HUARI,consulta externa,personas de 20 a 39 anos,2019-01-01,96,134,2,3,98,137,235
SANTIAGO DE HUATA,consulta externa,personas de 20 a 39 anos,2019-01-01,11,38,0,2,11,40,51
SANTIAGO DE MACHACA,consulta externa,personas de 20 a 39 anos,2019-01-01,25,23,2,0,27,23,50
SANTIVAÑES,consulta externa,personas de 20 a 39 anos,2019-01-01,56,147,5,5,61,152,213
SANTUARIO DE QUILLACAS,consulta externa,personas de 20 a 39 anos,2019-01-01,13,27,0,0,13,27,40
SAPAHAQUI,consulta externa,personas de 20 a 39 anos,2019-01-01,59,78,2,2,61,80,141
SENA,consulta externa,personas de 20 a 39 anos,2019-01-01,67,156,1,2,68,158,226
SHINAOTA,consulta externa,personas de 20 a 39 anos,2019-01-01,163,454,6,91,169,545,714
SICA SICA (VILLA AROMA),consulta externa,personas de 20 a 39 anos,2019-01-01,74,251,3,7,77,258,335
SICAYA,consulta externa,personas de 20 a 39 anos,2019-01-01,16,36,1,2,17,38,55
