,group,variable,month,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 50 a 59 anos,2019-01-01,61,79,3,2,64,81,145
AZURDUY,consulta externa,personas de 50 a 59 anos,2019-01-01,31,46,1,2,32,48,80
BATALLAS,consulta externa,personas de 50 a 59 anos,2019-01-01,10,14,3,4,13,18,31
BAURES,consulta externa,personas de 50 a 59 anos,2019-01-01,29,40,2,3,31,43,74
BELEN DE ANDAMARCA,consulta externa,personas de 50 a 59 anos,2019-01-01,1,2,0,0,1,2,3
BELEN DE URMIRI,consulta externa,personas de 50 a 59 anos,2019-01-01,15,8,1,0,16,8,24
BELLA FLOR,consulta externa,personas de 50 a 59 anos,2019-01-01,17,5,0,1,17,6,23
BERMEJO,consulta externa,personas de 50 a 59 anos,2019-01-01,364,492,50,96,414,588,1002
BETANZOS,consulta externa,personas de 50 a 59 anos,2019-01-01,78,132,7,8,85,140,225
BOLIVAR,consulta externa,personas de 50 a 59 anos,2019-01-01,9,13,0,2,9,15,24
BOLPEBRA,consulta externa,personas de 50 a 59 anos,2019-01-01,10,8,0,1,10,9,19
BOYUIBE,consulta externa,personas de 50 a 59 anos,2019-01-01,37,52,5,19,42,71,113
BUENA VISTA,consulta externa,personas de 50 a 59 anos,2019-01-01,51,76,10,17,61,93,154
CABEZAS,consulta externa,personas de 50 a 59 anos,2019-01-01,102,138,7,11,109,149,258
CAIROMA,consulta externa,personas de 50 a 59 anos,2019-01-01,48,34,9,7,57,41,98
"CAIZA ""D""",consulta externa,personas de 50 a 59 anos,2019-01-01,49,68,0,0,49,68,117
CAJUATA,consulta externa,personas de 50 a 59 anos,2019-01-01,20,43,1,1,21,44,65
CALACOTO,consulta externa,personas de 50 a 59 anos,2019-01-01,20,21,0,1,20,22,42
CALAMARCA,consulta externa,personas de 50 a 59 anos,2019-01-01,41,90,0,2,41,92,133
CAMARGO,consulta externa,personas de 50 a 59 anos,2019-01-01,94,179,11,23,105,202,307
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 50 a 59 anos,2019-01-01,34,31,1,2,35,33,68
CAMIRI,consulta externa,personas de 50 a 59 anos,2019-01-01,192,381,68,128,260,509,769
CAPINOTA,consulta externa,personas de 50 a 59 anos,2019-01-01,37,49,27,23,64,72,136
CAQUIAVIRI,consulta externa,personas de 50 a 59 anos,2019-01-01,23,33,0,0,23,33,56
CARACOLLO,consulta externa,personas de 50 a 59 anos,2019-01-01,61,81,4,11,65,92,157
CARANAVI,consulta externa,personas de 50 a 59 anos,2019-01-01,158,169,41,64,199,233,432
CARAPARI,consulta externa,personas de 50 a 59 anos,2019-01-01,117,208,32,41,149,249,398
CARIPUYO,consulta externa,personas de 50 a 59 anos,2019-01-01,9,16,0,0,9,16,25
CARMEN RIVERO TORREZ,consulta externa,personas de 50 a 59 anos,2019-01-01,21,28,1,0,22,28,50
CATACORA,consulta externa,personas de 50 a 59 anos,2019-01-01,4,7,0,0,4,7,11
CHACARILLA,consulta externa,personas de 50 a 59 anos,2019-01-01,1,2,0,1,1,3,4
CHALLAPATA,consulta externa,personas de 50 a 59 anos,2019-01-01,68,103,1,9,69,112,181
CHAQUI,consulta externa,personas de 50 a 59 anos,2019-01-01,25,46,1,2,26,48,74
CHARAGUA,consulta externa,personas de 50 a 59 anos,2019-01-01,64,85,8,6,72,91,163
CHARAÑA,consulta externa,personas de 50 a 59 anos,2019-01-01,5,4,0,0,5,4,9
CHAYANTA,consulta externa,personas de 50 a 59 anos,2019-01-01,48,47,0,0,48,47,95
CHIMORE,consulta externa,personas de 50 a 59 anos,2019-01-01,121,80,0,0,121,80,201
CHIPAYA,consulta externa,personas de 50 a 59 anos,2019-01-01,3,5,0,0,3,5,8
CHOQUE COTA,consulta externa,personas de 50 a 59 anos,2019-01-01,5,3,0,0,5,3,8
CHUA COCANI,consulta externa,personas de 50 a 59 anos,2019-01-01,4,11,1,2,5,13,18
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 50 a 59 anos,2019-01-01,44,51,5,14,49,65,114
CHUMA,consulta externa,personas de 50 a 59 anos,2019-01-01,18,33,2,3,20,36,56
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 50 a 59 anos,2019-01-01,21,23,1,0,22,23,45
CKOCHAS,consulta externa,personas de 50 a 59 anos,2019-01-01,36,76,0,6,36,82,118
CLIZA,consulta externa,personas de 50 a 59 anos,2019-01-01,58,78,29,69,87,147,234
COBIJA,consulta externa,personas de 50 a 59 anos,2019-01-01,162,312,86,254,248,566,814
COCAPATA,consulta externa,personas de 50 a 59 anos,2019-01-01,2,3,0,0,2,3,5
COCHABAMBA,consulta externa,personas de 50 a 59 anos,2019-01-01,5075,8353,3331,5898,8406,14251,22657
COIPASA,consulta externa,personas de 50 a 59 anos,2019-01-01,6,5,0,0,6,5,11
COLCAPIRHUA,consulta externa,personas de 50 a 59 anos,2019-01-01,102,123,40,73,142,196,338
"COLCHA ""K""",consulta externa,personas de 50 a 59 anos,2019-01-01,139,108,11,10,150,118,268
COLLANA,consulta externa,personas de 50 a 59 anos,2019-01-01,9,24,1,4,10,28,38
COLOMI,consulta externa,personas de 50 a 59 anos,2019-01-01,21,22,1,3,22,25,47
COLPA BELGICA,consulta externa,personas de 50 a 59 anos,2019-01-01,16,76,5,11,21,87,108
COLQUECHACA,consulta externa,personas de 50 a 59 anos,2019-01-01,49,71,10,5,59,76,135
COLQUENCHA,consulta externa,personas de 50 a 59 anos,2019-01-01,37,63,2,5,39,68,107
COLQUIRI,consulta externa,personas de 50 a 59 anos,2019-01-01,22,35,13,15,35,50,85
COMANCHE,consulta externa,personas de 50 a 59 anos,2019-01-01,7,11,0,1,7,12,19
COMARAPA,consulta externa,personas de 50 a 59 anos,2019-01-01,57,64,8,5,65,69,134
COMBAYA,consulta externa,personas de 50 a 59 anos,2019-01-01,1,4,0,0,1,4,5
CONCEPCION,consulta externa,personas de 50 a 59 anos,2019-01-01,32,40,4,4,36,44,80
COPACABANA,consulta externa,personas de 50 a 59 anos,2019-01-01,19,17,4,1,23,18,41
CORIPATA,consulta externa,personas de 50 a 59 anos,2019-01-01,29,47,9,12,38,59,97
CORO CORO,consulta externa,personas de 50 a 59 anos,2019-01-01,37,36,3,5,40,41,81
COROICO,consulta externa,personas de 50 a 59 anos,2019-01-01,54,58,26,34,80,92,172
CORQUE,consulta externa,personas de 50 a 59 anos,2019-01-01,7,8,2,0,9,8,17
COTAGAITA,consulta externa,personas de 50 a 59 anos,2019-01-01,141,203,25,16,166,219,385
COTOCA,consulta externa,personas de 50 a 59 anos,2019-01-01,78,101,9,14,87,115,202
CRUZ DE MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2019-01-01,5,3,0,0,5,3,8
CUATRO CAÑADAS,consulta externa,personas de 50 a 59 anos,2019-01-01,34,66,5,11,39,77,116
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 50 a 59 anos,2019-01-01,3,14,0,3,3,17,20
CUEVO,consulta externa,personas de 50 a 59 anos,2019-01-01,46,70,3,6,49,76,125
CULPINA,consulta externa,personas de 50 a 59 anos,2019-01-01,57,95,1,1,58,96,154
CURAHUARA DE CARANGAS,consulta externa,personas de 50 a 59 anos,2019-01-01,8,17,0,5,8,22,30
CURVA,consulta externa,personas de 50 a 59 anos,2019-01-01,6,9,2,0,8,9,17
DESAGUADERO,consulta externa,personas de 50 a 59 anos,2019-01-01,13,18,0,3,13,21,34
EL ALTO,consulta externa,personas de 50 a 59 anos,2019-01-01,2402,3914,1596,2543,3998,6457,10455
EL CHORO,consulta externa,personas de 50 a 59 anos,2019-01-01,9,14,1,0,10,14,24
EL PUENTE(STC),consulta externa,personas de 50 a 59 anos,2019-01-01,48,59,1,2,49,61,110
EL PUENTE(TJA),consulta externa,personas de 50 a 59 anos,2019-01-01,78,149,2,3,80,152,232
EL TORNO,consulta externa,personas de 50 a 59 anos,2019-01-01,324,433,209,306,533,739,1272
EL VILLAR,consulta externa,personas de 50 a 59 anos,2019-01-01,81,95,0,0,81,95,176
ENTRE RIOS TRJ,consulta externa,personas de 50 a 59 anos,2019-01-01,142,220,12,31,154,251,405
ENTRE RIOS CBBA,consulta externa,personas de 50 a 59 anos,2019-01-01,72,80,12,5,84,85,169
ESCARA,consulta externa,personas de 50 a 59 anos,2019-01-01,6,2,0,0,6,2,8
ESCOMA,consulta externa,personas de 50 a 59 anos,2019-01-01,13,9,0,4,13,13,26
ESMERALDA,consulta externa,personas de 50 a 59 anos,2019-01-01,5,5,0,0,5,5,10
EUCALIPTUS,consulta externa,personas de 50 a 59 anos,2019-01-01,5,12,0,1,5,13,18
EUREKA (SANTOS MERCADO),consulta externa,personas de 50 a 59 anos,2019-01-01,4,3,0,2,4,5,9
EXALTACION,consulta externa,personas de 50 a 59 anos,2019-01-01,7,10,0,0,7,10,17
FERNANDEZ ALONSO,consulta externa,personas de 50 a 59 anos,2019-01-01,29,41,2,9,31,50,81
FILADELFIA,consulta externa,personas de 50 a 59 anos,2019-01-01,18,16,0,1,18,17,35
GENERAL SAAVEDRA,consulta externa,personas de 50 a 59 anos,2019-01-01,20,51,1,4,21,55,76
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 50 a 59 anos,2019-01-01,29,46,0,3,29,49,78
GUANAY,consulta externa,personas de 50 a 59 anos,2019-01-01,37,23,6,2,43,25,68
GUAQUI,consulta externa,personas de 50 a 59 anos,2019-01-01,13,16,1,4,14,20,34
GUAYARAMERIN,consulta externa,personas de 50 a 59 anos,2019-01-01,241,418,116,159,357,577,934
GUTIERREZ,consulta externa,personas de 50 a 59 anos,2019-01-01,40,69,2,6,42,75,117
HUACARETA,consulta externa,personas de 50 a 59 anos,2019-01-01,45,88,8,19,53,107,160
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 50 a 59 anos,2019-01-01,32,54,2,5,34,59,93
HUACHACALLA,consulta externa,personas de 50 a 59 anos,2019-01-01,10,8,1,0,11,8,19
HUANUNI,consulta externa,personas de 50 a 59 anos,2019-01-01,485,229,176,109,661,338,999
HUARACAJE,consulta externa,personas de 50 a 59 anos,2019-01-01,30,32,10,8,40,40,80
HUARINA,consulta externa,personas de 50 a 59 anos,2019-01-01,5,7,6,13,11,20,31
HUATAJATA,consulta externa,personas de 50 a 59 anos,2019-01-01,5,3,5,0,10,3,13
HUAYLLAMARCA,consulta externa,personas de 50 a 59 anos,2019-01-01,5,11,0,0,5,11,16
HUMANATA,consulta externa,personas de 50 a 59 anos,2019-01-01,7,3,2,0,9,3,12
ICHOCA,consulta externa,personas de 50 a 59 anos,2019-01-01,2,4,0,0,2,4,6
ICLA,consulta externa,personas de 50 a 59 anos,2019-01-01,40,71,6,19,46,90,136
INCAHUASI,consulta externa,personas de 50 a 59 anos,2019-01-01,22,72,1,3,23,75,98
INGAVI (HUMAITA),consulta externa,personas de 50 a 59 anos,2019-01-01,7,5,0,0,7,5,12
INQUISIVI,consulta externa,personas de 50 a 59 anos,2019-01-01,11,26,0,2,11,28,39
IRUPANA (VILLA DE LANZA),consulta externa,personas de 50 a 59 anos,2019-01-01,59,48,6,10,65,58,123
IXIAMAS,consulta externa,personas de 50 a 59 anos,2019-01-01,19,7,0,2,19,9,28
JESUS DE MACHACA,consulta externa,personas de 50 a 59 anos,2019-01-01,30,43,13,14,43,57,100
LA ASUNTA,consulta externa,personas de 50 a 59 anos,2019-01-01,60,61,1,0,61,61,122
LA GUARDIA,consulta externa,personas de 50 a 59 anos,2019-01-01,245,320,75,132,320,452,772
LA PAZ,consulta externa,personas de 50 a 59 anos,2019-01-01,6302,10169,4434,8379,10736,18548,29284
LA RIVERA,consulta externa,personas de 50 a 59 anos,2019-01-01,0,1,0,0,0,1,1
LAGUNILLAS,consulta externa,personas de 50 a 59 anos,2019-01-01,37,60,2,1,39,61,100
LAJA,consulta externa,personas de 50 a 59 anos,2019-01-01,15,39,3,5,18,44,62
LAS CARRERAS,consulta externa,personas de 50 a 59 anos,2019-01-01,40,48,0,0,40,48,88
LICOMA PAMPA,consulta externa,personas de 50 a 59 anos,2019-01-01,12,18,0,2,12,20,32
LLALLAGUA,consulta externa,personas de 50 a 59 anos,2019-01-01,79,118,6,7,85,125,210
LLICA,consulta externa,personas de 50 a 59 anos,2019-01-01,15,34,7,0,22,34,56
LORETO,consulta externa,personas de 50 a 59 anos,2019-01-01,28,20,0,2,28,22,50
LURIBAY,consulta externa,personas de 50 a 59 anos,2019-01-01,37,43,4,2,41,45,86
MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2019-01-01,14,28,4,10,18,38,56
MACHARETI,consulta externa,personas de 50 a 59 anos,2019-01-01,57,94,12,9,69,103,172
MAGDALENA,consulta externa,personas de 50 a 59 anos,2019-01-01,53,91,17,69,70,160,230
MAIRANA,consulta externa,personas de 50 a 59 anos,2019-01-01,27,45,9,21,36,66,102
MALLA,consulta externa,personas de 50 a 59 anos,2019-01-01,5,3,0,0,5,3,8
MAPIRI,consulta externa,personas de 50 a 59 anos,2019-01-01,46,57,3,2,49,59,108
MECAPACA,consulta externa,personas de 50 a 59 anos,2019-01-01,26,31,3,1,29,32,61
MINEROS,consulta externa,personas de 50 a 59 anos,2019-01-01,15,27,0,2,15,29,44
MIZQUE,consulta externa,personas de 50 a 59 anos,2019-01-01,49,76,7,13,56,89,145
MOCOMOCO,consulta externa,personas de 50 a 59 anos,2019-01-01,14,36,3,7,17,43,60
MOJINETE,consulta externa,personas de 50 a 59 anos,2019-01-01,2,7,0,1,2,8,10
MOJOCOYA,consulta externa,personas de 50 a 59 anos,2019-01-01,69,80,2,3,71,83,154
MONTEAGUDO,consulta externa,personas de 50 a 59 anos,2019-01-01,281,427,20,44,301,471,772
MONTERO,consulta externa,personas de 50 a 59 anos,2019-01-01,812,1450,344,500,1156,1950,3106
MORO MORO,consulta externa,personas de 50 a 59 anos,2019-01-01,7,21,3,4,10,25,35
MOROCHATA,consulta externa,personas de 50 a 59 anos,2019-01-01,9,16,1,1,10,17,27
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 50 a 59 anos,2019-01-01,14,20,1,7,15,27,42
NAZACARA DE PACAJES,consulta externa,personas de 50 a 59 anos,2019-01-01,5,2,0,0,5,2,7
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 50 a 59 anos,2019-01-01,9,4,0,0,9,4,13
OCURI,consulta externa,personas de 50 a 59 anos,2019-01-01,18,28,0,1,18,29,47
OKINAWA,consulta externa,personas de 50 a 59 anos,2019-01-01,40,53,6,11,46,64,110
OMEREQUE,consulta externa,personas de 50 a 59 anos,2019-01-01,38,38,2,1,40,39,79
ORURO,consulta externa,personas de 50 a 59 anos,2019-01-01,2446,3722,892,1291,3338,5013,8351
PADCAYA,consulta externa,personas de 50 a 59 anos,2019-01-01,186,265,17,36,203,301,504
PADILLA,consulta externa,personas de 50 a 59 anos,2019-01-01,133,238,15,16,148,254,402
PAILON,consulta externa,personas de 50 a 59 anos,2019-01-01,73,64,4,8,77,72,149
PALCA,consulta externa,personas de 50 a 59 anos,2019-01-01,29,39,2,0,31,39,70
PALOS BLANCOS,consulta externa,personas de 50 a 59 anos,2019-01-01,87,114,13,8,100,122,222
PAMPA AULLAGAS,consulta externa,personas de 50 a 59 anos,2019-01-01,1,3,1,2,2,5,7
PAMPA GRANDE,consulta externa,personas de 50 a 59 anos,2019-01-01,22,32,0,2,22,34,56
PAPEL PAMPA,consulta externa,personas de 50 a 59 anos,2019-01-01,16,17,0,2,16,19,35
PASORAPA,consulta externa,personas de 50 a 59 anos,2019-01-01,23,23,0,0,23,23,46
PATACAMAYA,consulta externa,personas de 50 a 59 anos,2019-01-01,28,63,3,5,31,68,99
PAZÑA,consulta externa,personas de 50 a 59 anos,2019-01-01,27,26,5,1,32,27,59
PELECHUCO,consulta externa,personas de 50 a 59 anos,2019-01-01,23,27,1,1,24,28,52
POCOATA,consulta externa,personas de 50 a 59 anos,2019-01-01,12,17,0,0,12,17,29
POCONA,consulta externa,personas de 50 a 59 anos,2019-01-01,22,36,1,0,23,36,59
POJO (CBBA),consulta externa,personas de 50 a 59 anos,2019-01-01,27,45,10,8,37,53,90
POOPO,consulta externa,personas de 50 a 59 anos,2019-01-01,46,48,7,3,53,51,104
PORCO,consulta externa,personas de 50 a 59 anos,2019-01-01,14,24,0,0,14,24,38
POROMA,consulta externa,personas de 50 a 59 anos,2019-01-01,119,203,1,2,120,205,325
PORONGO,consulta externa,personas de 50 a 59 anos,2019-01-01,49,60,0,4,49,64,113
PORTACHUELO,consulta externa,personas de 50 a 59 anos,2019-01-01,43,91,3,34,46,125,171
PORVENIR,consulta externa,personas de 50 a 59 anos,2019-01-01,10,13,3,4,13,17,30
POSTRER VALLE,consulta externa,personas de 50 a 59 anos,2019-01-01,28,27,4,2,32,29,61
POTOSI,consulta externa,personas de 50 a 59 anos,2019-01-01,2199,2886,761,1244,2960,4130,7090
PRESTO,consulta externa,personas de 50 a 59 anos,2019-01-01,58,74,2,1,60,75,135
PUCARA,consulta externa,personas de 50 a 59 anos,2019-01-01,6,12,7,13,13,25,38
PUCARANI,consulta externa,personas de 50 a 59 anos,2019-01-01,26,37,5,2,31,39,70
PUERTO ACOSTA,consulta externa,personas de 50 a 59 anos,2019-01-01,15,27,1,0,16,27,43
PUERTO CARABUCO,consulta externa,personas de 50 a 59 anos,2019-01-01,26,41,6,10,32,51,83
PUERTO GONZALO MORENO,consulta externa,personas de 50 a 59 anos,2019-01-01,17,17,3,10,20,27,47
PUERTO PEREZ,consulta externa,personas de 50 a 59 anos,2019-01-01,10,14,0,3,10,17,27
PUERTO QUIJARRO,consulta externa,personas de 50 a 59 anos,2019-01-01,60,64,9,11,69,75,144
PUERTO RICO,consulta externa,personas de 50 a 59 anos,2019-01-01,20,24,4,5,24,29,53
PUERTO SILES,consulta externa,personas de 50 a 59 anos,2019-01-01,10,6,0,0,10,6,16
PUERTO SUAREZ,consulta externa,personas de 50 a 59 anos,2019-01-01,102,99,56,29,158,128,286
PUERTO VILLARROEL,consulta externa,personas de 50 a 59 anos,2019-01-01,127,144,28,33,155,177,332
PUNA,consulta externa,personas de 50 a 59 anos,2019-01-01,36,67,1,4,37,71,108
PUNATA,consulta externa,personas de 50 a 59 anos,2019-01-01,81,158,36,93,117,251,368
QUIABAYA,consulta externa,personas de 50 a 59 anos,2019-01-01,12,12,0,0,12,12,24
QUILLACOLLO,consulta externa,personas de 50 a 59 anos,2019-01-01,524,511,505,321,1029,832,1861
QUIME,consulta externa,personas de 50 a 59 anos,2019-01-01,71,24,0,0,71,24,95
QUIRUSILLAS,consulta externa,personas de 50 a 59 anos,2019-01-01,15,9,0,0,15,9,24
RAQAYPAMPA(ETA),consulta externa,personas de 50 a 59 anos,2019-01-01,3,7,0,0,3,7,10
RAVELO,consulta externa,personas de 50 a 59 anos,2019-01-01,69,76,0,1,69,77,146
REYES,consulta externa,personas de 50 a 59 anos,2019-01-01,26,38,26,33,52,71,123
RIBERALTA,consulta externa,personas de 50 a 59 anos,2019-01-01,435,605,95,166,530,771,1301
ROBORE,consulta externa,personas de 50 a 59 anos,2019-01-01,91,138,21,45,112,183,295
RURRENABAQUE,consulta externa,personas de 50 a 59 anos,2019-01-01,80,141,14,28,94,169,263
SABAYA,consulta externa,personas de 50 a 59 anos,2019-01-01,25,28,4,10,29,38,67
SACABA,consulta externa,personas de 50 a 59 anos,2019-01-01,318,618,104,173,422,791,1213
SACABAMBA,consulta externa,personas de 50 a 59 anos,2019-01-01,11,21,4,0,15,21,36
SACACA,consulta externa,personas de 50 a 59 anos,2019-01-01,14,16,0,1,14,17,31
SAIPINA,consulta externa,personas de 50 a 59 anos,2019-01-01,16,34,9,8,25,42,67
SALINAS DE GARCI MENDOZA,consulta externa,personas de 50 a 59 anos,2019-01-01,22,33,0,1,22,34,56
SAMAIPATA,consulta externa,personas de 50 a 59 anos,2019-01-01,26,35,11,18,37,53,90
SAN AGUSTIN,consulta externa,personas de 50 a 59 anos,2019-01-01,11,21,0,1,11,22,33
SAN ANDRES,consulta externa,personas de 50 a 59 anos,2019-01-01,58,76,1,10,59,86,145
SAN ANDRES DE MACHACA,consulta externa,personas de 50 a 59 anos,2019-01-01,10,15,3,2,13,17,30
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 50 a 59 anos,2019-01-01,5,7,0,0,5,7,12
SAN ANTONIO DE LOMERIO,consulta externa,personas de 50 a 59 anos,2019-01-01,18,21,0,1,18,22,40
SAN BENITO,consulta externa,personas de 50 a 59 anos,2019-01-01,8,22,2,14,10,36,46
SAN BORJA,consulta externa,personas de 50 a 59 anos,2019-01-01,166,244,89,103,255,347,602
SAN BUENA VENTURA,consulta externa,personas de 50 a 59 anos,2019-01-01,33,31,5,4,38,35,73
SAN CARLOS,consulta externa,personas de 50 a 59 anos,2019-01-01,44,47,0,3,44,50,94
SAN IGNACIO,consulta externa,personas de 50 a 59 anos,2019-01-01,126,152,17,34,143,186,329
SAN IGNACIO DE VELASCO,consulta externa,personas de 50 a 59 anos,2019-01-01,86,90,32,59,118,149,267
SAN JAVIER(BNI),consulta externa,personas de 50 a 59 anos,2019-01-01,13,22,0,0,13,22,35
SAN JAVIER(STC),consulta externa,personas de 50 a 59 anos,2019-01-01,31,46,0,0,31,46,77
SAN JOAQUIN,consulta externa,personas de 50 a 59 anos,2019-01-01,43,55,25,19,68,74,142
SAN JOSE DE CHIQUITOS,consulta externa,personas de 50 a 59 anos,2019-01-01,63,95,10,13,73,108,181
SAN JUAN DE YAPACANI,consulta externa,personas de 50 a 59 anos,2019-01-01,31,36,5,20,36,56,92
SAN JULIAN,consulta externa,personas de 50 a 59 anos,2019-01-01,96,136,7,20,103,156,259
SAN LORENZO(PND),consulta externa,personas de 50 a 59 anos,2019-01-01,35,22,1,0,36,22,58
SAN LORENZO(TJA),consulta externa,personas de 50 a 59 anos,2019-01-01,124,204,7,16,131,220,351
SAN LUCAS,consulta externa,personas de 50 a 59 anos,2019-01-01,110,191,4,9,114,200,314
SAN MATIAS,consulta externa,personas de 50 a 59 anos,2019-01-01,18,14,3,4,21,18,39
SAN MIGUEL DE VELASCO,consulta externa,personas de 50 a 59 anos,2019-01-01,20,21,3,13,23,34,57
SAN PABLO DE LIPEZ,consulta externa,personas de 50 a 59 anos,2019-01-01,15,19,0,0,15,19,34
SAN PEDRO,consulta externa,personas de 50 a 59 anos,2019-01-01,62,106,3,8,65,114,179
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 50 a 59 anos,2019-01-01,26,63,0,0,26,63,89
SAN PEDRO DE CURAHUARA,consulta externa,personas de 50 a 59 anos,2019-01-01,12,20,0,0,12,20,32
SAN PEDRO DE QUEMES,consulta externa,personas de 50 a 59 anos,2019-01-01,1,3,0,0,1,3,4
SAN PEDRO DE TIQUINA,consulta externa,personas de 50 a 59 anos,2019-01-01,18,13,15,8,33,21,54
SAN PEDRO(PND),consulta externa,personas de 50 a 59 anos,2019-01-01,2,2,0,0,2,2,4
SAN RAFAEL,consulta externa,personas de 50 a 59 anos,2019-01-01,12,27,4,15,16,42,58
SAN RAMON BENI,consulta externa,personas de 50 a 59 anos,2019-01-01,19,33,0,4,19,37,56
SAN RAMON SCZ,consulta externa,personas de 50 a 59 anos,2019-01-01,15,20,0,2,15,22,37
SANTA ANA,consulta externa,personas de 50 a 59 anos,2019-01-01,87,118,45,54,132,172,304
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 50 a 59 anos,2019-01-01,9321,14965,3047,5171,12368,20136,32504
SANTA ROSA,consulta externa,personas de 50 a 59 anos,2019-01-01,65,103,28,33,93,136,229
SANTA ROSA DEL SARA,consulta externa,personas de 50 a 59 anos,2019-01-01,66,68,5,7,71,75,146
SANTIAGO DE CALLAPA,consulta externa,personas de 50 a 59 anos,2019-01-01,4,7,0,1,4,8,12
SANTIAGO DE HUARI,consulta externa,personas de 50 a 59 anos,2019-01-01,38,35,12,3,50,38,88
SANTIAGO DE HUATA,consulta externa,personas de 50 a 59 anos,2019-01-01,10,11,1,3,11,14,25
SANTIAGO DE MACHACA,consulta externa,personas de 50 a 59 anos,2019-01-01,8,15,0,0,8,15,23
SANTIVAÑES,consulta externa,personas de 50 a 59 anos,2019-01-01,26,29,1,2,27,31,58
SANTUARIO DE QUILLACAS,consulta externa,personas de 50 a 59 anos,2019-01-01,1,6,0,0,1,6,7
SAPAHAQUI,consulta externa,personas de 50 a 59 anos,2019-01-01,23,19,1,2,24,21,45
SENA,consulta externa,personas de 50 a 59 anos,2019-01-01,21,20,0,1,21,21,42
SHINAOTA,consulta externa,personas de 50 a 59 anos,2019-01-01,49,60,4,4,53,64,117
SICA SICA (VILLA AROMA),consulta externa,personas de 50 a 59 anos,2019-01-01,49,43,0,1,49,44,93
SICAYA,consulta externa,personas de 50 a 59 anos,2019-01-01,5,11,1,0,6,11,17
SIPE SIPE,consulta externa,personas de 50 a 59 anos,2019-01-01,51,105,13,25,64,130,194
SOPACHUY,consulta externa,personas de 50 a 59 anos,2019-01-01,42,65,2,0,44,65,109
