municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
CHARAÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,7,7
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,8,8
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,5,5
CORO CORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,9,9
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,36,36
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,8,8
GUANAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,5,5
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,8,8
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,7,7
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,11,11
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,23,23
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
LICOMA PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
MAGDALENA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
MAPIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,12,12
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
PASORAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
PAZÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,5,5
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,13,13
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
POOPO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
PORCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,6,6
PUCARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
QUIRUSILLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,11,11
ROBORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
RURRENABAQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
SAN CARLOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,5,5
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
SAN MATIAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,6,6
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,55,55
SANTA ROSA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,5,5
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,6,6
SORACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,10,10
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
TARACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
TARATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,24,24
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,3,3
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,9,9
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,21,21
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,6,6
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,6,6
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,8,8
VILLA MONTES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,10,10
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,8,8
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,4,4
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,6,6
YACUIBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,10,10
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,2,2
YOTALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-01-01,1,1
ACACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,9,9
AIQUILE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,7,7
ANTEQUERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
ARQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,17,17
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,5,5
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,6,6
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,4,4
CAIROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,4,4
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,8,8
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,4,4
CARACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
CATACORA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
CHACARILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
CHARAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,4,4
CHARAÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,4,4
CHIMORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
CHIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,6,6
COIPASA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
COLCAPIRHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,6,6
COLPA BELGICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,6,6
CORO CORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,4,4
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,11,11
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,17,17
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
ESCARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
ESMERALDA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
FILADELFIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,5,5
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,8,8
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,13,13
HUACHACALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,7,7
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,4,4
HUATAJATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,5,5
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,6,6
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,11,11
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,21,21
LA RIVERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
LURIBAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
MAPIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,6,6
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,9,9
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
PASORAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
PAZÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,7,7
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,8,8
POOPO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,9,9
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,4,4
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
PUERTO RICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,6,6
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,15,15
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,8,8
RURRENABAQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,4,4
SABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
SAMAIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,3,3
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,8,8
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
SAN MATIAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,2,2
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,1,1
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-02-01,10,10
