municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
MONTEAGUDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,4,4
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,26,26
PADILLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,2,2
PATACAMAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,2,2
PORTACHUELO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
POSTRER VALLE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,19,19
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,5,5
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
PUNA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,8,8
RIBERALTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,14,14
ROBORE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,3,3
RURRENABAQUE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,2,2
SACABA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
SACACA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,2,2
SAN ANDRES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,2,2
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,2,2
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
SAN MATIAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,76,76
SANTA ROSA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,24,24
TARABUCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,11,11
TINGUIPAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,3,3
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,5,5
TOTORA(ORR),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,2,2
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,8,8
UNCIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,2,2
UYUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,2,2
VIACHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,4,4
VINTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
WARNES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
YAPACANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,2,2
YOTALA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-01-01,1,1
ACHOCALLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,4,4
ATOCHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
BAURES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
CABEZAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,7,7
CAPINOTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,2,2
CARIPUYO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
CHACARILLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,2,2
CHAYANTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,3,3
CLIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,4,4
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,67,67
CONCEPCION,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,3,3
COPACABANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,2,2
COROICO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
COTAGAITA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
CULPINA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,62,62
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,5,5
INCAHUASI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
LA GUARDIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,95,95
LAS CARRERAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
MIZQUE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
MONTEAGUDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,2,2
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,8,8
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,25,25
PADILLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,2,2
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
POJO (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,2,2
POROMA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,3,3
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,28,28
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,3,3
PUNA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
PUNATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,2,2
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,5,5
RIBERALTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,5,5
ROBORE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,3,3
SABAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
SACABA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,2,2
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,2,2
SAN CARLOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
SAN PEDRO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,5,5
SAN RAFAEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,41,41
SIPE SIPE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
SORATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,30,30
TARATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,14,14
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,3,3
TOLATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,7,7
VALLEGRANDE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,2,2
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,4,4
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,2,2
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,5,5
VINTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
WARNES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,17,17
YAPACANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,1,1
YOTALA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-02-01,2,2
ACHACACHI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,2,2
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
ALCALA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
ANDAMARCA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,7,7
ATOCHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
BERMEJO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,2,2
CABEZAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,2,2
CAMARGO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,5,5
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,2,2
CAPINOTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
CARACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
CHALLAPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
CLIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,5,5
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,70,70
"COLCHA ""K""",atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
COLOMI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
COLQUIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,2,2
COMARAPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,2,2
CONCEPCION,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
CORIPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
COROICO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,2,2
CORQUE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
COTAGAITA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
COTOCA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,62,62
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
EUCALIPTUS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
GUAQUI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,5,5
ICLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,120,120
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
MACHARETI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,3,3
MONTEAGUDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,2,2
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,6,6
MOROCHATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,29,29
PADCAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,5,5
POCONA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,4,4
POJO (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
POROMA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,2,2
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,30,30
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,2,2
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,3,3
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,2,2
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,4,4
RAVELO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,3,3
RIBERALTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,7,7
SACABA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,2,2
SACACA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
SAN BENITO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,5,5
SAN IGNACIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
SAN MATIAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,84,84
SENA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
SIPE SIPE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,3,3
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,17,17
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,13,13
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,4,4
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,15,15
UYUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
VACAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
VALLEGRANDE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,3,3
VILA VILA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,2,2
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,3,3
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,3,3
VINTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,3,3
YAMPARAEZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,1,1
YAPACANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-03-01,6,6
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,2,2
BETANZOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
CAMARGO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,6,6
CARACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,2,2
CHALLAPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,2,2
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,4,4
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,72,72
COLOMI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
CORIPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
COROICO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,2,2
COTAGAITA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,65,65
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,2,2
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,3,3
HUAYLLAMARCA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
IXIAMAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,98,98
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,6,6
MACHARETI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,2,2
MIZQUE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,8,8
OKINAWA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,27,27
PADILLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
PAZÑA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,28,28
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,4,4
PUNA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
PUNATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,9,9
RIBERALTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,6,6
ROBORE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2006-04-01,2,2
