,group,variable,month,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 50 a 59 anos,2016-01-01,72,78,1,6,73,84,157
AZURDUY,consulta externa,personas de 50 a 59 anos,2016-01-01,24,46,0,0,24,46,70
BATALLAS,consulta externa,personas de 50 a 59 anos,2016-01-01,37,31,2,1,39,32,71
BAURES,consulta externa,personas de 50 a 59 anos,2016-01-01,36,37,4,0,40,37,77
BELEN DE ANDAMARCA,consulta externa,personas de 50 a 59 anos,2016-01-01,3,8,0,0,3,8,11
BELEN DE URMIRI,consulta externa,personas de 50 a 59 anos,2016-01-01,7,12,0,0,7,12,19
BELLA FLOR,consulta externa,personas de 50 a 59 anos,2016-01-01,22,9,0,1,22,10,32
BERMEJO,consulta externa,personas de 50 a 59 anos,2016-01-01,504,579,59,94,563,673,1236
BETANZOS,consulta externa,personas de 50 a 59 anos,2016-01-01,106,160,4,4,110,164,274
BOLIVAR,consulta externa,personas de 50 a 59 anos,2016-01-01,4,15,0,0,4,15,19
BOLPEBRA,consulta externa,personas de 50 a 59 anos,2016-01-01,1,3,2,0,3,3,6
BOYUIBE,consulta externa,personas de 50 a 59 anos,2016-01-01,8,13,1,0,9,13,22
BUENA VISTA,consulta externa,personas de 50 a 59 anos,2016-01-01,46,52,7,6,53,58,111
CABEZAS,consulta externa,personas de 50 a 59 anos,2016-01-01,78,116,8,11,86,127,213
CAIROMA,consulta externa,personas de 50 a 59 anos,2016-01-01,35,25,9,5,44,30,74
"CAIZA ""D""",consulta externa,personas de 50 a 59 anos,2016-01-01,46,48,1,2,47,50,97
CAJUATA,consulta externa,personas de 50 a 59 anos,2016-01-01,28,18,0,0,28,18,46
CALACOTO,consulta externa,personas de 50 a 59 anos,2016-01-01,18,22,0,0,18,22,40
CALAMARCA,consulta externa,personas de 50 a 59 anos,2016-01-01,38,70,11,10,49,80,129
CAMARGO,consulta externa,personas de 50 a 59 anos,2016-01-01,84,118,10,13,94,131,225
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 50 a 59 anos,2016-01-01,15,19,1,1,16,20,36
CAMIRI,consulta externa,personas de 50 a 59 anos,2016-01-01,353,406,50,96,403,502,905
CAPINOTA,consulta externa,personas de 50 a 59 anos,2016-01-01,31,50,19,20,50,70,120
CAQUIAVIRI,consulta externa,personas de 50 a 59 anos,2016-01-01,33,22,2,3,35,25,60
CARACOLLO,consulta externa,personas de 50 a 59 anos,2016-01-01,45,66,9,16,54,82,136
CARANAVI,consulta externa,personas de 50 a 59 anos,2016-01-01,120,180,16,11,136,191,327
CARANGAS,consulta externa,personas de 50 a 59 anos,2016-01-01,1,8,0,2,1,10,11
CARAPARI,consulta externa,personas de 50 a 59 anos,2016-01-01,164,199,7,6,171,205,376
CARIPUYO,consulta externa,personas de 50 a 59 anos,2016-01-01,13,20,0,0,13,20,33
CARMEN RIVERO TORREZ,consulta externa,personas de 50 a 59 anos,2016-01-01,7,17,0,2,7,19,26
CATACORA,consulta externa,personas de 50 a 59 anos,2016-01-01,13,11,0,1,13,12,25
CHACARILLA,consulta externa,personas de 50 a 59 anos,2016-01-01,5,2,0,0,5,2,7
CHALLAPATA,consulta externa,personas de 50 a 59 anos,2016-01-01,63,88,11,25,74,113,187
CHAQUI,consulta externa,personas de 50 a 59 anos,2016-01-01,38,37,3,1,41,38,79
CHARAGUA,consulta externa,personas de 50 a 59 anos,2016-01-01,33,49,0,4,33,53,86
CHARAÑA,consulta externa,personas de 50 a 59 anos,2016-01-01,4,2,1,0,5,2,7
CHAYANTA,consulta externa,personas de 50 a 59 anos,2016-01-01,24,34,0,5,24,39,63
CHIMORE,consulta externa,personas de 50 a 59 anos,2016-01-01,66,84,3,3,69,87,156
CHIPAYA,consulta externa,personas de 50 a 59 anos,2016-01-01,7,8,0,0,7,8,15
CHOQUE COTA,consulta externa,personas de 50 a 59 anos,2016-01-01,8,13,0,0,8,13,21
CHUA COCANI,consulta externa,personas de 50 a 59 anos,2016-01-01,9,13,1,1,10,14,24
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 50 a 59 anos,2016-01-01,45,53,7,7,52,60,112
CHUMA,consulta externa,personas de 50 a 59 anos,2016-01-01,40,33,1,2,41,35,76
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 50 a 59 anos,2016-01-01,4,1,0,0,4,1,5
CKOCHAS,consulta externa,personas de 50 a 59 anos,2016-01-01,41,44,1,1,42,45,87
CLIZA,consulta externa,personas de 50 a 59 anos,2016-01-01,70,119,2,14,72,133,205
COBIJA,consulta externa,personas de 50 a 59 anos,2016-01-01,150,167,42,60,192,227,419
COCAPATA,consulta externa,personas de 50 a 59 anos,2016-01-01,5,8,0,0,5,8,13
COCHABAMBA,consulta externa,personas de 50 a 59 anos,2016-01-01,3735,6639,2646,4855,6381,11494,17875
COIPASA,consulta externa,personas de 50 a 59 anos,2016-01-01,4,3,0,0,4,3,7
COLCAPIRHUA,consulta externa,personas de 50 a 59 anos,2016-01-01,24,64,10,13,34,77,111
"COLCHA ""K""",consulta externa,personas de 50 a 59 anos,2016-01-01,86,68,22,7,108,75,183
COLLANA,consulta externa,personas de 50 a 59 anos,2016-01-01,20,11,0,0,20,11,31
COLOMI,consulta externa,personas de 50 a 59 anos,2016-01-01,17,16,1,2,18,18,36
COLPA BELGICA,consulta externa,personas de 50 a 59 anos,2016-01-01,46,60,3,3,49,63,112
COLQUECHACA,consulta externa,personas de 50 a 59 anos,2016-01-01,53,46,1,2,54,48,102
COLQUENCHA,consulta externa,personas de 50 a 59 anos,2016-01-01,36,26,14,6,50,32,82
COLQUIRI,consulta externa,personas de 50 a 59 anos,2016-01-01,40,56,19,10,59,66,125
COMANCHE,consulta externa,personas de 50 a 59 anos,2016-01-01,4,3,1,0,5,3,8
COMARAPA,consulta externa,personas de 50 a 59 anos,2016-01-01,49,48,5,4,54,52,106
COMBAYA,consulta externa,personas de 50 a 59 anos,2016-01-01,3,3,2,0,5,3,8
CONCEPCION,consulta externa,personas de 50 a 59 anos,2016-01-01,25,28,2,1,27,29,56
COPACABANA,consulta externa,personas de 50 a 59 anos,2016-01-01,14,16,0,0,14,16,30
CORIPATA,consulta externa,personas de 50 a 59 anos,2016-01-01,23,21,0,3,23,24,47
CORO CORO,consulta externa,personas de 50 a 59 anos,2016-01-01,18,46,2,8,20,54,74
COROICO,consulta externa,personas de 50 a 59 anos,2016-01-01,42,51,8,23,50,74,124
CORQUE,consulta externa,personas de 50 a 59 anos,2016-01-01,33,30,4,1,37,31,68
COTAGAITA,consulta externa,personas de 50 a 59 anos,2016-01-01,153,144,18,12,171,156,327
COTOCA,consulta externa,personas de 50 a 59 anos,2016-01-01,60,91,8,18,68,109,177
CRUZ DE MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2016-01-01,4,5,0,0,4,5,9
CUATRO CAÑADAS,consulta externa,personas de 50 a 59 anos,2016-01-01,45,60,2,4,47,64,111
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 50 a 59 anos,2016-01-01,8,16,0,2,8,18,26
CUEVO,consulta externa,personas de 50 a 59 anos,2016-01-01,9,11,0,1,9,12,21
CULPINA,consulta externa,personas de 50 a 59 anos,2016-01-01,43,51,0,1,43,52,95
CURAHUARA DE CARANGAS,consulta externa,personas de 50 a 59 anos,2016-01-01,15,20,0,1,15,21,36
CURVA,consulta externa,personas de 50 a 59 anos,2016-01-01,5,10,0,0,5,10,15
DESAGUADERO,consulta externa,personas de 50 a 59 anos,2016-01-01,4,15,0,4,4,19,23
EL ALTO,consulta externa,personas de 50 a 59 anos,2016-01-01,1981,3654,894,1442,2875,5096,7971
EL CHORO,consulta externa,personas de 50 a 59 anos,2016-01-01,12,9,1,2,13,11,24
EL PUENTE(STC),consulta externa,personas de 50 a 59 anos,2016-01-01,45,46,0,2,45,48,93
EL PUENTE(TJA),consulta externa,personas de 50 a 59 anos,2016-01-01,61,133,1,1,62,134,196
EL TORNO,consulta externa,personas de 50 a 59 anos,2016-01-01,494,662,289,365,783,1027,1810
EL VILLAR,consulta externa,personas de 50 a 59 anos,2016-01-01,42,62,2,1,44,63,107
ENTRE RIOS TRJ,consulta externa,personas de 50 a 59 anos,2016-01-01,174,283,0,4,174,287,461
ENTRE RIOS CBBA,consulta externa,personas de 50 a 59 anos,2016-01-01,46,46,15,9,61,55,116
ESCARA,consulta externa,personas de 50 a 59 anos,2016-01-01,0,2,0,0,0,2,2
ESCOMA,consulta externa,personas de 50 a 59 anos,2016-01-01,14,15,3,1,17,16,33
ESMERALDA,consulta externa,personas de 50 a 59 anos,2016-01-01,8,6,0,0,8,6,14
EUCALIPTUS,consulta externa,personas de 50 a 59 anos,2016-01-01,12,14,0,0,12,14,26
EUREKA (SANTOS MERCADO),consulta externa,personas de 50 a 59 anos,2016-01-01,3,8,0,0,3,8,11
EXALTACION,consulta externa,personas de 50 a 59 anos,2016-01-01,9,12,0,0,9,12,21
FERNANDEZ ALONSO,consulta externa,personas de 50 a 59 anos,2016-01-01,22,18,1,2,23,20,43
FILADELFIA,consulta externa,personas de 50 a 59 anos,2016-01-01,15,19,0,1,15,20,35
GENERAL SAAVEDRA,consulta externa,personas de 50 a 59 anos,2016-01-01,13,25,1,3,14,28,42
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 50 a 59 anos,2016-01-01,14,19,2,1,16,20,36
GUANAY,consulta externa,personas de 50 a 59 anos,2016-01-01,23,31,9,8,32,39,71
GUAQUI,consulta externa,personas de 50 a 59 anos,2016-01-01,13,19,2,4,15,23,38
GUAYARAMERIN,consulta externa,personas de 50 a 59 anos,2016-01-01,225,432,74,156,299,588,887
GUTIERREZ,consulta externa,personas de 50 a 59 anos,2016-01-01,47,36,0,1,47,37,84
HUACARETA,consulta externa,personas de 50 a 59 anos,2016-01-01,57,71,1,0,58,71,129
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 50 a 59 anos,2016-01-01,19,32,0,0,19,32,51
HUACHACALLA,consulta externa,personas de 50 a 59 anos,2016-01-01,15,16,3,3,18,19,37
HUANUNI,consulta externa,personas de 50 a 59 anos,2016-01-01,689,300,148,70,837,370,1207
HUARACAJE,consulta externa,personas de 50 a 59 anos,2016-01-01,10,17,0,0,10,17,27
HUARINA,consulta externa,personas de 50 a 59 anos,2016-01-01,5,11,3,0,8,11,19
HUATAJATA,consulta externa,personas de 50 a 59 anos,2016-01-01,6,5,2,2,8,7,15
HUAYLLAMARCA,consulta externa,personas de 50 a 59 anos,2016-01-01,24,16,1,0,25,16,41
HUMANATA,consulta externa,personas de 50 a 59 anos,2016-01-01,9,15,1,0,10,15,25
ICHOCA,consulta externa,personas de 50 a 59 anos,2016-01-01,2,2,0,1,2,3,5
ICLA,consulta externa,personas de 50 a 59 anos,2016-01-01,15,35,3,3,18,38,56
INCAHUASI,consulta externa,personas de 50 a 59 anos,2016-01-01,13,28,0,0,13,28,41
INGAVI (HUMAITA),consulta externa,personas de 50 a 59 anos,2016-01-01,14,1,0,0,14,1,15
INQUISIVI,consulta externa,personas de 50 a 59 anos,2016-01-01,19,33,0,0,19,33,52
IRUPANA (VILLA DE LANZA),consulta externa,personas de 50 a 59 anos,2016-01-01,34,42,1,2,35,44,79
IXIAMAS,consulta externa,personas de 50 a 59 anos,2016-01-01,21,29,2,1,23,30,53
JESUS DE MACHACA,consulta externa,personas de 50 a 59 anos,2016-01-01,27,58,9,11,36,69,105
LA ASUNTA,consulta externa,personas de 50 a 59 anos,2016-01-01,56,52,3,4,59,56,115
LA GUARDIA,consulta externa,personas de 50 a 59 anos,2016-01-01,200,318,29,26,229,344,573
LA PAZ,consulta externa,personas de 50 a 59 anos,2016-01-01,4387,7257,3522,5535,7909,12792,20701
LA RIVERA,consulta externa,personas de 50 a 59 anos,2016-01-01,2,1,1,0,3,1,4
LAGUNILLAS,consulta externa,personas de 50 a 59 anos,2016-01-01,34,43,0,1,34,44,78
LAJA,consulta externa,personas de 50 a 59 anos,2016-01-01,24,26,3,2,27,28,55
LAS CARRERAS,consulta externa,personas de 50 a 59 anos,2016-01-01,13,39,0,0,13,39,52
LICOMA PAMPA,consulta externa,personas de 50 a 59 anos,2016-01-01,9,5,1,0,10,5,15
LLALLAGUA,consulta externa,personas de 50 a 59 anos,2016-01-01,150,205,43,32,193,237,430
LLICA,consulta externa,personas de 50 a 59 anos,2016-01-01,11,15,0,1,11,16,27
LORETO,consulta externa,personas de 50 a 59 anos,2016-01-01,14,22,0,1,14,23,37
LURIBAY,consulta externa,personas de 50 a 59 anos,2016-01-01,36,36,4,4,40,40,80
MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2016-01-01,21,38,5,7,26,45,71
MACHARETI,consulta externa,personas de 50 a 59 anos,2016-01-01,42,54,1,3,43,57,100
MAGDALENA,consulta externa,personas de 50 a 59 anos,2016-01-01,56,94,13,25,69,119,188
MAIRANA,consulta externa,personas de 50 a 59 anos,2016-01-01,31,37,4,4,35,41,76
MALLA,consulta externa,personas de 50 a 59 anos,2016-01-01,1,7,0,0,1,7,8
MAPIRI,consulta externa,personas de 50 a 59 anos,2016-01-01,43,45,2,0,45,45,90
MECAPACA,consulta externa,personas de 50 a 59 anos,2016-01-01,30,26,5,6,35,32,67
MINEROS,consulta externa,personas de 50 a 59 anos,2016-01-01,12,11,0,0,12,11,23
MIZQUE,consulta externa,personas de 50 a 59 anos,2016-01-01,31,46,4,6,35,52,87
MOCOMOCO,consulta externa,personas de 50 a 59 anos,2016-01-01,28,33,0,0,28,33,61
MOJINETE,consulta externa,personas de 50 a 59 anos,2016-01-01,1,5,0,0,1,5,6
MOJOCOYA,consulta externa,personas de 50 a 59 anos,2016-01-01,17,32,0,3,17,35,52
MONTEAGUDO,consulta externa,personas de 50 a 59 anos,2016-01-01,243,332,35,43,278,375,653
MONTERO,consulta externa,personas de 50 a 59 anos,2016-01-01,421,754,46,103,467,857,1324
MORO MORO,consulta externa,personas de 50 a 59 anos,2016-01-01,13,14,0,4,13,18,31
MOROCHATA,consulta externa,personas de 50 a 59 anos,2016-01-01,12,35,3,3,15,38,53
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 50 a 59 anos,2016-01-01,21,19,0,0,21,19,40
NAZACARA DE PACAJES,consulta externa,personas de 50 a 59 anos,2016-01-01,3,4,0,0,3,4,7
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 50 a 59 anos,2016-01-01,11,4,0,0,11,4,15
OCURI,consulta externa,personas de 50 a 59 anos,2016-01-01,19,29,1,2,20,31,51
OKINAWA,consulta externa,personas de 50 a 59 anos,2016-01-01,22,49,2,4,24,53,77
OMEREQUE,consulta externa,personas de 50 a 59 anos,2016-01-01,31,54,5,3,36,57,93
ORURO,consulta externa,personas de 50 a 59 anos,2016-01-01,1799,2855,581,918,2380,3773,6153
PADCAYA,consulta externa,personas de 50 a 59 anos,2016-01-01,186,249,16,11,202,260,462
PADILLA,consulta externa,personas de 50 a 59 anos,2016-01-01,170,366,10,22,180,388,568
PAILON,consulta externa,personas de 50 a 59 anos,2016-01-01,60,84,2,3,62,87,149
PALCA,consulta externa,personas de 50 a 59 anos,2016-01-01,35,35,0,1,35,36,71
PALOS BLANCOS,consulta externa,personas de 50 a 59 anos,2016-01-01,78,56,6,5,84,61,145
PAMPA AULLAGAS,consulta externa,personas de 50 a 59 anos,2016-01-01,3,8,0,0,3,8,11
PAMPA GRANDE,consulta externa,personas de 50 a 59 anos,2016-01-01,19,12,0,1,19,13,32
PAPEL PAMPA,consulta externa,personas de 50 a 59 anos,2016-01-01,19,28,2,1,21,29,50
PASORAPA,consulta externa,personas de 50 a 59 anos,2016-01-01,14,20,1,0,15,20,35
PATACAMAYA,consulta externa,personas de 50 a 59 anos,2016-01-01,18,23,9,13,27,36,63
PAZÑA,consulta externa,personas de 50 a 59 anos,2016-01-01,35,32,2,3,37,35,72
PELECHUCO,consulta externa,personas de 50 a 59 anos,2016-01-01,26,24,0,1,26,25,51
POCOATA,consulta externa,personas de 50 a 59 anos,2016-01-01,13,24,5,3,18,27,45
POCONA,consulta externa,personas de 50 a 59 anos,2016-01-01,37,53,1,0,38,53,91
POJO (CBBA),consulta externa,personas de 50 a 59 anos,2016-01-01,40,38,1,0,41,38,79
POOPO,consulta externa,personas de 50 a 59 anos,2016-01-01,19,20,4,4,23,24,47
PORCO,consulta externa,personas de 50 a 59 anos,2016-01-01,8,12,0,0,8,12,20
POROMA,consulta externa,personas de 50 a 59 anos,2016-01-01,27,55,0,2,27,57,84
PORONGO,consulta externa,personas de 50 a 59 anos,2016-01-01,19,32,1,2,20,34,54
PORTACHUELO,consulta externa,personas de 50 a 59 anos,2016-01-01,44,137,12,28,56,165,221
PORVENIR,consulta externa,personas de 50 a 59 anos,2016-01-01,13,15,1,1,14,16,30
POSTRER VALLE,consulta externa,personas de 50 a 59 anos,2016-01-01,18,15,1,0,19,15,34
POTOSI,consulta externa,personas de 50 a 59 anos,2016-01-01,1349,1110,476,785,1825,1895,3720
PRESTO,consulta externa,personas de 50 a 59 anos,2016-01-01,24,31,0,1,24,32,56
PUCARA,consulta externa,personas de 50 a 59 anos,2016-01-01,15,19,0,7,15,26,41
PUCARANI,consulta externa,personas de 50 a 59 anos,2016-01-01,41,45,9,10,50,55,105
PUERTO ACOSTA,consulta externa,personas de 50 a 59 anos,2016-01-01,17,19,0,0,17,19,36
PUERTO CARABUCO,consulta externa,personas de 50 a 59 anos,2016-01-01,34,23,6,0,40,23,63
PUERTO GONZALO MORENO,consulta externa,personas de 50 a 59 anos,2016-01-01,18,16,1,1,19,17,36
PUERTO PEREZ,consulta externa,personas de 50 a 59 anos,2016-01-01,14,16,2,1,16,17,33
PUERTO QUIJARRO,consulta externa,personas de 50 a 59 anos,2016-01-01,57,51,3,1,60,52,112
PUERTO RICO,consulta externa,personas de 50 a 59 anos,2016-01-01,34,32,1,2,35,34,69
PUERTO SILES,consulta externa,personas de 50 a 59 anos,2016-01-01,5,2,0,0,5,2,7
PUERTO SUAREZ,consulta externa,personas de 50 a 59 anos,2016-01-01,46,66,6,5,52,71,123
PUERTO VILLARROEL,consulta externa,personas de 50 a 59 anos,2016-01-01,165,111,7,16,172,127,299
PUNA,consulta externa,personas de 50 a 59 anos,2016-01-01,64,95,1,1,65,96,161
PUNATA,consulta externa,personas de 50 a 59 anos,2016-01-01,57,94,36,49,93,143,236
QUIABAYA,consulta externa,personas de 50 a 59 anos,2016-01-01,5,7,0,0,5,7,12
QUILLACOLLO,consulta externa,personas de 50 a 59 anos,2016-01-01,316,692,243,391,559,1083,1642
QUIME,consulta externa,personas de 50 a 59 anos,2016-01-01,33,24,0,1,33,25,58
QUIRUSILLAS,consulta externa,personas de 50 a 59 anos,2016-01-01,2,1,0,0,2,1,3
RAVELO,consulta externa,personas de 50 a 59 anos,2016-01-01,55,64,1,0,56,64,120
REYES,consulta externa,personas de 50 a 59 anos,2016-01-01,17,25,2,2,19,27,46
RIBERALTA,consulta externa,personas de 50 a 59 anos,2016-01-01,542,612,209,175,751,787,1538
ROBORE,consulta externa,personas de 50 a 59 anos,2016-01-01,51,126,14,33,65,159,224
RURRENABAQUE,consulta externa,personas de 50 a 59 anos,2016-01-01,104,145,95,144,199,289,488
SABAYA,consulta externa,personas de 50 a 59 anos,2016-01-01,38,55,8,4,46,59,105
SACABA,consulta externa,personas de 50 a 59 anos,2016-01-01,249,379,145,205,394,584,978
SACABAMBA,consulta externa,personas de 50 a 59 anos,2016-01-01,17,17,0,1,17,18,35
SACACA,consulta externa,personas de 50 a 59 anos,2016-01-01,15,32,0,0,15,32,47
SAIPINA,consulta externa,personas de 50 a 59 anos,2016-01-01,21,13,1,2,22,15,37
SALINAS DE GARCI MENDOZA,consulta externa,personas de 50 a 59 anos,2016-01-01,30,28,1,0,31,28,59
SAMAIPATA,consulta externa,personas de 50 a 59 anos,2016-01-01,56,62,7,12,63,74,137
SAN AGUSTIN,consulta externa,personas de 50 a 59 anos,2016-01-01,9,13,0,1,9,14,23
SAN ANDRES,consulta externa,personas de 50 a 59 anos,2016-01-01,63,58,15,20,78,78,156
SAN ANDRES DE MACHACA,consulta externa,personas de 50 a 59 anos,2016-01-01,11,15,1,3,12,18,30
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 50 a 59 anos,2016-01-01,7,9,0,0,7,9,16
SAN ANTONIO DE LOMERIO,consulta externa,personas de 50 a 59 anos,2016-01-01,19,24,0,0,19,24,43
SAN BENITO,consulta externa,personas de 50 a 59 anos,2016-01-01,14,33,3,5,17,38,55
SAN BORJA,consulta externa,personas de 50 a 59 anos,2016-01-01,417,177,41,99,458,276,734
SAN BUENA VENTURA,consulta externa,personas de 50 a 59 anos,2016-01-01,26,37,0,2,26,39,65
SAN CARLOS,consulta externa,personas de 50 a 59 anos,2016-01-01,43,61,2,6,45,67,112
SAN IGNACIO,consulta externa,personas de 50 a 59 anos,2016-01-01,121,205,15,76,136,281,417
SAN IGNACIO DE VELASCO,consulta externa,personas de 50 a 59 anos,2016-01-01,67,104,8,24,75,128,203
SAN JAVIER(BNI),consulta externa,personas de 50 a 59 anos,2016-01-01,13,12,3,2,16,14,30
SAN JAVIER(STC),consulta externa,personas de 50 a 59 anos,2016-01-01,34,33,0,1,34,34,68
SAN JOAQUIN,consulta externa,personas de 50 a 59 anos,2016-01-01,68,74,1,2,69,76,145
SAN JOSE DE CHIQUITOS,consulta externa,personas de 50 a 59 anos,2016-01-01,91,95,7,11,98,106,204
SAN JUAN DE YAPACANI,consulta externa,personas de 50 a 59 anos,2016-01-01,34,47,2,15,36,62,98
SAN JULIAN,consulta externa,personas de 50 a 59 anos,2016-01-01,138,136,0,5,138,141,279
SAN LORENZO(PND),consulta externa,personas de 50 a 59 anos,2016-01-01,11,14,0,0,11,14,25
SAN LORENZO(TJA),consulta externa,personas de 50 a 59 anos,2016-01-01,117,178,1,9,118,187,305
SAN LUCAS,consulta externa,personas de 50 a 59 anos,2016-01-01,84,173,2,2,86,175,261
SAN MATIAS,consulta externa,personas de 50 a 59 anos,2016-01-01,9,17,6,23,15,40,55
SAN MIGUEL DE VELASCO,consulta externa,personas de 50 a 59 anos,2016-01-01,10,14,7,8,17,22,39
SAN PABLO DE LIPEZ,consulta externa,personas de 50 a 59 anos,2016-01-01,19,18,0,1,19,19,38
SAN PEDRO,consulta externa,personas de 50 a 59 anos,2016-01-01,54,54,1,6,55,60,115
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 50 a 59 anos,2016-01-01,28,40,0,1,28,41,69
SAN PEDRO DE CURAHUARA,consulta externa,personas de 50 a 59 anos,2016-01-01,27,25,0,0,27,25,52
SAN PEDRO DE QUEMES,consulta externa,personas de 50 a 59 anos,2016-01-01,4,6,0,1,4,7,11
SAN PEDRO DE TIQUINA,consulta externa,personas de 50 a 59 anos,2016-01-01,6,12,1,6,7,18,25
SAN PEDRO(PND),consulta externa,personas de 50 a 59 anos,2016-01-01,6,5,1,1,7,6,13
SAN RAFAEL,consulta externa,personas de 50 a 59 anos,2016-01-01,9,21,4,9,13,30,43
SAN RAMON BENI,consulta externa,personas de 50 a 59 anos,2016-01-01,27,74,0,0,27,74,101
SAN RAMON SCZ,consulta externa,personas de 50 a 59 anos,2016-01-01,35,47,0,0,35,47,82
SANTA ANA,consulta externa,personas de 50 a 59 anos,2016-01-01,32,91,51,90,83,181,264
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 50 a 59 anos,2016-01-01,6210,9905,2048,3342,8258,13247,21505
SANTA ROSA,consulta externa,personas de 50 a 59 anos,2016-01-01,48,63,16,28,64,91,155
SANTA ROSA DEL SARA,consulta externa,personas de 50 a 59 anos,2016-01-01,40,58,4,3,44,61,105
SANTIAGO DE CALLAPA,consulta externa,personas de 50 a 59 anos,2016-01-01,6,2,0,0,6,2,8
SANTIAGO DE HUARI,consulta externa,personas de 50 a 59 anos,2016-01-01,26,26,0,1,26,27,53
SANTIAGO DE HUATA,consulta externa,personas de 50 a 59 anos,2016-01-01,15,16,0,0,15,16,31
SANTIAGO DE MACHACA,consulta externa,personas de 50 a 59 anos,2016-01-01,7,17,1,1,8,18,26
SANTIVAÑES,consulta externa,personas de 50 a 59 anos,2016-01-01,18,27,2,3,20,30,50
SANTUARIO DE QUILLACAS,consulta externa,personas de 50 a 59 anos,2016-01-01,5,14,0,1,5,15,20
SAPAHAQUI,consulta externa,personas de 50 a 59 anos,2016-01-01,33,36,3,5,36,41,77
SENA,consulta externa,personas de 50 a 59 anos,2016-01-01,29,21,0,1,29,22,51
SHINAOTA,consulta externa,personas de 50 a 59 anos,2016-01-01,45,67,1,0,46,67,113
SICA SICA (VILLA AROMA),consulta externa,personas de 50 a 59 anos,2016-01-01,66,59,6,2,72,61,133
SICAYA,consulta externa,personas de 50 a 59 anos,2016-01-01,6,6,1,0,7,6,13
SIPE SIPE,consulta externa,personas de 50 a 59 anos,2016-01-01,34,82,9,7,43,89,132
SOPACHUY,consulta externa,personas de 50 a 59 anos,2016-01-01,29,62,0,1,29,63,92
SORACACHI,consulta externa,personas de 50 a 59 anos,2016-01-01,9,14,1,0,10,14,24
