,group,variable,month,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 20 a 39 anos,2016-01-01,200,311,13,8,213,319,532
AZURDUY,consulta externa,personas de 20 a 39 anos,2016-01-01,78,178,0,1,78,179,257
BATALLAS,consulta externa,personas de 20 a 39 anos,2016-01-01,42,108,2,2,44,110,154
BAURES,consulta externa,personas de 20 a 39 anos,2016-01-01,61,127,0,2,61,129,190
BELEN DE ANDAMARCA,consulta externa,personas de 20 a 39 anos,2016-01-01,12,21,1,0,13,21,34
BELEN DE URMIRI,consulta externa,personas de 20 a 39 anos,2016-01-01,21,32,1,0,22,32,54
BELLA FLOR,consulta externa,personas de 20 a 39 anos,2016-01-01,43,62,4,2,47,64,111
BERMEJO,consulta externa,personas de 20 a 39 anos,2016-01-01,593,1467,44,164,637,1631,2268
BETANZOS,consulta externa,personas de 20 a 39 anos,2016-01-01,184,404,11,19,195,423,618
BOLIVAR,consulta externa,personas de 20 a 39 anos,2016-01-01,19,33,0,0,19,33,52
BOLPEBRA,consulta externa,personas de 20 a 39 anos,2016-01-01,8,8,3,0,11,8,19
BOYUIBE,consulta externa,personas de 20 a 39 anos,2016-01-01,24,76,1,4,25,80,105
BUENA VISTA,consulta externa,personas de 20 a 39 anos,2016-01-01,127,268,12,32,139,300,439
CABEZAS,consulta externa,personas de 20 a 39 anos,2016-01-01,332,568,10,26,342,594,936
CAIROMA,consulta externa,personas de 20 a 39 anos,2016-01-01,79,134,7,3,86,137,223
"CAIZA ""D""",consulta externa,personas de 20 a 39 anos,2016-01-01,72,188,3,1,75,189,264
CAJUATA,consulta externa,personas de 20 a 39 anos,2016-01-01,88,131,0,1,88,132,220
CALACOTO,consulta externa,personas de 20 a 39 anos,2016-01-01,13,30,0,0,13,30,43
CALAMARCA,consulta externa,personas de 20 a 39 anos,2016-01-01,68,227,2,5,70,232,302
CAMARGO,consulta externa,personas de 20 a 39 anos,2016-01-01,129,406,9,47,138,453,591
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 20 a 39 anos,2016-01-01,26,68,2,4,28,72,100
CAMIRI,consulta externa,personas de 20 a 39 anos,2016-01-01,674,1351,45,327,719,1678,2397
CAPINOTA,consulta externa,personas de 20 a 39 anos,2016-01-01,108,347,57,89,165,436,601
CAQUIAVIRI,consulta externa,personas de 20 a 39 anos,2016-01-01,57,92,6,1,63,93,156
CARACOLLO,consulta externa,personas de 20 a 39 anos,2016-01-01,127,332,5,84,132,416,548
CARANAVI,consulta externa,personas de 20 a 39 anos,2016-01-01,337,895,19,25,356,920,1276
CARANGAS,consulta externa,personas de 20 a 39 anos,2016-01-01,25,23,4,1,29,24,53
CARAPARI,consulta externa,personas de 20 a 39 anos,2016-01-01,268,696,3,25,271,721,992
CARIPUYO,consulta externa,personas de 20 a 39 anos,2016-01-01,19,84,1,0,20,84,104
CARMEN RIVERO TORREZ,consulta externa,personas de 20 a 39 anos,2016-01-01,27,106,2,3,29,109,138
CATACORA,consulta externa,personas de 20 a 39 anos,2016-01-01,21,34,0,0,21,34,55
CHACARILLA,consulta externa,personas de 20 a 39 anos,2016-01-01,5,28,0,0,5,28,33
CHALLAPATA,consulta externa,personas de 20 a 39 anos,2016-01-01,168,631,16,53,184,684,868
CHAQUI,consulta externa,personas de 20 a 39 anos,2016-01-01,52,114,1,1,53,115,168
CHARAGUA,consulta externa,personas de 20 a 39 anos,2016-01-01,89,276,0,10,89,286,375
CHARAÑA,consulta externa,personas de 20 a 39 anos,2016-01-01,15,25,0,1,15,26,41
CHAYANTA,consulta externa,personas de 20 a 39 anos,2016-01-01,61,167,0,1,61,168,229
CHIMORE,consulta externa,personas de 20 a 39 anos,2016-01-01,212,411,11,13,223,424,647
CHIPAYA,consulta externa,personas de 20 a 39 anos,2016-01-01,16,19,0,0,16,19,35
CHOQUE COTA,consulta externa,personas de 20 a 39 anos,2016-01-01,11,26,0,0,11,26,37
CHUA COCANI,consulta externa,personas de 20 a 39 anos,2016-01-01,13,54,1,4,14,58,72
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 20 a 39 anos,2016-01-01,123,267,8,11,131,278,409
CHUMA,consulta externa,personas de 20 a 39 anos,2016-01-01,59,90,4,3,63,93,156
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 20 a 39 anos,2016-01-01,31,92,0,0,31,92,123
CKOCHAS,consulta externa,personas de 20 a 39 anos,2016-01-01,55,137,1,0,56,137,193
CLIZA,consulta externa,personas de 20 a 39 anos,2016-01-01,127,340,13,224,140,564,704
COBIJA,consulta externa,personas de 20 a 39 anos,2016-01-01,1200,1545,81,631,1281,2176,3457
COCAPATA,consulta externa,personas de 20 a 39 anos,2016-01-01,21,71,0,0,21,71,92
COCHABAMBA,consulta externa,personas de 20 a 39 anos,2016-01-01,8592,20438,4086,10491,12678,30929,43607
COIPASA,consulta externa,personas de 20 a 39 anos,2016-01-01,27,27,0,0,27,27,54
COLCAPIRHUA,consulta externa,personas de 20 a 39 anos,2016-01-01,92,233,19,59,111,292,403
"COLCHA ""K""",consulta externa,personas de 20 a 39 anos,2016-01-01,319,327,52,33,371,360,731
COLLANA,consulta externa,personas de 20 a 39 anos,2016-01-01,34,47,2,4,36,51,87
COLOMI,consulta externa,personas de 20 a 39 anos,2016-01-01,77,112,2,6,79,118,197
COLPA BELGICA,consulta externa,personas de 20 a 39 anos,2016-01-01,79,164,3,2,82,166,248
COLQUECHACA,consulta externa,personas de 20 a 39 anos,2016-01-01,88,320,9,6,97,326,423
COLQUENCHA,consulta externa,personas de 20 a 39 anos,2016-01-01,41,115,11,14,52,129,181
COLQUIRI,consulta externa,personas de 20 a 39 anos,2016-01-01,93,204,22,16,115,220,335
COMANCHE,consulta externa,personas de 20 a 39 anos,2016-01-01,2,18,0,0,2,18,20
COMARAPA,consulta externa,personas de 20 a 39 anos,2016-01-01,103,305,8,13,111,318,429
COMBAYA,consulta externa,personas de 20 a 39 anos,2016-01-01,2,11,0,0,2,11,13
CONCEPCION,consulta externa,personas de 20 a 39 anos,2016-01-01,74,187,4,9,78,196,274
COPACABANA,consulta externa,personas de 20 a 39 anos,2016-01-01,68,106,3,3,71,109,180
CORIPATA,consulta externa,personas de 20 a 39 anos,2016-01-01,95,180,4,18,99,198,297
CORO CORO,consulta externa,personas de 20 a 39 anos,2016-01-01,40,79,3,4,43,83,126
COROICO,consulta externa,personas de 20 a 39 anos,2016-01-01,122,226,22,138,144,364,508
CORQUE,consulta externa,personas de 20 a 39 anos,2016-01-01,73,97,2,2,75,99,174
COTAGAITA,consulta externa,personas de 20 a 39 anos,2016-01-01,360,551,32,58,392,609,1001
COTOCA,consulta externa,personas de 20 a 39 anos,2016-01-01,173,752,16,109,189,861,1050
CRUZ DE MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2016-01-01,0,3,0,0,0,3,3
CUATRO CAÑADAS,consulta externa,personas de 20 a 39 anos,2016-01-01,134,380,4,13,138,393,531
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 20 a 39 anos,2016-01-01,17,40,0,2,17,42,59
CUEVO,consulta externa,personas de 20 a 39 anos,2016-01-01,17,55,0,3,17,58,75
CULPINA,consulta externa,personas de 20 a 39 anos,2016-01-01,72,235,0,3,72,238,310
CURAHUARA DE CARANGAS,consulta externa,personas de 20 a 39 anos,2016-01-01,21,71,0,1,21,72,93
CURVA,consulta externa,personas de 20 a 39 anos,2016-01-01,15,43,0,5,15,48,63
DESAGUADERO,consulta externa,personas de 20 a 39 anos,2016-01-01,17,53,0,3,17,56,73
EL ALTO,consulta externa,personas de 20 a 39 anos,2016-01-01,5512,18640,1592,5473,7104,24113,31217
EL CHORO,consulta externa,personas de 20 a 39 anos,2016-01-01,25,55,0,3,25,58,83
EL PUENTE(STC),consulta externa,personas de 20 a 39 anos,2016-01-01,118,242,0,1,118,243,361
EL PUENTE(TJA),consulta externa,personas de 20 a 39 anos,2016-01-01,149,303,3,1,152,304,456
EL TORNO,consulta externa,personas de 20 a 39 anos,2016-01-01,682,1341,545,569,1227,1910,3137
EL VILLAR,consulta externa,personas de 20 a 39 anos,2016-01-01,76,138,0,0,76,138,214
ENTRE RIOS TRJ,consulta externa,personas de 20 a 39 anos,2016-01-01,472,909,10,4,482,913,1395
ENTRE RIOS CBBA,consulta externa,personas de 20 a 39 anos,2016-01-01,219,570,24,44,243,614,857
ESCARA,consulta externa,personas de 20 a 39 anos,2016-01-01,10,6,1,0,11,6,17
ESCOMA,consulta externa,personas de 20 a 39 anos,2016-01-01,18,23,0,1,18,24,42
ESMERALDA,consulta externa,personas de 20 a 39 anos,2016-01-01,49,27,0,0,49,27,76
EUCALIPTUS,consulta externa,personas de 20 a 39 anos,2016-01-01,18,37,0,0,18,37,55
EUREKA (SANTOS MERCADO),consulta externa,personas de 20 a 39 anos,2016-01-01,15,35,1,1,16,36,52
EXALTACION,consulta externa,personas de 20 a 39 anos,2016-01-01,22,26,0,0,22,26,48
FERNANDEZ ALONSO,consulta externa,personas de 20 a 39 anos,2016-01-01,61,189,7,14,68,203,271
FILADELFIA,consulta externa,personas de 20 a 39 anos,2016-01-01,68,108,0,0,68,108,176
GENERAL SAAVEDRA,consulta externa,personas de 20 a 39 anos,2016-01-01,54,144,4,17,58,161,219
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 20 a 39 anos,2016-01-01,40,97,1,1,41,98,139
GUANAY,consulta externa,personas de 20 a 39 anos,2016-01-01,76,112,1,5,77,117,194
GUAQUI,consulta externa,personas de 20 a 39 anos,2016-01-01,27,70,4,4,31,74,105
GUAYARAMERIN,consulta externa,personas de 20 a 39 anos,2016-01-01,439,1226,98,254,537,1480,2017
GUTIERREZ,consulta externa,personas de 20 a 39 anos,2016-01-01,90,186,2,4,92,190,282
HUACARETA,consulta externa,personas de 20 a 39 anos,2016-01-01,130,215,1,4,131,219,350
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 20 a 39 anos,2016-01-01,44,107,0,0,44,107,151
HUACHACALLA,consulta externa,personas de 20 a 39 anos,2016-01-01,121,84,24,8,145,92,237
HUANUNI,consulta externa,personas de 20 a 39 anos,2016-01-01,1017,711,146,218,1163,929,2092
HUARACAJE,consulta externa,personas de 20 a 39 anos,2016-01-01,25,85,1,6,26,91,117
HUARINA,consulta externa,personas de 20 a 39 anos,2016-01-01,14,52,0,27,14,79,93
HUATAJATA,consulta externa,personas de 20 a 39 anos,2016-01-01,15,23,7,4,22,27,49
HUAYLLAMARCA,consulta externa,personas de 20 a 39 anos,2016-01-01,30,30,0,0,30,30,60
HUMANATA,consulta externa,personas de 20 a 39 anos,2016-01-01,10,15,0,0,10,15,25
ICHOCA,consulta externa,personas de 20 a 39 anos,2016-01-01,5,6,0,0,5,6,11
ICLA,consulta externa,personas de 20 a 39 anos,2016-01-01,32,82,1,9,33,91,124
INCAHUASI,consulta externa,personas de 20 a 39 anos,2016-01-01,46,206,0,1,46,207,253
INGAVI (HUMAITA),consulta externa,personas de 20 a 39 anos,2016-01-01,34,29,0,0,34,29,63
INQUISIVI,consulta externa,personas de 20 a 39 anos,2016-01-01,19,61,6,0,25,61,86
IRUPANA (VILLA DE LANZA),consulta externa,personas de 20 a 39 anos,2016-01-01,143,294,3,8,146,302,448
IXIAMAS,consulta externa,personas de 20 a 39 anos,2016-01-01,89,175,1,3,90,178,268
JESUS DE MACHACA,consulta externa,personas de 20 a 39 anos,2016-01-01,59,174,9,34,68,208,276
LA ASUNTA,consulta externa,personas de 20 a 39 anos,2016-01-01,273,581,13,11,286,592,878
LA GUARDIA,consulta externa,personas de 20 a 39 anos,2016-01-01,444,1400,33,138,477,1538,2015
LA PAZ,consulta externa,personas de 20 a 39 anos,2016-01-01,9403,22224,4606,11816,14009,34040,48049
LA RIVERA,consulta externa,personas de 20 a 39 anos,2016-01-01,5,7,0,0,5,7,12
LAGUNILLAS,consulta externa,personas de 20 a 39 anos,2016-01-01,101,222,0,0,101,222,323
LAJA,consulta externa,personas de 20 a 39 anos,2016-01-01,27,187,7,9,34,196,230
LAS CARRERAS,consulta externa,personas de 20 a 39 anos,2016-01-01,58,140,0,2,58,142,200
LICOMA PAMPA,consulta externa,personas de 20 a 39 anos,2016-01-01,13,23,0,0,13,23,36
LLALLAGUA,consulta externa,personas de 20 a 39 anos,2016-01-01,273,1136,14,195,287,1331,1618
LLICA,consulta externa,personas de 20 a 39 anos,2016-01-01,22,49,0,2,22,51,73
LORETO,consulta externa,personas de 20 a 39 anos,2016-01-01,36,75,1,1,37,76,113
LURIBAY,consulta externa,personas de 20 a 39 anos,2016-01-01,114,131,16,5,130,136,266
MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2016-01-01,50,91,2,7,52,98,150
MACHARETI,consulta externa,personas de 20 a 39 anos,2016-01-01,96,181,5,4,101,185,286
MAGDALENA,consulta externa,personas de 20 a 39 anos,2016-01-01,157,319,12,27,169,346,515
MAIRANA,consulta externa,personas de 20 a 39 anos,2016-01-01,83,246,1,20,84,266,350
MALLA,consulta externa,personas de 20 a 39 anos,2016-01-01,5,7,0,0,5,7,12
MAPIRI,consulta externa,personas de 20 a 39 anos,2016-01-01,85,247,5,4,90,251,341
MECAPACA,consulta externa,personas de 20 a 39 anos,2016-01-01,100,137,10,14,110,151,261
MINEROS,consulta externa,personas de 20 a 39 anos,2016-01-01,37,94,1,0,38,94,132
MIZQUE,consulta externa,personas de 20 a 39 anos,2016-01-01,123,272,15,35,138,307,445
MOCOMOCO,consulta externa,personas de 20 a 39 anos,2016-01-01,43,107,3,0,46,107,153
MOJINETE,consulta externa,personas de 20 a 39 anos,2016-01-01,9,12,0,2,9,14,23
MOJOCOYA,consulta externa,personas de 20 a 39 anos,2016-01-01,25,112,1,2,26,114,140
MONTEAGUDO,consulta externa,personas de 20 a 39 anos,2016-01-01,458,1007,37,211,495,1218,1713
MONTERO,consulta externa,personas de 20 a 39 anos,2016-01-01,1218,3716,90,426,1308,4142,5450
MORO MORO,consulta externa,personas de 20 a 39 anos,2016-01-01,12,39,0,8,12,47,59
MOROCHATA,consulta externa,personas de 20 a 39 anos,2016-01-01,28,60,10,4,38,64,102
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 20 a 39 anos,2016-01-01,91,80,0,1,91,81,172
NAZACARA DE PACAJES,consulta externa,personas de 20 a 39 anos,2016-01-01,6,3,0,0,6,3,9
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 20 a 39 anos,2016-01-01,10,46,0,0,10,46,56
OCURI,consulta externa,personas de 20 a 39 anos,2016-01-01,24,134,0,2,24,136,160
OKINAWA,consulta externa,personas de 20 a 39 anos,2016-01-01,72,211,1,71,73,282,355
OMEREQUE,consulta externa,personas de 20 a 39 anos,2016-01-01,67,146,1,7,68,153,221
ORURO,consulta externa,personas de 20 a 39 anos,2016-01-01,2917,8821,529,2275,3446,11096,14542
PADCAYA,consulta externa,personas de 20 a 39 anos,2016-01-01,451,703,6,27,457,730,1187
PADILLA,consulta externa,personas de 20 a 39 anos,2016-01-01,250,716,19,34,269,750,1019
PAILON,consulta externa,personas de 20 a 39 anos,2016-01-01,241,502,7,32,248,534,782
PALCA,consulta externa,personas de 20 a 39 anos,2016-01-01,125,198,4,6,129,204,333
PALOS BLANCOS,consulta externa,personas de 20 a 39 anos,2016-01-01,243,578,10,29,253,607,860
PAMPA AULLAGAS,consulta externa,personas de 20 a 39 anos,2016-01-01,40,42,0,0,40,42,82
PAMPA GRANDE,consulta externa,personas de 20 a 39 anos,2016-01-01,32,118,0,3,32,121,153
PAPEL PAMPA,consulta externa,personas de 20 a 39 anos,2016-01-01,26,48,0,1,26,49,75
PASORAPA,consulta externa,personas de 20 a 39 anos,2016-01-01,24,39,0,4,24,43,67
PATACAMAYA,consulta externa,personas de 20 a 39 anos,2016-01-01,34,121,6,54,40,175,215
PAZÑA,consulta externa,personas de 20 a 39 anos,2016-01-01,50,68,0,1,50,69,119
PELECHUCO,consulta externa,personas de 20 a 39 anos,2016-01-01,75,113,1,0,76,113,189
POCOATA,consulta externa,personas de 20 a 39 anos,2016-01-01,50,126,2,1,52,127,179
POCONA,consulta externa,personas de 20 a 39 anos,2016-01-01,128,132,4,3,132,135,267
POJO (CBBA),consulta externa,personas de 20 a 39 anos,2016-01-01,114,200,7,9,121,209,330
POOPO,consulta externa,personas de 20 a 39 anos,2016-01-01,67,98,4,14,71,112,183
PORCO,consulta externa,personas de 20 a 39 anos,2016-01-01,45,81,1,0,46,81,127
POROMA,consulta externa,personas de 20 a 39 anos,2016-01-01,60,202,1,2,61,204,265
PORONGO,consulta externa,personas de 20 a 39 anos,2016-01-01,62,124,0,0,62,124,186
PORTACHUELO,consulta externa,personas de 20 a 39 anos,2016-01-01,172,437,6,42,178,479,657
PORVENIR,consulta externa,personas de 20 a 39 anos,2016-01-01,41,42,1,1,42,43,85
POSTRER VALLE,consulta externa,personas de 20 a 39 anos,2016-01-01,17,22,1,6,18,28,46
POTOSI,consulta externa,personas de 20 a 39 anos,2016-01-01,3303,7551,821,1520,4124,9071,13195
PRESTO,consulta externa,personas de 20 a 39 anos,2016-01-01,61,131,0,1,61,132,193
PUCARA,consulta externa,personas de 20 a 39 anos,2016-01-01,24,51,3,3,27,54,81
PUCARANI,consulta externa,personas de 20 a 39 anos,2016-01-01,68,229,11,23,79,252,331
PUERTO ACOSTA,consulta externa,personas de 20 a 39 anos,2016-01-01,17,29,1,1,18,30,48
PUERTO CARABUCO,consulta externa,personas de 20 a 39 anos,2016-01-01,75,126,1,2,76,128,204
PUERTO GONZALO MORENO,consulta externa,personas de 20 a 39 anos,2016-01-01,66,132,3,3,69,135,204
PUERTO PEREZ,consulta externa,personas de 20 a 39 anos,2016-01-01,27,51,4,4,31,55,86
PUERTO QUIJARRO,consulta externa,personas de 20 a 39 anos,2016-01-01,137,194,4,14,141,208,349
PUERTO RICO,consulta externa,personas de 20 a 39 anos,2016-01-01,139,210,5,7,144,217,361
PUERTO SILES,consulta externa,personas de 20 a 39 anos,2016-01-01,26,33,4,1,30,34,64
PUERTO SUAREZ,consulta externa,personas de 20 a 39 anos,2016-01-01,88,151,3,5,91,156,247
PUERTO VILLARROEL,consulta externa,personas de 20 a 39 anos,2016-01-01,636,1049,34,50,670,1099,1769
PUNA,consulta externa,personas de 20 a 39 anos,2016-01-01,118,276,4,6,122,282,404
PUNATA,consulta externa,personas de 20 a 39 anos,2016-01-01,239,598,41,131,280,729,1009
QUIABAYA,consulta externa,personas de 20 a 39 anos,2016-01-01,14,43,0,0,14,43,57
QUILLACOLLO,consulta externa,personas de 20 a 39 anos,2016-01-01,1049,2583,449,1222,1498,3805,5303
QUIME,consulta externa,personas de 20 a 39 anos,2016-01-01,177,105,0,0,177,105,282
QUIRUSILLAS,consulta externa,personas de 20 a 39 anos,2016-01-01,2,16,0,0,2,16,18
RAVELO,consulta externa,personas de 20 a 39 anos,2016-01-01,49,147,0,1,49,148,197
REYES,consulta externa,personas de 20 a 39 anos,2016-01-01,46,292,1,22,47,314,361
RIBERALTA,consulta externa,personas de 20 a 39 anos,2016-01-01,805,2466,214,441,1019,2907,3926
ROBORE,consulta externa,personas de 20 a 39 anos,2016-01-01,90,331,3,16,93,347,440
RURRENABAQUE,consulta externa,personas de 20 a 39 anos,2016-01-01,217,457,112,191,329,648,977
SABAYA,consulta externa,personas de 20 a 39 anos,2016-01-01,233,202,12,8,245,210,455
SACABA,consulta externa,personas de 20 a 39 anos,2016-01-01,848,1755,305,384,1153,2139,3292
SACABAMBA,consulta externa,personas de 20 a 39 anos,2016-01-01,14,34,1,1,15,35,50
SACACA,consulta externa,personas de 20 a 39 anos,2016-01-01,53,207,0,2,53,209,262
SAIPINA,consulta externa,personas de 20 a 39 anos,2016-01-01,26,106,1,7,27,113,140
SALINAS DE GARCI MENDOZA,consulta externa,personas de 20 a 39 anos,2016-01-01,96,175,1,1,97,176,273
SAMAIPATA,consulta externa,personas de 20 a 39 anos,2016-01-01,115,205,3,6,118,211,329
SAN AGUSTIN,consulta externa,personas de 20 a 39 anos,2016-01-01,35,63,1,9,36,72,108
SAN ANDRES,consulta externa,personas de 20 a 39 anos,2016-01-01,123,282,36,27,159,309,468
SAN ANDRES DE MACHACA,consulta externa,personas de 20 a 39 anos,2016-01-01,16,48,3,9,19,57,76
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 20 a 39 anos,2016-01-01,15,23,0,0,15,23,38
SAN ANTONIO DE LOMERIO,consulta externa,personas de 20 a 39 anos,2016-01-01,41,102,0,0,41,102,143
SAN BENITO,consulta externa,personas de 20 a 39 anos,2016-01-01,69,152,8,24,77,176,253
SAN BORJA,consulta externa,personas de 20 a 39 anos,2016-01-01,234,953,34,143,268,1096,1364
SAN BUENA VENTURA,consulta externa,personas de 20 a 39 anos,2016-01-01,118,255,6,6,124,261,385
SAN CARLOS,consulta externa,personas de 20 a 39 anos,2016-01-01,149,471,2,70,151,541,692
SAN IGNACIO,consulta externa,personas de 20 a 39 anos,2016-01-01,258,522,43,75,301,597,898
SAN IGNACIO DE VELASCO,consulta externa,personas de 20 a 39 anos,2016-01-01,142,481,13,44,155,525,680
SAN JAVIER(BNI),consulta externa,personas de 20 a 39 anos,2016-01-01,31,48,2,4,33,52,85
SAN JAVIER(STC),consulta externa,personas de 20 a 39 anos,2016-01-01,60,108,0,0,60,108,168
SAN JOAQUIN,consulta externa,personas de 20 a 39 anos,2016-01-01,45,91,2,1,47,92,139
SAN JOSE DE CHIQUITOS,consulta externa,personas de 20 a 39 anos,2016-01-01,105,273,7,23,112,296,408
SAN JUAN DE YAPACANI,consulta externa,personas de 20 a 39 anos,2016-01-01,84,231,28,91,112,322,434
SAN JULIAN,consulta externa,personas de 20 a 39 anos,2016-01-01,364,699,12,86,376,785,1161
SAN LORENZO(PND),consulta externa,personas de 20 a 39 anos,2016-01-01,102,78,0,0,102,78,180
SAN LORENZO(TJA),consulta externa,personas de 20 a 39 anos,2016-01-01,267,529,8,28,275,557,832
SAN LUCAS,consulta externa,personas de 20 a 39 anos,2016-01-01,182,611,5,4,187,615,802
SAN MATIAS,consulta externa,personas de 20 a 39 anos,2016-01-01,46,166,17,31,63,197,260
SAN MIGUEL DE VELASCO,consulta externa,personas de 20 a 39 anos,2016-01-01,44,90,8,32,52,122,174
SAN PABLO DE LIPEZ,consulta externa,personas de 20 a 39 anos,2016-01-01,36,68,2,0,38,68,106
SAN PEDRO,consulta externa,personas de 20 a 39 anos,2016-01-01,186,373,4,38,190,411,601
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 20 a 39 anos,2016-01-01,80,258,4,2,84,260,344
SAN PEDRO DE CURAHUARA,consulta externa,personas de 20 a 39 anos,2016-01-01,32,89,5,4,37,93,130
SAN PEDRO DE QUEMES,consulta externa,personas de 20 a 39 anos,2016-01-01,35,49,1,2,36,51,87
SAN PEDRO DE TIQUINA,consulta externa,personas de 20 a 39 anos,2016-01-01,39,52,11,6,50,58,108
SAN PEDRO(PND),consulta externa,personas de 20 a 39 anos,2016-01-01,15,28,0,0,15,28,43
SAN RAFAEL,consulta externa,personas de 20 a 39 anos,2016-01-01,35,92,1,57,36,149,185
SAN RAMON BENI,consulta externa,personas de 20 a 39 anos,2016-01-01,61,171,0,2,61,173,234
SAN RAMON SCZ,consulta externa,personas de 20 a 39 anos,2016-01-01,137,222,1,22,138,244,382
SANTA ANA,consulta externa,personas de 20 a 39 anos,2016-01-01,57,146,50,83,107,229,336
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 20 a 39 anos,2016-01-01,15434,36181,4139,10671,19573,46852,66425
SANTA ROSA,consulta externa,personas de 20 a 39 anos,2016-01-01,69,196,2,16,71,212,283
SANTA ROSA DEL SARA,consulta externa,personas de 20 a 39 anos,2016-01-01,116,393,5,5,121,398,519
SANTIAGO DE CALLAPA,consulta externa,personas de 20 a 39 anos,2016-01-01,1,11,0,0,1,11,12
SANTIAGO DE HUARI,consulta externa,personas de 20 a 39 anos,2016-01-01,96,120,1,1,97,121,218
SANTIAGO DE HUATA,consulta externa,personas de 20 a 39 anos,2016-01-01,29,51,1,0,30,51,81
SANTIAGO DE MACHACA,consulta externa,personas de 20 a 39 anos,2016-01-01,5,36,0,1,5,37,42
SANTIVAÑES,consulta externa,personas de 20 a 39 anos,2016-01-01,40,111,3,5,43,116,159
SANTUARIO DE QUILLACAS,consulta externa,personas de 20 a 39 anos,2016-01-01,29,29,0,0,29,29,58
SAPAHAQUI,consulta externa,personas de 20 a 39 anos,2016-01-01,54,89,0,3,54,92,146
SENA,consulta externa,personas de 20 a 39 anos,2016-01-01,101,137,0,0,101,137,238
SHINAOTA,consulta externa,personas de 20 a 39 anos,2016-01-01,203,519,18,30,221,549,770
SICA SICA (VILLA AROMA),consulta externa,personas de 20 a 39 anos,2016-01-01,100,257,6,12,106,269,375
SICAYA,consulta externa,personas de 20 a 39 anos,2016-01-01,10,48,1,4,11,52,63
SIPE SIPE,consulta externa,personas de 20 a 39 anos,2016-01-01,162,448,20,56,182,504,686
