,group,variable,month,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,0,0,0,1,0,1
CABEZAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,1,1,1,1,2
CAJUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,0,0,0,2,2
CALAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,1,1,1,2,3
CAMIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,4,0,0,1,4,5
CAQUIAVIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
CARANAVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,2,1,0,0,2,1,3
CATACORA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,0,0,0,2,2
CHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
CHARAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,2,1,0,0,2,1,3
CHIMORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,3,0,3,0,6,6
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,3,0,0,0,3,3
CHUMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,10,0,1,0,11,11
CLIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,3,0,3,0,6,6
COBIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,18,0,1,1,19,20
COCAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,1,1,1,1,2
COCHABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,12,55,4,20,16,75,91
COLCAPIRHUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,2,2,2,1,4,3,7
COLOMI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,7,0,1,0,8,8
COLQUECHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,5,2,5,2,7
COLQUENCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,0,0,0,2,2
COROICO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,0,0,0,2,2
COTOCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,23,80,4,3,27,83,110
CUATRO CAÑADAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,9,6,0,0,9,6,15
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,0,0,0,2,2
CULPINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,0,0,0,1,0,1
CURAHUARA DE CARANGAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,1,0,0,1,1,2
EL ALTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,21,121,20,30,41,151,192
EL PUENTE(TJA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,18,54,0,0,18,54,72
ENTRE RIOS TRJ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,2,8,0,3,2,11,13
FILADELFIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,0,0,0,2,2
GUANAY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,2,1,2,2,4
GUAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,2,1,0,0,2,1,3
GUAYARAMERIN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,7,5,3,5,10,15
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,4,0,0,1,4,5
HUMANATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
INGAVI (HUMAITA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,1,4,1,4,5
JESUS DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,3,2,1,0,4,2,6
LA ASUNTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,36,54,17,23,53,77,130
LA PAZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,22,114,0,8,22,122,144
LAGUNILLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,0,0,0,1,0,1
LAJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,1,0,0,1,1,2
LLALLAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,4,0,0,1,4,5
MACHACAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
MACHARETI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,1,1,0,2,1,3
MAGDALENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,1,0,1,0,1
MAIRANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
MAPIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
MECAPACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
MINEROS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,3,1,0,1,3,4
MIZQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,5,0,0,1,5,6
MOCOMOCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,2,2,0,0,2,2,4
MOJINETE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,3,0,0,0,3,3
MOJOCOYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,0,0,0,1,0,1
MONTERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,7,21,1,8,8,29,37
MORO MORO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,0,0,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,3,2,3,2,5
OKINAWA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,2,9,1,0,3,9,12
OMEREQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,0,0,0,2,2
ORURO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,5,32,1,10,6,42,48
PAILON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,7,5,5,5,12,10,22
PALOS BLANCOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,0,0,0,2,2
PAMPA AULLAGAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,2,3,0,0,2,3,5
PAMPA GRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,1,0,0,1,1,2
PASORAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,1,1,1,1,2
PAZÑA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
PELECHUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,2,0,0,1,2,3
POCOATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,5,0,0,0,5,5
POCONA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,0,1,0,1,1
POROMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,0,0,0,1,0,1
PORONGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,8,6,1,0,9,6,15
PORTACHUELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,0,0,0,2,2
PORVENIR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,0,3,13,4,13,17
POTOSI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,19,0,3,0,22,22
PUCARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,0,6,0,8,8
PUERTO GONZALO MORENO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,0,0,0,2,2
PUERTO PEREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,1,0,1,0,1
PUERTO SUAREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,4,13,1,2,5,15,20
PUNA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,0,4,2,5,2,7
QUILLACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,3,2,8,6,11,8,19
RAQAYPAMPA(ETA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,2,0,1,1,3,4
RAVELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,0,3,0,3,3
RIBERALTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,7,0,0,1,7,8
RURRENABAQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,8,4,10,5,18,23
SACABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,0,1,0,1,1
SACACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,0,4,0,4,4
SAMAIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
SAN ANDRES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
SAN ANDRES DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,3,8,0,2,3,10,13
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,5,11,0,0,5,11,16
SAN IGNACIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,4,0,4,0,4
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,8,28,0,0,8,28,36
SAN JAVIER(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,1,1,1,2,2,4
SAN JOAQUIN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,3,1,5,2,8,10
SAN JULIAN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,10,15,0,1,10,16,26
SAN LORENZO(PND),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,6,0,0,0,6,6
SAN MATIAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,0,0,0,2,2
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,0,0,0,2,2
SAN PABLO DE LIPEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
SAN PEDRO DE MACHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,181,293,36,53,217,346,563
SANTA ROSA DEL SARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,2,4,2,5,7
SANTIAGO DE HUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,3,0,0,0,3,0,3
SENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,1,0,1,1,2
SHINAOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,2,4,1,0,3,4,7
SIPE SIPE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,3,0,2,0,5,5
SOPACHUY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,1,1,1,1,2
SORATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,0,1,0,1,1
SUCRE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,30,52,0,2,30,54,84
TACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,0,1,0,1,0,1
TACACOMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,3,0,2,0,5,5
TAPACARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,3,2,0,1,3,3,6
TARIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,3,4,0,2,3,6,9
TARVITA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,5,3,0,3,5,8
TIAHUANACU,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,0,0,0,2,2
TINGUIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,2,2,1,0,3,2,5
TIRAQUE (CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,5,1,5,2,10,12
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,7,13,0,0,7,13,20
TOCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,2,1,2,2,4
TOLATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,2,2,2,2,4,6
TOTORA(CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,4,0,0,0,4,4
TRINIDAD,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,3,6,0,0,3,6,9
TUPIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,0,0,0,1,0,1
TURCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
VACAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,1,3,1,4,5
VALLEGRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,1,0,0,1,1,2
VIACHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,2,0,3,3
VILLA CHARCAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
VILLA RIVERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
VILLA SERRANO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,2,10,0,1,2,11,13
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,1,1,0,0,1,1,2
VILLAZON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,4,17,0,1,4,18,22
VINTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,2,2,0,1,2,3,5
WARNES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,0,13,0,0,0,13,13
YACUIBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,3,1,0,1,3,2,5
YAPACANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-01-01,15,23,64,44,79,67,146
ACHOCALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,7,0,0,0,7,7
AIQUILE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,3,0,0,0,3,3
ALALAY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,0,0,1,0,1,1
ALCALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,0,1,0,1,0,1
ALTO BENI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,2,4,0,0,2,4,6
ANCORAIMES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,1,0,1,0,2,2
ANZALDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,2,0,0,0,2,2
APOLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,2,1,10,1,12,13
ARAMPAMPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,0,0,1,0,1,1
ARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,2,0,1,0,3,3
ARBIETO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,2,4,2,3,4,7,11
ARQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,4,0,1,0,5,5
ASCENCION DE GUARAYOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,1,11,0,0,1,11,12
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,4,5,2,9,6,14,20
BATALLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,1,1,1,3,2,4,6
BAURES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,1,1,0,0,1,1,2
BETANZOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,3,0,0,0,3,3
BOLIVAR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,0,0,1,0,1,1
BOYUIBE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,1,0,0,0,1,0,1
BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,2,0,0,0,2,0,2
CAJUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,3,7,0,0,3,7,10
CALACOTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,0,1,0,1,0,1
CALAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,1,0,1,0,2,2
CAMARGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,5,7,0,0,5,7,12
CAPINOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,1,6,26,6,27,33
CARACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,0,3,7,3,7,10
CARANAVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,1,3,0,2,1,5,6
CARMEN RIVERO TORREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,1,3,0,0,1,3,4
CHALLAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,3,0,4,0,7,7
CHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,1,3,0,0,1,3,4
CHARAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,1,0,2,0,3,3
CHIMORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,1,5,1,7,2,12,14
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,1,6,0,1,1,7,8
CHUMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,2,4,5,4,7,11
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,0,1,2,1,2,3
COBIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,8,27,9,27,17,54,71
COCAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,1,2,0,0,1,2,3
COCHABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,13,66,38,72,51,138,189
COLCAPIRHUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,1,5,1,2,2,7,9
COLLANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,1,1,0,0,1,1,2
COLOMI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,5,1,3,1,8,9
COLPA BELGICA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,2,0,0,0,2,2
COLQUECHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,1,3,0,1,1,4,5
COLQUENCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,4,0,0,0,4,4
COLQUIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,0,0,1,0,1,1
COMARAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,1,9,1,0,2,9,11
CONCEPCION,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-02-01,0,1,0,0,0,1,1
