municipality,group,variable,month,Nacidos vivos atendidos por partera,TOTAL
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,2,2
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,12,12
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,3,3
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,1,1
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,5,5
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,2,2
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,5,5
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,3,3
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,4,4
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,6,6
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,3,3
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,2,2
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,2,2
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,4,4
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-02-01,4,4
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,3,3
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,2,2
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,2,2
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,2,2
COLLANA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,15,15
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,3,3
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,2,2
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,2,2
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,9,9
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,2,2
PORTACHUELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
PORVENIR,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,3,3
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,2,2
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,2,2
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
SAN RAFAEL,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,2,2
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,2,2
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,5,5
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,4,4
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,1,1
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-03-01,3,3
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,4,4
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,3,3
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,3,3
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
CLIZA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,11,11
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
MACHACAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,4,4
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,3,3
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,3,3
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,3,3
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,3,3
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,2,2
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,3,3
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-04-01,1,1
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,2,2
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,2,2
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,12,12
CAMIRI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,4,4
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,2,2
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,5,5
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,16,16
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,6,6
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,4,4
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
HUATAJATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,4,4
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
MACHARETI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,4,4
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,2,2
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
SAN RAFAEL,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,3,3
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,2,2
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,2,2
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-05-01,2,2
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
ARANI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,10,10
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,3,3
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,12,12
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,3,3
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,8,8
EL TORNO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
EXALTACION,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
HUACHACALLA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,3,3
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,4,4
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
POOPO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,3,3
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
ROBORE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
SAMAIPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
