municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
MOROCHATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
POSTRER VALLE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,4,4
SAN MATIAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
SANTA ROSA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,2,2
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
TIPUANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
TRINIDAD,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
YACUIBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-03-01,1,1
ANZALDO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
BOLIVAR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,2,2
CHIMORE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,2,2
COTOCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
INCAHUASI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
IXIAMAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,4,4
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,6,6
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
TOMAVE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
URIONDO (A. CONCEPCION),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
YOCALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-04-01,1,1
AYO AYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
CAMIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,2,2
COLLANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
CORIPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,2,2
ESCOMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
MALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,3,3
MONTERO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
SAN CARLOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,3,3
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
TACACOMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,3,3
TIAWANACU,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
TOMAVE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-05-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,4,4
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,3,3
COLQUECHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
CUEVO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
CURVA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
MONTERO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
PAILON,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
RAVELO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-06-01,2,2
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,3,3
ANZALDO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
GUTIERREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
HUANUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
LA ASUNTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
MOROCHATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
TIAWANACU,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
TRINIDAD,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
VIACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
VINTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
YOCALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,2,2
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-07-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
CABEZAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,3,3
CAMARGO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
ESCOMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
ICLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
MOCOMOCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
MONTERO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
PADILLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,12,12
TACACOMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
TIAWANACU,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
TOLEDO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,3,3
VINTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
ALALAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
ANZALDO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
ARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
AUCAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
CALAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
CHARAÑA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
CHIMORE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
CHIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
HUMANATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
INQUISIVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
LLICA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
MAGDALENA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
MALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,3,3
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
PASORAPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
RIBERALTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
SAN MATIAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,4,4
SORATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
TARATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
TIAWANACU,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
TOMAVE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
CARIPUYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
CHARAÑA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
CKOCHAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
COLLANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
DESAGUADERO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
