municipality,group,variable,month,Sueros,TOTAL
"CAIZA ""D""",otras actividades de enfermeria,sueros,2009-01-01,6,6
CAJUATA,otras actividades de enfermeria,sueros,2009-01-01,20,20
CALACOTO,otras actividades de enfermeria,sueros,2009-01-01,7,7
CALAMARCA,otras actividades de enfermeria,sueros,2009-01-01,9,9
CAMARGO,otras actividades de enfermeria,sueros,2009-01-01,105,105
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2009-01-01,16,16
CAMIRI,otras actividades de enfermeria,sueros,2009-01-01,920,920
CAPINOTA,otras actividades de enfermeria,sueros,2009-01-01,106,106
CAQUIAVIRI,otras actividades de enfermeria,sueros,2009-01-01,12,12
CARACOLLO,otras actividades de enfermeria,sueros,2009-01-01,19,19
CARANAVI,otras actividades de enfermeria,sueros,2009-01-01,315,315
CARAPARI,otras actividades de enfermeria,sueros,2009-01-01,73,73
CARIPUYO,otras actividades de enfermeria,sueros,2009-01-01,21,21
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2009-01-01,209,209
CATACORA,otras actividades de enfermeria,sueros,2009-01-01,6,6
CHALLAPATA,otras actividades de enfermeria,sueros,2009-01-01,70,70
CHAQUI,otras actividades de enfermeria,sueros,2009-01-01,8,8
CHARAGUA,otras actividades de enfermeria,sueros,2009-01-01,728,728
CHAYANTA,otras actividades de enfermeria,sueros,2009-01-01,27,27
CHIMORE,otras actividades de enfermeria,sueros,2009-01-01,46,46
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2009-01-01,122,122
CHUMA,otras actividades de enfermeria,sueros,2009-01-01,8,8
CLIZA,otras actividades de enfermeria,sueros,2009-01-01,50,50
COBIJA,otras actividades de enfermeria,sueros,2009-01-01,593,593
COCHABAMBA,otras actividades de enfermeria,sueros,2009-01-01,8670,8670
COIPASA,otras actividades de enfermeria,sueros,2009-01-01,1,1
COLCAPIRHUA,otras actividades de enfermeria,sueros,2009-01-01,97,97
"COLCHA ""K""",otras actividades de enfermeria,sueros,2009-01-01,36,36
COLLANA,otras actividades de enfermeria,sueros,2009-01-01,6,6
COLOMI,otras actividades de enfermeria,sueros,2009-01-01,17,17
COLPA BELGICA,otras actividades de enfermeria,sueros,2009-01-01,42,42
COLQUECHACA,otras actividades de enfermeria,sueros,2009-01-01,24,24
COLQUENCHA,otras actividades de enfermeria,sueros,2009-01-01,19,19
COLQUIRI,otras actividades de enfermeria,sueros,2009-01-01,44,44
COMANCHE,otras actividades de enfermeria,sueros,2009-01-01,5,5
COMARAPA,otras actividades de enfermeria,sueros,2009-01-01,135,135
COMBAYA,otras actividades de enfermeria,sueros,2009-01-01,1,1
CONCEPCION,otras actividades de enfermeria,sueros,2009-01-01,4,4
COPACABANA,otras actividades de enfermeria,sueros,2009-01-01,25,25
CORIPATA,otras actividades de enfermeria,sueros,2009-01-01,5,5
CORO CORO,otras actividades de enfermeria,sueros,2009-01-01,7,7
COROICO,otras actividades de enfermeria,sueros,2009-01-01,91,91
CORQUE,otras actividades de enfermeria,sueros,2009-01-01,2,2
COTAGAITA,otras actividades de enfermeria,sueros,2009-01-01,124,124
COTOCA,otras actividades de enfermeria,sueros,2009-01-01,300,300
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2009-01-01,82,82
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,sueros,2009-01-01,1,1
CUEVO,otras actividades de enfermeria,sueros,2009-01-01,1,1
CULPINA,otras actividades de enfermeria,sueros,2009-01-01,98,98
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2009-01-01,20,20
CURVA,otras actividades de enfermeria,sueros,2009-01-01,5,5
DESAGUADERO,otras actividades de enfermeria,sueros,2009-01-01,3,3
EL ALTO,otras actividades de enfermeria,sueros,2009-01-01,4654,4654
EL CHORO,otras actividades de enfermeria,sueros,2009-01-01,14,14
EL PUENTE(STC),otras actividades de enfermeria,sueros,2009-01-01,30,30
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2009-01-01,70,70
EL TORNO,otras actividades de enfermeria,sueros,2009-01-01,153,153
EL VILLAR,otras actividades de enfermeria,sueros,2009-01-01,62,62
ENTRE RIOS,otras actividades de enfermeria,sueros,2009-01-01,132,132
ENTRE RIOS,otras actividades de enfermeria,sueros,2009-01-01,53,53
EUCALIPTUS,otras actividades de enfermeria,sueros,2009-01-01,9,9
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2009-01-01,1,1
EXALTACION,otras actividades de enfermeria,sueros,2009-01-01,6,6
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2009-01-01,100,100
FILADELFIA,otras actividades de enfermeria,sueros,2009-01-01,28,28
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2009-01-01,49,49
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2009-01-01,10,10
GUANAY,otras actividades de enfermeria,sueros,2009-01-01,34,34
GUAQUI,otras actividades de enfermeria,sueros,2009-01-01,4,4
GUAYARAMERIN,otras actividades de enfermeria,sueros,2009-01-01,2651,2651
GUTIERREZ,otras actividades de enfermeria,sueros,2009-01-01,47,47
HUACARETA,otras actividades de enfermeria,sueros,2009-01-01,97,97
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2009-01-01,8,8
HUACHACALLA,otras actividades de enfermeria,sueros,2009-01-01,8,8
HUANUNI,otras actividades de enfermeria,sueros,2009-01-01,164,164
HUARACAJE,otras actividades de enfermeria,sueros,2009-01-01,17,17
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2009-01-01,4,4
ICLA,otras actividades de enfermeria,sueros,2009-01-01,20,20
INCAHUASI,otras actividades de enfermeria,sueros,2009-01-01,64,64
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2009-01-01,6,6
INQUISIVI,otras actividades de enfermeria,sueros,2009-01-01,8,8
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2009-01-01,62,62
IXIAMAS,otras actividades de enfermeria,sueros,2009-01-01,24,24
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2009-01-01,71,71
LA ASUNTA,otras actividades de enfermeria,sueros,2009-01-01,63,63
LA GUARDIA,otras actividades de enfermeria,sueros,2009-01-01,304,304
LA PAZ,otras actividades de enfermeria,sueros,2009-01-01,37146,37146
LAGUNILLAS,otras actividades de enfermeria,sueros,2009-01-01,30,30
LAJA,otras actividades de enfermeria,sueros,2009-01-01,26,26
LAS CARRERAS,otras actividades de enfermeria,sueros,2009-01-01,12,12
LICOMA PAMPA,otras actividades de enfermeria,sueros,2009-01-01,2,2
LLALLAGUA,otras actividades de enfermeria,sueros,2009-01-01,357,357
LLICA,otras actividades de enfermeria,sueros,2009-01-01,4,4
LORETO,otras actividades de enfermeria,sueros,2009-01-01,4,4
LURIBAY,otras actividades de enfermeria,sueros,2009-01-01,17,17
MACHACAMARCA,otras actividades de enfermeria,sueros,2009-01-01,13,13
MACHARETI,otras actividades de enfermeria,sueros,2009-01-01,45,45
MAGDALENA,otras actividades de enfermeria,sueros,2009-01-01,133,133
MAIRANA,otras actividades de enfermeria,sueros,2009-01-01,204,204
MALLA,otras actividades de enfermeria,sueros,2009-01-01,9,9
MAPIRI,otras actividades de enfermeria,sueros,2009-01-01,17,17
MECAPACA,otras actividades de enfermeria,sueros,2009-01-01,3,3
MINEROS,otras actividades de enfermeria,sueros,2009-01-01,51,51
MIZQUE,otras actividades de enfermeria,sueros,2009-01-01,84,84
MOCOMOCO,otras actividades de enfermeria,sueros,2009-01-01,5,5
MOJINETE,otras actividades de enfermeria,sueros,2009-01-01,4,4
MOJOCOYA,otras actividades de enfermeria,sueros,2009-01-01,14,14
MONTEAGUDO,otras actividades de enfermeria,sueros,2009-01-01,493,493
MONTERO,otras actividades de enfermeria,sueros,2009-01-01,1826,1826
MORO MORO,otras actividades de enfermeria,sueros,2009-01-01,3,3
MOROCHATA,otras actividades de enfermeria,sueros,2009-01-01,26,26
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2009-01-01,28,28
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2009-01-01,2,2
OCURI,otras actividades de enfermeria,sueros,2009-01-01,17,17
OKINAWA,otras actividades de enfermeria,sueros,2009-01-01,78,78
OMEREQUE,otras actividades de enfermeria,sueros,2009-01-01,28,28
ORURO,otras actividades de enfermeria,sueros,2009-01-01,12696,12696
PADCAYA,otras actividades de enfermeria,sueros,2009-01-01,99,99
PADILLA,otras actividades de enfermeria,sueros,2009-01-01,298,298
PAILON,otras actividades de enfermeria,sueros,2009-01-01,167,167
PALCA,otras actividades de enfermeria,sueros,2009-01-01,7,7
PALOS BLANCOS,otras actividades de enfermeria,sueros,2009-01-01,132,132
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2009-01-01,1,1
PAMPA GRANDE,otras actividades de enfermeria,sueros,2009-01-01,10,10
PAPEL PAMPA,otras actividades de enfermeria,sueros,2009-01-01,7,7
PASORAPA,otras actividades de enfermeria,sueros,2009-01-01,20,20
PATACAMAYA,otras actividades de enfermeria,sueros,2009-01-01,42,42
PAZÑA,otras actividades de enfermeria,sueros,2009-01-01,8,8
PELECHUCO,otras actividades de enfermeria,sueros,2009-01-01,6,6
POCOATA,otras actividades de enfermeria,sueros,2009-01-01,13,13
POCONA,otras actividades de enfermeria,sueros,2009-01-01,22,22
POJO (CBBA),otras actividades de enfermeria,sueros,2009-01-01,13,13
POOPO,otras actividades de enfermeria,sueros,2009-01-01,17,17
PORCO,otras actividades de enfermeria,sueros,2009-01-01,4,4
POROMA,otras actividades de enfermeria,sueros,2009-01-01,35,35
PORONGO,otras actividades de enfermeria,sueros,2009-01-01,22,22
PORTACHUELO,otras actividades de enfermeria,sueros,2009-01-01,425,425
PORVENIR,otras actividades de enfermeria,sueros,2009-01-01,50,50
POSTRER VALLE,otras actividades de enfermeria,sueros,2009-01-01,6,6
POTOSI,otras actividades de enfermeria,sueros,2009-01-01,5757,5757
PRESTO,otras actividades de enfermeria,sueros,2009-01-01,19,19
PUCARA,otras actividades de enfermeria,sueros,2009-01-01,5,5
PUCARANI,otras actividades de enfermeria,sueros,2009-01-01,21,21
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2009-01-01,8,8
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2009-01-01,11,11
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2009-01-01,29,29
PUERTO PEREZ,otras actividades de enfermeria,sueros,2009-01-01,5,5
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2009-01-01,73,73
PUERTO RICO,otras actividades de enfermeria,sueros,2009-01-01,23,23
PUERTO SILES,otras actividades de enfermeria,sueros,2009-01-01,4,4
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2009-01-01,152,152
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2009-01-01,1303,1303
PUNA,otras actividades de enfermeria,sueros,2009-01-01,67,67
PUNATA,otras actividades de enfermeria,sueros,2009-01-01,687,687
QUIABAYA,otras actividades de enfermeria,sueros,2009-01-01,1,1
QUILLACOLLO,otras actividades de enfermeria,sueros,2009-01-01,273,273
QUIME,otras actividades de enfermeria,sueros,2009-01-01,15,15
QUIRUSILLAS,otras actividades de enfermeria,sueros,2009-01-01,8,8
RAVELO,otras actividades de enfermeria,sueros,2009-01-01,37,37
REYES,otras actividades de enfermeria,sueros,2009-01-01,61,61
RIBERALTA,otras actividades de enfermeria,sueros,2009-01-01,3474,3474
ROBORE,otras actividades de enfermeria,sueros,2009-01-01,475,475
RURRENABAQUE,otras actividades de enfermeria,sueros,2009-01-01,302,302
SABAYA,otras actividades de enfermeria,sueros,2009-01-01,14,14
SACABA,otras actividades de enfermeria,sueros,2009-01-01,2610,2610
SACABAMBA,otras actividades de enfermeria,sueros,2009-01-01,22,22
SACACA,otras actividades de enfermeria,sueros,2009-01-01,15,15
SAIPINA,otras actividades de enfermeria,sueros,2009-01-01,17,17
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2009-01-01,26,26
SAMAIPATA,otras actividades de enfermeria,sueros,2009-01-01,31,31
SAN AGUSTIN,otras actividades de enfermeria,sueros,2009-01-01,4,4
SAN ANDRES,otras actividades de enfermeria,sueros,2009-01-01,6,6
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2009-01-01,6,6
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2009-01-01,7,7
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2009-01-01,17,17
SAN BENITO,otras actividades de enfermeria,sueros,2009-01-01,8,8
SAN BORJA,otras actividades de enfermeria,sueros,2009-01-01,127,127
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2009-01-01,30,30
SAN CARLOS,otras actividades de enfermeria,sueros,2009-01-01,447,447
SAN IGNACIO,otras actividades de enfermeria,sueros,2009-01-01,268,268
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2009-01-01,1094,1094
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2009-01-01,7,7
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2009-01-01,167,167
SAN JOAQUIN,otras actividades de enfermeria,sueros,2009-01-01,43,43
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2009-01-01,425,425
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2009-01-01,174,174
SAN JULIAN,otras actividades de enfermeria,sueros,2009-01-01,167,167
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2009-01-01,53,53
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2009-01-01,159,159
SAN LUCAS,otras actividades de enfermeria,sueros,2009-01-01,136,136
SAN MATIAS,otras actividades de enfermeria,sueros,2009-01-01,236,236
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2009-01-01,151,151
SAN PABLO DE LIPEZ,otras actividades de enfermeria,sueros,2009-01-01,19,19
SAN PEDRO,otras actividades de enfermeria,sueros,2009-01-01,169,169
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2009-01-01,26,26
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2009-01-01,1,1
SAN PEDRO DE QUEMES,otras actividades de enfermeria,sueros,2009-01-01,1,1
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2009-01-01,5,5
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2009-01-01,5,5
SAN RAFAEL,otras actividades de enfermeria,sueros,2009-01-01,85,85
SAN RAMON,otras actividades de enfermeria,sueros,2009-01-01,39,39
SAN RAMON,otras actividades de enfermeria,sueros,2009-01-01,179,179
SANTA ANA,otras actividades de enfermeria,sueros,2009-01-01,228,228
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2009-01-01,19618,19618
SANTA ROSA,otras actividades de enfermeria,sueros,2009-01-01,33,33
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2009-01-01,160,160
SANTIAGO DE CALLAPA,otras actividades de enfermeria,sueros,2009-01-01,2,2
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2009-01-01,32,32
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2009-01-01,9,9
SANTIVAÑES,otras actividades de enfermeria,sueros,2009-01-01,7,7
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2009-01-01,1,1
SAPAHAQUI,otras actividades de enfermeria,sueros,2009-01-01,9,9
SENA,otras actividades de enfermeria,sueros,2009-01-01,140,140
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2009-01-01,20,20
SIPE SIPE,otras actividades de enfermeria,sueros,2009-01-01,20,20
SOPACHUY,otras actividades de enfermeria,sueros,2009-01-01,30,30
SORACACHI,otras actividades de enfermeria,sueros,2009-01-01,12,12
SORATA,otras actividades de enfermeria,sueros,2009-01-01,32,32
SUCRE,otras actividades de enfermeria,sueros,2009-01-01,9605,9605
TACACHI,otras actividades de enfermeria,sueros,2009-01-01,3,3
TACACOMA,otras actividades de enfermeria,sueros,2009-01-01,6,6
TACOBAMBA,otras actividades de enfermeria,sueros,2009-01-01,6,6
TACOPAYA,otras actividades de enfermeria,sueros,2009-01-01,3,3
TAHUA,otras actividades de enfermeria,sueros,2009-01-01,4,4
TAPACARI,otras actividades de enfermeria,sueros,2009-01-01,26,26
TARABUCO,otras actividades de enfermeria,sueros,2009-01-01,173,173
TARACO,otras actividades de enfermeria,sueros,2009-01-01,1,1
TARATA,otras actividades de enfermeria,sueros,2009-01-01,1,1
TARIJA,otras actividades de enfermeria,sueros,2009-01-01,15432,15432
TARVITA,otras actividades de enfermeria,sueros,2009-01-01,57,57
TEOPONTE,otras actividades de enfermeria,sueros,2009-01-01,20,20
TIAWANACU,otras actividades de enfermeria,sueros,2009-01-01,7,7
TINGUIPAYA,otras actividades de enfermeria,sueros,2009-01-01,41,41
TIPUANI,otras actividades de enfermeria,sueros,2009-01-01,34,34
TIQUIPAYA,otras actividades de enfermeria,sueros,2009-01-01,69,69
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2009-01-01,504,504
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,sueros,2009-01-01,2,2
TOCO,otras actividades de enfermeria,sueros,2009-01-01,6,6
TODOS SANTOS,otras actividades de enfermeria,sueros,2009-01-01,2,2
TOLATA,otras actividades de enfermeria,sueros,2009-01-01,6,6
TOLEDO,otras actividades de enfermeria,sueros,2009-01-01,13,13
TOMAVE,otras actividades de enfermeria,sueros,2009-01-01,36,36
TOMINA,otras actividades de enfermeria,sueros,2009-01-01,54,54
TORO TORO,otras actividades de enfermeria,sueros,2009-01-01,28,28
TOTORA(CBBA),otras actividades de enfermeria,sueros,2009-01-01,37,37
TOTORA(ORR),otras actividades de enfermeria,sueros,2009-01-01,5,5
TRIGAL,otras actividades de enfermeria,sueros,2009-01-01,8,8
TRINIDAD,otras actividades de enfermeria,sueros,2009-01-01,4972,4972
TUPIZA,otras actividades de enfermeria,sueros,2009-01-01,743,743
TURCO,otras actividades de enfermeria,sueros,2009-01-01,7,7
UMALA,otras actividades de enfermeria,sueros,2009-01-01,7,7
UNCIA,otras actividades de enfermeria,sueros,2009-01-01,1033,1033
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2009-01-01,97,97
URUBICHA,otras actividades de enfermeria,sueros,2009-01-01,44,44
UYUNI,otras actividades de enfermeria,sueros,2009-01-01,839,839
VACAS,otras actividades de enfermeria,sueros,2009-01-01,19,19
VALLEGRANDE,otras actividades de enfermeria,sueros,2009-01-01,2710,2710
VIACHA,otras actividades de enfermeria,sueros,2009-01-01,479,479
VILA VILA,otras actividades de enfermeria,sueros,2009-01-01,9,9
VILLA MONTES,otras actividades de enfermeria,sueros,2009-01-01,1262,1262
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2009-01-01,9,9
VILLA RIVERO,otras actividades de enfermeria,sueros,2009-01-01,7,7
VILLA SERRANO,otras actividades de enfermeria,sueros,2009-01-01,32,32
VILLA TUNARI,otras actividades de enfermeria,sueros,2009-01-01,530,530
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2009-01-01,57,57
VILLAZON,otras actividades de enfermeria,sueros,2009-01-01,879,879
VINTO,otras actividades de enfermeria,sueros,2009-01-01,69,69
VITICHI,otras actividades de enfermeria,sueros,2009-01-01,11,11
WALDO BALLIVIAN,otras actividades de enfermeria,sueros,2009-01-01,5,5
WARNES,otras actividades de enfermeria,sueros,2009-01-01,79,79
YACO,otras actividades de enfermeria,sueros,2009-01-01,9,9
YACUIBA,otras actividades de enfermeria,sueros,2009-01-01,4307,4307
YAMPARAEZ,otras actividades de enfermeria,sueros,2009-01-01,21,21
YANACACHI,otras actividades de enfermeria,sueros,2009-01-01,3,3
YAPACANI,otras actividades de enfermeria,sueros,2009-01-01,280,280
YOCALLA,otras actividades de enfermeria,sueros,2009-01-01,13,13
YOTALA,otras actividades de enfermeria,sueros,2009-01-01,43,43
YUNCHARA,otras actividades de enfermeria,sueros,2009-01-01,21,21
ZUDAÑEZ,otras actividades de enfermeria,sueros,2009-01-01,7,7
ACACIO,otras actividades de enfermeria,sueros,2009-02-01,16,16
ACHACACHI,otras actividades de enfermeria,sueros,2009-02-01,64,64
ACHOCALLA,otras actividades de enfermeria,sueros,2009-02-01,3,3
AIQUILE,otras actividades de enfermeria,sueros,2009-02-01,69,69
ALCALA,otras actividades de enfermeria,sueros,2009-02-01,15,15
ANCORAIMES,otras actividades de enfermeria,sueros,2009-02-01,14,14
ANDAMARCA,otras actividades de enfermeria,sueros,2009-02-01,9,9
ANZALDO,otras actividades de enfermeria,sueros,2009-02-01,11,11
APOLO,otras actividades de enfermeria,sueros,2009-02-01,46,46
ARAMPAMPA,otras actividades de enfermeria,sueros,2009-02-01,8,8
ARANI,otras actividades de enfermeria,sueros,2009-02-01,24,24
ARBIETO,otras actividades de enfermeria,sueros,2009-02-01,4,4
ARQUE,otras actividades de enfermeria,sueros,2009-02-01,16,16
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2009-02-01,528,528
ATOCHA,otras actividades de enfermeria,sueros,2009-02-01,27,27
AUCAPATA,otras actividades de enfermeria,sueros,2009-02-01,3,3
AYATA,otras actividades de enfermeria,sueros,2009-02-01,3,3
AYO AYO,otras actividades de enfermeria,sueros,2009-02-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2009-02-01,31,31
AZURDUY,otras actividades de enfermeria,sueros,2009-02-01,58,58
BATALLAS,otras actividades de enfermeria,sueros,2009-02-01,20,20
BAURES,otras actividades de enfermeria,sueros,2009-02-01,47,47
BELEN DE URMIRI,otras actividades de enfermeria,sueros,2009-02-01,2,2
BELLA FLOR,otras actividades de enfermeria,sueros,2009-02-01,9,9
BERMEJO,otras actividades de enfermeria,sueros,2009-02-01,1329,1329
BETANZOS,otras actividades de enfermeria,sueros,2009-02-01,82,82
BOLIVAR,otras actividades de enfermeria,sueros,2009-02-01,6,6
BOLPEBRA,otras actividades de enfermeria,sueros,2009-02-01,10,10
BOYUIBE,otras actividades de enfermeria,sueros,2009-02-01,90,90
BUENA VISTA,otras actividades de enfermeria,sueros,2009-02-01,54,54
CABEZAS,otras actividades de enfermeria,sueros,2009-02-01,266,266
CAIROMA,otras actividades de enfermeria,sueros,2009-02-01,13,13
"CAIZA ""D""",otras actividades de enfermeria,sueros,2009-02-01,14,14
CAJUATA,otras actividades de enfermeria,sueros,2009-02-01,25,25
CALACOTO,otras actividades de enfermeria,sueros,2009-02-01,3,3
CALAMARCA,otras actividades de enfermeria,sueros,2009-02-01,6,6
CAMARGO,otras actividades de enfermeria,sueros,2009-02-01,93,93
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2009-02-01,10,10
CAMIRI,otras actividades de enfermeria,sueros,2009-02-01,1498,1498
CAPINOTA,otras actividades de enfermeria,sueros,2009-02-01,63,63
CAQUIAVIRI,otras actividades de enfermeria,sueros,2009-02-01,9,9
CARACOLLO,otras actividades de enfermeria,sueros,2009-02-01,8,8
CARANAVI,otras actividades de enfermeria,sueros,2009-02-01,260,260
CARANGAS,otras actividades de enfermeria,sueros,2009-02-01,1,1
CARAPARI,otras actividades de enfermeria,sueros,2009-02-01,75,75
CARIPUYO,otras actividades de enfermeria,sueros,2009-02-01,18,18
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2009-02-01,34,34
CATACORA,otras actividades de enfermeria,sueros,2009-02-01,2,2
CHALLAPATA,otras actividades de enfermeria,sueros,2009-02-01,44,44
CHAQUI,otras actividades de enfermeria,sueros,2009-02-01,13,13
CHARAGUA,otras actividades de enfermeria,sueros,2009-02-01,680,680
CHARAÑA,otras actividades de enfermeria,sueros,2009-02-01,3,3
CHAYANTA,otras actividades de enfermeria,sueros,2009-02-01,34,34
CHIMORE,otras actividades de enfermeria,sueros,2009-02-01,47,47
CHIPAYA,otras actividades de enfermeria,sueros,2009-02-01,1,1
CHOQUE COTA,otras actividades de enfermeria,sueros,2009-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2009-02-01,122,122
CHUMA,otras actividades de enfermeria,sueros,2009-02-01,8,8
CLIZA,otras actividades de enfermeria,sueros,2009-02-01,67,67
COBIJA,otras actividades de enfermeria,sueros,2009-02-01,914,914
COCHABAMBA,otras actividades de enfermeria,sueros,2009-02-01,8436,8436
COIPASA,otras actividades de enfermeria,sueros,2009-02-01,5,5
COLCAPIRHUA,otras actividades de enfermeria,sueros,2009-02-01,115,115
"COLCHA ""K""",otras actividades de enfermeria,sueros,2009-02-01,17,17
COLLANA,otras actividades de enfermeria,sueros,2009-02-01,2,2
COLOMI,otras actividades de enfermeria,sueros,2009-02-01,12,12
COLPA BELGICA,otras actividades de enfermeria,sueros,2009-02-01,65,65
COLQUECHACA,otras actividades de enfermeria,sueros,2009-02-01,46,46
COLQUENCHA,otras actividades de enfermeria,sueros,2009-02-01,9,9
COLQUIRI,otras actividades de enfermeria,sueros,2009-02-01,40,40
COMANCHE,otras actividades de enfermeria,sueros,2009-02-01,3,3
COMARAPA,otras actividades de enfermeria,sueros,2009-02-01,100,100
