municipality,group,variable,month,Inyectables,TOTAL
CHOQUE COTA,otras actividades de enfermeria,inyectables,2009-01-01,55,55
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2009-01-01,876,876
CHUMA,otras actividades de enfermeria,inyectables,2009-01-01,124,124
CLIZA,otras actividades de enfermeria,inyectables,2009-01-01,539,539
COBIJA,otras actividades de enfermeria,inyectables,2009-01-01,6446,6446
COCHABAMBA,otras actividades de enfermeria,inyectables,2009-01-01,45359,45359
COIPASA,otras actividades de enfermeria,inyectables,2009-01-01,18,18
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2009-01-01,1041,1041
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2009-01-01,424,424
COLLANA,otras actividades de enfermeria,inyectables,2009-01-01,54,54
COLOMI,otras actividades de enfermeria,inyectables,2009-01-01,260,260
COLPA BELGICA,otras actividades de enfermeria,inyectables,2009-01-01,474,474
COLQUECHACA,otras actividades de enfermeria,inyectables,2009-01-01,242,242
COLQUENCHA,otras actividades de enfermeria,inyectables,2009-01-01,176,176
COLQUIRI,otras actividades de enfermeria,inyectables,2009-01-01,354,354
COMANCHE,otras actividades de enfermeria,inyectables,2009-01-01,32,32
COMARAPA,otras actividades de enfermeria,inyectables,2009-01-01,1072,1072
COMBAYA,otras actividades de enfermeria,inyectables,2009-01-01,25,25
CONCEPCION,otras actividades de enfermeria,inyectables,2009-01-01,355,355
COPACABANA,otras actividades de enfermeria,inyectables,2009-01-01,178,178
CORIPATA,otras actividades de enfermeria,inyectables,2009-01-01,252,252
CORO CORO,otras actividades de enfermeria,inyectables,2009-01-01,124,124
COROICO,otras actividades de enfermeria,inyectables,2009-01-01,1179,1179
CORQUE,otras actividades de enfermeria,inyectables,2009-01-01,119,119
COTAGAITA,otras actividades de enfermeria,inyectables,2009-01-01,2341,2341
COTOCA,otras actividades de enfermeria,inyectables,2009-01-01,2075,2075
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2009-01-01,781,781
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2009-01-01,19,19
CUEVO,otras actividades de enfermeria,inyectables,2009-01-01,180,180
CULPINA,otras actividades de enfermeria,inyectables,2009-01-01,840,840
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2009-01-01,275,275
CURVA,otras actividades de enfermeria,inyectables,2009-01-01,24,24
DESAGUADERO,otras actividades de enfermeria,inyectables,2009-01-01,118,118
EL ALTO,otras actividades de enfermeria,inyectables,2009-01-01,28769,28769
EL CHORO,otras actividades de enfermeria,inyectables,2009-01-01,62,62
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2009-01-01,504,504
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2009-01-01,899,899
EL TORNO,otras actividades de enfermeria,inyectables,2009-01-01,2482,2482
EL VILLAR,otras actividades de enfermeria,inyectables,2009-01-01,277,277
ENTRE RIOS,otras actividades de enfermeria,inyectables,2009-01-01,1488,1488
ENTRE RIOS,otras actividades de enfermeria,inyectables,2009-01-01,1004,1004
ESMERALDA,otras actividades de enfermeria,inyectables,2009-01-01,4,4
EUCALIPTUS,otras actividades de enfermeria,inyectables,2009-01-01,196,196
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2009-01-01,16,16
EXALTACION,otras actividades de enfermeria,inyectables,2009-01-01,48,48
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2009-01-01,810,810
FILADELFIA,otras actividades de enfermeria,inyectables,2009-01-01,168,168
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2009-01-01,738,738
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2009-01-01,110,110
GUANAY,otras actividades de enfermeria,inyectables,2009-01-01,291,291
GUAQUI,otras actividades de enfermeria,inyectables,2009-01-01,132,132
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2009-01-01,15474,15474
GUTIERREZ,otras actividades de enfermeria,inyectables,2009-01-01,437,437
HUACARETA,otras actividades de enfermeria,inyectables,2009-01-01,414,414
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2009-01-01,103,103
HUACHACALLA,otras actividades de enfermeria,inyectables,2009-01-01,343,343
HUANUNI,otras actividades de enfermeria,inyectables,2009-01-01,2853,2853
HUARACAJE,otras actividades de enfermeria,inyectables,2009-01-01,224,224
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2009-01-01,41,41
ICHOCA,otras actividades de enfermeria,inyectables,2009-01-01,19,19
ICLA,otras actividades de enfermeria,inyectables,2009-01-01,325,325
INCAHUASI,otras actividades de enfermeria,inyectables,2009-01-01,695,695
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2009-01-01,27,27
INQUISIVI,otras actividades de enfermeria,inyectables,2009-01-01,125,125
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2009-01-01,751,751
IXIAMAS,otras actividades de enfermeria,inyectables,2009-01-01,412,412
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2009-01-01,384,384
LA ASUNTA,otras actividades de enfermeria,inyectables,2009-01-01,722,722
LA GUARDIA,otras actividades de enfermeria,inyectables,2009-01-01,2454,2454
LA PAZ,otras actividades de enfermeria,inyectables,2009-01-01,138445,138445
LAGUNILLAS,otras actividades de enfermeria,inyectables,2009-01-01,387,387
LAJA,otras actividades de enfermeria,inyectables,2009-01-01,217,217
LAS CARRERAS,otras actividades de enfermeria,inyectables,2009-01-01,181,181
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2009-01-01,118,118
LLALLAGUA,otras actividades de enfermeria,inyectables,2009-01-01,3702,3702
LLICA,otras actividades de enfermeria,inyectables,2009-01-01,112,112
LORETO,otras actividades de enfermeria,inyectables,2009-01-01,196,196
LURIBAY,otras actividades de enfermeria,inyectables,2009-01-01,198,198
MACHACAMARCA,otras actividades de enfermeria,inyectables,2009-01-01,253,253
MACHARETI,otras actividades de enfermeria,inyectables,2009-01-01,359,359
MAGDALENA,otras actividades de enfermeria,inyectables,2009-01-01,1681,1681
MAIRANA,otras actividades de enfermeria,inyectables,2009-01-01,987,987
MALLA,otras actividades de enfermeria,inyectables,2009-01-01,49,49
MAPIRI,otras actividades de enfermeria,inyectables,2009-01-01,343,343
MECAPACA,otras actividades de enfermeria,inyectables,2009-01-01,138,138
MINEROS,otras actividades de enfermeria,inyectables,2009-01-01,448,448
MIZQUE,otras actividades de enfermeria,inyectables,2009-01-01,800,800
MOCOMOCO,otras actividades de enfermeria,inyectables,2009-01-01,65,65
MOJINETE,otras actividades de enfermeria,inyectables,2009-01-01,22,22
MOJOCOYA,otras actividades de enfermeria,inyectables,2009-01-01,208,208
MONTEAGUDO,otras actividades de enfermeria,inyectables,2009-01-01,3047,3047
MONTERO,otras actividades de enfermeria,inyectables,2009-01-01,11758,11758
MORO MORO,otras actividades de enfermeria,inyectables,2009-01-01,110,110
MOROCHATA,otras actividades de enfermeria,inyectables,2009-01-01,269,269
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2009-01-01,200,200
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2009-01-01,14,14
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2009-01-01,38,38
OCURI,otras actividades de enfermeria,inyectables,2009-01-01,493,493
OKINAWA,otras actividades de enfermeria,inyectables,2009-01-01,277,277
OMEREQUE,otras actividades de enfermeria,inyectables,2009-01-01,286,286
ORURO,otras actividades de enfermeria,inyectables,2009-01-01,44588,44588
PADCAYA,otras actividades de enfermeria,inyectables,2009-01-01,1183,1183
PADILLA,otras actividades de enfermeria,inyectables,2009-01-01,1708,1708
PAILON,otras actividades de enfermeria,inyectables,2009-01-01,267,267
PALCA,otras actividades de enfermeria,inyectables,2009-01-01,99,99
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2009-01-01,2352,2352
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2009-01-01,124,124
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2009-01-01,379,379
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2009-01-01,45,45
PASORAPA,otras actividades de enfermeria,inyectables,2009-01-01,198,198
PATACAMAYA,otras actividades de enfermeria,inyectables,2009-01-01,269,269
PAZÑA,otras actividades de enfermeria,inyectables,2009-01-01,158,158
PELECHUCO,otras actividades de enfermeria,inyectables,2009-01-01,84,84
POCOATA,otras actividades de enfermeria,inyectables,2009-01-01,219,219
POCONA,otras actividades de enfermeria,inyectables,2009-01-01,267,267
POJO (CBBA),otras actividades de enfermeria,inyectables,2009-01-01,232,232
POOPO,otras actividades de enfermeria,inyectables,2009-01-01,202,202
PORCO,otras actividades de enfermeria,inyectables,2009-01-01,127,127
POROMA,otras actividades de enfermeria,inyectables,2009-01-01,375,375
PORONGO,otras actividades de enfermeria,inyectables,2009-01-01,356,356
PORTACHUELO,otras actividades de enfermeria,inyectables,2009-01-01,4023,4023
PORVENIR,otras actividades de enfermeria,inyectables,2009-01-01,727,727
POSTRER VALLE,otras actividades de enfermeria,inyectables,2009-01-01,76,76
POTOSI,otras actividades de enfermeria,inyectables,2009-01-01,34926,34926
PRESTO,otras actividades de enfermeria,inyectables,2009-01-01,318,318
PUCARA,otras actividades de enfermeria,inyectables,2009-01-01,143,143
PUCARANI,otras actividades de enfermeria,inyectables,2009-01-01,297,297
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2009-01-01,308,308
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2009-01-01,120,120
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2009-01-01,294,294
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2009-01-01,63,63
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2009-01-01,725,725
PUERTO RICO,otras actividades de enfermeria,inyectables,2009-01-01,389,389
PUERTO SILES,otras actividades de enfermeria,inyectables,2009-01-01,68,68
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2009-01-01,747,747
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2009-01-01,6944,6944
PUNA,otras actividades de enfermeria,inyectables,2009-01-01,874,874
PUNATA,otras actividades de enfermeria,inyectables,2009-01-01,2926,2926
QUIABAYA,otras actividades de enfermeria,inyectables,2009-01-01,30,30
QUILLACOLLO,otras actividades de enfermeria,inyectables,2009-01-01,3722,3722
QUIME,otras actividades de enfermeria,inyectables,2009-01-01,274,274
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2009-01-01,179,179
RAVELO,otras actividades de enfermeria,inyectables,2009-01-01,353,353
REYES,otras actividades de enfermeria,inyectables,2009-01-01,1641,1641
RIBERALTA,otras actividades de enfermeria,inyectables,2009-01-01,11263,11263
ROBORE,otras actividades de enfermeria,inyectables,2009-01-01,1441,1441
RURRENABAQUE,otras actividades de enfermeria,inyectables,2009-01-01,1607,1607
SABAYA,otras actividades de enfermeria,inyectables,2009-01-01,150,150
SACABA,otras actividades de enfermeria,inyectables,2009-01-01,4027,4027
SACABAMBA,otras actividades de enfermeria,inyectables,2009-01-01,102,102
SACACA,otras actividades de enfermeria,inyectables,2009-01-01,267,267
SAIPINA,otras actividades de enfermeria,inyectables,2009-01-01,184,184
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2009-01-01,325,325
SAMAIPATA,otras actividades de enfermeria,inyectables,2009-01-01,460,460
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2009-01-01,49,49
SAN ANDRES,otras actividades de enfermeria,inyectables,2009-01-01,535,535
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2009-01-01,59,59
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2009-01-01,53,53
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2009-01-01,316,316
SAN BENITO,otras actividades de enfermeria,inyectables,2009-01-01,217,217
SAN BORJA,otras actividades de enfermeria,inyectables,2009-01-01,1675,1675
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2009-01-01,617,617
SAN CARLOS,otras actividades de enfermeria,inyectables,2009-01-01,2812,2812
SAN IGNACIO,otras actividades de enfermeria,inyectables,2009-01-01,1034,1034
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2009-01-01,8777,8777
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2009-01-01,139,139
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2009-01-01,809,809
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2009-01-01,418,418
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2009-01-01,1243,1243
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2009-01-01,1761,1761
SAN JULIAN,otras actividades de enfermeria,inyectables,2009-01-01,2400,2400
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2009-01-01,202,202
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2009-01-01,796,796
SAN LUCAS,otras actividades de enfermeria,inyectables,2009-01-01,1553,1553
SAN MATIAS,otras actividades de enfermeria,inyectables,2009-01-01,711,711
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2009-01-01,1795,1795
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2009-01-01,209,209
SAN PEDRO,otras actividades de enfermeria,inyectables,2009-01-01,2438,2438
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2009-01-01,322,322
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2009-01-01,73,73
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2009-01-01,20,20
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2009-01-01,44,44
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2009-01-01,18,18
SAN RAFAEL,otras actividades de enfermeria,inyectables,2009-01-01,928,928
SAN RAMON,otras actividades de enfermeria,inyectables,2009-01-01,797,797
SAN RAMON,otras actividades de enfermeria,inyectables,2009-01-01,1300,1300
SANTA ANA,otras actividades de enfermeria,inyectables,2009-01-01,1913,1913
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2009-01-01,113288,113288
SANTA ROSA,otras actividades de enfermeria,inyectables,2009-01-01,464,464
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2009-01-01,739,739
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2009-01-01,15,15
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2009-01-01,508,508
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2009-01-01,66,66
SANTIVAÑES,otras actividades de enfermeria,inyectables,2009-01-01,229,229
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2009-01-01,81,81
SAPAHAQUI,otras actividades de enfermeria,inyectables,2009-01-01,109,109
SENA,otras actividades de enfermeria,inyectables,2009-01-01,151,151
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2009-01-01,202,202
SICAYA,otras actividades de enfermeria,inyectables,2009-01-01,22,22
SIPE SIPE,otras actividades de enfermeria,inyectables,2009-01-01,530,530
SOPACHUY,otras actividades de enfermeria,inyectables,2009-01-01,312,312
SORACACHI,otras actividades de enfermeria,inyectables,2009-01-01,88,88
SORATA,otras actividades de enfermeria,inyectables,2009-01-01,292,292
SUCRE,otras actividades de enfermeria,inyectables,2009-01-01,46084,46084
TACACHI,otras actividades de enfermeria,inyectables,2009-01-01,1,1
TACACOMA,otras actividades de enfermeria,inyectables,2009-01-01,195,195
TACOBAMBA,otras actividades de enfermeria,inyectables,2009-01-01,88,88
TACOPAYA,otras actividades de enfermeria,inyectables,2009-01-01,95,95
TAHUA,otras actividades de enfermeria,inyectables,2009-01-01,42,42
TAPACARI,otras actividades de enfermeria,inyectables,2009-01-01,348,348
TARABUCO,otras actividades de enfermeria,inyectables,2009-01-01,1247,1247
TARACO,otras actividades de enfermeria,inyectables,2009-01-01,28,28
TARATA,otras actividades de enfermeria,inyectables,2009-01-01,158,158
TARIJA,otras actividades de enfermeria,inyectables,2009-01-01,50342,50342
TARVITA,otras actividades de enfermeria,inyectables,2009-01-01,786,786
TEOPONTE,otras actividades de enfermeria,inyectables,2009-01-01,266,266
TIAWANACU,otras actividades de enfermeria,inyectables,2009-01-01,149,149
TINGUIPAYA,otras actividades de enfermeria,inyectables,2009-01-01,291,291
TIPUANI,otras actividades de enfermeria,inyectables,2009-01-01,386,386
TIQUIPAYA,otras actividades de enfermeria,inyectables,2009-01-01,525,525
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2009-01-01,3057,3057
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2009-01-01,17,17
TOCO,otras actividades de enfermeria,inyectables,2009-01-01,142,142
TODOS SANTOS,otras actividades de enfermeria,inyectables,2009-01-01,29,29
TOLATA,otras actividades de enfermeria,inyectables,2009-01-01,191,191
TOLEDO,otras actividades de enfermeria,inyectables,2009-01-01,119,119
TOMAVE,otras actividades de enfermeria,inyectables,2009-01-01,405,405
TOMINA,otras actividades de enfermeria,inyectables,2009-01-01,622,622
TORO TORO,otras actividades de enfermeria,inyectables,2009-01-01,307,307
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2009-01-01,229,229
TOTORA(ORR),otras actividades de enfermeria,inyectables,2009-01-01,77,77
TRIGAL,otras actividades de enfermeria,inyectables,2009-01-01,184,184
TRINIDAD,otras actividades de enfermeria,inyectables,2009-01-01,26010,26010
TUPIZA,otras actividades de enfermeria,inyectables,2009-01-01,3708,3708
TURCO,otras actividades de enfermeria,inyectables,2009-01-01,179,179
UMALA,otras actividades de enfermeria,inyectables,2009-01-01,36,36
UNCIA,otras actividades de enfermeria,inyectables,2009-01-01,7127,7127
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2009-01-01,959,959
URUBICHA,otras actividades de enfermeria,inyectables,2009-01-01,441,441
UYUNI,otras actividades de enfermeria,inyectables,2009-01-01,7269,7269
VACAS,otras actividades de enfermeria,inyectables,2009-01-01,300,300
VALLEGRANDE,otras actividades de enfermeria,inyectables,2009-01-01,2549,2549
VIACHA,otras actividades de enfermeria,inyectables,2009-01-01,3383,3383
VILA VILA,otras actividades de enfermeria,inyectables,2009-01-01,106,106
VILLA MONTES,otras actividades de enfermeria,inyectables,2009-01-01,6672,6672
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2009-01-01,69,69
VILLA RIVERO,otras actividades de enfermeria,inyectables,2009-01-01,108,108
VILLA SERRANO,otras actividades de enfermeria,inyectables,2009-01-01,421,421
VILLA TUNARI,otras actividades de enfermeria,inyectables,2009-01-01,1555,1555
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2009-01-01,372,372
VILLAZON,otras actividades de enfermeria,inyectables,2009-01-01,5570,5570
VINTO,otras actividades de enfermeria,inyectables,2009-01-01,159,159
VITICHI,otras actividades de enfermeria,inyectables,2009-01-01,215,215
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2009-01-01,31,31
WARNES,otras actividades de enfermeria,inyectables,2009-01-01,1278,1278
YACO,otras actividades de enfermeria,inyectables,2009-01-01,23,23
YACUIBA,otras actividades de enfermeria,inyectables,2009-01-01,24919,24919
YAMPARAEZ,otras actividades de enfermeria,inyectables,2009-01-01,378,378
YANACACHI,otras actividades de enfermeria,inyectables,2009-01-01,133,133
YAPACANI,otras actividades de enfermeria,inyectables,2009-01-01,1528,1528
YOCALLA,otras actividades de enfermeria,inyectables,2009-01-01,224,224
YOTALA,otras actividades de enfermeria,inyectables,2009-01-01,443,443
YUNCHARA,otras actividades de enfermeria,inyectables,2009-01-01,333,333
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2009-01-01,346,346
ACACIO,otras actividades de enfermeria,inyectables,2009-02-01,156,156
ACHACACHI,otras actividades de enfermeria,inyectables,2009-02-01,861,861
ACHOCALLA,otras actividades de enfermeria,inyectables,2009-02-01,65,65
AIQUILE,otras actividades de enfermeria,inyectables,2009-02-01,957,957
ALALAY,otras actividades de enfermeria,inyectables,2009-02-01,40,40
ALCALA,otras actividades de enfermeria,inyectables,2009-02-01,224,224
ANCORAIMES,otras actividades de enfermeria,inyectables,2009-02-01,230,230
ANDAMARCA,otras actividades de enfermeria,inyectables,2009-02-01,92,92
ANTEQUERA,otras actividades de enfermeria,inyectables,2009-02-01,45,45
ANZALDO,otras actividades de enfermeria,inyectables,2009-02-01,121,121
APOLO,otras actividades de enfermeria,inyectables,2009-02-01,661,661
ARAMPAMPA,otras actividades de enfermeria,inyectables,2009-02-01,124,124
ARANI,otras actividades de enfermeria,inyectables,2009-02-01,181,181
ARBIETO,otras actividades de enfermeria,inyectables,2009-02-01,164,164
ARQUE,otras actividades de enfermeria,inyectables,2009-02-01,139,139
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2009-02-01,4263,4263
ATOCHA,otras actividades de enfermeria,inyectables,2009-02-01,582,582
AUCAPATA,otras actividades de enfermeria,inyectables,2009-02-01,52,52
AYATA,otras actividades de enfermeria,inyectables,2009-02-01,46,46
AYO AYO,otras actividades de enfermeria,inyectables,2009-02-01,57,57
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2009-02-01,709,709
AZURDUY,otras actividades de enfermeria,inyectables,2009-02-01,448,448
BATALLAS,otras actividades de enfermeria,inyectables,2009-02-01,282,282
BAURES,otras actividades de enfermeria,inyectables,2009-02-01,472,472
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2009-02-01,14,14
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2009-02-01,36,36
BELLA FLOR,otras actividades de enfermeria,inyectables,2009-02-01,53,53
BERMEJO,otras actividades de enfermeria,inyectables,2009-02-01,10308,10308
BETANZOS,otras actividades de enfermeria,inyectables,2009-02-01,1296,1296
BOLIVAR,otras actividades de enfermeria,inyectables,2009-02-01,72,72
BOLPEBRA,otras actividades de enfermeria,inyectables,2009-02-01,79,79
BOYUIBE,otras actividades de enfermeria,inyectables,2009-02-01,503,503
BUENA VISTA,otras actividades de enfermeria,inyectables,2009-02-01,424,424
CABEZAS,otras actividades de enfermeria,inyectables,2009-02-01,1265,1265
CAIROMA,otras actividades de enfermeria,inyectables,2009-02-01,300,300
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2009-02-01,248,248
CAJUATA,otras actividades de enfermeria,inyectables,2009-02-01,288,288
CALACOTO,otras actividades de enfermeria,inyectables,2009-02-01,29,29
CALAMARCA,otras actividades de enfermeria,inyectables,2009-02-01,91,91
CAMARGO,otras actividades de enfermeria,inyectables,2009-02-01,1518,1518
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2009-02-01,133,133
CAMIRI,otras actividades de enfermeria,inyectables,2009-02-01,8719,8719
CAPINOTA,otras actividades de enfermeria,inyectables,2009-02-01,599,599
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2009-02-01,78,78
CARACOLLO,otras actividades de enfermeria,inyectables,2009-02-01,409,409
CARANAVI,otras actividades de enfermeria,inyectables,2009-02-01,2806,2806
CARANGAS,otras actividades de enfermeria,inyectables,2009-02-01,4,4
CARAPARI,otras actividades de enfermeria,inyectables,2009-02-01,821,821
CARIPUYO,otras actividades de enfermeria,inyectables,2009-02-01,146,146
