municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
CARACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
CATACORA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,9,9
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
CHARAÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,5,5
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
CHUA COCANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,4,4
CLIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,8,8
COLOMI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,12,12
COLQUENCHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,6,6
COMBAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
CONCEPCION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
COPACABANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
COROICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,4,4
CORQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,5,5
COTOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,5,5
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
CURVA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
DESAGUADERO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
EL CHORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
EL VILLAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
HUARINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
HUMANATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,4,4
ICHOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
ICLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
INCAHUASI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
INGAVI (HUMAITA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
IXIAMAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,5,5
LA ASUNTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,10,10
LAJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
LORETO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
LURIBAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
MACHACAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
MALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
MINEROS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,11,11
MOJINETE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,5,5
ORURO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,7,7
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,6,6
PAZÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,4,4
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,24,24
POJO (CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
PORCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,6,6
POTOSI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,12,12
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,4,4
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,6,6
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
PUNA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
PUNATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
RAVELO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,6,6
REYES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,4,4
RIBERALTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
SACACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SAN AGUSTIN,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SAN BENITO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SAN JAVIER(STC),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,14,14
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,19,19
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,4,4
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
SICAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SORATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
SUCRE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,4,4
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,7,7
TACOPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,11,11
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
TARACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
TARATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
TARVITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
TOLEDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
TOMAVE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,3,3
TORO TORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,4,4
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
UMALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,5,5
UNCIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,5,5
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,4,4
VIACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
VILA VILA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,4,4
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,6,6
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,4,4
VILLAZON,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,5,5
YOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
YOTALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-01-01,2,2
ACACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
ACHACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,10,10
ACHOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,8,8
AIQUILE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
ALALAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
ANDAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
ANTEQUERA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,4,4
ARQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,8,8
AUCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
AYATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,9,9
BATALLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,6,6
BERMEJO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,7,7
BOLIVAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,4,4
CALAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
CAMARGO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
CAMIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
CARACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,5,5
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
CATACORA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,4,4
CHACARILLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,10,10
CHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,4,4
CHARAÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
CHIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,6,6
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,7,7
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,7,7
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,15,15
COLQUENCHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
COMANCHE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
COMBAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
CONCEPCION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
COPACABANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
COROICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
CORQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,4,4
COTOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
CURVA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
EL CHORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,4,4
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
FERNANDEZ ALONSO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,4,4
GUANAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
GUAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
GUTIERREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
HUACARETA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
HUARINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
HUATAJATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
HUMANATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
ICHOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,4,4
ICLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
IXIAMAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
LA ASUNTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,8,8
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,4,4
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
MACHACAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,4,4
MONTERO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,17,17
MOROCHATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
NAZACARA DE PACAJES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,10,10
ORURO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
PADCAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,5,5
PAILON,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,5,5
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,6,6
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,7,7
PAZÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,12,12
POROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
PORVENIR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
POTOSI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
PRESTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,15,15
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,4,4
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
REYES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
RIBERALTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
SACABA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,7,7
SAN AGUSTIN,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
SAN ANDRES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
SAN BENITO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,3,3
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,2,2
SAN CARLOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2020-02-01,1,1
