municipality,group,variable,month,Curaciones y/o suturas,TOTAL
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,701,701
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,235,235
HUARINA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,20,20
HUATAJATA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,65,65
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,18,18
HUMANATA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,6,6
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,7,7
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,36,36
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,98,98
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,8,8
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,33,33
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,144,144
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,69,69
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,89,89
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,279,279
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,1035,1035
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,29819,29819
LA RIVERA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,3,3
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,83,83
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,50,50
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,15,15
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,3,3
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,458,458
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,16,16
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,29,29
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,34,34
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,58,58
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,47,47
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,403,403
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,345,345
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,7,7
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,75,75
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,34,34
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,9,9
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,120,120
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,23,23
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,5,5
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,31,31
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,356,356
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,3149,3149
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,3,3
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,68,68
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,17,17
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,17,17
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,23,23
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,152,152
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,76,76
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,7623,7623
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,241,241
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,129,129
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,375,375
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,48,48
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,171,171
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,12,12
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,95,95
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,48,48
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,24,24
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,93,93
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,50,50
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,18,18
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,79,79
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,65,65
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,77,77
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,189,189
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,61,61
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,42,42
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,139,139
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,1242,1242
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,86,86
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,3,3
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,5755,5755
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,31,31
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,2,2
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,82,82
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,40,40
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,53,53
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,60,60
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,37,37
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,124,124
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,26,26
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,17,17
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,178,178
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,408,408
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,151,151
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,710,710
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,42,42
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,1916,1916
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,130,130
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,16,16
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,13,13
REYES,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,186,186
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,1975,1975
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,307,307
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,301,301
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,30,30
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,1739,1739
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,12,12
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,51,51
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,89,89
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,86,86
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,148,148
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,12,12
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,21,21
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,28,28
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,6,6
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,48,48
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,153,153
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,690,690
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,41,41
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,451,451
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,471,471
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,1493,1493
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,11,11
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,204,204
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,163,163
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,520,520
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,146,146
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,625,625
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,11,11
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,246,246
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,105,105
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,147,147
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,131,131
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,14,14
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,61,61
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,45,45
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,27,27
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,8,8
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,59,59
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,13,13
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,76,76
SAN RAMON BENI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,115,115
SAN RAMON SCZ,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,260,260
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,429,429
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,26061,26061
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,113,113
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,183,183
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,10,10
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,82,82
SANTIAGO DE HUATA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,21,21
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,8,8
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,89,89
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,27,27
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,82,82
SENA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,47,47
SHINAOTA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,205,205
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,111,111
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,33,33
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,240,240
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,39,39
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,25,25
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,17,17
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,7750,7750
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,18,18
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,10,10
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,22,22
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,4,4
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,45,45
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,83,83
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,59,59
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,170,170
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,14872,14872
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,49,49
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,35,35
TIAWANACU,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,66,66
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,24,24
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,121,121
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,344,344
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,103,103
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,12,12
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,81,81
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,16,16
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,109,109
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,23,23
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,84,84
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,104,104
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,18,18
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,85,85
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,30,30
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,47,47
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,8089,8089
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,1074,1074
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,18,18
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,54,54
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,241,241
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,235,235
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,46,46
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,523,523
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,65,65
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,469,469
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,549,549
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,12,12
VILLA CHARCAS,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,70,70
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,1157,1157
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,12,12
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,85,85
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,98,98
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,718,718
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2015-01-01,31,31
