municipality,group,variable,month,Sueros,TOTAL
GUANAY,otras actividades de enfermeria,sueros,2011-01-01,71,71
GUAQUI,otras actividades de enfermeria,sueros,2011-01-01,3,3
GUAYARAMERIN,otras actividades de enfermeria,sueros,2011-01-01,2544,2544
GUTIERREZ,otras actividades de enfermeria,sueros,2011-01-01,43,43
HUACARETA,otras actividades de enfermeria,sueros,2011-01-01,89,89
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2011-01-01,4,4
HUACHACALLA,otras actividades de enfermeria,sueros,2011-01-01,4,4
HUANUNI,otras actividades de enfermeria,sueros,2011-01-01,391,391
HUARACAJE,otras actividades de enfermeria,sueros,2011-01-01,16,16
HUARINA,otras actividades de enfermeria,sueros,2011-01-01,9,9
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2011-01-01,4,4
HUMANATA,otras actividades de enfermeria,sueros,2011-01-01,4,4
ICHOCA,otras actividades de enfermeria,sueros,2011-01-01,2,2
ICLA,otras actividades de enfermeria,sueros,2011-01-01,28,28
INCAHUASI,otras actividades de enfermeria,sueros,2011-01-01,20,20
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2011-01-01,25,25
INQUISIVI,otras actividades de enfermeria,sueros,2011-01-01,10,10
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2011-01-01,45,45
IXIAMAS,otras actividades de enfermeria,sueros,2011-01-01,29,29
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2011-01-01,36,36
LA ASUNTA,otras actividades de enfermeria,sueros,2011-01-01,33,33
LA GUARDIA,otras actividades de enfermeria,sueros,2011-01-01,275,275
LA PAZ,otras actividades de enfermeria,sueros,2011-01-01,51408,51408
LAGUNILLAS,otras actividades de enfermeria,sueros,2011-01-01,26,26
LAJA,otras actividades de enfermeria,sueros,2011-01-01,20,20
LAS CARRERAS,otras actividades de enfermeria,sueros,2011-01-01,25,25
LLALLAGUA,otras actividades de enfermeria,sueros,2011-01-01,248,248
LLICA,otras actividades de enfermeria,sueros,2011-01-01,9,9
LORETO,otras actividades de enfermeria,sueros,2011-01-01,23,23
LURIBAY,otras actividades de enfermeria,sueros,2011-01-01,18,18
MACHACAMARCA,otras actividades de enfermeria,sueros,2011-01-01,18,18
MACHARETI,otras actividades de enfermeria,sueros,2011-01-01,32,32
MAGDALENA,otras actividades de enfermeria,sueros,2011-01-01,215,215
MAIRANA,otras actividades de enfermeria,sueros,2011-01-01,143,143
MALLA,otras actividades de enfermeria,sueros,2011-01-01,2,2
MAPIRI,otras actividades de enfermeria,sueros,2011-01-01,31,31
MECAPACA,otras actividades de enfermeria,sueros,2011-01-01,2,2
MINEROS,otras actividades de enfermeria,sueros,2011-01-01,10,10
MIZQUE,otras actividades de enfermeria,sueros,2011-01-01,136,136
MOCOMOCO,otras actividades de enfermeria,sueros,2011-01-01,1,1
MOJINETE,otras actividades de enfermeria,sueros,2011-01-01,1,1
MOJOCOYA,otras actividades de enfermeria,sueros,2011-01-01,16,16
MONTEAGUDO,otras actividades de enfermeria,sueros,2011-01-01,889,889
MONTERO,otras actividades de enfermeria,sueros,2011-01-01,6104,6104
MORO MORO,otras actividades de enfermeria,sueros,2011-01-01,8,8
MOROCHATA,otras actividades de enfermeria,sueros,2011-01-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2011-01-01,18,18
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2011-01-01,55,55
OCURI,otras actividades de enfermeria,sueros,2011-01-01,21,21
OKINAWA,otras actividades de enfermeria,sueros,2011-01-01,51,51
OMEREQUE,otras actividades de enfermeria,sueros,2011-01-01,41,41
ORURO,otras actividades de enfermeria,sueros,2011-01-01,15003,15003
PADCAYA,otras actividades de enfermeria,sueros,2011-01-01,100,100
PADILLA,otras actividades de enfermeria,sueros,2011-01-01,401,401
PAILON,otras actividades de enfermeria,sueros,2011-01-01,251,251
PALCA,otras actividades de enfermeria,sueros,2011-01-01,6,6
PALOS BLANCOS,otras actividades de enfermeria,sueros,2011-01-01,166,166
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2011-01-01,10,10
PAMPA GRANDE,otras actividades de enfermeria,sueros,2011-01-01,8,8
PASORAPA,otras actividades de enfermeria,sueros,2011-01-01,7,7
PATACAMAYA,otras actividades de enfermeria,sueros,2011-01-01,20,20
PAZÑA,otras actividades de enfermeria,sueros,2011-01-01,31,31
PELECHUCO,otras actividades de enfermeria,sueros,2011-01-01,9,9
POCOATA,otras actividades de enfermeria,sueros,2011-01-01,14,14
POCONA,otras actividades de enfermeria,sueros,2011-01-01,31,31
POJO (CBBA),otras actividades de enfermeria,sueros,2011-01-01,26,26
POOPO,otras actividades de enfermeria,sueros,2011-01-01,10,10
PORCO,otras actividades de enfermeria,sueros,2011-01-01,19,19
POROMA,otras actividades de enfermeria,sueros,2011-01-01,44,44
PORONGO,otras actividades de enfermeria,sueros,2011-01-01,14,14
PORTACHUELO,otras actividades de enfermeria,sueros,2011-01-01,715,715
PORVENIR,otras actividades de enfermeria,sueros,2011-01-01,31,31
POSTRER VALLE,otras actividades de enfermeria,sueros,2011-01-01,6,6
POTOSI,otras actividades de enfermeria,sueros,2011-01-01,7121,7121
PRESTO,otras actividades de enfermeria,sueros,2011-01-01,25,25
PUCARA,otras actividades de enfermeria,sueros,2011-01-01,3,3
PUCARANI,otras actividades de enfermeria,sueros,2011-01-01,9,9
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2011-01-01,9,9
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2011-01-01,31,31
PUERTO PEREZ,otras actividades de enfermeria,sueros,2011-01-01,5,5
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2011-01-01,55,55
PUERTO RICO,otras actividades de enfermeria,sueros,2011-01-01,36,36
PUERTO SILES,otras actividades de enfermeria,sueros,2011-01-01,8,8
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2011-01-01,332,332
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2011-01-01,6351,6351
PUNA,otras actividades de enfermeria,sueros,2011-01-01,56,56
PUNATA,otras actividades de enfermeria,sueros,2011-01-01,356,356
QUIABAYA,otras actividades de enfermeria,sueros,2011-01-01,3,3
QUILLACOLLO,otras actividades de enfermeria,sueros,2011-01-01,444,444
QUIME,otras actividades de enfermeria,sueros,2011-01-01,5,5
QUIRUSILLAS,otras actividades de enfermeria,sueros,2011-01-01,14,14
RAVELO,otras actividades de enfermeria,sueros,2011-01-01,43,43
REYES,otras actividades de enfermeria,sueros,2011-01-01,152,152
RIBERALTA,otras actividades de enfermeria,sueros,2011-01-01,3269,3269
ROBORE,otras actividades de enfermeria,sueros,2011-01-01,207,207
RURRENABAQUE,otras actividades de enfermeria,sueros,2011-01-01,11,11
SABAYA,otras actividades de enfermeria,sueros,2011-01-01,12,12
SACABA,otras actividades de enfermeria,sueros,2011-01-01,679,679
SACABAMBA,otras actividades de enfermeria,sueros,2011-01-01,20,20
SACACA,otras actividades de enfermeria,sueros,2011-01-01,27,27
SAIPINA,otras actividades de enfermeria,sueros,2011-01-01,19,19
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2011-01-01,24,24
SAMAIPATA,otras actividades de enfermeria,sueros,2011-01-01,88,88
SAN AGUSTIN,otras actividades de enfermeria,sueros,2011-01-01,6,6
SAN ANDRES,otras actividades de enfermeria,sueros,2011-01-01,5,5
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2011-01-01,3,3
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2011-01-01,7,7
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2011-01-01,14,14
SAN BENITO,otras actividades de enfermeria,sueros,2011-01-01,13,13
SAN BORJA,otras actividades de enfermeria,sueros,2011-01-01,68,68
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2011-01-01,430,430
SAN CARLOS,otras actividades de enfermeria,sueros,2011-01-01,276,276
SAN IGNACIO,otras actividades de enfermeria,sueros,2011-01-01,95,95
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2011-01-01,1116,1116
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2011-01-01,10,10
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2011-01-01,4,4
SAN JOAQUIN,otras actividades de enfermeria,sueros,2011-01-01,136,136
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2011-01-01,318,318
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2011-01-01,152,152
SAN JULIAN,otras actividades de enfermeria,sueros,2011-01-01,133,133
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2011-01-01,20,20
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2011-01-01,91,91
SAN LUCAS,otras actividades de enfermeria,sueros,2011-01-01,131,131
SAN MATIAS,otras actividades de enfermeria,sueros,2011-01-01,86,86
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2011-01-01,46,46
SAN PABLO DE LIPEZ,otras actividades de enfermeria,sueros,2011-01-01,4,4
SAN PEDRO,otras actividades de enfermeria,sueros,2011-01-01,80,80
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2011-01-01,36,36
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2011-01-01,11,11
SAN PEDRO DE QUEMES,otras actividades de enfermeria,sueros,2011-01-01,2,2
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2011-01-01,16,16
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2011-01-01,4,4
SAN RAFAEL,otras actividades de enfermeria,sueros,2011-01-01,55,55
SAN RAMON BENI,otras actividades de enfermeria,sueros,2011-01-01,113,113
SAN RAMON SCZ,otras actividades de enfermeria,sueros,2011-01-01,77,77
SANTA ANA,otras actividades de enfermeria,sueros,2011-01-01,389,389
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2011-01-01,33606,33606
SANTA ROSA,otras actividades de enfermeria,sueros,2011-01-01,126,126
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2011-01-01,58,58
SANTIAGO DE CALLAPA,otras actividades de enfermeria,sueros,2011-01-01,2,2
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2011-01-01,40,40
SANTIAGO DE HUATA,otras actividades de enfermeria,sueros,2011-01-01,4,4
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2011-01-01,9,9
SANTIVAÑES,otras actividades de enfermeria,sueros,2011-01-01,7,7
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2011-01-01,3,3
SAPAHAQUI,otras actividades de enfermeria,sueros,2011-01-01,12,12
SENA,otras actividades de enfermeria,sueros,2011-01-01,14,14
SHINAOTA,otras actividades de enfermeria,sueros,2011-01-01,411,411
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2011-01-01,21,21
SICAYA,otras actividades de enfermeria,sueros,2011-01-01,4,4
SIPE SIPE,otras actividades de enfermeria,sueros,2011-01-01,15,15
SOPACHUY,otras actividades de enfermeria,sueros,2011-01-01,31,31
SORACACHI,otras actividades de enfermeria,sueros,2011-01-01,12,12
SORATA,otras actividades de enfermeria,sueros,2011-01-01,14,14
SUCRE,otras actividades de enfermeria,sueros,2011-01-01,8790,8790
TACACOMA,otras actividades de enfermeria,sueros,2011-01-01,13,13
TACOBAMBA,otras actividades de enfermeria,sueros,2011-01-01,11,11
TACOPAYA,otras actividades de enfermeria,sueros,2011-01-01,17,17
TAPACARI,otras actividades de enfermeria,sueros,2011-01-01,19,19
TARABUCO,otras actividades de enfermeria,sueros,2011-01-01,252,252
TARACO,otras actividades de enfermeria,sueros,2011-01-01,9,9
TARATA,otras actividades de enfermeria,sueros,2011-01-01,10,10
TARIJA,otras actividades de enfermeria,sueros,2011-01-01,19595,19595
TARVITA,otras actividades de enfermeria,sueros,2011-01-01,63,63
TEOPONTE,otras actividades de enfermeria,sueros,2011-01-01,27,27
TIAWANACU,otras actividades de enfermeria,sueros,2011-01-01,10,10
TINGUIPAYA,otras actividades de enfermeria,sueros,2011-01-01,22,22
TIPUANI,otras actividades de enfermeria,sueros,2011-01-01,45,45
TIQUIPAYA,otras actividades de enfermeria,sueros,2011-01-01,19,19
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2011-01-01,17,17
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,sueros,2011-01-01,6,6
TOCO,otras actividades de enfermeria,sueros,2011-01-01,9,9
TODOS SANTOS,otras actividades de enfermeria,sueros,2011-01-01,1,1
TOLATA,otras actividades de enfermeria,sueros,2011-01-01,10,10
TOLEDO,otras actividades de enfermeria,sueros,2011-01-01,23,23
TOMAVE,otras actividades de enfermeria,sueros,2011-01-01,74,74
TOMINA,otras actividades de enfermeria,sueros,2011-01-01,39,39
TORO TORO,otras actividades de enfermeria,sueros,2011-01-01,19,19
TOTORA(CBBA),otras actividades de enfermeria,sueros,2011-01-01,31,31
TOTORA(ORR),otras actividades de enfermeria,sueros,2011-01-01,3,3
TRIGAL,otras actividades de enfermeria,sueros,2011-01-01,12,12
TRINIDAD,otras actividades de enfermeria,sueros,2011-01-01,10065,10065
TUPIZA,otras actividades de enfermeria,sueros,2011-01-01,1272,1272
TURCO,otras actividades de enfermeria,sueros,2011-01-01,7,7
UMALA,otras actividades de enfermeria,sueros,2011-01-01,5,5
UNCIA,otras actividades de enfermeria,sueros,2011-01-01,20,20
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2011-01-01,441,441
URUBICHA,otras actividades de enfermeria,sueros,2011-01-01,23,23
UYUNI,otras actividades de enfermeria,sueros,2011-01-01,605,605
VACAS,otras actividades de enfermeria,sueros,2011-01-01,9,9
VALLEGRANDE,otras actividades de enfermeria,sueros,2011-01-01,573,573
VIACHA,otras actividades de enfermeria,sueros,2011-01-01,669,669
VILA VILA,otras actividades de enfermeria,sueros,2011-01-01,7,7
VILLA CHARCAS,otras actividades de enfermeria,sueros,2011-01-01,25,25
VILLA MONTES,otras actividades de enfermeria,sueros,2011-01-01,1352,1352
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2011-01-01,29,29
VILLA RIVERO,otras actividades de enfermeria,sueros,2011-01-01,9,9
VILLA SERRANO,otras actividades de enfermeria,sueros,2011-01-01,54,54
VILLA TUNARI,otras actividades de enfermeria,sueros,2011-01-01,241,241
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2011-01-01,14,14
VILLAZON,otras actividades de enfermeria,sueros,2011-01-01,985,985
VINTO,otras actividades de enfermeria,sueros,2011-01-01,21,21
VITICHI,otras actividades de enfermeria,sueros,2011-01-01,17,17
WALDO BALLIVIAN,otras actividades de enfermeria,sueros,2011-01-01,3,3
WARNES,otras actividades de enfermeria,sueros,2011-01-01,148,148
YACO,otras actividades de enfermeria,sueros,2011-01-01,12,12
YACUIBA,otras actividades de enfermeria,sueros,2011-01-01,2881,2881
YAMPARAEZ,otras actividades de enfermeria,sueros,2011-01-01,31,31
YANACACHI,otras actividades de enfermeria,sueros,2011-01-01,13,13
YAPACANI,otras actividades de enfermeria,sueros,2011-01-01,217,217
YOCALLA,otras actividades de enfermeria,sueros,2011-01-01,20,20
YOTALA,otras actividades de enfermeria,sueros,2011-01-01,27,27
YUNCHARA,otras actividades de enfermeria,sueros,2011-01-01,31,31
ZUDAÑEZ,otras actividades de enfermeria,sueros,2011-01-01,62,62
ACACIO,otras actividades de enfermeria,sueros,2011-02-01,13,13
ACHACACHI,otras actividades de enfermeria,sueros,2011-02-01,46,46
ACHOCALLA,otras actividades de enfermeria,sueros,2011-02-01,5,5
AIQUILE,otras actividades de enfermeria,sueros,2011-02-01,63,63
ALALAY,otras actividades de enfermeria,sueros,2011-02-01,5,5
ALCALA,otras actividades de enfermeria,sueros,2011-02-01,9,9
ALTO BENI,otras actividades de enfermeria,sueros,2011-02-01,8,8
ANCORAIMES,otras actividades de enfermeria,sueros,2011-02-01,9,9
ANDAMARCA,otras actividades de enfermeria,sueros,2011-02-01,29,29
ANTEQUERA,otras actividades de enfermeria,sueros,2011-02-01,14,14
ANZALDO,otras actividades de enfermeria,sueros,2011-02-01,15,15
APOLO,otras actividades de enfermeria,sueros,2011-02-01,27,27
ARAMPAMPA,otras actividades de enfermeria,sueros,2011-02-01,5,5
ARANI,otras actividades de enfermeria,sueros,2011-02-01,17,17
ARBIETO,otras actividades de enfermeria,sueros,2011-02-01,12,12
ARQUE,otras actividades de enfermeria,sueros,2011-02-01,13,13
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2011-02-01,561,561
ATOCHA,otras actividades de enfermeria,sueros,2011-02-01,301,301
AUCAPATA,otras actividades de enfermeria,sueros,2011-02-01,1,1
AYATA,otras actividades de enfermeria,sueros,2011-02-01,6,6
AYO AYO,otras actividades de enfermeria,sueros,2011-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2011-02-01,160,160
AZURDUY,otras actividades de enfermeria,sueros,2011-02-01,25,25
BATALLAS,otras actividades de enfermeria,sueros,2011-02-01,12,12
BAURES,otras actividades de enfermeria,sueros,2011-02-01,64,64
BELEN DE ANDAMARCA,otras actividades de enfermeria,sueros,2011-02-01,2,2
BELEN DE URMIRI,otras actividades de enfermeria,sueros,2011-02-01,1,1
BELLA FLOR,otras actividades de enfermeria,sueros,2011-02-01,5,5
BERMEJO,otras actividades de enfermeria,sueros,2011-02-01,876,876
BETANZOS,otras actividades de enfermeria,sueros,2011-02-01,66,66
BOLIVAR,otras actividades de enfermeria,sueros,2011-02-01,2,2
BOLPEBRA,otras actividades de enfermeria,sueros,2011-02-01,13,13
BOYUIBE,otras actividades de enfermeria,sueros,2011-02-01,70,70
BUENA VISTA,otras actividades de enfermeria,sueros,2011-02-01,39,39
CABEZAS,otras actividades de enfermeria,sueros,2011-02-01,185,185
CAIROMA,otras actividades de enfermeria,sueros,2011-02-01,41,41
"CAIZA ""D""",otras actividades de enfermeria,sueros,2011-02-01,12,12
CAJUATA,otras actividades de enfermeria,sueros,2011-02-01,28,28
CALACOTO,otras actividades de enfermeria,sueros,2011-02-01,7,7
CALAMARCA,otras actividades de enfermeria,sueros,2011-02-01,13,13
CAMARGO,otras actividades de enfermeria,sueros,2011-02-01,105,105
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2011-02-01,23,23
CAMIRI,otras actividades de enfermeria,sueros,2011-02-01,1078,1078
CAPINOTA,otras actividades de enfermeria,sueros,2011-02-01,60,60
CAQUIAVIRI,otras actividades de enfermeria,sueros,2011-02-01,10,10
CARACOLLO,otras actividades de enfermeria,sueros,2011-02-01,14,14
CARANAVI,otras actividades de enfermeria,sueros,2011-02-01,1331,1331
CARANGAS,otras actividades de enfermeria,sueros,2011-02-01,1,1
CARAPARI,otras actividades de enfermeria,sueros,2011-02-01,54,54
CARIPUYO,otras actividades de enfermeria,sueros,2011-02-01,25,25
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2011-02-01,10,10
CATACORA,otras actividades de enfermeria,sueros,2011-02-01,2,2
CHALLAPATA,otras actividades de enfermeria,sueros,2011-02-01,91,91
CHAQUI,otras actividades de enfermeria,sueros,2011-02-01,9,9
CHARAGUA,otras actividades de enfermeria,sueros,2011-02-01,104,104
CHAYANTA,otras actividades de enfermeria,sueros,2011-02-01,50,50
CHIMORE,otras actividades de enfermeria,sueros,2011-02-01,31,31
CHOQUE COTA,otras actividades de enfermeria,sueros,2011-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2011-02-01,110,110
CHUMA,otras actividades de enfermeria,sueros,2011-02-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,sueros,2011-02-01,7,7
