,group,variable,month,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 50 a 59 anos,2018-01-01,64,66,2,6,66,72,138
AZURDUY,consulta externa,personas de 50 a 59 anos,2018-01-01,19,43,0,0,19,43,62
BATALLAS,consulta externa,personas de 50 a 59 anos,2018-01-01,15,24,7,3,22,27,49
BAURES,consulta externa,personas de 50 a 59 anos,2018-01-01,26,34,8,6,34,40,74
BELEN DE ANDAMARCA,consulta externa,personas de 50 a 59 anos,2018-01-01,1,4,1,0,2,4,6
BELEN DE URMIRI,consulta externa,personas de 50 a 59 anos,2018-01-01,2,3,0,0,2,3,5
BELLA FLOR,consulta externa,personas de 50 a 59 anos,2018-01-01,7,9,0,1,7,10,17
BERMEJO,consulta externa,personas de 50 a 59 anos,2018-01-01,290,381,48,68,338,449,787
BETANZOS,consulta externa,personas de 50 a 59 anos,2018-01-01,95,128,4,5,99,133,232
BOLIVAR,consulta externa,personas de 50 a 59 anos,2018-01-01,10,11,0,0,10,11,21
BOLPEBRA,consulta externa,personas de 50 a 59 anos,2018-01-01,9,9,22,26,31,35,66
BOYUIBE,consulta externa,personas de 50 a 59 anos,2018-01-01,9,14,2,6,11,20,31
BUENA VISTA,consulta externa,personas de 50 a 59 anos,2018-01-01,33,42,4,12,37,54,91
CABEZAS,consulta externa,personas de 50 a 59 anos,2018-01-01,142,148,10,21,152,169,321
CAIROMA,consulta externa,personas de 50 a 59 anos,2018-01-01,21,22,1,3,22,25,47
"CAIZA ""D""",consulta externa,personas de 50 a 59 anos,2018-01-01,34,62,1,0,35,62,97
CAJUATA,consulta externa,personas de 50 a 59 anos,2018-01-01,29,27,0,0,29,27,56
CALACOTO,consulta externa,personas de 50 a 59 anos,2018-01-01,13,8,0,1,13,9,22
CALAMARCA,consulta externa,personas de 50 a 59 anos,2018-01-01,35,40,7,2,42,42,84
CAMARGO,consulta externa,personas de 50 a 59 anos,2018-01-01,100,126,8,23,108,149,257
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 50 a 59 anos,2018-01-01,27,33,0,0,27,33,60
CAMIRI,consulta externa,personas de 50 a 59 anos,2018-01-01,298,415,66,116,364,531,895
CAPINOTA,consulta externa,personas de 50 a 59 anos,2018-01-01,39,49,20,32,59,81,140
CAQUIAVIRI,consulta externa,personas de 50 a 59 anos,2018-01-01,29,28,4,2,33,30,63
CARACOLLO,consulta externa,personas de 50 a 59 anos,2018-01-01,37,60,4,6,41,66,107
CARANAVI,consulta externa,personas de 50 a 59 anos,2018-01-01,142,138,58,45,200,183,383
CARANGAS,consulta externa,personas de 50 a 59 anos,2018-01-01,1,4,0,0,1,4,5
CARAPARI,consulta externa,personas de 50 a 59 anos,2018-01-01,119,153,13,24,132,177,309
CARIPUYO,consulta externa,personas de 50 a 59 anos,2018-01-01,8,11,1,0,9,11,20
CARMEN RIVERO TORREZ,consulta externa,personas de 50 a 59 anos,2018-01-01,22,32,3,11,25,43,68
CATACORA,consulta externa,personas de 50 a 59 anos,2018-01-01,10,2,1,0,11,2,13
CHACARILLA,consulta externa,personas de 50 a 59 anos,2018-01-01,1,6,0,0,1,6,7
CHALLAPATA,consulta externa,personas de 50 a 59 anos,2018-01-01,52,72,9,25,61,97,158
CHAQUI,consulta externa,personas de 50 a 59 anos,2018-01-01,23,38,1,2,24,40,64
CHARAGUA,consulta externa,personas de 50 a 59 anos,2018-01-01,76,80,5,10,81,90,171
CHARAÑA,consulta externa,personas de 50 a 59 anos,2018-01-01,8,5,0,2,8,7,15
CHAYANTA,consulta externa,personas de 50 a 59 anos,2018-01-01,69,62,8,3,77,65,142
CHIMORE,consulta externa,personas de 50 a 59 anos,2018-01-01,128,105,2,5,130,110,240
CHIPAYA,consulta externa,personas de 50 a 59 anos,2018-01-01,3,8,0,0,3,8,11
CHOQUE COTA,consulta externa,personas de 50 a 59 anos,2018-01-01,2,5,0,0,2,5,7
CHUA COCANI,consulta externa,personas de 50 a 59 anos,2018-01-01,4,1,3,13,7,14,21
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 50 a 59 anos,2018-01-01,39,65,9,17,48,82,130
CHUMA,consulta externa,personas de 50 a 59 anos,2018-01-01,35,22,1,1,36,23,59
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 50 a 59 anos,2018-01-01,24,12,2,2,26,14,40
CKOCHAS,consulta externa,personas de 50 a 59 anos,2018-01-01,37,76,1,1,38,77,115
CLIZA,consulta externa,personas de 50 a 59 anos,2018-01-01,31,47,7,27,38,74,112
COBIJA,consulta externa,personas de 50 a 59 anos,2018-01-01,254,300,198,149,452,449,901
COCAPATA,consulta externa,personas de 50 a 59 anos,2018-01-01,5,6,0,0,5,6,11
COCHABAMBA,consulta externa,personas de 50 a 59 anos,2018-01-01,4329,7235,3234,4505,7563,11740,19303
COIPASA,consulta externa,personas de 50 a 59 anos,2018-01-01,4,2,0,0,4,2,6
COLCAPIRHUA,consulta externa,personas de 50 a 59 anos,2018-01-01,65,127,32,35,97,162,259
"COLCHA ""K""",consulta externa,personas de 50 a 59 anos,2018-01-01,128,99,7,32,135,131,266
COLLANA,consulta externa,personas de 50 a 59 anos,2018-01-01,11,8,0,0,11,8,19
COLOMI,consulta externa,personas de 50 a 59 anos,2018-01-01,12,16,2,1,14,17,31
COLPA BELGICA,consulta externa,personas de 50 a 59 anos,2018-01-01,21,61,5,14,26,75,101
COLQUECHACA,consulta externa,personas de 50 a 59 anos,2018-01-01,28,33,14,5,42,38,80
COLQUENCHA,consulta externa,personas de 50 a 59 anos,2018-01-01,30,44,6,19,36,63,99
COLQUIRI,consulta externa,personas de 50 a 59 anos,2018-01-01,12,18,15,5,27,23,50
COMANCHE,consulta externa,personas de 50 a 59 anos,2018-01-01,3,3,0,0,3,3,6
COMARAPA,consulta externa,personas de 50 a 59 anos,2018-01-01,39,31,0,4,39,35,74
COMBAYA,consulta externa,personas de 50 a 59 anos,2018-01-01,0,2,0,0,0,2,2
CONCEPCION,consulta externa,personas de 50 a 59 anos,2018-01-01,36,40,3,7,39,47,86
COPACABANA,consulta externa,personas de 50 a 59 anos,2018-01-01,22,18,2,1,24,19,43
CORIPATA,consulta externa,personas de 50 a 59 anos,2018-01-01,29,25,16,6,45,31,76
CORO CORO,consulta externa,personas de 50 a 59 anos,2018-01-01,69,33,3,4,72,37,109
COROICO,consulta externa,personas de 50 a 59 anos,2018-01-01,37,56,11,18,48,74,122
CORQUE,consulta externa,personas de 50 a 59 anos,2018-01-01,10,9,1,0,11,9,20
COTAGAITA,consulta externa,personas de 50 a 59 anos,2018-01-01,137,162,16,32,153,194,347
COTOCA,consulta externa,personas de 50 a 59 anos,2018-01-01,33,82,7,7,40,89,129
CRUZ DE MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2018-01-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,consulta externa,personas de 50 a 59 anos,2018-01-01,73,67,11,18,84,85,169
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 50 a 59 anos,2018-01-01,1,5,0,1,1,6,7
CUEVO,consulta externa,personas de 50 a 59 anos,2018-01-01,23,60,3,15,26,75,101
CULPINA,consulta externa,personas de 50 a 59 anos,2018-01-01,27,59,6,6,33,65,98
CURAHUARA DE CARANGAS,consulta externa,personas de 50 a 59 anos,2018-01-01,4,16,0,5,4,21,25
CURVA,consulta externa,personas de 50 a 59 anos,2018-01-01,6,4,0,0,6,4,10
DESAGUADERO,consulta externa,personas de 50 a 59 anos,2018-01-01,5,12,1,3,6,15,21
EL ALTO,consulta externa,personas de 50 a 59 anos,2018-01-01,2001,3254,1106,2080,3107,5334,8441
EL CHORO,consulta externa,personas de 50 a 59 anos,2018-01-01,14,16,2,1,16,17,33
EL PUENTE(STC),consulta externa,personas de 50 a 59 anos,2018-01-01,52,64,1,0,53,64,117
EL PUENTE(TJA),consulta externa,personas de 50 a 59 anos,2018-01-01,67,118,7,13,74,131,205
EL TORNO,consulta externa,personas de 50 a 59 anos,2018-01-01,264,369,195,310,459,679,1138
EL VILLAR,consulta externa,personas de 50 a 59 anos,2018-01-01,64,73,0,0,64,73,137
ENTRE RIOS TRJ,consulta externa,personas de 50 a 59 anos,2018-01-01,137,202,6,21,143,223,366
ENTRE RIOS CBBA,consulta externa,personas de 50 a 59 anos,2018-01-01,80,75,7,4,87,79,166
ESCARA,consulta externa,personas de 50 a 59 anos,2018-01-01,1,0,0,0,1,0,1
ESCOMA,consulta externa,personas de 50 a 59 anos,2018-01-01,12,7,3,5,15,12,27
ESMERALDA,consulta externa,personas de 50 a 59 anos,2018-01-01,3,5,0,0,3,5,8
EUCALIPTUS,consulta externa,personas de 50 a 59 anos,2018-01-01,6,7,0,1,6,8,14
EUREKA (SANTOS MERCADO),consulta externa,personas de 50 a 59 anos,2018-01-01,3,6,0,0,3,6,9
EXALTACION,consulta externa,personas de 50 a 59 anos,2018-01-01,6,8,0,0,6,8,14
FERNANDEZ ALONSO,consulta externa,personas de 50 a 59 anos,2018-01-01,27,30,9,6,36,36,72
FILADELFIA,consulta externa,personas de 50 a 59 anos,2018-01-01,18,22,1,0,19,22,41
GENERAL SAAVEDRA,consulta externa,personas de 50 a 59 anos,2018-01-01,15,42,5,6,20,48,68
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 50 a 59 anos,2018-01-01,32,22,0,2,32,24,56
GUANAY,consulta externa,personas de 50 a 59 anos,2018-01-01,23,29,2,3,25,32,57
GUAQUI,consulta externa,personas de 50 a 59 anos,2018-01-01,10,11,3,2,13,13,26
GUAYARAMERIN,consulta externa,personas de 50 a 59 anos,2018-01-01,206,330,34,84,240,414,654
GUTIERREZ,consulta externa,personas de 50 a 59 anos,2018-01-01,43,91,1,2,44,93,137
HUACARETA,consulta externa,personas de 50 a 59 anos,2018-01-01,40,69,1,5,41,74,115
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 50 a 59 anos,2018-01-01,27,35,3,2,30,37,67
HUACHACALLA,consulta externa,personas de 50 a 59 anos,2018-01-01,14,18,1,4,15,22,37
HUANUNI,consulta externa,personas de 50 a 59 anos,2018-01-01,510,223,105,60,615,283,898
HUARACAJE,consulta externa,personas de 50 a 59 anos,2018-01-01,18,22,5,1,23,23,46
HUARINA,consulta externa,personas de 50 a 59 anos,2018-01-01,12,12,2,2,14,14,28
HUATAJATA,consulta externa,personas de 50 a 59 anos,2018-01-01,1,7,0,1,1,8,9
HUAYLLAMARCA,consulta externa,personas de 50 a 59 anos,2018-01-01,5,10,0,0,5,10,15
HUMANATA,consulta externa,personas de 50 a 59 anos,2018-01-01,4,2,0,0,4,2,6
ICHOCA,consulta externa,personas de 50 a 59 anos,2018-01-01,3,2,0,0,3,2,5
ICLA,consulta externa,personas de 50 a 59 anos,2018-01-01,41,87,2,8,43,95,138
INCAHUASI,consulta externa,personas de 50 a 59 anos,2018-01-01,33,44,1,1,34,45,79
INGAVI (HUMAITA),consulta externa,personas de 50 a 59 anos,2018-01-01,6,4,0,0,6,4,10
INQUISIVI,consulta externa,personas de 50 a 59 anos,2018-01-01,10,19,0,0,10,19,29
IRUPANA (VILLA DE LANZA),consulta externa,personas de 50 a 59 anos,2018-01-01,41,33,2,9,43,42,85
IXIAMAS,consulta externa,personas de 50 a 59 anos,2018-01-01,13,9,1,0,14,9,23
JESUS DE MACHACA,consulta externa,personas de 50 a 59 anos,2018-01-01,20,37,5,18,25,55,80
LA ASUNTA,consulta externa,personas de 50 a 59 anos,2018-01-01,58,40,0,2,58,42,100
LA GUARDIA,consulta externa,personas de 50 a 59 anos,2018-01-01,192,298,21,23,213,321,534
LA PAZ,consulta externa,personas de 50 a 59 anos,2018-01-01,4870,8263,3380,6449,8250,14712,22962
LA RIVERA,consulta externa,personas de 50 a 59 anos,2018-01-01,2,1,0,0,2,1,3
LAGUNILLAS,consulta externa,personas de 50 a 59 anos,2018-01-01,40,53,1,2,41,55,96
LAJA,consulta externa,personas de 50 a 59 anos,2018-01-01,12,24,6,1,18,25,43
LAS CARRERAS,consulta externa,personas de 50 a 59 anos,2018-01-01,17,31,0,1,17,32,49
LICOMA PAMPA,consulta externa,personas de 50 a 59 anos,2018-01-01,13,9,0,1,13,10,23
LLALLAGUA,consulta externa,personas de 50 a 59 anos,2018-01-01,222,287,31,35,253,322,575
LLICA,consulta externa,personas de 50 a 59 anos,2018-01-01,7,16,1,1,8,17,25
LORETO,consulta externa,personas de 50 a 59 anos,2018-01-01,14,18,3,6,17,24,41
LURIBAY,consulta externa,personas de 50 a 59 anos,2018-01-01,48,40,12,0,60,40,100
MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2018-01-01,20,27,5,16,25,43,68
MACHARETI,consulta externa,personas de 50 a 59 anos,2018-01-01,63,113,5,15,68,128,196
MAGDALENA,consulta externa,personas de 50 a 59 anos,2018-01-01,50,88,33,43,83,131,214
MAIRANA,consulta externa,personas de 50 a 59 anos,2018-01-01,30,48,13,25,43,73,116
MALLA,consulta externa,personas de 50 a 59 anos,2018-01-01,6,4,0,0,6,4,10
MAPIRI,consulta externa,personas de 50 a 59 anos,2018-01-01,48,51,4,5,52,56,108
MECAPACA,consulta externa,personas de 50 a 59 anos,2018-01-01,17,13,1,0,18,13,31
MINEROS,consulta externa,personas de 50 a 59 anos,2018-01-01,22,27,0,0,22,27,49
MIZQUE,consulta externa,personas de 50 a 59 anos,2018-01-01,39,41,8,8,47,49,96
MOCOMOCO,consulta externa,personas de 50 a 59 anos,2018-01-01,39,26,2,5,41,31,72
MOJINETE,consulta externa,personas de 50 a 59 anos,2018-01-01,0,1,0,0,0,1,1
MOJOCOYA,consulta externa,personas de 50 a 59 anos,2018-01-01,61,86,1,6,62,92,154
MONTEAGUDO,consulta externa,personas de 50 a 59 anos,2018-01-01,167,319,10,36,177,355,532
MONTERO,consulta externa,personas de 50 a 59 anos,2018-01-01,732,1130,309,372,1041,1502,2543
MORO MORO,consulta externa,personas de 50 a 59 anos,2018-01-01,5,12,0,3,5,15,20
MOROCHATA,consulta externa,personas de 50 a 59 anos,2018-01-01,8,21,0,3,8,24,32
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 50 a 59 anos,2018-01-01,28,14,0,0,28,14,42
NAZACARA DE PACAJES,consulta externa,personas de 50 a 59 anos,2018-01-01,9,4,0,0,9,4,13
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 50 a 59 anos,2018-01-01,5,10,0,1,5,11,16
OCURI,consulta externa,personas de 50 a 59 anos,2018-01-01,11,21,2,0,13,21,34
OKINAWA,consulta externa,personas de 50 a 59 anos,2018-01-01,28,50,4,3,32,53,85
OMEREQUE,consulta externa,personas de 50 a 59 anos,2018-01-01,22,20,3,2,25,22,47
ORURO,consulta externa,personas de 50 a 59 anos,2018-01-01,1678,2361,562,698,2240,3059,5299
PADCAYA,consulta externa,personas de 50 a 59 anos,2018-01-01,130,198,17,19,147,217,364
PADILLA,consulta externa,personas de 50 a 59 anos,2018-01-01,120,187,2,6,122,193,315
PAILON,consulta externa,personas de 50 a 59 anos,2018-01-01,69,64,0,10,69,74,143
PALCA,consulta externa,personas de 50 a 59 anos,2018-01-01,29,29,2,2,31,31,62
PALOS BLANCOS,consulta externa,personas de 50 a 59 anos,2018-01-01,74,63,8,6,82,69,151
PAMPA AULLAGAS,consulta externa,personas de 50 a 59 anos,2018-01-01,5,13,0,0,5,13,18
PAMPA GRANDE,consulta externa,personas de 50 a 59 anos,2018-01-01,24,22,3,5,27,27,54
PAPEL PAMPA,consulta externa,personas de 50 a 59 anos,2018-01-01,14,15,0,0,14,15,29
PASORAPA,consulta externa,personas de 50 a 59 anos,2018-01-01,28,21,0,0,28,21,49
PATACAMAYA,consulta externa,personas de 50 a 59 anos,2018-01-01,28,26,0,4,28,30,58
PAZÑA,consulta externa,personas de 50 a 59 anos,2018-01-01,20,20,6,2,26,22,48
PELECHUCO,consulta externa,personas de 50 a 59 anos,2018-01-01,32,19,0,0,32,19,51
POCOATA,consulta externa,personas de 50 a 59 anos,2018-01-01,19,23,0,0,19,23,42
POCONA,consulta externa,personas de 50 a 59 anos,2018-01-01,24,30,0,0,24,30,54
POJO (CBBA),consulta externa,personas de 50 a 59 anos,2018-01-01,23,34,0,0,23,34,57
POOPO,consulta externa,personas de 50 a 59 anos,2018-01-01,39,30,14,16,53,46,99
PORCO,consulta externa,personas de 50 a 59 anos,2018-01-01,6,11,0,0,6,11,17
POROMA,consulta externa,personas de 50 a 59 anos,2018-01-01,74,131,0,0,74,131,205
PORONGO,consulta externa,personas de 50 a 59 anos,2018-01-01,25,42,2,1,27,43,70
PORTACHUELO,consulta externa,personas de 50 a 59 anos,2018-01-01,42,47,10,27,52,74,126
PORVENIR,consulta externa,personas de 50 a 59 anos,2018-01-01,37,16,0,1,37,17,54
POSTRER VALLE,consulta externa,personas de 50 a 59 anos,2018-01-01,12,17,2,4,14,21,35
POTOSI,consulta externa,personas de 50 a 59 anos,2018-01-01,1476,1863,254,422,1730,2285,4015
PRESTO,consulta externa,personas de 50 a 59 anos,2018-01-01,21,36,0,0,21,36,57
PUCARA,consulta externa,personas de 50 a 59 anos,2018-01-01,6,9,10,15,16,24,40
PUCARANI,consulta externa,personas de 50 a 59 anos,2018-01-01,55,31,4,8,59,39,98
PUERTO ACOSTA,consulta externa,personas de 50 a 59 anos,2018-01-01,16,16,1,1,17,17,34
PUERTO CARABUCO,consulta externa,personas de 50 a 59 anos,2018-01-01,41,30,4,1,45,31,76
PUERTO GONZALO MORENO,consulta externa,personas de 50 a 59 anos,2018-01-01,10,31,0,4,10,35,45
PUERTO PEREZ,consulta externa,personas de 50 a 59 anos,2018-01-01,9,9,0,0,9,9,18
PUERTO QUIJARRO,consulta externa,personas de 50 a 59 anos,2018-01-01,80,101,28,31,108,132,240
PUERTO RICO,consulta externa,personas de 50 a 59 anos,2018-01-01,40,18,0,1,40,19,59
PUERTO SILES,consulta externa,personas de 50 a 59 anos,2018-01-01,8,2,0,0,8,2,10
PUERTO SUAREZ,consulta externa,personas de 50 a 59 anos,2018-01-01,139,151,52,53,191,204,395
PUERTO VILLARROEL,consulta externa,personas de 50 a 59 anos,2018-01-01,159,151,17,25,176,176,352
PUNA,consulta externa,personas de 50 a 59 anos,2018-01-01,40,53,0,0,40,53,93
PUNATA,consulta externa,personas de 50 a 59 anos,2018-01-01,89,141,26,56,115,197,312
QUIABAYA,consulta externa,personas de 50 a 59 anos,2018-01-01,17,9,0,1,17,10,27
QUILLACOLLO,consulta externa,personas de 50 a 59 anos,2018-01-01,481,693,274,328,755,1021,1776
QUIME,consulta externa,personas de 50 a 59 anos,2018-01-01,72,26,0,0,72,26,98
QUIRUSILLAS,consulta externa,personas de 50 a 59 anos,2018-01-01,4,6,0,0,4,6,10
RAQAYPAMPA(ETA),consulta externa,personas de 50 a 59 anos,2018-01-01,4,8,0,0,4,8,12
RAVELO,consulta externa,personas de 50 a 59 anos,2018-01-01,36,64,1,0,37,64,101
REYES,consulta externa,personas de 50 a 59 anos,2018-01-01,20,28,28,34,48,62,110
RIBERALTA,consulta externa,personas de 50 a 59 anos,2018-01-01,528,613,90,117,618,730,1348
ROBORE,consulta externa,personas de 50 a 59 anos,2018-01-01,70,159,41,124,111,283,394
RURRENABAQUE,consulta externa,personas de 50 a 59 anos,2018-01-01,89,133,25,40,114,173,287
SABAYA,consulta externa,personas de 50 a 59 anos,2018-01-01,45,32,7,130,52,162,214
SACABA,consulta externa,personas de 50 a 59 anos,2018-01-01,309,426,105,145,414,571,985
SACABAMBA,consulta externa,personas de 50 a 59 anos,2018-01-01,9,24,3,2,12,26,38
SACACA,consulta externa,personas de 50 a 59 anos,2018-01-01,21,25,0,0,21,25,46
SAIPINA,consulta externa,personas de 50 a 59 anos,2018-01-01,18,31,11,12,29,43,72
SALINAS DE GARCI MENDOZA,consulta externa,personas de 50 a 59 anos,2018-01-01,40,35,5,1,45,36,81
SAMAIPATA,consulta externa,personas de 50 a 59 anos,2018-01-01,29,29,5,7,34,36,70
SAN AGUSTIN,consulta externa,personas de 50 a 59 anos,2018-01-01,6,13,0,0,6,13,19
SAN ANDRES,consulta externa,personas de 50 a 59 anos,2018-01-01,42,44,3,2,45,46,91
SAN ANDRES DE MACHACA,consulta externa,personas de 50 a 59 anos,2018-01-01,9,9,10,6,19,15,34
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 50 a 59 anos,2018-01-01,3,7,0,0,3,7,10
SAN ANTONIO DE LOMERIO,consulta externa,personas de 50 a 59 anos,2018-01-01,13,19,1,3,14,22,36
SAN BENITO,consulta externa,personas de 50 a 59 anos,2018-01-01,4,21,2,11,6,32,38
SAN BORJA,consulta externa,personas de 50 a 59 anos,2018-01-01,129,198,17,22,146,220,366
SAN BUENA VENTURA,consulta externa,personas de 50 a 59 anos,2018-01-01,35,36,1,3,36,39,75
SAN CARLOS,consulta externa,personas de 50 a 59 anos,2018-01-01,22,24,3,1,25,25,50
SAN IGNACIO,consulta externa,personas de 50 a 59 anos,2018-01-01,139,149,7,15,146,164,310
SAN IGNACIO DE VELASCO,consulta externa,personas de 50 a 59 anos,2018-01-01,54,84,18,27,72,111,183
SAN JAVIER(BNI),consulta externa,personas de 50 a 59 anos,2018-01-01,15,19,0,3,15,22,37
SAN JAVIER(STC),consulta externa,personas de 50 a 59 anos,2018-01-01,13,28,0,1,13,29,42
SAN JOAQUIN,consulta externa,personas de 50 a 59 anos,2018-01-01,40,60,8,20,48,80,128
SAN JOSE DE CHIQUITOS,consulta externa,personas de 50 a 59 anos,2018-01-01,130,146,14,28,144,174,318
SAN JUAN DE YAPACANI,consulta externa,personas de 50 a 59 anos,2018-01-01,88,66,17,25,105,91,196
SAN JULIAN,consulta externa,personas de 50 a 59 anos,2018-01-01,85,107,1,4,86,111,197
SAN LORENZO(PND),consulta externa,personas de 50 a 59 anos,2018-01-01,14,15,0,0,14,15,29
SAN LORENZO(TJA),consulta externa,personas de 50 a 59 anos,2018-01-01,95,166,6,10,101,176,277
SAN LUCAS,consulta externa,personas de 50 a 59 anos,2018-01-01,109,143,2,5,111,148,259
SAN MATIAS,consulta externa,personas de 50 a 59 anos,2018-01-01,17,20,4,0,21,20,41
SAN MIGUEL DE VELASCO,consulta externa,personas de 50 a 59 anos,2018-01-01,19,27,9,19,28,46,74
SAN PABLO DE LIPEZ,consulta externa,personas de 50 a 59 anos,2018-01-01,5,17,0,1,5,18,23
SAN PEDRO,consulta externa,personas de 50 a 59 anos,2018-01-01,83,74,9,6,92,80,172
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 50 a 59 anos,2018-01-01,35,42,0,0,35,42,77
SAN PEDRO DE CURAHUARA,consulta externa,personas de 50 a 59 anos,2018-01-01,16,15,0,1,16,16,32
SAN PEDRO DE QUEMES,consulta externa,personas de 50 a 59 anos,2018-01-01,0,5,0,0,0,5,5
SAN PEDRO DE TIQUINA,consulta externa,personas de 50 a 59 anos,2018-01-01,12,12,3,12,15,24,39
SAN PEDRO(PND),consulta externa,personas de 50 a 59 anos,2018-01-01,8,3,1,0,9,3,12
SAN RAFAEL,consulta externa,personas de 50 a 59 anos,2018-01-01,13,16,0,14,13,30,43
SAN RAMON BENI,consulta externa,personas de 50 a 59 anos,2018-01-01,27,66,0,1,27,67,94
SAN RAMON SCZ,consulta externa,personas de 50 a 59 anos,2018-01-01,28,59,0,0,28,59,87
SANTA ANA,consulta externa,personas de 50 a 59 anos,2018-01-01,81,144,31,42,112,186,298
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 50 a 59 anos,2018-01-01,6449,8900,3170,4451,9619,13351,22970
SANTA ROSA,consulta externa,personas de 50 a 59 anos,2018-01-01,74,60,16,4,90,64,154
SANTA ROSA DEL SARA,consulta externa,personas de 50 a 59 anos,2018-01-01,61,72,0,2,61,74,135
SANTIAGO DE CALLAPA,consulta externa,personas de 50 a 59 anos,2018-01-01,3,7,0,1,3,8,11
SANTIAGO DE HUARI,consulta externa,personas de 50 a 59 anos,2018-01-01,53,34,10,9,63,43,106
SANTIAGO DE HUATA,consulta externa,personas de 50 a 59 anos,2018-01-01,6,7,0,1,6,8,14
SANTIAGO DE MACHACA,consulta externa,personas de 50 a 59 anos,2018-01-01,13,13,0,0,13,13,26
SANTIVAÑES,consulta externa,personas de 50 a 59 anos,2018-01-01,24,27,0,0,24,27,51
SANTUARIO DE QUILLACAS,consulta externa,personas de 50 a 59 anos,2018-01-01,8,3,0,0,8,3,11
SAPAHAQUI,consulta externa,personas de 50 a 59 anos,2018-01-01,27,22,0,0,27,22,49
SENA,consulta externa,personas de 50 a 59 anos,2018-01-01,33,24,0,0,33,24,57
SHINAOTA,consulta externa,personas de 50 a 59 anos,2018-01-01,33,66,5,4,38,70,108
SICA SICA (VILLA AROMA),consulta externa,personas de 50 a 59 anos,2018-01-01,43,76,1,3,44,79,123
SICAYA,consulta externa,personas de 50 a 59 anos,2018-01-01,2,7,0,0,2,7,9
SIPE SIPE,consulta externa,personas de 50 a 59 anos,2018-01-01,53,80,17,14,70,94,164
