,group,variable,month,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS REPETIDO,PERSONAS DE 5 A 9 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 5 a 9 anos,2018-01-01,36,36,0,1,36,37,73
AZURDUY,consulta externa,personas de 5 a 9 anos,2018-01-01,3,10,0,0,3,10,13
BATALLAS,consulta externa,personas de 5 a 9 anos,2018-01-01,6,14,0,5,6,19,25
BAURES,consulta externa,personas de 5 a 9 anos,2018-01-01,39,46,1,1,40,47,87
BELEN DE ANDAMARCA,consulta externa,personas de 5 a 9 anos,2018-01-01,1,0,0,0,1,0,1
BELEN DE URMIRI,consulta externa,personas de 5 a 9 anos,2018-01-01,2,3,0,0,2,3,5
BELLA FLOR,consulta externa,personas de 5 a 9 anos,2018-01-01,12,11,0,1,12,12,24
BERMEJO,consulta externa,personas de 5 a 9 anos,2018-01-01,258,200,9,10,267,210,477
BETANZOS,consulta externa,personas de 5 a 9 anos,2018-01-01,61,58,3,1,64,59,123
BOLIVAR,consulta externa,personas de 5 a 9 anos,2018-01-01,4,3,0,0,4,3,7
BOLPEBRA,consulta externa,personas de 5 a 9 anos,2018-01-01,8,5,0,0,8,5,13
BOYUIBE,consulta externa,personas de 5 a 9 anos,2018-01-01,19,14,0,1,19,15,34
BUENA VISTA,consulta externa,personas de 5 a 9 anos,2018-01-01,45,31,2,0,47,31,78
CABEZAS,consulta externa,personas de 5 a 9 anos,2018-01-01,167,217,6,2,173,219,392
CAIROMA,consulta externa,personas de 5 a 9 anos,2018-01-01,21,20,2,0,23,20,43
"CAIZA ""D""",consulta externa,personas de 5 a 9 anos,2018-01-01,32,23,1,0,33,23,56
CAJUATA,consulta externa,personas de 5 a 9 anos,2018-01-01,9,15,0,0,9,15,24
CALACOTO,consulta externa,personas de 5 a 9 anos,2018-01-01,2,3,0,0,2,3,5
CALAMARCA,consulta externa,personas de 5 a 9 anos,2018-01-01,19,26,1,1,20,27,47
CAMARGO,consulta externa,personas de 5 a 9 anos,2018-01-01,58,46,8,4,66,50,116
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 5 a 9 anos,2018-01-01,17,17,0,1,17,18,35
CAMIRI,consulta externa,personas de 5 a 9 anos,2018-01-01,99,96,13,2,112,98,210
CAPINOTA,consulta externa,personas de 5 a 9 anos,2018-01-01,55,78,20,17,75,95,170
CAQUIAVIRI,consulta externa,personas de 5 a 9 anos,2018-01-01,9,7,0,0,9,7,16
CARACOLLO,consulta externa,personas de 5 a 9 anos,2018-01-01,33,26,3,1,36,27,63
CARANAVI,consulta externa,personas de 5 a 9 anos,2018-01-01,96,94,27,5,123,99,222
CARANGAS,consulta externa,personas de 5 a 9 anos,2018-01-01,1,0,0,0,1,0,1
CARAPARI,consulta externa,personas de 5 a 9 anos,2018-01-01,155,104,9,3,164,107,271
CARIPUYO,consulta externa,personas de 5 a 9 anos,2018-01-01,6,6,0,0,6,6,12
CARMEN RIVERO TORREZ,consulta externa,personas de 5 a 9 anos,2018-01-01,12,19,4,2,16,21,37
CATACORA,consulta externa,personas de 5 a 9 anos,2018-01-01,7,1,0,0,7,1,8
CHALLAPATA,consulta externa,personas de 5 a 9 anos,2018-01-01,57,57,5,8,62,65,127
CHAQUI,consulta externa,personas de 5 a 9 anos,2018-01-01,12,18,0,0,12,18,30
CHARAGUA,consulta externa,personas de 5 a 9 anos,2018-01-01,83,86,3,2,86,88,174
CHARAÑA,consulta externa,personas de 5 a 9 anos,2018-01-01,4,5,0,0,4,5,9
CHAYANTA,consulta externa,personas de 5 a 9 anos,2018-01-01,51,33,1,0,52,33,85
CHIMORE,consulta externa,personas de 5 a 9 anos,2018-01-01,158,164,6,7,164,171,335
CHIPAYA,consulta externa,personas de 5 a 9 anos,2018-01-01,4,3,1,0,5,3,8
CHOQUE COTA,consulta externa,personas de 5 a 9 anos,2018-01-01,2,4,0,0,2,4,6
CHUA COCANI,consulta externa,personas de 5 a 9 anos,2018-01-01,4,1,3,3,7,4,11
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 5 a 9 anos,2018-01-01,53,41,0,1,53,42,95
CHUMA,consulta externa,personas de 5 a 9 anos,2018-01-01,12,14,0,0,12,14,26
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 5 a 9 anos,2018-01-01,10,24,0,0,10,24,34
CKOCHAS,consulta externa,personas de 5 a 9 anos,2018-01-01,28,21,0,0,28,21,49
CLIZA,consulta externa,personas de 5 a 9 anos,2018-01-01,31,39,4,8,35,47,82
COBIJA,consulta externa,personas de 5 a 9 anos,2018-01-01,195,178,48,37,243,215,458
COCAPATA,consulta externa,personas de 5 a 9 anos,2018-01-01,7,4,0,0,7,4,11
COCHABAMBA,consulta externa,personas de 5 a 9 anos,2018-01-01,3333,3237,1251,1176,4584,4413,8997
COIPASA,consulta externa,personas de 5 a 9 anos,2018-01-01,0,1,0,0,0,1,1
COLCAPIRHUA,consulta externa,personas de 5 a 9 anos,2018-01-01,90,97,32,30,122,127,249
"COLCHA ""K""",consulta externa,personas de 5 a 9 anos,2018-01-01,79,89,17,14,96,103,199
COLLANA,consulta externa,personas de 5 a 9 anos,2018-01-01,6,7,0,0,6,7,13
COLOMI,consulta externa,personas de 5 a 9 anos,2018-01-01,21,19,1,2,22,21,43
COLPA BELGICA,consulta externa,personas de 5 a 9 anos,2018-01-01,34,27,5,3,39,30,69
COLQUECHACA,consulta externa,personas de 5 a 9 anos,2018-01-01,22,20,2,3,24,23,47
COLQUENCHA,consulta externa,personas de 5 a 9 anos,2018-01-01,23,36,1,0,24,36,60
COLQUIRI,consulta externa,personas de 5 a 9 anos,2018-01-01,6,8,5,3,11,11,22
COMANCHE,consulta externa,personas de 5 a 9 anos,2018-01-01,2,3,0,0,2,3,5
COMARAPA,consulta externa,personas de 5 a 9 anos,2018-01-01,34,27,0,3,34,30,64
COMBAYA,consulta externa,personas de 5 a 9 anos,2018-01-01,2,1,0,0,2,1,3
CONCEPCION,consulta externa,personas de 5 a 9 anos,2018-01-01,51,62,5,3,56,65,121
COPACABANA,consulta externa,personas de 5 a 9 anos,2018-01-01,9,14,0,1,9,15,24
CORIPATA,consulta externa,personas de 5 a 9 anos,2018-01-01,36,27,12,5,48,32,80
CORO CORO,consulta externa,personas de 5 a 9 anos,2018-01-01,19,16,5,0,24,16,40
COROICO,consulta externa,personas de 5 a 9 anos,2018-01-01,37,34,1,3,38,37,75
CORQUE,consulta externa,personas de 5 a 9 anos,2018-01-01,9,15,0,1,9,16,25
COTAGAITA,consulta externa,personas de 5 a 9 anos,2018-01-01,79,101,12,5,91,106,197
COTOCA,consulta externa,personas de 5 a 9 anos,2018-01-01,101,94,1,6,102,100,202
CUATRO CAÑADAS,consulta externa,personas de 5 a 9 anos,2018-01-01,87,64,0,2,87,66,153
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 5 a 9 anos,2018-01-01,6,1,0,0,6,1,7
CUEVO,consulta externa,personas de 5 a 9 anos,2018-01-01,32,42,0,1,32,43,75
CULPINA,consulta externa,personas de 5 a 9 anos,2018-01-01,23,34,0,1,23,35,58
CURAHUARA DE CARANGAS,consulta externa,personas de 5 a 9 anos,2018-01-01,7,7,1,1,8,8,16
CURVA,consulta externa,personas de 5 a 9 anos,2018-01-01,2,2,0,0,2,2,4
DESAGUADERO,consulta externa,personas de 5 a 9 anos,2018-01-01,6,5,0,0,6,5,11
EL ALTO,consulta externa,personas de 5 a 9 anos,2018-01-01,2472,2448,509,485,2981,2933,5914
EL CHORO,consulta externa,personas de 5 a 9 anos,2018-01-01,6,3,0,1,6,4,10
EL PUENTE(STC),consulta externa,personas de 5 a 9 anos,2018-01-01,75,58,0,0,75,58,133
EL PUENTE(TJA),consulta externa,personas de 5 a 9 anos,2018-01-01,43,40,0,0,43,40,83
EL TORNO,consulta externa,personas de 5 a 9 anos,2018-01-01,265,255,72,82,337,337,674
EL VILLAR,consulta externa,personas de 5 a 9 anos,2018-01-01,27,27,1,0,28,27,55
ENTRE RIOS TRJ,consulta externa,personas de 5 a 9 anos,2018-01-01,101,86,1,1,102,87,189
ENTRE RIOS CBBA,consulta externa,personas de 5 a 9 anos,2018-01-01,109,107,6,7,115,114,229
ESCOMA,consulta externa,personas de 5 a 9 anos,2018-01-01,2,8,0,0,2,8,10
ESMERALDA,consulta externa,personas de 5 a 9 anos,2018-01-01,6,7,1,1,7,8,15
EUCALIPTUS,consulta externa,personas de 5 a 9 anos,2018-01-01,4,4,0,0,4,4,8
EUREKA (SANTOS MERCADO),consulta externa,personas de 5 a 9 anos,2018-01-01,2,3,0,0,2,3,5
EXALTACION,consulta externa,personas de 5 a 9 anos,2018-01-01,8,9,0,0,8,9,17
FERNANDEZ ALONSO,consulta externa,personas de 5 a 9 anos,2018-01-01,41,34,4,3,45,37,82
FILADELFIA,consulta externa,personas de 5 a 9 anos,2018-01-01,34,35,0,0,34,35,69
GENERAL SAAVEDRA,consulta externa,personas de 5 a 9 anos,2018-01-01,38,27,1,0,39,27,66
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 5 a 9 anos,2018-01-01,20,16,0,3,20,19,39
GUANAY,consulta externa,personas de 5 a 9 anos,2018-01-01,21,20,2,1,23,21,44
GUAQUI,consulta externa,personas de 5 a 9 anos,2018-01-01,5,7,0,1,5,8,13
GUAYARAMERIN,consulta externa,personas de 5 a 9 anos,2018-01-01,180,195,24,31,204,226,430
GUTIERREZ,consulta externa,personas de 5 a 9 anos,2018-01-01,83,97,3,1,86,98,184
HUACARETA,consulta externa,personas de 5 a 9 anos,2018-01-01,29,38,0,0,29,38,67
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 5 a 9 anos,2018-01-01,13,20,2,0,15,20,35
HUACHACALLA,consulta externa,personas de 5 a 9 anos,2018-01-01,12,16,0,0,12,16,28
HUANUNI,consulta externa,personas de 5 a 9 anos,2018-01-01,96,86,18,14,114,100,214
HUARACAJE,consulta externa,personas de 5 a 9 anos,2018-01-01,42,34,2,2,44,36,80
HUARINA,consulta externa,personas de 5 a 9 anos,2018-01-01,15,4,0,0,15,4,19
HUATAJATA,consulta externa,personas de 5 a 9 anos,2018-01-01,4,10,0,0,4,10,14
HUAYLLAMARCA,consulta externa,personas de 5 a 9 anos,2018-01-01,3,2,0,0,3,2,5
HUMANATA,consulta externa,personas de 5 a 9 anos,2018-01-01,2,1,0,0,2,1,3
ICHOCA,consulta externa,personas de 5 a 9 anos,2018-01-01,3,1,0,0,3,1,4
ICLA,consulta externa,personas de 5 a 9 anos,2018-01-01,24,36,1,3,25,39,64
INCAHUASI,consulta externa,personas de 5 a 9 anos,2018-01-01,21,28,0,1,21,29,50
INGAVI (HUMAITA),consulta externa,personas de 5 a 9 anos,2018-01-01,5,10,0,0,5,10,15
INQUISIVI,consulta externa,personas de 5 a 9 anos,2018-01-01,12,5,0,0,12,5,17
IRUPANA (VILLA DE LANZA),consulta externa,personas de 5 a 9 anos,2018-01-01,44,27,1,0,45,27,72
IXIAMAS,consulta externa,personas de 5 a 9 anos,2018-01-01,22,10,1,0,23,10,33
JESUS DE MACHACA,consulta externa,personas de 5 a 9 anos,2018-01-01,19,9,6,7,25,16,41
LA ASUNTA,consulta externa,personas de 5 a 9 anos,2018-01-01,84,63,1,0,85,63,148
LA GUARDIA,consulta externa,personas de 5 a 9 anos,2018-01-01,373,334,28,20,401,354,755
LA PAZ,consulta externa,personas de 5 a 9 anos,2018-01-01,3263,2924,1013,905,4276,3829,8105
LA RIVERA,consulta externa,personas de 5 a 9 anos,2018-01-01,2,0,0,0,2,0,2
LAGUNILLAS,consulta externa,personas de 5 a 9 anos,2018-01-01,53,57,0,0,53,57,110
LAJA,consulta externa,personas de 5 a 9 anos,2018-01-01,14,9,4,1,18,10,28
LAS CARRERAS,consulta externa,personas de 5 a 9 anos,2018-01-01,10,9,0,0,10,9,19
LICOMA PAMPA,consulta externa,personas de 5 a 9 anos,2018-01-01,7,8,0,0,7,8,15
LLALLAGUA,consulta externa,personas de 5 a 9 anos,2018-01-01,123,133,3,5,126,138,264
LLICA,consulta externa,personas de 5 a 9 anos,2018-01-01,8,1,1,0,9,1,10
LORETO,consulta externa,personas de 5 a 9 anos,2018-01-01,45,49,0,0,45,49,94
LURIBAY,consulta externa,personas de 5 a 9 anos,2018-01-01,28,14,1,1,29,15,44
MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2018-01-01,19,15,1,2,20,17,37
MACHARETI,consulta externa,personas de 5 a 9 anos,2018-01-01,39,41,1,1,40,42,82
MAGDALENA,consulta externa,personas de 5 a 9 anos,2018-01-01,62,72,2,6,64,78,142
MAIRANA,consulta externa,personas de 5 a 9 anos,2018-01-01,37,39,2,1,39,40,79
MALLA,consulta externa,personas de 5 a 9 anos,2018-01-01,7,1,0,0,7,1,8
MAPIRI,consulta externa,personas de 5 a 9 anos,2018-01-01,43,44,1,4,44,48,92
MECAPACA,consulta externa,personas de 5 a 9 anos,2018-01-01,11,15,0,0,11,15,26
MINEROS,consulta externa,personas de 5 a 9 anos,2018-01-01,31,33,2,1,33,34,67
MIZQUE,consulta externa,personas de 5 a 9 anos,2018-01-01,48,38,4,3,52,41,93
MOCOMOCO,consulta externa,personas de 5 a 9 anos,2018-01-01,18,9,0,1,18,10,28
MOJINETE,consulta externa,personas de 5 a 9 anos,2018-01-01,2,2,0,0,2,2,4
MOJOCOYA,consulta externa,personas de 5 a 9 anos,2018-01-01,28,26,0,0,28,26,54
MONTEAGUDO,consulta externa,personas de 5 a 9 anos,2018-01-01,119,154,2,3,121,157,278
MONTERO,consulta externa,personas de 5 a 9 anos,2018-01-01,849,903,111,151,960,1054,2014
MORO MORO,consulta externa,personas de 5 a 9 anos,2018-01-01,9,4,0,0,9,4,13
MOROCHATA,consulta externa,personas de 5 a 9 anos,2018-01-01,1,4,0,0,1,4,5
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 5 a 9 anos,2018-01-01,33,26,1,0,34,26,60
NAZACARA DE PACAJES,consulta externa,personas de 5 a 9 anos,2018-01-01,3,0,0,0,3,0,3
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 5 a 9 anos,2018-01-01,3,3,0,0,3,3,6
OCURI,consulta externa,personas de 5 a 9 anos,2018-01-01,10,3,0,0,10,3,13
OKINAWA,consulta externa,personas de 5 a 9 anos,2018-01-01,25,29,0,1,25,30,55
OMEREQUE,consulta externa,personas de 5 a 9 anos,2018-01-01,32,25,2,0,34,25,59
ORURO,consulta externa,personas de 5 a 9 anos,2018-01-01,1101,1075,169,186,1270,1261,2531
PADCAYA,consulta externa,personas de 5 a 9 anos,2018-01-01,105,96,1,0,106,96,202
PADILLA,consulta externa,personas de 5 a 9 anos,2018-01-01,64,65,1,2,65,67,132
PAILON,consulta externa,personas de 5 a 9 anos,2018-01-01,115,63,7,4,122,67,189
PALCA,consulta externa,personas de 5 a 9 anos,2018-01-01,30,30,2,1,32,31,63
PALOS BLANCOS,consulta externa,personas de 5 a 9 anos,2018-01-01,78,91,14,4,92,95,187
PAMPA AULLAGAS,consulta externa,personas de 5 a 9 anos,2018-01-01,9,0,0,0,9,0,9
PAMPA GRANDE,consulta externa,personas de 5 a 9 anos,2018-01-01,22,24,2,3,24,27,51
PAPEL PAMPA,consulta externa,personas de 5 a 9 anos,2018-01-01,10,3,0,0,10,3,13
PASORAPA,consulta externa,personas de 5 a 9 anos,2018-01-01,7,13,0,0,7,13,20
PATACAMAYA,consulta externa,personas de 5 a 9 anos,2018-01-01,25,17,1,0,26,17,43
PAZÑA,consulta externa,personas de 5 a 9 anos,2018-01-01,9,8,0,1,9,9,18
PELECHUCO,consulta externa,personas de 5 a 9 anos,2018-01-01,17,16,0,1,17,17,34
POCOATA,consulta externa,personas de 5 a 9 anos,2018-01-01,21,5,0,0,21,5,26
POCONA,consulta externa,personas de 5 a 9 anos,2018-01-01,18,14,1,0,19,14,33
POJO (CBBA),consulta externa,personas de 5 a 9 anos,2018-01-01,14,11,0,0,14,11,25
POOPO,consulta externa,personas de 5 a 9 anos,2018-01-01,25,29,1,3,26,32,58
PORCO,consulta externa,personas de 5 a 9 anos,2018-01-01,11,4,0,0,11,4,15
POROMA,consulta externa,personas de 5 a 9 anos,2018-01-01,45,59,0,0,45,59,104
PORONGO,consulta externa,personas de 5 a 9 anos,2018-01-01,46,29,0,1,46,30,76
PORTACHUELO,consulta externa,personas de 5 a 9 anos,2018-01-01,46,28,0,0,46,28,74
PORVENIR,consulta externa,personas de 5 a 9 anos,2018-01-01,33,40,1,3,34,43,77
POSTRER VALLE,consulta externa,personas de 5 a 9 anos,2018-01-01,7,6,0,3,7,9,16
POTOSI,consulta externa,personas de 5 a 9 anos,2018-01-01,688,701,91,122,779,823,1602
PRESTO,consulta externa,personas de 5 a 9 anos,2018-01-01,10,25,0,0,10,25,35
PUCARA,consulta externa,personas de 5 a 9 anos,2018-01-01,13,9,0,3,13,12,25
PUCARANI,consulta externa,personas de 5 a 9 anos,2018-01-01,31,25,1,1,32,26,58
PUERTO ACOSTA,consulta externa,personas de 5 a 9 anos,2018-01-01,3,6,0,0,3,6,9
PUERTO CARABUCO,consulta externa,personas de 5 a 9 anos,2018-01-01,30,11,2,1,32,12,44
PUERTO GONZALO MORENO,consulta externa,personas de 5 a 9 anos,2018-01-01,22,30,0,2,22,32,54
PUERTO PEREZ,consulta externa,personas de 5 a 9 anos,2018-01-01,7,4,0,0,7,4,11
PUERTO QUIJARRO,consulta externa,personas de 5 a 9 anos,2018-01-01,39,47,9,4,48,51,99
PUERTO RICO,consulta externa,personas de 5 a 9 anos,2018-01-01,60,38,2,0,62,38,100
PUERTO SILES,consulta externa,personas de 5 a 9 anos,2018-01-01,8,3,0,0,8,3,11
PUERTO SUAREZ,consulta externa,personas de 5 a 9 anos,2018-01-01,105,94,31,29,136,123,259
PUERTO VILLARROEL,consulta externa,personas de 5 a 9 anos,2018-01-01,176,147,6,8,182,155,337
PUNA,consulta externa,personas de 5 a 9 anos,2018-01-01,33,30,2,0,35,30,65
PUNATA,consulta externa,personas de 5 a 9 anos,2018-01-01,85,81,5,6,90,87,177
QUIABAYA,consulta externa,personas de 5 a 9 anos,2018-01-01,6,7,1,1,7,8,15
QUILLACOLLO,consulta externa,personas de 5 a 9 anos,2018-01-01,619,586,203,180,822,766,1588
QUIME,consulta externa,personas de 5 a 9 anos,2018-01-01,27,16,0,0,27,16,43
QUIRUSILLAS,consulta externa,personas de 5 a 9 anos,2018-01-01,1,5,0,0,1,5,6
RAQAYPAMPA(ETA),consulta externa,personas de 5 a 9 anos,2018-01-01,9,4,0,0,9,4,13
RAVELO,consulta externa,personas de 5 a 9 anos,2018-01-01,11,16,0,0,11,16,27
REYES,consulta externa,personas de 5 a 9 anos,2018-01-01,20,20,3,0,23,20,43
RIBERALTA,consulta externa,personas de 5 a 9 anos,2018-01-01,412,455,106,73,518,528,1046
ROBORE,consulta externa,personas de 5 a 9 anos,2018-01-01,54,51,4,4,58,55,113
RURRENABAQUE,consulta externa,personas de 5 a 9 anos,2018-01-01,119,98,6,3,125,101,226
SABAYA,consulta externa,personas de 5 a 9 anos,2018-01-01,28,25,3,4,31,29,60
SACABA,consulta externa,personas de 5 a 9 anos,2018-01-01,373,422,46,58,419,480,899
SACABAMBA,consulta externa,personas de 5 a 9 anos,2018-01-01,11,12,0,1,11,13,24
SACACA,consulta externa,personas de 5 a 9 anos,2018-01-01,13,5,0,0,13,5,18
SAIPINA,consulta externa,personas de 5 a 9 anos,2018-01-01,35,21,6,2,41,23,64
SALINAS DE GARCI MENDOZA,consulta externa,personas de 5 a 9 anos,2018-01-01,31,31,1,0,32,31,63
SAMAIPATA,consulta externa,personas de 5 a 9 anos,2018-01-01,24,21,0,0,24,21,45
SAN AGUSTIN,consulta externa,personas de 5 a 9 anos,2018-01-01,3,4,0,0,3,4,7
SAN ANDRES,consulta externa,personas de 5 a 9 anos,2018-01-01,67,66,1,3,68,69,137
SAN ANDRES DE MACHACA,consulta externa,personas de 5 a 9 anos,2018-01-01,3,8,0,0,3,8,11
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 5 a 9 anos,2018-01-01,6,4,0,0,6,4,10
SAN ANTONIO DE LOMERIO,consulta externa,personas de 5 a 9 anos,2018-01-01,10,17,1,1,11,18,29
SAN BENITO,consulta externa,personas de 5 a 9 anos,2018-01-01,21,15,5,2,26,17,43
SAN BORJA,consulta externa,personas de 5 a 9 anos,2018-01-01,172,170,4,4,176,174,350
SAN BUENA VENTURA,consulta externa,personas de 5 a 9 anos,2018-01-01,32,32,0,0,32,32,64
SAN CARLOS,consulta externa,personas de 5 a 9 anos,2018-01-01,28,43,1,0,29,43,72
SAN IGNACIO,consulta externa,personas de 5 a 9 anos,2018-01-01,239,242,4,26,243,268,511
SAN IGNACIO DE VELASCO,consulta externa,personas de 5 a 9 anos,2018-01-01,60,65,10,12,70,77,147
SAN JAVIER(BNI),consulta externa,personas de 5 a 9 anos,2018-01-01,19,18,0,1,19,19,38
SAN JAVIER(STC),consulta externa,personas de 5 a 9 anos,2018-01-01,26,13,1,0,27,13,40
SAN JOAQUIN,consulta externa,personas de 5 a 9 anos,2018-01-01,34,49,2,3,36,52,88
SAN JOSE DE CHIQUITOS,consulta externa,personas de 5 a 9 anos,2018-01-01,75,92,5,2,80,94,174
SAN JUAN DE YAPACANI,consulta externa,personas de 5 a 9 anos,2018-01-01,50,58,11,11,61,69,130
SAN JULIAN,consulta externa,personas de 5 a 9 anos,2018-01-01,113,97,1,1,114,98,212
SAN LORENZO(PND),consulta externa,personas de 5 a 9 anos,2018-01-01,19,26,0,0,19,26,45
SAN LORENZO(TJA),consulta externa,personas de 5 a 9 anos,2018-01-01,87,89,2,25,89,114,203
SAN LUCAS,consulta externa,personas de 5 a 9 anos,2018-01-01,52,69,0,1,52,70,122
SAN MATIAS,consulta externa,personas de 5 a 9 anos,2018-01-01,22,13,3,2,25,15,40
SAN MIGUEL DE VELASCO,consulta externa,personas de 5 a 9 anos,2018-01-01,21,14,6,5,27,19,46
SAN PABLO DE LIPEZ,consulta externa,personas de 5 a 9 anos,2018-01-01,8,6,0,0,8,6,14
SAN PEDRO,consulta externa,personas de 5 a 9 anos,2018-01-01,101,99,3,5,104,104,208
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 5 a 9 anos,2018-01-01,16,12,1,0,17,12,29
SAN PEDRO DE CURAHUARA,consulta externa,personas de 5 a 9 anos,2018-01-01,7,7,1,0,8,7,15
SAN PEDRO DE QUEMES,consulta externa,personas de 5 a 9 anos,2018-01-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,consulta externa,personas de 5 a 9 anos,2018-01-01,7,4,1,1,8,5,13
SAN PEDRO(PND),consulta externa,personas de 5 a 9 anos,2018-01-01,5,4,0,0,5,4,9
SAN RAFAEL,consulta externa,personas de 5 a 9 anos,2018-01-01,12,8,2,4,14,12,26
SAN RAMON BENI,consulta externa,personas de 5 a 9 anos,2018-01-01,22,32,0,2,22,34,56
SAN RAMON SCZ,consulta externa,personas de 5 a 9 anos,2018-01-01,34,24,0,0,34,24,58
SANTA ANA,consulta externa,personas de 5 a 9 anos,2018-01-01,57,55,1,4,58,59,117
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 5 a 9 anos,2018-01-01,4544,3972,1133,978,5677,4950,10627
SANTA ROSA,consulta externa,personas de 5 a 9 anos,2018-01-01,45,47,1,1,46,48,94
SANTA ROSA DEL SARA,consulta externa,personas de 5 a 9 anos,2018-01-01,71,67,2,2,73,69,142
SANTIAGO DE CALLAPA,consulta externa,personas de 5 a 9 anos,2018-01-01,1,4,0,0,1,4,5
SANTIAGO DE HUARI,consulta externa,personas de 5 a 9 anos,2018-01-01,24,14,0,1,24,15,39
SANTIAGO DE HUATA,consulta externa,personas de 5 a 9 anos,2018-01-01,3,2,0,0,3,2,5
SANTIAGO DE MACHACA,consulta externa,personas de 5 a 9 anos,2018-01-01,3,7,0,0,3,7,10
SANTIVAÑES,consulta externa,personas de 5 a 9 anos,2018-01-01,17,23,0,0,17,23,40
SANTUARIO DE QUILLACAS,consulta externa,personas de 5 a 9 anos,2018-01-01,4,3,0,0,4,3,7
SAPAHAQUI,consulta externa,personas de 5 a 9 anos,2018-01-01,17,20,0,0,17,20,37
SENA,consulta externa,personas de 5 a 9 anos,2018-01-01,34,31,0,0,34,31,65
SHINAOTA,consulta externa,personas de 5 a 9 anos,2018-01-01,79,76,9,7,88,83,171
SICA SICA (VILLA AROMA),consulta externa,personas de 5 a 9 anos,2018-01-01,29,25,0,1,29,26,55
SICAYA,consulta externa,personas de 5 a 9 anos,2018-01-01,4,4,0,0,4,4,8
SIPE SIPE,consulta externa,personas de 5 a 9 anos,2018-01-01,90,87,18,9,108,96,204
SOPACHUY,consulta externa,personas de 5 a 9 anos,2018-01-01,22,12,0,1,22,13,35
SORACACHI,consulta externa,personas de 5 a 9 anos,2018-01-01,15,15,0,0,15,15,30
SORATA,consulta externa,personas de 5 a 9 anos,2018-01-01,34,26,5,1,39,27,66
SUCRE,consulta externa,personas de 5 a 9 anos,2018-01-01,1492,1258,386,308,1878,1566,3444
