,group,variable,month,PERSONAS DE 15 A 19 AÑOS NUEVO,PERSONAS DE 15 A 19 AÑOS NUEVO,PERSONAS DE 15 A 19 AÑOS REPETIDO,PERSONAS DE 15 A 19 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 15 a 19 anos,2018-01-01,35,48,0,0,35,48,83
AZURDUY,consulta externa,personas de 15 a 19 anos,2018-01-01,15,24,0,0,15,24,39
BATALLAS,consulta externa,personas de 15 a 19 anos,2018-01-01,7,24,2,2,9,26,35
BAURES,consulta externa,personas de 15 a 19 anos,2018-01-01,31,41,3,3,34,44,78
BELEN DE ANDAMARCA,consulta externa,personas de 15 a 19 anos,2018-01-01,0,1,0,0,0,1,1
BELEN DE URMIRI,consulta externa,personas de 15 a 19 anos,2018-01-01,2,4,0,0,2,4,6
BELLA FLOR,consulta externa,personas de 15 a 19 anos,2018-01-01,49,14,0,0,49,14,63
BERMEJO,consulta externa,personas de 15 a 19 anos,2018-01-01,152,297,11,21,163,318,481
BETANZOS,consulta externa,personas de 15 a 19 anos,2018-01-01,61,121,3,4,64,125,189
BOLIVAR,consulta externa,personas de 15 a 19 anos,2018-01-01,2,12,1,0,3,12,15
BOLPEBRA,consulta externa,personas de 15 a 19 anos,2018-01-01,4,5,0,0,4,5,9
BOYUIBE,consulta externa,personas de 15 a 19 anos,2018-01-01,6,17,0,0,6,17,23
BUENA VISTA,consulta externa,personas de 15 a 19 anos,2018-01-01,37,102,0,6,37,108,145
CABEZAS,consulta externa,personas de 15 a 19 anos,2018-01-01,155,207,5,6,160,213,373
CAIROMA,consulta externa,personas de 15 a 19 anos,2018-01-01,28,55,0,0,28,55,83
"CAIZA ""D""",consulta externa,personas de 15 a 19 anos,2018-01-01,23,45,0,0,23,45,68
CAJUATA,consulta externa,personas de 15 a 19 anos,2018-01-01,15,28,0,0,15,28,43
CALACOTO,consulta externa,personas de 15 a 19 anos,2018-01-01,3,5,3,1,6,6,12
CALAMARCA,consulta externa,personas de 15 a 19 anos,2018-01-01,31,34,8,0,39,34,73
CAMARGO,consulta externa,personas de 15 a 19 anos,2018-01-01,41,117,2,9,43,126,169
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 15 a 19 anos,2018-01-01,21,8,0,0,21,8,29
CAMIRI,consulta externa,personas de 15 a 19 anos,2018-01-01,102,194,2,11,104,205,309
CAPINOTA,consulta externa,personas de 15 a 19 anos,2018-01-01,46,129,13,15,59,144,203
CAQUIAVIRI,consulta externa,personas de 15 a 19 anos,2018-01-01,8,22,0,0,8,22,30
CARACOLLO,consulta externa,personas de 15 a 19 anos,2018-01-01,45,96,1,18,46,114,160
CARANAVI,consulta externa,personas de 15 a 19 anos,2018-01-01,102,249,7,61,109,310,419
CARANGAS,consulta externa,personas de 15 a 19 anos,2018-01-01,3,3,0,0,3,3,6
CARAPARI,consulta externa,personas de 15 a 19 anos,2018-01-01,56,111,3,0,59,111,170
CARIPUYO,consulta externa,personas de 15 a 19 anos,2018-01-01,9,12,0,0,9,12,21
CARMEN RIVERO TORREZ,consulta externa,personas de 15 a 19 anos,2018-01-01,11,24,1,4,12,28,40
CATACORA,consulta externa,personas de 15 a 19 anos,2018-01-01,4,9,0,0,4,9,13
CHACARILLA,consulta externa,personas de 15 a 19 anos,2018-01-01,1,4,0,0,1,4,5
CHALLAPATA,consulta externa,personas de 15 a 19 anos,2018-01-01,34,103,3,13,37,116,153
CHAQUI,consulta externa,personas de 15 a 19 anos,2018-01-01,22,30,0,0,22,30,52
CHARAGUA,consulta externa,personas de 15 a 19 anos,2018-01-01,48,97,1,6,49,103,152
CHARAÑA,consulta externa,personas de 15 a 19 anos,2018-01-01,2,4,0,0,2,4,6
CHAYANTA,consulta externa,personas de 15 a 19 anos,2018-01-01,24,37,3,0,27,37,64
CHIMORE,consulta externa,personas de 15 a 19 anos,2018-01-01,115,186,8,4,123,190,313
CHIPAYA,consulta externa,personas de 15 a 19 anos,2018-01-01,4,5,0,0,4,5,9
CHOQUE COTA,consulta externa,personas de 15 a 19 anos,2018-01-01,1,2,0,0,1,2,3
CHUA COCANI,consulta externa,personas de 15 a 19 anos,2018-01-01,0,4,6,1,6,5,11
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 15 a 19 anos,2018-01-01,35,74,5,32,40,106,146
CHUMA,consulta externa,personas de 15 a 19 anos,2018-01-01,9,20,1,0,10,20,30
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 15 a 19 anos,2018-01-01,28,22,0,0,28,22,50
CKOCHAS,consulta externa,personas de 15 a 19 anos,2018-01-01,17,49,0,0,17,49,66
CLIZA,consulta externa,personas de 15 a 19 anos,2018-01-01,24,56,6,18,30,74,104
COBIJA,consulta externa,personas de 15 a 19 anos,2018-01-01,161,282,52,84,213,366,579
COCAPATA,consulta externa,personas de 15 a 19 anos,2018-01-01,11,24,0,0,11,24,35
COCHABAMBA,consulta externa,personas de 15 a 19 anos,2018-01-01,2724,3829,1043,2103,3767,5932,9699
COIPASA,consulta externa,personas de 15 a 19 anos,2018-01-01,1,0,0,0,1,0,1
COLCAPIRHUA,consulta externa,personas de 15 a 19 anos,2018-01-01,73,130,23,39,96,169,265
"COLCHA ""K""",consulta externa,personas de 15 a 19 anos,2018-01-01,62,95,9,13,71,108,179
COLLANA,consulta externa,personas de 15 a 19 anos,2018-01-01,9,15,0,0,9,15,24
COLOMI,consulta externa,personas de 15 a 19 anos,2018-01-01,10,52,2,5,12,57,69
COLPA BELGICA,consulta externa,personas de 15 a 19 anos,2018-01-01,23,31,2,5,25,36,61
COLQUECHACA,consulta externa,personas de 15 a 19 anos,2018-01-01,17,57,3,1,20,58,78
COLQUENCHA,consulta externa,personas de 15 a 19 anos,2018-01-01,24,26,2,6,26,32,58
COLQUIRI,consulta externa,personas de 15 a 19 anos,2018-01-01,10,16,2,5,12,21,33
COMANCHE,consulta externa,personas de 15 a 19 anos,2018-01-01,4,6,1,0,5,6,11
COMARAPA,consulta externa,personas de 15 a 19 anos,2018-01-01,49,53,7,10,56,63,119
COMBAYA,consulta externa,personas de 15 a 19 anos,2018-01-01,0,7,0,0,0,7,7
CONCEPCION,consulta externa,personas de 15 a 19 anos,2018-01-01,48,46,4,2,52,48,100
COPACABANA,consulta externa,personas de 15 a 19 anos,2018-01-01,9,20,0,1,9,21,30
CORIPATA,consulta externa,personas de 15 a 19 anos,2018-01-01,35,57,4,8,39,65,104
CORO CORO,consulta externa,personas de 15 a 19 anos,2018-01-01,8,21,0,0,8,21,29
COROICO,consulta externa,personas de 15 a 19 anos,2018-01-01,58,68,2,27,60,95,155
CORQUE,consulta externa,personas de 15 a 19 anos,2018-01-01,12,14,0,1,12,15,27
COTAGAITA,consulta externa,personas de 15 a 19 anos,2018-01-01,71,124,2,12,73,136,209
COTOCA,consulta externa,personas de 15 a 19 anos,2018-01-01,69,231,2,26,71,257,328
CRUZ DE MACHACAMARCA,consulta externa,personas de 15 a 19 anos,2018-01-01,0,2,0,0,0,2,2
CUATRO CAÑADAS,consulta externa,personas de 15 a 19 anos,2018-01-01,76,110,11,12,87,122,209
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 15 a 19 anos,2018-01-01,7,5,0,1,7,6,13
CUEVO,consulta externa,personas de 15 a 19 anos,2018-01-01,21,33,0,1,21,34,55
CULPINA,consulta externa,personas de 15 a 19 anos,2018-01-01,13,56,2,12,15,68,83
CURAHUARA DE CARANGAS,consulta externa,personas de 15 a 19 anos,2018-01-01,10,4,1,1,11,5,16
CURVA,consulta externa,personas de 15 a 19 anos,2018-01-01,3,10,0,0,3,10,13
DESAGUADERO,consulta externa,personas de 15 a 19 anos,2018-01-01,2,17,1,1,3,18,21
EL ALTO,consulta externa,personas de 15 a 19 anos,2018-01-01,1766,3316,475,975,2241,4291,6532
EL CHORO,consulta externa,personas de 15 a 19 anos,2018-01-01,3,14,0,1,3,15,18
EL PUENTE(STC),consulta externa,personas de 15 a 19 anos,2018-01-01,38,68,2,1,40,69,109
EL PUENTE(TJA),consulta externa,personas de 15 a 19 anos,2018-01-01,41,73,0,0,41,73,114
EL TORNO,consulta externa,personas de 15 a 19 anos,2018-01-01,193,402,98,175,291,577,868
EL VILLAR,consulta externa,personas de 15 a 19 anos,2018-01-01,36,22,0,0,36,22,58
ENTRE RIOS TRJ,consulta externa,personas de 15 a 19 anos,2018-01-01,72,162,5,1,77,163,240
ENTRE RIOS CBBA,consulta externa,personas de 15 a 19 anos,2018-01-01,89,195,8,10,97,205,302
ESCARA,consulta externa,personas de 15 a 19 anos,2018-01-01,5,0,0,0,5,0,5
ESCOMA,consulta externa,personas de 15 a 19 anos,2018-01-01,6,11,1,5,7,16,23
ESMERALDA,consulta externa,personas de 15 a 19 anos,2018-01-01,7,5,0,2,7,7,14
EUCALIPTUS,consulta externa,personas de 15 a 19 anos,2018-01-01,3,14,0,0,3,14,17
EUREKA (SANTOS MERCADO),consulta externa,personas de 15 a 19 anos,2018-01-01,4,9,0,0,4,9,13
EXALTACION,consulta externa,personas de 15 a 19 anos,2018-01-01,0,9,0,0,0,9,9
FERNANDEZ ALONSO,consulta externa,personas de 15 a 19 anos,2018-01-01,24,50,3,4,27,54,81
FILADELFIA,consulta externa,personas de 15 a 19 anos,2018-01-01,30,51,0,2,30,53,83
GENERAL SAAVEDRA,consulta externa,personas de 15 a 19 anos,2018-01-01,17,60,0,0,17,60,77
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 15 a 19 anos,2018-01-01,6,25,0,0,6,25,31
GUANAY,consulta externa,personas de 15 a 19 anos,2018-01-01,21,28,0,2,21,30,51
GUAQUI,consulta externa,personas de 15 a 19 anos,2018-01-01,4,6,4,0,8,6,14
GUAYARAMERIN,consulta externa,personas de 15 a 19 anos,2018-01-01,94,232,11,44,105,276,381
GUTIERREZ,consulta externa,personas de 15 a 19 anos,2018-01-01,66,96,1,0,67,96,163
HUACARETA,consulta externa,personas de 15 a 19 anos,2018-01-01,22,41,0,2,22,43,65
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 15 a 19 anos,2018-01-01,10,23,0,0,10,23,33
HUACHACALLA,consulta externa,personas de 15 a 19 anos,2018-01-01,18,9,0,0,18,9,27
HUANUNI,consulta externa,personas de 15 a 19 anos,2018-01-01,78,134,18,38,96,172,268
HUARACAJE,consulta externa,personas de 15 a 19 anos,2018-01-01,12,28,2,2,14,30,44
HUARINA,consulta externa,personas de 15 a 19 anos,2018-01-01,13,15,0,7,13,22,35
HUATAJATA,consulta externa,personas de 15 a 19 anos,2018-01-01,3,7,0,0,3,7,10
HUAYLLAMARCA,consulta externa,personas de 15 a 19 anos,2018-01-01,3,13,0,0,3,13,16
HUMANATA,consulta externa,personas de 15 a 19 anos,2018-01-01,4,2,0,0,4,2,6
ICHOCA,consulta externa,personas de 15 a 19 anos,2018-01-01,3,3,0,0,3,3,6
ICLA,consulta externa,personas de 15 a 19 anos,2018-01-01,25,49,1,6,26,55,81
INCAHUASI,consulta externa,personas de 15 a 19 anos,2018-01-01,17,58,1,4,18,62,80
INGAVI (HUMAITA),consulta externa,personas de 15 a 19 anos,2018-01-01,5,9,0,0,5,9,14
INQUISIVI,consulta externa,personas de 15 a 19 anos,2018-01-01,7,21,0,0,7,21,28
IRUPANA (VILLA DE LANZA),consulta externa,personas de 15 a 19 anos,2018-01-01,26,45,1,2,27,47,74
IXIAMAS,consulta externa,personas de 15 a 19 anos,2018-01-01,8,23,0,0,8,23,31
JESUS DE MACHACA,consulta externa,personas de 15 a 19 anos,2018-01-01,12,40,4,6,16,46,62
LA ASUNTA,consulta externa,personas de 15 a 19 anos,2018-01-01,63,124,0,3,63,127,190
LA GUARDIA,consulta externa,personas de 15 a 19 anos,2018-01-01,245,547,36,117,281,664,945
LA PAZ,consulta externa,personas de 15 a 19 anos,2018-01-01,2558,3867,972,1426,3530,5293,8823
LA RIVERA,consulta externa,personas de 15 a 19 anos,2018-01-01,4,3,0,0,4,3,7
LAGUNILLAS,consulta externa,personas de 15 a 19 anos,2018-01-01,43,83,3,1,46,84,130
LAJA,consulta externa,personas de 15 a 19 anos,2018-01-01,4,44,0,4,4,48,52
LAS CARRERAS,consulta externa,personas de 15 a 19 anos,2018-01-01,14,26,1,0,15,26,41
LICOMA PAMPA,consulta externa,personas de 15 a 19 anos,2018-01-01,10,13,0,0,10,13,23
LLALLAGUA,consulta externa,personas de 15 a 19 anos,2018-01-01,102,205,5,46,107,251,358
LLICA,consulta externa,personas de 15 a 19 anos,2018-01-01,8,10,0,2,8,12,20
LORETO,consulta externa,personas de 15 a 19 anos,2018-01-01,23,31,0,0,23,31,54
LURIBAY,consulta externa,personas de 15 a 19 anos,2018-01-01,29,23,3,6,32,29,61
MACHACAMARCA,consulta externa,personas de 15 a 19 anos,2018-01-01,38,32,0,4,38,36,74
MACHARETI,consulta externa,personas de 15 a 19 anos,2018-01-01,26,87,1,7,27,94,121
MAGDALENA,consulta externa,personas de 15 a 19 anos,2018-01-01,54,44,2,4,56,48,104
MAIRANA,consulta externa,personas de 15 a 19 anos,2018-01-01,26,51,1,15,27,66,93
MALLA,consulta externa,personas de 15 a 19 anos,2018-01-01,6,3,0,0,6,3,9
MAPIRI,consulta externa,personas de 15 a 19 anos,2018-01-01,29,107,1,2,30,109,139
MECAPACA,consulta externa,personas de 15 a 19 anos,2018-01-01,18,24,1,2,19,26,45
MINEROS,consulta externa,personas de 15 a 19 anos,2018-01-01,21,68,0,6,21,74,95
MIZQUE,consulta externa,personas de 15 a 19 anos,2018-01-01,25,75,0,7,25,82,107
MOCOMOCO,consulta externa,personas de 15 a 19 anos,2018-01-01,12,24,1,0,13,24,37
MOJINETE,consulta externa,personas de 15 a 19 anos,2018-01-01,3,2,0,0,3,2,5
MOJOCOYA,consulta externa,personas de 15 a 19 anos,2018-01-01,20,26,0,0,20,26,46
MONTEAGUDO,consulta externa,personas de 15 a 19 anos,2018-01-01,150,255,5,6,155,261,416
MONTERO,consulta externa,personas de 15 a 19 anos,2018-01-01,563,1323,75,207,638,1530,2168
MORO MORO,consulta externa,personas de 15 a 19 anos,2018-01-01,5,16,0,0,5,16,21
MOROCHATA,consulta externa,personas de 15 a 19 anos,2018-01-01,7,17,0,0,7,17,24
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 15 a 19 anos,2018-01-01,40,46,1,0,41,46,87
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 15 a 19 anos,2018-01-01,5,12,0,3,5,15,20
OCURI,consulta externa,personas de 15 a 19 anos,2018-01-01,7,24,0,2,7,26,33
OKINAWA,consulta externa,personas de 15 a 19 anos,2018-01-01,19,50,0,2,19,52,71
OMEREQUE,consulta externa,personas de 15 a 19 anos,2018-01-01,21,31,2,6,23,37,60
ORURO,consulta externa,personas de 15 a 19 anos,2018-01-01,977,1563,198,310,1175,1873,3048
PADCAYA,consulta externa,personas de 15 a 19 anos,2018-01-01,87,146,4,2,91,148,239
PADILLA,consulta externa,personas de 15 a 19 anos,2018-01-01,81,143,2,8,83,151,234
PAILON,consulta externa,personas de 15 a 19 anos,2018-01-01,76,154,3,8,79,162,241
PALCA,consulta externa,personas de 15 a 19 anos,2018-01-01,21,50,2,1,23,51,74
PALOS BLANCOS,consulta externa,personas de 15 a 19 anos,2018-01-01,74,165,9,5,83,170,253
PAMPA AULLAGAS,consulta externa,personas de 15 a 19 anos,2018-01-01,5,7,0,0,5,7,12
PAMPA GRANDE,consulta externa,personas de 15 a 19 anos,2018-01-01,13,38,0,2,13,40,53
PAPEL PAMPA,consulta externa,personas de 15 a 19 anos,2018-01-01,10,13,0,0,10,13,23
PASORAPA,consulta externa,personas de 15 a 19 anos,2018-01-01,6,16,0,0,6,16,22
PATACAMAYA,consulta externa,personas de 15 a 19 anos,2018-01-01,28,34,1,4,29,38,67
PAZÑA,consulta externa,personas de 15 a 19 anos,2018-01-01,10,12,1,1,11,13,24
PELECHUCO,consulta externa,personas de 15 a 19 anos,2018-01-01,22,24,0,2,22,26,48
POCOATA,consulta externa,personas de 15 a 19 anos,2018-01-01,10,28,0,1,10,29,39
POCONA,consulta externa,personas de 15 a 19 anos,2018-01-01,19,23,0,1,19,24,43
POJO (CBBA),consulta externa,personas de 15 a 19 anos,2018-01-01,31,37,3,3,34,40,74
POOPO,consulta externa,personas de 15 a 19 anos,2018-01-01,21,25,1,3,22,28,50
PORCO,consulta externa,personas de 15 a 19 anos,2018-01-01,16,42,0,0,16,42,58
POROMA,consulta externa,personas de 15 a 19 anos,2018-01-01,29,52,0,0,29,52,81
PORONGO,consulta externa,personas de 15 a 19 anos,2018-01-01,29,33,3,1,32,34,66
PORTACHUELO,consulta externa,personas de 15 a 19 anos,2018-01-01,33,93,0,5,33,98,131
PORVENIR,consulta externa,personas de 15 a 19 anos,2018-01-01,45,42,0,0,45,42,87
POSTRER VALLE,consulta externa,personas de 15 a 19 anos,2018-01-01,2,15,1,0,3,15,18
POTOSI,consulta externa,personas de 15 a 19 anos,2018-01-01,637,1378,59,152,696,1530,2226
PRESTO,consulta externa,personas de 15 a 19 anos,2018-01-01,11,19,0,0,11,19,30
PUCARA,consulta externa,personas de 15 a 19 anos,2018-01-01,7,8,0,2,7,10,17
PUCARANI,consulta externa,personas de 15 a 19 anos,2018-01-01,24,43,4,0,28,43,71
PUERTO ACOSTA,consulta externa,personas de 15 a 19 anos,2018-01-01,6,12,0,1,6,13,19
PUERTO CARABUCO,consulta externa,personas de 15 a 19 anos,2018-01-01,17,23,0,0,17,23,40
PUERTO GONZALO MORENO,consulta externa,personas de 15 a 19 anos,2018-01-01,21,66,4,4,25,70,95
PUERTO PEREZ,consulta externa,personas de 15 a 19 anos,2018-01-01,4,12,0,1,4,13,17
PUERTO QUIJARRO,consulta externa,personas de 15 a 19 anos,2018-01-01,15,33,21,27,36,60,96
PUERTO RICO,consulta externa,personas de 15 a 19 anos,2018-01-01,30,66,3,3,33,69,102
PUERTO SILES,consulta externa,personas de 15 a 19 anos,2018-01-01,1,0,0,0,1,0,1
PUERTO SUAREZ,consulta externa,personas de 15 a 19 anos,2018-01-01,82,105,28,33,110,138,248
PUERTO VILLARROEL,consulta externa,personas de 15 a 19 anos,2018-01-01,204,398,17,54,221,452,673
PUNA,consulta externa,personas de 15 a 19 anos,2018-01-01,31,44,0,0,31,44,75
PUNATA,consulta externa,personas de 15 a 19 anos,2018-01-01,55,132,11,12,66,144,210
QUIABAYA,consulta externa,personas de 15 a 19 anos,2018-01-01,7,12,1,1,8,13,21
QUILLACOLLO,consulta externa,personas de 15 a 19 anos,2018-01-01,451,575,142,233,593,808,1401
QUIME,consulta externa,personas de 15 a 19 anos,2018-01-01,17,20,0,0,17,20,37
QUIRUSILLAS,consulta externa,personas de 15 a 19 anos,2018-01-01,4,5,0,0,4,5,9
RAQAYPAMPA(ETA),consulta externa,personas de 15 a 19 anos,2018-01-01,2,14,0,0,2,14,16
RAVELO,consulta externa,personas de 15 a 19 anos,2018-01-01,8,29,0,0,8,29,37
REYES,consulta externa,personas de 15 a 19 anos,2018-01-01,7,51,2,11,9,62,71
RIBERALTA,consulta externa,personas de 15 a 19 anos,2018-01-01,384,1084,85,148,469,1232,1701
ROBORE,consulta externa,personas de 15 a 19 anos,2018-01-01,47,87,7,6,54,93,147
RURRENABAQUE,consulta externa,personas de 15 a 19 anos,2018-01-01,81,127,6,14,87,141,228
SABAYA,consulta externa,personas de 15 a 19 anos,2018-01-01,42,38,5,6,47,44,91
SACABA,consulta externa,personas de 15 a 19 anos,2018-01-01,286,577,51,84,337,661,998
SACABAMBA,consulta externa,personas de 15 a 19 anos,2018-01-01,5,6,0,1,5,7,12
SACACA,consulta externa,personas de 15 a 19 anos,2018-01-01,13,32,0,1,13,33,46
SAIPINA,consulta externa,personas de 15 a 19 anos,2018-01-01,17,29,5,6,22,35,57
SALINAS DE GARCI MENDOZA,consulta externa,personas de 15 a 19 anos,2018-01-01,16,33,0,0,16,33,49
SAMAIPATA,consulta externa,personas de 15 a 19 anos,2018-01-01,27,34,1,2,28,36,64
SAN AGUSTIN,consulta externa,personas de 15 a 19 anos,2018-01-01,7,10,0,0,7,10,17
SAN ANDRES,consulta externa,personas de 15 a 19 anos,2018-01-01,21,79,0,4,21,83,104
SAN ANDRES DE MACHACA,consulta externa,personas de 15 a 19 anos,2018-01-01,6,4,1,2,7,6,13
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 15 a 19 anos,2018-01-01,5,8,0,0,5,8,13
SAN ANTONIO DE LOMERIO,consulta externa,personas de 15 a 19 anos,2018-01-01,15,27,0,1,15,28,43
SAN BENITO,consulta externa,personas de 15 a 19 anos,2018-01-01,12,16,1,9,13,25,38
SAN BORJA,consulta externa,personas de 15 a 19 anos,2018-01-01,91,320,2,20,93,340,433
SAN BUENA VENTURA,consulta externa,personas de 15 a 19 anos,2018-01-01,31,41,0,1,31,42,73
SAN CARLOS,consulta externa,personas de 15 a 19 anos,2018-01-01,16,94,1,6,17,100,117
SAN IGNACIO,consulta externa,personas de 15 a 19 anos,2018-01-01,102,189,7,7,109,196,305
SAN IGNACIO DE VELASCO,consulta externa,personas de 15 a 19 anos,2018-01-01,47,131,8,13,55,144,199
SAN JAVIER(BNI),consulta externa,personas de 15 a 19 anos,2018-01-01,9,15,0,0,9,15,24
SAN JAVIER(STC),consulta externa,personas de 15 a 19 anos,2018-01-01,18,33,0,1,18,34,52
SAN JOAQUIN,consulta externa,personas de 15 a 19 anos,2018-01-01,22,33,1,4,23,37,60
SAN JOSE DE CHIQUITOS,consulta externa,personas de 15 a 19 anos,2018-01-01,50,87,5,6,55,93,148
SAN JUAN DE YAPACANI,consulta externa,personas de 15 a 19 anos,2018-01-01,36,155,8,27,44,182,226
SAN JULIAN,consulta externa,personas de 15 a 19 anos,2018-01-01,73,162,4,4,77,166,243
SAN LORENZO(PND),consulta externa,personas de 15 a 19 anos,2018-01-01,19,33,0,0,19,33,52
SAN LORENZO(TJA),consulta externa,personas de 15 a 19 anos,2018-01-01,91,107,2,0,93,107,200
SAN LUCAS,consulta externa,personas de 15 a 19 anos,2018-01-01,62,130,0,1,62,131,193
SAN MATIAS,consulta externa,personas de 15 a 19 anos,2018-01-01,14,68,2,4,16,72,88
SAN MIGUEL DE VELASCO,consulta externa,personas de 15 a 19 anos,2018-01-01,8,18,1,3,9,21,30
SAN PABLO DE LIPEZ,consulta externa,personas de 15 a 19 anos,2018-01-01,5,29,0,0,5,29,34
SAN PEDRO,consulta externa,personas de 15 a 19 anos,2018-01-01,69,143,5,7,74,150,224
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 15 a 19 anos,2018-01-01,8,35,0,0,8,35,43
SAN PEDRO DE CURAHUARA,consulta externa,personas de 15 a 19 anos,2018-01-01,8,15,0,0,8,15,23
SAN PEDRO DE QUEMES,consulta externa,personas de 15 a 19 anos,2018-01-01,5,4,0,0,5,4,9
SAN PEDRO DE TIQUINA,consulta externa,personas de 15 a 19 anos,2018-01-01,13,9,8,1,21,10,31
SAN PEDRO(PND),consulta externa,personas de 15 a 19 anos,2018-01-01,3,10,0,2,3,12,15
SAN RAFAEL,consulta externa,personas de 15 a 19 anos,2018-01-01,2,22,0,9,2,31,33
SAN RAMON BENI,consulta externa,personas de 15 a 19 anos,2018-01-01,10,42,0,0,10,42,52
SAN RAMON SCZ,consulta externa,personas de 15 a 19 anos,2018-01-01,18,58,0,2,18,60,78
SANTA ANA,consulta externa,personas de 15 a 19 anos,2018-01-01,27,66,19,11,46,77,123
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 15 a 19 anos,2018-01-01,4048,7109,1317,2081,5365,9190,14555
SANTA ROSA,consulta externa,personas de 15 a 19 anos,2018-01-01,19,37,1,1,20,38,58
SANTA ROSA DEL SARA,consulta externa,personas de 15 a 19 anos,2018-01-01,35,107,1,2,36,109,145
SANTIAGO DE CALLAPA,consulta externa,personas de 15 a 19 anos,2018-01-01,0,4,0,0,0,4,4
SANTIAGO DE HUARI,consulta externa,personas de 15 a 19 anos,2018-01-01,13,19,1,0,14,19,33
SANTIAGO DE HUATA,consulta externa,personas de 15 a 19 anos,2018-01-01,7,6,0,0,7,6,13
SANTIAGO DE MACHACA,consulta externa,personas de 15 a 19 anos,2018-01-01,3,2,0,1,3,3,6
SANTIVAÑES,consulta externa,personas de 15 a 19 anos,2018-01-01,15,21,0,4,15,25,40
SANTUARIO DE QUILLACAS,consulta externa,personas de 15 a 19 anos,2018-01-01,3,3,0,0,3,3,6
SAPAHAQUI,consulta externa,personas de 15 a 19 anos,2018-01-01,22,19,0,0,22,19,41
SENA,consulta externa,personas de 15 a 19 anos,2018-01-01,22,54,0,0,22,54,76
SHINAOTA,consulta externa,personas de 15 a 19 anos,2018-01-01,55,110,5,18,60,128,188
SICA SICA (VILLA AROMA),consulta externa,personas de 15 a 19 anos,2018-01-01,41,55,0,1,41,56,97
SICAYA,consulta externa,personas de 15 a 19 anos,2018-01-01,11,10,0,0,11,10,21
SIPE SIPE,consulta externa,personas de 15 a 19 anos,2018-01-01,53,123,12,24,65,147,212
SOPACHUY,consulta externa,personas de 15 a 19 anos,2018-01-01,14,68,0,0,14,68,82
SORACACHI,consulta externa,personas de 15 a 19 anos,2018-01-01,9,20,0,1,9,21,30
