,group,variable,month,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
COLOMI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,1,0,0,0,1,0,1
COLQUENCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,1,1,0,0,1,1,2
COMBAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,2,0,0,0,2,2
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,36,73,10,22,46,95,141
EL CHORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,2,0,0,0,2,2
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,2,4,0,0,2,4,6
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,3,5,0,0,3,5,8
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,2,1,0,0,2,1,3
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,5,4,0,0,5,4,9
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,4,0,1,0,5,5
HUATAJATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,2,1,0,0,2,1,3
HUMANATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,1,1,0,0,1,1,2
INQUISIVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,4,0,0,0,4,4
IXIAMAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,3,0,0,0,3,3
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,6,18,1,1,7,19,26
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,74,97,25,39,99,136,235
LAJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,2,0,0,0,2,0,2
MECAPACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,2,4,0,0,2,4,6
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,5,0,0,0,5,5
MOROCHATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,2,0,0,0,2,2
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,31,42,15,15,46,57,103
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,2,1,0,1,2,3
PALCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,3,0,0,0,3,3
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
POJO (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,2,0,0,0,2,2
PORTACHUELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,3,0,0,0,3,3
POSTRER VALLE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,4,0,0,0,4,0,4
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,17,19,0,0,17,19,36
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,1,7,1,2,2,9,11
PUERTO ACOSTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,2,0,0,0,2,0,2
PUERTO PEREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,2,2,0,1,2,3,5
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,4,13,0,0,4,13,17
RIBERALTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,4,8,0,0,4,8,12
ROBORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,5,27,2,6,7,33,40
SAMAIPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,1,9,0,0,1,9,10
SAN ANTONIO DE LOMERIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,8,6,0,0,8,6,14
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,2,14,0,0,2,14,16
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,2,0,0,0,2,2
SAN LUCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,5,6,0,0,5,6,11
SAN PEDRO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,1,6,0,0,1,6,7
SANTA ANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,17,31,0,0,17,31,48
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,2,1,0,0,2,1,3
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,1,1,0,0,1,1,2
SENA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,2,0,0,0,2,2
SHINAOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,1,6,0,0,1,6,7
SIPE SIPE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,18,41,0,0,18,41,59
SORACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,1,1,0,0,1,1,2
SORATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,2,0,0,0,2,2
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,2,1,0,0,2,1,3
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,16,51,0,0,16,51,67
TIQUIPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,1,5,0,0,1,5,6
TOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
TOLATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,0,1,3,1,3,4
TOTORA(CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,3,0,0,0,3,3
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,4,19,0,0,4,19,23
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,46,0,61,0,107,107
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,2,0,0,0,2,2
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,0,5,0,0,0,5,5
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,1,3,0,0,1,3,4
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,1,2,0,0,1,2,3
WARNES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,5,2,0,0,5,2,7
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,4,19,0,0,4,19,23
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-01-01,5,5,0,0,5,5,10
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
ANCORAIMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,0,0,5,0,5,5
ARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
ATOCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,4,13,0,0,4,13,17
BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,3,5,0,0,3,5,8
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,5,0,0,1,5,6
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,4,5,0,0,4,5,9
CAPINOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,2,3,0,0,2,3,5
CAQUIAVIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,2,0,0,1,2,3
CARAPARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,2,0,0,0,2,2
CLIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,5,3,0,0,5,3,8
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,8,8,0,0,8,8,16
COLOMI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,3,0,0,1,3,4
COLQUENCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,2,0,0,0,2,2
COMANCHE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,11,57,0,0,11,57,68
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,55,160,29,60,84,220,304
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,3,5,0,0,3,5,8
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,0,0,2,0,2,2
EUREKA (SANTOS MERCADO),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,2,2,0,0,2,2,4
GUANAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,3,7,1,0,4,7,11
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,4,8,0,0,4,8,12
ICHOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,2,3,0,0,2,3,5
ICLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,15,15,0,0,15,15,30
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,5,7,0,5,5,12,17
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,92,122,12,34,104,156,260
LAJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,2,0,0,0,2,2
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,1,0,2,1,3,4
MECAPACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,3,0,0,0,3,3
MINEROS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
MOCOMOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,3,4,0,0,3,4,7
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,2,3,0,0,2,3,5
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,2,6,0,0,2,6,8
OKINAWA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,4,0,0,1,4,5
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,34,46,0,0,34,46,80
PADILLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,5,7,0,0,5,7,12
PALCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,2,3,1,2,3,5,8
POOPO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
PORCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,0,3,1,3,1,4
PORTACHUELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,3,0,0,0,3,3
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,10,17,0,0,10,17,27
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,3,0,0,1,3,4
PUERTO PEREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,2,0,0,0,2,2
PUERTO SUAREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,2,2,0,0,2,2,4
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,3,17,0,0,3,17,20
RAVELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,2,0,0,0,2,0,2
RIBERALTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
ROBORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,11,25,0,0,11,25,36
SACABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,2,0,0,0,2,2
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,3,6,8,0,11,6,17
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,2,0,0,0,2,2
SAN LORENZO(PND),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,2,0,0,0,2,2
SAN LUCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
SAN MATIAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,2,1,0,0,2,1,3
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,3,0,0,1,3,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,8,34,0,0,8,34,42
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,8,0,0,0,8,8
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,2,0,0,0,2,2
SANTIAGO DE MACHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,5,0,0,0,5,5
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,2,1,0,0,2,1,3
SAPAHAQUI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
SICAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,0,0,3,0,3,3
SIPE SIPE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,8,12,0,0,8,12,20
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,2,11,0,0,2,11,13
TACOPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,2,1,0,0,2,1,3
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,2,1,0,0,2,1,3
TARATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,4,16,0,0,4,16,20
TIAHUANACU,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,5,0,0,0,5,5
TIQUIPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
TOLATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
TOLEDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,13,31,0,0,13,31,44
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
URUBICHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,3,0,0,1,3,1,4
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,5,10,0,0,5,10,15
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,2,0,1,0,3,3
VINTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
WALDO BALLIVIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,2,5,0,0,2,5,7
WARNES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,6,3,0,0,6,3,9
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,4,2,0,0,4,2,6
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-02-01,0,7,0,0,0,7,7
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
ARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
ARBIETO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
ARQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
AYO AYO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,4,0,0,0,4,4
BATALLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,2,0,0,2,2,4
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
BOLIVAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
"CAIZA ""D""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,3,0,0,1,3,4
CAJUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,6,0,0,2,6,8
CALAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
CAMARGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,4,3,0,0,4,3,7
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,4,0,0,0,4,4
CAPINOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,5,9,0,0,5,9,14
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,2,0,0,0,2,2
CARAPARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,3,0,0,0,3,3
CARIPUYO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,2,0,0,2,2,4
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,5,3,0,0,5,3,8
CHIMORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,3,4,0,0,3,4,7
CLIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,4,0,0,2,4,6
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,3,0,0,1,3,4
COCAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,9,98,0,0,9,98,107
COLCAPIRHUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
"COLCHA ""K""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
