,group,variable,month,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
COLOMI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,0,1,1,1,1,2
COMARAPA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
COPACABANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,1,0,0,1,1,2
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,8,12,0,1,8,13,21
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,3,2,0,0,3,2,5
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,2,0,0,0,2,2
ICLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,3,0,0,1,3,4
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,6,0,0,1,6,7
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,11,26,16,15,27,41,68
LAJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,3,0,0,0,3,3
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,2,0,0,1,2,3
MOROCHATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,5,1,0,1,5,2,7
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,2,0,0,0,2,0,2
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,4,12,14,21,18,33,51
PADILLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,2,5,0,0,2,5,7
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,2,1,0,0,2,1,3
PUERTO ACOSTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,0,0,0,1,0,1
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,0,0,0,1,0,1
PUERTO PEREZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,1,0,0,1,1,2
PUERTO SUAREZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,11,0,0,0,11,0,11
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,6,12,1,0,7,12,19
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,8,0,0,0,8,8
RIBERALTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,28,71,0,1,28,72,100
ROBORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,0,0,0,1,0,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,6,7,0,0,6,7,13
SAMAIPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,7,0,0,1,7,8
SAN BENITO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,0,0,0,1,0,1
SAN CARLOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,20,0,21,21
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,2,0,0,0,2,2
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,2,4,0,0,2,4,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,12,30,43,57,55,87,142
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,2,0,0,1,2,3
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,0,0,0,1,0,1
SENA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,3,0,0,1,3,4
SIPE SIPE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,2,7,0,0,2,7,9
SORATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,2,0,0,1,2,3
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,6,8,1,2,7,10,17
TARABUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,4,17,0,0,4,17,21
TINGUIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,0,13,13,13,13,26
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,8,30,0,0,8,30,38
TOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,0,0,0,1,0,1
TOLATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,2,0,0,1,2,3
TOTORA(CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,2,0,0,0,2,0,2
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,3,0,0,0,3,3
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,2,0,0,0,2,2
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,3,0,0,0,3,3
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,3,0,0,0,3,3
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,3,18,0,0,3,18,21
VINTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,8,0,0,1,8,9
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,2,0,0,0,2,2
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,1,8,0,0,1,8,9
YAPACANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-01-01,0,2,0,0,0,2,2
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
ALALAY,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,2,1,0,0,2,1,3
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,3,0,0,1,3,4
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,2,0,0,1,2,3
BOLIVAR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
CAJUATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,2,0,0,0,2,0,2
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,2,0,0,1,2,3
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,2,0,0,0,2,2
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,3,4,0,0,3,4,7
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,2,0,0,0,2,0,2
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
COCAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,4,4,0,0,4,4,8
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,12,16,0,0,12,16,28
COLOMI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
COLQUECHACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,3,2,0,0,3,2,5
COLQUENCHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,3,0,0,0,3,3
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,9,54,8,17,17,71,88
ESMERALDA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,0,0,1,0,1,1
GUANAY,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,3,0,0,0,3,3
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,2,1,0,0,2,1,3
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,3,0,3,0,6,6
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,10,20,8,20,18,40,58
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
MOROCHATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,4,1,0,0,4,1,5
OKINAWA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,6,16,0,0,6,16,22
PADCAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,2,2,0,0,2,2,4
POCOATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
POROMA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,2,0,0,1,2,3
PORONGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,0,0,2,0,2,2
PORTACHUELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,9,0,0,0,9,9
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,2,1,0,0,2,1,3
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,5,12,0,2,5,14,19
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,7,25,0,0,7,25,32
SAN CARLOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
SAN JOAQUIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,2,0,0,1,2,3
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,4,0,0,1,4,5
SAN LUCAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
SAN PEDRO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,3,3,0,0,3,3,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,7,33,0,0,7,33,40
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,0,0,0,1,0,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,2,2,0,0,2,2,4
SIPE SIPE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,4,5,0,0,4,5,9
TACACOMA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,2,0,0,1,2,3
TACOPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,3,4,0,0,3,4,7
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,9,23,0,0,9,23,32
TOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,2,0,0,0,2,0,2
TOTORA(CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,3,6,0,0,3,6,9
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,4,0,0,1,4,5
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,0,1,1,1,1,2
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,5,0,0,1,5,6
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,2,5,1,5,3,8
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,1,0,0,1,1,2
VINTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,5,0,0,1,5,6
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,1,6,0,0,1,6,7
YAPACANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-02-01,0,3,0,0,0,3,3
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
ALCALA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
ARBIETO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,2,3,0,0,2,3,5
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,3,0,0,1,3,4
BOLIVAR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,1,0,0,1,1,2
CAQUIAVIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
CARAPARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,2,1,0,2,2,4
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,5,0,0,1,5,6
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,2,0,0,0,2,2
COCAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,9,15,0,0,9,15,24
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,4,19,0,0,4,19,23
"COLCHA ""K""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,2,0,0,0,2,2
COLOMI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,0,1,1,1,1,2
COLQUIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,3,0,0,0,3,0,3
CONCEPCION,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,2,2,0,0,2,2,4
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,5,10,0,2,5,12,17
EL PUENTE(STC),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,0,2,3,2,3,5
EL PUENTE(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,6,0,0,1,6,7
ESCOMA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
ESMERALDA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,1,0,0,1,1,2
GUANAY,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,2,1,0,0,2,1,3
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,2,2,0,0,2,2,4
HUACARETA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,3,0,0,0,3,3
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,2,6,10,7,12,19
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,3,1,2,1,5,6
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,10,18,35,72,45,90,135
LAJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,3,1,0,0,3,1,4
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,3,4,0,0,3,4,7
MOROCHATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,3,4,0,0,3,4,7
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,2,20,0,0,2,20,22
PAZÑA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
POROMA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
PORTACHUELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,3,5,0,0,3,5,8
PUERTO CARABUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,4,0,0,0,4,4
PUNA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,3,26,0,0,3,26,29
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,10,21,0,0,10,21,31
SACABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
SAMAIPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,1,0,1,1,2
SAN CARLOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,2,0,0,1,2,3
SAN JAVIER(STC),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,6,0,0,1,6,7
SAN LUCAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
SANTA ANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,24,72,1,2,25,74,99
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,1,0,0,1,1,2
SENA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,5,0,0,0,5,5
SORATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,0,1,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,4,0,0,0,4,4
