municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-01-01,2,2
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-01-01,1,1
TOMINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-01-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-01-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-01-01,2,2
YACUIBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-01-01,1,1
YOTALA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-01-01,1,1
AYO AYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
CALAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
CATACORA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,2,2
COPACABANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
MACHARETI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
PORCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,2,2
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
TARATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-02-01,1,1
ALALAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
BATALLAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,3,3
CHARAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
CHUMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
COCHABAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
COLQUENCHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
LA ASUNTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
LLICA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,2,2
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,2,2
SANTA ROSA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-03-01,1,1
ACACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
AIQUILE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
ALALAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
ATOCHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
AYATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
BATALLAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,2,2
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
INGAVI (HUMAITA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
LORETO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
MOCOMOCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,2,2
PALCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,2,2
SANTA ROSA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
TARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
URUBICHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
ACHOCALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
AYO AYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
EL TORNO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
HUACARETA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,3,3
LORETO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,3,3
PALCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SAN JAVIER(STC),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SAN MATIAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
SAN PEDRO DE MACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,4,4
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
TARATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
UMALA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
YAPACANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
BATALLAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,3,3
BOLIVAR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
CALAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
EXALTACION,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,2,2
LORETO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,2,2
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
SAN PEDRO DE MACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
UNCIA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,2,2
VILA VILA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
BATALLAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,3,3
BOLIVAR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
CATACORA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
CHIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
COPACABANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
LORETO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
PADCAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
PAILON,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
SAN PEDRO DE MACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,2,2
TURCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
VITICHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
WARNES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
BOLIVAR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
CONCEPCION,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
DESAGUADERO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
HUMANATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
SABAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
SAN JAVIER(BNI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,3,3
TOMAVE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,3,3
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
UNCIA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
VILLA MONTES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,2,2
CAPINOTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
COLQUENCHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,2,2
LORETO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
SAN MATIAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
CURVA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,2,2
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,2,2
LORETO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,3,3
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
PAILON,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
