municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
ROBORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,3,3
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,3,3
SACABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,3,3
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,3,3
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,3,3
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,1,1
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,2,2
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,75,75
SANTA ROSA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,5,5
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,17,17
TIAWANACU,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,1,1
TOMINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,1,1
TOTORA(ORR),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,8,8
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,2,2
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,3,3
VACAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,7,7
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,4,4
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,2,2
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,2,2
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,15,15
YOTALA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-01-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
ATOCHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,9,9
AYO AYO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,2,2
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,3,3
CARAPARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
CHAYANTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,6,6
COCAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,88,88
COLQUENCHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
COTOCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,2,2
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,64,64
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,10,10
GUTIERREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,2,2
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
INCAHUASI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
IXIAMAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,138,138
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,11,11
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,29,29
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,25,25
PRESTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
PUERTO RICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,4,4
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,11,11
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,4,4
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,4,4
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,5,5
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,5,5
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,71,71
SANTIVAÑES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
SENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,2,2
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,7,7
TACOBAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,2,2
TAPACARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,15,15
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,11,11
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,2,2
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,3,3
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,14,14
YANACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-02-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
ALCALA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
BAURES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
BUENA VISTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,3,3
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,4,4
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,3,3
CHOQUE COTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
COCAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,93,93
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,62,62
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
EUCALIPTUS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,9,9
GUTIERREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,164,164
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,6,6
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,8,8
OCURI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,14,14
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,8,8
POCOATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
PORONGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,28,28
PUERTO ACOSTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
PUERTO RICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,7,7
PUNA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
QUIRUSILLAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,3,3
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
SAN ANDRES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,4,4
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,8,8
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,4,4
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,232,232
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,34,34
TAHUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
TARABUCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,16,16
TINGUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,3,3
TOLEDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,8,8
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,3,3
UNCIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,10,10
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,6,6
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,7,7
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,2,2
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,7,7
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-03-01,1,1
APOLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,3,3
BATALLAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,9,9
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,2,2
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
CARACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,4,4
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
CHAQUI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,2,2
CHAYANTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
CHIMORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,2,2
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,8,8
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,74,74
CONCEPCION,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,6,6
COTAGAITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,3,3
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,75,75
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,12,12
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,2,2
INGAVI (HUMAITA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
INQUISIVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,127,127
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,6,6
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,2,2
MAIRANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,20,20
MINEROS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
MOJOCOYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,22,22
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,2,2
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,37,37
PADCAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
POJO (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
PORONGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,5,5
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,35,35
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,4,4
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,6,6
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,10,10
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,4,4
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,3,3
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,2,2
SAN CARLOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,6,6
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,3,3
SAN PEDRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,226,226
SANTA ROSA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,50,50
TARABUCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,39,39
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,5,5
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2013-04-01,11,11
