municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
SAN CARLOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-01-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-01-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-01-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-01-01,2,2
SAN JULIAN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-01-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-01-01,11,11
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-01-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-01-01,5,5
TOTORA(CBBA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-01-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-01-01,2,2
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-01-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-01-01,3,3
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,3,3
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,21,21
COMARAPA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
CORO CORO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,13,13
EL TORNO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
ICLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,11,11
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,3,3
MONTEAGUDO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
OCURI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,7,7
POCONA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,4,4
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
REYES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,5,5
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,3,3
TARABUCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-02-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,3,3
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,17,17
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,19,19
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,2,2
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,8,8
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,17,17
PATACAMAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,3,3
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,5,5
SAN ANDRES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,2,2
SANTA ANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,4,4
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,5,5
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,3,3
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,4,4
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,3,3
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-03-01,1,1
"CAIZA ""D""",atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,3,3
CHALLAPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,13,13
COLQUECHACA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,13,13
HUANUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,9,9
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,4,4
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,12,12
PORTACHUELO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,11,11
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,8,8
TARABUCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-04-01,1,1
CHAYANTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,18,18
COMARAPA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
CONCEPCION,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,3,3
CULPINA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,2,2
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,16,16
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,19,19
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,2,2
MAPIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,4,4
PADILLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,4,4
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,3,3
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,8,8
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,2,2
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,3,3
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-05-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,11,11
CULPINA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,13,13
ESCOMA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,15,15
MAIRANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,2,2
MOJOCOYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,6,6
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,3,3
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,7,7
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,3,3
SAN JOAQUIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,2,2
SAN PEDRO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,1,1
SAN PEDRO DE QUEMES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,9,9
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,6,6
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,3,3
VILA VILA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,1,1
VITICHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,2,2
YOCALLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-06-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,16,16
CORIPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
COROICO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,12,12
ESCOMA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,15,15
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,9,9
PADILLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,2,2
POJO (CBBA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
POROMA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,3,3
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,6,6
RURRENABAQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,2,2
SAN CARLOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,7,7
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,6,6
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,4,4
TARVITA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
VILA VILA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,3,3
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-07-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,1,1
BETANZOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,13,13
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,23,23
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,13,13
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,4,4
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,4,4
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,2,2
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,3,3
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,3,3
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,6,6
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,2,2
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,2,2
TARVITA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-08-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,14,14
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,12,12
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,11,11
MIZQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,3,3
PADILLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,3,3
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,7,7
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,2,2
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,5,5
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,4,4
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,2,2
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,0,0
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,2,2
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-09-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,2,2
BERMEJO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,3,3
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,18,18
COROICO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,14,14
