municipality,group,variable,month,Inyectables,TOTAL
EXALTACION,otras actividades de enfermeria,inyectables,2005-01-01,72,72
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2005-01-01,639,639
FILADELFIA,otras actividades de enfermeria,inyectables,2005-01-01,61,61
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2005-01-01,416,416
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2005-01-01,74,74
GUANAY,otras actividades de enfermeria,inyectables,2005-01-01,437,437
GUAQUI,otras actividades de enfermeria,inyectables,2005-01-01,44,44
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2005-01-01,7833,7833
GUTIERREZ,otras actividades de enfermeria,inyectables,2005-01-01,484,484
HUACARETA,otras actividades de enfermeria,inyectables,2005-01-01,182,182
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2005-01-01,53,53
HUACHACALLA,otras actividades de enfermeria,inyectables,2005-01-01,69,69
HUANUNI,otras actividades de enfermeria,inyectables,2005-01-01,2265,2265
HUARACAJE,otras actividades de enfermeria,inyectables,2005-01-01,151,151
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2005-01-01,33,33
ICHOCA,otras actividades de enfermeria,inyectables,2005-01-01,18,18
ICLA,otras actividades de enfermeria,inyectables,2005-01-01,107,107
INCAHUASI,otras actividades de enfermeria,inyectables,2005-01-01,190,190
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2005-01-01,16,16
INQUISIVI,otras actividades de enfermeria,inyectables,2005-01-01,114,114
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2005-01-01,337,337
IXIAMAS,otras actividades de enfermeria,inyectables,2005-01-01,188,188
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2005-01-01,74,74
LA ASUNTA,otras actividades de enfermeria,inyectables,2005-01-01,352,352
LA GUARDIA,otras actividades de enfermeria,inyectables,2005-01-01,881,881
LA PAZ,otras actividades de enfermeria,inyectables,2005-01-01,103277,103277
LA RIVERA,otras actividades de enfermeria,inyectables,2005-01-01,1,1
LAGUNILLAS,otras actividades de enfermeria,inyectables,2005-01-01,329,329
LAJA,otras actividades de enfermeria,inyectables,2005-01-01,74,74
LAS CARRERAS,otras actividades de enfermeria,inyectables,2005-01-01,78,78
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2005-01-01,18,18
LLALLAGUA,otras actividades de enfermeria,inyectables,2005-01-01,2267,2267
LLICA,otras actividades de enfermeria,inyectables,2005-01-01,117,117
LORETO,otras actividades de enfermeria,inyectables,2005-01-01,43,43
LURIBAY,otras actividades de enfermeria,inyectables,2005-01-01,74,74
MACHACAMARCA,otras actividades de enfermeria,inyectables,2005-01-01,279,279
MACHARETI,otras actividades de enfermeria,inyectables,2005-01-01,340,340
MAGDALENA,otras actividades de enfermeria,inyectables,2005-01-01,1388,1388
MAIRANA,otras actividades de enfermeria,inyectables,2005-01-01,504,504
MALLA,otras actividades de enfermeria,inyectables,2005-01-01,2,2
MAPIRI,otras actividades de enfermeria,inyectables,2005-01-01,373,373
MECAPACA,otras actividades de enfermeria,inyectables,2005-01-01,66,66
MINEROS,otras actividades de enfermeria,inyectables,2005-01-01,454,454
MIZQUE,otras actividades de enfermeria,inyectables,2005-01-01,271,271
MOCOMOCO,otras actividades de enfermeria,inyectables,2005-01-01,64,64
MOJINETE,otras actividades de enfermeria,inyectables,2005-01-01,47,47
MOJOCOYA,otras actividades de enfermeria,inyectables,2005-01-01,154,154
MONTEAGUDO,otras actividades de enfermeria,inyectables,2005-01-01,884,884
MONTERO,otras actividades de enfermeria,inyectables,2005-01-01,6696,6696
MORO MORO,otras actividades de enfermeria,inyectables,2005-01-01,97,97
MOROCHATA,otras actividades de enfermeria,inyectables,2005-01-01,204,204
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2005-01-01,4,4
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2005-01-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2005-01-01,9,9
OCURI,otras actividades de enfermeria,inyectables,2005-01-01,87,87
OKINAWA,otras actividades de enfermeria,inyectables,2005-01-01,224,224
OMEREQUE,otras actividades de enfermeria,inyectables,2005-01-01,157,157
ORURO,otras actividades de enfermeria,inyectables,2005-01-01,32396,32396
PADCAYA,otras actividades de enfermeria,inyectables,2005-01-01,781,781
PADILLA,otras actividades de enfermeria,inyectables,2005-01-01,1117,1117
PAILON,otras actividades de enfermeria,inyectables,2005-01-01,199,199
PALCA,otras actividades de enfermeria,inyectables,2005-01-01,40,40
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2005-01-01,1025,1025
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2005-01-01,55,55
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2005-01-01,269,269
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2005-01-01,26,26
PASORAPA,otras actividades de enfermeria,inyectables,2005-01-01,38,38
PATACAMAYA,otras actividades de enfermeria,inyectables,2005-01-01,93,93
PAZÑA,otras actividades de enfermeria,inyectables,2005-01-01,282,282
PELECHUCO,otras actividades de enfermeria,inyectables,2005-01-01,40,40
POCOATA,otras actividades de enfermeria,inyectables,2005-01-01,137,137
POCONA,otras actividades de enfermeria,inyectables,2005-01-01,87,87
POJO (CBBA),otras actividades de enfermeria,inyectables,2005-01-01,83,83
POOPO,otras actividades de enfermeria,inyectables,2005-01-01,247,247
PORCO,otras actividades de enfermeria,inyectables,2005-01-01,132,132
POROMA,otras actividades de enfermeria,inyectables,2005-01-01,201,201
PORONGO,otras actividades de enfermeria,inyectables,2005-01-01,227,227
PORTACHUELO,otras actividades de enfermeria,inyectables,2005-01-01,978,978
PORVENIR,otras actividades de enfermeria,inyectables,2005-01-01,250,250
POSTRER VALLE,otras actividades de enfermeria,inyectables,2005-01-01,80,80
POTOSI,otras actividades de enfermeria,inyectables,2005-01-01,22887,22887
PRESTO,otras actividades de enfermeria,inyectables,2005-01-01,118,118
PUCARA,otras actividades de enfermeria,inyectables,2005-01-01,116,116
PUCARANI,otras actividades de enfermeria,inyectables,2005-01-01,202,202
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2005-01-01,310,310
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2005-01-01,108,108
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2005-01-01,53,53
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2005-01-01,36,36
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2005-01-01,1018,1018
PUERTO RICO,otras actividades de enfermeria,inyectables,2005-01-01,218,218
PUERTO SILES,otras actividades de enfermeria,inyectables,2005-01-01,34,34
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2005-01-01,725,725
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2005-01-01,3717,3717
PUNA,otras actividades de enfermeria,inyectables,2005-01-01,392,392
PUNATA,otras actividades de enfermeria,inyectables,2005-01-01,2332,2332
QUIABAYA,otras actividades de enfermeria,inyectables,2005-01-01,14,14
QUILLACOLLO,otras actividades de enfermeria,inyectables,2005-01-01,4579,4579
QUIME,otras actividades de enfermeria,inyectables,2005-01-01,156,156
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2005-01-01,102,102
RAVELO,otras actividades de enfermeria,inyectables,2005-01-01,264,264
REYES,otras actividades de enfermeria,inyectables,2005-01-01,863,863
RIBERALTA,otras actividades de enfermeria,inyectables,2005-01-01,10115,10115
ROBORE,otras actividades de enfermeria,inyectables,2005-01-01,816,816
RURRENABAQUE,otras actividades de enfermeria,inyectables,2005-01-01,1168,1168
SABAYA,otras actividades de enfermeria,inyectables,2005-01-01,48,48
SACABA,otras actividades de enfermeria,inyectables,2005-01-01,1676,1676
SACABAMBA,otras actividades de enfermeria,inyectables,2005-01-01,14,14
SACACA,otras actividades de enfermeria,inyectables,2005-01-01,251,251
SAIPINA,otras actividades de enfermeria,inyectables,2005-01-01,327,327
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2005-01-01,90,90
SAMAIPATA,otras actividades de enfermeria,inyectables,2005-01-01,506,506
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2005-01-01,24,24
SAN ANDRES,otras actividades de enfermeria,inyectables,2005-01-01,197,197
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2005-01-01,40,40
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2005-01-01,44,44
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2005-01-01,502,502
SAN BENITO,otras actividades de enfermeria,inyectables,2005-01-01,157,157
SAN BORJA,otras actividades de enfermeria,inyectables,2005-01-01,2783,2783
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2005-01-01,325,325
SAN CARLOS,otras actividades de enfermeria,inyectables,2005-01-01,1133,1133
SAN IGNACIO,otras actividades de enfermeria,inyectables,2005-01-01,775,775
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2005-01-01,4076,4076
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2005-01-01,40,40
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2005-01-01,582,582
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2005-01-01,457,457
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2005-01-01,556,556
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2005-01-01,1665,1665
SAN JULIAN,otras actividades de enfermeria,inyectables,2005-01-01,1906,1906
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2005-01-01,121,121
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2005-01-01,620,620
SAN LUCAS,otras actividades de enfermeria,inyectables,2005-01-01,513,513
SAN MATIAS,otras actividades de enfermeria,inyectables,2005-01-01,350,350
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2005-01-01,1241,1241
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2005-01-01,167,167
SAN PEDRO,otras actividades de enfermeria,inyectables,2005-01-01,1758,1758
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2005-01-01,134,134
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2005-01-01,11,11
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2005-01-01,5,5
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2005-01-01,29,29
SAN RAFAEL,otras actividades de enfermeria,inyectables,2005-01-01,233,233
SAN RAMON,otras actividades de enfermeria,inyectables,2005-01-01,810,810
SAN RAMON,otras actividades de enfermeria,inyectables,2005-01-01,247,247
SANTA ANA,otras actividades de enfermeria,inyectables,2005-01-01,1943,1943
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2005-01-01,117482,117482
SANTA ROSA,otras actividades de enfermeria,inyectables,2005-01-01,298,298
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2005-01-01,583,583
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2005-01-01,31,31
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2005-01-01,242,242
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2005-01-01,29,29
SANTIVAÑES,otras actividades de enfermeria,inyectables,2005-01-01,182,182
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2005-01-01,20,20
SAPAHAQUI,otras actividades de enfermeria,inyectables,2005-01-01,48,48
SENA,otras actividades de enfermeria,inyectables,2005-01-01,130,130
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2005-01-01,162,162
SICAYA,otras actividades de enfermeria,inyectables,2005-01-01,22,22
SIPE SIPE,otras actividades de enfermeria,inyectables,2005-01-01,213,213
SOPACHUY,otras actividades de enfermeria,inyectables,2005-01-01,234,234
SORACACHI,otras actividades de enfermeria,inyectables,2005-01-01,85,85
SORATA,otras actividades de enfermeria,inyectables,2005-01-01,250,250
SUCRE,otras actividades de enfermeria,inyectables,2005-01-01,29171,29171
TACACHI,otras actividades de enfermeria,inyectables,2005-01-01,12,12
TACACOMA,otras actividades de enfermeria,inyectables,2005-01-01,105,105
TACOBAMBA,otras actividades de enfermeria,inyectables,2005-01-01,43,43
TACOPAYA,otras actividades de enfermeria,inyectables,2005-01-01,69,69
TAHUA,otras actividades de enfermeria,inyectables,2005-01-01,14,14
TAPACARI,otras actividades de enfermeria,inyectables,2005-01-01,244,244
TARABUCO,otras actividades de enfermeria,inyectables,2005-01-01,623,623
TARACO,otras actividades de enfermeria,inyectables,2005-01-01,28,28
TARATA,otras actividades de enfermeria,inyectables,2005-01-01,97,97
TARIJA,otras actividades de enfermeria,inyectables,2005-01-01,39164,39164
TARVITA,otras actividades de enfermeria,inyectables,2005-01-01,374,374
TEOPONTE,otras actividades de enfermeria,inyectables,2005-01-01,118,118
TIAWANACU,otras actividades de enfermeria,inyectables,2005-01-01,144,144
TINGUIPAYA,otras actividades de enfermeria,inyectables,2005-01-01,138,138
TIPUANI,otras actividades de enfermeria,inyectables,2005-01-01,90,90
TIQUIPAYA,otras actividades de enfermeria,inyectables,2005-01-01,153,153
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2005-01-01,1865,1865
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2005-01-01,13,13
TOCO,otras actividades de enfermeria,inyectables,2005-01-01,29,29
TODOS SANTOS,otras actividades de enfermeria,inyectables,2005-01-01,5,5
TOLATA,otras actividades de enfermeria,inyectables,2005-01-01,15,15
TOLEDO,otras actividades de enfermeria,inyectables,2005-01-01,88,88
TOMAVE,otras actividades de enfermeria,inyectables,2005-01-01,176,176
TOMINA,otras actividades de enfermeria,inyectables,2005-01-01,272,272
TORO TORO,otras actividades de enfermeria,inyectables,2005-01-01,94,94
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2005-01-01,461,461
TOTORA(ORR),otras actividades de enfermeria,inyectables,2005-01-01,39,39
TRIGAL,otras actividades de enfermeria,inyectables,2005-01-01,138,138
TRINIDAD,otras actividades de enfermeria,inyectables,2005-01-01,14360,14360
TUPIZA,otras actividades de enfermeria,inyectables,2005-01-01,9995,9995
TURCO,otras actividades de enfermeria,inyectables,2005-01-01,118,118
UMALA,otras actividades de enfermeria,inyectables,2005-01-01,2,2
UNCIA,otras actividades de enfermeria,inyectables,2005-01-01,3306,3306
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2005-01-01,326,326
URUBICHA,otras actividades de enfermeria,inyectables,2005-01-01,362,362
UYUNI,otras actividades de enfermeria,inyectables,2005-01-01,2649,2649
VACAS,otras actividades de enfermeria,inyectables,2005-01-01,262,262
VALLEGRANDE,otras actividades de enfermeria,inyectables,2005-01-01,2713,2713
VIACHA,otras actividades de enfermeria,inyectables,2005-01-01,1456,1456
VILA VILA,otras actividades de enfermeria,inyectables,2005-01-01,19,19
VILLA MONTES,otras actividades de enfermeria,inyectables,2005-01-01,2871,2871
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2005-01-01,15,15
VILLA RIVERO,otras actividades de enfermeria,inyectables,2005-01-01,124,124
VILLA SERRANO,otras actividades de enfermeria,inyectables,2005-01-01,250,250
VILLA TUNARI,otras actividades de enfermeria,inyectables,2005-01-01,925,925
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2005-01-01,300,300
VILLAZON,otras actividades de enfermeria,inyectables,2005-01-01,4180,4180
VINTO,otras actividades de enfermeria,inyectables,2005-01-01,106,106
VITICHI,otras actividades de enfermeria,inyectables,2005-01-01,197,197
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2005-01-01,3,3
WARNES,otras actividades de enfermeria,inyectables,2005-01-01,563,563
YACO,otras actividades de enfermeria,inyectables,2005-01-01,4,4
YACUIBA,otras actividades de enfermeria,inyectables,2005-01-01,12027,12027
YAMPARAEZ,otras actividades de enfermeria,inyectables,2005-01-01,211,211
YANACACHI,otras actividades de enfermeria,inyectables,2005-01-01,2,2
YAPACANI,otras actividades de enfermeria,inyectables,2005-01-01,717,717
YOCALLA,otras actividades de enfermeria,inyectables,2005-01-01,67,67
YOTALA,otras actividades de enfermeria,inyectables,2005-01-01,243,243
YUNCHARA,otras actividades de enfermeria,inyectables,2005-01-01,65,65
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2005-01-01,279,279
ACACIO,otras actividades de enfermeria,inyectables,2005-02-01,82,82
ACHACACHI,otras actividades de enfermeria,inyectables,2005-02-01,613,613
ACHOCALLA,otras actividades de enfermeria,inyectables,2005-02-01,49,49
AIQUILE,otras actividades de enfermeria,inyectables,2005-02-01,244,244
ALALAY,otras actividades de enfermeria,inyectables,2005-02-01,51,51
ALCALA,otras actividades de enfermeria,inyectables,2005-02-01,60,60
ANCORAIMES,otras actividades de enfermeria,inyectables,2005-02-01,113,113
ANDAMARCA,otras actividades de enfermeria,inyectables,2005-02-01,38,38
ANTEQUERA,otras actividades de enfermeria,inyectables,2005-02-01,12,12
ANZALDO,otras actividades de enfermeria,inyectables,2005-02-01,66,66
APOLO,otras actividades de enfermeria,inyectables,2005-02-01,193,193
ARAMPAMPA,otras actividades de enfermeria,inyectables,2005-02-01,27,27
ARANI,otras actividades de enfermeria,inyectables,2005-02-01,115,115
ARBIETO,otras actividades de enfermeria,inyectables,2005-02-01,132,132
ARQUE,otras actividades de enfermeria,inyectables,2005-02-01,102,102
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2005-02-01,2190,2190
ATOCHA,otras actividades de enfermeria,inyectables,2005-02-01,3661,3661
AUCAPATA,otras actividades de enfermeria,inyectables,2005-02-01,41,41
AYATA,otras actividades de enfermeria,inyectables,2005-02-01,26,26
AYO AYO,otras actividades de enfermeria,inyectables,2005-02-01,29,29
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2005-02-01,426,426
AZURDUY,otras actividades de enfermeria,inyectables,2005-02-01,305,305
BATALLAS,otras actividades de enfermeria,inyectables,2005-02-01,160,160
BAURES,otras actividades de enfermeria,inyectables,2005-02-01,121,121
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2005-02-01,3,3
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2005-02-01,24,24
BELLA FLOR,otras actividades de enfermeria,inyectables,2005-02-01,78,78
BERMEJO,otras actividades de enfermeria,inyectables,2005-02-01,2183,2183
BETANZOS,otras actividades de enfermeria,inyectables,2005-02-01,905,905
BOLIVAR,otras actividades de enfermeria,inyectables,2005-02-01,102,102
BOLPEBRA,otras actividades de enfermeria,inyectables,2005-02-01,25,25
BOYUIBE,otras actividades de enfermeria,inyectables,2005-02-01,230,230
BUENA VISTA,otras actividades de enfermeria,inyectables,2005-02-01,388,388
CABEZAS,otras actividades de enfermeria,inyectables,2005-02-01,611,611
CAIROMA,otras actividades de enfermeria,inyectables,2005-02-01,122,122
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2005-02-01,169,169
CAJUATA,otras actividades de enfermeria,inyectables,2005-02-01,46,46
CALACOTO,otras actividades de enfermeria,inyectables,2005-02-01,23,23
CALAMARCA,otras actividades de enfermeria,inyectables,2005-02-01,55,55
CAMARGO,otras actividades de enfermeria,inyectables,2005-02-01,560,560
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2005-02-01,81,81
CAMIRI,otras actividades de enfermeria,inyectables,2005-02-01,5802,5802
CAPINOTA,otras actividades de enfermeria,inyectables,2005-02-01,278,278
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2005-02-01,42,42
CARACOLLO,otras actividades de enfermeria,inyectables,2005-02-01,244,244
CARANAVI,otras actividades de enfermeria,inyectables,2005-02-01,1687,1687
CARANGAS,otras actividades de enfermeria,inyectables,2005-02-01,2,2
CARAPARI,otras actividades de enfermeria,inyectables,2005-02-01,316,316
CARIPUYO,otras actividades de enfermeria,inyectables,2005-02-01,86,86
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2005-02-01,55,55
CATACORA,otras actividades de enfermeria,inyectables,2005-02-01,3,3
CHACARILLA,otras actividades de enfermeria,inyectables,2005-02-01,2,2
