municipality,group,variable,month,Inyectables,TOTAL
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2008-01-01,557,557
SAN LUCAS,otras actividades de enfermeria,inyectables,2008-01-01,1653,1653
SAN MATIAS,otras actividades de enfermeria,inyectables,2008-01-01,786,786
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2008-01-01,1381,1381
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2008-01-01,101,101
SAN PEDRO,otras actividades de enfermeria,inyectables,2008-01-01,1264,1264
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2008-01-01,233,233
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2008-01-01,18,18
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2008-01-01,1,1
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2008-01-01,66,66
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2008-01-01,17,17
SAN RAFAEL,otras actividades de enfermeria,inyectables,2008-01-01,571,571
SAN RAMON,otras actividades de enfermeria,inyectables,2008-01-01,1044,1044
SAN RAMON,otras actividades de enfermeria,inyectables,2008-01-01,574,574
SANTA ANA,otras actividades de enfermeria,inyectables,2008-01-01,1465,1465
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2008-01-01,105719,105719
SANTA ROSA,otras actividades de enfermeria,inyectables,2008-01-01,383,383
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2008-01-01,631,631
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2008-01-01,17,17
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2008-01-01,344,344
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2008-01-01,28,28
SANTIVAÑES,otras actividades de enfermeria,inyectables,2008-01-01,205,205
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2008-01-01,41,41
SAPAHAQUI,otras actividades de enfermeria,inyectables,2008-01-01,100,100
SENA,otras actividades de enfermeria,inyectables,2008-01-01,156,156
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2008-01-01,167,167
SICAYA,otras actividades de enfermeria,inyectables,2008-01-01,26,26
SIPE SIPE,otras actividades de enfermeria,inyectables,2008-01-01,949,949
SOPACHUY,otras actividades de enfermeria,inyectables,2008-01-01,178,178
SORACACHI,otras actividades de enfermeria,inyectables,2008-01-01,82,82
SORATA,otras actividades de enfermeria,inyectables,2008-01-01,309,309
SUCRE,otras actividades de enfermeria,inyectables,2008-01-01,36189,36189
TACACHI,otras actividades de enfermeria,inyectables,2008-01-01,3,3
TACACOMA,otras actividades de enfermeria,inyectables,2008-01-01,146,146
TACOBAMBA,otras actividades de enfermeria,inyectables,2008-01-01,106,106
TACOPAYA,otras actividades de enfermeria,inyectables,2008-01-01,82,82
TAHUA,otras actividades de enfermeria,inyectables,2008-01-01,30,30
TAPACARI,otras actividades de enfermeria,inyectables,2008-01-01,308,308
TARABUCO,otras actividades de enfermeria,inyectables,2008-01-01,835,835
TARACO,otras actividades de enfermeria,inyectables,2008-01-01,25,25
TARATA,otras actividades de enfermeria,inyectables,2008-01-01,40,40
TARIJA,otras actividades de enfermeria,inyectables,2008-01-01,52349,52349
TARVITA,otras actividades de enfermeria,inyectables,2008-01-01,717,717
TEOPONTE,otras actividades de enfermeria,inyectables,2008-01-01,234,234
TIAWANACU,otras actividades de enfermeria,inyectables,2008-01-01,109,109
TINGUIPAYA,otras actividades de enfermeria,inyectables,2008-01-01,187,187
TIPUANI,otras actividades de enfermeria,inyectables,2008-01-01,399,399
TIQUIPAYA,otras actividades de enfermeria,inyectables,2008-01-01,587,587
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2008-01-01,3018,3018
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2008-01-01,13,13
TOCO,otras actividades de enfermeria,inyectables,2008-01-01,98,98
TODOS SANTOS,otras actividades de enfermeria,inyectables,2008-01-01,24,24
TOLATA,otras actividades de enfermeria,inyectables,2008-01-01,118,118
TOLEDO,otras actividades de enfermeria,inyectables,2008-01-01,64,64
TOMAVE,otras actividades de enfermeria,inyectables,2008-01-01,407,407
TOMINA,otras actividades de enfermeria,inyectables,2008-01-01,516,516
TORO TORO,otras actividades de enfermeria,inyectables,2008-01-01,331,331
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2008-01-01,202,202
TOTORA(ORR),otras actividades de enfermeria,inyectables,2008-01-01,75,75
TRIGAL,otras actividades de enfermeria,inyectables,2008-01-01,158,158
TRINIDAD,otras actividades de enfermeria,inyectables,2008-01-01,24133,24133
TUPIZA,otras actividades de enfermeria,inyectables,2008-01-01,5029,5029
TURCO,otras actividades de enfermeria,inyectables,2008-01-01,132,132
UMALA,otras actividades de enfermeria,inyectables,2008-01-01,23,23
UNCIA,otras actividades de enfermeria,inyectables,2008-01-01,4881,4881
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2008-01-01,760,760
URUBICHA,otras actividades de enfermeria,inyectables,2008-01-01,611,611
UYUNI,otras actividades de enfermeria,inyectables,2008-01-01,4940,4940
VACAS,otras actividades de enfermeria,inyectables,2008-01-01,98,98
VALLEGRANDE,otras actividades de enfermeria,inyectables,2008-01-01,1799,1799
VIACHA,otras actividades de enfermeria,inyectables,2008-01-01,3100,3100
VILA VILA,otras actividades de enfermeria,inyectables,2008-01-01,80,80
VILLA MONTES,otras actividades de enfermeria,inyectables,2008-01-01,6248,6248
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2008-01-01,49,49
VILLA RIVERO,otras actividades de enfermeria,inyectables,2008-01-01,107,107
VILLA SERRANO,otras actividades de enfermeria,inyectables,2008-01-01,271,271
VILLA TUNARI,otras actividades de enfermeria,inyectables,2008-01-01,1605,1605
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2008-01-01,259,259
VILLAZON,otras actividades de enfermeria,inyectables,2008-01-01,4648,4648
VINTO,otras actividades de enfermeria,inyectables,2008-01-01,36,36
VITICHI,otras actividades de enfermeria,inyectables,2008-01-01,149,149
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2008-01-01,11,11
WARNES,otras actividades de enfermeria,inyectables,2008-01-01,1212,1212
YACO,otras actividades de enfermeria,inyectables,2008-01-01,33,33
YACUIBA,otras actividades de enfermeria,inyectables,2008-01-01,17433,17433
YAMPARAEZ,otras actividades de enfermeria,inyectables,2008-01-01,253,253
YANACACHI,otras actividades de enfermeria,inyectables,2008-01-01,94,94
YAPACANI,otras actividades de enfermeria,inyectables,2008-01-01,1339,1339
YOCALLA,otras actividades de enfermeria,inyectables,2008-01-01,223,223
YOTALA,otras actividades de enfermeria,inyectables,2008-01-01,31,31
YUNCHARA,otras actividades de enfermeria,inyectables,2008-01-01,201,201
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2008-01-01,186,186
ACACIO,otras actividades de enfermeria,inyectables,2008-02-01,124,124
ACHACACHI,otras actividades de enfermeria,inyectables,2008-02-01,709,709
ACHOCALLA,otras actividades de enfermeria,inyectables,2008-02-01,110,110
AIQUILE,otras actividades de enfermeria,inyectables,2008-02-01,642,642
ALALAY,otras actividades de enfermeria,inyectables,2008-02-01,16,16
ALCALA,otras actividades de enfermeria,inyectables,2008-02-01,153,153
ANCORAIMES,otras actividades de enfermeria,inyectables,2008-02-01,174,174
ANDAMARCA,otras actividades de enfermeria,inyectables,2008-02-01,104,104
ANTEQUERA,otras actividades de enfermeria,inyectables,2008-02-01,79,79
ANZALDO,otras actividades de enfermeria,inyectables,2008-02-01,88,88
APOLO,otras actividades de enfermeria,inyectables,2008-02-01,774,774
ARAMPAMPA,otras actividades de enfermeria,inyectables,2008-02-01,48,48
ARANI,otras actividades de enfermeria,inyectables,2008-02-01,64,64
ARBIETO,otras actividades de enfermeria,inyectables,2008-02-01,257,257
ARQUE,otras actividades de enfermeria,inyectables,2008-02-01,81,81
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2008-02-01,2721,2721
ATOCHA,otras actividades de enfermeria,inyectables,2008-02-01,3334,3334
AUCAPATA,otras actividades de enfermeria,inyectables,2008-02-01,38,38
AYATA,otras actividades de enfermeria,inyectables,2008-02-01,29,29
AYO AYO,otras actividades de enfermeria,inyectables,2008-02-01,37,37
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2008-02-01,650,650
AZURDUY,otras actividades de enfermeria,inyectables,2008-02-01,433,433
BATALLAS,otras actividades de enfermeria,inyectables,2008-02-01,249,249
BAURES,otras actividades de enfermeria,inyectables,2008-02-01,298,298
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2008-02-01,22,22
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2008-02-01,44,44
BELLA FLOR,otras actividades de enfermeria,inyectables,2008-02-01,36,36
BERMEJO,otras actividades de enfermeria,inyectables,2008-02-01,7735,7735
BETANZOS,otras actividades de enfermeria,inyectables,2008-02-01,1241,1241
BOLIVAR,otras actividades de enfermeria,inyectables,2008-02-01,83,83
BOLPEBRA,otras actividades de enfermeria,inyectables,2008-02-01,28,28
BOYUIBE,otras actividades de enfermeria,inyectables,2008-02-01,398,398
BUENA VISTA,otras actividades de enfermeria,inyectables,2008-02-01,458,458
CABEZAS,otras actividades de enfermeria,inyectables,2008-02-01,1228,1228
CAIROMA,otras actividades de enfermeria,inyectables,2008-02-01,233,233
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2008-02-01,323,323
CAJUATA,otras actividades de enfermeria,inyectables,2008-02-01,171,171
CALACOTO,otras actividades de enfermeria,inyectables,2008-02-01,34,34
CALAMARCA,otras actividades de enfermeria,inyectables,2008-02-01,103,103
CAMARGO,otras actividades de enfermeria,inyectables,2008-02-01,1891,1891
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2008-02-01,148,148
CAMIRI,otras actividades de enfermeria,inyectables,2008-02-01,6843,6843
CAPINOTA,otras actividades de enfermeria,inyectables,2008-02-01,932,932
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2008-02-01,94,94
CARACOLLO,otras actividades de enfermeria,inyectables,2008-02-01,266,266
CARANAVI,otras actividades de enfermeria,inyectables,2008-02-01,2632,2632
CARANGAS,otras actividades de enfermeria,inyectables,2008-02-01,3,3
CARAPARI,otras actividades de enfermeria,inyectables,2008-02-01,652,652
CARIPUYO,otras actividades de enfermeria,inyectables,2008-02-01,81,81
