municipality,group,variable,month,Sueros,TOTAL
BOYUIBE,otras actividades de enfermeria,sueros,2008-01-01,40,40
BUENA VISTA,otras actividades de enfermeria,sueros,2008-01-01,48,48
CABEZAS,otras actividades de enfermeria,sueros,2008-01-01,116,116
CAIROMA,otras actividades de enfermeria,sueros,2008-01-01,10,10
"CAIZA ""D""",otras actividades de enfermeria,sueros,2008-01-01,18,18
CAJUATA,otras actividades de enfermeria,sueros,2008-01-01,16,16
CALACOTO,otras actividades de enfermeria,sueros,2008-01-01,6,6
CALAMARCA,otras actividades de enfermeria,sueros,2008-01-01,13,13
CAMARGO,otras actividades de enfermeria,sueros,2008-01-01,145,145
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2008-01-01,17,17
CAMIRI,otras actividades de enfermeria,sueros,2008-01-01,1020,1020
CAPINOTA,otras actividades de enfermeria,sueros,2008-01-01,117,117
CAQUIAVIRI,otras actividades de enfermeria,sueros,2008-01-01,5,5
CARACOLLO,otras actividades de enfermeria,sueros,2008-01-01,7,7
CARANAVI,otras actividades de enfermeria,sueros,2008-01-01,192,192
CARAPARI,otras actividades de enfermeria,sueros,2008-01-01,90,90
CARIPUYO,otras actividades de enfermeria,sueros,2008-01-01,12,12
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2008-01-01,36,36
CATACORA,otras actividades de enfermeria,sueros,2008-01-01,4,4
CHALLAPATA,otras actividades de enfermeria,sueros,2008-01-01,59,59
CHAQUI,otras actividades de enfermeria,sueros,2008-01-01,5,5
CHARAGUA,otras actividades de enfermeria,sueros,2008-01-01,129,129
CHAYANTA,otras actividades de enfermeria,sueros,2008-01-01,14,14
CHIMORE,otras actividades de enfermeria,sueros,2008-01-01,13,13
CHOQUE COTA,otras actividades de enfermeria,sueros,2008-01-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2008-01-01,38,38
CHUMA,otras actividades de enfermeria,sueros,2008-01-01,4,4
CLIZA,otras actividades de enfermeria,sueros,2008-01-01,32,32
COBIJA,otras actividades de enfermeria,sueros,2008-01-01,444,444
COCHABAMBA,otras actividades de enfermeria,sueros,2008-01-01,10732,10732
COLCAPIRHUA,otras actividades de enfermeria,sueros,2008-01-01,78,78
"COLCHA ""K""",otras actividades de enfermeria,sueros,2008-01-01,31,31
COLLANA,otras actividades de enfermeria,sueros,2008-01-01,7,7
COLOMI,otras actividades de enfermeria,sueros,2008-01-01,19,19
COLPA BELGICA,otras actividades de enfermeria,sueros,2008-01-01,20,20
COLQUECHACA,otras actividades de enfermeria,sueros,2008-01-01,23,23
COLQUENCHA,otras actividades de enfermeria,sueros,2008-01-01,9,9
COLQUIRI,otras actividades de enfermeria,sueros,2008-01-01,43,43
COMANCHE,otras actividades de enfermeria,sueros,2008-01-01,2,2
COMARAPA,otras actividades de enfermeria,sueros,2008-01-01,76,76
CONCEPCION,otras actividades de enfermeria,sueros,2008-01-01,44,44
COPACABANA,otras actividades de enfermeria,sueros,2008-01-01,28,28
CORIPATA,otras actividades de enfermeria,sueros,2008-01-01,2,2
CORO CORO,otras actividades de enfermeria,sueros,2008-01-01,4,4
COROICO,otras actividades de enfermeria,sueros,2008-01-01,133,133
CORQUE,otras actividades de enfermeria,sueros,2008-01-01,5,5
COTAGAITA,otras actividades de enfermeria,sueros,2008-01-01,108,108
COTOCA,otras actividades de enfermeria,sueros,2008-01-01,470,470
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2008-01-01,80,80
CUEVO,otras actividades de enfermeria,sueros,2008-01-01,4,4
CULPINA,otras actividades de enfermeria,sueros,2008-01-01,73,73
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2008-01-01,4,4
CURVA,otras actividades de enfermeria,sueros,2008-01-01,6,6
DESAGUADERO,otras actividades de enfermeria,sueros,2008-01-01,11,11
EL ALTO,otras actividades de enfermeria,sueros,2008-01-01,4649,4649
EL CHORO,otras actividades de enfermeria,sueros,2008-01-01,10,10
EL PUENTE(STC),otras actividades de enfermeria,sueros,2008-01-01,17,17
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2008-01-01,50,50
EL TORNO,otras actividades de enfermeria,sueros,2008-01-01,199,199
EL VILLAR,otras actividades de enfermeria,sueros,2008-01-01,25,25
ENTRE RIOS,otras actividades de enfermeria,sueros,2008-01-01,37,37
ENTRE RIOS,otras actividades de enfermeria,sueros,2008-01-01,114,114
EUCALIPTUS,otras actividades de enfermeria,sueros,2008-01-01,4,4
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2008-01-01,2,2
EXALTACION,otras actividades de enfermeria,sueros,2008-01-01,6,6
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2008-01-01,51,51
FILADELFIA,otras actividades de enfermeria,sueros,2008-01-01,26,26
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2008-01-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2008-01-01,4,4
GUANAY,otras actividades de enfermeria,sueros,2008-01-01,58,58
GUAQUI,otras actividades de enfermeria,sueros,2008-01-01,6,6
GUAYARAMERIN,otras actividades de enfermeria,sueros,2008-01-01,1438,1438
GUTIERREZ,otras actividades de enfermeria,sueros,2008-01-01,40,40
HUACARETA,otras actividades de enfermeria,sueros,2008-01-01,32,32
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2008-01-01,6,6
HUACHACALLA,otras actividades de enfermeria,sueros,2008-01-01,11,11
HUANUNI,otras actividades de enfermeria,sueros,2008-01-01,135,135
HUARACAJE,otras actividades de enfermeria,sueros,2008-01-01,9,9
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2008-01-01,5,5
ICHOCA,otras actividades de enfermeria,sueros,2008-01-01,4,4
ICLA,otras actividades de enfermeria,sueros,2008-01-01,10,10
INCAHUASI,otras actividades de enfermeria,sueros,2008-01-01,59,59
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2008-01-01,2,2
INQUISIVI,otras actividades de enfermeria,sueros,2008-01-01,12,12
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2008-01-01,63,63
IXIAMAS,otras actividades de enfermeria,sueros,2008-01-01,361,361
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2008-01-01,35,35
LA ASUNTA,otras actividades de enfermeria,sueros,2008-01-01,34,34
LA GUARDIA,otras actividades de enfermeria,sueros,2008-01-01,134,134
LA PAZ,otras actividades de enfermeria,sueros,2008-01-01,36953,36953
LAGUNILLAS,otras actividades de enfermeria,sueros,2008-01-01,31,31
LAJA,otras actividades de enfermeria,sueros,2008-01-01,12,12
LAS CARRERAS,otras actividades de enfermeria,sueros,2008-01-01,7,7
LICOMA PAMPA,otras actividades de enfermeria,sueros,2008-01-01,2,2
LLALLAGUA,otras actividades de enfermeria,sueros,2008-01-01,321,321
LLICA,otras actividades de enfermeria,sueros,2008-01-01,5,5
LORETO,otras actividades de enfermeria,sueros,2008-01-01,8,8
LURIBAY,otras actividades de enfermeria,sueros,2008-01-01,30,30
MACHACAMARCA,otras actividades de enfermeria,sueros,2008-01-01,8,8
MACHARETI,otras actividades de enfermeria,sueros,2008-01-01,47,47
MAGDALENA,otras actividades de enfermeria,sueros,2008-01-01,131,131
MAIRANA,otras actividades de enfermeria,sueros,2008-01-01,111,111
MALLA,otras actividades de enfermeria,sueros,2008-01-01,3,3
MAPIRI,otras actividades de enfermeria,sueros,2008-01-01,13,13
MECAPACA,otras actividades de enfermeria,sueros,2008-01-01,4,4
MINEROS,otras actividades de enfermeria,sueros,2008-01-01,3,3
MIZQUE,otras actividades de enfermeria,sueros,2008-01-01,36,36
MOCOMOCO,otras actividades de enfermeria,sueros,2008-01-01,2,2
MOJINETE,otras actividades de enfermeria,sueros,2008-01-01,4,4
MOJOCOYA,otras actividades de enfermeria,sueros,2008-01-01,16,16
MONTEAGUDO,otras actividades de enfermeria,sueros,2008-01-01,471,471
MONTERO,otras actividades de enfermeria,sueros,2008-01-01,1951,1951
MORO MORO,otras actividades de enfermeria,sueros,2008-01-01,5,5
MOROCHATA,otras actividades de enfermeria,sueros,2008-01-01,34,34
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2008-01-01,16,16
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2008-01-01,6,6
OCURI,otras actividades de enfermeria,sueros,2008-01-01,29,29
OKINAWA,otras actividades de enfermeria,sueros,2008-01-01,32,32
OMEREQUE,otras actividades de enfermeria,sueros,2008-01-01,8,8
ORURO,otras actividades de enfermeria,sueros,2008-01-01,9388,9388
PADCAYA,otras actividades de enfermeria,sueros,2008-01-01,96,96
PADILLA,otras actividades de enfermeria,sueros,2008-01-01,186,186
PAILON,otras actividades de enfermeria,sueros,2008-01-01,60,60
PALCA,otras actividades de enfermeria,sueros,2008-01-01,3,3
PALOS BLANCOS,otras actividades de enfermeria,sueros,2008-01-01,73,73
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2008-01-01,1,1
PAMPA GRANDE,otras actividades de enfermeria,sueros,2008-01-01,15,15
PAPEL PAMPA,otras actividades de enfermeria,sueros,2008-01-01,2,2
PASORAPA,otras actividades de enfermeria,sueros,2008-01-01,3,3
PATACAMAYA,otras actividades de enfermeria,sueros,2008-01-01,37,37
PAZÑA,otras actividades de enfermeria,sueros,2008-01-01,17,17
PELECHUCO,otras actividades de enfermeria,sueros,2008-01-01,1,1
POCOATA,otras actividades de enfermeria,sueros,2008-01-01,14,14
POCONA,otras actividades de enfermeria,sueros,2008-01-01,7,7
POJO (CBBA),otras actividades de enfermeria,sueros,2008-01-01,18,18
POOPO,otras actividades de enfermeria,sueros,2008-01-01,10,10
PORCO,otras actividades de enfermeria,sueros,2008-01-01,13,13
POROMA,otras actividades de enfermeria,sueros,2008-01-01,37,37
PORONGO,otras actividades de enfermeria,sueros,2008-01-01,10,10
PORTACHUELO,otras actividades de enfermeria,sueros,2008-01-01,130,130
PORVENIR,otras actividades de enfermeria,sueros,2008-01-01,38,38
POSTRER VALLE,otras actividades de enfermeria,sueros,2008-01-01,5,5
POTOSI,otras actividades de enfermeria,sueros,2008-01-01,6246,6246
PRESTO,otras actividades de enfermeria,sueros,2008-01-01,45,45
PUCARANI,otras actividades de enfermeria,sueros,2008-01-01,13,13
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2008-01-01,111,111
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2008-01-01,11,11
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2008-01-01,17,17
PUERTO PEREZ,otras actividades de enfermeria,sueros,2008-01-01,2,2
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2008-01-01,37,37
PUERTO RICO,otras actividades de enfermeria,sueros,2008-01-01,33,33
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2008-01-01,198,198
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2008-01-01,1643,1643
PUNA,otras actividades de enfermeria,sueros,2008-01-01,59,59
PUNATA,otras actividades de enfermeria,sueros,2008-01-01,697,697
QUILLACOLLO,otras actividades de enfermeria,sueros,2008-01-01,636,636
QUIME,otras actividades de enfermeria,sueros,2008-01-01,12,12
QUIRUSILLAS,otras actividades de enfermeria,sueros,2008-01-01,12,12
RAVELO,otras actividades de enfermeria,sueros,2008-01-01,33,33
REYES,otras actividades de enfermeria,sueros,2008-01-01,86,86
RIBERALTA,otras actividades de enfermeria,sueros,2008-01-01,2676,2676
ROBORE,otras actividades de enfermeria,sueros,2008-01-01,303,303
RURRENABAQUE,otras actividades de enfermeria,sueros,2008-01-01,75,75
SABAYA,otras actividades de enfermeria,sueros,2008-01-01,4,4
SACABA,otras actividades de enfermeria,sueros,2008-01-01,947,947
SACABAMBA,otras actividades de enfermeria,sueros,2008-01-01,11,11
SACACA,otras actividades de enfermeria,sueros,2008-01-01,18,18
SAIPINA,otras actividades de enfermeria,sueros,2008-01-01,34,34
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2008-01-01,16,16
SAMAIPATA,otras actividades de enfermeria,sueros,2008-01-01,26,26
SAN AGUSTIN,otras actividades de enfermeria,sueros,2008-01-01,4,4
SAN ANDRES,otras actividades de enfermeria,sueros,2008-01-01,7,7
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2008-01-01,5,5
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2008-01-01,10,10
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2008-01-01,11,11
SAN BENITO,otras actividades de enfermeria,sueros,2008-01-01,3,3
SAN BORJA,otras actividades de enfermeria,sueros,2008-01-01,438,438
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2008-01-01,59,59
SAN CARLOS,otras actividades de enfermeria,sueros,2008-01-01,362,362
SAN IGNACIO,otras actividades de enfermeria,sueros,2008-01-01,102,102
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2008-01-01,732,732
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2008-01-01,5,5
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2008-01-01,100,100
SAN JOAQUIN,otras actividades de enfermeria,sueros,2008-01-01,78,78
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2008-01-01,85,85
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2008-01-01,95,95
SAN JULIAN,otras actividades de enfermeria,sueros,2008-01-01,117,117
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2008-01-01,18,18
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2008-01-01,44,44
SAN LUCAS,otras actividades de enfermeria,sueros,2008-01-01,138,138
SAN MATIAS,otras actividades de enfermeria,sueros,2008-01-01,115,115
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2008-01-01,141,141
SAN PABLO DE LIPEZ,otras actividades de enfermeria,sueros,2008-01-01,9,9
SAN PEDRO,otras actividades de enfermeria,sueros,2008-01-01,58,58
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2008-01-01,28,28
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2008-01-01,2,2
SAN PEDRO DE QUEMES,otras actividades de enfermeria,sueros,2008-01-01,1,1
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2008-01-01,6,6
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2008-01-01,6,6
SAN RAFAEL,otras actividades de enfermeria,sueros,2008-01-01,68,68
SAN RAMON,otras actividades de enfermeria,sueros,2008-01-01,84,84
SAN RAMON,otras actividades de enfermeria,sueros,2008-01-01,66,66
SANTA ANA,otras actividades de enfermeria,sueros,2008-01-01,209,209
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2008-01-01,12989,12989
SANTA ROSA,otras actividades de enfermeria,sueros,2008-01-01,57,57
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2008-01-01,43,43
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2008-01-01,20,20
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2008-01-01,3,3
SANTIVAÑES,otras actividades de enfermeria,sueros,2008-01-01,6,6
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2008-01-01,1,1
SAPAHAQUI,otras actividades de enfermeria,sueros,2008-01-01,14,14
SENA,otras actividades de enfermeria,sueros,2008-01-01,17,17
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2008-01-01,15,15
SICAYA,otras actividades de enfermeria,sueros,2008-01-01,2,2
SIPE SIPE,otras actividades de enfermeria,sueros,2008-01-01,76,76
SOPACHUY,otras actividades de enfermeria,sueros,2008-01-01,14,14
SORACACHI,otras actividades de enfermeria,sueros,2008-01-01,7,7
SORATA,otras actividades de enfermeria,sueros,2008-01-01,22,22
SUCRE,otras actividades de enfermeria,sueros,2008-01-01,6478,6478
TACACOMA,otras actividades de enfermeria,sueros,2008-01-01,9,9
TACOBAMBA,otras actividades de enfermeria,sueros,2008-01-01,17,17
TACOPAYA,otras actividades de enfermeria,sueros,2008-01-01,14,14
TAHUA,otras actividades de enfermeria,sueros,2008-01-01,1,1
TAPACARI,otras actividades de enfermeria,sueros,2008-01-01,14,14
TARABUCO,otras actividades de enfermeria,sueros,2008-01-01,113,113
TARACO,otras actividades de enfermeria,sueros,2008-01-01,2,2
TARATA,otras actividades de enfermeria,sueros,2008-01-01,11,11
TARIJA,otras actividades de enfermeria,sueros,2008-01-01,14243,14243
TARVITA,otras actividades de enfermeria,sueros,2008-01-01,48,48
TEOPONTE,otras actividades de enfermeria,sueros,2008-01-01,13,13
TIAWANACU,otras actividades de enfermeria,sueros,2008-01-01,7,7
TINGUIPAYA,otras actividades de enfermeria,sueros,2008-01-01,17,17
TIPUANI,otras actividades de enfermeria,sueros,2008-01-01,38,38
TIQUIPAYA,otras actividades de enfermeria,sueros,2008-01-01,33,33
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2008-01-01,406,406
TOCO,otras actividades de enfermeria,sueros,2008-01-01,6,6
TOLATA,otras actividades de enfermeria,sueros,2008-01-01,12,12
TOLEDO,otras actividades de enfermeria,sueros,2008-01-01,5,5
TOMAVE,otras actividades de enfermeria,sueros,2008-01-01,34,34
TOMINA,otras actividades de enfermeria,sueros,2008-01-01,32,32
TORO TORO,otras actividades de enfermeria,sueros,2008-01-01,28,28
TOTORA(CBBA),otras actividades de enfermeria,sueros,2008-01-01,22,22
TOTORA(ORR),otras actividades de enfermeria,sueros,2008-01-01,4,4
TRIGAL,otras actividades de enfermeria,sueros,2008-01-01,11,11
TRINIDAD,otras actividades de enfermeria,sueros,2008-01-01,5070,5070
TUPIZA,otras actividades de enfermeria,sueros,2008-01-01,1196,1196
TURCO,otras actividades de enfermeria,sueros,2008-01-01,6,6
UNCIA,otras actividades de enfermeria,sueros,2008-01-01,672,672
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2008-01-01,85,85
URUBICHA,otras actividades de enfermeria,sueros,2008-01-01,18,18
UYUNI,otras actividades de enfermeria,sueros,2008-01-01,702,702
VACAS,otras actividades de enfermeria,sueros,2008-01-01,3,3
VALLEGRANDE,otras actividades de enfermeria,sueros,2008-01-01,366,366
VIACHA,otras actividades de enfermeria,sueros,2008-01-01,184,184
VILA VILA,otras actividades de enfermeria,sueros,2008-01-01,16,16
VILLA MONTES,otras actividades de enfermeria,sueros,2008-01-01,1730,1730
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2008-01-01,9,9
VILLA RIVERO,otras actividades de enfermeria,sueros,2008-01-01,2,2
VILLA SERRANO,otras actividades de enfermeria,sueros,2008-01-01,17,17
VILLA TUNARI,otras actividades de enfermeria,sueros,2008-01-01,245,245
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2008-01-01,24,24
VILLAZON,otras actividades de enfermeria,sueros,2008-01-01,741,741
VINTO,otras actividades de enfermeria,sueros,2008-01-01,435,435
VITICHI,otras actividades de enfermeria,sueros,2008-01-01,19,19
WALDO BALLIVIAN,otras actividades de enfermeria,sueros,2008-01-01,1,1
WARNES,otras actividades de enfermeria,sueros,2008-01-01,376,376
YACO,otras actividades de enfermeria,sueros,2008-01-01,1,1
YACUIBA,otras actividades de enfermeria,sueros,2008-01-01,2416,2416
YAMPARAEZ,otras actividades de enfermeria,sueros,2008-01-01,14,14
YANACACHI,otras actividades de enfermeria,sueros,2008-01-01,7,7
YAPACANI,otras actividades de enfermeria,sueros,2008-01-01,221,221
YOCALLA,otras actividades de enfermeria,sueros,2008-01-01,18,18
YOTALA,otras actividades de enfermeria,sueros,2008-01-01,3,3
YUNCHARA,otras actividades de enfermeria,sueros,2008-01-01,11,11
ZUDAÑEZ,otras actividades de enfermeria,sueros,2008-01-01,14,14
ACACIO,otras actividades de enfermeria,sueros,2008-02-01,13,13
ACHACACHI,otras actividades de enfermeria,sueros,2008-02-01,47,47
ACHOCALLA,otras actividades de enfermeria,sueros,2008-02-01,4,4
AIQUILE,otras actividades de enfermeria,sueros,2008-02-01,106,106
ALALAY,otras actividades de enfermeria,sueros,2008-02-01,3,3
ALCALA,otras actividades de enfermeria,sueros,2008-02-01,5,5
ANCORAIMES,otras actividades de enfermeria,sueros,2008-02-01,7,7
ANDAMARCA,otras actividades de enfermeria,sueros,2008-02-01,17,17
ANTEQUERA,otras actividades de enfermeria,sueros,2008-02-01,7,7
ANZALDO,otras actividades de enfermeria,sueros,2008-02-01,5,5
APOLO,otras actividades de enfermeria,sueros,2008-02-01,70,70
ARAMPAMPA,otras actividades de enfermeria,sueros,2008-02-01,11,11
ARANI,otras actividades de enfermeria,sueros,2008-02-01,3,3
ARBIETO,otras actividades de enfermeria,sueros,2008-02-01,1,1
ARQUE,otras actividades de enfermeria,sueros,2008-02-01,14,14
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2008-02-01,298,298
ATOCHA,otras actividades de enfermeria,sueros,2008-02-01,383,383
AUCAPATA,otras actividades de enfermeria,sueros,2008-02-01,3,3
AYATA,otras actividades de enfermeria,sueros,2008-02-01,1,1
AYO AYO,otras actividades de enfermeria,sueros,2008-02-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2008-02-01,52,52
AZURDUY,otras actividades de enfermeria,sueros,2008-02-01,50,50
BATALLAS,otras actividades de enfermeria,sueros,2008-02-01,15,15
BAURES,otras actividades de enfermeria,sueros,2008-02-01,14,14
BELEN DE URMIRI,otras actividades de enfermeria,sueros,2008-02-01,1,1
BELLA FLOR,otras actividades de enfermeria,sueros,2008-02-01,2,2
BERMEJO,otras actividades de enfermeria,sueros,2008-02-01,803,803
BETANZOS,otras actividades de enfermeria,sueros,2008-02-01,107,107
BOLIVAR,otras actividades de enfermeria,sueros,2008-02-01,4,4
BOLPEBRA,otras actividades de enfermeria,sueros,2008-02-01,1,1
BOYUIBE,otras actividades de enfermeria,sueros,2008-02-01,34,34
BUENA VISTA,otras actividades de enfermeria,sueros,2008-02-01,43,43
CABEZAS,otras actividades de enfermeria,sueros,2008-02-01,102,102
CAIROMA,otras actividades de enfermeria,sueros,2008-02-01,10,10
"CAIZA ""D""",otras actividades de enfermeria,sueros,2008-02-01,9,9
CAJUATA,otras actividades de enfermeria,sueros,2008-02-01,18,18
CALACOTO,otras actividades de enfermeria,sueros,2008-02-01,2,2
CALAMARCA,otras actividades de enfermeria,sueros,2008-02-01,6,6
CAMARGO,otras actividades de enfermeria,sueros,2008-02-01,103,103
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2008-02-01,17,17
CAMIRI,otras actividades de enfermeria,sueros,2008-02-01,965,965
CAPINOTA,otras actividades de enfermeria,sueros,2008-02-01,120,120
CAQUIAVIRI,otras actividades de enfermeria,sueros,2008-02-01,5,5
CARACOLLO,otras actividades de enfermeria,sueros,2008-02-01,6,6
CARANAVI,otras actividades de enfermeria,sueros,2008-02-01,205,205
CARAPARI,otras actividades de enfermeria,sueros,2008-02-01,69,69
CARIPUYO,otras actividades de enfermeria,sueros,2008-02-01,18,18
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2008-02-01,41,41
CATACORA,otras actividades de enfermeria,sueros,2008-02-01,3,3
CHALLAPATA,otras actividades de enfermeria,sueros,2008-02-01,62,62
CHAQUI,otras actividades de enfermeria,sueros,2008-02-01,12,12
CHARAGUA,otras actividades de enfermeria,sueros,2008-02-01,126,126
CHARAÑA,otras actividades de enfermeria,sueros,2008-02-01,1,1
CHAYANTA,otras actividades de enfermeria,sueros,2008-02-01,20,20
CHIMORE,otras actividades de enfermeria,sueros,2008-02-01,16,16
CHIPAYA,otras actividades de enfermeria,sueros,2008-02-01,1,1
CHOQUE COTA,otras actividades de enfermeria,sueros,2008-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2008-02-01,107,107
CHUMA,otras actividades de enfermeria,sueros,2008-02-01,3,3
CLIZA,otras actividades de enfermeria,sueros,2008-02-01,45,45
COBIJA,otras actividades de enfermeria,sueros,2008-02-01,419,419
COCHABAMBA,otras actividades de enfermeria,sueros,2008-02-01,5327,5327
COIPASA,otras actividades de enfermeria,sueros,2008-02-01,2,2
COLCAPIRHUA,otras actividades de enfermeria,sueros,2008-02-01,95,95
"COLCHA ""K""",otras actividades de enfermeria,sueros,2008-02-01,18,18
COLLANA,otras actividades de enfermeria,sueros,2008-02-01,6,6
COLOMI,otras actividades de enfermeria,sueros,2008-02-01,22,22
COLPA BELGICA,otras actividades de enfermeria,sueros,2008-02-01,12,12
COLQUECHACA,otras actividades de enfermeria,sueros,2008-02-01,26,26
COLQUENCHA,otras actividades de enfermeria,sueros,2008-02-01,10,10
COLQUIRI,otras actividades de enfermeria,sueros,2008-02-01,62,62
COMANCHE,otras actividades de enfermeria,sueros,2008-02-01,1,1
COMARAPA,otras actividades de enfermeria,sueros,2008-02-01,132,132
COMBAYA,otras actividades de enfermeria,sueros,2008-02-01,4,4
CONCEPCION,otras actividades de enfermeria,sueros,2008-02-01,74,74
COPACABANA,otras actividades de enfermeria,sueros,2008-02-01,22,22
CORIPATA,otras actividades de enfermeria,sueros,2008-02-01,83,83
CORO CORO,otras actividades de enfermeria,sueros,2008-02-01,14,14
COROICO,otras actividades de enfermeria,sueros,2008-02-01,145,145
CORQUE,otras actividades de enfermeria,sueros,2008-02-01,10,10
COTAGAITA,otras actividades de enfermeria,sueros,2008-02-01,138,138
COTOCA,otras actividades de enfermeria,sueros,2008-02-01,410,410
