municipality,group,variable,month,Curaciones y/o suturas,TOTAL
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,46,46
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,2669,2669
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,53,53
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,55,55
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,21,21
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,63,63
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,751,751
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,45,45
HUARINA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,58,58
HUATAJATA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,60,60
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,19,19
HUMANATA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,4,4
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,11,11
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,56,56
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,68,68
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,15,15
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,77,77
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,109,109
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,85,85
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,59,59
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,186,186
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,1942,1942
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,23894,23894
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,97,97
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,87,87
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,60,60
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,7,7
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,1638,1638
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,7,7
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,33,33
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,77,77
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,41,41
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,59,59
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,1054,1054
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,589,589
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,7,7
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,69,69
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,86,86
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,362,362
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,332,332
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,55,55
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,2,2
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,53,53
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,877,877
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,8414,8414
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,16,16
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,27,27
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,38,38
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,8,8
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,68,68
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,60,60
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,67,67
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,9156,9156
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,188,188
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,148,148
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,290,290
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,100,100
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,344,344
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,17,17
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,137,137
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,41,41
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,21,21
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,128,128
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,54,54
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,36,36
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,119,119
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,85,85
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,71,71
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,70,70
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,70,70
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,23,23
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,143,143
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,209,209
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,136,136
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,25,25
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,4884,4884
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,53,53
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,14,14
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,179,179
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,35,35
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,52,52
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,51,51
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,23,23
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,460,460
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,63,63
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,4,4
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,307,307
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,733,733
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,165,165
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,872,872
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,27,27
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,2161,2161
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,77,77
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,70,70
RAQAYPAMPA(ETA),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,22,22
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,60,60
REYES,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,217,217
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,5220,5220
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,481,481
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,250,250
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,30,30
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,3766,3766
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,63,63
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,38,38
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,109,109
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,39,39
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,130,130
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,40,40
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,85,85
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,12,12
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,4,4
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,20,20
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,78,78
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,951,951
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,81,81
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,438,438
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,383,383
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,858,858
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,20,20
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,926,926
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,97,97
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,486,486
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,82,82
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,1175,1175
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,21,21
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,293,293
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,331,331
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,194,194
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,201,201
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,7,7
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,271,271
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,69,69
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,68,68
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,8,8
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,66,66
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,16,16
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,83,83
SAN RAMON BENI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,167,167
SAN RAMON SCZ,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,108,108
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,295,295
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,126682,126682
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,198,198
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,206,206
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,12,12
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,30,30
SANTIAGO DE HUATA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,35,35
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,13,13
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,108,108
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,7,7
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,60,60
SENA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,55,55
SHINAOTA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,271,271
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,133,133
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,20,20
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,629,629
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,43,43
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,66,66
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,186,186
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,9596,9596
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,6,6
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,64,64
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,23,23
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,24,24
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,6,6
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,89,89
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,95,95
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,37,37
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,14,14
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,12947,12947
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,135,135
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,57,57
TIAHUANACU,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,54,54
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,59,59
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,60,60
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,291,291
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,157,157
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,9,9
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,85,85
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,41,41
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,38,38
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,73,73
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,109,109
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,35,35
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,71,71
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,13,13
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,24,24
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,6636,6636
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,1185,1185
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,31,31
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,54,54
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,301,301
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,98,98
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,60,60
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,1253,1253
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,29,29
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,623,623
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,879,879
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,36,36
VILLA CHARCAS,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,81,81
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,746,746
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,13,13
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,79,79
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2020-01-01,174,174
