municipality,group,variable,month,Sueros,TOTAL
LA PAZ,otras actividades de enfermeria,sueros,2020-01-01,67445,67445
LAGUNILLAS,otras actividades de enfermeria,sueros,2020-01-01,38,38
LAJA,otras actividades de enfermeria,sueros,2020-01-01,7,7
LAS CARRERAS,otras actividades de enfermeria,sueros,2020-01-01,39,39
LLALLAGUA,otras actividades de enfermeria,sueros,2020-01-01,1028,1028
LLICA,otras actividades de enfermeria,sueros,2020-01-01,5,5
LORETO,otras actividades de enfermeria,sueros,2020-01-01,18,18
LURIBAY,otras actividades de enfermeria,sueros,2020-01-01,8,8
MACHACAMARCA,otras actividades de enfermeria,sueros,2020-01-01,12,12
MACHARETI,otras actividades de enfermeria,sueros,2020-01-01,30,30
MAGDALENA,otras actividades de enfermeria,sueros,2020-01-01,333,333
MAIRANA,otras actividades de enfermeria,sueros,2020-01-01,193,193
MAPIRI,otras actividades de enfermeria,sueros,2020-01-01,67,67
MECAPACA,otras actividades de enfermeria,sueros,2020-01-01,6,6
MINEROS,otras actividades de enfermeria,sueros,2020-01-01,151,151
MIZQUE,otras actividades de enfermeria,sueros,2020-01-01,163,163
MOCOMOCO,otras actividades de enfermeria,sueros,2020-01-01,6,6
MOJOCOYA,otras actividades de enfermeria,sueros,2020-01-01,27,27
MONTEAGUDO,otras actividades de enfermeria,sueros,2020-01-01,3067,3067
MONTERO,otras actividades de enfermeria,sueros,2020-01-01,8815,8815
MORO MORO,otras actividades de enfermeria,sueros,2020-01-01,6,6
MOROCHATA,otras actividades de enfermeria,sueros,2020-01-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2020-01-01,17,17
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2020-01-01,3,3
OCURI,otras actividades de enfermeria,sueros,2020-01-01,20,20
OKINAWA,otras actividades de enfermeria,sueros,2020-01-01,53,53
OMEREQUE,otras actividades de enfermeria,sueros,2020-01-01,75,75
ORURO,otras actividades de enfermeria,sueros,2020-01-01,12426,12426
PADCAYA,otras actividades de enfermeria,sueros,2020-01-01,83,83
PADILLA,otras actividades de enfermeria,sueros,2020-01-01,542,542
PAILON,otras actividades de enfermeria,sueros,2020-01-01,480,480
PALCA,otras actividades de enfermeria,sueros,2020-01-01,9,9
PALOS BLANCOS,otras actividades de enfermeria,sueros,2020-01-01,120,120
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2020-01-01,14,14
PAMPA GRANDE,otras actividades de enfermeria,sueros,2020-01-01,56,56
PAPEL PAMPA,otras actividades de enfermeria,sueros,2020-01-01,2,2
PASORAPA,otras actividades de enfermeria,sueros,2020-01-01,8,8
PATACAMAYA,otras actividades de enfermeria,sueros,2020-01-01,101,101
PAZÑA,otras actividades de enfermeria,sueros,2020-01-01,18,18
PELECHUCO,otras actividades de enfermeria,sueros,2020-01-01,4,4
POCOATA,otras actividades de enfermeria,sueros,2020-01-01,29,29
POCONA,otras actividades de enfermeria,sueros,2020-01-01,11,11
POJO (CBBA),otras actividades de enfermeria,sueros,2020-01-01,20,20
POOPO,otras actividades de enfermeria,sueros,2020-01-01,11,11
PORCO,otras actividades de enfermeria,sueros,2020-01-01,13,13
POROMA,otras actividades de enfermeria,sueros,2020-01-01,37,37
PORONGO,otras actividades de enfermeria,sueros,2020-01-01,45,45
PORTACHUELO,otras actividades de enfermeria,sueros,2020-01-01,540,540
PORVENIR,otras actividades de enfermeria,sueros,2020-01-01,85,85
POSTRER VALLE,otras actividades de enfermeria,sueros,2020-01-01,8,8
POTOSI,otras actividades de enfermeria,sueros,2020-01-01,29010,29010
PRESTO,otras actividades de enfermeria,sueros,2020-01-01,42,42
PUCARA,otras actividades de enfermeria,sueros,2020-01-01,14,14
PUCARANI,otras actividades de enfermeria,sueros,2020-01-01,13,13
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2020-01-01,7,7
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2020-01-01,10,10
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2020-01-01,52,52
PUERTO PEREZ,otras actividades de enfermeria,sueros,2020-01-01,3,3
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2020-01-01,289,289
PUERTO RICO,otras actividades de enfermeria,sueros,2020-01-01,35,35
PUERTO SILES,otras actividades de enfermeria,sueros,2020-01-01,3,3
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2020-01-01,269,269
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2020-01-01,2838,2838
PUNA,otras actividades de enfermeria,sueros,2020-01-01,29,29
PUNATA,otras actividades de enfermeria,sueros,2020-01-01,363,363
QUIABAYA,otras actividades de enfermeria,sueros,2020-01-01,3,3
QUILLACOLLO,otras actividades de enfermeria,sueros,2020-01-01,1499,1499
QUIME,otras actividades de enfermeria,sueros,2020-01-01,3,3
QUIRUSILLAS,otras actividades de enfermeria,sueros,2020-01-01,9,9
RAQAYPAMPA(ETA),otras actividades de enfermeria,sueros,2020-01-01,4,4
RAVELO,otras actividades de enfermeria,sueros,2020-01-01,54,54
REYES,otras actividades de enfermeria,sueros,2020-01-01,100,100
RIBERALTA,otras actividades de enfermeria,sueros,2020-01-01,5383,5383
ROBORE,otras actividades de enfermeria,sueros,2020-01-01,592,592
RURRENABAQUE,otras actividades de enfermeria,sueros,2020-01-01,815,815
SABAYA,otras actividades de enfermeria,sueros,2020-01-01,12,12
SACABA,otras actividades de enfermeria,sueros,2020-01-01,1948,1948
SACABAMBA,otras actividades de enfermeria,sueros,2020-01-01,12,12
SACACA,otras actividades de enfermeria,sueros,2020-01-01,8,8
SAIPINA,otras actividades de enfermeria,sueros,2020-01-01,55,55
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2020-01-01,20,20
SAMAIPATA,otras actividades de enfermeria,sueros,2020-01-01,74,74
SAN AGUSTIN,otras actividades de enfermeria,sueros,2020-01-01,2,2
SAN ANDRES,otras actividades de enfermeria,sueros,2020-01-01,98,98
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2020-01-01,4,4
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2020-01-01,40,40
SAN BORJA,otras actividades de enfermeria,sueros,2020-01-01,313,313
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2020-01-01,167,167
SAN CARLOS,otras actividades de enfermeria,sueros,2020-01-01,469,469
SAN IGNACIO,otras actividades de enfermeria,sueros,2020-01-01,262,262
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2020-01-01,1796,1796
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2020-01-01,7,7
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2020-01-01,8,8
SAN JOAQUIN,otras actividades de enfermeria,sueros,2020-01-01,63,63
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2020-01-01,288,288
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2020-01-01,118,118
SAN JULIAN,otras actividades de enfermeria,sueros,2020-01-01,4287,4287
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2020-01-01,36,36
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2020-01-01,60,60
SAN LUCAS,otras actividades de enfermeria,sueros,2020-01-01,211,211
SAN MATIAS,otras actividades de enfermeria,sueros,2020-01-01,254,254
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2020-01-01,124,124
SAN PEDRO,otras actividades de enfermeria,sueros,2020-01-01,167,167
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2020-01-01,28,28
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2020-01-01,5,5
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2020-01-01,4,4
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2020-01-01,15,15
SAN RAFAEL,otras actividades de enfermeria,sueros,2020-01-01,59,59
SAN RAMON BENI,otras actividades de enfermeria,sueros,2020-01-01,192,192
SAN RAMON SCZ,otras actividades de enfermeria,sueros,2020-01-01,100,100
SANTA ANA,otras actividades de enfermeria,sueros,2020-01-01,577,577
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2020-01-01,81388,81388
SANTA ROSA,otras actividades de enfermeria,sueros,2020-01-01,116,116
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2020-01-01,113,113
SANTIAGO DE CALLAPA,otras actividades de enfermeria,sueros,2020-01-01,3,3
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2020-01-01,21,21
SANTIAGO DE HUATA,otras actividades de enfermeria,sueros,2020-01-01,3,3
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2020-01-01,3,3
SANTIVAÑES,otras actividades de enfermeria,sueros,2020-01-01,20,20
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2020-01-01,8,8
SAPAHAQUI,otras actividades de enfermeria,sueros,2020-01-01,11,11
SENA,otras actividades de enfermeria,sueros,2020-01-01,45,45
SHINAOTA,otras actividades de enfermeria,sueros,2020-01-01,235,235
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2020-01-01,15,15
SICAYA,otras actividades de enfermeria,sueros,2020-01-01,4,4
SIPE SIPE,otras actividades de enfermeria,sueros,2020-01-01,97,97
SOPACHUY,otras actividades de enfermeria,sueros,2020-01-01,33,33
SORACACHI,otras actividades de enfermeria,sueros,2020-01-01,4,4
SORATA,otras actividades de enfermeria,sueros,2020-01-01,39,39
SUCRE,otras actividades de enfermeria,sueros,2020-01-01,25403,25403
TACACOMA,otras actividades de enfermeria,sueros,2020-01-01,11,11
TACOBAMBA,otras actividades de enfermeria,sueros,2020-01-01,10,10
TACOPAYA,otras actividades de enfermeria,sueros,2020-01-01,7,7
TAHUA,otras actividades de enfermeria,sueros,2020-01-01,2,2
TAPACARI,otras actividades de enfermeria,sueros,2020-01-01,25,25
TARABUCO,otras actividades de enfermeria,sueros,2020-01-01,330,330
TARACO,otras actividades de enfermeria,sueros,2020-01-01,4,4
TARATA,otras actividades de enfermeria,sueros,2020-01-01,16,16
TARIJA,otras actividades de enfermeria,sueros,2020-01-01,58301,58301
TARVITA,otras actividades de enfermeria,sueros,2020-01-01,183,183
TEOPONTE,otras actividades de enfermeria,sueros,2020-01-01,70,70
TIAHUANACU,otras actividades de enfermeria,sueros,2020-01-01,9,9
TINGUIPAYA,otras actividades de enfermeria,sueros,2020-01-01,9,9
TIPUANI,otras actividades de enfermeria,sueros,2020-01-01,32,32
TIQUIPAYA,otras actividades de enfermeria,sueros,2020-01-01,34,34
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2020-01-01,24,24
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,sueros,2020-01-01,2,2
TOCO,otras actividades de enfermeria,sueros,2020-01-01,20,20
TOLATA,otras actividades de enfermeria,sueros,2020-01-01,3,3
TOLEDO,otras actividades de enfermeria,sueros,2020-01-01,3,3
TOMAVE,otras actividades de enfermeria,sueros,2020-01-01,31,31
TOMINA,otras actividades de enfermeria,sueros,2020-01-01,63,63
TORO TORO,otras actividades de enfermeria,sueros,2020-01-01,8,8
TOTORA(CBBA),otras actividades de enfermeria,sueros,2020-01-01,80,80
TOTORA(ORR),otras actividades de enfermeria,sueros,2020-01-01,7,7
TRINIDAD,otras actividades de enfermeria,sueros,2020-01-01,48609,48609
TUPIZA,otras actividades de enfermeria,sueros,2020-01-01,979,979
TURCO,otras actividades de enfermeria,sueros,2020-01-01,2,2
UMALA,otras actividades de enfermeria,sueros,2020-01-01,11,11
UNCIA,otras actividades de enfermeria,sueros,2020-01-01,546,546
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2020-01-01,43,43
URUBICHA,otras actividades de enfermeria,sueros,2020-01-01,43,43
UYUNI,otras actividades de enfermeria,sueros,2020-01-01,1066,1066
VACAS,otras actividades de enfermeria,sueros,2020-01-01,1,1
VALLEGRANDE,otras actividades de enfermeria,sueros,2020-01-01,2848,2848
VIACHA,otras actividades de enfermeria,sueros,2020-01-01,1221,1221
VILA VILA,otras actividades de enfermeria,sueros,2020-01-01,5,5
VILLA CHARCAS,otras actividades de enfermeria,sueros,2020-01-01,42,42
VILLA MONTES,otras actividades de enfermeria,sueros,2020-01-01,908,908
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2020-01-01,17,17
VILLA RIVERO,otras actividades de enfermeria,sueros,2020-01-01,17,17
VILLA SERRANO,otras actividades de enfermeria,sueros,2020-01-01,56,56
VILLA TUNARI,otras actividades de enfermeria,sueros,2020-01-01,525,525
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2020-01-01,58,58
VILLAZON,otras actividades de enfermeria,sueros,2020-01-01,975,975
VINTO,otras actividades de enfermeria,sueros,2020-01-01,322,322
VITICHI,otras actividades de enfermeria,sueros,2020-01-01,13,13
WALDO BALLIVIAN,otras actividades de enfermeria,sueros,2020-01-01,1,1
WARNES,otras actividades de enfermeria,sueros,2020-01-01,1238,1238
YACUIBA,otras actividades de enfermeria,sueros,2020-01-01,3561,3561
YAMPARAEZ,otras actividades de enfermeria,sueros,2020-01-01,19,19
YANACACHI,otras actividades de enfermeria,sueros,2020-01-01,23,23
YAPACANI,otras actividades de enfermeria,sueros,2020-01-01,724,724
YOCALLA,otras actividades de enfermeria,sueros,2020-01-01,9,9
YOTALA,otras actividades de enfermeria,sueros,2020-01-01,35,35
YUNCHARA,otras actividades de enfermeria,sueros,2020-01-01,6,6
ZUDAÑEZ,otras actividades de enfermeria,sueros,2020-01-01,28,28
ACACIO,otras actividades de enfermeria,sueros,2020-02-01,9,9
ACHACACHI,otras actividades de enfermeria,sueros,2020-02-01,116,116
ACHOCALLA,otras actividades de enfermeria,sueros,2020-02-01,4,4
AIQUILE,otras actividades de enfermeria,sueros,2020-02-01,125,125
ALALAY,otras actividades de enfermeria,sueros,2020-02-01,2,2
ALCALA,otras actividades de enfermeria,sueros,2020-02-01,15,15
ALTO BENI,otras actividades de enfermeria,sueros,2020-02-01,47,47
ANCORAIMES,otras actividades de enfermeria,sueros,2020-02-01,12,12
ANDAMARCA,otras actividades de enfermeria,sueros,2020-02-01,6,6
ANTEQUERA,otras actividades de enfermeria,sueros,2020-02-01,2,2
ANZALDO,otras actividades de enfermeria,sueros,2020-02-01,7,7
APOLO,otras actividades de enfermeria,sueros,2020-02-01,25,25
ARAMPAMPA,otras actividades de enfermeria,sueros,2020-02-01,7,7
ARANI,otras actividades de enfermeria,sueros,2020-02-01,13,13
ARBIETO,otras actividades de enfermeria,sueros,2020-02-01,8,8
ARQUE,otras actividades de enfermeria,sueros,2020-02-01,6,6
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2020-02-01,2365,2365
ATOCHA,otras actividades de enfermeria,sueros,2020-02-01,417,417
AUCAPATA,otras actividades de enfermeria,sueros,2020-02-01,13,13
AYATA,otras actividades de enfermeria,sueros,2020-02-01,6,6
AYO AYO,otras actividades de enfermeria,sueros,2020-02-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2020-02-01,79,79
AZURDUY,otras actividades de enfermeria,sueros,2020-02-01,57,57
BATALLAS,otras actividades de enfermeria,sueros,2020-02-01,5,5
BAURES,otras actividades de enfermeria,sueros,2020-02-01,145,145
BELEN DE ANDAMARCA,otras actividades de enfermeria,sueros,2020-02-01,1,1
BELEN DE URMIRI,otras actividades de enfermeria,sueros,2020-02-01,21,21
BELLA FLOR,otras actividades de enfermeria,sueros,2020-02-01,13,13
BERMEJO,otras actividades de enfermeria,sueros,2020-02-01,1494,1494
BETANZOS,otras actividades de enfermeria,sueros,2020-02-01,54,54
BOLIVAR,otras actividades de enfermeria,sueros,2020-02-01,3,3
BOLPEBRA,otras actividades de enfermeria,sueros,2020-02-01,1,1
BOYUIBE,otras actividades de enfermeria,sueros,2020-02-01,6,6
BUENA VISTA,otras actividades de enfermeria,sueros,2020-02-01,157,157
CABEZAS,otras actividades de enfermeria,sueros,2020-02-01,354,354
CAIROMA,otras actividades de enfermeria,sueros,2020-02-01,21,21
"CAIZA ""D""",otras actividades de enfermeria,sueros,2020-02-01,7,7
CAJUATA,otras actividades de enfermeria,sueros,2020-02-01,15,15
CALACOTO,otras actividades de enfermeria,sueros,2020-02-01,4,4
CALAMARCA,otras actividades de enfermeria,sueros,2020-02-01,6,6
CAMARGO,otras actividades de enfermeria,sueros,2020-02-01,342,342
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2020-02-01,32,32
CAMIRI,otras actividades de enfermeria,sueros,2020-02-01,2513,2513
CAPINOTA,otras actividades de enfermeria,sueros,2020-02-01,220,220
CAQUIAVIRI,otras actividades de enfermeria,sueros,2020-02-01,7,7
CARACOLLO,otras actividades de enfermeria,sueros,2020-02-01,34,34
CARANAVI,otras actividades de enfermeria,sueros,2020-02-01,711,711
CARAPARI,otras actividades de enfermeria,sueros,2020-02-01,138,138
CARIPUYO,otras actividades de enfermeria,sueros,2020-02-01,10,10
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2020-02-01,47,47
CATACORA,otras actividades de enfermeria,sueros,2020-02-01,1,1
CHACARILLA,otras actividades de enfermeria,sueros,2020-02-01,1,1
CHALLAPATA,otras actividades de enfermeria,sueros,2020-02-01,510,510
CHAQUI,otras actividades de enfermeria,sueros,2020-02-01,16,16
CHARAGUA,otras actividades de enfermeria,sueros,2020-02-01,273,273
CHARAÑA,otras actividades de enfermeria,sueros,2020-02-01,1,1
CHAYANTA,otras actividades de enfermeria,sueros,2020-02-01,31,31
CHIMORE,otras actividades de enfermeria,sueros,2020-02-01,75,75
CHIPAYA,otras actividades de enfermeria,sueros,2020-02-01,2,2
CHOQUE COTA,otras actividades de enfermeria,sueros,2020-02-01,3,3
CHUA COCANI,otras actividades de enfermeria,sueros,2020-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2020-02-01,151,151
CHUMA,otras actividades de enfermeria,sueros,2020-02-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,sueros,2020-02-01,39,39
CKOCHAS,otras actividades de enfermeria,sueros,2020-02-01,16,16
CLIZA,otras actividades de enfermeria,sueros,2020-02-01,24,24
