municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
SAN CARLOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-01-01,2,2
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-01-01,2,2
SAN MATIAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-01-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-01-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-01-01,1,1
SORATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-01-01,0,0
TACOPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-01-01,1,1
TARATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-01-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-01-01,1,1
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-01-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-01-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
BATALLAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,2,2
CARAPARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
CHIMORE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,2,2
CUEVO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
EL CHORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
HUARINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,2,2
SABAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,2,2
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,2,2
SORATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,0,0
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,2,2
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-02-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
ALALAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
BELLA FLOR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,2,2
BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,2,2
CAIROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
CALACOTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
CALAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
ICLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
LORETO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,3,3
MAGDALENA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,2,2
SORATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,0,0
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,3,3
TORO TORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-03-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
AYATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,2,2
CORO CORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,3,3
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
HUACARETA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
INCAHUASI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
IXIAMAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
LA ASUNTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,2,2
LURIBAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,4,4
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
SIPE SIPE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
SORATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,0,0
TIAHUANACU,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
VACAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,2,2
VIACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,2,2
VILA VILA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,2,2
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-04-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,2,2
AYO AYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,3,3
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,2,2
CHAQUI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,4,4
LA ASUNTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,6,6
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,2,2
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,2,2
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,3,3
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
SICAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,2,2
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
TRINIDAD,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,1,1
VIACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-05-01,2,2
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,2,2
AIQUILE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
ANZALDO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,2,2
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
AYO AYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,2,2
CORQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,2,2
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,5,5
HUACARETA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
ICLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
MAGDALENA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
SORATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,0,0
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,2,2
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
VILLA MONTES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
VILLAZON,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-06-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
AIQUILE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
APOLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
ATOCHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
AZURDUY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
BOLIVAR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
CALAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
CAMARGO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
CORIPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,2,2
CORQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,2,2
COTOCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
ICLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
INQUISIVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
LA ASUNTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,4,4
MIZQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
SAN BENITO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,2,2
SAN JAVIER(BNI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
SORATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,0,0
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,3,3
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,3,3
VITICHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-07-01,1,1
ACHOCALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
AIQUILE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
BOLIVAR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,2,2
BOYUIBE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,2,2
CHUMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
HUACARETA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
INCAHUASI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
MOCOMOCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,2,2
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,3,3
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
QUIME,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,2,2
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
SAN MATIAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
SORATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,0,0
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,2,2
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
VIACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
VILLAZON,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-08-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,4,4
AIQUILE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,4,4
BERMEJO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
COLLANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
COPACABANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,2,2
CORO CORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,2,2
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
INCAHUASI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
SABAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,2,2
SAN MATIAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,2,2
TACOPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
YAPACANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-09-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
BOLPEBRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
