,group,variable,month,PERSONAS DE 10 A 20 AÑOS NUEVO,PERSONAS DE 10 A 20 AÑOS NUEVO,PERSONAS DE 10 A 20 AÑOS REPETIDO,PERSONAS DE 10 A 20 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 10 a 20 anos,2010-01-01,46,95,2,21,48,116,164
AZURDUY,consulta externa,personas de 10 a 20 anos,2010-01-01,30,52,0,3,30,55,85
BATALLAS,consulta externa,personas de 10 a 20 anos,2010-01-01,21,40,0,0,21,40,61
BAURES,consulta externa,personas de 10 a 20 anos,2010-01-01,34,45,15,4,49,49,98
BELEN DE ANDAMARCA,consulta externa,personas de 10 a 20 anos,2010-01-01,4,6,1,0,5,6,11
BELEN DE URMIRI,consulta externa,personas de 10 a 20 anos,2010-01-01,4,15,0,0,4,15,19
BELLA FLOR,consulta externa,personas de 10 a 20 anos,2010-01-01,15,20,0,2,15,22,37
BERMEJO,consulta externa,personas de 10 a 20 anos,2010-01-01,395,527,50,51,445,578,1023
BETANZOS,consulta externa,personas de 10 a 20 anos,2010-01-01,153,210,6,10,159,220,379
BOLIVAR,consulta externa,personas de 10 a 20 anos,2010-01-01,13,12,0,0,13,12,25
BOLPEBRA,consulta externa,personas de 10 a 20 anos,2010-01-01,19,24,2,2,21,26,47
BOYUIBE,consulta externa,personas de 10 a 20 anos,2010-01-01,20,26,1,1,21,27,48
BUENA VISTA,consulta externa,personas de 10 a 20 anos,2010-01-01,60,76,1,1,61,77,138
CABEZAS,consulta externa,personas de 10 a 20 anos,2010-01-01,156,194,10,18,166,212,378
CAIROMA,consulta externa,personas de 10 a 20 anos,2010-01-01,40,55,0,0,40,55,95
"CAIZA ""D""",consulta externa,personas de 10 a 20 anos,2010-01-01,59,57,2,1,61,58,119
CAJUATA,consulta externa,personas de 10 a 20 anos,2010-01-01,42,47,0,2,42,49,91
CALACOTO,consulta externa,personas de 10 a 20 anos,2010-01-01,23,28,1,5,24,33,57
CALAMARCA,consulta externa,personas de 10 a 20 anos,2010-01-01,35,44,6,10,41,54,95
CAMARGO,consulta externa,personas de 10 a 20 anos,2010-01-01,86,118,20,19,106,137,243
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 10 a 20 anos,2010-01-01,32,42,0,0,32,42,74
CAMIRI,consulta externa,personas de 10 a 20 anos,2010-01-01,515,742,52,167,567,909,1476
CAPINOTA,consulta externa,personas de 10 a 20 anos,2010-01-01,67,124,4,21,71,145,216
CAQUIAVIRI,consulta externa,personas de 10 a 20 anos,2010-01-01,12,15,0,0,12,15,27
CARACOLLO,consulta externa,personas de 10 a 20 anos,2010-01-01,56,78,0,3,56,81,137
CARANAVI,consulta externa,personas de 10 a 20 anos,2010-01-01,140,220,0,4,140,224,364
CARANGAS,consulta externa,personas de 10 a 20 anos,2010-01-01,15,12,3,0,18,12,30
CARAPARI,consulta externa,personas de 10 a 20 anos,2010-01-01,225,294,1,1,226,295,521
CARIPUYO,consulta externa,personas de 10 a 20 anos,2010-01-01,21,18,0,0,21,18,39
CARMEN RIVERO TORREZ,consulta externa,personas de 10 a 20 anos,2010-01-01,13,14,0,2,13,16,29
CATACORA,consulta externa,personas de 10 a 20 anos,2010-01-01,1,7,1,0,2,7,9
CHACARILLA,consulta externa,personas de 10 a 20 anos,2010-01-01,4,3,0,1,4,4,8
CHALLAPATA,consulta externa,personas de 10 a 20 anos,2010-01-01,69,122,3,11,72,133,205
CHAQUI,consulta externa,personas de 10 a 20 anos,2010-01-01,34,38,0,0,34,38,72
CHARAGUA,consulta externa,personas de 10 a 20 anos,2010-01-01,73,117,1,1,74,118,192
CHARAÑA,consulta externa,personas de 10 a 20 anos,2010-01-01,2,3,0,0,2,3,5
CHAYANTA,consulta externa,personas de 10 a 20 anos,2010-01-01,26,45,8,0,34,45,79
CHIMORE,consulta externa,personas de 10 a 20 anos,2010-01-01,55,187,0,1,55,188,243
CHIPAYA,consulta externa,personas de 10 a 20 anos,2010-01-01,5,6,1,0,6,6,12
CHOQUE COTA,consulta externa,personas de 10 a 20 anos,2010-01-01,3,7,0,0,3,7,10
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 10 a 20 anos,2010-01-01,77,114,4,9,81,123,204
CHUMA,consulta externa,personas de 10 a 20 anos,2010-01-01,36,46,0,1,36,47,83
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 10 a 20 anos,2010-01-01,8,18,0,0,8,18,26
CKOCHAS,consulta externa,personas de 10 a 20 anos,2010-01-01,60,83,1,4,61,87,148
CLIZA,consulta externa,personas de 10 a 20 anos,2010-01-01,42,61,5,12,47,73,120
COBIJA,consulta externa,personas de 10 a 20 anos,2010-01-01,210,357,29,79,239,436,675
COCAPATA,consulta externa,personas de 10 a 20 anos,2010-01-01,19,51,0,0,19,51,70
COCHABAMBA,consulta externa,personas de 10 a 20 anos,2010-01-01,3599,4964,3178,3124,6777,8088,14865
COIPASA,consulta externa,personas de 10 a 20 anos,2010-01-01,0,3,0,0,0,3,3
COLCAPIRHUA,consulta externa,personas de 10 a 20 anos,2010-01-01,210,181,134,80,344,261,605
"COLCHA ""K""",consulta externa,personas de 10 a 20 anos,2010-01-01,49,56,0,1,49,57,106
COLLANA,consulta externa,personas de 10 a 20 anos,2010-01-01,1,3,0,2,1,5,6
COLOMI,consulta externa,personas de 10 a 20 anos,2010-01-01,29,48,2,5,31,53,84
COLPA BELGICA,consulta externa,personas de 10 a 20 anos,2010-01-01,17,60,1,1,18,61,79
COLQUECHACA,consulta externa,personas de 10 a 20 anos,2010-01-01,89,107,1,1,90,108,198
COLQUENCHA,consulta externa,personas de 10 a 20 anos,2010-01-01,40,68,1,1,41,69,110
COLQUIRI,consulta externa,personas de 10 a 20 anos,2010-01-01,33,74,3,5,36,79,115
COMANCHE,consulta externa,personas de 10 a 20 anos,2010-01-01,4,10,0,0,4,10,14
COMARAPA,consulta externa,personas de 10 a 20 anos,2010-01-01,74,171,3,12,77,183,260
COMBAYA,consulta externa,personas de 10 a 20 anos,2010-01-01,16,19,0,0,16,19,35
CONCEPCION,consulta externa,personas de 10 a 20 anos,2010-01-01,21,4,1,0,22,4,26
COPACABANA,consulta externa,personas de 10 a 20 anos,2010-01-01,39,46,3,7,42,53,95
CORIPATA,consulta externa,personas de 10 a 20 anos,2010-01-01,55,67,7,6,62,73,135
CORO CORO,consulta externa,personas de 10 a 20 anos,2010-01-01,9,26,0,0,9,26,35
COROICO,consulta externa,personas de 10 a 20 anos,2010-01-01,67,78,15,13,82,91,173
CORQUE,consulta externa,personas de 10 a 20 anos,2010-01-01,20,24,0,1,20,25,45
COTAGAITA,consulta externa,personas de 10 a 20 anos,2010-01-01,126,197,14,28,140,225,365
COTOCA,consulta externa,personas de 10 a 20 anos,2010-01-01,89,179,8,20,97,199,296
CUATRO CAÑADAS,consulta externa,personas de 10 a 20 anos,2010-01-01,84,152,3,8,87,160,247
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 10 a 20 anos,2010-01-01,5,4,1,2,6,6,12
CUEVO,consulta externa,personas de 10 a 20 anos,2010-01-01,31,38,3,0,34,38,72
CULPINA,consulta externa,personas de 10 a 20 anos,2010-01-01,39,98,0,0,39,98,137
CURAHUARA DE CARANGAS,consulta externa,personas de 10 a 20 anos,2010-01-01,30,18,0,1,30,19,49
CURVA,consulta externa,personas de 10 a 20 anos,2010-01-01,3,8,0,0,3,8,11
DESAGUADERO,consulta externa,personas de 10 a 20 anos,2010-01-01,11,9,0,0,11,9,20
EL ALTO,consulta externa,personas de 10 a 20 anos,2010-01-01,2947,3898,1091,1325,4038,5223,9261
EL CHORO,consulta externa,personas de 10 a 20 anos,2010-01-01,12,26,1,0,13,26,39
EL PUENTE(STC),consulta externa,personas de 10 a 20 anos,2010-01-01,34,82,1,2,35,84,119
EL PUENTE(TJA),consulta externa,personas de 10 a 20 anos,2010-01-01,79,172,4,11,83,183,266
EL TORNO,consulta externa,personas de 10 a 20 anos,2010-01-01,432,479,30,45,462,524,986
EL VILLAR,consulta externa,personas de 10 a 20 anos,2010-01-01,33,35,1,0,34,35,69
ENTRE RIOS TRJ,consulta externa,personas de 10 a 20 anos,2010-01-01,268,449,4,5,272,454,726
ENTRE RIOS CBBA,consulta externa,personas de 10 a 20 anos,2010-01-01,105,116,2,4,107,120,227
ESCOMA,consulta externa,personas de 10 a 20 anos,2010-01-01,23,33,5,4,28,37,65
ESMERALDA,consulta externa,personas de 10 a 20 anos,2010-01-01,14,22,0,1,14,23,37
EUCALIPTUS,consulta externa,personas de 10 a 20 anos,2010-01-01,17,37,0,3,17,40,57
EUREKA (SANTOS MERCADO),consulta externa,personas de 10 a 20 anos,2010-01-01,3,8,1,0,4,8,12
EXALTACION,consulta externa,personas de 10 a 20 anos,2010-01-01,3,5,0,2,3,7,10
FERNANDEZ ALONSO,consulta externa,personas de 10 a 20 anos,2010-01-01,52,46,2,0,54,46,100
FILADELFIA,consulta externa,personas de 10 a 20 anos,2010-01-01,21,29,1,2,22,31,53
GENERAL SAAVEDRA,consulta externa,personas de 10 a 20 anos,2010-01-01,68,100,1,1,69,101,170
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 10 a 20 anos,2010-01-01,31,31,1,0,32,31,63
GUANAY,consulta externa,personas de 10 a 20 anos,2010-01-01,32,58,0,2,32,60,92
GUAQUI,consulta externa,personas de 10 a 20 anos,2010-01-01,9,13,0,1,9,14,23
GUAYARAMERIN,consulta externa,personas de 10 a 20 anos,2010-01-01,329,620,40,70,369,690,1059
GUTIERREZ,consulta externa,personas de 10 a 20 anos,2010-01-01,57,80,1,2,58,82,140
HUACARETA,consulta externa,personas de 10 a 20 anos,2010-01-01,28,48,1,3,29,51,80
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 10 a 20 anos,2010-01-01,10,38,0,1,10,39,49
HUACHACALLA,consulta externa,personas de 10 a 20 anos,2010-01-01,32,22,2,1,34,23,57
HUANUNI,consulta externa,personas de 10 a 20 anos,2010-01-01,156,306,22,75,178,381,559
HUARACAJE,consulta externa,personas de 10 a 20 anos,2010-01-01,14,32,0,0,14,32,46
HUARINA,consulta externa,personas de 10 a 20 anos,2010-01-01,5,14,0,1,5,15,20
HUAYLLAMARCA,consulta externa,personas de 10 a 20 anos,2010-01-01,5,7,0,2,5,9,14
HUMANATA,consulta externa,personas de 10 a 20 anos,2010-01-01,5,8,0,0,5,8,13
ICHOCA,consulta externa,personas de 10 a 20 anos,2010-01-01,12,12,0,0,12,12,24
ICLA,consulta externa,personas de 10 a 20 anos,2010-01-01,34,46,1,1,35,47,82
INCAHUASI,consulta externa,personas de 10 a 20 anos,2010-01-01,16,57,0,2,16,59,75
INGAVI (HUMAITA),consulta externa,personas de 10 a 20 anos,2010-01-01,25,38,58,9,83,47,130
INQUISIVI,consulta externa,personas de 10 a 20 anos,2010-01-01,24,29,0,0,24,29,53
IRUPANA (VILLA DE LANZA),consulta externa,personas de 10 a 20 anos,2010-01-01,44,80,4,2,48,82,130
IXIAMAS,consulta externa,personas de 10 a 20 anos,2010-01-01,25,45,0,3,25,48,73
JESUS DE MACHACA,consulta externa,personas de 10 a 20 anos,2010-01-01,41,67,1,8,42,75,117
LA ASUNTA,consulta externa,personas de 10 a 20 anos,2010-01-01,72,146,0,2,72,148,220
LA GUARDIA,consulta externa,personas de 10 a 20 anos,2010-01-01,220,321,15,16,235,337,572
LA PAZ,consulta externa,personas de 10 a 20 anos,2010-01-01,6342,7814,3291,3976,9633,11790,21423
LA RIVERA,consulta externa,personas de 10 a 20 anos,2010-01-01,6,5,0,0,6,5,11
LAGUNILLAS,consulta externa,personas de 10 a 20 anos,2010-01-01,50,92,0,2,50,94,144
LAJA,consulta externa,personas de 10 a 20 anos,2010-01-01,29,31,3,3,32,34,66
LAS CARRERAS,consulta externa,personas de 10 a 20 anos,2010-01-01,32,44,0,1,32,45,77
LICOMA PAMPA,consulta externa,personas de 10 a 20 anos,2010-01-01,26,12,6,1,32,13,45
LLALLAGUA,consulta externa,personas de 10 a 20 anos,2010-01-01,82,182,4,17,86,199,285
LLICA,consulta externa,personas de 10 a 20 anos,2010-01-01,26,34,1,0,27,34,61
LORETO,consulta externa,personas de 10 a 20 anos,2010-01-01,10,23,2,0,12,23,35
LURIBAY,consulta externa,personas de 10 a 20 anos,2010-01-01,40,59,3,4,43,63,106
MACHACAMARCA,consulta externa,personas de 10 a 20 anos,2010-01-01,13,15,0,7,13,22,35
MACHARETI,consulta externa,personas de 10 a 20 anos,2010-01-01,66,96,6,5,72,101,173
MAGDALENA,consulta externa,personas de 10 a 20 anos,2010-01-01,22,54,12,26,34,80,114
MAIRANA,consulta externa,personas de 10 a 20 anos,2010-01-01,39,67,2,6,41,73,114
MALLA,consulta externa,personas de 10 a 20 anos,2010-01-01,40,51,3,2,43,53,96
MAPIRI,consulta externa,personas de 10 a 20 anos,2010-01-01,43,65,0,0,43,65,108
MECAPACA,consulta externa,personas de 10 a 20 anos,2010-01-01,45,41,3,1,48,42,90
MINEROS,consulta externa,personas de 10 a 20 anos,2010-01-01,28,88,0,0,28,88,116
MIZQUE,consulta externa,personas de 10 a 20 anos,2010-01-01,64,68,18,14,82,82,164
MOCOMOCO,consulta externa,personas de 10 a 20 anos,2010-01-01,29,58,0,2,29,60,89
MOJINETE,consulta externa,personas de 10 a 20 anos,2010-01-01,7,7,0,0,7,7,14
MOJOCOYA,consulta externa,personas de 10 a 20 anos,2010-01-01,19,33,0,2,19,35,54
MONTEAGUDO,consulta externa,personas de 10 a 20 anos,2010-01-01,260,351,53,15,313,366,679
MONTERO,consulta externa,personas de 10 a 20 anos,2010-01-01,399,1029,62,161,461,1190,1651
MORO MORO,consulta externa,personas de 10 a 20 anos,2010-01-01,15,28,0,0,15,28,43
MOROCHATA,consulta externa,personas de 10 a 20 anos,2010-01-01,12,21,0,0,12,21,33
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 10 a 20 anos,2010-01-01,38,46,2,0,40,46,86
NAZACARA DE PACAJES,consulta externa,personas de 10 a 20 anos,2010-01-01,3,7,0,0,3,7,10
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 10 a 20 anos,2010-01-01,29,19,0,0,29,19,48
OCURI,consulta externa,personas de 10 a 20 anos,2010-01-01,36,56,0,1,36,57,93
OKINAWA,consulta externa,personas de 10 a 20 anos,2010-01-01,58,110,6,9,64,119,183
OMEREQUE,consulta externa,personas de 10 a 20 anos,2010-01-01,54,59,4,2,58,61,119
ORURO,consulta externa,personas de 10 a 20 anos,2010-01-01,1896,2442,455,545,2351,2987,5338
PADCAYA,consulta externa,personas de 10 a 20 anos,2010-01-01,293,423,8,10,301,433,734
PADILLA,consulta externa,personas de 10 a 20 anos,2010-01-01,136,123,4,3,140,126,266
PAILON,consulta externa,personas de 10 a 20 anos,2010-01-01,60,80,4,4,64,84,148
PALCA,consulta externa,personas de 10 a 20 anos,2010-01-01,44,50,1,1,45,51,96
PALOS BLANCOS,consulta externa,personas de 10 a 20 anos,2010-01-01,142,169,5,11,147,180,327
PAMPA AULLAGAS,consulta externa,personas de 10 a 20 anos,2010-01-01,14,24,1,0,15,24,39
PAMPA GRANDE,consulta externa,personas de 10 a 20 anos,2010-01-01,35,57,2,1,37,58,95
PAPEL PAMPA,consulta externa,personas de 10 a 20 anos,2010-01-01,22,29,0,0,22,29,51
PASORAPA,consulta externa,personas de 10 a 20 anos,2010-01-01,15,29,0,0,15,29,44
PATACAMAYA,consulta externa,personas de 10 a 20 anos,2010-01-01,42,49,0,0,42,49,91
PAZÑA,consulta externa,personas de 10 a 20 anos,2010-01-01,13,24,0,0,13,24,37
PELECHUCO,consulta externa,personas de 10 a 20 anos,2010-01-01,24,46,0,0,24,46,70
POCOATA,consulta externa,personas de 10 a 20 anos,2010-01-01,42,75,4,0,46,75,121
POCONA,consulta externa,personas de 10 a 20 anos,2010-01-01,55,74,1,0,56,74,130
POJO (CBBA),consulta externa,personas de 10 a 20 anos,2010-01-01,21,24,0,0,21,24,45
POOPO,consulta externa,personas de 10 a 20 anos,2010-01-01,14,20,0,2,14,22,36
PORCO,consulta externa,personas de 10 a 20 anos,2010-01-01,18,50,0,0,18,50,68
POROMA,consulta externa,personas de 10 a 20 anos,2010-01-01,18,70,1,0,19,70,89
PORONGO,consulta externa,personas de 10 a 20 anos,2010-01-01,41,74,4,1,45,75,120
PORTACHUELO,consulta externa,personas de 10 a 20 anos,2010-01-01,96,184,2,5,98,189,287
PORVENIR,consulta externa,personas de 10 a 20 anos,2010-01-01,14,40,0,3,14,43,57
POSTRER VALLE,consulta externa,personas de 10 a 20 anos,2010-01-01,13,15,0,0,13,15,28
POTOSI,consulta externa,personas de 10 a 20 anos,2010-01-01,1169,1804,392,699,1561,2503,4064
PRESTO,consulta externa,personas de 10 a 20 anos,2010-01-01,17,44,0,0,17,44,61
PUCARA,consulta externa,personas de 10 a 20 anos,2010-01-01,6,11,0,0,6,11,17
PUCARANI,consulta externa,personas de 10 a 20 anos,2010-01-01,44,81,2,2,46,83,129
PUERTO ACOSTA,consulta externa,personas de 10 a 20 anos,2010-01-01,6,12,0,1,6,13,19
PUERTO CARABUCO,consulta externa,personas de 10 a 20 anos,2010-01-01,35,32,10,3,45,35,80
PUERTO GONZALO MORENO,consulta externa,personas de 10 a 20 anos,2010-01-01,33,42,0,5,33,47,80
PUERTO PEREZ,consulta externa,personas de 10 a 20 anos,2010-01-01,13,17,0,0,13,17,30
PUERTO QUIJARRO,consulta externa,personas de 10 a 20 anos,2010-01-01,127,98,2,1,129,99,228
PUERTO RICO,consulta externa,personas de 10 a 20 anos,2010-01-01,47,72,0,0,47,72,119
PUERTO SILES,consulta externa,personas de 10 a 20 anos,2010-01-01,3,5,0,6,3,11,14
PUERTO SUAREZ,consulta externa,personas de 10 a 20 anos,2010-01-01,32,78,3,10,35,88,123
PUERTO VILLARROEL,consulta externa,personas de 10 a 20 anos,2010-01-01,310,445,2,158,312,603,915
PUNA,consulta externa,personas de 10 a 20 anos,2010-01-01,54,117,2,0,56,117,173
PUNATA,consulta externa,personas de 10 a 20 anos,2010-01-01,103,256,11,27,114,283,397
QUIABAYA,consulta externa,personas de 10 a 20 anos,2010-01-01,6,20,0,0,6,20,26
QUILLACOLLO,consulta externa,personas de 10 a 20 anos,2010-01-01,209,273,28,95,237,368,605
QUIME,consulta externa,personas de 10 a 20 anos,2010-01-01,27,40,1,5,28,45,73
QUIRUSILLAS,consulta externa,personas de 10 a 20 anos,2010-01-01,19,19,0,3,19,22,41
RAVELO,consulta externa,personas de 10 a 20 anos,2010-01-01,40,47,0,1,40,48,88
REYES,consulta externa,personas de 10 a 20 anos,2010-01-01,49,96,9,31,58,127,185
RIBERALTA,consulta externa,personas de 10 a 20 anos,2010-01-01,284,995,6,42,290,1037,1327
ROBORE,consulta externa,personas de 10 a 20 anos,2010-01-01,104,155,13,33,117,188,305
RURRENABAQUE,consulta externa,personas de 10 a 20 anos,2010-01-01,67,90,28,18,95,108,203
SABAYA,consulta externa,personas de 10 a 20 anos,2010-01-01,13,24,0,1,13,25,38
SACABA,consulta externa,personas de 10 a 20 anos,2010-01-01,309,469,90,105,399,574,973
SACABAMBA,consulta externa,personas de 10 a 20 anos,2010-01-01,6,13,0,4,6,17,23
SACACA,consulta externa,personas de 10 a 20 anos,2010-01-01,45,64,0,1,45,65,110
SAIPINA,consulta externa,personas de 10 a 20 anos,2010-01-01,35,63,3,4,38,67,105
SALINAS DE GARCI MENDOZA,consulta externa,personas de 10 a 20 anos,2010-01-01,14,33,1,0,15,33,48
SAMAIPATA,consulta externa,personas de 10 a 20 anos,2010-01-01,28,40,0,1,28,41,69
SAN AGUSTIN,consulta externa,personas de 10 a 20 anos,2010-01-01,2,13,0,0,2,13,15
SAN ANDRES,consulta externa,personas de 10 a 20 anos,2010-01-01,75,167,4,1,79,168,247
SAN ANDRES DE MACHACA,consulta externa,personas de 10 a 20 anos,2010-01-01,12,19,0,1,12,20,32
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 10 a 20 anos,2010-01-01,6,12,0,2,6,14,20
SAN ANTONIO DE LOMERIO,consulta externa,personas de 10 a 20 anos,2010-01-01,19,22,0,0,19,22,41
SAN BENITO,consulta externa,personas de 10 a 20 anos,2010-01-01,44,51,14,18,58,69,127
SAN BORJA,consulta externa,personas de 10 a 20 anos,2010-01-01,79,230,8,52,87,282,369
SAN BUENA VENTURA,consulta externa,personas de 10 a 20 anos,2010-01-01,33,78,2,2,35,80,115
SAN CARLOS,consulta externa,personas de 10 a 20 anos,2010-01-01,51,126,7,16,58,142,200
SAN IGNACIO,consulta externa,personas de 10 a 20 anos,2010-01-01,171,276,7,24,178,300,478
SAN IGNACIO DE VELASCO,consulta externa,personas de 10 a 20 anos,2010-01-01,165,329,35,54,200,383,583
SAN JAVIER(BNI),consulta externa,personas de 10 a 20 anos,2010-01-01,19,34,0,0,19,34,53
SAN JAVIER(STC),consulta externa,personas de 10 a 20 anos,2010-01-01,22,35,3,7,25,42,67
SAN JOAQUIN,consulta externa,personas de 10 a 20 anos,2010-01-01,32,70,1,3,33,73,106
SAN JOSE DE CHIQUITOS,consulta externa,personas de 10 a 20 anos,2010-01-01,121,216,12,19,133,235,368
SAN JUAN DE YAPACANI,consulta externa,personas de 10 a 20 anos,2010-01-01,72,81,12,11,84,92,176
SAN JULIAN,consulta externa,personas de 10 a 20 anos,2010-01-01,239,280,5,25,244,305,549
SAN LORENZO(PND),consulta externa,personas de 10 a 20 anos,2010-01-01,14,17,0,1,14,18,32
SAN LORENZO(TJA),consulta externa,personas de 10 a 20 anos,2010-01-01,129,272,7,29,136,301,437
SAN LUCAS,consulta externa,personas de 10 a 20 anos,2010-01-01,109,189,3,7,112,196,308
SAN MATIAS,consulta externa,personas de 10 a 20 anos,2010-01-01,39,39,0,0,39,39,78
SAN MIGUEL DE VELASCO,consulta externa,personas de 10 a 20 anos,2010-01-01,29,43,5,5,34,48,82
SAN PABLO DE LIPEZ,consulta externa,personas de 10 a 20 anos,2010-01-01,21,37,2,3,23,40,63
SAN PEDRO,consulta externa,personas de 10 a 20 anos,2010-01-01,92,145,5,9,97,154,251
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 10 a 20 anos,2010-01-01,26,60,0,0,26,60,86
SAN PEDRO DE CURAHUARA,consulta externa,personas de 10 a 20 anos,2010-01-01,42,49,0,0,42,49,91
SAN PEDRO DE QUEMES,consulta externa,personas de 10 a 20 anos,2010-01-01,8,7,0,1,8,8,16
SAN PEDRO DE TIQUINA,consulta externa,personas de 10 a 20 anos,2010-01-01,7,11,0,0,7,11,18
SAN PEDRO(PND),consulta externa,personas de 10 a 20 anos,2010-01-01,9,5,0,1,9,6,15
SAN RAFAEL,consulta externa,personas de 10 a 20 anos,2010-01-01,15,31,1,0,16,31,47
SAN RAMON BENI,consulta externa,personas de 10 a 20 anos,2010-01-01,38,124,6,10,44,134,178
SAN RAMON SCZ,consulta externa,personas de 10 a 20 anos,2010-01-01,53,89,4,45,57,134,191
SANTA ANA,consulta externa,personas de 10 a 20 anos,2010-01-01,63,89,41,50,104,139,243
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 10 a 20 anos,2010-01-01,8061,12277,2159,3164,10220,15441,25661
SANTA ROSA,consulta externa,personas de 10 a 20 anos,2010-01-01,64,97,0,0,64,97,161
SANTA ROSA DEL SARA,consulta externa,personas de 10 a 20 anos,2010-01-01,96,148,3,2,99,150,249
SANTIAGO DE CALLAPA,consulta externa,personas de 10 a 20 anos,2010-01-01,5,10,1,0,6,10,16
SANTIAGO DE HUARI,consulta externa,personas de 10 a 20 anos,2010-01-01,41,44,0,3,41,47,88
SANTIAGO DE HUATA,consulta externa,personas de 10 a 20 anos,2010-01-01,10,13,1,0,11,13,24
SANTIAGO DE MACHACA,consulta externa,personas de 10 a 20 anos,2010-01-01,6,15,0,0,6,15,21
SANTIVAÑES,consulta externa,personas de 10 a 20 anos,2010-01-01,26,34,0,1,26,35,61
SANTUARIO DE QUILLACAS,consulta externa,personas de 10 a 20 anos,2010-01-01,14,14,0,0,14,14,28
SAPAHAQUI,consulta externa,personas de 10 a 20 anos,2010-01-01,24,31,2,1,26,32,58
SENA,consulta externa,personas de 10 a 20 anos,2010-01-01,22,25,1,0,23,25,48
SHINAOTA,consulta externa,personas de 10 a 20 anos,2010-01-01,96,127,9,97,105,224,329
SICA SICA (VILLA AROMA),consulta externa,personas de 10 a 20 anos,2010-01-01,35,70,1,2,36,72,108
SICAYA,consulta externa,personas de 10 a 20 anos,2010-01-01,17,18,3,0,20,18,38
SIPE SIPE,consulta externa,personas de 10 a 20 anos,2010-01-01,44,38,1,10,45,48,93
SOPACHUY,consulta externa,personas de 10 a 20 anos,2010-01-01,48,71,3,0,51,71,122
SORACACHI,consulta externa,personas de 10 a 20 anos,2010-01-01,16,17,1,0,17,17,34
SORATA,consulta externa,personas de 10 a 20 anos,2010-01-01,53,80,1,1,54,81,135
SUCRE,consulta externa,personas de 10 a 20 anos,2010-01-01,2469,3708,963,1246,3432,4954,8386
TACACHI,consulta externa,personas de 10 a 20 anos,2010-01-01,9,14,0,0,9,14,23
TACACOMA,consulta externa,personas de 10 a 20 anos,2010-01-01,33,47,0,0,33,47,80
