,group,variable,month,PERSONAS DE 21 A 59 AÑOS NUEVO,PERSONAS DE 21 A 59 AÑOS NUEVO,PERSONAS DE 21 A 59 AÑOS REPETIDO,PERSONAS DE 21 A 59 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 21 a 59 anos,2010-01-01,173,447,6,59,179,506,685
AZURDUY,consulta externa,personas de 21 a 59 anos,2010-01-01,100,318,4,3,104,321,425
BATALLAS,consulta externa,personas de 21 a 59 anos,2010-01-01,57,122,1,0,58,122,180
BAURES,consulta externa,personas de 21 a 59 anos,2010-01-01,66,149,51,44,117,193,310
BELEN DE ANDAMARCA,consulta externa,personas de 21 a 59 anos,2010-01-01,22,23,1,0,23,23,46
BELEN DE URMIRI,consulta externa,personas de 21 a 59 anos,2010-01-01,26,39,3,7,29,46,75
BELLA FLOR,consulta externa,personas de 21 a 59 anos,2010-01-01,39,42,1,0,40,42,82
BERMEJO,consulta externa,personas de 21 a 59 anos,2010-01-01,1078,2126,144,286,1222,2412,3634
BETANZOS,consulta externa,personas de 21 a 59 anos,2010-01-01,360,857,20,40,380,897,1277
BOLIVAR,consulta externa,personas de 21 a 59 anos,2010-01-01,36,61,2,4,38,65,103
BOLPEBRA,consulta externa,personas de 21 a 59 anos,2010-01-01,32,39,1,3,33,42,75
BOYUIBE,consulta externa,personas de 21 a 59 anos,2010-01-01,44,103,1,3,45,106,151
BUENA VISTA,consulta externa,personas de 21 a 59 anos,2010-01-01,137,183,9,11,146,194,340
CABEZAS,consulta externa,personas de 21 a 59 anos,2010-01-01,301,387,32,76,333,463,796
CAIROMA,consulta externa,personas de 21 a 59 anos,2010-01-01,135,213,7,5,142,218,360
"CAIZA ""D""",consulta externa,personas de 21 a 59 anos,2010-01-01,142,235,3,6,145,241,386
CAJUATA,consulta externa,personas de 21 a 59 anos,2010-01-01,105,122,6,9,111,131,242
CALACOTO,consulta externa,personas de 21 a 59 anos,2010-01-01,33,94,1,2,34,96,130
CALAMARCA,consulta externa,personas de 21 a 59 anos,2010-01-01,79,160,11,38,90,198,288
CAMARGO,consulta externa,personas de 21 a 59 anos,2010-01-01,399,770,87,159,486,929,1415
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 21 a 59 anos,2010-01-01,85,126,5,3,90,129,219
CAMIRI,consulta externa,personas de 21 a 59 anos,2010-01-01,793,1429,76,296,869,1725,2594
CAPINOTA,consulta externa,personas de 21 a 59 anos,2010-01-01,146,263,37,71,183,334,517
CAQUIAVIRI,consulta externa,personas de 21 a 59 anos,2010-01-01,46,53,8,1,54,54,108
CARACOLLO,consulta externa,personas de 21 a 59 anos,2010-01-01,67,178,6,23,73,201,274
CARANAVI,consulta externa,personas de 21 a 59 anos,2010-01-01,374,627,15,23,389,650,1039
CARANGAS,consulta externa,personas de 21 a 59 anos,2010-01-01,26,16,3,1,29,17,46
CARAPARI,consulta externa,personas de 21 a 59 anos,2010-01-01,447,603,4,2,451,605,1056
CARIPUYO,consulta externa,personas de 21 a 59 anos,2010-01-01,32,114,0,1,32,115,147
CARMEN RIVERO TORREZ,consulta externa,personas de 21 a 59 anos,2010-01-01,28,28,2,0,30,28,58
CATACORA,consulta externa,personas de 21 a 59 anos,2010-01-01,18,28,1,0,19,28,47
CHACARILLA,consulta externa,personas de 21 a 59 anos,2010-01-01,4,15,0,0,4,15,19
CHALLAPATA,consulta externa,personas de 21 a 59 anos,2010-01-01,297,519,14,46,311,565,876
CHAQUI,consulta externa,personas de 21 a 59 anos,2010-01-01,90,125,0,2,90,127,217
CHARAGUA,consulta externa,personas de 21 a 59 anos,2010-01-01,137,317,6,11,143,328,471
CHARAÑA,consulta externa,personas de 21 a 59 anos,2010-01-01,33,20,1,0,34,20,54
CHAYANTA,consulta externa,personas de 21 a 59 anos,2010-01-01,81,229,4,6,85,235,320
CHIMORE,consulta externa,personas de 21 a 59 anos,2010-01-01,104,497,0,12,104,509,613
CHIPAYA,consulta externa,personas de 21 a 59 anos,2010-01-01,11,17,0,3,11,20,31
CHOQUE COTA,consulta externa,personas de 21 a 59 anos,2010-01-01,22,34,0,3,22,37,59
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 21 a 59 anos,2010-01-01,185,308,19,29,204,337,541
CHUMA,consulta externa,personas de 21 a 59 anos,2010-01-01,114,158,3,3,117,161,278
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 21 a 59 anos,2010-01-01,39,69,0,0,39,69,108
CKOCHAS,consulta externa,personas de 21 a 59 anos,2010-01-01,130,418,10,11,140,429,569
CLIZA,consulta externa,personas de 21 a 59 anos,2010-01-01,62,147,15,35,77,182,259
COBIJA,consulta externa,personas de 21 a 59 anos,2010-01-01,666,1276,175,469,841,1745,2586
COCAPATA,consulta externa,personas de 21 a 59 anos,2010-01-01,41,88,0,1,41,89,130
COCHABAMBA,consulta externa,personas de 21 a 59 anos,2010-01-01,10387,21313,8460,18273,18847,39586,58433
COIPASA,consulta externa,personas de 21 a 59 anos,2010-01-01,7,18,0,0,7,18,25
COLCAPIRHUA,consulta externa,personas de 21 a 59 anos,2010-01-01,441,639,385,309,826,948,1774
"COLCHA ""K""",consulta externa,personas de 21 a 59 anos,2010-01-01,148,227,4,2,152,229,381
COLLANA,consulta externa,personas de 21 a 59 anos,2010-01-01,15,28,6,3,21,31,52
COLOMI,consulta externa,personas de 21 a 59 anos,2010-01-01,54,126,1,6,55,132,187
COLPA BELGICA,consulta externa,personas de 21 a 59 anos,2010-01-01,29,120,1,14,30,134,164
COLQUECHACA,consulta externa,personas de 21 a 59 anos,2010-01-01,163,482,1,4,164,486,650
COLQUENCHA,consulta externa,personas de 21 a 59 anos,2010-01-01,81,172,5,21,86,193,279
COLQUIRI,consulta externa,personas de 21 a 59 anos,2010-01-01,152,320,49,40,201,360,561
COMANCHE,consulta externa,personas de 21 a 59 anos,2010-01-01,17,22,0,0,17,22,39
COMARAPA,consulta externa,personas de 21 a 59 anos,2010-01-01,185,536,14,22,199,558,757
COMBAYA,consulta externa,personas de 21 a 59 anos,2010-01-01,18,66,0,3,18,69,87
CONCEPCION,consulta externa,personas de 21 a 59 anos,2010-01-01,13,18,0,0,13,18,31
COPACABANA,consulta externa,personas de 21 a 59 anos,2010-01-01,114,182,6,8,120,190,310
CORIPATA,consulta externa,personas de 21 a 59 anos,2010-01-01,100,161,27,15,127,176,303
CORO CORO,consulta externa,personas de 21 a 59 anos,2010-01-01,50,102,1,2,51,104,155
COROICO,consulta externa,personas de 21 a 59 anos,2010-01-01,146,228,40,74,186,302,488
CORQUE,consulta externa,personas de 21 a 59 anos,2010-01-01,92,128,2,6,94,134,228
COTAGAITA,consulta externa,personas de 21 a 59 anos,2010-01-01,557,851,77,146,634,997,1631
COTOCA,consulta externa,personas de 21 a 59 anos,2010-01-01,217,532,24,32,241,564,805
CUATRO CAÑADAS,consulta externa,personas de 21 a 59 anos,2010-01-01,163,421,4,15,167,436,603
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 21 a 59 anos,2010-01-01,13,37,1,14,14,51,65
CUEVO,consulta externa,personas de 21 a 59 anos,2010-01-01,79,159,1,7,80,166,246
CULPINA,consulta externa,personas de 21 a 59 anos,2010-01-01,134,408,0,5,134,413,547
CURAHUARA DE CARANGAS,consulta externa,personas de 21 a 59 anos,2010-01-01,45,83,0,1,45,84,129
CURVA,consulta externa,personas de 21 a 59 anos,2010-01-01,24,31,2,0,26,31,57
DESAGUADERO,consulta externa,personas de 21 a 59 anos,2010-01-01,25,57,1,1,26,58,84
EL ALTO,consulta externa,personas de 21 a 59 anos,2010-01-01,5936,13843,3222,8088,9158,21931,31089
EL CHORO,consulta externa,personas de 21 a 59 anos,2010-01-01,39,49,1,0,40,49,89
EL PUENTE(STC),consulta externa,personas de 21 a 59 anos,2010-01-01,54,175,1,0,55,175,230
EL PUENTE(TJA),consulta externa,personas de 21 a 59 anos,2010-01-01,232,500,12,33,244,533,777
EL TORNO,consulta externa,personas de 21 a 59 anos,2010-01-01,946,1640,165,313,1111,1953,3064
EL VILLAR,consulta externa,personas de 21 a 59 anos,2010-01-01,117,229,1,2,118,231,349
ENTRE RIOS TRJ,consulta externa,personas de 21 a 59 anos,2010-01-01,619,1114,15,14,634,1128,1762
ENTRE RIOS CBBA,consulta externa,personas de 21 a 59 anos,2010-01-01,258,265,2,4,260,269,529
ESCARA,consulta externa,personas de 21 a 59 anos,2010-01-01,3,2,0,0,3,2,5
ESCOMA,consulta externa,personas de 21 a 59 anos,2010-01-01,92,110,19,21,111,131,242
ESMERALDA,consulta externa,personas de 21 a 59 anos,2010-01-01,53,42,4,1,57,43,100
EUCALIPTUS,consulta externa,personas de 21 a 59 anos,2010-01-01,36,83,1,2,37,85,122
EUREKA (SANTOS MERCADO),consulta externa,personas de 21 a 59 anos,2010-01-01,13,22,3,4,16,26,42
EXALTACION,consulta externa,personas de 21 a 59 anos,2010-01-01,11,26,0,1,11,27,38
FERNANDEZ ALONSO,consulta externa,personas de 21 a 59 anos,2010-01-01,112,210,10,14,122,224,346
FILADELFIA,consulta externa,personas de 21 a 59 anos,2010-01-01,55,60,2,2,57,62,119
GENERAL SAAVEDRA,consulta externa,personas de 21 a 59 anos,2010-01-01,108,202,1,5,109,207,316
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 21 a 59 anos,2010-01-01,72,147,2,6,74,153,227
GUANAY,consulta externa,personas de 21 a 59 anos,2010-01-01,96,189,6,12,102,201,303
GUAQUI,consulta externa,personas de 21 a 59 anos,2010-01-01,17,53,1,7,18,60,78
GUAYARAMERIN,consulta externa,personas de 21 a 59 anos,2010-01-01,815,1739,160,314,975,2053,3028
GUTIERREZ,consulta externa,personas de 21 a 59 anos,2010-01-01,128,263,6,14,134,277,411
HUACARETA,consulta externa,personas de 21 a 59 anos,2010-01-01,102,178,8,12,110,190,300
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 21 a 59 anos,2010-01-01,28,99,0,2,28,101,129
HUACHACALLA,consulta externa,personas de 21 a 59 anos,2010-01-01,71,61,3,2,74,63,137
HUANUNI,consulta externa,personas de 21 a 59 anos,2010-01-01,1053,1026,434,398,1487,1424,2911
HUARACAJE,consulta externa,personas de 21 a 59 anos,2010-01-01,31,81,2,3,33,84,117
HUARINA,consulta externa,personas de 21 a 59 anos,2010-01-01,27,52,1,3,28,55,83
HUAYLLAMARCA,consulta externa,personas de 21 a 59 anos,2010-01-01,21,37,1,1,22,38,60
HUMANATA,consulta externa,personas de 21 a 59 anos,2010-01-01,7,27,1,0,8,27,35
ICHOCA,consulta externa,personas de 21 a 59 anos,2010-01-01,8,52,0,0,8,52,60
ICLA,consulta externa,personas de 21 a 59 anos,2010-01-01,83,275,1,4,84,279,363
INCAHUASI,consulta externa,personas de 21 a 59 anos,2010-01-01,49,225,1,1,50,226,276
INGAVI (HUMAITA),consulta externa,personas de 21 a 59 anos,2010-01-01,29,60,4,8,33,68,101
INQUISIVI,consulta externa,personas de 21 a 59 anos,2010-01-01,65,129,3,0,68,129,197
IRUPANA (VILLA DE LANZA),consulta externa,personas de 21 a 59 anos,2010-01-01,127,241,5,9,132,250,382
IXIAMAS,consulta externa,personas de 21 a 59 anos,2010-01-01,75,132,5,4,80,136,216
JESUS DE MACHACA,consulta externa,personas de 21 a 59 anos,2010-01-01,110,239,3,30,113,269,382
LA ASUNTA,consulta externa,personas de 21 a 59 anos,2010-01-01,142,293,0,4,142,297,439
LA GUARDIA,consulta externa,personas de 21 a 59 anos,2010-01-01,428,914,20,54,448,968,1416
LA PAZ,consulta externa,personas de 21 a 59 anos,2010-01-01,17883,32705,10726,24322,28609,57027,85636
LA RIVERA,consulta externa,personas de 21 a 59 anos,2010-01-01,6,12,0,0,6,12,18
LAGUNILLAS,consulta externa,personas de 21 a 59 anos,2010-01-01,93,195,1,6,94,201,295
LAJA,consulta externa,personas de 21 a 59 anos,2010-01-01,46,126,7,7,53,133,186
LAS CARRERAS,consulta externa,personas de 21 a 59 anos,2010-01-01,67,168,3,10,70,178,248
LICOMA PAMPA,consulta externa,personas de 21 a 59 anos,2010-01-01,43,52,2,2,45,54,99
LLALLAGUA,consulta externa,personas de 21 a 59 anos,2010-01-01,261,758,11,49,272,807,1079
LLICA,consulta externa,personas de 21 a 59 anos,2010-01-01,69,124,1,1,70,125,195
LORETO,consulta externa,personas de 21 a 59 anos,2010-01-01,12,33,0,2,12,35,47
LURIBAY,consulta externa,personas de 21 a 59 anos,2010-01-01,114,181,7,21,121,202,323
MACHACAMARCA,consulta externa,personas de 21 a 59 anos,2010-01-01,85,71,13,16,98,87,185
MACHARETI,consulta externa,personas de 21 a 59 anos,2010-01-01,110,265,6,10,116,275,391
MAGDALENA,consulta externa,personas de 21 a 59 anos,2010-01-01,48,160,48,124,96,284,380
MAIRANA,consulta externa,personas de 21 a 59 anos,2010-01-01,96,212,4,13,100,225,325
MALLA,consulta externa,personas de 21 a 59 anos,2010-01-01,33,52,1,0,34,52,86
MAPIRI,consulta externa,personas de 21 a 59 anos,2010-01-01,134,212,0,0,134,212,346
MECAPACA,consulta externa,personas de 21 a 59 anos,2010-01-01,84,130,14,7,98,137,235
MINEROS,consulta externa,personas de 21 a 59 anos,2010-01-01,54,184,1,3,55,187,242
MIZQUE,consulta externa,personas de 21 a 59 anos,2010-01-01,117,271,10,34,127,305,432
MOCOMOCO,consulta externa,personas de 21 a 59 anos,2010-01-01,96,202,12,16,108,218,326
MOJINETE,consulta externa,personas de 21 a 59 anos,2010-01-01,14,35,0,2,14,37,51
MOJOCOYA,consulta externa,personas de 21 a 59 anos,2010-01-01,75,133,2,2,77,135,212
MONTEAGUDO,consulta externa,personas de 21 a 59 anos,2010-01-01,575,1168,147,90,722,1258,1980
MONTERO,consulta externa,personas de 21 a 59 anos,2010-01-01,760,2766,298,893,1058,3659,4717
MORO MORO,consulta externa,personas de 21 a 59 anos,2010-01-01,26,82,0,0,26,82,108
MOROCHATA,consulta externa,personas de 21 a 59 anos,2010-01-01,22,63,2,36,24,99,123
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 21 a 59 anos,2010-01-01,110,99,2,5,112,104,216
NAZACARA DE PACAJES,consulta externa,personas de 21 a 59 anos,2010-01-01,1,6,0,0,1,6,7
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 21 a 59 anos,2010-01-01,43,46,0,1,43,47,90
OCURI,consulta externa,personas de 21 a 59 anos,2010-01-01,113,230,0,2,113,232,345
OKINAWA,consulta externa,personas de 21 a 59 anos,2010-01-01,93,316,8,22,101,338,439
OMEREQUE,consulta externa,personas de 21 a 59 anos,2010-01-01,112,165,4,7,116,172,288
ORURO,consulta externa,personas de 21 a 59 anos,2010-01-01,6047,11134,1655,3579,7702,14713,22415
PADCAYA,consulta externa,personas de 21 a 59 anos,2010-01-01,694,1179,35,60,729,1239,1968
PADILLA,consulta externa,personas de 21 a 59 anos,2010-01-01,322,690,8,17,330,707,1037
PAILON,consulta externa,personas de 21 a 59 anos,2010-01-01,142,183,11,22,153,205,358
PALCA,consulta externa,personas de 21 a 59 anos,2010-01-01,81,114,2,2,83,116,199
PALOS BLANCOS,consulta externa,personas de 21 a 59 anos,2010-01-01,266,459,20,22,286,481,767
PAMPA AULLAGAS,consulta externa,personas de 21 a 59 anos,2010-01-01,38,52,0,1,38,53,91
PAMPA GRANDE,consulta externa,personas de 21 a 59 anos,2010-01-01,63,139,2,3,65,142,207
PAPEL PAMPA,consulta externa,personas de 21 a 59 anos,2010-01-01,73,76,3,2,76,78,154
PASORAPA,consulta externa,personas de 21 a 59 anos,2010-01-01,52,88,2,1,54,89,143
PATACAMAYA,consulta externa,personas de 21 a 59 anos,2010-01-01,127,209,0,4,127,213,340
PAZÑA,consulta externa,personas de 21 a 59 anos,2010-01-01,39,96,8,11,47,107,154
PELECHUCO,consulta externa,personas de 21 a 59 anos,2010-01-01,88,112,0,1,88,113,201
POCOATA,consulta externa,personas de 21 a 59 anos,2010-01-01,106,336,0,2,106,338,444
POCONA,consulta externa,personas de 21 a 59 anos,2010-01-01,144,226,3,5,147,231,378
POJO (CBBA),consulta externa,personas de 21 a 59 anos,2010-01-01,71,117,0,0,71,117,188
POOPO,consulta externa,personas de 21 a 59 anos,2010-01-01,60,72,4,7,64,79,143
PORCO,consulta externa,personas de 21 a 59 anos,2010-01-01,62,145,0,0,62,145,207
POROMA,consulta externa,personas de 21 a 59 anos,2010-01-01,109,349,1,12,110,361,471
PORONGO,consulta externa,personas de 21 a 59 anos,2010-01-01,86,174,4,8,90,182,272
PORTACHUELO,consulta externa,personas de 21 a 59 anos,2010-01-01,211,609,15,44,226,653,879
PORVENIR,consulta externa,personas de 21 a 59 anos,2010-01-01,44,61,17,1,61,62,123
POSTRER VALLE,consulta externa,personas de 21 a 59 anos,2010-01-01,50,70,3,5,53,75,128
POTOSI,consulta externa,personas de 21 a 59 anos,2010-01-01,3880,7800,1807,3182,5687,10982,16669
PRESTO,consulta externa,personas de 21 a 59 anos,2010-01-01,71,224,0,1,71,225,296
PUCARA,consulta externa,personas de 21 a 59 anos,2010-01-01,23,46,2,6,25,52,77
PUCARANI,consulta externa,personas de 21 a 59 anos,2010-01-01,83,165,5,8,88,173,261
PUERTO ACOSTA,consulta externa,personas de 21 a 59 anos,2010-01-01,25,31,1,3,26,34,60
PUERTO CARABUCO,consulta externa,personas de 21 a 59 anos,2010-01-01,91,141,5,21,96,162,258
PUERTO GONZALO MORENO,consulta externa,personas de 21 a 59 anos,2010-01-01,45,117,4,10,49,127,176
PUERTO PEREZ,consulta externa,personas de 21 a 59 anos,2010-01-01,40,46,1,0,41,46,87
PUERTO QUIJARRO,consulta externa,personas de 21 a 59 anos,2010-01-01,153,252,3,4,156,256,412
PUERTO RICO,consulta externa,personas de 21 a 59 anos,2010-01-01,72,123,2,3,74,126,200
PUERTO SILES,consulta externa,personas de 21 a 59 anos,2010-01-01,11,19,0,4,11,23,34
PUERTO SUAREZ,consulta externa,personas de 21 a 59 anos,2010-01-01,81,258,13,38,94,296,390
PUERTO VILLARROEL,consulta externa,personas de 21 a 59 anos,2010-01-01,616,1060,12,283,628,1343,1971
PUNA,consulta externa,personas de 21 a 59 anos,2010-01-01,177,523,2,19,179,542,721
PUNATA,consulta externa,personas de 21 a 59 anos,2010-01-01,238,865,45,184,283,1049,1332
QUIABAYA,consulta externa,personas de 21 a 59 anos,2010-01-01,33,49,3,3,36,52,88
QUILLACOLLO,consulta externa,personas de 21 a 59 anos,2010-01-01,714,1607,117,601,831,2208,3039
QUIME,consulta externa,personas de 21 a 59 anos,2010-01-01,323,132,21,6,344,138,482
QUIRUSILLAS,consulta externa,personas de 21 a 59 anos,2010-01-01,17,46,0,1,17,47,64
RAVELO,consulta externa,personas de 21 a 59 anos,2010-01-01,135,320,0,2,135,322,457
REYES,consulta externa,personas de 21 a 59 anos,2010-01-01,63,110,10,23,73,133,206
RIBERALTA,consulta externa,personas de 21 a 59 anos,2010-01-01,666,2112,18,163,684,2275,2959
ROBORE,consulta externa,personas de 21 a 59 anos,2010-01-01,165,515,26,127,191,642,833
RURRENABAQUE,consulta externa,personas de 21 a 59 anos,2010-01-01,154,300,173,207,327,507,834
SABAYA,consulta externa,personas de 21 a 59 anos,2010-01-01,88,75,6,7,94,82,176
SACABA,consulta externa,personas de 21 a 59 anos,2010-01-01,539,1206,233,444,772,1650,2422
SACABAMBA,consulta externa,personas de 21 a 59 anos,2010-01-01,16,27,7,15,23,42,65
SACACA,consulta externa,personas de 21 a 59 anos,2010-01-01,97,364,5,4,102,368,470
SAIPINA,consulta externa,personas de 21 a 59 anos,2010-01-01,73,141,4,9,77,150,227
SALINAS DE GARCI MENDOZA,consulta externa,personas de 21 a 59 anos,2010-01-01,73,148,3,8,76,156,232
SAMAIPATA,consulta externa,personas de 21 a 59 anos,2010-01-01,82,106,3,4,85,110,195
SAN AGUSTIN,consulta externa,personas de 21 a 59 anos,2010-01-01,32,62,3,1,35,63,98
SAN ANDRES,consulta externa,personas de 21 a 59 anos,2010-01-01,237,273,4,13,241,286,527
SAN ANDRES DE MACHACA,consulta externa,personas de 21 a 59 anos,2010-01-01,35,64,4,2,39,66,105
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 21 a 59 anos,2010-01-01,37,57,2,3,39,60,99
SAN ANTONIO DE LOMERIO,consulta externa,personas de 21 a 59 anos,2010-01-01,70,117,0,1,70,118,188
SAN BENITO,consulta externa,personas de 21 a 59 anos,2010-01-01,61,162,26,63,87,225,312
SAN BORJA,consulta externa,personas de 21 a 59 anos,2010-01-01,192,685,27,178,219,863,1082
SAN BUENA VENTURA,consulta externa,personas de 21 a 59 anos,2010-01-01,106,188,2,2,108,190,298
SAN CARLOS,consulta externa,personas de 21 a 59 anos,2010-01-01,83,319,18,59,101,378,479
SAN IGNACIO,consulta externa,personas de 21 a 59 anos,2010-01-01,280,718,26,92,306,810,1116
SAN IGNACIO DE VELASCO,consulta externa,personas de 21 a 59 anos,2010-01-01,455,1017,68,191,523,1208,1731
SAN JAVIER(BNI),consulta externa,personas de 21 a 59 anos,2010-01-01,49,86,4,0,53,86,139
SAN JAVIER(STC),consulta externa,personas de 21 a 59 anos,2010-01-01,64,117,5,8,69,125,194
SAN JOAQUIN,consulta externa,personas de 21 a 59 anos,2010-01-01,79,155,6,9,85,164,249
SAN JOSE DE CHIQUITOS,consulta externa,personas de 21 a 59 anos,2010-01-01,254,643,27,40,281,683,964
SAN JUAN DE YAPACANI,consulta externa,personas de 21 a 59 anos,2010-01-01,237,309,30,58,267,367,634
SAN JULIAN,consulta externa,personas de 21 a 59 anos,2010-01-01,701,963,7,76,708,1039,1747
SAN LORENZO(PND),consulta externa,personas de 21 a 59 anos,2010-01-01,14,25,0,0,14,25,39
SAN LORENZO(TJA),consulta externa,personas de 21 a 59 anos,2010-01-01,318,734,14,43,332,777,1109
SAN LUCAS,consulta externa,personas de 21 a 59 anos,2010-01-01,324,999,9,26,333,1025,1358
SAN MATIAS,consulta externa,personas de 21 a 59 anos,2010-01-01,88,145,2,5,90,150,240
SAN MIGUEL DE VELASCO,consulta externa,personas de 21 a 59 anos,2010-01-01,62,111,11,46,73,157,230
SAN PABLO DE LIPEZ,consulta externa,personas de 21 a 59 anos,2010-01-01,89,145,8,17,97,162,259
SAN PEDRO,consulta externa,personas de 21 a 59 anos,2010-01-01,264,449,9,29,273,478,751
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 21 a 59 anos,2010-01-01,78,302,0,6,78,308,386
SAN PEDRO DE CURAHUARA,consulta externa,personas de 21 a 59 anos,2010-01-01,47,93,1,3,48,96,144
SAN PEDRO DE QUEMES,consulta externa,personas de 21 a 59 anos,2010-01-01,7,11,0,0,7,11,18
SAN PEDRO DE TIQUINA,consulta externa,personas de 21 a 59 anos,2010-01-01,16,31,3,1,19,32,51
SAN PEDRO(PND),consulta externa,personas de 21 a 59 anos,2010-01-01,12,20,1,1,13,21,34
SAN RAFAEL,consulta externa,personas de 21 a 59 anos,2010-01-01,56,104,2,5,58,109,167
SAN RAMON BENI,consulta externa,personas de 21 a 59 anos,2010-01-01,140,412,15,23,155,435,590
SAN RAMON SCZ,consulta externa,personas de 21 a 59 anos,2010-01-01,103,220,10,130,113,350,463
SANTA ANA,consulta externa,personas de 21 a 59 anos,2010-01-01,151,309,56,178,207,487,694
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 21 a 59 anos,2010-01-01,20062,41481,5188,14374,25250,55855,81105
SANTA ROSA,consulta externa,personas de 21 a 59 anos,2010-01-01,184,292,0,0,184,292,476
SANTA ROSA DEL SARA,consulta externa,personas de 21 a 59 anos,2010-01-01,141,328,4,3,145,331,476
SANTIAGO DE CALLAPA,consulta externa,personas de 21 a 59 anos,2010-01-01,9,24,0,0,9,24,33
SANTIAGO DE HUARI,consulta externa,personas de 21 a 59 anos,2010-01-01,118,211,12,21,130,232,362
SANTIAGO DE HUATA,consulta externa,personas de 21 a 59 anos,2010-01-01,25,41,8,9,33,50,83
SANTIAGO DE MACHACA,consulta externa,personas de 21 a 59 anos,2010-01-01,18,48,0,0,18,48,66
SANTIVAÑES,consulta externa,personas de 21 a 59 anos,2010-01-01,42,49,2,1,44,50,94
SANTUARIO DE QUILLACAS,consulta externa,personas de 21 a 59 anos,2010-01-01,33,43,0,2,33,45,78
SAPAHAQUI,consulta externa,personas de 21 a 59 anos,2010-01-01,69,89,1,4,70,93,163
SENA,consulta externa,personas de 21 a 59 anos,2010-01-01,37,57,1,0,38,57,95
SHINAOTA,consulta externa,personas de 21 a 59 anos,2010-01-01,156,401,5,318,161,719,880
SICA SICA (VILLA AROMA),consulta externa,personas de 21 a 59 anos,2010-01-01,115,267,9,13,124,280,404
SICAYA,consulta externa,personas de 21 a 59 anos,2010-01-01,33,47,0,12,33,59,92
SIPE SIPE,consulta externa,personas de 21 a 59 anos,2010-01-01,55,148,6,30,61,178,239
SOPACHUY,consulta externa,personas de 21 a 59 anos,2010-01-01,30,65,5,19,35,84,119
SORACACHI,consulta externa,personas de 21 a 59 anos,2010-01-01,39,83,2,4,41,87,128
SORATA,consulta externa,personas de 21 a 59 anos,2010-01-01,131,211,12,16,143,227,370
