municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
APOLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
BOLIVAR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
CHAQUI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,3,3
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
MACHACAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
MAGDALENA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
RIBERALTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
SANTA ROSA DEL SARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
TIAWANACU,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,2,2
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-02-01,3,3
CHAYANTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
EXALTACION,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
GUANAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
LA ASUNTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
LAJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
MONTERO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
MOROCHATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,3,3
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
PORONGO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
QUIME,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SAN MATIAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,2,2
SORACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-03-01,1,1
AYO AYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,2,2
COLLANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
MALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
MOJINETE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
PUNA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,22,22
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
TACOPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
TOLATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
TOMINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
URUBICHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
YACUIBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-04-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,2,2
APOLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
ATOCHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
BOLPEBRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,2,2
CORQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,2,2
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
EXALTACION,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
LA ASUNTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,2,2
PUERTO RICO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,3,3
TARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,2,2
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,2,2
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
YACUIBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,3,3
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-05-01,1,1
ANZALDO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
BOLIVAR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,2,2
CAIROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,2,2
CUEVO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
GUAQUI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,2,2
LURIBAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
MACHARETI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,2,2
VITICHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-06-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,2,2
ARQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,4,4
COCAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,4,4
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,2,2
CURVA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,3,3
LLALLAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,3,3
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
PADILLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,2,2
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,2,2
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,2,2
TRINIDAD,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
YOCALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,3,3
YUNGUYO DE LITORAL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-07-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
AZURDUY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
BATALLAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
BOLIVAR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,2,2
COMARAPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
MOCOMOCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,2,2
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
PUNA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
RIBERALTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,2,2
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,3,3
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
TACOPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
TARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,3,3
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
TURCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-08-01,1,1
AIQUILE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,2,2
ANZALDO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
CONCEPCION,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,2,2
CORO CORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,3,3
GUTIERREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
LA ASUNTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
MAIRANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,2,2
MALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,3,3
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
SAN JUAN DE YAPACANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
SIPE SIPE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
SORATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
TACACOMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,4,4
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
TURCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,2,2
VALLEGRANDE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
VILLAZON,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,1,1
VITICHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-09-01,3,3
ARQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
BELEN DE URMIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
CARAPARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
CONCEPCION,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
CORQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
HUARINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
POJO (CBBA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,4,4
SENA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,2,2
SORACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,3,3
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
TURCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
