municipality,group,variable,month,Inyectables,TOTAL
CHIMORE,otras actividades de enfermeria,inyectables,2017-01-01,952,952
CHIPAYA,otras actividades de enfermeria,inyectables,2017-01-01,46,46
CHOQUE COTA,otras actividades de enfermeria,inyectables,2017-01-01,42,42
CHUA COCANI,otras actividades de enfermeria,inyectables,2017-01-01,111,111
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2017-01-01,1096,1096
CHUMA,otras actividades de enfermeria,inyectables,2017-01-01,181,181
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,inyectables,2017-01-01,129,129
CKOCHAS,otras actividades de enfermeria,inyectables,2017-01-01,492,492
CLIZA,otras actividades de enfermeria,inyectables,2017-01-01,428,428
COBIJA,otras actividades de enfermeria,inyectables,2017-01-01,13675,13675
COCAPATA,otras actividades de enfermeria,inyectables,2017-01-01,266,266
COCHABAMBA,otras actividades de enfermeria,inyectables,2017-01-01,82040,82040
COIPASA,otras actividades de enfermeria,inyectables,2017-01-01,27,27
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2017-01-01,2258,2258
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2017-01-01,1045,1045
COLLANA,otras actividades de enfermeria,inyectables,2017-01-01,73,73
COLOMI,otras actividades de enfermeria,inyectables,2017-01-01,576,576
COLPA BELGICA,otras actividades de enfermeria,inyectables,2017-01-01,825,825
COLQUECHACA,otras actividades de enfermeria,inyectables,2017-01-01,734,734
COLQUENCHA,otras actividades de enfermeria,inyectables,2017-01-01,184,184
COLQUIRI,otras actividades de enfermeria,inyectables,2017-01-01,661,661
COMANCHE,otras actividades de enfermeria,inyectables,2017-01-01,27,27
COMARAPA,otras actividades de enfermeria,inyectables,2017-01-01,937,937
COMBAYA,otras actividades de enfermeria,inyectables,2017-01-01,29,29
CONCEPCION,otras actividades de enfermeria,inyectables,2017-01-01,1572,1572
COPACABANA,otras actividades de enfermeria,inyectables,2017-01-01,421,421
CORIPATA,otras actividades de enfermeria,inyectables,2017-01-01,419,419
CORO CORO,otras actividades de enfermeria,inyectables,2017-01-01,131,131
COROICO,otras actividades de enfermeria,inyectables,2017-01-01,1427,1427
CORQUE,otras actividades de enfermeria,inyectables,2017-01-01,353,353
COTAGAITA,otras actividades de enfermeria,inyectables,2017-01-01,2712,2712
COTOCA,otras actividades de enfermeria,inyectables,2017-01-01,4454,4454
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,inyectables,2017-01-01,30,30
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2017-01-01,2012,2012
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2017-01-01,79,79
CUEVO,otras actividades de enfermeria,inyectables,2017-01-01,243,243
CULPINA,otras actividades de enfermeria,inyectables,2017-01-01,1041,1041
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2017-01-01,131,131
CURVA,otras actividades de enfermeria,inyectables,2017-01-01,36,36
DESAGUADERO,otras actividades de enfermeria,inyectables,2017-01-01,101,101
EL ALTO,otras actividades de enfermeria,inyectables,2017-01-01,48169,48169
EL CHORO,otras actividades de enfermeria,inyectables,2017-01-01,123,123
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2017-01-01,646,646
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2017-01-01,622,622
EL TORNO,otras actividades de enfermeria,inyectables,2017-01-01,9960,9960
EL VILLAR,otras actividades de enfermeria,inyectables,2017-01-01,288,288
ENTRE RIOS TRJ,otras actividades de enfermeria,inyectables,2017-01-01,2488,2488
ENTRE RIOS CBBA,otras actividades de enfermeria,inyectables,2017-01-01,1108,1108
ESCARA,otras actividades de enfermeria,inyectables,2017-01-01,34,34
ESCOMA,otras actividades de enfermeria,inyectables,2017-01-01,237,237
ESMERALDA,otras actividades de enfermeria,inyectables,2017-01-01,115,115
EUCALIPTUS,otras actividades de enfermeria,inyectables,2017-01-01,169,169
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2017-01-01,61,61
EXALTACION,otras actividades de enfermeria,inyectables,2017-01-01,136,136
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2017-01-01,814,814
FILADELFIA,otras actividades de enfermeria,inyectables,2017-01-01,580,580
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2017-01-01,790,790
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2017-01-01,231,231
GUANAY,otras actividades de enfermeria,inyectables,2017-01-01,711,711
GUAQUI,otras actividades de enfermeria,inyectables,2017-01-01,116,116
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2017-01-01,17389,17389
GUTIERREZ,otras actividades de enfermeria,inyectables,2017-01-01,540,540
HUACARETA,otras actividades de enfermeria,inyectables,2017-01-01,534,534
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2017-01-01,153,153
HUACHACALLA,otras actividades de enfermeria,inyectables,2017-01-01,456,456
HUANUNI,otras actividades de enfermeria,inyectables,2017-01-01,5511,5511
HUARACAJE,otras actividades de enfermeria,inyectables,2017-01-01,385,385
HUARINA,otras actividades de enfermeria,inyectables,2017-01-01,261,261
HUATAJATA,otras actividades de enfermeria,inyectables,2017-01-01,166,166
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2017-01-01,155,155
HUMANATA,otras actividades de enfermeria,inyectables,2017-01-01,70,70
ICHOCA,otras actividades de enfermeria,inyectables,2017-01-01,84,84
ICLA,otras actividades de enfermeria,inyectables,2017-01-01,450,450
INCAHUASI,otras actividades de enfermeria,inyectables,2017-01-01,720,720
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2017-01-01,11,11
INQUISIVI,otras actividades de enfermeria,inyectables,2017-01-01,116,116
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2017-01-01,595,595
IXIAMAS,otras actividades de enfermeria,inyectables,2017-01-01,352,352
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2017-01-01,273,273
LA ASUNTA,otras actividades de enfermeria,inyectables,2017-01-01,775,775
LA GUARDIA,otras actividades de enfermeria,inyectables,2017-01-01,4986,4986
LA PAZ,otras actividades de enfermeria,inyectables,2017-01-01,178575,178575
LA RIVERA,otras actividades de enfermeria,inyectables,2017-01-01,18,18
LAGUNILLAS,otras actividades de enfermeria,inyectables,2017-01-01,605,605
LAJA,otras actividades de enfermeria,inyectables,2017-01-01,315,315
LAS CARRERAS,otras actividades de enfermeria,inyectables,2017-01-01,264,264
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2017-01-01,66,66
LLALLAGUA,otras actividades de enfermeria,inyectables,2017-01-01,5039,5039
LLICA,otras actividades de enfermeria,inyectables,2017-01-01,161,161
LORETO,otras actividades de enfermeria,inyectables,2017-01-01,88,88
LURIBAY,otras actividades de enfermeria,inyectables,2017-01-01,227,227
MACHACAMARCA,otras actividades de enfermeria,inyectables,2017-01-01,306,306
MACHARETI,otras actividades de enfermeria,inyectables,2017-01-01,481,481
MAGDALENA,otras actividades de enfermeria,inyectables,2017-01-01,3625,3625
MAIRANA,otras actividades de enfermeria,inyectables,2017-01-01,1320,1320
MALLA,otras actividades de enfermeria,inyectables,2017-01-01,20,20
MAPIRI,otras actividades de enfermeria,inyectables,2017-01-01,499,499
MECAPACA,otras actividades de enfermeria,inyectables,2017-01-01,161,161
MINEROS,otras actividades de enfermeria,inyectables,2017-01-01,1122,1122
MIZQUE,otras actividades de enfermeria,inyectables,2017-01-01,1516,1516
MOCOMOCO,otras actividades de enfermeria,inyectables,2017-01-01,298,298
MOJINETE,otras actividades de enfermeria,inyectables,2017-01-01,45,45
MOJOCOYA,otras actividades de enfermeria,inyectables,2017-01-01,630,630
MONTEAGUDO,otras actividades de enfermeria,inyectables,2017-01-01,7231,7231
MONTERO,otras actividades de enfermeria,inyectables,2017-01-01,28075,28075
MORO MORO,otras actividades de enfermeria,inyectables,2017-01-01,122,122
MOROCHATA,otras actividades de enfermeria,inyectables,2017-01-01,418,418
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2017-01-01,399,399
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2017-01-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2017-01-01,188,188
OCURI,otras actividades de enfermeria,inyectables,2017-01-01,559,559
OKINAWA,otras actividades de enfermeria,inyectables,2017-01-01,256,256
OMEREQUE,otras actividades de enfermeria,inyectables,2017-01-01,716,716
ORURO,otras actividades de enfermeria,inyectables,2017-01-01,34239,34239
PADCAYA,otras actividades de enfermeria,inyectables,2017-01-01,1268,1268
PADILLA,otras actividades de enfermeria,inyectables,2017-01-01,3043,3043
PAILON,otras actividades de enfermeria,inyectables,2017-01-01,1022,1022
PALCA,otras actividades de enfermeria,inyectables,2017-01-01,211,211
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2017-01-01,2032,2032
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2017-01-01,71,71
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2017-01-01,428,428
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2017-01-01,165,165
PASORAPA,otras actividades de enfermeria,inyectables,2017-01-01,116,116
PATACAMAYA,otras actividades de enfermeria,inyectables,2017-01-01,619,619
PAZÑA,otras actividades de enfermeria,inyectables,2017-01-01,242,242
PELECHUCO,otras actividades de enfermeria,inyectables,2017-01-01,144,144
POCOATA,otras actividades de enfermeria,inyectables,2017-01-01,311,311
POCONA,otras actividades de enfermeria,inyectables,2017-01-01,406,406
POJO (CBBA),otras actividades de enfermeria,inyectables,2017-01-01,420,420
POOPO,otras actividades de enfermeria,inyectables,2017-01-01,288,288
PORCO,otras actividades de enfermeria,inyectables,2017-01-01,246,246
POROMA,otras actividades de enfermeria,inyectables,2017-01-01,956,956
PORONGO,otras actividades de enfermeria,inyectables,2017-01-01,258,258
PORTACHUELO,otras actividades de enfermeria,inyectables,2017-01-01,4419,4419
PORVENIR,otras actividades de enfermeria,inyectables,2017-01-01,1105,1105
POSTRER VALLE,otras actividades de enfermeria,inyectables,2017-01-01,102,102
POTOSI,otras actividades de enfermeria,inyectables,2017-01-01,54895,54895
PRESTO,otras actividades de enfermeria,inyectables,2017-01-01,709,709
PUCARA,otras actividades de enfermeria,inyectables,2017-01-01,271,271
PUCARANI,otras actividades de enfermeria,inyectables,2017-01-01,649,649
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2017-01-01,205,205
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2017-01-01,286,286
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2017-01-01,514,514
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2017-01-01,165,165
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2017-01-01,986,986
PUERTO RICO,otras actividades de enfermeria,inyectables,2017-01-01,1255,1255
PUERTO SILES,otras actividades de enfermeria,inyectables,2017-01-01,103,103
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2017-01-01,2761,2761
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2017-01-01,8380,8380
PUNA,otras actividades de enfermeria,inyectables,2017-01-01,1093,1093
PUNATA,otras actividades de enfermeria,inyectables,2017-01-01,6205,6205
QUIABAYA,otras actividades de enfermeria,inyectables,2017-01-01,158,158
QUILLACOLLO,otras actividades de enfermeria,inyectables,2017-01-01,7770,7770
QUIME,otras actividades de enfermeria,inyectables,2017-01-01,206,206
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2017-01-01,113,113
RAVELO,otras actividades de enfermeria,inyectables,2017-01-01,786,786
REYES,otras actividades de enfermeria,inyectables,2017-01-01,937,937
RIBERALTA,otras actividades de enfermeria,inyectables,2017-01-01,16205,16205
ROBORE,otras actividades de enfermeria,inyectables,2017-01-01,3258,3258
RURRENABAQUE,otras actividades de enfermeria,inyectables,2017-01-01,1866,1866
SABAYA,otras actividades de enfermeria,inyectables,2017-01-01,814,814
SACABA,otras actividades de enfermeria,inyectables,2017-01-01,5863,5863
SACABAMBA,otras actividades de enfermeria,inyectables,2017-01-01,156,156
SACACA,otras actividades de enfermeria,inyectables,2017-01-01,326,326
SAIPINA,otras actividades de enfermeria,inyectables,2017-01-01,301,301
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2017-01-01,779,779
SAMAIPATA,otras actividades de enfermeria,inyectables,2017-01-01,651,651
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2017-01-01,146,146
SAN ANDRES,otras actividades de enfermeria,inyectables,2017-01-01,891,891
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2017-01-01,118,118
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2017-01-01,86,86
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2017-01-01,329,329
SAN BENITO,otras actividades de enfermeria,inyectables,2017-01-01,178,178
SAN BORJA,otras actividades de enfermeria,inyectables,2017-01-01,2076,2076
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2017-01-01,1383,1383
SAN CARLOS,otras actividades de enfermeria,inyectables,2017-01-01,2612,2612
SAN IGNACIO,otras actividades de enfermeria,inyectables,2017-01-01,3416,3416
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2017-01-01,9103,9103
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2017-01-01,198,198
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2017-01-01,323,323
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2017-01-01,959,959
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2017-01-01,2953,2953
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2017-01-01,507,507
SAN JULIAN,otras actividades de enfermeria,inyectables,2017-01-01,2191,2191
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2017-01-01,246,246
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2017-01-01,1830,1830
SAN LUCAS,otras actividades de enfermeria,inyectables,2017-01-01,2250,2250
SAN MATIAS,otras actividades de enfermeria,inyectables,2017-01-01,1681,1681
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2017-01-01,985,985
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2017-01-01,177,177
SAN PEDRO,otras actividades de enfermeria,inyectables,2017-01-01,1639,1639
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2017-01-01,310,310
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2017-01-01,189,189
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2017-01-01,89,89
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2017-01-01,276,276
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2017-01-01,190,190
SAN RAFAEL,otras actividades de enfermeria,inyectables,2017-01-01,1083,1083
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2017-01-01,871,871
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2017-01-01,1370,1370
SANTA ANA,otras actividades de enfermeria,inyectables,2017-01-01,2081,2081
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2017-01-01,233993,233993
SANTA ROSA,otras actividades de enfermeria,inyectables,2017-01-01,837,837
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2017-01-01,942,942
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2017-01-01,65,65
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2017-01-01,629,629
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2017-01-01,238,238
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2017-01-01,40,40
SANTIVAÑES,otras actividades de enfermeria,inyectables,2017-01-01,449,449
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2017-01-01,135,135
SAPAHAQUI,otras actividades de enfermeria,inyectables,2017-01-01,260,260
SENA,otras actividades de enfermeria,inyectables,2017-01-01,958,958
SHINAOTA,otras actividades de enfermeria,inyectables,2017-01-01,770,770
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2017-01-01,349,349
SICAYA,otras actividades de enfermeria,inyectables,2017-01-01,65,65
SIPE SIPE,otras actividades de enfermeria,inyectables,2017-01-01,1037,1037
SOPACHUY,otras actividades de enfermeria,inyectables,2017-01-01,604,604
SORACACHI,otras actividades de enfermeria,inyectables,2017-01-01,232,232
SORATA,otras actividades de enfermeria,inyectables,2017-01-01,469,469
SUCRE,otras actividades de enfermeria,inyectables,2017-01-01,71441,71441
TACACHI,otras actividades de enfermeria,inyectables,2017-01-01,7,7
TACACOMA,otras actividades de enfermeria,inyectables,2017-01-01,273,273
TACOBAMBA,otras actividades de enfermeria,inyectables,2017-01-01,179,179
TACOPAYA,otras actividades de enfermeria,inyectables,2017-01-01,192,192
TAHUA,otras actividades de enfermeria,inyectables,2017-01-01,80,80
TAPACARI,otras actividades de enfermeria,inyectables,2017-01-01,322,322
TARABUCO,otras actividades de enfermeria,inyectables,2017-01-01,1260,1260
TARACO,otras actividades de enfermeria,inyectables,2017-01-01,106,106
TARATA,otras actividades de enfermeria,inyectables,2017-01-01,262,262
TARIJA,otras actividades de enfermeria,inyectables,2017-01-01,117962,117962
TARVITA,otras actividades de enfermeria,inyectables,2017-01-01,944,944
TEOPONTE,otras actividades de enfermeria,inyectables,2017-01-01,374,374
TIAWANACU,otras actividades de enfermeria,inyectables,2017-01-01,185,185
TINGUIPAYA,otras actividades de enfermeria,inyectables,2017-01-01,563,563
TIPUANI,otras actividades de enfermeria,inyectables,2017-01-01,504,504
TIQUIPAYA,otras actividades de enfermeria,inyectables,2017-01-01,1057,1057
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2017-01-01,870,870
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2017-01-01,80,80
TOCO,otras actividades de enfermeria,inyectables,2017-01-01,156,156
TODOS SANTOS,otras actividades de enfermeria,inyectables,2017-01-01,44,44
TOLATA,otras actividades de enfermeria,inyectables,2017-01-01,181,181
TOLEDO,otras actividades de enfermeria,inyectables,2017-01-01,94,94
TOMAVE,otras actividades de enfermeria,inyectables,2017-01-01,846,846
TOMINA,otras actividades de enfermeria,inyectables,2017-01-01,1013,1013
TORO TORO,otras actividades de enfermeria,inyectables,2017-01-01,395,395
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2017-01-01,624,624
TOTORA(ORR),otras actividades de enfermeria,inyectables,2017-01-01,184,184
TRIGAL,otras actividades de enfermeria,inyectables,2017-01-01,159,159
TRINIDAD,otras actividades de enfermeria,inyectables,2017-01-01,69068,69068
TUPIZA,otras actividades de enfermeria,inyectables,2017-01-01,12613,12613
TURCO,otras actividades de enfermeria,inyectables,2017-01-01,175,175
UMALA,otras actividades de enfermeria,inyectables,2017-01-01,145,145
UNCIA,otras actividades de enfermeria,inyectables,2017-01-01,5219,5219
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2017-01-01,844,844
URUBICHA,otras actividades de enfermeria,inyectables,2017-01-01,347,347
UYUNI,otras actividades de enfermeria,inyectables,2017-01-01,6398,6398
VACAS,otras actividades de enfermeria,inyectables,2017-01-01,204,204
VALLEGRANDE,otras actividades de enfermeria,inyectables,2017-01-01,3976,3976
VIACHA,otras actividades de enfermeria,inyectables,2017-01-01,3568,3568
VILA VILA,otras actividades de enfermeria,inyectables,2017-01-01,57,57
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2017-01-01,804,804
VILLA MONTES,otras actividades de enfermeria,inyectables,2017-01-01,9125,9125
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2017-01-01,108,108
VILLA RIVERO,otras actividades de enfermeria,inyectables,2017-01-01,294,294
VILLA SERRANO,otras actividades de enfermeria,inyectables,2017-01-01,770,770
VILLA TUNARI,otras actividades de enfermeria,inyectables,2017-01-01,1525,1525
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2017-01-01,548,548
VILLAZON,otras actividades de enfermeria,inyectables,2017-01-01,5448,5448
VINTO,otras actividades de enfermeria,inyectables,2017-01-01,1405,1405
VITICHI,otras actividades de enfermeria,inyectables,2017-01-01,547,547
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2017-01-01,32,32
WARNES,otras actividades de enfermeria,inyectables,2017-01-01,1675,1675
YACO,otras actividades de enfermeria,inyectables,2017-01-01,172,172
YACUIBA,otras actividades de enfermeria,inyectables,2017-01-01,12614,12614
YAMPARAEZ,otras actividades de enfermeria,inyectables,2017-01-01,648,648
YANACACHI,otras actividades de enfermeria,inyectables,2017-01-01,235,235
YAPACANI,otras actividades de enfermeria,inyectables,2017-01-01,6206,6206
YOCALLA,otras actividades de enfermeria,inyectables,2017-01-01,286,286
YOTALA,otras actividades de enfermeria,inyectables,2017-01-01,769,769
YUNCHARA,otras actividades de enfermeria,inyectables,2017-01-01,317,317
YUNGUYO DE LITORAL,otras actividades de enfermeria,inyectables,2017-01-01,33,33
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2017-01-01,827,827
ACACIO,otras actividades de enfermeria,inyectables,2017-02-01,193,193
ACHACACHI,otras actividades de enfermeria,inyectables,2017-02-01,789,789
ACHOCALLA,otras actividades de enfermeria,inyectables,2017-02-01,304,304
AIQUILE,otras actividades de enfermeria,inyectables,2017-02-01,1506,1506
ALALAY,otras actividades de enfermeria,inyectables,2017-02-01,38,38
ALCALA,otras actividades de enfermeria,inyectables,2017-02-01,236,236
ALTO BENI,otras actividades de enfermeria,inyectables,2017-02-01,519,519
ANCORAIMES,otras actividades de enfermeria,inyectables,2017-02-01,220,220
ANDAMARCA,otras actividades de enfermeria,inyectables,2017-02-01,168,168
ANTEQUERA,otras actividades de enfermeria,inyectables,2017-02-01,118,118
ANZALDO,otras actividades de enfermeria,inyectables,2017-02-01,165,165
APOLO,otras actividades de enfermeria,inyectables,2017-02-01,509,509
ARAMPAMPA,otras actividades de enfermeria,inyectables,2017-02-01,52,52
ARANI,otras actividades de enfermeria,inyectables,2017-02-01,112,112
ARBIETO,otras actividades de enfermeria,inyectables,2017-02-01,434,434
ARQUE,otras actividades de enfermeria,inyectables,2017-02-01,200,200
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2017-02-01,7400,7400
ATOCHA,otras actividades de enfermeria,inyectables,2017-02-01,1830,1830
AUCAPATA,otras actividades de enfermeria,inyectables,2017-02-01,137,137
AYATA,otras actividades de enfermeria,inyectables,2017-02-01,165,165
AYO AYO,otras actividades de enfermeria,inyectables,2017-02-01,57,57
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2017-02-01,1011,1011
AZURDUY,otras actividades de enfermeria,inyectables,2017-02-01,485,485
BATALLAS,otras actividades de enfermeria,inyectables,2017-02-01,329,329
BAURES,otras actividades de enfermeria,inyectables,2017-02-01,968,968
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2017-02-01,38,38
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2017-02-01,32,32
BELLA FLOR,otras actividades de enfermeria,inyectables,2017-02-01,53,53
BERMEJO,otras actividades de enfermeria,inyectables,2017-02-01,10841,10841
BETANZOS,otras actividades de enfermeria,inyectables,2017-02-01,1393,1393
