municipality,group,variable,month,Otras actividades,TOTAL
CONCEPCION,otras actividades de enfermeria,otras actividades,2017-01-01,23,23
COPACABANA,otras actividades de enfermeria,otras actividades,2017-01-01,10,10
CORIPATA,otras actividades de enfermeria,otras actividades,2017-01-01,7,7
COROICO,otras actividades de enfermeria,otras actividades,2017-01-01,175,175
CORQUE,otras actividades de enfermeria,otras actividades,2017-01-01,188,188
COTAGAITA,otras actividades de enfermeria,otras actividades,2017-01-01,376,376
COTOCA,otras actividades de enfermeria,otras actividades,2017-01-01,2377,2377
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,otras actividades,2017-01-01,1,1
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2017-01-01,285,285
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2017-01-01,1,1
CUEVO,otras actividades de enfermeria,otras actividades,2017-01-01,10,10
CULPINA,otras actividades de enfermeria,otras actividades,2017-01-01,641,641
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2017-01-01,3,3
DESAGUADERO,otras actividades de enfermeria,otras actividades,2017-01-01,1,1
EL ALTO,otras actividades de enfermeria,otras actividades,2017-01-01,114748,114748
EL CHORO,otras actividades de enfermeria,otras actividades,2017-01-01,3,3
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2017-01-01,46,46
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2017-01-01,5,5
EL TORNO,otras actividades de enfermeria,otras actividades,2017-01-01,17248,17248
EL VILLAR,otras actividades de enfermeria,otras actividades,2017-01-01,33,33
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2017-01-01,39,39
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2017-01-01,236,236
ESCOMA,otras actividades de enfermeria,otras actividades,2017-01-01,64,64
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2017-01-01,73,73
FILADELFIA,otras actividades de enfermeria,otras actividades,2017-01-01,12,12
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2017-01-01,111,111
GUANAY,otras actividades de enfermeria,otras actividades,2017-01-01,810,810
GUAQUI,otras actividades de enfermeria,otras actividades,2017-01-01,4,4
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2017-01-01,24991,24991
GUTIERREZ,otras actividades de enfermeria,otras actividades,2017-01-01,31,31
HUACARETA,otras actividades de enfermeria,otras actividades,2017-01-01,16,16
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2017-01-01,6,6
HUACHACALLA,otras actividades de enfermeria,otras actividades,2017-01-01,9,9
HUANUNI,otras actividades de enfermeria,otras actividades,2017-01-01,14715,14715
HUARACAJE,otras actividades de enfermeria,otras actividades,2017-01-01,18,18
HUARINA,otras actividades de enfermeria,otras actividades,2017-01-01,3,3
HUATAJATA,otras actividades de enfermeria,otras actividades,2017-01-01,4,4
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2017-01-01,81,81
ICHOCA,otras actividades de enfermeria,otras actividades,2017-01-01,2,2
ICLA,otras actividades de enfermeria,otras actividades,2017-01-01,368,368
INCAHUASI,otras actividades de enfermeria,otras actividades,2017-01-01,22,22
INQUISIVI,otras actividades de enfermeria,otras actividades,2017-01-01,3,3
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2017-01-01,315,315
IXIAMAS,otras actividades de enfermeria,otras actividades,2017-01-01,5,5
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2017-01-01,30,30
LA ASUNTA,otras actividades de enfermeria,otras actividades,2017-01-01,93,93
LA GUARDIA,otras actividades de enfermeria,otras actividades,2017-01-01,1290,1290
LA PAZ,otras actividades de enfermeria,otras actividades,2017-01-01,26858,26858
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2017-01-01,27,27
LAJA,otras actividades de enfermeria,otras actividades,2017-01-01,21,21
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2017-01-01,7,7
LICOMA PAMPA,otras actividades de enfermeria,otras actividades,2017-01-01,1,1
LLALLAGUA,otras actividades de enfermeria,otras actividades,2017-01-01,12326,12326
LLICA,otras actividades de enfermeria,otras actividades,2017-01-01,165,165
LORETO,otras actividades de enfermeria,otras actividades,2017-01-01,14,14
LURIBAY,otras actividades de enfermeria,otras actividades,2017-01-01,12,12
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2017-01-01,9,9
MACHARETI,otras actividades de enfermeria,otras actividades,2017-01-01,39,39
MAGDALENA,otras actividades de enfermeria,otras actividades,2017-01-01,293,293
MAIRANA,otras actividades de enfermeria,otras actividades,2017-01-01,797,797
MAPIRI,otras actividades de enfermeria,otras actividades,2017-01-01,3,3
MECAPACA,otras actividades de enfermeria,otras actividades,2017-01-01,78,78
MINEROS,otras actividades de enfermeria,otras actividades,2017-01-01,146,146
MIZQUE,otras actividades de enfermeria,otras actividades,2017-01-01,1205,1205
MOCOMOCO,otras actividades de enfermeria,otras actividades,2017-01-01,4,4
MOJOCOYA,otras actividades de enfermeria,otras actividades,2017-01-01,4,4
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2017-01-01,1597,1597
MONTERO,otras actividades de enfermeria,otras actividades,2017-01-01,72822,72822
MORO MORO,otras actividades de enfermeria,otras actividades,2017-01-01,2,2
MOROCHATA,otras actividades de enfermeria,otras actividades,2017-01-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2017-01-01,2,2
OCURI,otras actividades de enfermeria,otras actividades,2017-01-01,6,6
OKINAWA,otras actividades de enfermeria,otras actividades,2017-01-01,4,4
OMEREQUE,otras actividades de enfermeria,otras actividades,2017-01-01,47,47
ORURO,otras actividades de enfermeria,otras actividades,2017-01-01,44359,44359
PADCAYA,otras actividades de enfermeria,otras actividades,2017-01-01,29,29
PADILLA,otras actividades de enfermeria,otras actividades,2017-01-01,774,774
PAILON,otras actividades de enfermeria,otras actividades,2017-01-01,48,48
PALCA,otras actividades de enfermeria,otras actividades,2017-01-01,4,4
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2017-01-01,195,195
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2017-01-01,12,12
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2017-01-01,3,3
PASORAPA,otras actividades de enfermeria,otras actividades,2017-01-01,3,3
PATACAMAYA,otras actividades de enfermeria,otras actividades,2017-01-01,34,34
PAZÑA,otras actividades de enfermeria,otras actividades,2017-01-01,48,48
POCONA,otras actividades de enfermeria,otras actividades,2017-01-01,12,12
POJO (CBBA),otras actividades de enfermeria,otras actividades,2017-01-01,17,17
POOPO,otras actividades de enfermeria,otras actividades,2017-01-01,103,103
PORCO,otras actividades de enfermeria,otras actividades,2017-01-01,2,2
POROMA,otras actividades de enfermeria,otras actividades,2017-01-01,10,10
PORONGO,otras actividades de enfermeria,otras actividades,2017-01-01,20,20
PORTACHUELO,otras actividades de enfermeria,otras actividades,2017-01-01,707,707
PORVENIR,otras actividades de enfermeria,otras actividades,2017-01-01,2,2
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2017-01-01,5,5
POTOSI,otras actividades de enfermeria,otras actividades,2017-01-01,9796,9796
PRESTO,otras actividades de enfermeria,otras actividades,2017-01-01,5,5
PUCARA,otras actividades de enfermeria,otras actividades,2017-01-01,2,2
PUCARANI,otras actividades de enfermeria,otras actividades,2017-01-01,15,15
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2017-01-01,4,4
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2017-01-01,3,3
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2017-01-01,8,8
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2017-01-01,5,5
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2017-01-01,171,171
PUERTO RICO,otras actividades de enfermeria,otras actividades,2017-01-01,2134,2134
PUERTO SILES,otras actividades de enfermeria,otras actividades,2017-01-01,1,1
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2017-01-01,278,278
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2017-01-01,96,96
PUNA,otras actividades de enfermeria,otras actividades,2017-01-01,1,1
PUNATA,otras actividades de enfermeria,otras actividades,2017-01-01,691,691
QUIABAYA,otras actividades de enfermeria,otras actividades,2017-01-01,4,4
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2017-01-01,549,549
QUIME,otras actividades de enfermeria,otras actividades,2017-01-01,436,436
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2017-01-01,9,9
RAVELO,otras actividades de enfermeria,otras actividades,2017-01-01,3,3
REYES,otras actividades de enfermeria,otras actividades,2017-01-01,252,252
RIBERALTA,otras actividades de enfermeria,otras actividades,2017-01-01,1859,1859
ROBORE,otras actividades de enfermeria,otras actividades,2017-01-01,2094,2094
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2017-01-01,162,162
SABAYA,otras actividades de enfermeria,otras actividades,2017-01-01,18,18
SACABA,otras actividades de enfermeria,otras actividades,2017-01-01,3086,3086
SACABAMBA,otras actividades de enfermeria,otras actividades,2017-01-01,12,12
SACACA,otras actividades de enfermeria,otras actividades,2017-01-01,5,5
SAIPINA,otras actividades de enfermeria,otras actividades,2017-01-01,24,24
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2017-01-01,214,214
SAMAIPATA,otras actividades de enfermeria,otras actividades,2017-01-01,74,74
SAN ANDRES,otras actividades de enfermeria,otras actividades,2017-01-01,52,52
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2017-01-01,2,2
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2017-01-01,70,70
SAN BENITO,otras actividades de enfermeria,otras actividades,2017-01-01,11,11
SAN BORJA,otras actividades de enfermeria,otras actividades,2017-01-01,631,631
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2017-01-01,18,18
SAN CARLOS,otras actividades de enfermeria,otras actividades,2017-01-01,1506,1506
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2017-01-01,3075,3075
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2017-01-01,31741,31741
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2017-01-01,37,37
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2017-01-01,84,84
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2017-01-01,700,700
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2017-01-01,3156,3156
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2017-01-01,121,121
SAN JULIAN,otras actividades de enfermeria,otras actividades,2017-01-01,275,275
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2017-01-01,10,10
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2017-01-01,94,94
SAN LUCAS,otras actividades de enfermeria,otras actividades,2017-01-01,712,712
SAN MATIAS,otras actividades de enfermeria,otras actividades,2017-01-01,736,736
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2017-01-01,175,175
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2017-01-01,6,6
SAN PEDRO,otras actividades de enfermeria,otras actividades,2017-01-01,158,158
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2017-01-01,5,5
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2017-01-01,4,4
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2017-01-01,2,2
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2017-01-01,40,40
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2017-01-01,315,315
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2017-01-01,258,258
SANTA ANA,otras actividades de enfermeria,otras actividades,2017-01-01,818,818
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2017-01-01,666255,666255
SANTA ROSA,otras actividades de enfermeria,otras actividades,2017-01-01,13,13
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2017-01-01,90,90
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2017-01-01,2,2
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2017-01-01,30,30
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2017-01-01,7,7
SANTIAGO DE MACHACA,otras actividades de enfermeria,otras actividades,2017-01-01,3,3
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2017-01-01,5,5
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2017-01-01,1,1
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2017-01-01,48,48
SENA,otras actividades de enfermeria,otras actividades,2017-01-01,550,550
SHINAOTA,otras actividades de enfermeria,otras actividades,2017-01-01,15,15
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2017-01-01,6,6
SICAYA,otras actividades de enfermeria,otras actividades,2017-01-01,1,1
SIPE SIPE,otras actividades de enfermeria,otras actividades,2017-01-01,20,20
SOPACHUY,otras actividades de enfermeria,otras actividades,2017-01-01,18,18
SORACACHI,otras actividades de enfermeria,otras actividades,2017-01-01,2,2
SORATA,otras actividades de enfermeria,otras actividades,2017-01-01,795,795
SUCRE,otras actividades de enfermeria,otras actividades,2017-01-01,159273,159273
TACACOMA,otras actividades de enfermeria,otras actividades,2017-01-01,2,2
TACOBAMBA,otras actividades de enfermeria,otras actividades,2017-01-01,1,1
TACOPAYA,otras actividades de enfermeria,otras actividades,2017-01-01,32,32
TAHUA,otras actividades de enfermeria,otras actividades,2017-01-01,21,21
TAPACARI,otras actividades de enfermeria,otras actividades,2017-01-01,1,1
TARABUCO,otras actividades de enfermeria,otras actividades,2017-01-01,5,5
TARACO,otras actividades de enfermeria,otras actividades,2017-01-01,31,31
TARATA,otras actividades de enfermeria,otras actividades,2017-01-01,10,10
TARIJA,otras actividades de enfermeria,otras actividades,2017-01-01,669816,669816
TARVITA,otras actividades de enfermeria,otras actividades,2017-01-01,167,167
TIAWANACU,otras actividades de enfermeria,otras actividades,2017-01-01,2,2
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2017-01-01,1,1
TIPUANI,otras actividades de enfermeria,otras actividades,2017-01-01,12,12
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2017-01-01,40,40
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2017-01-01,10,10
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,otras actividades,2017-01-01,6,6
TOCO,otras actividades de enfermeria,otras actividades,2017-01-01,15,15
TOLATA,otras actividades de enfermeria,otras actividades,2017-01-01,1,1
TOLEDO,otras actividades de enfermeria,otras actividades,2017-01-01,4,4
TOMAVE,otras actividades de enfermeria,otras actividades,2017-01-01,15,15
TOMINA,otras actividades de enfermeria,otras actividades,2017-01-01,1835,1835
TORO TORO,otras actividades de enfermeria,otras actividades,2017-01-01,3,3
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2017-01-01,6,6
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2017-01-01,7,7
TRIGAL,otras actividades de enfermeria,otras actividades,2017-01-01,13,13
TRINIDAD,otras actividades de enfermeria,otras actividades,2017-01-01,181842,181842
TUPIZA,otras actividades de enfermeria,otras actividades,2017-01-01,23650,23650
TURCO,otras actividades de enfermeria,otras actividades,2017-01-01,68,68
UMALA,otras actividades de enfermeria,otras actividades,2017-01-01,4,4
UNCIA,otras actividades de enfermeria,otras actividades,2017-01-01,3,3
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2017-01-01,62,62
URUBICHA,otras actividades de enfermeria,otras actividades,2017-01-01,121,121
UYUNI,otras actividades de enfermeria,otras actividades,2017-01-01,37,37
VACAS,otras actividades de enfermeria,otras actividades,2017-01-01,6,6
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2017-01-01,2565,2565
VIACHA,otras actividades de enfermeria,otras actividades,2017-01-01,174,174
VILA VILA,otras actividades de enfermeria,otras actividades,2017-01-01,2,2
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2017-01-01,21,21
VILLA MONTES,otras actividades de enfermeria,otras actividades,2017-01-01,10056,10056
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2017-01-01,7,7
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2017-01-01,134,134
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2017-01-01,346,346
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2017-01-01,36,36
VILLAZON,otras actividades de enfermeria,otras actividades,2017-01-01,10896,10896
VINTO,otras actividades de enfermeria,otras actividades,2017-01-01,55,55
VITICHI,otras actividades de enfermeria,otras actividades,2017-01-01,6,6
WARNES,otras actividades de enfermeria,otras actividades,2017-01-01,163,163
YACO,otras actividades de enfermeria,otras actividades,2017-01-01,2,2
YACUIBA,otras actividades de enfermeria,otras actividades,2017-01-01,6442,6442
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2017-01-01,1,1
YANACACHI,otras actividades de enfermeria,otras actividades,2017-01-01,44,44
YAPACANI,otras actividades de enfermeria,otras actividades,2017-01-01,491,491
YOCALLA,otras actividades de enfermeria,otras actividades,2017-01-01,2,2
YOTALA,otras actividades de enfermeria,otras actividades,2017-01-01,7,7
YUNCHARA,otras actividades de enfermeria,otras actividades,2017-01-01,4,4
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2017-01-01,124,124
ACACIO,otras actividades de enfermeria,otras actividades,2017-02-01,4,4
ACHACACHI,otras actividades de enfermeria,otras actividades,2017-02-01,153,153
ACHOCALLA,otras actividades de enfermeria,otras actividades,2017-02-01,22,22
AIQUILE,otras actividades de enfermeria,otras actividades,2017-02-01,49,49
ALCALA,otras actividades de enfermeria,otras actividades,2017-02-01,2,2
ALTO BENI,otras actividades de enfermeria,otras actividades,2017-02-01,6,6
ANCORAIMES,otras actividades de enfermeria,otras actividades,2017-02-01,9,9
ANDAMARCA,otras actividades de enfermeria,otras actividades,2017-02-01,1,1
ANTEQUERA,otras actividades de enfermeria,otras actividades,2017-02-01,53,53
ANZALDO,otras actividades de enfermeria,otras actividades,2017-02-01,20,20
APOLO,otras actividades de enfermeria,otras actividades,2017-02-01,50,50
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2017-02-01,1,1
ARANI,otras actividades de enfermeria,otras actividades,2017-02-01,5,5
ARBIETO,otras actividades de enfermeria,otras actividades,2017-02-01,2,2
ARQUE,otras actividades de enfermeria,otras actividades,2017-02-01,53,53
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2017-02-01,1895,1895
ATOCHA,otras actividades de enfermeria,otras actividades,2017-02-01,943,943
AUCAPATA,otras actividades de enfermeria,otras actividades,2017-02-01,2,2
AYATA,otras actividades de enfermeria,otras actividades,2017-02-01,6,6
AYO AYO,otras actividades de enfermeria,otras actividades,2017-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2017-02-01,30,30
BATALLAS,otras actividades de enfermeria,otras actividades,2017-02-01,7,7
BAURES,otras actividades de enfermeria,otras actividades,2017-02-01,54,54
BELLA FLOR,otras actividades de enfermeria,otras actividades,2017-02-01,4,4
BERMEJO,otras actividades de enfermeria,otras actividades,2017-02-01,40018,40018
BETANZOS,otras actividades de enfermeria,otras actividades,2017-02-01,30,30
BOLPEBRA,otras actividades de enfermeria,otras actividades,2017-02-01,3,3
BOYUIBE,otras actividades de enfermeria,otras actividades,2017-02-01,20,20
BUENA VISTA,otras actividades de enfermeria,otras actividades,2017-02-01,88,88
CABEZAS,otras actividades de enfermeria,otras actividades,2017-02-01,221,221
CAIROMA,otras actividades de enfermeria,otras actividades,2017-02-01,1,1
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2017-02-01,68,68
CAJUATA,otras actividades de enfermeria,otras actividades,2017-02-01,2,2
CALACOTO,otras actividades de enfermeria,otras actividades,2017-02-01,1,1
CALAMARCA,otras actividades de enfermeria,otras actividades,2017-02-01,2,2
CAMARGO,otras actividades de enfermeria,otras actividades,2017-02-01,1767,1767
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2017-02-01,4,4
CAMIRI,otras actividades de enfermeria,otras actividades,2017-02-01,15190,15190
CAPINOTA,otras actividades de enfermeria,otras actividades,2017-02-01,22,22
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2017-02-01,3,3
CARACOLLO,otras actividades de enfermeria,otras actividades,2017-02-01,27,27
CARANAVI,otras actividades de enfermeria,otras actividades,2017-02-01,15127,15127
CARAPARI,otras actividades de enfermeria,otras actividades,2017-02-01,218,218
CHACARILLA,otras actividades de enfermeria,otras actividades,2017-02-01,1,1
CHALLAPATA,otras actividades de enfermeria,otras actividades,2017-02-01,2495,2495
CHAQUI,otras actividades de enfermeria,otras actividades,2017-02-01,5,5
CHARAGUA,otras actividades de enfermeria,otras actividades,2017-02-01,53,53
CHAYANTA,otras actividades de enfermeria,otras actividades,2017-02-01,232,232
CHIMORE,otras actividades de enfermeria,otras actividades,2017-02-01,262,262
CHIPAYA,otras actividades de enfermeria,otras actividades,2017-02-01,3,3
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2017-02-01,5,5
CHUA COCANI,otras actividades de enfermeria,otras actividades,2017-02-01,205,205
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2017-02-01,9,9
CHUMA,otras actividades de enfermeria,otras actividades,2017-02-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2017-02-01,5,5
CKOCHAS,otras actividades de enfermeria,otras actividades,2017-02-01,7,7
CLIZA,otras actividades de enfermeria,otras actividades,2017-02-01,5,5
COBIJA,otras actividades de enfermeria,otras actividades,2017-02-01,326,326
COCAPATA,otras actividades de enfermeria,otras actividades,2017-02-01,22,22
COCHABAMBA,otras actividades de enfermeria,otras actividades,2017-02-01,66987,66987
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2017-02-01,1535,1535
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2017-02-01,27,27
COLLANA,otras actividades de enfermeria,otras actividades,2017-02-01,76,76
