,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,0,3,0,1,0,0,0,0,5
ATOCHA,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,0,4,6,3,4,0,0,0,0,0,18
AUCAPATA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
AYATA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AYO AYO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2017-01-01,0,0,1,0,0,5,14,11,1,1,0,0,0,0,33
AZURDUY,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
BATALLAS,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
BAURES,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3
BELLA FLOR,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,0,7,2,0,0,0,0,9
BERMEJO,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,2,6,10,19,1,1,0,0,0,0,40
BETANZOS,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,2,5,2,7,1,0,0,0,0,0,17
BOLIVAR,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
BOYUIBE,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BUENA VISTA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,3,1,3,0,0,0,0,7
CABEZAS,atencion odontologica,periodoncia,2017-01-01,0,0,2,6,0,9,1,12,0,5,0,0,0,0,35
CAIROMA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAJUATA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,0,1,5,0,0,0,0,0,0,7
CAMARGO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
CAMIRI,atencion odontologica,periodoncia,2017-01-01,0,0,6,2,2,4,15,31,11,14,0,0,0,0,85
CAPINOTA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,3,1,0,4,2,0,0,0,0,10
CARACOLLO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,2,2,4,0,0,0,0,0,0,8
CARANAVI,atencion odontologica,periodoncia,2017-01-01,0,0,7,6,5,8,4,55,19,7,0,0,0,0,111
CARAPARI,atencion odontologica,periodoncia,2017-01-01,0,0,3,1,6,6,9,13,2,0,0,0,0,0,40
CARIPUYO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,50,40,2,5,0,0,0,0,97
CHALLAPATA,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,1,2,7,29,4,1,0,0,0,0,45
CHAQUI,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,2,3,0,0,0,0,0,6
CHARAGUA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,3,1,0,0,0,0,0,5
CHAYANTA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
CHIMORE,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,1,0,11,0,0,0,0,0,13
CHIPAYA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,5,0,1,0,0,0,0,7
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,2,1,1,0,0,0,0,0,5
CHUMA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,2,6,5,4,4,0,0,0,0,22
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CKOCHAS,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,3,0,6,1,0,0,0,0,0,10
CLIZA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,3,1,17,7,18,0,0,0,0,47
COBIJA,atencion odontologica,periodoncia,2017-01-01,0,0,0,2,0,4,7,12,8,1,0,0,0,0,34
COCAPATA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,5,2,9,12,7,0,0,0,0,35
COCHABAMBA,atencion odontologica,periodoncia,2017-01-01,0,0,66,106,103,173,268,721,125,99,0,0,0,0,1661
COIPASA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
COLCAPIRHUA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,2,3,50,14,13,0,0,0,0,82
"COLCHA ""K""",atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,2,0,4,1,1,0,0,0,0,8
COLLANA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,2,1,4,0,0,0,0,8
COLOMI,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,0,3,0,12,2,6,0,0,0,0,24
COLQUECHACA,atencion odontologica,periodoncia,2017-01-01,0,0,2,4,2,0,2,14,2,2,0,0,0,0,28
COLQUENCHA,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,4,1,1,6,0,0,0,0,0,0,13
COLQUIRI,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,0,2,0,2,0,0,0,0,5
COMARAPA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
CONCEPCION,atencion odontologica,periodoncia,2017-01-01,0,0,1,0,1,1,1,2,0,0,0,0,0,0,6
COPACABANA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,2,0,1,1,0,0,0,0,0,4
CORIPATA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CORQUE,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4
COTAGAITA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,12,16,0,1,0,0,0,0,30
CUATRO CAÑADAS,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,0,2,0,3,6,10,0,0,0,0,22
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,6,0,1,0,0,0,0,8
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,3,2,0,0,0,0,6
CURVA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,periodoncia,2017-01-01,0,0,72,64,109,150,133,254,15,10,0,0,0,0,807
EL CHORO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EL PUENTE(TJA),atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL TORNO,atencion odontologica,periodoncia,2017-01-01,0,0,3,2,3,8,14,59,8,2,0,0,0,0,99
EL VILLAR,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,2,1,3,1,1,0,0,0,0,8
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,2,2,0,8,0,2,0,0,0,0,14
ESCARA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
ESCOMA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
FILADELFIA,atencion odontologica,periodoncia,2017-01-01,0,0,1,0,0,3,0,3,0,0,0,0,0,0,7
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
GUANAY,atencion odontologica,periodoncia,2017-01-01,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3
GUAQUI,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
GUAYARAMERIN,atencion odontologica,periodoncia,2017-01-01,0,0,5,3,2,9,0,34,1,0,0,0,0,0,54
GUTIERREZ,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HUACHACALLA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,2,1,1,3,1,0,0,0,0,8
HUANUNI,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,2,6,3,8,2,0,0,0,0,0,22
HUARACAJE,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,3,1,1,0,0,0,0,0,0,0,5
HUARINA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
HUATAJATA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,0,3,1,2,0,0,0,0,7
HUAYLLAMARCA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUMANATA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,2,1,9,13,0,0,0,0,25
ICHOCA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,2,6,4,0,0,0,0,12
ICLA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
INCAHUASI,atencion odontologica,periodoncia,2017-01-01,0,0,5,3,1,6,2,11,3,6,0,0,0,0,37
INQUISIVI,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,3,0,2,2,0,1,0,0,0,0,8
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,8,8,7,0,0,0,0,24
JESUS DE MACHACA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,2,1,4,0,0,0,0,0,7
LA ASUNTA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
LA GUARDIA,atencion odontologica,periodoncia,2017-01-01,0,0,1,0,0,3,4,11,2,4,0,0,0,0,25
LA PAZ,atencion odontologica,periodoncia,2017-01-01,0,0,98,69,224,188,541,759,119,93,0,0,0,0,2091
LAJA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,2,0,6,1,3,0,0,0,0,13
LICOMA PAMPA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LLALLAGUA,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,1,2,3,8,1,0,0,0,0,0,16
LORETO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
MACHACAMARCA,atencion odontologica,periodoncia,2017-01-01,0,0,2,5,4,7,8,19,2,2,0,0,0,0,49
MACHARETI,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
MAGDALENA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,2,0,1,6,0,0,0,0,0,0,9
MAIRANA,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,0,1,2,3,0,0,0,0,0,0,7
MALLA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
MAPIRI,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,1,2,1,10,1,1,0,0,0,0,17
MECAPACA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MINEROS,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
MIZQUE,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,2,0,20,16,24,0,0,0,0,63
MOCOMOCO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,periodoncia,2017-01-01,0,0,1,1,3,2,4,6,0,0,0,0,0,0,17
MONTEAGUDO,atencion odontologica,periodoncia,2017-01-01,0,0,1,0,0,0,4,3,0,0,0,0,0,0,8
MONTERO,atencion odontologica,periodoncia,2017-01-01,0,0,11,12,8,26,15,47,10,4,0,0,0,0,133
MORO MORO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOROCHATA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,3,3,14,13,11,0,0,0,0,44
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
OCURI,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
OKINAWA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4
ORURO,atencion odontologica,periodoncia,2017-01-01,0,0,4,1,25,26,187,375,28,20,0,0,0,0,666
PADCAYA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
PADILLA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
PAILON,atencion odontologica,periodoncia,2017-01-01,0,0,1,1,1,2,1,9,1,0,0,0,0,0,16
PALCA,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,0,1,0,5,0,0,0,0,0,0,7
PALOS BLANCOS,atencion odontologica,periodoncia,2017-01-01,0,0,2,4,5,13,6,13,5,0,0,0,0,0,48
PAMPA GRANDE,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
PASORAPA,atencion odontologica,periodoncia,2017-01-01,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3
PATACAMAYA,atencion odontologica,periodoncia,2017-01-01,0,0,3,2,0,0,4,4,0,1,0,0,0,0,14
PAZÑA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
PELECHUCO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
POCOATA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
POCONA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,2,6,0,0,0,0,0,0,0,0,8
POOPO,atencion odontologica,periodoncia,2017-01-01,0,0,16,19,0,0,18,20,2,5,0,0,0,0,80
PORCO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
POROMA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
PORONGO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PORTACHUELO,atencion odontologica,periodoncia,2017-01-01,0,0,1,1,0,1,0,4,1,0,0,0,0,0,8
PORVENIR,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,1,0,0,4,1,1,0,0,0,0,8
POTOSI,atencion odontologica,periodoncia,2017-01-01,0,0,7,6,8,14,20,42,7,8,0,0,0,0,112
PUCARANI,atencion odontologica,periodoncia,2017-01-01,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4
PUERTO ACOSTA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
PUERTO CARABUCO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,1,7,0,0,0,0,0,0,9
PUERTO RICO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
PUERTO SUAREZ,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8
PUERTO VILLARROEL,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,5,8,11,0,3,0,0,0,0,27
PUNATA,atencion odontologica,periodoncia,2017-01-01,0,0,1,0,1,2,10,12,0,1,0,0,0,0,27
QUIABAYA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
QUILLACOLLO,atencion odontologica,periodoncia,2017-01-01,0,0,26,22,8,42,38,91,22,33,0,0,0,0,282
QUIME,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
RAVELO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REYES,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,2,5,1,0,0,0,0,0,9
RIBERALTA,atencion odontologica,periodoncia,2017-01-01,0,0,6,10,11,26,12,42,0,0,0,0,0,0,107
ROBORE,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,6,0,15,0,0,0,0,0,0,21
RURRENABAQUE,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,6,6,10,12,0,0,0,0,34
SABAYA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SACABA,atencion odontologica,periodoncia,2017-01-01,0,0,21,26,16,57,18,47,12,12,0,0,0,0,209
SACABAMBA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,4,2,2,0,0,0,0,8
SAIPINA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,0,1,2,1,4,0,0,0,0,9
SAMAIPATA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN AGUSTIN,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,0,1,0,6,0,0,0,0,0,0,8
SAN ANDRES,atencion odontologica,periodoncia,2017-01-01,0,0,1,2,0,5,1,2,0,0,0,0,0,0,11
SAN ANDRES DE MACHACA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
SAN BENITO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SAN BORJA,atencion odontologica,periodoncia,2017-01-01,0,0,1,3,5,23,13,49,3,7,0,0,0,0,104
SAN BUENA VENTURA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN IGNACIO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,0,5,10,1,0,0,0,0,0,17
SAN JAVIER(STC),atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,1,6,8,1,2,0,0,0,0,19
SAN JOAQUIN,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncia,2017-01-01,0,0,1,6,1,2,5,3,0,0,0,0,0,0,18
SAN JUAN DE YAPACANI,atencion odontologica,periodoncia,2017-01-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
SAN JULIAN,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,0,1,3,2,0,0,0,0,7
SAN LORENZO(PND),atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,1,3,1,0,1,0,0,0,0,7
SAN LORENZO(TJA),atencion odontologica,periodoncia,2017-01-01,0,0,0,0,2,1,0,5,0,2,0,0,0,0,10
SAN LUCAS,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,1,0,4,3,0,1,0,0,0,0,10
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2017-01-01,0,0,2,2,0,0,4,2,1,0,0,0,0,0,11
SAN PABLO DE LIPEZ,atencion odontologica,periodoncia,2017-01-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
SAN PEDRO,atencion odontologica,periodoncia,2017-01-01,0,0,1,0,0,0,2,2,0,1,0,0,0,0,6
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2017-01-01,0,0,1,0,0,0,1,2,1,0,0,0,0,0,5
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN RAFAEL,atencion odontologica,periodoncia,2017-01-01,0,0,1,0,1,0,1,6,0,0,0,0,0,0,9
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2017-01-01,0,0,93,89,259,246,498,975,128,140,0,0,0,0,2428
SANTA ROSA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,1,5,2,0,0,0,0,0,9
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2017-01-01,0,0,0,3,2,2,0,3,5,5,0,0,0,0,20
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,3,2,3,0,1,0,0,0,0,9
SANTIAGO DE MACHACA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,2,1,2,0,0,0,0,0,6
SANTIVAÑES,atencion odontologica,periodoncia,2017-01-01,0,0,1,0,0,1,1,15,2,9,0,0,0,0,29
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2017-01-01,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3
SENA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
SHINAOTA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SICA SICA (VILLA AROMA),atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,5,4,22,2,4,0,0,0,0,37
SOPACHUY,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,6,6,0,0,0,0,0,0,13
SORACACHI,atencion odontologica,periodoncia,2017-01-01,0,0,0,1,1,1,0,0,1,0,0,0,0,0,4
SORATA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,3,1,7,0,0,0,0,0,0,12
SUCRE,atencion odontologica,periodoncia,2017-01-01,0,0,9,17,34,42,144,228,9,5,0,0,0,0,488
TACACHI,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
TACACOMA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TAHUA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TAPACARI,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,0,2,7,1,2,0,0,0,0,13
TARABUCO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,1,1,6,0,0,0,0,0,0,8
TARACO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4
TARATA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TARIJA,atencion odontologica,periodoncia,2017-01-01,0,0,7,9,18,30,48,105,0,3,0,0,0,0,220
TARVITA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
TEOPONTE,atencion odontologica,periodoncia,2017-01-01,0,0,0,2,3,3,5,8,4,3,0,0,0,0,28
TIAWANACU,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TINGUIPAYA,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,periodoncia,2017-01-01,0,0,0,2,3,7,3,39,10,6,0,0,0,0,70
TIRAQUE (CBBA),atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,2,0,3,1,1,0,0,0,0,7
TOCO,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
TODOS SANTOS,atencion odontologica,periodoncia,2017-01-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
