municipality,group,variable,month,Número de DIU insertados,TOTAL
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,7,7
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,6,6
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,15,15
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,419,419
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
LICOMA PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,4,4
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,3,3
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,7,7
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,2,2
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,22,22
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,7,7
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,25,25
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,4,4
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,82,82
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,6,6
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,3,3
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,3,3
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,2,2
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,3,3
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,4,4
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,43,43
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,7,7
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,12,12
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,23,23
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,2,2
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,2,2
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,7,7
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,33,33
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,8,8
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,2,2
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,9,9
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,2,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,6,6
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,4,4
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,4,4
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,4,4
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,393,393
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,2,2
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,4,4
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,17,17
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,120,120
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,100,100
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,19,19
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,2,2
TRIGAL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,35,35
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,9,9
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,6,6
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,2,2
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,6,6
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,4,4
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,5,5
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,18,18
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,4,4
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,4,4
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,15,15
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,14,14
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-01-01,7,7
ACHOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,6,6
ANTEQUERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
ANZALDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
BATALLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,6,6
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,7,7
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,14,14
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,5,5
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
CHAYANTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,4,4
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,219,219
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,3,3
COLQUENCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,3,3
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,5,5
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,3,3
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,126,126
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,16,16
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,3,3
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,13,13
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,13,13
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,14,14
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,252,252
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,15,15
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,7,7
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,18,18
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,31,31
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,7,7
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,4,4
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,6,6
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,4,4
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,6,6
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,21,21
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,6,6
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,10,10
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,12,12
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,6,6
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,3,3
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,24,24
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,5,5
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,4,4
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,5,5
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,4,4
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,4,4
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,5,5
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
SAN PEDRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,4,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,322,322
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,7,7
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,13,13
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,131,131
TARATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,97,97
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,11,11
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,4,4
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,26,26
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,8,8
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,3,3
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,3,3
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,5,5
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,9,9
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,7,7
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,6,6
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,5,5
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,9,9
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-02-01,2,2
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,4,4
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,2,2
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,14,14
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,5,5
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,19,19
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,4,4
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,4,4
